panel_id,arm,behaviour_cluster,strict_rows,exact_identities,economic_hypotheses,development_survivors
main,STRATIFIED_ADMISSION,behaviour-cluster:4bed28e8cf83f11daa1317fa,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:4fd3335911883903ea0ef17a,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:56a2bb1ca2b5eb0ac270755a,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:57e655c061d061fef7b241ce,2,1,2,0
main,STRATIFIED_ADMISSION,behaviour-cluster:58b33803c24dfc5bdd17aadb,2,1,2,0
main,STRATIFIED_ADMISSION,behaviour-cluster:5934a91c6b91edf0cfd8a04c,4,1,4,0
main,STRATIFIED_ADMISSION,behaviour-cluster:5df045cf487e44169fa7d2fe,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:5f1fb091621175ffce974f3f,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:60015ba5c925798591e58a4f,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:63aa17eebc7416981c23e2a3,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:63bda607a137607ec655718a,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:65635b88b3685a982fa729b1,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:667723bc832a58dac705e933,2,2,2,0
main,STRATIFIED_ADMISSION,behaviour-cluster:66c232297f2e6b29020b2726,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:694e2daeb992e5563f8f33b6,2,1,2,0
main,STRATIFIED_ADMISSION,behaviour-cluster:6a4c6d8e3da8cdb8d1516eb5,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:6a6cfdc53e80e42a78c2ed45,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:6ccb8f43bc47178030639557,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:6fa6370d163e2b3accd987ce,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:70487ba60b718df7eb951899,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:7133f502d75de9ba028a3f1a,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:73a2dd97442b30e7e5842d93,2,2,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:75244c4ab606ce034d417f37,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:7709e93f63f5d2694c0d07b8,6,4,5,0
main,STRATIFIED_ADMISSION,behaviour-cluster:7774446b8c37b72d003065e0,4,2,4,0
main,STRATIFIED_ADMISSION,behaviour-cluster:780b9642478a4c8b3a1667c5,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:7c05dfac8bb54220362546ea,2,2,2,0
main,STRATIFIED_ADMISSION,behaviour-cluster:7f2ad15473a191c8559f1956,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:805fadbd415ba58fda8a6c9a,3,1,3,0
main,STRATIFIED_ADMISSION,behaviour-cluster:8255149e76344febaa435bd3,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:8307e839adcf91ea40a946b2,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:84996b09cbd9c9a672e966cf,2,2,2,0
main,STRATIFIED_ADMISSION,behaviour-cluster:858376df985f152d4b6ca7b1,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:8744ffac0061b116b3ffac3f,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:88fa5727880036eb533b182d,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:8cef2a8ceac106133ec13628,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:8d6280a62b7e8bf045a6ae8f,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:8d9b69ad6448df52bbf70afc,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:8eadb1c41d8d3c4a3206d36d,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:93475fcbed09bf8af6bc5dde,2,1,2,0
main,STRATIFIED_ADMISSION,behaviour-cluster:95630c025b74373a25bd34b9,2,1,2,0
main,STRATIFIED_ADMISSION,behaviour-cluster:958a0780beb92c65e488da13,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:95b3e395a650f5cdee04b7ec,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:98857a5d8f8cb1edc70f68c7,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:99e843bb0dd9ed637e47a9b4,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:9a3703919672a1591e862e68,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:9a485aea3a2fd5e295b51f26,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:9a491f16841ea9d1f015d43d,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:9ab4b1c6d69bd0503c1bfcca,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:9c49ba1c7982d8ec7ae0c043,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:9c68fd21e9b71806517842e2,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:9d0890704803b9523bf96b5e,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:9f5832f1e523640c0e57234d,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:a4efa6fdb3384cc6bab086d5,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:a7cf6c19ab3478f7bcb4c92a,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:aaa98836d862e5b0ad8af2dc,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:b1883cf100e1bdfbcbad5bc7,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:b4f993bf9a0767870aa6a3d8,2,1,2,0
main,STRATIFIED_ADMISSION,behaviour-cluster:bc0ec3853a23eb009bf4d778,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:bf5b6b786215e89b766e160d,2,1,2,0
main,STRATIFIED_ADMISSION,behaviour-cluster:c2fd5a4a49a29187b0d40ada,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:c78379418b4f34bb39dc9c58,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:c8a1d57d17272426168d634a,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:ca9e34d2bcd27aa4df96bfae,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:caaea18ca9fc5e3fe3cd4fcc,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:cc6eaf2fe2c47b85674738f3,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:cc9bb175f49a0526cd6048a6,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:cddeef3aa9fa09824ae28b60,2,1,2,0
main,STRATIFIED_ADMISSION,behaviour-cluster:d041fa78d066a464099732bb,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:d21a6f19f644d43ee1048cc1,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:d34c1b7ead043411485d0ef5,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:d3ee23fb350b9256f9d301e8,2,1,2,0
main,STRATIFIED_ADMISSION,behaviour-cluster:d6768fa9d9e38da2b7798e8a,3,3,2,0
main,STRATIFIED_ADMISSION,behaviour-cluster:d86b354647aed23107833f48,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:d92d4bb42a11217424dce838,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:d95ce9652a7f9a91a22e6c32,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:d9662ad08d5f7ad6596e3d1e,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:dcd39a6565c6bf3d3cbb6f31,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:ddfc0e6d81e1b111c82ab26d,2,1,2,0
main,STRATIFIED_ADMISSION,behaviour-cluster:e02ddcdd05b722411dcd5477,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:e1f408486c8fdc0d32b6de51,5,2,4,0
main,STRATIFIED_ADMISSION,behaviour-cluster:e20a60abb8d218222eaca127,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:e2aaa252c61e2bd0296a3950,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:e528abcf54c05827323d87b4,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:e53c28a614881a3afb9bd8d3,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:e7a801946aebcbb33fe4450b,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:e8deaf341e820dea6e5d4809,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:ed0306eb57f7ac162841e33d,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:ed9d9a0dd5ec90dc7820078e,20,13,16,0
main,STRATIFIED_ADMISSION,behaviour-cluster:f0c6f1902f4d9d6676050cf2,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:f0ca9493d9c544725b9abe0f,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:f31c615a20a91b6be205ea50,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:f45b18e670d953a6880b86b9,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:f641f61949c904af9f19b5b7,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:f7e1843657722bbe0e3dc8c6,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:fbabb8d70478124130cda020,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:fddb5df55aab54e408cd3164,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:ff0d94826764cc4b920bb224,2,1,2,0
