cell_id,generated,unique_expr,simplified_unique,unique_expr_ratio,simplified_unique_ratio,zero_activity_predicted,zero_activity_predicted_share,unsupported_operator_count,may_dependency_count,liquidity_volatility_motif_share,feature_family_combo_count,operator_motif_count,horizon_class_count,engine_mix_count
C0949,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,5,1,1,7
C0950,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0951,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.201171875,5,1,1,7
C0952,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0953,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0954,512,101,101,0.197265625,0.197265625,0,0.0,0,0,1.0,1,1,1,7
C0955,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0956,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0957,512,101,101,0.197265625,0.197265625,0,0.0,0,0,1.0,1,1,1,7
C0958,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,3,1,1,7
C0959,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0960,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0961,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0962,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0963,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0964,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,5,1,1,7
C0965,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0966,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0967,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0968,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0969,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0970,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,3,1,1,7
C0971,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0972,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0973,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.201171875,5,1,1,7
C0974,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0975,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0976,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0977,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0978,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0979,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0980,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0981,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.201171875,5,1,1,7
C0982,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,3,1,1,7
C0983,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,5,1,1,7
C0984,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0985,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0986,512,456,456,0.890625,0.890625,0,0.0,0,0,0.201171875,5,1,1,7
C0987,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0988,512,456,456,0.890625,0.890625,0,0.0,0,0,0.201171875,5,1,1,7
C0989,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0990,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0991,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0992,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0993,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0994,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,3,1,1,7
C0995,512,308,308,0.6015625,0.6015625,0,0.0,0,0,0.201171875,5,1,1,7
C0996,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.201171875,5,1,1,7
C0997,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0998,512,456,456,0.890625,0.890625,0,0.0,0,0,0.201171875,5,1,1,7
C0999,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C1000,512,456,456,0.890625,0.890625,0,0.0,0,0,0.201171875,5,1,1,7
C1001,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C1002,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C1003,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C1004,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C1005,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C1006,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.06640625,19,1,1,7
C1007,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C1008,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C1009,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C1010,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,3,1,1,7
C1011,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C1012,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C1013,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C1014,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C1015,512,308,308,0.6015625,0.6015625,0,0.0,0,0,0.0,1,1,1,7
C1016,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,5,1,1,7
C1017,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C1018,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.06640625,19,1,1,7
C1019,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C1020,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C1021,512,101,101,0.197265625,0.197265625,0,0.0,0,0,1.0,1,1,1,7
C1022,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C1023,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
