cell_id,hypothesis_family,feature_family_set,operator_motif,temporal_horizon_class,normalization_scope,residualization_target,turnover_class,regime_fold_target,dry_generated_per_cell,l1_generated_per_cell,l1_strict_replay_per_cell,l1_deep_audit_per_cell,l2_generated_per_cell,l3_generated_per_cell
C0446,H10_range_breakout_failure,P8_regime_state,ResidualizeVsCore4,H6,cross_symbol_rank,FundingCore,low_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0447,H12_horizon_ensemble_stability,P3_trade_size,MulRankZScore,mixed_6_24,same_symbol_zscore,Core4,medium_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0448,H01_cross_symbol_relative_strength,P13_trade_size_volatility,SafeDivZScore,spread_6_vs_24,cross_symbol_rank,FundingCore,lag_stable,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0449,H09_trend_reversal_horizon_mix,P12_liquidity_flow,HorizonSpread,ensemble_6_12_24_48,same_symbol_rank,Core4,low_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C0450,H01_cross_symbol_relative_strength,P2_liquidity,ResidualizeVsCore4,ensemble_6_12_24_48,cross_symbol_rank,FundingCore,medium_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0451,H01_cross_symbol_relative_strength,P4_taker_flow,RegimeMaskNonMay,spread_6_vs_24,same_symbol_zscore,Core4,lag_stable,F1_high_realized_vol,512,2048,24,3,4096,8192
C0452,H09_trend_reversal_horizon_mix,P2_liquidity,RollingMinRank,mixed_6_24,same_symbol_rank,none,medium_turnover,F10_volatility_compression,512,2048,24,3,4096,8192
C0453,H15_placebo_null_adversarial,P0_price_return,SafeDivZScore,H6,cross_symbol_rank,none,medium_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0454,H01_cross_symbol_relative_strength,P9_price_basis,MulRankZScore,H6,same_symbol_rank,FundingCore_and_Core4,lag_stable,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0455,H07_taker_flow_lag_stable,P1_range_volatility,SubRank,H12,same_symbol_rank,FundingCore,medium_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0456,H15_placebo_null_adversarial,P10_price_liquidity,DeltaRank,spread_6_vs_24,same_symbol_rank,none,lag_stable,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0457,H15_placebo_null_adversarial,P0_price_return,Rank,spread_12_vs_48,same_symbol_zscore,FundingCore,lag_stable,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0458,H14_open_ast_cem_diversity,P2_liquidity,TSMeanRank,mixed_12_48,same_symbol_rank,none,low_turnover,F10_volatility_compression,512,2048,24,3,4096,8192
C0459,H04_basis_compression_expansion,P9_price_basis,ClipRank,H48,same_symbol_rank,Core4,low_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0460,H02_cross_symbol_dispersion_reversal,P3_trade_size,MulRankRank,H72,cross_symbol_rank,none,medium_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C0461,H06_liquidity_structure_ex_realized_vol_mul,P10_price_liquidity,ResidualizeVsCore4,H24,same_symbol_rank,Core4,lag_stable,F2_low_liquidity,512,2048,24,3,4096,8192
C0462,H14_open_ast_cem_diversity,P5_basis_premium,ZScore,H48,cross_symbol_rank,Core4,medium_turnover,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0463,H07_taker_flow_lag_stable,P9_price_basis,TSStdZScore,H48,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F1_high_realized_vol,512,2048,24,3,4096,8192
C0464,H05_volatility_structure_ex_liquidity_mul,P4_taker_flow,ResidualizeVsFundingCore,spread_6_vs_24,same_symbol_zscore,none,medium_turnover,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0465,H07_taker_flow_lag_stable,P2_liquidity,TSRankMul,ensemble_6_12_24_48,same_symbol_rank,FundingCore,low_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C0466,H13_symbol_tier_relative,P9_price_basis,ResidualizeVsFundingCore,H48,cross_symbol_zscore,FundingCore_and_Core4,low_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0467,H00_low_turnover_robust,P14_horizon_spread,SmoothInteraction,mixed_12_48,cross_symbol_zscore,FundingCore_and_Core4,medium_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0468,H08_trade_size_microstructure_lite,P9_price_basis,SmoothInteraction,ensemble_6_12_24_48,cross_symbol_rank,FundingCore,lag_stable,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0469,H10_range_breakout_failure,P7_cross_symbol_relative,RegimeMaskNonMay,spread_12_vs_48,same_symbol_zscore,Core4,low_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0470,H10_range_breakout_failure,P2_liquidity,SafeDivZScore,H48,cross_symbol_rank,FundingCore_and_Core4,low_turnover,F9_liquidity_shock,512,2048,24,3,4096,8192
C0471,H09_trend_reversal_horizon_mix,P6_funding_observable,ResidualizeVsFundingCore,H48,cross_symbol_zscore,Core4,low_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0472,H06_liquidity_structure_ex_realized_vol_mul,P12_liquidity_flow,TSRankMul,H72,cross_symbol_zscore,FundingCore_and_Core4,lag_stable,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0473,H14_open_ast_cem_diversity,P8_regime_state,HorizonSpread,mixed_6_24,cross_symbol_rank,none,medium_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0474,H13_symbol_tier_relative,P14_horizon_spread,TSStdZScore,H12,same_symbol_zscore,FundingCore,low_turnover,F10_volatility_compression,512,2048,24,3,4096,8192
C0475,H15_placebo_null_adversarial,P14_horizon_spread,AddZScore,mixed_12_48,cross_symbol_rank,FundingCore_and_Core4,low_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0476,H00_low_turnover_robust,P3_trade_size,RollingMinRank,H24,same_symbol_zscore,none,lag_stable,F2_low_liquidity,512,2048,24,3,4096,8192
C0477,H15_placebo_null_adversarial,P10_price_liquidity,AbsZScore,mixed_6_24,same_symbol_rank,none,lag_stable,F9_liquidity_shock,512,2048,24,3,4096,8192
C0478,H05_volatility_structure_ex_liquidity_mul,P15_open_ast_diverse,TSStdZScore,H72,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0479,H15_placebo_null_adversarial,P11_volatility_basis,CrossSymbolRank,mixed_12_48,cross_symbol_rank,FundingCore,lag_stable,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0480,H11_regime_conditional_non_may,P13_trade_size_volatility,CrossSymbolRank,H24,same_symbol_rank,FundingCore,low_turnover,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0481,H08_trade_size_microstructure_lite,P10_price_liquidity,Rank,H12,cross_symbol_zscore,Core4,lag_stable,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0482,H03_basis_premium_residual,P13_trade_size_volatility,WinsorZScore,mixed_6_24,same_symbol_rank,FundingCore,lag_stable,F1_high_realized_vol,512,2048,24,3,4096,8192
C0483,H03_basis_premium_residual,P3_trade_size,RollingMaxRank,H72,same_symbol_rank,Core4,medium_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0484,H15_placebo_null_adversarial,P7_cross_symbol_relative,MulRankZScore,spread_6_vs_24,cross_symbol_zscore,none,medium_turnover,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0485,H04_basis_compression_expansion,P14_horizon_spread,SmoothInteraction,H24,cross_symbol_zscore,FundingCore,lag_stable,F10_volatility_compression,512,2048,24,3,4096,8192
C0486,H14_open_ast_cem_diversity,P3_trade_size,NegRank,mixed_6_24,cross_symbol_zscore,FundingCore,lag_stable,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0487,H07_taker_flow_lag_stable,P5_basis_premium,RegimeMaskNonMay,ensemble_6_12_24_48,cross_symbol_rank,none,medium_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0488,H10_range_breakout_failure,P0_price_return,RollingMaxRank,ensemble_6_12_24_48,same_symbol_zscore,none,medium_turnover,F10_volatility_compression,512,2048,24,3,4096,8192
C0489,H09_trend_reversal_horizon_mix,P7_cross_symbol_relative,Rank,ensemble_6_12_24_48,same_symbol_zscore,FundingCore,medium_turnover,F0_calendar_blocks,512,2048,24,3,4096,8192
C0490,H15_placebo_null_adversarial,P6_funding_observable,SubRank,ensemble_6_12_24_48,same_symbol_zscore,none,medium_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0491,H12_horizon_ensemble_stability,P4_taker_flow,ClipRank,H12,same_symbol_zscore,none,lag_stable,F4_basis_dislocation,512,2048,24,3,4096,8192
C0492,H11_regime_conditional_non_may,P2_liquidity,MulRankZScore,spread_6_vs_24,same_symbol_zscore,FundingCore,low_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0493,H08_trade_size_microstructure_lite,P13_trade_size_volatility,SafeDivZScore,H6,same_symbol_zscore,none,medium_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0494,H13_symbol_tier_relative,P4_taker_flow,CrossSymbolRank,H72,same_symbol_rank,FundingCore,medium_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0495,H12_horizon_ensemble_stability,P15_open_ast_diverse,ZScore,spread_12_vs_48,cross_symbol_rank,none,lag_stable,F0_calendar_blocks,512,2048,24,3,4096,8192
C0496,H03_basis_premium_residual,P6_funding_observable,RegimeMaskNonMay,ensemble_6_12_24_48,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F10_volatility_compression,512,2048,24,3,4096,8192
C0497,H10_range_breakout_failure,P4_taker_flow,DecayZScore,H24,same_symbol_rank,none,low_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0498,H10_range_breakout_failure,P3_trade_size,HorizonSpread,H6,same_symbol_rank,FundingCore,medium_turnover,F0_calendar_blocks,512,2048,24,3,4096,8192
C0499,H05_volatility_structure_ex_liquidity_mul,P5_basis_premium,HorizonSpread,spread_6_vs_24,cross_symbol_rank,FundingCore,medium_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0500,H13_symbol_tier_relative,P10_price_liquidity,ResidualizeVsCore4,H48,cross_symbol_rank,FundingCore_and_Core4,lag_stable,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0501,H10_range_breakout_failure,P15_open_ast_diverse,AbsZScore,spread_12_vs_48,same_symbol_zscore,none,low_turnover,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0502,H12_horizon_ensemble_stability,P3_trade_size,SubRank,ensemble_6_12_24_48,same_symbol_zscore,Core4,lag_stable,F0_calendar_blocks,512,2048,24,3,4096,8192
C0503,H13_symbol_tier_relative,P1_range_volatility,MulRankRank,H6,cross_symbol_rank,Core4,medium_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0504,H09_trend_reversal_horizon_mix,P11_volatility_basis,HorizonSpread,mixed_12_48,cross_symbol_rank,FundingCore_and_Core4,lag_stable,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0505,H11_regime_conditional_non_may,P9_price_basis,RegimeMaskNonMay,mixed_12_48,cross_symbol_zscore,none,low_turnover,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0506,H00_low_turnover_robust,P14_horizon_spread,AbsZScore,ensemble_6_12_24_48,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F9_liquidity_shock,512,2048,24,3,4096,8192
C0507,H10_range_breakout_failure,P0_price_return,MulRankRank,spread_12_vs_48,cross_symbol_zscore,Core4,low_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0508,H13_symbol_tier_relative,P8_regime_state,RollingMaxRank,ensemble_6_12_24_48,same_symbol_zscore,Core4,medium_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0509,H08_trade_size_microstructure_lite,P9_price_basis,SubRank,ensemble_6_12_24_48,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F10_volatility_compression,512,2048,24,3,4096,8192
C0510,H11_regime_conditional_non_may,P7_cross_symbol_relative,MulRankRank,H72,cross_symbol_zscore,FundingCore,lag_stable,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0511,H06_liquidity_structure_ex_realized_vol_mul,P9_price_basis,ResidualizeVsCore4,H72,same_symbol_rank,FundingCore,low_turnover,F0_calendar_blocks,512,2048,24,3,4096,8192
C0512,H03_basis_premium_residual,P10_price_liquidity,SmoothInteraction,ensemble_6_12_24_48,same_symbol_rank,FundingCore,low_turnover,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0513,H06_liquidity_structure_ex_realized_vol_mul,P0_price_return,AbsZScore,H72,cross_symbol_zscore,FundingCore_and_Core4,medium_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0514,H05_volatility_structure_ex_liquidity_mul,P6_funding_observable,DeltaRank,spread_12_vs_48,cross_symbol_zscore,none,low_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C0515,H12_horizon_ensemble_stability,P8_regime_state,TSStdZScore,spread_6_vs_24,cross_symbol_rank,none,medium_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0516,H07_taker_flow_lag_stable,P15_open_ast_diverse,AbsZScore,ensemble_6_12_24_48,same_symbol_zscore,FundingCore,low_turnover,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0517,H15_placebo_null_adversarial,P5_basis_premium,ResidualizeVsCore4,mixed_12_48,cross_symbol_zscore,none,low_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C0518,H14_open_ast_cem_diversity,P6_funding_observable,CrossSymbolRank,H12,cross_symbol_rank,FundingCore_and_Core4,lag_stable,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0519,H02_cross_symbol_dispersion_reversal,P11_volatility_basis,RollingMinRank,mixed_12_48,same_symbol_zscore,none,medium_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0520,H10_range_breakout_failure,P5_basis_premium,SubRank,spread_12_vs_48,same_symbol_zscore,FundingCore_and_Core4,lag_stable,F1_high_realized_vol,512,2048,24,3,4096,8192
C0521,H13_symbol_tier_relative,P0_price_return,MulRankZScore,mixed_6_24,cross_symbol_zscore,Core4,medium_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0522,H14_open_ast_cem_diversity,P10_price_liquidity,ResidualizeVsCore4,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0523,H03_basis_premium_residual,P8_regime_state,DeltaRank,spread_6_vs_24,cross_symbol_zscore,FundingCore_and_Core4,medium_turnover,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0524,H03_basis_premium_residual,P1_range_volatility,RollingMaxRank,H24,cross_symbol_zscore,Core4,medium_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0525,H14_open_ast_cem_diversity,P6_funding_observable,RollingMinRank,H24,cross_symbol_zscore,FundingCore,lag_stable,F10_volatility_compression,512,2048,24,3,4096,8192
C0526,H09_trend_reversal_horizon_mix,P12_liquidity_flow,TSRankMul,mixed_6_24,cross_symbol_rank,FundingCore_and_Core4,lag_stable,F7_trend_reversal,512,2048,24,3,4096,8192
C0527,H10_range_breakout_failure,P6_funding_observable,DeltaRank,H12,same_symbol_rank,FundingCore,low_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0528,H06_liquidity_structure_ex_realized_vol_mul,P10_price_liquidity,DeltaRank,ensemble_6_12_24_48,cross_symbol_zscore,Core4,lag_stable,F10_volatility_compression,512,2048,24,3,4096,8192
C0529,H07_taker_flow_lag_stable,P8_regime_state,CrossSymbolRank,H48,cross_symbol_rank,Core4,lag_stable,F5_funding_neutral,512,2048,24,3,4096,8192
C0530,H12_horizon_ensemble_stability,P15_open_ast_diverse,NegRank,H24,same_symbol_zscore,none,medium_turnover,F0_calendar_blocks,512,2048,24,3,4096,8192
C0531,H00_low_turnover_robust,P12_liquidity_flow,NegRank,spread_6_vs_24,cross_symbol_rank,FundingCore_and_Core4,low_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0532,H08_trade_size_microstructure_lite,P15_open_ast_diverse,TSMeanRank,mixed_6_24,same_symbol_zscore,FundingCore,low_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0533,H13_symbol_tier_relative,P8_regime_state,DecayZScore,spread_12_vs_48,cross_symbol_rank,Core4,medium_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0534,H13_symbol_tier_relative,P0_price_return,TSRankMul,spread_12_vs_48,cross_symbol_rank,FundingCore_and_Core4,lag_stable,F5_funding_neutral,512,2048,24,3,4096,8192
C0535,H12_horizon_ensemble_stability,P13_trade_size_volatility,MulRankRank,spread_6_vs_24,cross_symbol_rank,Core4,medium_turnover,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0536,H08_trade_size_microstructure_lite,P10_price_liquidity,AbsZScore,H24,cross_symbol_zscore,FundingCore,low_turnover,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0537,H13_symbol_tier_relative,P0_price_return,MulRankRank,spread_6_vs_24,same_symbol_rank,Core4,medium_turnover,F1_high_realized_vol,512,2048,24,3,4096,8192
C0538,H05_volatility_structure_ex_liquidity_mul,P0_price_return,CrossSymbolRank,H6,same_symbol_rank,Core4,lag_stable,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0539,H06_liquidity_structure_ex_realized_vol_mul,P0_price_return,CrossSymbolRank,H24,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0540,H10_range_breakout_failure,P15_open_ast_diverse,RollingMinRank,H12,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F0_calendar_blocks,512,2048,24,3,4096,8192
C0541,H14_open_ast_cem_diversity,P3_trade_size,AbsZScore,spread_12_vs_48,cross_symbol_rank,FundingCore,low_turnover,F9_liquidity_shock,512,2048,24,3,4096,8192
C0542,H07_taker_flow_lag_stable,P5_basis_premium,Rank,ensemble_6_12_24_48,same_symbol_zscore,Core4,low_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0543,H06_liquidity_structure_ex_realized_vol_mul,P14_horizon_spread,SmoothInteraction,H72,same_symbol_zscore,Core4,medium_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0544,H08_trade_size_microstructure_lite,P4_taker_flow,MulRankZScore,mixed_12_48,cross_symbol_zscore,FundingCore,medium_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0545,H11_regime_conditional_non_may,P8_regime_state,RollingMaxRank,spread_6_vs_24,same_symbol_zscore,FundingCore,medium_turnover,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0546,H11_regime_conditional_non_may,P12_liquidity_flow,Rank,mixed_12_48,same_symbol_zscore,FundingCore_and_Core4,low_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0547,H13_symbol_tier_relative,P10_price_liquidity,TSStdZScore,spread_6_vs_24,cross_symbol_rank,FundingCore_and_Core4,lag_stable,F10_volatility_compression,512,2048,24,3,4096,8192
C0548,H00_low_turnover_robust,P5_basis_premium,MulRankRank,H48,same_symbol_zscore,Core4,lag_stable,F0_calendar_blocks,512,2048,24,3,4096,8192
C0549,H07_taker_flow_lag_stable,P15_open_ast_diverse,SubRank,H6,cross_symbol_zscore,Core4,medium_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0550,H02_cross_symbol_dispersion_reversal,P9_price_basis,RollingMinRank,spread_12_vs_48,same_symbol_zscore,Core4,lag_stable,F1_high_realized_vol,512,2048,24,3,4096,8192
C0551,H06_liquidity_structure_ex_realized_vol_mul,P15_open_ast_diverse,DeltaRank,H6,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F9_liquidity_shock,512,2048,24,3,4096,8192
C0552,H09_trend_reversal_horizon_mix,P13_trade_size_volatility,TSRankMul,ensemble_6_12_24_48,same_symbol_rank,none,medium_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0553,H04_basis_compression_expansion,P1_range_volatility,TSStdZScore,mixed_12_48,same_symbol_zscore,FundingCore_and_Core4,lag_stable,F1_high_realized_vol,512,2048,24,3,4096,8192
C0554,H06_liquidity_structure_ex_realized_vol_mul,P1_range_volatility,MulRankRank,H48,cross_symbol_rank,none,low_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C0555,H06_liquidity_structure_ex_realized_vol_mul,P10_price_liquidity,NegRank,H6,cross_symbol_zscore,Core4,low_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0556,H15_placebo_null_adversarial,P9_price_basis,SmoothInteraction,mixed_6_24,cross_symbol_zscore,Core4,lag_stable,F7_trend_reversal,512,2048,24,3,4096,8192
C0557,H12_horizon_ensemble_stability,P4_taker_flow,TSRankMul,spread_6_vs_24,cross_symbol_zscore,FundingCore,low_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0558,H13_symbol_tier_relative,P1_range_volatility,MulRankRank,spread_12_vs_48,same_symbol_zscore,none,medium_turnover,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0559,H01_cross_symbol_relative_strength,P0_price_return,DeltaRank,H48,same_symbol_zscore,none,lag_stable,F10_volatility_compression,512,2048,24,3,4096,8192
C0560,H02_cross_symbol_dispersion_reversal,P6_funding_observable,ClipRank,spread_12_vs_48,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F10_volatility_compression,512,2048,24,3,4096,8192
C0561,H08_trade_size_microstructure_lite,P12_liquidity_flow,WinsorZScore,mixed_12_48,same_symbol_zscore,FundingCore_and_Core4,low_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C0562,H07_taker_flow_lag_stable,P8_regime_state,ClipRank,spread_12_vs_48,cross_symbol_rank,Core4,low_turnover,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0563,H03_basis_premium_residual,P5_basis_premium,MulRankZScore,H24,same_symbol_zscore,none,medium_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0564,H01_cross_symbol_relative_strength,P0_price_return,DecayZScore,mixed_6_24,same_symbol_rank,Core4,low_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C0565,H00_low_turnover_robust,P2_liquidity,DeltaRank,H24,cross_symbol_zscore,none,medium_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0566,H05_volatility_structure_ex_liquidity_mul,P14_horizon_spread,RollingMinRank,H24,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F9_liquidity_shock,512,2048,24,3,4096,8192
C0567,H14_open_ast_cem_diversity,P10_price_liquidity,DecayZScore,H6,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0568,H12_horizon_ensemble_stability,P9_price_basis,TSRankMul,ensemble_6_12_24_48,same_symbol_zscore,none,lag_stable,F9_liquidity_shock,512,2048,24,3,4096,8192
C0569,H11_regime_conditional_non_may,P4_taker_flow,NegRank,H6,cross_symbol_zscore,FundingCore,lag_stable,F0_calendar_blocks,512,2048,24,3,4096,8192
C0570,H08_trade_size_microstructure_lite,P2_liquidity,SafeDivZScore,spread_12_vs_48,cross_symbol_rank,Core4,low_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0571,H08_trade_size_microstructure_lite,P4_taker_flow,ZScore,H48,same_symbol_rank,none,medium_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0572,H10_range_breakout_failure,P6_funding_observable,DeltaRank,H6,cross_symbol_rank,FundingCore_and_Core4,lag_stable,F7_trend_reversal,512,2048,24,3,4096,8192
C0573,H05_volatility_structure_ex_liquidity_mul,P15_open_ast_diverse,ClipRank,H24,cross_symbol_rank,none,low_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0574,H07_taker_flow_lag_stable,P9_price_basis,WinsorZScore,mixed_6_24,cross_symbol_zscore,FundingCore_and_Core4,lag_stable,F9_liquidity_shock,512,2048,24,3,4096,8192
C0575,H10_range_breakout_failure,P0_price_return,HorizonSpread,mixed_6_24,cross_symbol_zscore,none,lag_stable,F5_funding_neutral,512,2048,24,3,4096,8192
C0576,H09_trend_reversal_horizon_mix,P15_open_ast_diverse,RollingMaxRank,H48,same_symbol_zscore,FundingCore_and_Core4,low_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0577,H00_low_turnover_robust,P14_horizon_spread,ResidualizeVsCore4,spread_6_vs_24,same_symbol_zscore,Core4,medium_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0578,H07_taker_flow_lag_stable,P0_price_return,MulRankRank,mixed_12_48,cross_symbol_zscore,FundingCore_and_Core4,medium_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0579,H14_open_ast_cem_diversity,P3_trade_size,ResidualizeVsCore4,H72,cross_symbol_rank,Core4,low_turnover,F1_high_realized_vol,512,2048,24,3,4096,8192
C0580,H14_open_ast_cem_diversity,P11_volatility_basis,DeltaRank,spread_6_vs_24,same_symbol_rank,none,medium_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0581,H09_trend_reversal_horizon_mix,P3_trade_size,ClipRank,ensemble_6_12_24_48,same_symbol_rank,Core4,lag_stable,F5_funding_neutral,512,2048,24,3,4096,8192
C0582,H03_basis_premium_residual,P0_price_return,TSRankMul,mixed_12_48,cross_symbol_rank,Core4,low_turnover,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0583,H01_cross_symbol_relative_strength,P11_volatility_basis,ClipRank,spread_6_vs_24,cross_symbol_zscore,Core4,low_turnover,F10_volatility_compression,512,2048,24,3,4096,8192
C0584,H13_symbol_tier_relative,P5_basis_premium,AddZScore,ensemble_6_12_24_48,same_symbol_rank,FundingCore,low_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0585,H05_volatility_structure_ex_liquidity_mul,P13_trade_size_volatility,SafeDivZScore,spread_6_vs_24,same_symbol_rank,FundingCore,low_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0586,H01_cross_symbol_relative_strength,P9_price_basis,TSMeanRank,spread_6_vs_24,same_symbol_rank,Core4,medium_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0587,H01_cross_symbol_relative_strength,P2_liquidity,Rank,ensemble_6_12_24_48,cross_symbol_rank,FundingCore,lag_stable,F10_volatility_compression,512,2048,24,3,4096,8192
C0588,H02_cross_symbol_dispersion_reversal,P7_cross_symbol_relative,AbsZScore,spread_6_vs_24,cross_symbol_rank,none,medium_turnover,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0589,H10_range_breakout_failure,P5_basis_premium,HorizonSpread,H72,same_symbol_zscore,FundingCore,medium_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C0590,H08_trade_size_microstructure_lite,P5_basis_premium,TSMeanRank,H24,same_symbol_zscore,FundingCore,low_turnover,F0_calendar_blocks,512,2048,24,3,4096,8192
C0591,H05_volatility_structure_ex_liquidity_mul,P13_trade_size_volatility,DeltaRank,ensemble_6_12_24_48,same_symbol_rank,none,medium_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0592,H10_range_breakout_failure,P11_volatility_basis,ClipRank,mixed_6_24,same_symbol_zscore,none,low_turnover,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0593,H12_horizon_ensemble_stability,P4_taker_flow,DecayZScore,H24,cross_symbol_zscore,FundingCore,low_turnover,F0_calendar_blocks,512,2048,24,3,4096,8192
C0594,H04_basis_compression_expansion,P8_regime_state,WinsorZScore,H12,cross_symbol_zscore,FundingCore_and_Core4,medium_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
