candidate_id,objective_family,split,control_variant,oriented_original_abs,oriented_control_abs,control_ratio,control_dominates
a7al2z1_48338dedf315f7a2,Z1_price_range_volatility_structure,recent_oos_2026JanApr,wrong_lag_stale_168h,0.0012286948813928,0.0008494791988188,0.6913670852570526,False
a7al2z1_48338dedf315f7a2,Z1_price_range_volatility_structure,recent_oos_2026JanApr,time_shuffle,0.0012286948813928,0.0001473012979952,0.11988435878256862,False
a7al2z1_48338dedf315f7a2,Z1_price_range_volatility_structure,recent_oos_2026JanApr,symbol_shuffle,0.0012286948813928,0.0012239157141074,0.996110370965343,False
a7al2z1_48338dedf315f7a2,Z1_price_range_volatility_structure,recent_oos_2026JanApr,same_family_random,0.0012286948813928,0.0011504668883867,0.9363324498288593,False
a7al2z1_028db6316a60db86,Z1_price_range_volatility_structure,validation_2025H1,wrong_lag_future_24h,0.0021019594347664,0.0020203412141867,0.9611704111745761,False
a7al2z1_028db6316a60db86,Z1_price_range_volatility_structure,validation_2025H1,wrong_lag_stale_168h,0.0021019594347664,9.662569069385763e-05,0.04596934131823342,False
a7al2z1_028db6316a60db86,Z1_price_range_volatility_structure,validation_2025H1,time_shuffle,0.0021019594347664,0.0004759530912014,0.22643305257424948,False
a7al2z1_028db6316a60db86,Z1_price_range_volatility_structure,validation_2025H1,symbol_shuffle,0.0021019594347664,0.0005857762358892,0.27868103741702316,False
a7al2z1_028db6316a60db86,Z1_price_range_volatility_structure,validation_2025H1,same_family_random,0.0021019594347664,0.0002022410078655,0.09621546663576594,False
a7al2z1_028db6316a60db86,Z1_price_range_volatility_structure,test_2025H2,wrong_lag_future_24h,0.0006556618971911,0.0006408357767841,0.9773875522269693,False
a7al2z1_028db6316a60db86,Z1_price_range_volatility_structure,test_2025H2,wrong_lag_stale_168h,0.0006556618971911,0.0003394696489117,0.517751070126251,False
a7al2z1_028db6316a60db86,Z1_price_range_volatility_structure,test_2025H2,time_shuffle,0.0006556618971911,0.00151356033165,2.30844637782704,True
a7al2z1_028db6316a60db86,Z1_price_range_volatility_structure,test_2025H2,symbol_shuffle,0.0006556618971911,0.002311372175165,3.525250109953125,True
a7al2z1_028db6316a60db86,Z1_price_range_volatility_structure,test_2025H2,same_family_random,0.0006556618971911,0.000562519680667,0.857941696897246,False
a7al2z1_028db6316a60db86,Z1_price_range_volatility_structure,recent_oos_2026JanApr,wrong_lag_future_24h,0.0048485824354729,0.004960840127128,1.0231526829024928,True
a7al2z1_028db6316a60db86,Z1_price_range_volatility_structure,recent_oos_2026JanApr,wrong_lag_stale_168h,0.0048485824354729,0.0031492227347286,0.6495141160617278,False
a7al2z1_028db6316a60db86,Z1_price_range_volatility_structure,recent_oos_2026JanApr,time_shuffle,0.0048485824354729,0.0014374275504532,0.2964634652670399,False
a7al2z1_028db6316a60db86,Z1_price_range_volatility_structure,recent_oos_2026JanApr,symbol_shuffle,0.0048485824354729,0.0001727249759202,0.03562380927186474,False
a7al2z1_028db6316a60db86,Z1_price_range_volatility_structure,recent_oos_2026JanApr,same_family_random,0.0048485824354729,0.0023718505159173,0.4891843229403534,False
a7al2z1_10d47299f1a5d1ee,Z1_price_range_volatility_structure,validation_2025H1,wrong_lag_future_24h,0.0032246829466083,0.001765422733067,0.5474717242896266,False
a7al2z1_10d47299f1a5d1ee,Z1_price_range_volatility_structure,validation_2025H1,wrong_lag_stale_168h,0.0032246829466083,0.000581229762019,0.18024400278803646,False
a7al2z1_10d47299f1a5d1ee,Z1_price_range_volatility_structure,validation_2025H1,time_shuffle,0.0032246829466083,0.0004070735115066,0.12623675513115398,False
a7al2z1_10d47299f1a5d1ee,Z1_price_range_volatility_structure,validation_2025H1,symbol_shuffle,0.0032246829466083,0.0009371854886703,0.2906287235636686,False
a7al2z1_10d47299f1a5d1ee,Z1_price_range_volatility_structure,validation_2025H1,same_family_random,0.0032246829466083,0.0001794392342951,0.055645543225833406,False
a7al2z1_10d47299f1a5d1ee,Z1_price_range_volatility_structure,test_2025H2,wrong_lag_future_24h,0.0003723688377819,0.0017098642846173,4.5918565441794135,True
a7al2z1_10d47299f1a5d1ee,Z1_price_range_volatility_structure,test_2025H2,wrong_lag_stale_168h,0.0003723688377819,0.0004444804868398,1.193656508658054,True
a7al2z1_10d47299f1a5d1ee,Z1_price_range_volatility_structure,test_2025H2,time_shuffle,0.0003723688377819,0.001348466799949,3.6213202156803734,True
a7al2z1_10d47299f1a5d1ee,Z1_price_range_volatility_structure,test_2025H2,symbol_shuffle,0.0003723688377819,0.0015719970602089,4.221612822310426,True
a7al2z1_10d47299f1a5d1ee,Z1_price_range_volatility_structure,test_2025H2,same_family_random,0.0003723688377819,0.0002471819879364,0.663809542734016,False
a7al2z1_10d47299f1a5d1ee,Z1_price_range_volatility_structure,recent_oos_2026JanApr,wrong_lag_future_24h,0.0026188231810472,0.0058879367774013,2.248313983171199,True
a7al2z1_10d47299f1a5d1ee,Z1_price_range_volatility_structure,recent_oos_2026JanApr,wrong_lag_stale_168h,0.0026188231810472,0.0034764765793333,1.3274957257492837,True
a7al2z1_10d47299f1a5d1ee,Z1_price_range_volatility_structure,recent_oos_2026JanApr,time_shuffle,0.0026188231810472,0.0005884050801012,0.22468301195726853,False
a7al2z1_10d47299f1a5d1ee,Z1_price_range_volatility_structure,recent_oos_2026JanApr,symbol_shuffle,0.0026188231810472,0.000228046556847,0.0870797839645707,False
a7al2z1_10d47299f1a5d1ee,Z1_price_range_volatility_structure,recent_oos_2026JanApr,same_family_random,0.0026188231810472,0.00110348317498,0.42136604829454183,False
a7al2z1_07116c7a8a24208e,Z1_price_range_volatility_structure,validation_2025H1,wrong_lag_future_24h,0.00133798291548,0.0004681464770241,0.3498897269971141,False
a7al2z1_07116c7a8a24208e,Z1_price_range_volatility_structure,validation_2025H1,wrong_lag_stale_168h,0.00133798291548,0.0006917930781157,0.5170417873889818,False
a7al2z1_07116c7a8a24208e,Z1_price_range_volatility_structure,validation_2025H1,time_shuffle,0.00133798291548,0.0011817428689257,0.8832271737204889,False
a7al2z1_07116c7a8a24208e,Z1_price_range_volatility_structure,validation_2025H1,symbol_shuffle,0.00133798291548,0.0001604531745962,0.11992169162984985,False
a7al2z1_07116c7a8a24208e,Z1_price_range_volatility_structure,validation_2025H1,same_family_random,0.00133798291548,0.000518855353097,0.3877892214422344,False
a7al2z1_07116c7a8a24208e,Z1_price_range_volatility_structure,test_2025H2,wrong_lag_future_24h,0.0010742525663617,0.0019976435055289,1.8595659606330368,True
a7al2z1_07116c7a8a24208e,Z1_price_range_volatility_structure,test_2025H2,wrong_lag_stale_168h,0.0010742525663617,0.000350068743512,0.3258719173440002,False
a7al2z1_07116c7a8a24208e,Z1_price_range_volatility_structure,test_2025H2,time_shuffle,0.0010742525663617,0.0004701350474044,0.4376392127194657,False
a7al2z1_07116c7a8a24208e,Z1_price_range_volatility_structure,test_2025H2,symbol_shuffle,0.0010742525663617,0.0002106108505023,0.19605338362430078,False
a7al2z1_07116c7a8a24208e,Z1_price_range_volatility_structure,test_2025H2,same_family_random,0.0010742525663617,0.0003655878799235,0.34031836773886454,False
a7al2z1_07116c7a8a24208e,Z1_price_range_volatility_structure,recent_oos_2026JanApr,wrong_lag_future_24h,0.0005251671314025,0.0002738330121452,0.5214206978527149,False
a7al2z1_07116c7a8a24208e,Z1_price_range_volatility_structure,recent_oos_2026JanApr,wrong_lag_stale_168h,0.0005251671314025,0.0005372996502656,1.023102205255495,True
a7al2z1_07116c7a8a24208e,Z1_price_range_volatility_structure,recent_oos_2026JanApr,time_shuffle,0.0005251671314025,0.0002755960825705,0.5247778584971589,False
a7al2z1_07116c7a8a24208e,Z1_price_range_volatility_structure,recent_oos_2026JanApr,symbol_shuffle,0.0005251671314025,0.0011997711829604,2.284551167085261,True
a7al2z1_07116c7a8a24208e,Z1_price_range_volatility_structure,recent_oos_2026JanApr,same_family_random,0.0005251671314025,0.0002212653915725,0.4213237621737549,False
a7al2z1_0f752369161ae869,Z1_price_range_volatility_structure,validation_2025H1,wrong_lag_future_24h,0.0002540764045724,0.00123359367899,4.855207554853772,True
a7al2z1_0f752369161ae869,Z1_price_range_volatility_structure,validation_2025H1,wrong_lag_stale_168h,0.0002540764045724,0.0011512834104578,4.531248828065566,True
a7al2z1_0f752369161ae869,Z1_price_range_volatility_structure,validation_2025H1,time_shuffle,0.0002540764045724,0.0001274039590673,0.5014395543014534,False
a7al2z1_0f752369161ae869,Z1_price_range_volatility_structure,validation_2025H1,symbol_shuffle,0.0002540764045724,0.0002582880455832,1.0165762775881846,True
a7al2z1_0f752369161ae869,Z1_price_range_volatility_structure,validation_2025H1,same_family_random,0.0002540764045724,3.0035110893599797e-05,0.11821290900328835,False
a7al2z1_0f752369161ae869,Z1_price_range_volatility_structure,test_2025H2,wrong_lag_future_24h,0.0003561067306603,0.0023318905277036,6.548291079418138,True
a7al2z1_0f752369161ae869,Z1_price_range_volatility_structure,test_2025H2,wrong_lag_stale_168h,0.0003561067306603,0.0012287607945489,3.450540775431309,True
a7al2z1_0f752369161ae869,Z1_price_range_volatility_structure,test_2025H2,time_shuffle,0.0003561067306603,0.0007782608215284,2.185470687637197,True
a7al2z1_0f752369161ae869,Z1_price_range_volatility_structure,test_2025H2,symbol_shuffle,0.0003561067306603,0.000470398048939,1.320946807342784,True
a7al2z1_0f752369161ae869,Z1_price_range_volatility_structure,test_2025H2,same_family_random,0.0003561067306603,0.000409415235942,1.149698112088065,True
a7al2z1_0f752369161ae869,Z1_price_range_volatility_structure,recent_oos_2026JanApr,wrong_lag_future_24h,0.0010080427089771,0.0128933113553975,12.790441556271801,True
a7al2z1_0f752369161ae869,Z1_price_range_volatility_structure,recent_oos_2026JanApr,wrong_lag_stale_168h,0.0010080427089771,0.0040983763110845,4.065677252150637,True
a7al2z1_0f752369161ae869,Z1_price_range_volatility_structure,recent_oos_2026JanApr,time_shuffle,0.0010080427089771,0.0011778438697667,1.1684463954527324,True
a7al2z1_0f752369161ae869,Z1_price_range_volatility_structure,recent_oos_2026JanApr,symbol_shuffle,0.0010080427089771,0.0015460851805179,1.533749678212318,True
a7al2z1_0f752369161ae869,Z1_price_range_volatility_structure,recent_oos_2026JanApr,same_family_random,0.0010080427089771,7.030461471742244e-05,0.06974368654356249,False
a7al2z1_2d6e3bd57d32e9b1,Z1_price_range_volatility_structure,validation_2025H1,wrong_lag_future_24h,0.0009476058476059,0.0122576018143719,12.935337878444283,True
a7al2z1_2d6e3bd57d32e9b1,Z1_price_range_volatility_structure,validation_2025H1,wrong_lag_stale_168h,0.0009476058476059,0.001223503348767,1.2911521724545574,True
a7al2z1_2d6e3bd57d32e9b1,Z1_price_range_volatility_structure,validation_2025H1,time_shuffle,0.0009476058476059,0.0004327770944507,0.4567058081628552,False
a7al2z1_2d6e3bd57d32e9b1,Z1_price_range_volatility_structure,validation_2025H1,symbol_shuffle,0.0009476058476059,0.0006768040126331,0.7142252386295701,False
a7al2z1_2d6e3bd57d32e9b1,Z1_price_range_volatility_structure,validation_2025H1,same_family_random,0.0009476058476059,0.0002719720353441,0.2870096633861323,False
a7al2z1_2d6e3bd57d32e9b1,Z1_price_range_volatility_structure,test_2025H2,wrong_lag_future_24h,0.0017345132349824,0.0167492110439885,9.656433116901788,True
a7al2z1_2d6e3bd57d32e9b1,Z1_price_range_volatility_structure,test_2025H2,wrong_lag_stale_168h,0.0017345132349824,0.0008973132225072,0.5173285532850402,False
a7al2z1_2d6e3bd57d32e9b1,Z1_price_range_volatility_structure,test_2025H2,time_shuffle,0.0017345132349824,5.5372188559978135e-05,0.031923762496133386,False
a7al2z1_2d6e3bd57d32e9b1,Z1_price_range_volatility_structure,test_2025H2,symbol_shuffle,0.0017345132349824,0.0003338967825433,0.19250172083390762,False
a7al2z1_2d6e3bd57d32e9b1,Z1_price_range_volatility_structure,test_2025H2,same_family_random,0.0017345132349824,0.0008917568560023,0.5141251378294318,False
a7al2z1_2d6e3bd57d32e9b1,Z1_price_range_volatility_structure,recent_oos_2026JanApr,wrong_lag_future_24h,0.0008168698191726,0.0404144034841949,49.474717434327886,True
a7al2z1_2d6e3bd57d32e9b1,Z1_price_range_volatility_structure,recent_oos_2026JanApr,wrong_lag_stale_168h,0.0008168698191726,0.0008394008046634,1.0275821005525965,True
a7al2z1_2d6e3bd57d32e9b1,Z1_price_range_volatility_structure,recent_oos_2026JanApr,time_shuffle,0.0008168698191726,0.0004958835590297,0.60705334851516,False
a7al2z1_2d6e3bd57d32e9b1,Z1_price_range_volatility_structure,recent_oos_2026JanApr,symbol_shuffle,0.0008168698191726,0.0013027219817122,1.5947730606961525,True
a7al2z1_2d6e3bd57d32e9b1,Z1_price_range_volatility_structure,recent_oos_2026JanApr,same_family_random,0.0008168698191726,0.0018680703794092,2.286864241478956,True
a7al2z1_9481b2170c90544c,Z2_liquidity_taker_microstructure_lite,validation_2025H1,wrong_lag_future_24h,0.000299460268099,0.0014470409386011,4.832163371077714,True
a7al2z1_9481b2170c90544c,Z2_liquidity_taker_microstructure_lite,validation_2025H1,wrong_lag_stale_168h,0.000299460268099,0.0006005924099486,2.005582956835019,True
a7al2z1_9481b2170c90544c,Z2_liquidity_taker_microstructure_lite,validation_2025H1,time_shuffle,0.000299460268099,0.0004391513213623,1.4664760842901496,True
a7al2z1_9481b2170c90544c,Z2_liquidity_taker_microstructure_lite,validation_2025H1,symbol_shuffle,0.000299460268099,0.0006877868558476,2.2967549592262477,True
a7al2z1_9481b2170c90544c,Z2_liquidity_taker_microstructure_lite,validation_2025H1,same_family_random,0.000299460268099,5.747550801799652e-05,0.1919303297991953,False
a7al2z1_9481b2170c90544c,Z2_liquidity_taker_microstructure_lite,test_2025H2,wrong_lag_future_24h,0.000146395945121,0.0003611748756559,2.467109832566604,True
a7al2z1_9481b2170c90544c,Z2_liquidity_taker_microstructure_lite,test_2025H2,wrong_lag_stale_168h,0.000146395945121,0.0003158011568795,2.1571714750602022,True
a7al2z1_9481b2170c90544c,Z2_liquidity_taker_microstructure_lite,test_2025H2,time_shuffle,0.000146395945121,0.0001005582168456,0.686892090914718,False
a7al2z1_9481b2170c90544c,Z2_liquidity_taker_microstructure_lite,test_2025H2,symbol_shuffle,0.000146395945121,0.0011404007572957,7.789838416310845,True
a7al2z1_9481b2170c90544c,Z2_liquidity_taker_microstructure_lite,test_2025H2,same_family_random,0.000146395945121,0.0004197616983684,2.867304132101857,True
a7al2z1_9481b2170c90544c,Z2_liquidity_taker_microstructure_lite,recent_oos_2026JanApr,wrong_lag_future_24h,0.0002432136483494,0.0023139365048463,9.514007624778136,True
a7al2z1_9481b2170c90544c,Z2_liquidity_taker_microstructure_lite,recent_oos_2026JanApr,wrong_lag_stale_168h,0.0002432136483494,0.0006345327660152,2.6089521304480088,True
a7al2z1_9481b2170c90544c,Z2_liquidity_taker_microstructure_lite,recent_oos_2026JanApr,time_shuffle,0.0002432136483494,0.0005500512913971,2.2615971395112577,True
a7al2z1_9481b2170c90544c,Z2_liquidity_taker_microstructure_lite,recent_oos_2026JanApr,symbol_shuffle,0.0002432136483494,0.0001944873148412,0.7996562535084384,False
a7al2z1_9481b2170c90544c,Z2_liquidity_taker_microstructure_lite,recent_oos_2026JanApr,same_family_random,0.0002432136483494,0.0021103945746507,8.67712231189803,True
a7al2z1_06158e66c283198d,Z2_liquidity_taker_microstructure_lite,validation_2025H1,wrong_lag_future_24h,0.0006841210757328,0.0001141777917789,0.16689705350269737,False
a7al2z1_06158e66c283198d,Z2_liquidity_taker_microstructure_lite,validation_2025H1,wrong_lag_stale_168h,0.0006841210757328,0.0004259334224637,0.6225994748187799,False
a7al2z1_06158e66c283198d,Z2_liquidity_taker_microstructure_lite,validation_2025H1,time_shuffle,0.0006841210757328,0.0001009010597192,0.1474900617717694,False
a7al2z1_06158e66c283198d,Z2_liquidity_taker_microstructure_lite,validation_2025H1,symbol_shuffle,0.0006841210757328,0.0001854914557505,0.27113834426429534,False
a7al2z1_06158e66c283198d,Z2_liquidity_taker_microstructure_lite,validation_2025H1,same_family_random,0.0006841210757328,0.0001065673261271,0.15577261088316835,False
a7al2z1_06158e66c283198d,Z2_liquidity_taker_microstructure_lite,test_2025H2,wrong_lag_future_24h,0.0006966703746141,0.0029401462250608,4.220283124123668,True
a7al2z1_06158e66c283198d,Z2_liquidity_taker_microstructure_lite,test_2025H2,wrong_lag_stale_168h,0.0006966703746141,0.0009189616133193,1.3190766348121687,True
a7al2z1_06158e66c283198d,Z2_liquidity_taker_microstructure_lite,test_2025H2,time_shuffle,0.0006966703746141,0.0001026476530679,0.1473403445994939,False
a7al2z1_06158e66c283198d,Z2_liquidity_taker_microstructure_lite,test_2025H2,symbol_shuffle,0.0006966703746141,0.0002395145263771,0.34379892572548676,False
a7al2z1_06158e66c283198d,Z2_liquidity_taker_microstructure_lite,test_2025H2,same_family_random,0.0006966703746141,2.6683301701709817e-05,0.03830118614773916,False
a7al2z1_06158e66c283198d,Z2_liquidity_taker_microstructure_lite,recent_oos_2026JanApr,wrong_lag_future_24h,0.0009973299414203,0.0024076979262569,2.4141438317073804,True
a7al2z1_06158e66c283198d,Z2_liquidity_taker_microstructure_lite,recent_oos_2026JanApr,wrong_lag_stale_168h,0.0009973299414203,0.0005838098346018,0.5853728143069635,False
a7al2z1_06158e66c283198d,Z2_liquidity_taker_microstructure_lite,recent_oos_2026JanApr,time_shuffle,0.0009973299414203,0.0001528234227176,0.1532325626361561,False
a7al2z1_06158e66c283198d,Z2_liquidity_taker_microstructure_lite,recent_oos_2026JanApr,symbol_shuffle,0.0009973299414203,0.0005754865240991,0.5770272205801305,False
a7al2z1_06158e66c283198d,Z2_liquidity_taker_microstructure_lite,recent_oos_2026JanApr,same_family_random,0.0009973299414203,0.0001923688952196,0.19288390654916768,False
a7al2z1_0713ad23e3e4f1a1,Z2_liquidity_taker_microstructure_lite,validation_2025H1,wrong_lag_future_24h,0.0025629388830868,0.0030343844735192,1.1839472620839837,True
a7al2z1_0713ad23e3e4f1a1,Z2_liquidity_taker_microstructure_lite,validation_2025H1,wrong_lag_stale_168h,0.0025629388830868,0.0001062894638046,0.041471712223034016,False
a7al2z1_0713ad23e3e4f1a1,Z2_liquidity_taker_microstructure_lite,validation_2025H1,time_shuffle,0.0025629388830868,8.082401612054519e-05,0.031535678300374,False
a7al2z1_0713ad23e3e4f1a1,Z2_liquidity_taker_microstructure_lite,validation_2025H1,symbol_shuffle,0.0025629388830868,0.0010335518569627,0.4032682416983317,False
a7al2z1_0713ad23e3e4f1a1,Z2_liquidity_taker_microstructure_lite,validation_2025H1,same_family_random,0.0025629388830868,0.0003333631657436,0.130070665337949,False
a7al2z1_0713ad23e3e4f1a1,Z2_liquidity_taker_microstructure_lite,test_2025H2,wrong_lag_future_24h,2.101123287290429e-05,0.0065976107330591,314.00397934607923,True
a7al2z1_0713ad23e3e4f1a1,Z2_liquidity_taker_microstructure_lite,test_2025H2,wrong_lag_stale_168h,2.101123287290429e-05,0.0014221552130443,67.68547194002528,True
a7al2z1_0713ad23e3e4f1a1,Z2_liquidity_taker_microstructure_lite,test_2025H2,time_shuffle,2.101123287290429e-05,0.0002013877718671,9.584767018921868,True
a7al2z1_0713ad23e3e4f1a1,Z2_liquidity_taker_microstructure_lite,test_2025H2,symbol_shuffle,2.101123287290429e-05,0.0005920894653384,28.179663179210586,True
a7al2z1_0713ad23e3e4f1a1,Z2_liquidity_taker_microstructure_lite,test_2025H2,same_family_random,2.101123287290429e-05,0.0006121160018537,29.13279794462104,True
a7al2z1_0713ad23e3e4f1a1,Z2_liquidity_taker_microstructure_lite,recent_oos_2026JanApr,wrong_lag_future_24h,0.0019841166813677,0.0044868591052137,2.261388731493754,True
a7al2z1_0713ad23e3e4f1a1,Z2_liquidity_taker_microstructure_lite,recent_oos_2026JanApr,wrong_lag_stale_168h,0.0019841166813677,0.0012248334205488,0.617319249442776,False
a7al2z1_0713ad23e3e4f1a1,Z2_liquidity_taker_microstructure_lite,recent_oos_2026JanApr,time_shuffle,0.0019841166813677,0.0005738075964821,0.28920053032695664,False
a7al2z1_0713ad23e3e4f1a1,Z2_liquidity_taker_microstructure_lite,recent_oos_2026JanApr,symbol_shuffle,0.0019841166813677,0.0005815600231291,0.29310777364575985,False
a7al2z1_0713ad23e3e4f1a1,Z2_liquidity_taker_microstructure_lite,recent_oos_2026JanApr,same_family_random,0.0019841166813677,0.0003903088305222,0.19671667205234658,False
a7al2z1_05bbcd80f3bb1f84,Z2_liquidity_taker_microstructure_lite,validation_2025H1,wrong_lag_future_24h,0.0006945748026095,0.0008447013669296,1.2161416794218252,True
a7al2z1_05bbcd80f3bb1f84,Z2_liquidity_taker_microstructure_lite,validation_2025H1,wrong_lag_stale_168h,0.0006945748026095,0.0004617636448624,0.6648148523781249,False
a7al2z1_05bbcd80f3bb1f84,Z2_liquidity_taker_microstructure_lite,validation_2025H1,time_shuffle,0.0006945748026095,0.0005463407482374,0.7865830234336338,False
a7al2z1_05bbcd80f3bb1f84,Z2_liquidity_taker_microstructure_lite,validation_2025H1,symbol_shuffle,0.0006945748026095,0.0003228689330938,0.4648440051104497,False
a7al2z1_05bbcd80f3bb1f84,Z2_liquidity_taker_microstructure_lite,validation_2025H1,same_family_random,0.0006945748026095,0.0003291142641136,0.4738355939160563,False
a7al2z1_05bbcd80f3bb1f84,Z2_liquidity_taker_microstructure_lite,test_2025H2,wrong_lag_future_24h,2.0790784161759886e-06,0.0022273100626157,1071.2968040485703,True
a7al2z1_05bbcd80f3bb1f84,Z2_liquidity_taker_microstructure_lite,test_2025H2,wrong_lag_stale_168h,2.0790784161759886e-06,0.0010835954925146,521.190294740127,True
a7al2z1_05bbcd80f3bb1f84,Z2_liquidity_taker_microstructure_lite,test_2025H2,time_shuffle,2.0790784161759886e-06,0.0007427471869448,357.2482794135882,True
a7al2z1_05bbcd80f3bb1f84,Z2_liquidity_taker_microstructure_lite,test_2025H2,symbol_shuffle,2.0790784161759886e-06,0.0003753511315415,180.5372652715411,True
a7al2z1_05bbcd80f3bb1f84,Z2_liquidity_taker_microstructure_lite,test_2025H2,same_family_random,2.0790784161759886e-06,0.0001220170170677,58.688030291865424,True
a7al2z1_05bbcd80f3bb1f84,Z2_liquidity_taker_microstructure_lite,recent_oos_2026JanApr,wrong_lag_future_24h,0.0022912003153585,0.0016345313649309,0.7133952251901414,False
a7al2z1_05bbcd80f3bb1f84,Z2_liquidity_taker_microstructure_lite,recent_oos_2026JanApr,wrong_lag_stale_168h,0.0022912003153585,0.0006277755302828,0.273994170686282,False
a7al2z1_05bbcd80f3bb1f84,Z2_liquidity_taker_microstructure_lite,recent_oos_2026JanApr,time_shuffle,0.0022912003153585,0.0005126996238124,0.2237690089232459,False
a7al2z1_05bbcd80f3bb1f84,Z2_liquidity_taker_microstructure_lite,recent_oos_2026JanApr,symbol_shuffle,0.0022912003153585,0.001837455348178,0.8019618956322013,False
a7al2z1_05bbcd80f3bb1f84,Z2_liquidity_taker_microstructure_lite,recent_oos_2026JanApr,same_family_random,0.0022912003153585,0.0007525013364636,0.3284310548577493,False
a7al2z1_0a1bb022b33cf015,Z2_liquidity_taker_microstructure_lite,validation_2025H1,wrong_lag_future_24h,0.000282323883405,0.0106317340166815,37.65793346441767,True
a7al2z1_0a1bb022b33cf015,Z2_liquidity_taker_microstructure_lite,validation_2025H1,wrong_lag_stale_168h,0.000282323883405,0.0007739350121278,2.7413019500641136,True
a7al2z1_0a1bb022b33cf015,Z2_liquidity_taker_microstructure_lite,validation_2025H1,time_shuffle,0.000282323883405,0.0017253249617871,6.111154823242787,True
a7al2z1_0a1bb022b33cf015,Z2_liquidity_taker_microstructure_lite,validation_2025H1,symbol_shuffle,0.000282323883405,0.0023081432797734,8.175515482203524,True
a7al2z1_0a1bb022b33cf015,Z2_liquidity_taker_microstructure_lite,validation_2025H1,same_family_random,0.000282323883405,0.0005704031258091,2.02038566107014,True
a7al2z1_0a1bb022b33cf015,Z2_liquidity_taker_microstructure_lite,test_2025H2,wrong_lag_future_24h,0.001251307837924,0.0107949866717125,8.626963201654737,True
a7al2z1_0a1bb022b33cf015,Z2_liquidity_taker_microstructure_lite,test_2025H2,wrong_lag_stale_168h,0.001251307837924,0.0017131874614904,1.3691175021589315,True
a7al2z1_0a1bb022b33cf015,Z2_liquidity_taker_microstructure_lite,test_2025H2,time_shuffle,0.001251307837924,0.0032467301981454,2.5946694328487014,True
a7al2z1_0a1bb022b33cf015,Z2_liquidity_taker_microstructure_lite,test_2025H2,symbol_shuffle,0.001251307837924,0.0012210842524435,0.975846402807927,False
a7al2z1_0a1bb022b33cf015,Z2_liquidity_taker_microstructure_lite,test_2025H2,same_family_random,0.001251307837924,0.0009461304779346,0.7561132834461352,False
a7al2z1_0a1bb022b33cf015,Z2_liquidity_taker_microstructure_lite,recent_oos_2026JanApr,wrong_lag_future_24h,0.0088115775837268,0.0304429217420592,3.454877569061085,True
a7al2z1_0a1bb022b33cf015,Z2_liquidity_taker_microstructure_lite,recent_oos_2026JanApr,wrong_lag_stale_168h,0.0088115775837268,0.0048137294232768,0.5462959813424083,False
a7al2z1_0a1bb022b33cf015,Z2_liquidity_taker_microstructure_lite,recent_oos_2026JanApr,time_shuffle,0.0088115775837268,0.0011642450316667,0.13212674127920349,False
a7al2z1_0a1bb022b33cf015,Z2_liquidity_taker_microstructure_lite,recent_oos_2026JanApr,symbol_shuffle,0.0088115775837268,0.0014278712754705,0.16204490761194557,False
a7al2z1_0a1bb022b33cf015,Z2_liquidity_taker_microstructure_lite,recent_oos_2026JanApr,same_family_random,0.0088115775837268,0.0016988296201941,0.19279517249345843,False
a7al2z1_0cee318f9177279a,Z2_liquidity_taker_microstructure_lite,validation_2025H1,wrong_lag_future_24h,0.001317090776584,0.0031262046492114,2.373568097803789,True
a7al2z1_0cee318f9177279a,Z2_liquidity_taker_microstructure_lite,validation_2025H1,wrong_lag_stale_168h,0.001317090776584,0.0006569687149066,0.4988029121352674,False
a7al2z1_0cee318f9177279a,Z2_liquidity_taker_microstructure_lite,validation_2025H1,time_shuffle,0.001317090776584,0.0007860332180843,0.5967950213142876,False
a7al2z1_0cee318f9177279a,Z2_liquidity_taker_microstructure_lite,validation_2025H1,symbol_shuffle,0.001317090776584,0.0020685085586797,1.5705132823453318,True
a7al2z1_0cee318f9177279a,Z2_liquidity_taker_microstructure_lite,validation_2025H1,same_family_random,0.001317090776584,0.0003139567083461,0.2383713514116138,False
a7al2z1_0cee318f9177279a,Z2_liquidity_taker_microstructure_lite,test_2025H2,wrong_lag_future_24h,0.0013982266036568,0.0043902050985164,3.139838054171363,True
a7al2z1_0cee318f9177279a,Z2_liquidity_taker_microstructure_lite,test_2025H2,wrong_lag_stale_168h,0.0013982266036568,0.0031742090263413,2.2701678097382434,True
a7al2z1_0cee318f9177279a,Z2_liquidity_taker_microstructure_lite,test_2025H2,time_shuffle,0.0013982266036568,0.0020564701806689,1.4707703138322408,True
a7al2z1_0cee318f9177279a,Z2_liquidity_taker_microstructure_lite,test_2025H2,symbol_shuffle,0.0013982266036568,0.0007218281683201,0.5162454829798644,False
a7al2z1_0cee318f9177279a,Z2_liquidity_taker_microstructure_lite,test_2025H2,same_family_random,0.0013982266036568,0.000522012788784,0.37333919081411643,False
a7al2z1_0cee318f9177279a,Z2_liquidity_taker_microstructure_lite,recent_oos_2026JanApr,wrong_lag_future_24h,0.0091519935761847,0.0010906347368319,0.11916908898078203,False
a7al2z1_0cee318f9177279a,Z2_liquidity_taker_microstructure_lite,recent_oos_2026JanApr,wrong_lag_stale_168h,0.0091519935761847,0.0004966631806583,0.05426830520846474,False
a7al2z1_0cee318f9177279a,Z2_liquidity_taker_microstructure_lite,recent_oos_2026JanApr,time_shuffle,0.0091519935761847,0.0023691873801969,0.25887118041275675,False
