candidate_id,expression,family,field_families,expression_key,skeleton_key,production_key,operator_signature,horizon_signature
crypto_fg2_5a6c1b1bb82c82bb,"Add(Rank(Delta(mark_trade_basis_bps,8)),ZScore(Mean(funding_rate,96)))",basis_funding_crowding,basis|funding,expr-271045b0529951ed,skeleton-3b738ce4415cf9b3,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::8|96,Add|Delta|Mean|Rank|ZScore,8|96
crypto_fg2_0cb3e1fedf9750ef,"Mul(Sign(Delta(taker_buy_sell_volume_ratio_mean,8)),ZScore(Delta(trade_quote_volume,168)))",taker_flow_state,liquidity|taker_ratio,expr-a7f4289cb7a80b52,skeleton-73a7996ef6b73def,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::8|168,Delta|Mul|Sign|ZScore,8|168
crypto_fg2_c97e5fc50405f8c8,"Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_mean,504))),Rank(Delta(trade_quote_volume,48)))",taker_flow_state,liquidity|taker_ratio,expr-15679691cfb9a69d,skeleton-2ef3c76974d18388,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::48|504,Abs|Delta|Mean|Mul|Rank|ZScore,48|504
crypto_fg2_230fcfdc24c7efd3,"Sub(ZScore(Delta(index_close,8)),ZScore(Delta(mark_high,48)))",price_volatility_structure,price|volatility,expr-16a70fab00c1a02c,skeleton-7bb80280bed53044,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::8|48,Delta|Sub|ZScore,8|48
crypto_fg2_c8cd7280a2c289cf,"Sub(Abs(ZScore(Delta(mark_close,96))),Rank(Mean(trade_high,168)))",price_volatility_structure,price|volatility,expr-2feb5e1d933fc053,skeleton-131162e8b64c3fa4,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::96|168,Abs|Delta|Mean|Rank|Sub|ZScore,96|168
crypto_fg2_d9c79b8238535c15,"Mul(Sign(Delta(taker_buy_sell_volume_ratio_mean,72)),ZScore(Delta(trade_quote_volume,96)))",taker_flow_state,liquidity|taker_ratio,expr-62909c1572209f3c,skeleton-73a7996ef6b73def,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::72|96,Delta|Mul|Sign|ZScore,72|96
crypto_fg2_bcd77a54cb932020,"Add(ZScore(Delta(global_long_short_account_ratio_last,504)),Neg(Rank(Delta(trade_close,504))))",positioning_reversal,positioning|price,expr-8c9cad9ef6f1fd67,skeleton-ae37e2737f6e97ed,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::504,Add|Delta|Neg|Rank|ZScore,504
crypto_fg2_2f7e2af28db94428,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,12)),ZScore(Mean(taker_buy_sell_volume_ratio_last,336)))",taker_flow_state,liquidity|taker_ratio,expr-80690481815d76c6,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::12|336,Mean|Sub|ZScore,12|336
crypto_fg2_9f52d87bafeff1ab,"Mul(Sign(Delta(mark_index_basis_bps,168)),ZScore(Mean(funding_rate,4)))",basis_funding_crowding,basis|funding,expr-d19046a5eb3ee413,skeleton-d90c18cb1efbbe79,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::4|168,Delta|Mean|Mul|Sign|ZScore,4|168
crypto_fg2_8e9033bc2449ffb1,"Sub(Rank(Delta(open_interest_mean,336)),Rank(Delta(index_close,24)))",oi_price_interaction,open_interest|price,expr-a43a3edc0222d619,skeleton-8ad46b9059e6381f,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::24|336,Delta|Rank|Sub,24|336
crypto_fg2_71b5e5fcc54b7826,"Mul(Sign(Delta(trade_quote_volume,720)),Abs(ZScore(Delta(trade_low,48))))",liquidity_volatility_guarded,liquidity|volatility,expr-907022f03a339f6f,skeleton-2d041ee3f5fce6d3,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::48|720,Abs|Delta|Mul|Sign|ZScore,48|720
crypto_fg2_e4f6aff2146c2a56,"Mul(Rank(Mean(mark_trade_basis_bps,720)),Sign(Delta(funding_rate,12)))",basis_funding_crowding,basis|funding,expr-a14b39f9df620f74,skeleton-4c1e1eff7eb11f45,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::12|720,Delta|Mean|Mul|Rank|Sign,12|720
crypto_fg2_36f76b6bf547c87e,"Mul(Abs(ZScore(Delta(top_long_short_account_ratio_mean,72))),Sign(Delta(trade_close,48)))",positioning_reversal,positioning|price,expr-8e071938e48b0c67,skeleton-c626ba6bf1687861,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::48|72,Abs|Delta|Mul|Sign|ZScore,48|72
crypto_fg2_015c1b0db51b46aa,"Mul(Sign(Delta(top_long_short_position_ratio_mean,336)),Neg(ZScore(Delta(index_close,72))))",positioning_reversal,positioning|price,expr-64384b25bbc6a185,skeleton-47a54e07b92e8874,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::72|336,Delta|Mul|Neg|Sign|ZScore,72|336
crypto_fg2_113c4d7f8e12ac0e,"Sub(Rank(Mean(top_long_short_position_ratio_mean,720)),Rank(Mean(index_close,4)))",positioning_reversal,positioning|price,expr-32dbdc306297f256,skeleton-612ffe194eccb811,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::4|720,Mean|Rank|Sub,4|720
crypto_fg2_74a4b4aa247ee721,"Sub(ZScore(Mean(premium_close,8)),ZScore(Mean(funding_rate,24)))",basis_funding_crowding,basis|funding,expr-6c937a615eb8048f,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::8|24,Mean|Sub|ZScore,8|24
crypto_fg2_cd47faf75082cc41,"Add(ZScore(Delta(open_interest_value_last,720)),ZScore(Delta(index_close,504)))",oi_price_interaction,open_interest|price,expr-4cd45795d26008e6,skeleton-2e3fa7ca15d43f41,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::504|720,Add|Delta|ZScore,504|720
crypto_fg2_36c58723075a290e,"Mul(ZScore(Delta(open_interest_value_mean,4)),ZScore(Delta(trade_close,48)))",oi_price_interaction,open_interest|price,expr-200314b3c27449ee,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::4|48,Delta|Mul|ZScore,4|48
crypto_fg2_8cfa7ab5cef9fb89,"Mul(Rank(Mean(open_interest_last,48)),ZScore(Delta(mark_close,72)))",oi_price_interaction,open_interest|price,expr-b2329f3307f2b8eb,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::48|72,Delta|Mean|Mul|Rank|ZScore,48|72
crypto_fg2_3a8923dbafa3245c,"Sub(Rank(Delta(open_interest_last,48)),Rank(Delta(mark_close,72)))",oi_price_interaction,open_interest|price,expr-5708202f342a2531,skeleton-8ad46b9059e6381f,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::48|72,Delta|Rank|Sub,48|72
crypto_fg2_4719936764d65c32,"Mul(Sign(Delta(open_interest_value_last,96)),Rank(Mean(index_close,48)))",oi_price_interaction,open_interest|price,expr-3377de7b50b7be1e,skeleton-7470f7edcb033b50,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::48|96,Delta|Mean|Mul|Rank|Sign,48|96
crypto_fg2_903467989ff7d9e5,"Add(Rank(Delta(mark_trade_basis_bps,8)),ZScore(Mean(funding_rate,8)))",basis_funding_crowding,basis|funding,expr-f2e735bd776551ae,skeleton-3b738ce4415cf9b3,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::8,Add|Delta|Mean|Rank|ZScore,8
crypto_fg2_6ad1c1bde2e6165d,"Mul(Rank(Mean(trade_close,168)),Sign(Delta(mark_low,48)))",price_volatility_structure,price|volatility,expr-40ee7797b1518863,skeleton-4c1e1eff7eb11f45,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::48|168,Delta|Mean|Mul|Rank|Sign,48|168
crypto_fg2_08f2f67fd1aed7e3,"Sub(Rank(Delta(open_interest_value_last,720)),Rank(Delta(mark_close,504)))",oi_price_interaction,open_interest|price,expr-0cd47732f41a9827,skeleton-8ad46b9059e6381f,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::504|720,Delta|Rank|Sub,504|720
crypto_fg2_2d53732869ab8a08,"Sub(Abs(ZScore(Mean(premium_close_bps,24))),Abs(ZScore(Mean(funding_rate,336))))",basis_funding_crowding,basis|funding,expr-2a23959497aeedcb,skeleton-746e1c41665c2005,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::24|336,Abs|Mean|Sub|ZScore,24|336
crypto_fg2_f3dacab526741578,"Mul(Rank(Mean(trade_volume,336)),ZScore(Delta(trade_high,72)))",liquidity_volatility_guarded,liquidity|volatility,expr-cc5eb39293656515,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::72|336,Delta|Mean|Mul|Rank|ZScore,72|336
crypto_fg2_bcc9353522c98867,"Sub(ZScore(Mean(open_interest_value_mean,8)),Rank(Mean(trade_close,504)))",oi_price_interaction,open_interest|price,expr-bc30fc17b470a8a7,skeleton-d6390c39a14fbd38,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::8|504,Mean|Rank|Sub|ZScore,8|504
crypto_fg2_f67f5eb8ed98bac7,"Mul(Sign(Delta(taker_buy_sell_volume_ratio_mean,24)),ZScore(Delta(trade_quote_volume,168)))",taker_flow_state,liquidity|taker_ratio,expr-863c4f40ca17ee56,skeleton-73a7996ef6b73def,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::24|168,Delta|Mul|Sign|ZScore,24|168
crypto_fg2_bab3bae963f799f8,"Add(Rank(Delta(mark_index_basis_bps,8)),ZScore(Mean(funding_rate,12)))",basis_funding_crowding,basis|funding,expr-a4b9daec85915736,skeleton-3b738ce4415cf9b3,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::8|12,Add|Delta|Mean|Rank|ZScore,8|12
crypto_fg2_040716072765799c,"Add(ZScore(Delta(top_long_short_account_ratio_last,48)),Neg(Rank(Delta(mark_close,12))))",positioning_reversal,positioning|price,expr-e675d27ee633c6f4,skeleton-ae37e2737f6e97ed,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::12|48,Add|Delta|Neg|Rank|ZScore,12|48
crypto_fg2_6eb7bc4c71b47c11,"Mul(Sign(Delta(global_long_short_account_ratio_last,8)),Neg(ZScore(Delta(mark_close,8))))",positioning_reversal,positioning|price,expr-f5c486eb6cc0f149,skeleton-47a54e07b92e8874,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::8,Delta|Mul|Neg|Sign|ZScore,8
crypto_fg2_2b55d475ea7617a9,"Sub(ZScore(Mean(open_interest_mean,720)),Rank(Mean(trade_close,336)))",oi_price_interaction,open_interest|price,expr-a25e29f6c42623f6,skeleton-d6390c39a14fbd38,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::336|720,Mean|Rank|Sub|ZScore,336|720
crypto_fg2_76a7cfe26bb2c6cb,"Mul(Sign(Delta(trade_close,72)),Abs(ZScore(Mean(mark_low,168))))",price_volatility_structure,price|volatility,expr-1164f1c9a5da4c13,skeleton-118c1f2487c7c606,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::72|168,Abs|Delta|Mean|Mul|Sign|ZScore,72|168
crypto_fg2_d3ca4d8e3fbafec3,"Sub(Rank(Mean(global_long_short_account_ratio_last,336)),Rank(Mean(mark_close,168)))",positioning_reversal,positioning|price,expr-c8b9c80ef2a9556a,skeleton-612ffe194eccb811,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::168|336,Mean|Rank|Sub,168|336
crypto_fg2_308d01bd74b3f194,"Mul(Abs(ZScore(Delta(global_long_short_account_ratio_last,8))),Sign(Delta(index_close,720)))",positioning_reversal,positioning|price,expr-8d6d08d1cb17a9db,skeleton-c626ba6bf1687861,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::8|720,Abs|Delta|Mul|Sign|ZScore,8|720
crypto_fg2_bb8d35924446f0a3,"Sub(ZScore(Mean(open_interest_mean,72)),Rank(Mean(mark_close,24)))",oi_price_interaction,open_interest|price,expr-163db822a9f21724,skeleton-d6390c39a14fbd38,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::24|72,Mean|Rank|Sub|ZScore,24|72
crypto_fg2_650b297ae893cb07,"Mul(Rank(Mean(open_interest_mean,72)),ZScore(Delta(trade_close,96)))",oi_price_interaction,open_interest|price,expr-7ebac2c7ade6cab8,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::72|96,Delta|Mean|Mul|Rank|ZScore,72|96
crypto_fg2_bd783834edec2259,"Add(ZScore(Delta(top_long_short_account_ratio_mean,96)),Neg(Rank(Delta(mark_close,12))))",positioning_reversal,positioning|price,expr-2c7f2936b1f0321b,skeleton-ae37e2737f6e97ed,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::12|96,Add|Delta|Neg|Rank|ZScore,12|96
crypto_fg2_d2331392df78ec5e,"Mul(Rank(Mean(open_interest_mean,4)),ZScore(Delta(mark_close,48)))",oi_price_interaction,open_interest|price,expr-042e5cf97cb8a41d,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::4|48,Delta|Mean|Mul|Rank|ZScore,4|48
crypto_fg2_0880a76ba98b8c92,"Mul(Sign(Delta(top_long_short_position_ratio_mean,96)),Neg(ZScore(Delta(mark_close,72))))",positioning_reversal,positioning|price,expr-c5c6e0f4b1013877,skeleton-47a54e07b92e8874,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::72|96,Delta|Mul|Neg|Sign|ZScore,72|96
crypto_fg2_5edbe4d7ddf7d558,"Mul(Sign(Delta(top_long_short_account_ratio_mean,72)),Neg(ZScore(Delta(index_close,336))))",positioning_reversal,positioning|price,expr-20f77805b622b81e,skeleton-47a54e07b92e8874,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::72|336,Delta|Mul|Neg|Sign|ZScore,72|336
crypto_fg2_465375e6ce25a981,"Sub(ZScore(Mean(mark_index_basis_bps,24)),ZScore(Mean(funding_rate,48)))",basis_funding_crowding,basis|funding,expr-40db872ca60a3ce1,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::24|48,Mean|Sub|ZScore,24|48
crypto_fg2_7016684f04ceacef,"Mul(Rank(Mean(trade_close,24)),Sign(Delta(trade_low,336)))",price_volatility_structure,price|volatility,expr-6ecc7a2f6e7a1718,skeleton-4c1e1eff7eb11f45,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::24|336,Delta|Mean|Mul|Rank|Sign,24|336
crypto_fg2_2db934f1959a90bd,"Mul(Rank(Mean(trade_volume,72)),ZScore(Delta(trade_low,504)))",liquidity_volatility_guarded,liquidity|volatility,expr-b4fde69f5cdf81e7,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::72|504,Delta|Mean|Mul|Rank|ZScore,72|504
crypto_fg2_4237efc5ecbc995d,"Sub(Rank(Delta(open_interest_value_last,96)),Rank(Delta(mark_close,24)))",oi_price_interaction,open_interest|price,expr-a2ebe14af610c5d0,skeleton-8ad46b9059e6381f,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::24|96,Delta|Rank|Sub,24|96
crypto_fg2_5ecd01a77ba9273b,"Mul(ZScore(Delta(index_close,72)),ZScore(Mean(trade_low,96)))",price_volatility_structure,price|volatility,expr-77b6f6361baddcf3,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::72|96,Delta|Mean|Mul|ZScore,72|96
crypto_fg2_0f3ee181133affd3,"Sub(Rank(Delta(open_interest_last,24)),Rank(Delta(index_close,504)))",oi_price_interaction,open_interest|price,expr-16864289925d0619,skeleton-8ad46b9059e6381f,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::24|504,Delta|Rank|Sub,24|504
crypto_fg2_e6066684287dbff5,"Mul(Sign(Delta(premium_close_bps,96)),ZScore(Mean(funding_rate,8)))",basis_funding_crowding,basis|funding,expr-6947f173a6ad13b7,skeleton-d90c18cb1efbbe79,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::8|96,Delta|Mean|Mul|Sign|ZScore,8|96
crypto_fg2_b4a8b60859a326ed,"Add(Rank(Delta(premium_close_bps,96)),ZScore(Mean(funding_rate,720)))",basis_funding_crowding,basis|funding,expr-a510d0fb767c6e7e,skeleton-3b738ce4415cf9b3,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::96|720,Add|Delta|Mean|Rank|ZScore,96|720
crypto_fg2_43b8978d2b34b7f4,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_mean,96)),Rank(Mean(trade_quote_volume,72)))",taker_flow_state,liquidity|taker_ratio,expr-12743aa7ba5c8ac3,skeleton-4b7c966f0b1870e8,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::72|96,Mean|Mul|Rank|ZScore,72|96
crypto_fg2_7b7ceb7398617076,"Add(ZScore(Delta(taker_buy_sell_volume_ratio_mean,96)),Rank(Mean(trade_volume,48)))",taker_flow_state,liquidity|taker_ratio,expr-56da7666a078f22a,skeleton-69639e4aa99637a2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::48|96,Add|Delta|Mean|Rank|ZScore,48|96
crypto_fg2_61166b27b4b7731e,"Sub(ZScore(Mean(open_interest_value_last,4)),Rank(Mean(index_close,24)))",oi_price_interaction,open_interest|price,expr-e1da045c433b578d,skeleton-d6390c39a14fbd38,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::4|24,Mean|Rank|Sub|ZScore,4|24
crypto_fg2_368089a266b5e41b,"Add(ZScore(Delta(top_long_short_account_ratio_mean,168)),Neg(Rank(Delta(index_close,96))))",positioning_reversal,positioning|price,expr-2865492b61e96a56,skeleton-ae37e2737f6e97ed,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::96|168,Add|Delta|Neg|Rank|ZScore,96|168
crypto_fg2_3618ad8fb4490931,"Sub(Rank(Delta(open_interest_mean,168)),Rank(Delta(trade_close,12)))",oi_price_interaction,open_interest|price,expr-c5889348a181d451,skeleton-8ad46b9059e6381f,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::12|168,Delta|Rank|Sub,12|168
crypto_fg2_7e0d5c062e30bf07,"Mul(Rank(Mean(index_close,12)),Sign(Delta(mark_high,48)))",price_volatility_structure,price|volatility,expr-373e895e4398e937,skeleton-4c1e1eff7eb11f45,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::12|48,Delta|Mean|Mul|Rank|Sign,12|48
crypto_fg2_e4a55256fc24a2b7,"Add(ZScore(Delta(top_long_short_position_ratio_last,72)),Neg(Rank(Delta(trade_close,96))))",positioning_reversal,positioning|price,expr-41f246e7a4c7e2b9,skeleton-ae37e2737f6e97ed,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::72|96,Add|Delta|Neg|Rank|ZScore,72|96
crypto_fg2_2fb5f1647683b6da,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_mean,72)),Rank(Mean(trade_count,24)))",taker_flow_state,liquidity|taker_ratio,expr-0c7c9584d11c2e31,skeleton-4b7c966f0b1870e8,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::24|72,Mean|Mul|Rank|ZScore,24|72
crypto_fg2_19099af12ff7739f,"Sub(Rank(Mean(top_long_short_position_ratio_last,4)),Rank(Mean(trade_close,8)))",positioning_reversal,positioning|price,expr-6f98baaa01f5ab58,skeleton-612ffe194eccb811,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::4|8,Mean|Rank|Sub,4|8
crypto_fg2_fef3de89c9cd0120,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,336)),Rank(Mean(taker_buy_quote_volume,4)))",taker_flow_state,liquidity|taker_ratio,expr-4e30011e713130b3,skeleton-4b7c966f0b1870e8,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::4|336,Mean|Mul|Rank|ZScore,4|336
crypto_fg2_0f283851b6a730d0,"Sub(ZScore(Mean(trade_count,4)),Rank(Mean(trade_high,720)))",liquidity_volatility_guarded,liquidity|volatility,expr-8859f2f53b784a61,skeleton-d6390c39a14fbd38,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::4|720,Mean|Rank|Sub|ZScore,4|720
crypto_fg2_b06cb77cda2edd46,"Mul(Abs(ZScore(Delta(top_long_short_account_ratio_last,96))),Sign(Delta(mark_close,504)))",positioning_reversal,positioning|price,expr-3fa0dde90cc0fb2a,skeleton-c626ba6bf1687861,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::96|504,Abs|Delta|Mul|Sign|ZScore,96|504
crypto_fg2_59ad311fa11761c3,"Mul(Rank(Mean(mark_trade_basis_bps,504)),Sign(Delta(funding_rate,12)))",basis_funding_crowding,basis|funding,expr-ac0aeb43f78adc16,skeleton-4c1e1eff7eb11f45,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::12|504,Delta|Mean|Mul|Rank|Sign,12|504
crypto_fg2_0a6da523d0e99b70,"Sub(ZScore(Delta(trade_close,8)),ZScore(Delta(trade_high,8)))",price_volatility_structure,price|volatility,expr-e63233e4e07a9c0d,skeleton-7bb80280bed53044,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::8,Delta|Sub|ZScore,8
crypto_fg2_8e6231b18a67323b,"Mul(Rank(Mean(open_interest_last,72)),ZScore(Delta(mark_close,168)))",oi_price_interaction,open_interest|price,expr-0082c094f6f2752c,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::72|168,Delta|Mean|Mul|Rank|ZScore,72|168
crypto_fg2_ddbcd990e88e6881,"Mul(ZScore(Delta(open_interest_mean,24)),ZScore(Delta(index_close,168)))",oi_price_interaction,open_interest|price,expr-2f3b055d9e4c4c6f,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::24|168,Delta|Mul|ZScore,24|168
crypto_fg2_bf4885d3fee83b49,"Sub(ZScore(Mean(open_interest_last,4)),Rank(Mean(trade_close,24)))",oi_price_interaction,open_interest|price,expr-ee0e08eda13e0026,skeleton-d6390c39a14fbd38,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::4|24,Mean|Rank|Sub|ZScore,4|24
crypto_fg2_2c47bff9a54e7dc3,"Mul(Sign(Delta(trade_quote_volume,96)),Abs(ZScore(Delta(trade_low,336))))",liquidity_volatility_guarded,liquidity|volatility,expr-0f54f885ade46798,skeleton-2d041ee3f5fce6d3,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::96|336,Abs|Delta|Mul|Sign|ZScore,96|336
crypto_fg2_119920c6da194a70,"Mul(Rank(Mean(premium_close_bps,504)),Sign(Delta(funding_rate,336)))",basis_funding_crowding,basis|funding,expr-313bca9de19af4d9,skeleton-4c1e1eff7eb11f45,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::336|504,Delta|Mean|Mul|Rank|Sign,336|504
crypto_fg2_ab3c4907694a7148,"Sub(Abs(ZScore(Delta(trade_close,72))),Rank(Mean(trade_low,168)))",price_volatility_structure,price|volatility,expr-e6e74053fa2670f8,skeleton-131162e8b64c3fa4,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::72|168,Abs|Delta|Mean|Rank|Sub|ZScore,72|168
crypto_fg2_06c59e74d7d57150,"Add(ZScore(Delta(taker_buy_sell_volume_ratio_mean,72)),Rank(Mean(trade_count,504)))",taker_flow_state,liquidity|taker_ratio,expr-bad908751b6d9b2d,skeleton-69639e4aa99637a2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::72|504,Add|Delta|Mean|Rank|ZScore,72|504
crypto_fg2_0e94df893ad8071b,"Sub(ZScore(Mean(mark_index_basis_bps,72)),ZScore(Mean(funding_rate,24)))",basis_funding_crowding,basis|funding,expr-e37efc9893410327,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::24|72,Mean|Sub|ZScore,24|72
crypto_fg2_05b53f00fcdbeb04,"Mul(Sign(Delta(mark_close,72)),Abs(ZScore(Mean(mark_high,24))))",price_volatility_structure,price|volatility,expr-d1f056e1d92ce60f,skeleton-118c1f2487c7c606,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::24|72,Abs|Delta|Mean|Mul|Sign|ZScore,24|72
crypto_fg2_e94e72559e5871f6,"Add(Rank(Delta(mark_index_basis_bps,72)),ZScore(Mean(funding_rate,12)))",basis_funding_crowding,basis|funding,expr-f4ca461e175807e5,skeleton-3b738ce4415cf9b3,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::12|72,Add|Delta|Mean|Rank|ZScore,12|72
crypto_fg2_424d4cffa0e10a3a,"Sub(Rank(Delta(taker_buy_sell_volume_ratio_last,8)),ZScore(Delta(trade_quote_volume,720)))",taker_flow_state,liquidity|taker_ratio,expr-3ba8de9b2d8ec8ce,skeleton-f0d571410f34225a,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::8|720,Delta|Rank|Sub|ZScore,8|720
crypto_fg2_d8976ff7e6b6854b,"Mul(ZScore(Delta(open_interest_value_last,336)),ZScore(Delta(mark_close,168)))",oi_price_interaction,open_interest|price,expr-5cbbafa2960da386,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::168|336,Delta|Mul|ZScore,168|336
crypto_fg2_1093acb254829833,"Mul(Sign(Delta(taker_buy_sell_volume_ratio_mean,4)),ZScore(Delta(trade_quote_volume,72)))",taker_flow_state,liquidity|taker_ratio,expr-c7155c33d0023d50,skeleton-73a7996ef6b73def,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::4|72,Delta|Mul|Sign|ZScore,4|72
crypto_fg2_07e1dcd26810b9af,"Mul(Rank(Mean(index_close,96)),Sign(Delta(mark_high,168)))",price_volatility_structure,price|volatility,expr-abeb3adee4c66d83,skeleton-4c1e1eff7eb11f45,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::96|168,Delta|Mean|Mul|Rank|Sign,96|168
crypto_fg2_38600bbc750cbd36,"Sub(Rank(Mean(top_long_short_position_ratio_last,8)),Rank(Mean(trade_close,4)))",positioning_reversal,positioning|price,expr-ceddc2cd30dcb2ed,skeleton-612ffe194eccb811,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::4|8,Mean|Rank|Sub,4|8
crypto_fg2_70351433f3423cd4,"Mul(ZScore(Mean(top_long_short_account_ratio_last,24)),Neg(ZScore(Delta(mark_close,168))))",positioning_reversal,positioning|price,expr-0e41743845531a2e,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::24|168,Delta|Mean|Mul|Neg|ZScore,24|168
crypto_fg2_4652b32ac8b9f073,"Mul(Sign(Delta(mark_trade_basis_bps,504)),ZScore(Mean(funding_rate,336)))",basis_funding_crowding,basis|funding,expr-ef139bf0aed5ef8f,skeleton-d90c18cb1efbbe79,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::336|504,Delta|Mean|Mul|Sign|ZScore,336|504
