candidate_id,entry_label,split,original_abs_spread,max_control_abs_spread,control_ratio,gate
a7al2q_39631109514d8381,label_t_to_t24,known_may2026_stress,0.0030513090818266642,,,ELIGIBLE_DIAGNOSTIC
a7al2q_39631109514d8381,label_t_to_t24,recent_oos_2026JanApr,0.000634189455899718,,,ELIGIBLE_DIAGNOSTIC
a7al2q_39631109514d8381,label_t_to_t24,test_2025H2,0.0011436814909233182,,,ELIGIBLE_DIAGNOSTIC
a7al2q_39631109514d8381,label_t_to_t24,train_2024,0.0006033509481199168,,,ELIGIBLE_DIAGNOSTIC
a7al2q_39631109514d8381,label_t_to_t24,validation_2025H1,0.002272148425196398,,,ELIGIBLE_DIAGNOSTIC
a7al2q_3abec814a5c6d0df,label_t1_to_t25,known_may2026_stress,0.0024063584414573715,0.003656452053526171,1.5194960112890334,HOLD_CONTROL_DOMINATED
a7al2q_3abec814a5c6d0df,label_t1_to_t25,recent_oos_2026JanApr,0.0022962966027864997,0.0009960247803822186,0.43375266904700677,ELIGIBLE_DIAGNOSTIC
a7al2q_3abec814a5c6d0df,label_t1_to_t25,test_2025H2,0.0016468585224910421,0.0012951767157731988,0.7864529333182254,ELIGIBLE_DIAGNOSTIC
a7al2q_3abec814a5c6d0df,label_t1_to_t25,train_2024,0.0024237290525547816,0.001688029088027642,0.6964594851261696,ELIGIBLE_DIAGNOSTIC
a7al2q_3abec814a5c6d0df,label_t1_to_t25,validation_2025H1,0.0015646138420975933,0.00029474878579231447,0.1883843654336847,ELIGIBLE_DIAGNOSTIC
a7al2q_3abec814a5c6d0df,label_t2_to_t26,known_may2026_stress,0.0024879418665517497,,,ELIGIBLE_DIAGNOSTIC
a7al2q_3abec814a5c6d0df,label_t2_to_t26,recent_oos_2026JanApr,0.002319670392524566,,,ELIGIBLE_DIAGNOSTIC
a7al2q_3abec814a5c6d0df,label_t2_to_t26,test_2025H2,0.0015967312924113782,,,ELIGIBLE_DIAGNOSTIC
a7al2q_3abec814a5c6d0df,label_t2_to_t26,train_2024,0.0024534899667403884,,,ELIGIBLE_DIAGNOSTIC
a7al2q_3abec814a5c6d0df,label_t2_to_t26,validation_2025H1,0.0015115756467760008,,,ELIGIBLE_DIAGNOSTIC
a7al2q_3abec814a5c6d0df,label_t_to_t24,known_may2026_stress,0.0022896497908657465,,,ELIGIBLE_DIAGNOSTIC
a7al2q_3abec814a5c6d0df,label_t_to_t24,recent_oos_2026JanApr,0.0022543387900060452,,,ELIGIBLE_DIAGNOSTIC
a7al2q_3abec814a5c6d0df,label_t_to_t24,test_2025H2,0.0016970895653753816,,,ELIGIBLE_DIAGNOSTIC
a7al2q_3abec814a5c6d0df,label_t_to_t24,train_2024,0.0024023012723851005,,,ELIGIBLE_DIAGNOSTIC
a7al2q_3abec814a5c6d0df,label_t_to_t24,validation_2025H1,0.0016092551256893766,,,ELIGIBLE_DIAGNOSTIC
a7al2q_3ba41c66a0de2fa2,label_t1_to_t25,known_may2026_stress,0.0034302422933925538,0.0025914023988718162,0.7554575383387527,ELIGIBLE_DIAGNOSTIC
a7al2q_3ba41c66a0de2fa2,label_t1_to_t25,recent_oos_2026JanApr,0.0010518458584723276,0.004636700440525216,4.408155817868061,HOLD_CONTROL_DOMINATED
a7al2q_3ba41c66a0de2fa2,label_t1_to_t25,test_2025H2,0.000880379188509276,0.0013903653084225696,1.5792800722343745,HOLD_CONTROL_DOMINATED
a7al2q_3ba41c66a0de2fa2,label_t1_to_t25,train_2024,0.00043723894223454663,0.003801154826037472,8.693541354325276,HOLD_CONTROL_DOMINATED
a7al2q_3ba41c66a0de2fa2,label_t1_to_t25,validation_2025H1,0.00030869425416777524,0.0017087675439281208,5.53546922515573,HOLD_CONTROL_DOMINATED
a7al2q_3ba41c66a0de2fa2,label_t2_to_t26,known_may2026_stress,0.0033174600593624463,,,ELIGIBLE_DIAGNOSTIC
a7al2q_3ba41c66a0de2fa2,label_t2_to_t26,recent_oos_2026JanApr,0.0012031034623497725,,,ELIGIBLE_DIAGNOSTIC
a7al2q_3ba41c66a0de2fa2,label_t2_to_t26,test_2025H2,0.0009146165838887822,,,ELIGIBLE_DIAGNOSTIC
a7al2q_3ba41c66a0de2fa2,label_t2_to_t26,train_2024,0.00045023299419660054,,,ELIGIBLE_DIAGNOSTIC
a7al2q_3ba41c66a0de2fa2,label_t2_to_t26,validation_2025H1,0.0002599890136560811,,,ELIGIBLE_DIAGNOSTIC
a7al2q_3ba41c66a0de2fa2,label_t_to_t24,known_may2026_stress,0.0035175056633100607,,,ELIGIBLE_DIAGNOSTIC
a7al2q_3ba41c66a0de2fa2,label_t_to_t24,recent_oos_2026JanApr,0.0009204338519382216,,,ELIGIBLE_DIAGNOSTIC
a7al2q_3ba41c66a0de2fa2,label_t_to_t24,test_2025H2,0.0008358938662611241,,,ELIGIBLE_DIAGNOSTIC
a7al2q_3ba41c66a0de2fa2,label_t_to_t24,train_2024,0.0004897605436826843,,,ELIGIBLE_DIAGNOSTIC
a7al2q_3ba41c66a0de2fa2,label_t_to_t24,validation_2025H1,0.00025918212499464875,,,ELIGIBLE_DIAGNOSTIC
a7al2q_40806f08f3894855,label_t1_to_t25,known_may2026_stress,0.0025695862091918704,0.025556912892218252,9.945925457101456,HOLD_CONTROL_DOMINATED
a7al2q_40806f08f3894855,label_t1_to_t25,recent_oos_2026JanApr,0.0013263815417829154,0.02410176523738281,18.171065020239453,HOLD_CONTROL_DOMINATED
a7al2q_40806f08f3894855,label_t1_to_t25,test_2025H2,0.00025166308435606755,0.021789749125238726,86.58301705628516,HOLD_CONTROL_DOMINATED
a7al2q_40806f08f3894855,label_t1_to_t25,train_2024,0.0009239900241140208,0.03027605363246097,32.76664557227394,HOLD_CONTROL_DOMINATED
a7al2q_40806f08f3894855,label_t1_to_t25,validation_2025H1,0.00045547581170842356,0.02231156077225242,48.98517154745276,HOLD_CONTROL_DOMINATED
a7al2q_40806f08f3894855,label_t2_to_t26,known_may2026_stress,0.0026212927377137173,,,ELIGIBLE_DIAGNOSTIC
a7al2q_40806f08f3894855,label_t2_to_t26,recent_oos_2026JanApr,0.0012284330516445098,,,ELIGIBLE_DIAGNOSTIC
a7al2q_40806f08f3894855,label_t2_to_t26,test_2025H2,0.00019579054862258494,,,ELIGIBLE_DIAGNOSTIC
a7al2q_40806f08f3894855,label_t2_to_t26,train_2024,0.0008398116079318955,,,ELIGIBLE_DIAGNOSTIC
a7al2q_40806f08f3894855,label_t2_to_t26,validation_2025H1,0.0003749595528515988,,,ELIGIBLE_DIAGNOSTIC
a7al2q_40806f08f3894855,label_t_to_t24,known_may2026_stress,0.00259034933065899,,,ELIGIBLE_DIAGNOSTIC
a7al2q_40806f08f3894855,label_t_to_t24,recent_oos_2026JanApr,0.0014405154908611801,,,ELIGIBLE_DIAGNOSTIC
a7al2q_40806f08f3894855,label_t_to_t24,test_2025H2,0.00030219970279447974,,,ELIGIBLE_DIAGNOSTIC
a7al2q_40806f08f3894855,label_t_to_t24,train_2024,0.0010137354660936773,,,ELIGIBLE_DIAGNOSTIC
a7al2q_40806f08f3894855,label_t_to_t24,validation_2025H1,0.0005363388264333471,,,ELIGIBLE_DIAGNOSTIC
a7al2q_4194a7bf5b871ea7,label_t1_to_t25,known_may2026_stress,0.0003211471956214247,0.002382100397105739,7.417472204595587,HOLD_CONTROL_DOMINATED
a7al2q_4194a7bf5b871ea7,label_t1_to_t25,recent_oos_2026JanApr,0.00033234463531854044,0.0006388434322637932,1.9222318171361021,HOLD_CONTROL_DOMINATED
a7al2q_4194a7bf5b871ea7,label_t1_to_t25,test_2025H2,0.0004035002468214392,0.0015864071942995033,3.931613937776686,HOLD_CONTROL_DOMINATED
a7al2q_4194a7bf5b871ea7,label_t1_to_t25,train_2024,0.0009046326390913136,0.0021715375984147477,2.4004634639272098,HOLD_CONTROL_DOMINATED
a7al2q_4194a7bf5b871ea7,label_t1_to_t25,validation_2025H1,0.00036655250934184135,0.004490361132138833,12.25025342263089,HOLD_CONTROL_DOMINATED
a7al2q_4194a7bf5b871ea7,label_t2_to_t26,known_may2026_stress,0.00024918403611426756,,,ELIGIBLE_DIAGNOSTIC
a7al2q_4194a7bf5b871ea7,label_t2_to_t26,recent_oos_2026JanApr,0.00025523772346175113,,,ELIGIBLE_DIAGNOSTIC
a7al2q_4194a7bf5b871ea7,label_t2_to_t26,test_2025H2,0.00039159517529807966,,,ELIGIBLE_DIAGNOSTIC
a7al2q_4194a7bf5b871ea7,label_t2_to_t26,train_2024,0.000909214195015588,,,ELIGIBLE_DIAGNOSTIC
a7al2q_4194a7bf5b871ea7,label_t2_to_t26,validation_2025H1,0.0003949071731297925,,,ELIGIBLE_DIAGNOSTIC
a7al2q_4194a7bf5b871ea7,label_t_to_t24,known_may2026_stress,0.0004140769848691551,,,ELIGIBLE_DIAGNOSTIC
a7al2q_4194a7bf5b871ea7,label_t_to_t24,recent_oos_2026JanApr,0.00044002970211479695,,,ELIGIBLE_DIAGNOSTIC
a7al2q_4194a7bf5b871ea7,label_t_to_t24,test_2025H2,0.00037827391747300863,,,ELIGIBLE_DIAGNOSTIC
a7al2q_4194a7bf5b871ea7,label_t_to_t24,train_2024,0.0008760438466932168,,,ELIGIBLE_DIAGNOSTIC
a7al2q_4194a7bf5b871ea7,label_t_to_t24,validation_2025H1,0.0003761165934259897,,,ELIGIBLE_DIAGNOSTIC
a7al2q_47801cd1758f1a59,label_t1_to_t25,known_may2026_stress,0.0012215022310405178,0.009810888020845242,8.031821614020295,HOLD_CONTROL_DOMINATED
a7al2q_47801cd1758f1a59,label_t1_to_t25,recent_oos_2026JanApr,0.00024129818181183548,0.011551606308983362,47.872744925990844,HOLD_CONTROL_DOMINATED
a7al2q_47801cd1758f1a59,label_t1_to_t25,test_2025H2,0.00034240798330341913,0.009890588427212275,28.88539084805127,HOLD_CONTROL_DOMINATED
a7al2q_47801cd1758f1a59,label_t1_to_t25,train_2024,0.0007511357921643149,0.011938551328967869,15.8939987329964,HOLD_CONTROL_DOMINATED
a7al2q_47801cd1758f1a59,label_t1_to_t25,validation_2025H1,0.0015046081153824095,0.00957189483885967,6.361719534143871,HOLD_CONTROL_DOMINATED
a7al2q_47801cd1758f1a59,label_t2_to_t26,known_may2026_stress,0.0013896059594594216,,,ELIGIBLE_DIAGNOSTIC
a7al2q_47801cd1758f1a59,label_t2_to_t26,recent_oos_2026JanApr,0.00021103435274643877,,,ELIGIBLE_DIAGNOSTIC
a7al2q_47801cd1758f1a59,label_t2_to_t26,test_2025H2,0.00032974625120678813,,,ELIGIBLE_DIAGNOSTIC
a7al2q_47801cd1758f1a59,label_t2_to_t26,train_2024,0.0006226423050476593,,,ELIGIBLE_DIAGNOSTIC
a7al2q_47801cd1758f1a59,label_t2_to_t26,validation_2025H1,0.0015242953706515498,,,ELIGIBLE_DIAGNOSTIC
a7al2q_47801cd1758f1a59,label_t_to_t24,known_may2026_stress,0.0010982727671033283,,,ELIGIBLE_DIAGNOSTIC
a7al2q_47801cd1758f1a59,label_t_to_t24,recent_oos_2026JanApr,0.00024623842242123034,,,ELIGIBLE_DIAGNOSTIC
a7al2q_47801cd1758f1a59,label_t_to_t24,test_2025H2,0.0003468053693974818,,,ELIGIBLE_DIAGNOSTIC
a7al2q_47801cd1758f1a59,label_t_to_t24,train_2024,0.0009230351362942778,,,ELIGIBLE_DIAGNOSTIC
a7al2q_47801cd1758f1a59,label_t_to_t24,validation_2025H1,0.0014814039950868411,,,ELIGIBLE_DIAGNOSTIC
a7al2q_4d10b72a6d4c6c50,label_t1_to_t25,known_may2026_stress,0.0008117863248173332,0.007909132748997821,9.742875073409891,HOLD_CONTROL_DOMINATED
a7al2q_4d10b72a6d4c6c50,label_t1_to_t25,recent_oos_2026JanApr,0.0010344445489509073,0.008273433625920932,7.997947917374131,HOLD_CONTROL_DOMINATED
a7al2q_4d10b72a6d4c6c50,label_t1_to_t25,test_2025H2,0.0005542306984298131,0.010145484211879073,18.30552555212508,HOLD_CONTROL_DOMINATED
a7al2q_4d10b72a6d4c6c50,label_t1_to_t25,train_2024,0.0013873513980061554,0.013785033909243969,9.93622374912027,HOLD_CONTROL_DOMINATED
a7al2q_4d10b72a6d4c6c50,label_t1_to_t25,validation_2025H1,0.00036912928282036435,0.012035332263020192,32.60465322898035,HOLD_CONTROL_DOMINATED
a7al2q_4d10b72a6d4c6c50,label_t2_to_t26,known_may2026_stress,0.0007513870638907974,,,ELIGIBLE_DIAGNOSTIC
a7al2q_4d10b72a6d4c6c50,label_t2_to_t26,recent_oos_2026JanApr,0.0010703434240627138,,,ELIGIBLE_DIAGNOSTIC
a7al2q_4d10b72a6d4c6c50,label_t2_to_t26,test_2025H2,0.0005548832510304962,,,ELIGIBLE_DIAGNOSTIC
a7al2q_4d10b72a6d4c6c50,label_t2_to_t26,train_2024,0.001435238011555397,,,ELIGIBLE_DIAGNOSTIC
a7al2q_4d10b72a6d4c6c50,label_t2_to_t26,validation_2025H1,0.0002838378866899123,,,ELIGIBLE_DIAGNOSTIC
a7al2q_4d10b72a6d4c6c50,label_t_to_t24,known_may2026_stress,0.0008238084117693653,,,ELIGIBLE_DIAGNOSTIC
a7al2q_4d10b72a6d4c6c50,label_t_to_t24,recent_oos_2026JanApr,0.0010132391104678182,,,ELIGIBLE_DIAGNOSTIC
a7al2q_4d10b72a6d4c6c50,label_t_to_t24,test_2025H2,0.0005319751365271266,,,ELIGIBLE_DIAGNOSTIC
a7al2q_4d10b72a6d4c6c50,label_t_to_t24,train_2024,0.0013792210211310623,,,ELIGIBLE_DIAGNOSTIC
a7al2q_4d10b72a6d4c6c50,label_t_to_t24,validation_2025H1,0.00047048799788097117,,,ELIGIBLE_DIAGNOSTIC
a7al2q_4e2ad10685353df3,label_t1_to_t25,known_may2026_stress,0.0015667863114854875,0.003739893274720568,2.386983628402225,HOLD_CONTROL_DOMINATED
a7al2q_4e2ad10685353df3,label_t1_to_t25,recent_oos_2026JanApr,0.0014308409993609643,0.0010784109751320098,0.7536902951576344,ELIGIBLE_DIAGNOSTIC
a7al2q_4e2ad10685353df3,label_t1_to_t25,test_2025H2,0.0011884907695182796,0.0004225886756150462,0.3555674864739003,ELIGIBLE_DIAGNOSTIC
a7al2q_4e2ad10685353df3,label_t1_to_t25,train_2024,0.0017168820471342501,0.0015962860515164297,0.9297587182421096,WARN_CONTROL_CLOSE
a7al2q_4e2ad10685353df3,label_t1_to_t25,validation_2025H1,0.0008194848575003794,0.0014772427234678363,1.802647980554238,HOLD_CONTROL_DOMINATED
a7al2q_4e2ad10685353df3,label_t2_to_t26,known_may2026_stress,0.0016248700482976311,,,ELIGIBLE_DIAGNOSTIC
a7al2q_4e2ad10685353df3,label_t2_to_t26,recent_oos_2026JanApr,0.001458330422793661,,,ELIGIBLE_DIAGNOSTIC
a7al2q_4e2ad10685353df3,label_t2_to_t26,test_2025H2,0.0011819159735549521,,,ELIGIBLE_DIAGNOSTIC
a7al2q_4e2ad10685353df3,label_t2_to_t26,train_2024,0.0017439147247857716,,,ELIGIBLE_DIAGNOSTIC
a7al2q_4e2ad10685353df3,label_t2_to_t26,validation_2025H1,0.0007930674936669274,,,ELIGIBLE_DIAGNOSTIC
a7al2q_4e2ad10685353df3,label_t_to_t24,known_may2026_stress,0.0015305427276244403,,,ELIGIBLE_DIAGNOSTIC
a7al2q_4e2ad10685353df3,label_t_to_t24,recent_oos_2026JanApr,0.0014104106815235132,,,ELIGIBLE_DIAGNOSTIC
a7al2q_4e2ad10685353df3,label_t_to_t24,test_2025H2,0.0012166601938967602,,,ELIGIBLE_DIAGNOSTIC
a7al2q_4e2ad10685353df3,label_t_to_t24,train_2024,0.0017112977663123975,,,ELIGIBLE_DIAGNOSTIC
a7al2q_4e2ad10685353df3,label_t_to_t24,validation_2025H1,0.0008458238893827307,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5283ae4eef4cf18b,label_t1_to_t25,known_may2026_stress,0.000501750501603889,0.0018377518552286037,3.6626806537393994,HOLD_CONTROL_DOMINATED
a7al2q_5283ae4eef4cf18b,label_t1_to_t25,recent_oos_2026JanApr,0.0006237213042069094,0.0005452731711695118,0.874225663756751,WARN_CONTROL_CLOSE
a7al2q_5283ae4eef4cf18b,label_t1_to_t25,test_2025H2,0.0005666050499852733,0.002657089748727102,4.689491822912914,HOLD_CONTROL_DOMINATED
a7al2q_5283ae4eef4cf18b,label_t1_to_t25,train_2024,0.00018260416118172636,0.0007359764716603941,4.030447427361502,HOLD_CONTROL_DOMINATED
a7al2q_5283ae4eef4cf18b,label_t1_to_t25,validation_2025H1,0.0013122292238423774,0.0031781439015492823,2.421942633043383,HOLD_CONTROL_DOMINATED
a7al2q_5283ae4eef4cf18b,label_t2_to_t26,known_may2026_stress,0.0004718519643481895,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5283ae4eef4cf18b,label_t2_to_t26,recent_oos_2026JanApr,0.0006350638523460301,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5283ae4eef4cf18b,label_t2_to_t26,test_2025H2,0.0005190472475184216,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5283ae4eef4cf18b,label_t2_to_t26,train_2024,0.00017813989567240455,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5283ae4eef4cf18b,label_t2_to_t26,validation_2025H1,0.001260849597462687,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5283ae4eef4cf18b,label_t_to_t24,known_may2026_stress,0.0004993097502373486,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5283ae4eef4cf18b,label_t_to_t24,recent_oos_2026JanApr,0.0005944906578818187,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5283ae4eef4cf18b,label_t_to_t24,test_2025H2,0.0006124901225507207,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5283ae4eef4cf18b,label_t_to_t24,train_2024,0.00019564061090835804,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5283ae4eef4cf18b,label_t_to_t24,validation_2025H1,0.0013425261047126027,,,ELIGIBLE_DIAGNOSTIC
a7al2q_532a063383e97c15,label_t1_to_t25,known_may2026_stress,0.0004884627996602301,0.01167957828577585,23.91088593420021,HOLD_CONTROL_DOMINATED
a7al2q_532a063383e97c15,label_t1_to_t25,recent_oos_2026JanApr,0.0036630666554331387,0.01241262168706713,3.3885874472571946,HOLD_CONTROL_DOMINATED
a7al2q_532a063383e97c15,label_t1_to_t25,test_2025H2,0.001029761559030366,0.013583213030386287,13.190639047719339,HOLD_CONTROL_DOMINATED
a7al2q_532a063383e97c15,label_t1_to_t25,train_2024,0.0008977768393714637,0.017957431278273265,20.002110202403212,HOLD_CONTROL_DOMINATED
a7al2q_532a063383e97c15,label_t1_to_t25,validation_2025H1,0.0007104003946329268,0.015143493609591536,21.316842901553255,HOLD_CONTROL_DOMINATED
a7al2q_532a063383e97c15,label_t2_to_t26,known_may2026_stress,0.0005242634146472274,,,ELIGIBLE_DIAGNOSTIC
a7al2q_532a063383e97c15,label_t2_to_t26,recent_oos_2026JanApr,0.0036153843686992084,,,ELIGIBLE_DIAGNOSTIC
a7al2q_532a063383e97c15,label_t2_to_t26,test_2025H2,0.0010342742958631371,,,ELIGIBLE_DIAGNOSTIC
a7al2q_532a063383e97c15,label_t2_to_t26,train_2024,0.00087772960902486,,,ELIGIBLE_DIAGNOSTIC
a7al2q_532a063383e97c15,label_t2_to_t26,validation_2025H1,0.0007403664810003162,,,ELIGIBLE_DIAGNOSTIC
a7al2q_532a063383e97c15,label_t_to_t24,known_may2026_stress,0.0004334081102815078,,,ELIGIBLE_DIAGNOSTIC
a7al2q_532a063383e97c15,label_t_to_t24,recent_oos_2026JanApr,0.003698327098803754,,,ELIGIBLE_DIAGNOSTIC
a7al2q_532a063383e97c15,label_t_to_t24,test_2025H2,0.001048250124008813,,,ELIGIBLE_DIAGNOSTIC
a7al2q_532a063383e97c15,label_t_to_t24,train_2024,0.0009342683744698776,,,ELIGIBLE_DIAGNOSTIC
a7al2q_532a063383e97c15,label_t_to_t24,validation_2025H1,0.0006448554778893623,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5732109429ac7cd1,label_t1_to_t25,known_may2026_stress,0.002680436518145858,0.004405535159738482,1.6435886953166603,HOLD_CONTROL_DOMINATED
a7al2q_5732109429ac7cd1,label_t1_to_t25,recent_oos_2026JanApr,0.0022953387674162,0.0016338706437459406,0.7118211337427738,ELIGIBLE_DIAGNOSTIC
a7al2q_5732109429ac7cd1,label_t1_to_t25,test_2025H2,0.0001957534739044853,0.002088453038215913,10.668791702950516,HOLD_CONTROL_DOMINATED
a7al2q_5732109429ac7cd1,label_t1_to_t25,train_2024,0.0009050253870502925,0.003768586700415274,4.164067388980164,HOLD_CONTROL_DOMINATED
a7al2q_5732109429ac7cd1,label_t1_to_t25,validation_2025H1,0.0009009188183599068,0.002176651125144032,2.416034697894927,HOLD_CONTROL_DOMINATED
a7al2q_5732109429ac7cd1,label_t2_to_t26,known_may2026_stress,0.0027554487382931876,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5732109429ac7cd1,label_t2_to_t26,recent_oos_2026JanApr,0.0022602324582476287,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5732109429ac7cd1,label_t2_to_t26,test_2025H2,0.00019110061537682752,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5732109429ac7cd1,label_t2_to_t26,train_2024,0.0008979669453565079,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5732109429ac7cd1,label_t2_to_t26,validation_2025H1,0.0008917327094944969,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5732109429ac7cd1,label_t_to_t24,known_may2026_stress,0.002608674999810347,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5732109429ac7cd1,label_t_to_t24,recent_oos_2026JanApr,0.002331488811015101,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5732109429ac7cd1,label_t_to_t24,test_2025H2,0.00020916586442716768,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5732109429ac7cd1,label_t_to_t24,train_2024,0.0009178157009823956,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5732109429ac7cd1,label_t_to_t24,validation_2025H1,0.0009132967685953559,,,ELIGIBLE_DIAGNOSTIC
a7al2q_58ec268c498480a1,label_t1_to_t25,known_may2026_stress,0.00488361582150742,0.003458658058489194,0.7082166544012902,ELIGIBLE_DIAGNOSTIC
a7al2q_58ec268c498480a1,label_t1_to_t25,recent_oos_2026JanApr,0.0013338929702948932,0.005792931174456458,4.342875555582075,HOLD_CONTROL_DOMINATED
a7al2q_58ec268c498480a1,label_t1_to_t25,test_2025H2,0.0012280254352163645,0.0023248109253311035,1.8931292941188125,HOLD_CONTROL_DOMINATED
a7al2q_58ec268c498480a1,label_t1_to_t25,train_2024,0.0007315556552108611,0.004990250737080263,6.821423225334633,HOLD_CONTROL_DOMINATED
a7al2q_58ec268c498480a1,label_t1_to_t25,validation_2025H1,0.0017646030964033595,0.0018860888324645022,1.0688459270579072,HOLD_CONTROL_DOMINATED
a7al2q_58ec268c498480a1,label_t2_to_t26,known_may2026_stress,0.00477624679445961,,,ELIGIBLE_DIAGNOSTIC
a7al2q_58ec268c498480a1,label_t2_to_t26,recent_oos_2026JanApr,0.0014152086451000064,,,ELIGIBLE_DIAGNOSTIC
a7al2q_58ec268c498480a1,label_t2_to_t26,test_2025H2,0.0012986043807898691,,,ELIGIBLE_DIAGNOSTIC
a7al2q_58ec268c498480a1,label_t2_to_t26,train_2024,0.0007415744314176161,,,ELIGIBLE_DIAGNOSTIC
a7al2q_58ec268c498480a1,label_t2_to_t26,validation_2025H1,0.0018109803727029612,,,ELIGIBLE_DIAGNOSTIC
a7al2q_58ec268c498480a1,label_t_to_t24,known_may2026_stress,0.004976514813923075,,,ELIGIBLE_DIAGNOSTIC
a7al2q_58ec268c498480a1,label_t_to_t24,recent_oos_2026JanApr,0.0012530173358202615,,,ELIGIBLE_DIAGNOSTIC
a7al2q_58ec268c498480a1,label_t_to_t24,test_2025H2,0.0012256750194543711,,,ELIGIBLE_DIAGNOSTIC
a7al2q_58ec268c498480a1,label_t_to_t24,train_2024,0.0007850422087484359,,,ELIGIBLE_DIAGNOSTIC
a7al2q_58ec268c498480a1,label_t_to_t24,validation_2025H1,0.0017338296662557868,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5b16140570d34ff8,label_t1_to_t25,known_may2026_stress,0.00044138540527910555,0.0034776189918725494,7.878871730417803,HOLD_CONTROL_DOMINATED
a7al2q_5b16140570d34ff8,label_t1_to_t25,recent_oos_2026JanApr,0.0024401663664218895,0.0018062576715924827,0.7402190672110067,ELIGIBLE_DIAGNOSTIC
a7al2q_5b16140570d34ff8,label_t1_to_t25,test_2025H2,0.00020118391779468743,0.0029918465331796843,14.871201266857367,HOLD_CONTROL_DOMINATED
a7al2q_5b16140570d34ff8,label_t1_to_t25,train_2024,0.000718629962338725,0.001725363148494955,2.4009062228353177,HOLD_CONTROL_DOMINATED
a7al2q_5b16140570d34ff8,label_t1_to_t25,validation_2025H1,0.0011232249419283425,0.0035991684522156185,3.2043167115187083,HOLD_CONTROL_DOMINATED
a7al2q_5b16140570d34ff8,label_t2_to_t26,known_may2026_stress,0.00033822198656125395,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5b16140570d34ff8,label_t2_to_t26,recent_oos_2026JanApr,0.002447484053333498,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5b16140570d34ff8,label_t2_to_t26,test_2025H2,0.0001744270941926024,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5b16140570d34ff8,label_t2_to_t26,train_2024,0.000692058558658756,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5b16140570d34ff8,label_t2_to_t26,validation_2025H1,0.0011471978235341575,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5b16140570d34ff8,label_t_to_t24,known_may2026_stress,0.0005216748104665723,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5b16140570d34ff8,label_t_to_t24,recent_oos_2026JanApr,0.002442530685423979,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5b16140570d34ff8,label_t_to_t24,test_2025H2,0.00020202683190439875,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5b16140570d34ff8,label_t_to_t24,train_2024,0.0007445139722240356,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5b16140570d34ff8,label_t_to_t24,validation_2025H1,0.001125941325545809,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5b4e7d3dc1984b26,label_t1_to_t25,known_may2026_stress,0.0012860000892336366,0.018483667683702902,14.372990980675466,HOLD_CONTROL_DOMINATED
a7al2q_5b4e7d3dc1984b26,label_t1_to_t25,recent_oos_2026JanApr,0.0022629400335051914,0.01976768496769356,8.73539938089933,HOLD_CONTROL_DOMINATED
a7al2q_5b4e7d3dc1984b26,label_t1_to_t25,test_2025H2,0.00026773594882347087,0.017719045710617325,66.18104811281883,HOLD_CONTROL_DOMINATED
a7al2q_5b4e7d3dc1984b26,label_t1_to_t25,train_2024,0.00018782974902555228,0.02411462523092176,128.38554784865957,HOLD_CONTROL_DOMINATED
a7al2q_5b4e7d3dc1984b26,label_t1_to_t25,validation_2025H1,0.0014057617168557331,0.018316392687846014,13.029514510335567,HOLD_CONTROL_DOMINATED
a7al2q_5b4e7d3dc1984b26,label_t2_to_t26,known_may2026_stress,0.0013969255926748923,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5b4e7d3dc1984b26,label_t2_to_t26,recent_oos_2026JanApr,0.0022229479965668367,,,ELIGIBLE_DIAGNOSTIC
a7al2q_5b4e7d3dc1984b26,label_t2_to_t26,test_2025H2,0.0002503131192017762,,,ELIGIBLE_DIAGNOSTIC
