candidate_id,cell_id,ordinal,hypothesis_family,feature_family_set,operator_motif,temporal_horizon_class,normalization_scope,residualization_target,turnover_class,regime_fold_target,source_fields,source_field_families,expression,expr_hash,horizon,object_type,signal_mode,static_score,may_used_for_generation,may_used_for_static_score,selection_status
a7o_l1_C0000_1066,C0000,1066,H11_regime_conditional_non_may,P0_price_return,ResidualizeVsCore4,spread_12_vs_48,same_symbol_zscore,FundingCore,lag_stable,F7_trend_reversal,ret_12;ret_3,price,"RegimeMaskNonMay(F7_trend_reversal,Decay(ResidualizeVsFundingCore(Rank(SmoothInteraction(ResidualizeVsCore4(Mul(Rank(TSMean(ret_3,4)),ZScore(TSMean(ret_12,8)))),TSStd(ret_3,12)))),20))",da560975df91b0a5,12,generated_candidate,original,0.21610000000000001,False,False,selected_for_strict_replay
a7o_l1_C0000_1163,C0000,1163,H11_regime_conditional_non_may,P0_price_return,ResidualizeVsCore4,spread_12_vs_48,same_symbol_zscore,FundingCore,lag_stable,F7_trend_reversal,ret_12;ret_24,price,"RegimeMaskNonMay(F7_trend_reversal,Decay(ResidualizeVsFundingCore(WinsorZScore(ResidualizeVsCore4(Mul(Rank(TSMean(ret_12,36)),ZScore(TSMean(ret_24,60)))),3.0)),60))",a6e24e7b84bda3cf,48,generated_candidate,original,0.21610000000000001,False,False,selected_for_strict_replay
a7o_l1_C0000_1260,C0000,1260,H11_regime_conditional_non_may,P0_price_return,ResidualizeVsCore4,spread_12_vs_48,same_symbol_zscore,FundingCore,lag_stable,F7_trend_reversal,ret_3;ret_6,price,"RegimeMaskNonMay(F7_trend_reversal,Decay(ResidualizeVsFundingCore(Sub(WinsorZScore(TSMean(ret_6,4),1.25),WinsorZScore(TSMean(ret_3,10),1.25))),4))",ec2058ba8116d0a8,6,generated_candidate,original,0.21610000000000001,False,False,selected_for_strict_replay
a7o_l1_C0000_1357,C0000,1357,H11_regime_conditional_non_may,P0_price_return,ResidualizeVsCore4,spread_12_vs_48,same_symbol_zscore,FundingCore,lag_stable,F7_trend_reversal,ret_24;ret_6,price,"RegimeMaskNonMay(F7_trend_reversal,Decay(ResidualizeVsFundingCore(Mul(ZScore(TSMean(ret_24,8)),ResidualizeVsCore4(Mul(Rank(TSMean(ret_24,48)),ZScore(TSMean(ret_6,6)))))),16))",a708648cec580b85,24,generated_candidate,original,0.21610000000000001,False,False,selected_for_strict_replay
a7o_l1_C0000_1454,C0000,1454,H11_regime_conditional_non_may,P0_price_return,ResidualizeVsCore4,spread_12_vs_48,same_symbol_zscore,FundingCore,lag_stable,F7_trend_reversal,ret_12;ret_6,price,"RegimeMaskNonMay(F7_trend_reversal,Decay(ResidualizeVsFundingCore(Mul(SafeDiv(ZScore(TSMean(ret_6,24)),Clip(Abs(ZScore(TSMean(ret_12,48))),0.05,3.0)),ResidualizeVsCore4(Mul(Rank(TSMean(ret_6,36)),ZScore(TSMean(ret_12,72)))))),12))",eca4cc19dace3778,72,generated_candidate,original,0.21610000000000001,False,False,selected_for_strict_replay
a7o_l1_C0000_1551,C0000,1551,H11_regime_conditional_non_may,P0_price_return,ResidualizeVsCore4,spread_12_vs_48,same_symbol_zscore,FundingCore,lag_stable,F7_trend_reversal,ret_24,price,"RegimeMaskNonMay(F7_trend_reversal,Decay(ResidualizeVsFundingCore(Abs(Sub(ResidualizeVsCore4(Mul(Rank(TSMean(ret_24,8)),ZScore(TSMean(ret_24,12)))),ZScore(TSMean(ret_24,20))))),24))",bdd0450e974b8783,12,generated_candidate,original,0.21610000000000001,False,False,selected_for_strict_replay
a7o_l1_C0000_1648,C0000,1648,H11_regime_conditional_non_may,P0_price_return,ResidualizeVsCore4,spread_12_vs_48,same_symbol_zscore,FundingCore,lag_stable,F7_trend_reversal,ret_12;ret_24,price,"RegimeMaskNonMay(F7_trend_reversal,Decay(ResidualizeVsFundingCore(Add(ResidualizeVsCore4(Mul(Rank(TSMean(ret_24,60)),ZScore(TSMean(ret_12,12)))),Rank(TSMean(ret_24,20)))),24))",c52640d704b32f92,48,generated_candidate,original,0.21610000000000001,False,False,selected_for_strict_replay
a7o_l1_C0000_1745,C0000,1745,H11_regime_conditional_non_may,P0_price_return,ResidualizeVsCore4,spread_12_vs_48,same_symbol_zscore,FundingCore,lag_stable,F7_trend_reversal,ret_24;ret_6,price,"RegimeMaskNonMay(F7_trend_reversal,Decay(ResidualizeVsFundingCore(SmoothInteraction(ResidualizeVsCore4(Mul(Rank(TSMean(ret_6,3)),ZScore(TSMean(ret_24,8)))),TSMean(ret_24,10))),6))",aca1c989b1d1d9b1,6,generated_candidate,original,0.21610000000000001,False,False,selected_for_strict_replay
a7o_l1_C0000_1842,C0000,1842,H11_regime_conditional_non_may,P0_price_return,ResidualizeVsCore4,spread_12_vs_48,same_symbol_zscore,FundingCore,lag_stable,F7_trend_reversal,ret_24;ret_3,price,"RegimeMaskNonMay(F7_trend_reversal,Decay(ResidualizeVsFundingCore(CrossSymbolRank(Add(ResidualizeVsCore4(Mul(Rank(TSMean(ret_24,16)),ZScore(TSMean(ret_3,20)))),TSMean(ret_24,24)))),60))",b1ec39064ed2a022,24,generated_candidate,original,0.21610000000000001,False,False,selected_for_strict_replay
a7o_l1_C0000_1939,C0000,1939,H11_regime_conditional_non_may,P0_price_return,ResidualizeVsCore4,spread_12_vs_48,same_symbol_zscore,FundingCore,lag_stable,F7_trend_reversal,ret_6,price,"RegimeMaskNonMay(F7_trend_reversal,Decay(ResidualizeVsFundingCore(RollingMin(RollingMax(ResidualizeVsCore4(Mul(Rank(TSMean(ret_6,72)),ZScore(TSMean(ret_6,24)))),48),84)),60))",88a87a49cef1f16f,72,generated_candidate,original,0.21610000000000001,False,False,selected_for_strict_replay
a7o_l1_C0000_2036,C0000,2036,H11_regime_conditional_non_may,P0_price_return,ResidualizeVsCore4,spread_12_vs_48,same_symbol_zscore,FundingCore,lag_stable,F7_trend_reversal,ret_12;ret_3,price,"RegimeMaskNonMay(F7_trend_reversal,Decay(ResidualizeVsFundingCore(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(ResidualizeVsCore4(Mul(Rank(TSMean(ret_3,12)),ZScore(TSMean(ret_12,20)))),Rank(TSMean(ret_3,3))))),16))",9e0820f4a94884f4,12,generated_candidate,original,0.21610000000000001,False,False,selected_for_strict_replay
a7o_l1_C0000_0095,C0000,95,H11_regime_conditional_non_may,P0_price_return,ResidualizeVsCore4,spread_12_vs_48,same_symbol_zscore,FundingCore,lag_stable,F7_trend_reversal,ret_3;ret_6,price,"RegimeMaskNonMay(F7_trend_reversal,Decay(ResidualizeVsFundingCore(ZScore(Sub(TSMean(ResidualizeVsCore4(Mul(Rank(TSMean(ret_3,3)),ZScore(TSMean(ret_6,8)))),4),Decay(ret_6,10)))),24))",a4548f80b85d1425,6,generated_candidate,original,0.2151,False,False,selected_for_strict_replay
a7o_l1_C0000_0192,C0000,192,H11_regime_conditional_non_may,P0_price_return,ResidualizeVsCore4,spread_12_vs_48,same_symbol_zscore,FundingCore,lag_stable,F7_trend_reversal,ret_3,price,"RegimeMaskNonMay(F7_trend_reversal,Decay(ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(Mul(Rank(TSMean(ret_3,16)),ZScore(TSMean(ret_3,20)))),24)),10))",15e7d97603d737eb,24,generated_candidate,original,0.2151,False,False,selected_for_strict_replay
a7o_l1_C0000_0289,C0000,289,H11_regime_conditional_non_may,P0_price_return,ResidualizeVsCore4,spread_12_vs_48,same_symbol_zscore,FundingCore,lag_stable,F7_trend_reversal,ret_12;ret_6,price,"RegimeMaskNonMay(F7_trend_reversal,Decay(ResidualizeVsFundingCore(Add(Abs(ZScore(TSStd(ret_12,72))),ResidualizeVsCore4(Mul(Rank(TSMean(ret_12,96)),ZScore(TSMean(ret_6,36)))))),36))",0f9008ac1d1b501c,72,generated_candidate,original,0.2151,False,False,selected_for_strict_replay
a7o_l1_C0001_2036,C0001,2036,H00_low_turnover_robust,P0_price_return,SmoothInteraction,H24,cross_symbol_rank,FundingCore,medium_turnover,F7_trend_reversal,ret_12;ret_3,price,"TSMean(Clip(Clip(ResidualizeVsFundingCore(cross_symbol_rank(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Mul(ZScore(TSMean(ret_3,10)),Rank(TSMean(ret_12,12))),Rank(TSMean(ret_3,3)))))),-4.0,4.0),-3.0,3.0),24)",e18fc1005d048d4d,24,generated_candidate,original,0.22170000000000004,False,False,selected_for_strict_replay
a7o_l1_C0001_0181,C0001,181,H00_low_turnover_robust,P0_price_return,SmoothInteraction,H24,cross_symbol_rank,FundingCore,medium_turnover,F7_trend_reversal,ret_24;ret_3,price,"TSMean(Clip(Clip(ResidualizeVsFundingCore(cross_symbol_rank(RegimeMaskNonMay(F5_funding_neutral,Add(Mul(ZScore(TSMean(ret_3,30)),Rank(TSMean(ret_24,36))),ZScore(TSMean(ret_24,10)))))),-4.0,4.0),-3.0,3.0),12)",8168dbd188cb2420,24,generated_candidate,original,0.20970000000000003,False,False,selected_for_strict_replay
a7o_l1_C0001_0180,C0001,180,H00_low_turnover_robust,P0_price_return,SmoothInteraction,H24,cross_symbol_rank,FundingCore,medium_turnover,F7_trend_reversal,ret_12;ret_3,price,"TSMean(Clip(Clip(ResidualizeVsFundingCore(cross_symbol_rank(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Mul(ZScore(TSMean(ret_3,6)),Rank(TSMean(ret_12,8))),Rank(TSMean(ret_3,4)))))),-4.0,4.0),-3.0,3.0),8)",0788abdd5b4f4c3d,24,generated_candidate,original,0.20870000000000002,False,False,selected_for_strict_replay
a7o_l1_C0001_0373,C0001,373,H00_low_turnover_robust,P0_price_return,SmoothInteraction,H24,cross_symbol_rank,FundingCore,medium_turnover,F7_trend_reversal,ret_24;ret_3,price,"TSMean(Clip(Clip(ResidualizeVsFundingCore(cross_symbol_rank(RegimeMaskNonMay(F5_funding_neutral,Add(Mul(ZScore(TSMean(ret_3,8)),Rank(TSMean(ret_24,10))),ZScore(TSMean(ret_24,60)))))),-4.0,4.0),-3.0,3.0),30)",b9890ceeb889edd4,24,generated_candidate,original,0.20770000000000002,False,False,selected_for_strict_replay
a7o_l1_C0001_0372,C0001,372,H00_low_turnover_robust,P0_price_return,SmoothInteraction,H24,cross_symbol_rank,FundingCore,medium_turnover,F7_trend_reversal,ret_12;ret_3,price,"TSMean(Clip(Clip(ResidualizeVsFundingCore(cross_symbol_rank(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Mul(ZScore(TSMean(ret_3,16)),Rank(TSMean(ret_12,20))),Rank(TSMean(ret_3,24)))))),-4.0,4.0),-3.0,3.0),16)",912bceb9c6c2b6b9,24,generated_candidate,original,0.20670000000000002,False,False,selected_for_strict_replay
a7o_l1_C0001_0565,C0001,565,H00_low_turnover_robust,P0_price_return,SmoothInteraction,H24,cross_symbol_rank,FundingCore,medium_turnover,F7_trend_reversal,ret_24;ret_3,price,"TSMean(Clip(Clip(ResidualizeVsFundingCore(cross_symbol_rank(RegimeMaskNonMay(F5_funding_neutral,Add(Mul(ZScore(TSMean(ret_3,20)),Rank(TSMean(ret_24,24))),ZScore(TSMean(ret_24,10)))))),-4.0,4.0),-3.0,3.0),8)",d3e4b2927f7bf788,24,generated_candidate,original,0.20570000000000002,False,False,selected_for_strict_replay
a7o_l1_C0001_0564,C0001,564,H00_low_turnover_robust,P0_price_return,SmoothInteraction,H24,cross_symbol_rank,FundingCore,medium_turnover,F7_trend_reversal,ret_12;ret_3,price,"TSMean(Clip(Clip(ResidualizeVsFundingCore(cross_symbol_rank(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Mul(ZScore(TSMean(ret_3,36)),Rank(TSMean(ret_12,48))),Rank(TSMean(ret_3,36)))))),-4.0,4.0),-3.0,3.0),3)",04ff8187a1c8bd56,24,generated_candidate,original,0.20470000000000002,False,False,selected_for_strict_replay
a7o_l1_C0001_0757,C0001,757,H00_low_turnover_robust,P0_price_return,SmoothInteraction,H24,cross_symbol_rank,FundingCore,medium_turnover,F7_trend_reversal,ret_24;ret_3,price,"TSMean(Clip(Clip(ResidualizeVsFundingCore(cross_symbol_rank(RegimeMaskNonMay(F5_funding_neutral,Add(Mul(ZScore(TSMean(ret_3,48)),Rank(TSMean(ret_24,6))),ZScore(TSMean(ret_24,10)))))),-4.0,4.0),-3.0,3.0),20)",5582f2b73fb2049d,24,generated_candidate,original,0.20370000000000002,False,False,selected_for_strict_replay
a7o_l1_C0001_0756,C0001,756,H00_low_turnover_robust,P0_price_return,SmoothInteraction,H24,cross_symbol_rank,FundingCore,medium_turnover,F7_trend_reversal,ret_12;ret_3,price,"TSMean(Clip(Clip(ResidualizeVsFundingCore(cross_symbol_rank(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Mul(ZScore(TSMean(ret_3,10)),Rank(TSMean(ret_12,12))),Rank(TSMean(ret_3,10)))))),-4.0,4.0),-3.0,3.0),8)",cf73c430cd86fd1e,24,generated_candidate,original,0.20270000000000002,False,False,selected_for_strict_replay
a7o_l1_C0001_0096,C0001,96,H00_low_turnover_robust,P0_price_return,SmoothInteraction,H24,cross_symbol_rank,FundingCore,medium_turnover,F7_trend_reversal,ret_12;ret_3,price,"TSMean(Clip(Clip(ResidualizeVsFundingCore(cross_symbol_rank(Mul(Neg(Rank(TSMean(ret_12,4))),Mul(ZScore(TSMean(ret_12,10)),Rank(TSMean(ret_3,12)))))),-4.0,4.0),-3.0,3.0),3)",b0751e2021e1ddba,24,generated_candidate,original,0.20170000000000002,False,False,selected_for_strict_replay
a7o_l1_C0001_0193,C0001,193,H00_low_turnover_robust,P0_price_return,SmoothInteraction,H24,cross_symbol_rank,FundingCore,medium_turnover,F7_trend_reversal,ret_3;ret_6,price,"TSMean(Clip(Clip(ResidualizeVsFundingCore(cross_symbol_rank(Rank(TSMean(Mul(ZScore(TSMean(ret_3,8)),Rank(TSMean(ret_6,10))),36)))),-4.0,4.0),-3.0,3.0),30)",f421e29154fefb4f,24,generated_candidate,original,0.20170000000000002,False,False,selected_for_strict_replay
a7o_l1_C0001_0290,C0001,290,H00_low_turnover_robust,P0_price_return,SmoothInteraction,H24,cross_symbol_rank,FundingCore,medium_turnover,F7_trend_reversal,ret_12,price,"TSMean(Clip(Clip(ResidualizeVsFundingCore(cross_symbol_rank(Sub(Mul(ZScore(TSMean(ret_12,6)),Rank(TSMean(ret_12,8))),Abs(ZScore(TSMean(ret_12,10)))))),-4.0,4.0),-3.0,3.0),72)",d7030d724165741a,24,generated_candidate,original,0.20170000000000002,False,False,selected_for_strict_replay
a7o_l1_C0001_0387,C0001,387,H00_low_turnover_robust,P0_price_return,SmoothInteraction,H24,cross_symbol_rank,FundingCore,medium_turnover,F7_trend_reversal,ret_24;ret_3,price,"TSMean(Clip(Clip(ResidualizeVsFundingCore(cross_symbol_rank(Clip(Mul(ZScore(TSMean(ret_3,48)),Rank(TSMean(ret_24,6))),-4.0,4.0))),-4.0,4.0),-3.0,3.0),96)",c9cd4765d572754c,24,generated_candidate,original,0.20170000000000002,False,False,selected_for_strict_replay
a7o_l1_C0001_0484,C0001,484,H00_low_turnover_robust,P0_price_return,SmoothInteraction,H24,cross_symbol_rank,FundingCore,medium_turnover,F7_trend_reversal,ret_24;ret_3,price,"TSMean(Clip(Clip(ResidualizeVsFundingCore(cross_symbol_rank(SafeDiv(Sub(Mul(ZScore(TSMean(ret_24,36)),Rank(TSMean(ret_3,48))),Rank(TSMean(ret_24,36))),Clip(Abs(TSRank(ret_3,72)),0.05,2.25)))),-4.0,4.0),-3.0,3.0),20)",2c032985777309b6,24,generated_candidate,original,0.20170000000000002,False,False,selected_for_strict_replay
a7o_l1_C0001_0581,C0001,581,H00_low_turnover_robust,P0_price_return,SmoothInteraction,H24,cross_symbol_rank,FundingCore,medium_turnover,F7_trend_reversal,ret_6,price,"TSMean(Clip(Clip(ResidualizeVsFundingCore(cross_symbol_rank(Add(Mul(ZScore(TSMean(ret_6,30)),Rank(TSMean(ret_6,36))),ZScore(TSMean(ret_6,12))))),-4.0,4.0),-3.0,3.0),12)",e23289ca1ffab767,24,generated_candidate,original,0.20170000000000002,False,False,selected_for_strict_replay
a7o_l1_C0001_0678,C0001,678,H00_low_turnover_robust,P0_price_return,SmoothInteraction,H24,cross_symbol_rank,FundingCore,medium_turnover,F7_trend_reversal,ret_12;ret_24,price,"TSMean(Clip(Clip(ResidualizeVsFundingCore(cross_symbol_rank(RollingMin(Add(Mul(ZScore(TSMean(ret_24,24)),Rank(TSMean(ret_12,30))),Rank(TSMean(ret_12,12))),60))),-4.0,4.0),-3.0,3.0),48)",10c553b95d1cbfc1,24,generated_candidate,original,0.20170000000000002,False,False,selected_for_strict_replay
a7o_l1_C0001_0775,C0001,775,H00_low_turnover_robust,P0_price_return,SmoothInteraction,H24,cross_symbol_rank,FundingCore,medium_turnover,F7_trend_reversal,ret_24;ret_6,price,"TSMean(Clip(Clip(ResidualizeVsFundingCore(cross_symbol_rank(SafeDiv(Mul(ZScore(TSMean(ret_6,20)),Rank(TSMean(ret_24,24))),Clip(Abs(ZScore(TSStd(ret_24,10))),0.05,6.0)))),-4.0,4.0),-3.0,3.0),48)",47977154d3ef2e24,24,generated_candidate,original,0.20170000000000002,False,False,selected_for_strict_replay
a7o_l1_C0001_0872,C0001,872,H00_low_turnover_robust,P0_price_return,SmoothInteraction,H24,cross_symbol_rank,FundingCore,medium_turnover,F7_trend_reversal,ret_3,price,"TSMean(Clip(Clip(ResidualizeVsFundingCore(cross_symbol_rank(TSRank(Sub(TSMean(Mul(ZScore(TSMean(ret_3,16)),Rank(TSMean(ret_3,20))),24),TSMean(ret_3,30)),36))),-4.0,4.0),-3.0,3.0),12)",fdb947def3306294,24,generated_candidate,original,0.20170000000000002,False,False,selected_for_strict_replay
a7o_l1_C0001_0949,C0001,949,H00_low_turnover_robust,P0_price_return,SmoothInteraction,H24,cross_symbol_rank,FundingCore,medium_turnover,F7_trend_reversal,ret_24;ret_3,price,"TSMean(Clip(Clip(ResidualizeVsFundingCore(cross_symbol_rank(RegimeMaskNonMay(F5_funding_neutral,Add(Mul(ZScore(TSMean(ret_3,12)),Rank(TSMean(ret_24,16))),ZScore(TSMean(ret_24,60)))))),-4.0,4.0),-3.0,3.0),48)",c82f6bfe9c784152,24,generated_candidate,original,0.20170000000000002,False,False,selected_for_strict_replay
a7o_l1_C0001_0969,C0001,969,H00_low_turnover_robust,P0_price_return,SmoothInteraction,H24,cross_symbol_rank,FundingCore,medium_turnover,F7_trend_reversal,ret_12;ret_6,price,"TSMean(Clip(Clip(ResidualizeVsFundingCore(cross_symbol_rank(Rank(Delta(Mul(ZScore(TSMean(ret_12,12)),Rank(TSMean(ret_6,16))),72)))),-4.0,4.0),-3.0,3.0),48)",aac5cea70135b03f,24,generated_candidate,original,0.20170000000000002,False,False,selected_for_strict_replay
a7o_l1_C0001_1066,C0001,1066,H00_low_turnover_robust,P0_price_return,SmoothInteraction,H24,cross_symbol_rank,FundingCore,medium_turnover,F7_trend_reversal,ret_12;ret_3,price,"TSMean(Clip(Clip(ResidualizeVsFundingCore(cross_symbol_rank(Rank(SmoothInteraction(Mul(ZScore(TSMean(ret_3,10)),Rank(TSMean(ret_12,12))),TSStd(ret_3,12))))),-4.0,4.0),-3.0,3.0),30)",13a4a3d5f67b10ec,24,generated_candidate,original,0.20170000000000002,False,False,selected_for_strict_replay
a7o_l1_C0001_1163,C0001,1163,H00_low_turnover_robust,P0_price_return,SmoothInteraction,H24,cross_symbol_rank,FundingCore,medium_turnover,F7_trend_reversal,ret_12;ret_24,price,"TSMean(Clip(Clip(ResidualizeVsFundingCore(cross_symbol_rank(WinsorZScore(Mul(ZScore(TSMean(ret_12,8)),Rank(TSMean(ret_24,10))),3.0))),-4.0,4.0),-3.0,3.0),96)",03ccf77b6307ab6d,24,generated_candidate,original,0.20170000000000002,False,False,selected_for_strict_replay
a7o_l1_C0001_1260,C0001,1260,H00_low_turnover_robust,P0_price_return,SmoothInteraction,H24,cross_symbol_rank,FundingCore,medium_turnover,F7_trend_reversal,ret_3;ret_6,price,"TSMean(Clip(Clip(ResidualizeVsFundingCore(cross_symbol_rank(Sub(WinsorZScore(TSMean(ret_6,4),1.25),WinsorZScore(TSMean(ret_3,10),1.25)))),-4.0,4.0),-3.0,3.0),8)",4fbb8ecfc05cfa2f,24,generated_candidate,original,0.20170000000000002,False,False,selected_for_strict_replay
a7o_l1_C0001_1357,C0001,1357,H00_low_turnover_robust,P0_price_return,SmoothInteraction,H24,cross_symbol_rank,FundingCore,medium_turnover,F7_trend_reversal,ret_24;ret_6,price,"TSMean(Clip(Clip(ResidualizeVsFundingCore(cross_symbol_rank(Mul(ZScore(TSMean(ret_24,8)),Mul(ZScore(TSMean(ret_24,48)),Rank(TSMean(ret_6,6)))))),-4.0,4.0),-3.0,3.0),20)",0f3789e731405686,24,generated_candidate,original,0.20170000000000002,False,False,selected_for_strict_replay
a7o_l1_C0002_0181,C0002,181,H14_open_ast_cem_diversity,P14_horizon_spread,TSRankMul,H12,cross_symbol_zscore,FundingCore_and_Core4,low_turnover,F6_cross_symbol_dispersion,realized_vol_6;ret_6,price;volatility,"SafeDiv(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(RegimeMaskNonMay(F5_funding_neutral,Add(Mul(TSRank(realized_vol_6,20),ZScore(TSMean(ret_6,3))),ZScore(TSMean(ret_6,10))))))),10),Clip(Abs(TSMean(ret_6,12)),0.05,4.0))",2368f08f5341f015,12,generated_candidate,original,0.2852,False,False,selected_for_strict_replay
