source_run,source_stage,candidate_id,arm,family,object_type,signal_mode,expression,expr_hash,horizon,operator_signature,field_signature,field_family_signature,formula_depth,selected_for_replay,preselection_pass,candidate_decision,reject_reasons,research_candidate_label,near_miss_label,clue_label,placebo_like,policy_training_eligible,raw_validation,raw_recent,residual_funding_validation,residual_funding_recent,residual_core4_recent,cost20_validation,cost20_recent,lag1_validation,lag1_recent,n_validation,n_recent,gross_exposure_validation,gross_exposure_recent,funding_beta_recent,core4_beta_recent,coverage_fail,activity_fail,raw_validation_fail,raw_recent_fail,residual_funding_validation_fail,residual_funding_recent_fail,residual_core4_recent_fail,cost20_validation_fail,cost20_recent_fail,lag1_validation_fail,lag1_recent_fail,funding_beta_fail,core4_beta_fail,may_raw_severe_fail_stress_only,may_residual_funding_negative_stress_only,may_policy_training_allowed,non_may_fail_count
A7I1B_original_generator,small_matched_budget_smoke,i2_microstructure_lite_013,I2_microstructure_lite,microstructure_lite,generated_candidate,original,Rank(realized_vol_24),85c297a2ba4a424b,12,Rank,realized_vol_24,volatility,1,True,,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative;funding_beta_too_high,False,True,False,False,True,0.1855349265442116,0.9600776226749816,1.3945099736051465,2.590957989310633,2.4993130551382423,-0.0176040585964584,0.676062035881181,0.1221377757591461,0.9986446457504043,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,1
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_022,I1_flow_liquidity,flow_liquidity,generated_candidate,original,Rank(volume),eaac032e23d29323,6,Rank,volume,liquidity,1,True,,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative,False,True,False,False,True,0.7602458026210724,0.4538578287244291,1.8951917546626649,1.893308378050573,1.8274976910033984,0.6819502657963237,0.3797297934043406,0.7270122751747606,0.4568516903156314,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_171,I1_flow_liquidity,flow_liquidity,generated_candidate,original,"Mul(ZScore(avg_trade_size_quote),ZScore(quote_volume_mean_6))",4e5a088da5990e46,12,Mul;ZScore,avg_trade_size_quote;quote_volume_mean_6;volume,liquidity,2,True,,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative,False,True,False,False,True,0.8142041598181058,0.3186030809826716,2.515308053575417,2.251793611047358,2.190439599807922,0.5181703216584436,-0.1359347225493372,0.6966986176073374,0.3457803171057608,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_175,I1_flow_liquidity,flow_liquidity,generated_candidate,original,"Mul(ZScore(avg_trade_size_quote),ZScore(quote_volume_mean_12))",42d8f6b163b5c941,12,Mul;ZScore,avg_trade_size_quote;quote_volume_mean_12;volume,liquidity,2,True,,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative,False,True,False,False,True,0.8575097639340449,0.2908303124843145,2.667395188849677,2.3113886557573875,2.253236360300957,0.5862398289592254,-0.1493048972287097,0.8273333532705487,0.3130455315991637,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_115,I1_flow_liquidity,flow_liquidity,generated_candidate,original,"Mul(Rank(quote_asset_volume),Rank(volume))",fd56cf08c61a35e5,12,Mul;Rank,quote_asset_volume;volume,liquidity,2,True,,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative,False,True,False,False,True,0.9475579796848502,0.1759706590374933,3.633449851161096,3.157859224971973,3.069925807074044,0.2989957459190491,-0.3619606410687748,0.8835782175011092,0.1873300833376034,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_101,I1_flow_liquidity,flow_liquidity,generated_candidate,original,"Mul(ZScore(quote_asset_volume),Rank(ret_12))",1f2ea360e8018625,12,Mul;Rank;ZScore,quote_asset_volume;ret_1;ret_12;volume,liquidity;price,2,True,,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative,False,True,False,False,True,1.1021857407644562,0.1798456308245104,2.7555928868467787,2.0303209822061548,1.9942503813154864,0.3981620190410023,-0.5266872058200814,0.9747352265064376,0.0927491310290312,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_135,I1_flow_liquidity,flow_liquidity,generated_candidate,original,"Mul(Rank(number_of_trades),ZScore(quote_asset_volume))",b514631fd88531da,12,Mul;Rank;ZScore,number_of_trades;quote_asset_volume;volume,liquidity,2,True,,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative,False,True,False,False,True,1.094860231311903,0.2188610420751141,2.5972289071009453,1.899922834318509,1.8613455999079596,0.3395241450224479,-0.5641773461322059,0.982455721231679,0.302292850997825,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1
A7I1B_original_generator,small_matched_budget_smoke,i2_microstructure_lite_139,I2_microstructure_lite,microstructure_lite,generated_candidate,original,"Mul(Rank(realized_vol_12),Rank(quote_volume_mean_12))",23c236e776a10244,12,Mul;Rank,quote_volume_mean_12;realized_vol_12;volume,liquidity;volatility,2,True,,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative,False,False,False,False,True,0.3456629537824723,0.4351358092872614,2.278640148218785,2.6555958964510933,2.569345509290953,-0.0602498230997479,-0.0785231311100894,0.3336537714511898,0.3773333881113457,,,,,,,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,2
A7I1B_original_generator,small_matched_budget_smoke,i2_microstructure_lite_111,I2_microstructure_lite,microstructure_lite,generated_candidate,original,"Mul(Rank(realized_vol_6),Rank(quote_volume_mean_12))",8b8e19eff9406344,12,Mul;Rank,quote_volume_mean_12;realized_vol_6;volume,liquidity;volatility,2,True,,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative,False,False,False,False,True,0.0632206895610819,0.6198643815253687,2.117232479545338,2.932078690807033,2.851952088747748,-0.6136198187696269,-0.218406865715249,0.1307888291905538,0.5835061001953498,,,,,,,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,2
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_103,I1_flow_liquidity,flow_liquidity,generated_candidate,original,"Mul(ZScore(quote_asset_volume),ZScore(number_of_trades))",a03cc5c3bcfebaa1,12,Mul;ZScore,number_of_trades;quote_asset_volume;volume,liquidity,2,True,,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative,False,True,False,False,True,0.8250082778436862,0.1744190820956627,3.0592181532228446,2.6359091207949845,2.572352190480805,0.0480613753430031,-0.561221094504779,0.8266598119049354,0.1616636116103794,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_117,I1_flow_liquidity,flow_liquidity,generated_candidate,original,"Mul(Rank(quote_asset_volume),ZScore(volume))",bb3003c0a9733550,12,Mul;Rank;ZScore,quote_asset_volume;volume,liquidity,2,True,,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative,False,True,False,False,True,0.5678063566481656,0.1614623637055854,2.592228048875245,2.463226599379433,2.4226322170261403,0.3308964906773536,-0.1689915546167104,0.6347104326848092,0.1847227803083961,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_241,I1_flow_liquidity,flow_liquidity,generated_candidate,original,"Mul(Rank(quote_volume_mean_12),ZScore(volume))",e98c70451619fb61,12,Mul;Rank;ZScore,quote_volume_mean_12;volume,liquidity,2,True,,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative,False,True,False,False,True,0.5146155356451306,0.1768694955749983,2.616568640899153,2.547107715349407,2.5082147094888945,0.293669971309109,-0.0968805044250017,0.5964812459906339,0.1715957546939935,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
A7I1B_original_generator,small_matched_budget_smoke,i0_basis_premium_229,I0_basis_premium,basis_premium,generated_candidate,original,"Mul(Rank(ret_12),Rank(mark_minus_index))",d18342622ab8bd10,12,Mul;Rank,mark_minus_index;ret_1;ret_12,basis;price,2,True,,HOLD_A7I1_COST_OR_LAG_FAIL,raw_recent_nonpositive;raw_may_severely_negative;residual_funding_may_negative;cost20_recent_collapse,False,False,False,False,True,2.018773948835329,-0.3015485817716076,4.464494892100641,2.223089448237587,2.1804682798582338,1.103355356520319,-1.285155093912888,2.219745701083778,-0.5813252167522136,,,,,,,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,3
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_110,I1_flow_liquidity,flow_liquidity,generated_candidate,original,"Mul(ZScore(quote_asset_volume),ZScore(quote_volume_mean_6))",f3e41b31dd5fe97e,6,Mul;ZScore,quote_asset_volume;quote_volume_mean_6;volume,liquidity,2,True,,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative,False,True,False,False,True,0.4975219749284451,0.081231668309011,2.303800003272502,2.1100622196707848,2.0564660465003883,0.1976034460643855,-0.2602004508962871,0.461477991197017,0.0891790709517302,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_196,I1_flow_liquidity,flow_liquidity,generated_candidate,original,"Mul(ZScore(quote_volume_mean_6),ZScore(quote_asset_volume))",75a1dbe91b6cee1e,6,Mul;ZScore,quote_asset_volume;quote_volume_mean_6;volume,liquidity,2,True,,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative,False,True,False,False,True,0.4975219749284451,0.081231668309011,2.303800003272502,2.1100622196707848,2.0564660465003883,0.1976034460643855,-0.2602004508962871,0.461477991197017,0.0891790709517302,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_111,I1_flow_liquidity,flow_liquidity,generated_candidate,original,"Mul(Rank(quote_asset_volume),ZScore(quote_volume_mean_6))",7d930fcdf7317320,12,Mul;Rank;ZScore,quote_asset_volume;quote_volume_mean_6;volume,liquidity,2,True,,HOLD_A7I1_MAY_STRESS_FAIL,raw_recent_nonpositive;raw_may_severely_negative;residual_funding_may_negative,False,False,False,False,True,1.1666844327825698,-0.1254691457088766,3.120812313104081,1.9739765432469685,1.940785041652848,0.5777100384459241,-0.772880845488126,0.9701269729040538,-0.0096161198797315,,,,,,,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,3
A7I1B_original_generator,small_matched_budget_smoke,i2_microstructure_lite_099,I2_microstructure_lite,microstructure_lite,generated_candidate,original,"Mul(Rank(realized_vol_6),Rank(ret_12))",44d28ff9758cac5e,12,Mul;Rank,realized_vol_6;ret_1;ret_12,price;volatility,2,True,,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative,False,False,False,False,True,0.4862073536018675,0.4046400985719543,4.045227981660286,4.305442031329421,4.232537159202531,-0.591603497073262,-0.8344858748296843,0.6892738924573683,0.16746800316883,,,,,,,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,2
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_179,I1_flow_liquidity,flow_liquidity,generated_candidate,original,"Mul(Rank(avg_trade_size_quote),ZScore(volume))",f2d9c429b13eb333,12,Mul;Rank;ZScore,avg_trade_size_quote;volume,liquidity,2,True,,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative,False,True,False,False,True,0.4107165464530156,0.1225958388971134,2.576997087428436,2.5600987279165555,2.5265210252775905,0.2081057024087123,-0.2028222074605023,0.4786824353507299,0.1133906794708789,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_197,I1_flow_liquidity,flow_liquidity,generated_candidate,original,"Mul(Rank(quote_volume_mean_6),ZScore(quote_asset_volume))",f45455356f784667,12,Mul;Rank;ZScore,quote_asset_volume;quote_volume_mean_6;volume,liquidity,2,True,,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative,False,False,False,False,True,1.2783936115311405,0.0130981485466037,2.826382374088839,1.6833853064956927,1.652971854308397,0.5703545307960427,-0.6625144342348533,1.1758483623966187,-0.0356655197823774,,,,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,2
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_217,I1_flow_liquidity,flow_liquidity,generated_candidate,original,"Mul(ZScore(quote_volume_mean_6),ZScore(ret_12))",ad90e8887233990f,12,Mul;ZScore,quote_volume_mean_6;ret_1;ret_12;volume,liquidity;price,2,True,,HOLD_A7I1_COST_OR_LAG_FAIL,raw_recent_nonpositive;raw_may_severely_negative;residual_funding_may_negative;cost20_recent_collapse,False,False,False,False,True,0.9283528612316952,-0.0185175669217126,3.40536825657579,2.534062508984628,2.500710515750135,-0.0231889306320333,-1.0569143660387106,0.7795067254628141,-0.1408767191373959,,,,,,,False,False,False,True,False,False,False,True,True,False,True,False,False,True,True,False,4
A7I1B_original_generator,small_matched_budget_smoke,i0_basis_premium_249,I0_basis_premium,basis_premium,generated_candidate,original,"Mul(Rank(ret_12),Rank(realized_vol_12))",754bc936c1f19a65,12,Mul;Rank,realized_vol_12;ret_1;ret_12,price;volatility,2,True,,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative,False,False,False,False,True,0.3155285264115292,0.2689846943804425,3.4099712449470485,3.729117294672508,3.6497084030257887,-0.5823849211072643,-0.773944389504767,0.4430026543385368,0.0912529374829984,,,,,,,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,2
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_208,I1_flow_liquidity,flow_liquidity,generated_candidate,original,"Mul(Rank(quote_volume_mean_6),Rank(volume))",1a680fb5571618bd,6,Mul;Rank,quote_volume_mean_6;volume,liquidity,2,True,,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative,False,True,False,False,True,0.3848051301574254,0.1429079246474591,1.865941072902406,1.851757287611864,1.7887609942600635,0.0182400267116956,-0.1526977596792519,0.4913446017723794,0.1451888768498014,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1
