symbol,rows,search_eligibility,history_tier,liquidity_tier,states,dominant_state_id,dominant_state_share,age_lt30_rows,age_lt30_share,unseen_state_rows,unseen_state_share
GLMUSDT,19166,listing_aware,listed_by_2025H1,tail,111,lv_eed9b79ad5,0.10680371491182301,721,0.03761869978086194,8272,0.43159762078680997
GMTUSDT,20424,strict_full_history,full_2024_2026apr,top200,79,lv_235777120f,0.08494907951429691,721,0.03530160595377987,5247,0.256903642773208
GMXUSDT,20424,strict_full_history,full_2024_2026apr,tail,60,lv_1c45188236,0.21744026635330982,721,0.03530160595377987,6846,0.33519388954171564
GOATUSDT,13283,listing_aware,listed_by_2025H1,top200,66,lv_cf17745d1a,0.11172174960475796,721,0.05427990664759467,2683,0.20198750282315742
GPSUSDT,10495,listing_aware,recent_only,tail,69,lv_f8ae294231,0.08051453072891854,721,0.06869938065745593,1548,0.14749880895664602
GRASSUSDT,12921,listing_aware,listed_by_2025H1,top200,76,lv_6a572a8360,0.062456466217785,721,0.05580063462580296,2697,0.2087299744601811
GRIFFAINUSDT,11603,listing_aware,listed_by_2025H1,top200,52,lv_41b28d18a5,0.08420236145824356,721,0.06213910195639059,2297,0.19796604326467293
GRTUSDT,20424,strict_full_history,full_2024_2026apr,top200,64,lv_1c45188236,0.1696533490011751,721,0.03530160595377987,4725,0.2313454759106933
GTCUSDT,20424,strict_full_history,full_2024_2026apr,tail,66,lv_55243c3046,0.18223658441049745,721,0.03530160595377987,6159,0.30155699177438305
GUAUSDT,3134,listing_aware,short_history,tail,17,lv_94c6556f4d,0.23452456924058712,721,0.23005743458838546,0,0.0
GUNUSDT,9491,listing_aware,recent_only,tail,69,lv_41206e2ff0,0.10220208618691391,721,0.07596670529975766,838,0.08829417342745759
GUSDT,14964,listing_aware,listed_by_2025H1,tail,77,lv_1474e8a39c,0.10685645549318364,721,0.04818230419673884,4966,0.3318631381983427
HAEDALUSDT,8757,listing_aware,recent_only,tail,54,lv_41206e2ff0,0.17814319972593354,721,0.08233413269384493,0,0.0
HANAUSDT,5197,listing_aware,short_history,tail,25,lv_699fb80f03,0.2208966711564364,721,0.13873388493361555,341,0.06561477775639792
HBARUSDT,20424,strict_full_history,full_2024_2026apr,top100,69,lv_f93252378d,0.13758323540932238,721,0.03530160595377987,1557,0.07623384253819036
HEIUSDT,10599,listing_aware,recent_only,tail,57,lv_e31e381c83,0.13369185772242664,721,0.06802528540428342,883,0.08330974620247193
HEMIUSDT,5876,listing_aware,short_history,tail,47,lv_d5967315ce,0.0927501701837985,721,0.12270251872021784,0,0.0
HFTUSDT,20424,strict_full_history,full_2024_2026apr,tail,61,lv_55243c3046,0.2270368194281238,721,0.03530160595377987,6742,0.3301018409714062
HIGHUSDT,20424,strict_full_history,full_2024_2026apr,tail,64,lv_1c45188236,0.14801214257735998,721,0.03530160595377987,4691,0.22968076772424598
HIVEUSDT,11845,listing_aware,listed_by_2025H1,tail,59,lv_937ea0833b,0.12477838750527649,721,0.06086956521739131,2706,0.22845082313212325
HMSTRUSDT,13956,listing_aware,listed_by_2025H1,tail,66,lv_937ea0833b,0.10934365147606764,721,0.05166236744052737,3366,0.2411865864144454
HOLOUSDT,5556,listing_aware,short_history,tail,59,lv_1243487648,0.13876889848812096,721,0.12976961843052556,127,0.022858171346292297
HOMEUSDT,7789,listing_aware,recent_only,tail,43,lv_42c3e5cebb,0.11567595326742842,721,0.09256643985107202,0,0.0
HOTUSDT,20424,strict_full_history,full_2024_2026apr,tail,57,lv_1c45188236,0.12353113983548766,721,0.03530160595377987,3735,0.18287309048178613
HUMAUSDT,8147,listing_aware,recent_only,top200,63,lv_e2ff4b210d,0.09672272001963914,721,0.08849883392659874,34,0.004173315330796613
HUSDT,7431,listing_aware,recent_only,top100,61,lv_939b4c6172,0.11465482438433588,721,0.09702597227829364,459,0.06176826806620912
HYPERUSDT,8963,listing_aware,recent_only,tail,67,lv_39f7a6f3ec,0.11380118263974116,721,0.08044181635613076,354,0.03949570456320428
HYPEUSDT,8054,listing_aware,recent_only,top20,29,lv_1aee2c97ba,0.21802830891482494,721,0.08952073503849019,24,0.0029798857710454435
ICNTUSDT,7235,listing_aware,recent_only,tail,42,lv_f8ae294231,0.11333794056668971,721,0.09965445749827229,340,0.046993780234968904
ICPUSDT,20424,strict_full_history,full_2024_2026apr,top100,61,lv_fdbc06969e,0.17073051312181747,721,0.03530160595377987,1651,0.08083627105366235
ICXUSDT,20424,strict_full_history,full_2024_2026apr,tail,68,lv_96c26a261d,0.10737367802585195,721,0.03530160595377987,4255,0.20833333333333334
IDOLUSDT,7215,listing_aware,recent_only,tail,45,lv_41206e2ff0,0.14372834372834373,721,0.09993069993069993,107,0.01483021483021483
IDUSDT,20424,strict_full_history,full_2024_2026apr,tail,73,lv_1c45188236,0.15486682334508423,721,0.03530160595377987,5632,0.27575401488444967
ILVUSDT,20424,strict_full_history,full_2024_2026apr,tail,89,lv_39df6193ca,0.0809831570701136,721,0.03530160595377987,5791,0.28353897375636505
IMXUSDT,20424,strict_full_history,full_2024_2026apr,top200,101,lv_cf17745d1a,0.060321190755973364,721,0.03530160595377987,5444,0.2665491578535057
INITUSDT,9114,listing_aware,recent_only,tail,48,lv_41206e2ff0,0.11356155365371955,721,0.07910906298003072,1028,0.11279350449857363
INJUSDT,20424,strict_full_history,full_2024_2026apr,top50,54,lv_06020f9b07,0.15849001175088132,721,0.03530160595377987,589,0.028838621229925577
INUSDT,6398,listing_aware,short_history,tail,35,lv_1243487648,0.12191309784307595,721,0.11269146608315099,83,0.012972804001250391
IOSTUSDT,20424,strict_full_history,full_2024_2026apr,tail,56,lv_1c45188236,0.22566588327457893,721,0.03530160595377987,6267,0.3068448883666275
IOTAUSDT,20424,strict_full_history,full_2024_2026apr,top200,74,lv_1c45188236,0.12338425381903642,721,0.03530160595377987,4178,0.204563258911085
IOTXUSDT,20424,strict_full_history,full_2024_2026apr,tail,65,lv_1c45188236,0.1854680767724246,721,0.03530160595377987,6138,0.3005287896592244
IOUSDT,16522,listing_aware,listed_by_2025H1,top200,77,lv_2df49f29f6,0.11027720614937658,721,0.043638784650768675,4551,0.2754509139329379
IPUSDT,10591,listing_aware,recent_only,top100,97,lv_ea525a208a,0.12010197337361911,721,0.0680766688697951,1744,0.16466811443678595
IRYSUSDT,3728,listing_aware,short_history,tail,24,lv_adc7fa05ea,0.14726394849785407,721,0.19340128755364808,0,0.0
JASMYUSDT,20424,strict_full_history,full_2024_2026apr,top200,72,lv_1c45188236,0.10517038777908343,721,0.03530160595377987,3459,0.1693595769682726
JCTUSDT,4118,listing_aware,short_history,tail,24,lv_11d1987305,0.21952404079650314,721,0.17508499271491015,88,0.021369596891694997
JELLYJELLYUSDT,9608,listing_aware,recent_only,top200,71,lv_11d1987305,0.09450457951706911,721,0.07504163197335553,793,0.0825353871773522
JOEUSDT,20424,strict_full_history,full_2024_2026apr,tail,59,lv_55243c3046,0.15986094790442618,721,0.03530160595377987,5933,0.2904915785350568
JSTUSDT,8823,listing_aware,recent_only,tail,35,lv_42c3e5cebb,0.19539839057010086,721,0.08171823642751898,337,0.03819562507083758
JTOUSDT,20424,strict_full_history,full_2024_2026apr,top100,94,lv_a6f04a3a86,0.1167743830787309,721,0.03530160595377987,4596,0.22502937720329025
JUPUSDT,19686,strict_full_history,full_2024_2026apr,top100,93,lv_a6f04a3a86,0.06877984354363507,721,0.03662501269938027,4492,0.22818246469572284
KAIAUSDT,12298,listing_aware,listed_by_2025H1,tail,69,lv_937ea0833b,0.1272564644657668,721,0.05862741909253537,2696,0.21922263782728899
KAITOUSDT,10427,listing_aware,recent_only,top100,80,lv_1474e8a39c,0.10530353888942169,721,0.06914740577347271,1718,0.16476455356286565
KASUSDT,20424,strict_full_history,full_2024_2026apr,top200,106,lv_28e72bcb07,0.08622209165687426,721,0.03530160595377987,3994,0.19555424990207598
KAVAUSDT,20424,strict_full_history,full_2024_2026apr,tail,77,lv_235777120f,0.1297003525264395,721,0.03530160595377987,3623,0.17738934586760674
KERNELUSDT,9156,listing_aware,recent_only,tail,57,lv_f8ae294231,0.1482088248143294,721,0.07874617737003058,537,0.058650065530799475
KGENUSDT,4930,listing_aware,short_history,tail,33,lv_638bb9adf0,0.13772819472616632,721,0.1462474645030426,0,0.0
KITEUSDT,4406,listing_aware,short_history,top100,39,lv_566ac718e2,0.14525646845211077,721,0.16364049024058103,551,0.12505674080798912
KMNOUSDT,11909,listing_aware,listed_by_2025H1,tail,84,lv_e626529216,0.11210009236711731,721,0.06054244688890755,2965,0.24897136619363508
KNCUSDT,20424,strict_full_history,full_2024_2026apr,tail,64,lv_1c45188236,0.2928417547982765,721,0.03530160595377987,7753,0.379602428515472
KOMAUSDT,12156,listing_aware,listed_by_2025H1,tail,41,lv_eed9b79ad5,0.12101020072392234,721,0.05931227377426785,3230,0.26571240539651203
KSMUSDT,20424,strict_full_history,full_2024_2026apr,tail,66,lv_1c45188236,0.24720916568742657,721,0.03530160595377987,7313,0.35805914610262435
LABUSDT,4690,listing_aware,short_history,tail,24,lv_02cec50d48,0.1859275053304904,721,0.1537313432835821,0,0.0
LAUSDT,7911,listing_aware,recent_only,top200,66,lv_88569f0755,0.10377954746555429,721,0.09113892049045633,62,0.007837188724560738
LAYERUSDT,10641,listing_aware,recent_only,top200,64,lv_937ea0833b,0.10450145663001598,721,0.06775678977539705,1688,0.15863170754628325
LDOUSDT,20424,strict_full_history,full_2024_2026apr,top100,51,lv_06020f9b07,0.13263807285546417,721,0.03530160595377987,114,0.005581668625146886
LIGHTUSDT,5173,listing_aware,short_history,top200,34,lv_11d1987305,0.15580900831239125,721,0.13937753721244925,68,0.013145176879953605
LINEAUSDT,5800,listing_aware,short_history,top200,43,lv_42c3e5cebb,0.1453448275862069,721,0.12431034482758621,472,0.08137931034482758
LINKUSDT,20424,strict_full_history,full_2024_2026apr,top20,32,lv_04c5ba0d83,0.3324030552291422,721,0.03530160595377987,0,0.0
LISTAUSDT,16308,listing_aware,listed_by_2025H1,tail,79,lv_e626529216,0.11264410105469708,721,0.04421142997301938,4955,0.30383860681873925
LITUSDT,3607,hold_quality_or_short_history,short_history,top200,36,lv_c0a31be86b,0.13307457721097865,704,0.19517604657610202,1461,0.4050457443859163
LPTUSDT,20424,strict_full_history,full_2024_2026apr,top200,128,lv_6c171a5bf2,0.0686936936936937,721,0.03530160595377987,7378,0.36124167645906774
LQTYUSDT,20424,strict_full_history,full_2024_2026apr,tail,72,lv_1c45188236,0.12372698785742264,721,0.03530160595377987,4730,0.231590285938112
LSKUSDT,19834,strict_full_history,full_2024_2026apr,tail,116,lv_6c171a5bf2,0.11031561964303721,721,0.036351719269940505,6989,0.35237471009377835
LTCUSDT,20424,strict_full_history,full_2024_2026apr,top20,38,lv_04c5ba0d83,0.36285742264003135,721,0.03530160595377987,704,0.03446925186055621
LUMIAUSDT,11965,listing_aware,listed_by_2025H1,tail,53,lv_41206e2ff0,0.07872962808190556,721,0.06025908900961137,2504,0.2092770580860844
LUNA2USDT,20424,strict_full_history,full_2024_2026apr,tail,81,lv_96c26a261d,0.09914806110458284,721,0.03530160595377987,3613,0.1768997258127693
LYNUSDT,4961,listing_aware,short_history,top200,29,lv_02cec50d48,0.14654303567829066,721,0.14533360209635154,198,0.03991130820399113
MAGICUSDT,20424,strict_full_history,full_2024_2026apr,top200,100,lv_2df49f29f6,0.06702898550724638,721,0.03530160595377987,5837,0.28579122600861734
MAGMAUSDT,2891,listing_aware,short_history,tail,25,lv_02cec50d48,0.24524386025596678,721,0.24939467312348668,12,0.0041508128675198895
MANAUSDT,20424,strict_full_history,full_2024_2026apr,top200,60,lv_1c45188236,0.13489032510771642,721,0.03530160595377987,4017,0.19668037602820213
MANTAUSDT,20002,strict_full_history,full_2024_2026apr,top200,94,lv_1474e8a39c,0.09254074592540745,721,0.03604639536046395,7290,0.36446355364463556
MASKUSDT,20424,strict_full_history,full_2024_2026apr,top200,91,lv_28e72bcb07,0.06732275754014884,721,0.03530160595377987,2758,0.13503721112416764
MAVIAUSDT,10207,hold_quality_or_short_history,recent_only,tail,62,lv_41206e2ff0,0.1121779171157049,704,0.06897227392965612,1519,0.14881943764083472
MAVUSDT,20424,strict_full_history,full_2024_2026apr,tail,62,lv_55243c3046,0.21479631805718763,721,0.03530160595377987,6953,0.3404328241284763
MBOXUSDT,14655,listing_aware,listed_by_2025H1,tail,71,lv_1474e8a39c,0.11183896281132719,721,0.049198225861480725,3935,0.26850904128283865
MELANIAUSDT,11175,listing_aware,recent_only,tail,87,lv_1f9d8a4f8c,0.08125279642058165,721,0.06451901565995526,1980,0.17718120805369128
MEMEUSDT,20424,strict_full_history,full_2024_2026apr,top100,96,lv_eb465cc404,0.08421464943204074,721,0.03530160595377987,6189,0.3030258519388954
MERLUSDT,8080,listing_aware,recent_only,top200,66,lv_41206e2ff0,0.10643564356435643,721,0.08923267326732673,181,0.0224009900990099
METISUSDT,18712,listing_aware,listed_by_2025H1,tail,76,lv_e626529216,0.10036340316374519,721,0.03853142368533562,5307,0.2836147926464301
METUSDT,4836,listing_aware,short_history,tail,42,lv_b55afb4193,0.1695616211745244,721,0.14909015715467328,446,0.09222497932175351
MEUSDT,12151,listing_aware,listed_by_2025H1,tail,79,lv_6c171a5bf2,0.0839437083367624,721,0.059336680108633036,2807,0.23100979343263928
MEWUSDT,16378,listing_aware,listed_by_2025H1,top200,77,lv_cf17745d1a,0.13725729637318354,721,0.04402246916595433,2945,0.17981438515081208
MINAUSDT,20424,strict_full_history,full_2024_2026apr,top200,65,lv_235777120f,0.11868390129259694,721,0.03530160595377987,3306,0.1618683901292597
MIRAUSDT,5196,listing_aware,short_history,tail,38,lv_b55afb4193,0.13221709006928406,721,0.13876058506543495,565,0.10873749037721324
MITOUSDT,5888,listing_aware,short_history,tail,38,lv_b78afaab9e,0.09833559782608696,721,0.12245244565217392,0,0.0
MMTUSDT,4260,listing_aware,short_history,tail,27,lv_b55afb4193,0.134037558685446,721,0.16924882629107982,96,0.022535211267605635
MOCAUSDT,12013,listing_aware,listed_by_2025H1,tail,82,lv_38caf69ec2,0.07125613918255223,721,0.06001831349371514,2777,0.23116623657704155
MONUSDT,4865,listing_aware,short_history,top200,51,lv_8a1d9d4fcc,0.11223021582733812,721,0.14820143884892087,1119,0.2300102774922919
MOODENGUSDT,13262,listing_aware,listed_by_2025H1,top100,75,lv_5dcf3637f3,0.06695822651183833,721,0.05436585733675162,3204,0.24159251998190318
MORPHOUSDT,12466,listing_aware,listed_by_2025H1,tail,76,lv_e31e381c83,0.09786619605326488,721,0.05783731750360982,2973,0.23848868923471844
MOVEUSDT,12178,listing_aware,listed_by_2025H1,top200,79,lv_2df49f29f6,0.07291837740187222,721,0.0592051239940877,3189,0.2618656593857776
MOVRUSDT,20424,strict_full_history,full_2024_2026apr,tail,97,lv_1474e8a39c,0.11584410497453976,721,0.03530160595377987,5729,0.2805033294163729
MTLUSDT,20424,strict_full_history,full_2024_2026apr,tail,69,lv_1c45188236,0.22199373286329807,721,0.03530160595377987,5970,0.29230317273795536
MUBARAKUSDT,9827,listing_aware,recent_only,top200,44,lv_41206e2ff0,0.1476544214918083,721,0.07336928869441335,852,0.08669990841558971
MUSDT,7143,listing_aware,recent_only,top200,60,lv_42c3e5cebb,0.09533809323813523,721,0.10093798124037519,172,0.02407951840963181
MYXUSDT,7596,listing_aware,recent_only,top100,51,lv_1e3de0d836,0.08754607688256977,721,0.09491837809373355,617,0.08122696155871512
NAORISUSDT,6564,listing_aware,short_history,tail,27,lv_6f53fb23d8,0.22120658135283364,721,0.10984156002437538,52,0.007921998781230956
NEARUSDT,20424,strict_full_history,full_2024_2026apr,top50,42,lv_04c5ba0d83,0.20852918135526832,721,0.03530160595377987,2209,0.10815707011359185
NEIROUSDT,14197,listing_aware,listed_by_2025H1,top50,54,lv_4e98d13d2f,0.14298795520180319,721,0.05078537719236458,3291,0.23180953722617453
NEOUSDT,20424,strict_full_history,full_2024_2026apr,top200,73,lv_1c45188236,0.16015471993732863,721,0.03530160595377987,3895,0.19070701135918527
NEWTUSDT,7570,listing_aware,recent_only,tail,57,lv_42c3e5cebb,0.21981505944517835,721,0.0952443857331572,135,0.0178335535006605
NFPUSDT,20424,strict_full_history,full_2024_2026apr,tail,87,lv_39df6193ca,0.09807089698394046,721,0.03530160595377987,5675,0.27785938112025066
NIGHTUSDT,3397,listing_aware,short_history,top200,28,lv_a974678e2c,0.15749190462172505,721,0.21224609949955844,0,0.0
NILUSDT,9659,listing_aware,recent_only,tail,54,lv_41206e2ff0,0.14214722020913137,721,0.07464540842737344,942,0.09752562377057666
NMRUSDT,20424,strict_full_history,full_2024_2026apr,tail,112,lv_1474e8a39c,0.0739815902859381,721,0.03530160595377987,6260,0.3065021543282413
NOMUSDT,5080,listing_aware,short_history,tail,38,lv_b55afb4193,0.09094488188976378,721,0.14192913385826772,315,0.06200787401574803
NOTUSDT,17146,listing_aware,listed_by_2025H1,top100,58,lv_18ddae7954,0.06946226525137059,721,0.04205062405225709,4059,0.23673159920681208
NXPCUSDT,8418,listing_aware,recent_only,tail,64,lv_42c3e5cebb,0.23200285103349966,721,0.08564979805179378,142,0.016868614872891423
OGNUSDT,20424,strict_full_history,full_2024_2026apr,tail,77,lv_1c45188236,0.13601645123384254,721,0.03530160595377987,5710,0.27957305131218174
OGUSDT,8487,listing_aware,recent_only,tail,67,lv_42c3e5cebb,0.2540355838340992,721,0.08495345823023448,1090,0.1284317190997997
ONDOUSDT,19955,strict_full_history,full_2024_2026apr,top50,67,lv_3aac3ef6e3,0.14898521673765974,721,0.03613129541468304,7383,0.3699824605362065
ONEUSDT,20424,strict_full_history,full_2024_2026apr,tail,62,lv_55243c3046,0.1887485311398355,721,0.03530160595377987,6065,0.29695456325891106
ONGUSDT,20424,strict_full_history,full_2024_2026apr,tail,122,lv_28e72bcb07,0.1064433999216608,721,0.03530160595377987,5767,0.2823638856247552
ONTUSDT,20424,hold_quality_or_short_history,full_2024_2026apr,tail,88,lv_1c45188236,0.1710732471602037,721,0.03530160595377987,7395,0.3620740305522914
ONUSDT,4528,listing_aware,short_history,tail,29,lv_638bb9adf0,0.11881625441696113,721,0.15923144876325088,187,0.041298586572438165
OPENUSDT,5627,listing_aware,short_history,tail,34,lv_41206e2ff0,0.11800248800426515,721,0.1281322196552337,44,0.007819441976186245
OPUSDT,20424,strict_full_history,full_2024_2026apr,top50,47,lv_06020f9b07,0.17714453584018802,721,0.03530160595377987,531,0.02599882491186839
ORCAUSDT,12249,listing_aware,listed_by_2025H1,tail,82,lv_1474e8a39c,0.08996652787982692,721,0.05886194791411544,2966,0.24214221569107683
ORDERUSDT,5196,listing_aware,short_history,tail,25,lv_5a2df8175a,0.1747498075442648,721,0.13876058506543495,0,0.0
ORDIUSDT,20424,strict_full_history,full_2024_2026apr,top50,63,lv_e86c865960,0.13072855464159813,721,0.03530160595377987,3345,0.16377790834312572
PARTIUSDT,9635,listing_aware,recent_only,tail,68,lv_e31e381c83,0.09278671510119356,721,0.07483134405812143,854,0.08863518422418266
PAXGUSDT,9590,listing_aware,recent_only,top50,24,lv_1aee2c97ba,0.43524504692387905,721,0.07518248175182482,763,0.07956204379562044
PENDLEUSDT,20424,strict_full_history,full_2024_2026apr,top100,62,lv_9dc20a78c5,0.13929690560125343,721,0.03530160595377987,278,0.013611437524481003
PENGUUSDT,11984,listing_aware,listed_by_2025H1,top50,52,lv_5cab3ebb6d,0.09804739652870494,721,0.06016355140186916,3241,0.27044392523364486
PEOPLEUSDT,20424,strict_full_history,full_2024_2026apr,top100,60,lv_9dc20a78c5,0.13293184488836662,721,0.03530160595377987,669,0.03275558166862515
PHAUSDT,11677,listing_aware,listed_by_2025H1,tail,60,lv_b78afaab9e,0.06654106362935686,721,0.06174531129570952,1933,0.16553909394536268
PIEVERSEUSDT,4021,listing_aware,short_history,top200,34,lv_a974678e2c,0.14225317085302164,721,0.17930862969410594,0,0.0
PIPPINUSDT,11078,listing_aware,recent_only,top100,44,lv_f278943f81,0.15219353673948366,721,0.0650839501715111,201,0.018144069326593248
PIXELUSDT,19233,listing_aware,listed_by_2025H1,top200,70,lv_88725ec87a,0.15956948993916706,721,0.037487651432433836,4232,0.22003847553683772
PLAYUSDT,6567,listing_aware,short_history,tail,30,lv_f8ae294231,0.15547434140398964,721,0.10979138114816507,0,0.0
PLUMEUSDT,9731,listing_aware,recent_only,tail,73,lv_1f9d8a4f8c,0.08673312095365328,721,0.07409310451135546,868,0.08919946562532113
PNUTUSDT,12852,listing_aware,listed_by_2025H1,top50,48,lv_5cab3ebb6d,0.1021630874572051,721,0.056100217864923745,1990,0.15483971366324306
POLUSDT,14268,listing_aware,listed_by_2025H1,top100,66,lv_53430790e0,0.1104569666386319,721,0.050532660499018785,3155,0.2211241940005607
POLYXUSDT,20424,strict_full_history,full_2024_2026apr,tail,114,lv_28e72bcb07,0.07579318448883667,721,0.03530160595377987,6911,0.33837641989815903
POPCATUSDT,14795,listing_aware,listed_by_2025H1,top100,52,lv_06e9ff0a93,0.1857384251436296,721,0.04873267995944576,2694,0.1820885434268334
PORTALUSDT,18993,listing_aware,listed_by_2025H1,tail,77,lv_88725ec87a,0.08845364081503712,721,0.0379613541831201,5302,0.2791554783341231
POWERUSDT,3495,listing_aware,short_history,top200,23,lv_1243487648,0.1682403433476395,721,0.20629470672389127,37,0.010586552217453506
POWRUSDT,20424,strict_full_history,full_2024_2026apr,tail,120,lv_1474e8a39c,0.10330983157070113,721,0.03530160595377987,6234,0.30522914218566394
PROMPTUSDT,9234,listing_aware,recent_only,tail,61,lv_76d96eeadb,0.09302577431232402,721,0.07808100498158978,16,0.0017327268789257093
PROMUSDT,11292,listing_aware,recent_only,tail,65,lv_937ea0833b,0.14479277364505844,721,0.06385051363797378,2181,0.19314558979808713
PROVEUSDT,6439,listing_aware,short_history,tail,40,lv_b55afb4193,0.201584096909458,721,0.11197390899207951,110,0.017083398043174405
PTBUSDT,5748,listing_aware,short_history,tail,25,lv_1243487648,0.23712595685455812,721,0.1254349338900487,59,0.010264439805149617
PUMPBTCUSDT,7718,listing_aware,recent_only,tail,36,lv_41206e2ff0,0.10559730500129567,721,0.09341798393366157,136,0.01762114537444934
PUMPUSDT,7289,hold_quality_or_short_history,recent_only,top20,31,lv_4e98d13d2f,0.1993414734531486,714,0.09795582384414872,373,0.05117300041157909
PUNDIXUSDT,8774,listing_aware,recent_only,tail,37,lv_42c3e5cebb,0.323227718258491,721,0.0821746067927969,149,0.01698199224982904
PYTHUSDT,20424,strict_full_history,full_2024_2026apr,top100,106,lv_a6f04a3a86,0.12465726596161379,721,0.03530160595377987,4493,0.21998629063846456
QNTUSDT,20424,strict_full_history,full_2024_2026apr,tail,64,lv_1c45188236,0.22297297297297297,721,0.03530160595377987,6866,0.3361731296513905
QTUMUSDT,20424,strict_full_history,full_2024_2026apr,tail,68,lv_1c45188236,0.1922737955346651,721,0.03530160595377987,5578,0.2731100665883275
QUSDT,5777,listing_aware,short_history,tail,29,lv_11d1987305,0.15250129825168773,721,0.12480526224684092,0,0.0
RAREUSDT,14963,listing_aware,listed_by_2025H1,tail,94,lv_1474e8a39c,0.07685624540533316,721,0.0481855242932567,4371,0.29212056405800974
RAVEUSDT,3297,listing_aware,short_history,top200,26,lv_c641cf3f12,0.13254473764027905,721,0.21868365180467092,0,0.0
RAYSOLUSDT,12156,listing_aware,listed_by_2025H1,top200,72,lv_6c7a2edc9b,0.09690687726225732,721,0.05931227377426785,1413,0.11623889437314906
RECALLUSDT,4740,listing_aware,short_history,tail,30,lv_638bb9adf0,0.21624472573839662,721,0.1521097046413502,0,0.0
REDUSDT,10088,listing_aware,recent_only,tail,61,lv_1f9d8a4f8c,0.09060269627279936,721,0.0714710547184774,1036,0.10269627279936558
RENDERUSDT,15446,listing_aware,listed_by_2025H1,top100,69,lv_eb465cc404,0.11142043247442704,721,0.04667875178039622,3901,0.2525572963874142
RESOLVUSDT,7787,listing_aware,recent_only,top200,65,lv_ea525a208a,0.09618595094388083,721,0.09259021445999743,78,0.01001669449081803
REZUSDT,17530,listing_aware,listed_by_2025H1,top200,94,lv_2df49f29f6,0.12036508841985168,721,0.041129492298916145,5468,0.3119224187107815
RIFUSDT,20424,strict_full_history,full_2024_2026apr,tail,92,lv_1474e8a39c,0.13508617312965138,721,0.03530160595377987,9375,0.45901880141010576
RIVERUSDT,4690,listing_aware,short_history,top50,23,lv_c641cf3f12,0.3744136460554371,721,0.1537313432835821,237,0.05053304904051173
RLCUSDT,20424,strict_full_history,full_2024_2026apr,tail,67,lv_1c45188236,0.161427732079906,721,0.03530160595377987,6176,0.30238934586760674
RONINUSDT,19556,listing_aware,listed_by_2025H1,tail,96,lv_2df49f29f6,0.09592963796277357,721,0.036868480261812234,7509,0.38397422785845775
ROSEUSDT,20424,strict_full_history,full_2024_2026apr,top200,64,lv_ece2e1ee03,0.12157265961613788,721,0.03530160595377987,3473,0.17004504504504506
RPLUSDT,14364,listing_aware,listed_by_2025H1,tail,85,lv_e626529216,0.10728209412419938,721,0.05019493177387914,4607,0.3207323865218602
RSRUSDT,20424,strict_full_history,full_2024_2026apr,top200,69,lv_55243c3046,0.13562475518997258,721,0.03530160595377987,4411,0.21597140618879748
RUNEUSDT,20424,strict_full_history,full_2024_2026apr,top100,69,lv_96c26a261d,0.11432628280454367,721,0.03530160595377987,2360,0.11555033294163729
RVNUSDT,20424,strict_full_history,full_2024_2026apr,tail,89,lv_6c171a5bf2,0.08220720720720721,721,0.03530160595377987,6766,0.33127692910301604
SAFEUSDT,13260,listing_aware,listed_by_2025H1,tail,91,lv_937ea0833b,0.13031674208144797,721,0.05437405731523379,2775,0.20927601809954752
SAGAUSDT,18038,listing_aware,listed_by_2025H1,top200,66,lv_88725ec87a,0.10976826699190598,721,0.039971171970284956,5142,0.28506486306685885
SAHARAUSDT,7404,listing_aware,recent_only,top200,57,lv_31192f5d64,0.08306320907617504,721,0.09737979470556456,135,0.018233387358184763
SANDUSDT,20424,strict_full_history,full_2024_2026apr,top100,64,lv_fdbc06969e,0.1596650998824912,721,0.03530160595377987,2297,0.11246572659616137
SANTOSUSDT,13186,listing_aware,listed_by_2025H1,tail,64,lv_1474e8a39c,0.11110268466555438,721,0.05467920521765509,3315,0.2514030031851964
SAPIENUSDT,6079,listing_aware,short_history,tail,45,lv_1243487648,0.07928935680210561,721,0.11860503372265176,84,0.013818062181279817
SCRTUSDT,12613,listing_aware,listed_by_2025H1,tail,68,lv_1474e8a39c,0.07444699912788393,721,0.057163244271783084,3289,0.26076270514548483
SCRUSDT,13334,listing_aware,listed_by_2025H1,tail,46,lv_e2ff4b210d,0.10446977651117444,721,0.05407229638518074,3877,0.29076046197690114
SEIUSDT,20424,strict_full_history,full_2024_2026apr,top50,59,lv_f93252378d,0.13635918527222876,721,0.03530160595377987,2878,0.140912651782217
SENTUSDT,4020,listing_aware,short_history,tail,26,lv_583cd1b9a8,0.11716417910447761,721,0.17935323383084578,1656,0.41194029850746267
SFPUSDT,20424,strict_full_history,full_2024_2026apr,tail,51,lv_96c26a261d,0.21381707794751273,721,0.03530160595377987,3383,0.16563846455150802
SHELLUSDT,10495,listing_aware,recent_only,tail,56,lv_41206e2ff0,0.07927584564078133,721,0.06869938065745593,1143,0.10890900428775607
SIGNUSDT,8821,listing_aware,recent_only,tail,68,lv_00510d5b35,0.13751275365604806,721,0.0817367645391679,617,0.06994671805917696
SIRENUSDT,9711,listing_aware,recent_only,tail,52,lv_88569f0755,0.10132839048501699,721,0.07424570075172485,480,0.04942848316342292
SKLUSDT,20424,strict_full_history,full_2024_2026apr,tail,76,lv_55243c3046,0.07285546415981199,721,0.03530160595377987,5475,0.26806698002350177
