pool_name,seed_id,expression,semantic_pair,operator,input_fields,input_field_count,info_clusters,input_cluster_count,filter_decision,rejected_fields,filter_reason
a7ff_v20260530_formula_index,,"Mul(Delta(funding_rate,48),Sign(mark_close))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_close,2,ic_000|ic_009,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Delta(funding_rate,12),Sign(mark_high))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Mean(funding_rate,24),Sign(mark_low))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Delta(funding_rate,8),Sign(mark_high))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Delta(funding_rate,1),Sign(mark_high))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Delta(funding_rate,12),Sign(mark_index_basis_bps))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_index_basis_bps,2,ic_009|ic_013,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Delta(funding_rate,1),Sign(mark_low))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Mean(funding_rate,1),Sign(mark_high))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Delta(funding_rate,4),Sign(mark_high))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Delta(funding_rate,1),Sign(mark_trade_basis_bps))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_trade_basis_bps,2,ic_009|ic_014,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Mean(funding_rate,24),Sign(index_close))",basis_premium_like|funding_like,gated_sign,funding_rate|index_close,2,ic_000|ic_009,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Mean(funding_rate,12),Sign(mark_index_basis_bps))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_index_basis_bps,2,ic_009|ic_013,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Mean(funding_rate,8),Sign(mark_low))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Mean(funding_rate,8),Sign(mark_high))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Mean(funding_rate,1),Sign(mark_low))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Mean(funding_rate,12),Sign(mark_low))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Delta(funding_rate,2),Sign(mark_high))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Mean(funding_rate,24),Sign(mark_close))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_close,2,ic_000|ic_009,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Delta(funding_rate,4),Sign(mark_low))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Delta(funding_rate,4),Sign(mark_index_basis_bps))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_index_basis_bps,2,ic_009|ic_013,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Delta(funding_rate,48),Sign(index_close))",basis_premium_like|funding_like,gated_sign,funding_rate|index_close,2,ic_000|ic_009,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Delta(funding_rate,8),Sign(mark_index_basis_bps))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_index_basis_bps,2,ic_009|ic_013,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Delta(funding_rate,2),Sign(mark_low))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Delta(funding_rate,24),Sign(mark_low))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Delta(funding_rate,24),Sign(mark_high))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Delta(funding_rate,12),Sign(mark_low))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Delta(funding_rate,48),Sign(mark_high))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Delta(funding_rate,24),Sign(index_close))",basis_premium_like|funding_like,gated_sign,funding_rate|index_close,2,ic_000|ic_009,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Mean(funding_rate,1),Sign(mark_trade_basis_bps))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_trade_basis_bps,2,ic_009|ic_014,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Mean(funding_rate,8),Sign(mark_index_basis_bps))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_index_basis_bps,2,ic_009|ic_013,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(ZScore(Mean(funding_rate,2)),Sign(mark_low))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(ZScore(Mean(funding_rate,12)),Sign(mark_close))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_close,2,ic_000|ic_009,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(ZScore(Mean(funding_rate,24)),Sign(mark_high))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(ZScore(Mean(funding_rate,1)),Sign(mark_index_basis_bps))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_index_basis_bps,2,ic_009|ic_013,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(ZScore(Mean(funding_rate,8)),Sign(mark_trade_basis_bps))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_trade_basis_bps,2,ic_009|ic_014,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(ZScore(Mean(funding_rate,24)),Sign(mark_close))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_close,2,ic_000|ic_009,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(ZScore(Mean(funding_rate,1)),Sign(mark_high))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(ZScore(Mean(funding_rate,8)),Sign(mark_index_basis_bps))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_index_basis_bps,2,ic_009|ic_013,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(ZScore(Mean(funding_rate,1)),Sign(mark_low))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(ZScore(Mean(funding_rate,2)),Sign(mark_high))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(ZScore(Mean(funding_rate,4)),Sign(mark_high))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(ZScore(Mean(funding_rate,12)),Sign(mark_high))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(ZScore(Mean(funding_rate,8)),Sign(mark_low))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(ZScore(Mean(funding_rate,2)),Sign(mark_trade_basis_bps))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_trade_basis_bps,2,ic_009|ic_014,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(ZScore(Mean(funding_rate,24)),Sign(index_close))",basis_premium_like|funding_like,gated_sign,funding_rate|index_close,2,ic_000|ic_009,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(ZScore(Mean(funding_rate,8)),Sign(mark_high))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(ZScore(Mean(funding_rate,1)),Sign(mark_trade_basis_bps))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_trade_basis_bps,2,ic_009|ic_014,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(ZScore(Mean(funding_rate,12)),Sign(mark_low))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(ZScore(Mean(funding_rate,24)),Sign(mark_low))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(ZScore(Mean(funding_rate,24)),Sign(mark_trade_basis_bps))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_trade_basis_bps,2,ic_009|ic_014,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(ZScore(Mean(funding_rate,4)),Sign(mark_trade_basis_bps))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_trade_basis_bps,2,ic_009|ic_014,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(ZScore(Mean(funding_rate,24)),Sign(mark_index_basis_bps))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_index_basis_bps,2,ic_009|ic_013,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(ZScore(Mean(funding_rate,4)),Sign(mark_index_basis_bps))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_index_basis_bps,2,ic_009|ic_013,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(ZScore(Mean(funding_rate,12)),Sign(mark_trade_basis_bps))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_trade_basis_bps,2,ic_009|ic_014,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(ZScore(Mean(funding_rate,12)),Sign(mark_index_basis_bps))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_index_basis_bps,2,ic_009|ic_013,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(ZScore(Mean(funding_rate,2)),Sign(mark_index_basis_bps))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_index_basis_bps,2,ic_009|ic_013,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(ZScore(Mean(funding_rate,4)),Sign(mark_low))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(mark_trade_basis_bps,1))))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_trade_basis_bps,2,ic_009|ic_014,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(mark_index_basis_bps,4))))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_index_basis_bps,2,ic_009|ic_013,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(premium_close_bps,24))))",basis_premium_like|funding_like,gated_sign,funding_rate|premium_close_bps,2,ic_005|ic_009,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(mark_index_basis_bps,12))))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_index_basis_bps,2,ic_009|ic_013,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(mark_index_basis_bps,8))))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_index_basis_bps,2,ic_009|ic_013,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(index_count,8))))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(premium_close_bps,12))))",basis_premium_like|funding_like,gated_sign,funding_rate|premium_close_bps,2,ic_005|ic_009,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(index_high,12))))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(mark_trade_basis_bps,24))))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_trade_basis_bps,2,ic_009|ic_014,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(index_high,24))))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(premium_close,1))))",basis_premium_like|funding_like,gated_sign,funding_rate|premium_close,2,ic_005|ic_009,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(mark_low,1))))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(premium_close_bps,2))))",basis_premium_like|funding_like,gated_sign,funding_rate|premium_close_bps,2,ic_005|ic_009,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(mark_index_basis_bps,2))))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_index_basis_bps,2,ic_009|ic_013,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(premium_close,2))))",basis_premium_like|funding_like,gated_sign,funding_rate|premium_close,2,ic_005|ic_009,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(mark_low,12))))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(premium_close,24))))",basis_premium_like|funding_like,gated_sign,funding_rate|premium_close,2,ic_005|ic_009,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(mark_low,2))))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(mark_low,24))))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(premium_close_bps,4))))",basis_premium_like|funding_like,gated_sign,funding_rate|premium_close_bps,2,ic_005|ic_009,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(mark_trade_basis_bps,2))))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_trade_basis_bps,2,ic_009|ic_014,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(mark_high,2))))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(mark_index_basis_bps,24))))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_index_basis_bps,2,ic_009|ic_013,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(premium_close_bps,8))))",basis_premium_like|funding_like,gated_sign,funding_rate|premium_close_bps,2,ic_005|ic_009,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(index_count,4))))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(mark_high,8))))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(mark_index_basis_bps,1))))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_index_basis_bps,2,ic_009|ic_013,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(mark_trade_basis_bps,8))))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_trade_basis_bps,2,ic_009|ic_014,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(mark_trade_basis_bps,4))))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_trade_basis_bps,2,ic_009|ic_014,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(mark_high,4))))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(index_high,8))))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(index_count,24))))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(mark_low,8))))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(index_count,2))))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(mark_close,24))))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_close,2,ic_000|ic_009,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(index_count,12))))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(mark_high,1))))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(mark_trade_basis_bps,12))))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_trade_basis_bps,2,ic_009|ic_014,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(index_high,1))))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(mark_low,4))))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(premium_close,8))))",basis_premium_like|funding_like,gated_sign,funding_rate|premium_close,2,ic_005|ic_009,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(index_high,4))))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(premium_close,12))))",basis_premium_like|funding_like,gated_sign,funding_rate|premium_close,2,ic_005|ic_009,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(index_close,24))))",basis_premium_like|funding_like,gated_sign,funding_rate|index_close,2,ic_000|ic_009,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(premium_close,4))))",basis_premium_like|funding_like,gated_sign,funding_rate|premium_close,2,ic_005|ic_009,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(mark_high,24))))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(index_count,1))))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(mark_high,12))))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(premium_close_bps,1))))",basis_premium_like|funding_like,gated_sign,funding_rate|premium_close_bps,2,ic_005|ic_009,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(ZScore(Mean(index_high,2))))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(mark_trade_basis_bps))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_trade_basis_bps,2,ic_009|ic_014,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(premium_close))",basis_premium_like|funding_like,gated_sign,funding_rate|premium_close,2,ic_005|ic_009,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(premium_close_bps))",basis_premium_like|funding_like,gated_sign,funding_rate|premium_close_bps,2,ic_005|ic_009,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(mark_index_basis_bps))",basis_premium_like|funding_like,gated_sign,funding_rate|mark_index_basis_bps,2,ic_009|ic_013,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(index_count))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(mark_high))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(index_high))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(funding_rate,Sign(mark_low))",basis_premium_like|funding_like,gated_sign,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,8)))),Sign(ZScore(Mean(mark_index_basis_bps,1))))",basis_premium_like|funding_like,mean_reversion_gate,funding_rate|mark_index_basis_bps,2,ic_009|ic_013,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,1)))),Sign(ZScore(Mean(mark_index_basis_bps,1))))",basis_premium_like|funding_like,mean_reversion_gate,funding_rate|mark_index_basis_bps,2,ic_009|ic_013,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,8)))),Sign(ZScore(Mean(mark_low,24))))",basis_premium_like|funding_like,mean_reversion_gate,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,1)))),Sign(ZScore(Mean(mark_close,24))))",basis_premium_like|funding_like,mean_reversion_gate,funding_rate|mark_close,2,ic_000|ic_009,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,1)))),Sign(ZScore(Mean(mark_trade_basis_bps,8))))",basis_premium_like|funding_like,mean_reversion_gate,funding_rate|mark_trade_basis_bps,2,ic_009|ic_014,2,reject_blocked_input,funding_rate,contains_blocked_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,1)))),Sign(ZScore(Mean(mark_low,12))))",basis_premium_like|funding_like,mean_reversion_gate,funding_rate,1,ic_009,1,reject_blocked_input,funding_rate,contains_blocked_field
