artifact,size_bytes,class,search_feed_policy
runtime/a7ffcore3_formula_gen_subgraph_gate/a7ffcore3_gate_matrix.csv,214,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ffcore40_book_objective_replay_contract/a7ffcore40_replay_gates.csv,528,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ffcore41_book_control_repair_contract/a7ffcore41_gate_contract.csv,483,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ffcore43e_control_vector_rebuild_audit/a7ffcore43e_control_vector_artifact_manifest.csv,249,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ffcore43e_control_vector_rebuild_audit/a7ffcore43e_sample_quality_gate.csv,256,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ffcore44_orthogonal_score_packet_contract/a7ffcore44_source_artifact_manifest_copy.csv,249,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ffcore44e_orthogonal_score_packet_construction/a7ffcore44e_packet_artifact_manifest.csv,242,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ffcore44e_orthogonal_score_packet_construction/a7ffcore44e_packet_quality_gate.csv,241,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ffcore45_orthogonal_book_replay_contract/a7ffcore45_pass_gate.csv,391,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ffcore48_null_first_seed_generation_contract/a7ffcore48_hard_gates.csv,705,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ffcore48_null_first_seed_generation_contract/a7ffcore48_pass_gate.csv,292,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ffcore48e_null_first_dry_seed_generation/a7ffcore48e_eligible_seed_queue.csv,402832,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore48e_null_first_dry_seed_generation/a7ffcore48e_quality_gate.csv,267,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ffcore48r_dry_seed_generation_forensic/a7ffcore48r_gate_forensic.csv,359,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ffcore48s_operator_null_coverage_repair_contract/a7ffcore48s_repaired_gate.csv,237,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ffcore48se_repaired_null_first_dry_generation/a7ffcore48se_eligible_seed_queue.csv,718290,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore48se_repaired_null_first_dry_generation/a7ffcore48se_quality_gate.csv,283,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ffcore49_full_universe_null_vector_preflight_contract/a7ffcore49_quality_gate.csv,241,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ffcore4_gate_implementation_regression/a7ffcore4_gate_regression_cases.csv,20142,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ffcore51_filtered_replay_contract/a7ffcore51_pass_gate.csv,326,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ffcore51px_company_sharded_replay_runner_contract/a7ffcore51px_selected_candidate_queue.csv,149086,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore51pxe_company_sharded_replay_import/a7ffcore51pxe_shard_manifest_summary.csv,4326,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ffcore51pxh_company_execution_handoff/a7ffcore51pxh_acceptance_gates.csv,274,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ffcore53iae_input_approval_filter_experiment/a7ffcore53iae_accepted_cluster_usage.csv,1063,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ffcore53iae_input_approval_filter_experiment/a7ffcore53iae_selected_queue_filter_trace.csv,123152,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore54e_tag_aware_numeric_execution/a7ffcore54e_decision_by_queue.csv,18783,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore54e_tag_aware_numeric_execution/a7ffcore54e_main_numeric_queue.csv,1535913,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore54e_tag_aware_numeric_execution/a7ffcore54e_materialization_by_queue.csv,223,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore54e_tag_aware_numeric_execution/a7ffcore54e_selected_summary.csv,2041,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore55_numeric_clue_forensic/a7ffcore55_selected_overlap_audit.csv,578,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore58_failure_aware_queue_rebuild/a7ffcore58_failure_aware_queue.csv,1065565,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore58_failure_aware_queue_rebuild/a7ffcore58_materialization_repair_queue.csv,540521,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore58_failure_aware_queue_rebuild/a7ffcore58_numeric_replay_repair_queue.csv,525543,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore58_failure_aware_queue_rebuild/a7ffcore58_rejected_queue_rows.csv,8471851,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore59_numeric_repair_execution/a7ffcore59_numeric_repair_queue.csv,525543,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore59_numeric_repair_execution/a7ffcore59_selected_summary.csv,520,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore59f_non_l7_forensic/core59f_selected_overlap.csv,117,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore5_gate_native_generation_dryrun/a7ffcore5_gate_native_candidate_queue.csv,869288,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore5_gate_native_generation_dryrun/a7ffcore5_gate_summary.csv,167,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ffcore5_gate_native_generation_dryrun/a7ffcore5_queue_coverage.csv,206,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore5_gate_native_generation_dryrun/a7ffcore5_queue_family_summary.csv,848,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore5_gate_native_generation_dryrun/a7ffcore5_selected_root_subgraphs.csv,565057,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore60d_selector_portfolio_proxy_attribution/core60d_pool_vs_selected_by_semantic_motif.csv,3558,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore60d_selector_portfolio_proxy_attribution/core60d_selected_distribution.csv,2904,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore60d_selector_portfolio_proxy_attribution/core60d_selected_queue_full.csv,38402,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore61_integrated_repair_plan/core61_repair_candidate_queue_preview.csv,102898,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore62_dice_batch_dryrun/core62_dice_batch_queue.csv,18044,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore63_dice_execution_audit/core63_selected_numeric_retest_queue.csv,11739,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore64_retest_and_funding_state_package/core64a_numeric_retest_queue.csv,18775,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore65a_numeric_retest_execution/a7ffcore65a_selected_portfolio_queue.csv,1928,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore65b_funding_state_retest_execution/core65b_full_patched_funding_state_queue.csv,250279,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore65b_funding_state_retest_execution/core65b_patched_funding_state_retest_queue.csv,86748,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore65b_funding_state_retest_execution/core65b_selected_summary.csv,96,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore65b_funding_state_retest_execution/numeric_probe/a7ffcore65b_selected_portfolio_queue.csv,2025,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore7_numeric_response_contract/a7ffcore7_response_gates.csv,668,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ffcore7er_repaired_numeric_response/a7ffcore7er_candidate_queue.csv,65241,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore8_numeric_clue_consolidation/a7ffcore8_replay_preflight_queue.csv,15842,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffcore8e_replay_preflight_packet_audit/a7ffcore8e_role_gate_audit.csv,326,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ffcore9_bounded_replay_contract/a7ffcore9_pass_gate.csv,238,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ffr5_response_backed_promotion_redesign/a7ffr5_promotion_gates.csv,470,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ffr7_operator_pair_repair/a7ffr7_input_queue_contrast.csv,472,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffr7_operator_pair_repair/a7ffr7_repaired_dry_selected_queue.csv,10729,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffr8_selector_objective_rewrite/a7ffr8a_input_queue_by_family.csv,282,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffr8_selector_objective_rewrite/a7ffr8b_selected_family_distribution.csv,1061,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffr8_selector_objective_rewrite/a7ffr8c_repaired_selected_queue.csv,12536,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffr9_reference_regime_repair/a7ffr9_repaired_candidate_queue.csv,2409,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ffr9_reference_regime_repair/a7ffr9_repaired_queue_family_summary.csv,343,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7guard0_leakage_chain_audit_20260612/a7guard0_chain_gate_inventory.csv,1575,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7guard0_presearch_v3_20260613/a7guard0_chain_gate_inventory.csv,1575,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7input2_tag_aware_queue_builder/a7input2_interaction_queue.csv,1148940,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7input2_tag_aware_queue_builder/a7input2_ordinary_alpha_queue.csv,1126629,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7input2_tag_aware_queue_builder/a7input2_queue_summary.csv,435,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7input2_tag_aware_queue_builder/a7input2_rejected_queue.csv,30354982,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7input2_tag_aware_queue_builder/a7input2_rescue_queue.csv,163892,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7input3_tag_aware_numeric_preflight/a7input3_decision_by_queue.csv,3870,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7input3_tag_aware_numeric_preflight/a7input3_materialization_by_queue.csv,283,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7input3_tag_aware_numeric_preflight/a7input3_numeric_preflight_queue.csv,770745,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7input3_tag_aware_numeric_preflight/a7input3_selected_portfolio_queue.csv,20575,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7input3_tag_aware_numeric_preflight/a7input3_selected_summary.csv,878,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls10_company_result_aggregate/a7ls10_selected_portfolio_queue.csv,354371,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls10_company_result_aggregate/a7ls10_shard_manifest_summary.csv,8912,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls11_promotion_and_missing_field_repair/a7ls11_all_eligible_non_l7_promotion_queue.csv,163914,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls11_promotion_and_missing_field_repair/a7ls11_immediate_deep_audit_queue.csv,108209,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls12_company_result_aggregate/a7ls12_selected_portfolio_queue.csv,41024,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls12_company_result_aggregate/a7ls12_shard_manifest_summary.csv,1136,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls12_deep_audit_packet/a7ls12_deep_audit_queue.csv,122805,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls15_million_scale_blueprint_generation/a7ls15_artifact_manifest.csv,535,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls17_company_materialization_aggregate/a7ls17_shard_manifest_summary.csv,57698,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls18_company_numeric_aggregate/a7ls18_selected_portfolio_queue.csv,1984443,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls19_checkpoint_arbitration/a7ls19_checkpoint_queue.csv,130459,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls1_multi_arm_blueprint_generation/a7ls1_materialization_wave_queue.csv,19286164,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls1_multi_arm_blueprint_generation/a7ls1_numeric_wave_queue.csv,3926878,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls1_multi_arm_blueprint_generation/a7ls1_output_artifact_manifest.csv,556,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls20_checkpoint_deep_audit/a7ls20_marginal_candidate_queue.csv,62831,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls21_company_deep_replay_aggregate/a7ls21_portfolio_marginal_queue_all.csv,13315,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls21_company_deep_replay_aggregate/a7ls21_selected_family_summary.csv,964,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls21_company_deep_replay_aggregate/a7ls21_selected_portfolio_queue_all.csv,12467,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls21_company_deep_replay_packet/a7ls21_company_deep_replay_queue.csv,62735,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls21_company_deep_replay_packet/shards/s000/queue.csv,16884,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls21_company_deep_replay_packet/shards/s001/queue.csv,16902,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls21_company_deep_replay_packet/shards/s002/queue.csv,17046,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls21_company_deep_replay_packet/shards/s003/queue.csv,17402,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls23_strict_candidate_bias_audit/a7ls23_a7ls24_deep_replay_queue.csv,5461,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls24_label_transfer_deep_bias_replay/a7ls24_a7ls25_label_transfer_packet_queue.csv,7214,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls25_large_search_launch_packet/a7ls25_large_search_queue.csv,44451739,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls25_large_search_launch_packet/a7ls25_materialization_queue_40k.csv,23092219,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls25_large_search_launch_packet/a7ls25_queue_family_summary.csv,29196,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls28b_targeted_numeric_acceptance_20260609/a7ls28b_selected_family_summary.csv,243,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls28b_targeted_numeric_acceptance_20260609/a7ls28b_selected_top80.csv,11954,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls28b_targeted_numeric_acceptance_20260609/a7ls28b_shard_manifest_summary.csv,20622,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls29_field_gate_20260609/a7ls_field_gate_blocked_fields.csv,179,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls29_field_gate_20260609/a7ls_field_gate_contract_drift_fields.csv,179,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls29_field_gate_20260609/a7ls_field_gate_drift_summary.csv,55,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls29_field_gate_20260609/a7ls_field_gate_field_route_map.csv,7771,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls29_field_gate_20260609/a7ls_field_gate_formula_audit.csv,2185116,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls29_field_gate_20260609/a7ls_field_gate_formula_gate_summary.csv,323,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls29_field_gate_20260609/a7ls_field_gate_route_summary.csv,320,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls29_productive_family_queue_20260609/a7ls29_productive_family_queue.csv,2982158,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_family_summary.csv,1191,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_label_summary.csv,398,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv,59151,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_shard_manifest_summary.csv,22325,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls2_sharded_materialization_wave/shards/a7ls_a_materialization_s000/queue.csv,267251,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls2_sharded_materialization_wave/shards/a7ls_b_materialization_s020/queue.csv,201271,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls2_sharded_materialization_wave/shards/a7ls_c_materialization_s040/queue.csv,229154,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls2_sharded_materialization_wave/shards/a7ls_d_materialization_s060/queue.csv,223705,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls30_field_gate_20260610/a7ls_field_gate_blocked_fields.csv,179,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls30_field_gate_20260610/a7ls_field_gate_contract_drift_fields.csv,179,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls30_field_gate_20260610/a7ls_field_gate_drift_summary.csv,55,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls30_field_gate_20260610/a7ls_field_gate_field_route_map.csv,8163,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls30_field_gate_20260610/a7ls_field_gate_formula_audit.csv,2989997,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls30_field_gate_20260610/a7ls_field_gate_formula_gate_summary.csv,324,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls30_field_gate_20260610/a7ls_field_gate_route_summary.csv,321,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls30_productive_followup_queue_20260610/a7ls30_productive_followup_queue.csv,3953239,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_family_summary.csv,2284,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_label_summary.csv,499,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv,87325,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_shard_manifest_summary.csv,1822,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls3_numeric_checkpoint_from_materialized/a7ls3_numeric_checkpoint_queue.csv,49324,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls3_numeric_checkpoint_from_materialized/a7ls3_queue_summary.csv,287,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls3h_company_numeric_handoff/a7ls3h_company_numeric_queue.csv,451093,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls3h_company_numeric_handoff/a7ls3h_queue_summary.csv,1172,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls3hr_company_handoff_resize/a7ls3hr_company_numeric_queue_32_fallback.csv,453068,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls3hr_company_handoff_resize/a7ls3hr_company_numeric_queue_64.csv,453068,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls3hr_company_result_aggregate/a7ls3hr_shard_manifest_summary.csv,3417,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls4r_company_retry_forensic/a7ls4r_retry_shard_manifest_summary.csv,659,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls5_company_result_aggregate/a7ls5_shard_manifest_summary.csv,2131,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls5_followup_queue_contract/a7ls5_company_numeric_queue.csv,180842,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls6_company_result_aggregate/a7ls6_selected_portfolio_queue.csv,71099,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls6_company_result_aggregate/a7ls6_shard_manifest_summary.csv,2677,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls6_deep_followup_queue_contract/a7ls6_company_numeric_queue.csv,231348,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls7_clue_mechanism_queue_contract/a7ls7_next_company_numeric_queue.csv,367486,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls8_company_result_aggregate/a7ls8_selected_portfolio_queue.csv,108033,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls8_company_result_aggregate/a7ls8_shard_manifest_summary.csv,3691,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls9_info_axis_queue_contract/a7ls9_next_company_numeric_queue.csv,1435526,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7ls_field_gate1_contract_backfill_20260609/a7ls_field_gate1_a7aif3_matrix_append.csv,1654,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls_field_gate1_contract_backfill_20260609/a7ls_field_gate1_backfill_field_contract.csv,9573,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls_field_gate1_contract_backfill_20260609/a7ls_field_gate1_ontology_v3_patch.csv,8626,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls_field_gate1_contract_backfill_20260609/a7ls_field_gate1_role_summary.csv,145,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls_field_gate1_contract_backfill_20260609/a7ls_field_gate1_route_summary.csv,608,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls_field_gate_current_queue_20260609/a7ls_field_gate_blocked_fields.csv,157,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls_field_gate_current_queue_20260609/a7ls_field_gate_contract_drift_fields.csv,4286,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls_field_gate_current_queue_20260609/a7ls_field_gate_drift_summary.csv,261,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls_field_gate_current_queue_20260609/a7ls_field_gate_field_route_map.csv,8495,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls_field_gate_current_queue_20260609/a7ls_field_gate_formula_audit.csv,1118523,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls_field_gate_current_queue_20260609/a7ls_field_gate_formula_gate_summary.csv,577,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7ls_field_gate_current_queue_20260609/a7ls_field_gate_route_summary.csv,346,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7pm2_candidate_lifecycle/a7pm2_promotion_gate_matrix.csv,465,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7raw0_field_gate_20260610/a7ls_field_gate_blocked_fields.csv,179,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7raw0_field_gate_20260610/a7ls_field_gate_contract_drift_fields.csv,179,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7raw0_field_gate_20260610/a7ls_field_gate_drift_summary.csv,55,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7raw0_field_gate_20260610/a7ls_field_gate_field_route_map.csv,7731,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7raw0_field_gate_20260610/a7ls_field_gate_formula_audit.csv,5137893,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7raw0_field_gate_20260610/a7ls_field_gate_formula_gate_summary.csv,1035,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7raw0_field_gate_20260610/a7ls_field_gate_route_summary.csv,323,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7raw0_light_governed_large_space_queue_20260610/a7raw0_light_governed_queue.csv,6944055,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7reward1_portfolio_reward_model_20260610/a7reward1_accepted_for_next_search.csv,5926,accepted_search_input,allowed_after_current_reward_rerun
runtime/a7reward1_portfolio_reward_model_20260610/a7reward1_best_by_rankic.csv,33207,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7reward1_portfolio_reward_model_20260610/a7reward1_best_by_sharpe.csv,33376,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7reward1_portfolio_reward_model_20260610/a7reward1_best_by_sortino.csv,33648,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7reward1_portfolio_reward_model_20260610/a7reward1_best_overall.csv,49070,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7reward1_portfolio_reward_model_20260610/a7reward1_candidate_reward_leaderboard.csv,312975,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7reward1_portfolio_reward_model_20260610/a7reward1_checkpoint_candidate_reward_leaderboard.csv,263268,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7reward1_portfolio_reward_model_20260610/a7reward1_checkpoint_eval_errors.csv,389,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7reward1_portfolio_reward_model_20260610/a7reward1_checkpoint_split_reward_metrics.csv,5705744,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7reward1_portfolio_reward_model_20260610/a7reward1_diagnostic_composite_leaderboard.csv,66498,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7reward1_portfolio_reward_model_20260610/a7reward1_eval_errors.csv,389,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7reward1_portfolio_reward_model_20260610/a7reward1_pareto_leaderboard.csv,65963,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7reward1_portfolio_reward_model_20260610/a7reward1_split_reward_metrics.csv,5705744,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7reward1_portfolio_reward_model_20260610/a7reward1_synthetic_smoke_leaderboard.csv,4780,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7reward1_portfolio_reward_model_20260610/a7reward1_validation_gate_rejections.csv,307868,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7reward1_synthetic_smoke_20260610/a7reward1_synthetic_smoke_leaderboard.csv,5689,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7reward2_acceptance_bias_audit_20260610/a7reward2_strict_candidate_reward_leaderboard.csv,312975,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7reward2_acceptance_bias_audit_20260610/a7reward2_strict_gate_pass_candidates.csv,5926,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7s1_data_source_availability/a7s1_microstructure_manifest_audit.csv,244,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7s1_data_source_availability/a7s1_positioning_manifest_audit.csv,4232,diagnostic_or_gate,not_allowed_directly_without_guard
runtime/a7s2m_metrics_registry_diagnostic/a7s2m_selected_candidates.csv,41877,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7sel0_selector_counterfactual/a7sel0_selected_queue.csv,6819,raw_selected_or_queue,not_allowed_directly_without_guard
runtime/a7sel1_role_strict_selector_counterfactual/a7sel1_selected_queue.csv,2,raw_selected_or_queue,not_allowed_directly_without_guard
