object,split,bucket_field,bucket,active_ratio_within_split,n,mean_hour,annualized_mean,std_hour,sharpe_proxy,sortino_proxy,hit_rate,additive_total,additive_max_dd,compounded_total,compounded_max_dd,min_hour,q01,q05,median,q95,mean_turnover,mean_gross_exposure
FundingCore,train_2024,funding_dispersion_bucket,mid,0.3398580586080586,2969,0.0002312119302153418,2.0254165086863942,0.0031040430255224734,6.971633690491148,9.039982473031266,0.5419333108790839,0.6864682208093499,-0.4405446279734756,0.9583043509372797,-0.359316297455067,-0.02440892738494864,-0.008373023075427727,-0.004574316118979182,0.00021480747087217628,0.005038192581277848,0.02420910615155793,0.4742616078791876
FundingCore,validation_2025H1,funding_dispersion_bucket,high,0.17411545623836128,748,0.00018972238645756812,1.6619681053682966,0.003121838859082199,5.688007361045972,8.712867934097282,0.5013368983957219,0.14191234507026096,-0.21655515349642485,0.14827734748182553,-0.1956698726483036,-0.013505342696902763,-0.007806486221174016,-0.0045116275912058705,4.566232713231274e-06,0.005273241341974584,0.029846740874894823,0.4947895157488447
FundingCore,validation_2025H1,funding_dispersion_bucket,low,0.3961824953445065,1702,0.00024226241975519315,2.122218797055492,0.004098500336038462,5.532394345387269,5.975412232394751,0.5581668625146886,0.4123306384233387,-0.3709456823339871,0.48871696502569995,-0.3138889352730809,-0.038121102329422056,-0.010629567396185926,-0.005459002955088581,0.00031324874290351076,0.006169785025875117,0.027927119116802557,0.49131855298756655
FundingCore,validation_2025H1,funding_dispersion_bucket,mid,0.4297020484171322,1846,0.00025928749259223135,2.2713584351079468,0.002798452644782764,8.67192790844597,11.400112400803279,0.580715059588299,0.4786447113252591,-0.19085314364867664,0.6021631235544203,-0.17632700617878094,-0.014726840622013125,-0.006984927275294565,-0.004645727106953358,0.00043724901816571797,0.0044327052270043705,0.030804199261808423,0.4941759218157133
FundingCore,recent_oos_2025H2_2026Apr,funding_dispersion_bucket,high,0.07602097130242826,551,-0.00026367578961293173,-2.3097999170092818,0.002756531167183793,-8.952810685033105,-11.789114427762923,0.4573502722323049,-0.14528536007672538,-0.22208088815623386,-0.1370489956631593,-0.1996874488806385,-0.010402463517798133,-0.008676922687966895,-0.004923776075672069,-0.00016050069029334413,0.0040393983934711095,0.02922647527910686,0.5
FundingCore,recent_oos_2025H2_2026Apr,funding_dispersion_bucket,low,0.5331125827814569,3864,0.00016887800977396177,1.479371365619905,0.00296919522016768,5.323366932117243,7.482874404626828,0.5227743271221532,0.6525446297665882,-0.6458489328809865,0.8879501244713894,-0.48025541290401885,-0.017298481156424527,-0.008542336374593246,-0.004025681309540813,9.07619443692268e-05,0.004257827322450183,0.03085168112483029,0.49166394915704253
FundingCore,recent_oos_2025H2_2026Apr,funding_dispersion_bucket,mid,0.3908664459161148,2833,9.194660060484954e-05,0.8054522212984819,0.002084843408028033,4.127758588261217,5.822246039659712,0.5082950935404165,0.26048471951353874,-0.2417485624303874,0.2895820229497419,-0.2153282018028323,-0.011062505070818114,-0.0059426289081558085,-0.003075627482978128,3.223490688056035e-05,0.003530508593072113,0.03255366528913543,0.4990586127342438
FundingCore,fresh_forward_2026May,funding_dispersion_bucket,low,0.5331632653061225,209,7.557655723538566e-05,0.6620506413819784,0.003278635535234796,2.1574762118288677,4.390808827360351,0.41148325358851673,0.015795500462195605,-0.09648717596789155,0.014789820890779515,-0.09216847344136936,-0.008057718175704848,-0.00666967794911557,-0.003859346889302672,-0.0002677360588815178,0.007087530589356242,0.034989850659707125,0.5
FundingCore,fresh_forward_2026May,funding_dispersion_bucket,mid,0.46683673469387754,183,-0.000748023721247716,-6.552687798129992,0.001818723089370463,-38.49469146446371,-55.46269443952246,0.2896174863387978,-0.13688834098833202,-0.1364612108803347,-0.12823988807216335,-0.12786737396941894,-0.006319001510987314,-0.00478087271445429,-0.0037726067055828334,-0.0007090919808241826,0.0022354942123920325,0.02977314124855109,0.5
FundingCore,train_2024,funding_positive_share_bucket,high,0.4491758241758242,3924,-3.164481383539759e-05,-0.2772085691980829,0.0043711452538303846,-0.6775780985213027,-0.8357996034998435,0.5043323139653415,-0.12417424949010014,-1.292478326885228,-0.1493281706422266,-0.7285521317064101,-0.030972844954426926,-0.012694577745646049,-0.006663360616022283,3.9259608246552e-05,0.006214835853014569,0.0208895938221259,0.42922597852125927
FundingCore,train_2024,funding_positive_share_bucket,low,0.3727106227106227,3256,0.0001283776125002443,1.12458788550214,0.002654804146579719,4.525940710442304,6.866102837411178,0.5171990171990172,0.41799750630079546,-0.3088891673886955,0.5015631489190038,-0.2666905396857171,-0.013890403386169647,-0.007226091801206711,-0.003841692328689361,9.87119530456874e-05,0.0043228426917354965,0.025514318554091288,0.5
FundingCore,train_2024,funding_positive_share_bucket,mid,0.17811355311355312,1556,0.00045180351538877086,3.957798794805633,0.0029728581395268945,14.224187650790352,21.181913121719642,0.5751928020565553,0.7030062699449274,-0.20425444553420402,1.00567746191677,-0.1852076866910375,-0.011838084403507703,-0.007548663777814671,-0.00464004202409296,0.0003388194375392357,0.005299466366219545,0.01576411518406681,0.47884009038351155
FundingCore,validation_2025H1,funding_positive_share_bucket,high,0.1424581005586592,612,0.0004034768501729989,3.5344572075154703,0.004670881688986234,8.084847042154856,12.628673838289918,0.5686274509803921,0.24692783230587534,-0.21977560447342273,0.27153067522048535,-0.19863055635937865,-0.014493384644191282,-0.010722588904890895,-0.0074347105642528786,0.00045499121400505854,0.008084611440796731,0.020581288925359164,0.48228814361869643
FundingCore,validation_2025H1,funding_positive_share_bucket,low,0.7013500931098696,3013,0.000179575483847068,1.5730812385003157,0.0031035648666005553,5.415496400224858,5.798263379207194,0.5516096913375373,0.5410609328312159,-0.5037912965364165,0.6928613764347651,-0.3996227796594565,-0.038121102329422056,-0.006533764040695928,-0.004098355343160457,0.0002738636956791626,0.004427681604530233,0.032968583033528294,0.4944128507620913
FundingCore,validation_2025H1,funding_positive_share_bucket,mid,0.15619180633147114,671,0.00036497605019637466,3.197190199720242,0.003439115149831968,9.932754527489877,13.705060175017268,0.5767511177347243,0.24489892968176738,-0.1627624466214118,0.2723817407225493,-0.15081542203708798,-0.013564566682109758,-0.008982924755437733,-0.005567439934719072,0.0005239342144269403,0.006019489999272118,0.022044383377313088,0.4973907949269117
FundingCore,recent_oos_2025H2_2026Apr,funding_positive_share_bucket,high,0.22613134657836645,1639,0.00019720906479381078,1.7275514075937823,0.0038880099884174672,4.747353315306172,6.881515209740052,0.5283709579011593,0.32322565719705587,-0.5754137181868083,0.3645670226342099,-0.4402603861051605,-0.017298481156424527,-0.010526711154531142,-0.005876900525525218,0.00020606876640010184,0.0055124324979880564,0.028025110984253927,0.47872028640568937
FundingCore,recent_oos_2025H2_2026Apr,funding_positive_share_bucket,low,0.6178256070640177,4478,0.0001226006837990745,1.0739819900798926,0.0019263553873158598,5.956738481626909,8.981798966992477,0.5093791871371148,0.5490058620522555,-0.1763705591685817,0.7171540817159419,-0.16335699002749904,-0.010402463517798133,-0.005119906906916776,-0.0028292612495282744,2.8202341862048038e-05,0.003338660029999538,0.03426025552532922,0.5
FundingCore,recent_oos_2025H2_2026Apr,funding_positive_share_bucket,mid,0.1560430463576159,1131,-9.238508403705557e-05,-0.8092933361646067,0.0028537500286774653,-3.0299675852249157,-4.073600789420239,0.4995579133510168,-0.10448753004590985,-0.4254654391056711,-0.1033530246276374,-0.34754851098837714,-0.015752481471994585,-0.00804783357884781,-0.004824668851954584,-1.2430337312028911e-06,0.0038531438233663233,0.024923639578811996,0.5
FundingCore,fresh_forward_2026May,funding_positive_share_bucket,high,0.12755102040816327,50,0.0009175840905474271,8.038036633195462,0.0015159883531997158,56.65028033073164,219.70232027820774,0.66,0.045879204527371355,-0.004909525128615956,0.04686711251661402,-0.004900166893257674,-0.0012637387390227316,-0.0012481642153851927,-0.001038765995427825,0.0006951290793856754,0.0039227526138206235,0.035765151515151514,0.5
FundingCore,fresh_forward_2026May,funding_positive_share_bucket,low,0.7474489795918368,293,-0.0003997250813172627,-3.5015917123392213,0.0028794194948320705,-12.99297228141744,-25.428686795760925,0.310580204778157,-0.11711944882595797,-0.15213042290113526,-0.11161426781369521,-0.1413537517470177,-0.008057718175704848,-0.006474961412712131,-0.0036731904544498473,-0.0005930884601889574,0.0030276912047823255,0.03363713931120075,0.5
FundingCore,fresh_forward_2026May,funding_positive_share_bucket,mid,0.125,49,-0.0010173999230112204,-8.91242332557829,0.0023640161862460126,-40.280356695283025,-76.39454307806265,0.30612244897959184,-0.049852596227549804,-0.05708186987596482,-0.04878220930599175,-0.055571381427093836,-0.00457110857294351,-0.004425208141518151,-0.004059021364912358,-0.001373784321992703,0.0039051460603983547,0.022804576376004946,0.5
FundingCore,train_2024,funding_negative_share_bucket,high,0.4207875457875458,3676,0.00020922501251167738,1.8328111096022939,0.0028296994628471115,6.920306714556097,10.468967110281348,0.5206746463547334,0.7691111459929261,-0.31886021220100813,1.1261833760857627,-0.2739926594379706,-0.013890403386169647,-0.007462122412780723,-0.004148690049058344,0.0001109591218208091,0.004784801846709469,0.02401536032860919,0.49190753426560213
FundingCore,train_2024,funding_negative_share_bucket,low,0.3345924908424908,2923,-6.34429014879002e-06,-0.05557598170340057,0.004075610280397997,-0.14569425959838536,-0.18428494458140768,0.5100923708518645,-0.018544360104913227,-1.0151088278186582,-0.04196219252940503,-0.6401535713694748,-0.024481989804117314,-0.012695960291214755,-0.00627603936668245,9.86934080133195e-05,0.006215076551901928,0.023052495326159113,0.4172797420921242
FundingCore,train_2024,funding_negative_share_bucket,mid,0.24461996336996336,2137,0.00011523759516500225,1.0094813336454198,0.003981681209894978,2.708817547327541,3.195086691656406,0.5395414131960693,0.2462627408676098,-0.369275130168539,0.257718300900333,-0.3108188159805406,-0.030972844954426926,-0.010986742372155744,-0.005622526348777361,0.0001760902720020856,0.005075656380815571,0.0158687141741791,0.48170198327493347
FundingCore,validation_2025H1,funding_negative_share_bucket,high,0.7283519553072626,3129,0.00017436782683098777,1.527462163039453,0.003092974546449487,5.276452853979578,5.693769629271649,0.5500159795461809,0.5455969301541608,-0.5037912965364165,0.6997839686136289,-0.3996227796594565,-0.038121102329422056,-0.006540557971273095,-0.00412621333505888,0.000261635546851729,0.004439842355728524,0.03259633268024955,0.4940604483036557
FundingCore,validation_2025H1,funding_negative_share_bucket,low,0.11266294227188083,484,0.0003053651774955969,2.6749989548614286,0.004703693870707336,6.07620635632898,9.153688998596886,0.5702479338842975,0.1477967459078689,-0.23608504313778816,0.1530808858473489,-0.21146275778017232,-0.014493384644191282,-0.011011206556062405,-0.007973482258519638,0.000419286407556138,0.008163517265272082,0.020115366128426015,0.47760401631124433
FundingCore,validation_2025H1,funding_negative_share_bucket,mid,0.15898510242085662,683,0.0004970629850026781,4.35427174862346,0.0037583840543191195,12.378337501726444,18.112266507412222,0.5856515373352855,0.3394940187568291,-0.1885497334733201,0.3973724107473733,-0.17248661929439735,-0.013564566682109758,-0.009081491435245698,-0.005867656671332587,0.0006992709451481911,0.00646835264655886,0.021950378603014038,0.5
FundingCore,recent_oos_2025H2_2026Apr,funding_negative_share_bucket,high,0.671771523178808,4869,0.00011484494356144442,1.0060417055982531,0.0019154633610587786,5.611643621753485,8.457590584390545,0.5091394536865886,0.5591800302006729,-0.1693786805448979,0.7336353342943289,-0.15650992070356207,-0.010402463517798133,-0.0050820186164819035,-0.002837478208371148,2.7822934179752887e-05,0.003293922273422837,0.03388451676344468,0.5
FundingCore,recent_oos_2025H2_2026Apr,funding_negative_share_bucket,low,0.1742549668874172,1263,0.00013154363973138136,1.1523222840469007,0.004193642599933638,2.9358272156534184,4.284357889742171,0.5217735550277118,0.16613961698073465,-0.5408056763108731,0.16772160677935966,-0.4204360197036535,-0.017298481156424527,-0.011348333022921927,-0.006782116526970072,0.00017020309101313606,0.005818294949290158,0.028095543986308265,0.47238523311078773
FundingCore,recent_oos_2025H2_2026Apr,funding_negative_share_bucket,mid,0.15397350993377484,1116,3.801464338888368e-05,0.33300827608662104,0.0030796691719203184,1.1553109994444812,1.632954037100874,0.514336917562724,0.04242434202199419,-0.4407476284248202,0.03783558997480019,-0.35733399840670976,-0.015752481471994585,-0.008256457165314693,-0.005017276235429938,9.863158942592296e-05,0.00444661361372058,0.024257019115890087,0.5
FundingCore,fresh_forward_2026May,funding_negative_share_bucket,high,0.8724489795918368,342,-0.00048822235395762505,-4.276827820668795,0.002816611876808011,-16.223431042706732,-31.315672613501043,0.30994152046783624,-0.16697204505350777,-0.20870950583851972,-0.1549516865456635,-0.1886660377538688,-0.008057718175704848,-0.0064000766381022865,-0.003974083826803979,-0.000677843093101443,0.0037627871140116513,0.0320851054403686,0.5
FundingCore,fresh_forward_2026May,funding_negative_share_bucket,low,0.04081632653061224,16,-0.0003337675007424127,-2.9238033065035354,0.0007159003191231642,-43.635860412314145,-75.84646927485636,0.25,-0.005340280011878603,-0.005849597560893671,-0.00533075750902412,-0.005837148872091746,-0.0012637387390227316,-0.0012589710277051177,-0.001239900182434662,-0.00039889790301841216,0.0009881499838554914,0.052083333333333336,0.5
FundingCore,fresh_forward_2026May,funding_negative_share_bucket,mid,0.08673469387755102,34,0.0015064554276249989,13.19654954599499,0.0014363343540137446,98.1641231427775,450.64011515141,0.8529411764705882,0.05121948453924996,-0.001394017644595815,0.05247761546835128,-0.0013934170987182082,-0.0007754504234683035,-0.0007703236521587763,-0.0004399986017646669,0.001367641539188104,0.004149561669663529,0.02808600713012478,0.5
FundingCore,train_2024,basis_abs_mean_bucket,high,0.33001373626373626,2883,0.0001811541771822001,1.5869105921160729,0.0036442132333383993,4.65260973422532,6.16581283743341,0.5216788067984738,0.5222674928162829,-0.5294871705791668,0.6537915457510455,-0.41332649137326394,-0.02440892738494864,-0.010616324450862668,-0.00541690264581207,0.00016289358831066418,0.005808885894066701,0.025048558166239847,0.4517886196409791
FundingCore,train_2024,basis_abs_mean_bucket,low,0.33001373626373626,2883,6.261562907254869e-05,0.5485129106755265,0.0039716673220501625,1.4755772050863343,1.8021283650291453,0.5230662504335761,0.18052085861615788,-0.5662780522869799,0.17086611024440845,-0.4352946603566282,-0.030972844954426926,-0.011667250337464982,-0.006043936032204057,0.0001388709678810046,0.005922978527455643,0.01597903558716925,0.45457995085895775
FundingCore,train_2024,basis_abs_mean_bucket,mid,0.3399725274725275,2970,9.900376273507818e-05,0.8672729615592849,0.0030789449667821753,3.0095518323520456,3.9178459581186775,0.5205387205387205,0.2940411753231822,-0.4821912078958386,0.32305757420877357,-0.38438093646569205,-0.028531966685701394,-0.009159711636112624,-0.0043839848762964925,0.00010434533559146569,0.004639407160880157,0.02400397232507501,0.48629539784607656
FundingCore,validation_2025H1,basis_abs_mean_bucket,high,0.19110800744878959,821,0.00023026124120666393,2.017088472970376,0.003229559151845502,6.6731310078036,7.667515304344087,0.5554202192448234,0.1890444790306711,-0.17795980669415062,0.20289358501192867,-0.16444821809839372,-0.038121102329422056,-0.008207181609128292,-0.004130491862978023,0.00038022643142776076,0.004974063083593858,0.03557412804103671,0.4916760224283344
FundingCore,validation_2025H1,basis_abs_mean_bucket,low,0.29329608938547486,1260,0.00036387134468570444,3.187512979446771,0.004006111074643105,8.501135183227403,11.061165108315905,0.5761904761904761,0.4584778943039876,-0.2978797133784818,0.5656214471786274,-0.2586991186720258,-0.03629375737296092,-0.010687278102998719,-0.006491272510716003,0.00044520998877017783,0.00667278127674189,0.02331959162516769,0.491398643580131
FundingCore,validation_2025H1,basis_abs_mean_bucket,mid,0.5155959031657356,2215,0.0001739798291125057,1.52406330302555,0.0031174802088798745,5.223327394301837,5.814271359243568,0.5485327313769752,0.3853653214842001,-0.3282426682060646,0.45429226956585467,-0.28451720283662374,-0.036635679390984055,-0.006719731912699551,-0.004460691513094766,0.00026131195286086694,0.004594444758933973,0.03075974093865246,0.4946939870483762
FundingCore,recent_oos_2025H2_2026Apr,basis_abs_mean_bucket,high,0.21136865342163355,1532,-3.945657253980829e-05,-0.34563957544872065,0.0020862555305800417,-1.7701248905777012,-2.493125320574819,0.4706266318537859,-0.0604474691309863,-0.12601780829968937,-0.06178458792854946,-0.1189302733526253,-0.015752481471994585,-0.005524123808947635,-0.0028298287181196782,-8.839724438383054e-05,0.003120774299605744,0.03666503517146799,0.49987495971622015
FundingCore,recent_oos_2025H2_2026Apr,basis_abs_mean_bucket,low,0.2730408388520971,1979,6.745191332549983e-06,0.059087876073137854,0.003524913653365499,0.1791009310118825,0.24210946888192206,0.5179383527033855,0.013348733647116418,-0.6933195156814151,0.0010637147789740453,-0.5028242956203033,-0.017298481156424527,-0.010376387536910999,-0.0057519383912973295,0.00011498909361679172,0.005122265461065317,0.02659690923463796,0.4839025588888545
FundingCore,recent_oos_2025H2_2026Apr,basis_abs_mean_bucket,mid,0.5155905077262694,3737,0.0002180472905237548,1.9100942649880919,0.0022727159338613036,8.97961239550219,14.211496629941594,0.526090446882526,0.8148427246872716,-0.22100202709558028,1.236976094968591,-0.19925385967167653,-0.010276183176107921,-0.005766499430822192,-0.0030925127855804292,9.66893618530519e-05,0.003774369370271656,0.031772304054379266,0.49924296149120484
FundingCore,fresh_forward_2026May,basis_abs_mean_bucket,high,0.29336734693877553,115,-0.0003566301482953484,-3.1240800990672524,0.0024363182397336832,-13.700489703444722,-22.249538753506,0.33043478260869563,-0.041012467053965065,-0.049639509222614016,-0.04051421954827661,-0.04853329226592107,-0.007341202253882067,-0.006589899056910983,-0.0031848882819290663,-0.0005199039314214876,0.00334869043992475,0.027414361001317524,0.5
FundingCore,fresh_forward_2026May,basis_abs_mean_bucket,low,0.08928571428571429,35,0.0003066598692030924,2.6863404542190894,0.0036264405188882512,7.914590340064822,15.705514798202355,0.4857142857142857,0.010733095422108234,-0.021970600412484872,0.010564391899866132,-0.0217695271080679,-0.006319001510987314,-0.006119095691437621,-0.005093849562438096,-6.6754119647841e-05,0.004137232272482067,0.03225108225108225,0.5
FundingCore,fresh_forward_2026May,basis_abs_mean_bucket,mid,0.6173469387755102,242,-0.00037526226815818003,-3.287297469065657,0.002706753341501383,-12.97592332721194,-25.84164498913549,0.34710743801652894,-0.09081346889427956,-0.13025133781146878,-0.08763091392485223,-0.1223267233154105,-0.008057718175704848,-0.0047408302171291815,-0.0036700690087284877,-0.0005807365114093351,0.003017820223349628,0.03504100926621588,0.5
FundingCore,train_2024,basis_minus_abs_mean_bucket,high,0.33001373626373626,2883,9.463061583067742e-05,0.8289641946767342,0.0038327676834006177,2.310847167076131,3.0214433748443916,0.5192507804370448,0.272820065439843,-0.8089910133052447,0.2861040769765608,-0.5570423865297205,-0.02440892738494864,-0.011296039421093326,-0.005883723096798623,0.0001474116044480666,0.005941523332038659,0.025327641042844476,0.4451709470740958
FundingCore,train_2024,basis_minus_abs_mean_bucket,low,0.33001373626373626,2883,-2.9372748840271126e-05,-0.25730527984077506,0.004011014670960921,-0.6853973080040926,-0.8156028613803218,0.5119667013527576,-0.08468163490650166,-0.5845120988009611,-0.10229530624946037,-0.445466808904344,-0.030972844954426926,-0.011667250337464982,-0.005983583908110921,8.849357857249553e-05,0.005430616579184776,0.01607696510085683,0.4557638386661779
FundingCore,train_2024,basis_minus_abs_mean_bucket,mid,0.3399725274725275,2970,0.00027228656438460654,2.3852303040091534,0.002787163869204053,9.143569320905167,13.772523985259046,0.5336700336700336,0.8086910962222814,-0.1984439500911508,1.2189991497380936,-0.18120791226331412,-0.021934218100510126,-0.007038735660491396,-0.003976483442382601,0.00016130829708651035,0.0048175225154025005,0.023638003732074187,0.49157001113298177
FundingCore,validation_2025H1,basis_minus_abs_mean_bucket,high,0.8086592178770949,3474,0.00023610394388664117,2.0682705484469768,0.0032611626511780296,6.776147248338193,8.06686692486422,0.5610247553252734,0.8202251010621914,-0.3854202372415563,1.2291231543597267,-0.3258122244751812,-0.038121102329422056,-0.008317651085346059,-0.004752481701078693,0.0003267746047681987,0.00499729230219141,0.029656942568246407,0.4946351455795767
FundingCore,validation_2025H1,basis_minus_abs_mean_bucket,low,0.04143389199255121,178,-0.00022069286935709424,-1.9332695355681455,0.005234223216852206,-3.946281984308711,-4.609251285933632,0.46629213483146065,-0.039283330745562776,-0.09365434310826012,-0.04086904427096394,-0.09065588237156619,-0.03635921011892697,-0.011838625882943054,-0.0069501897962354914,-0.00011360899984039452,0.009237259238097567,0.026536211994454276,0.47363813404784627
FundingCore,validation_2025H1,basis_minus_abs_mean_bucket,mid,0.14990689013035383,644,0.0003912203796618479,3.4270905258377877,0.0036286917457386252,10.09074999716612,12.025440421681584,0.5667701863354038,0.2519459245022301,-0.08866412056826194,0.2810134671307951,-0.08600828038755393,-0.03629375737296092,-0.009134884274832899,-0.004618106685326182,0.0003870289923738851,0.005996788149600746,0.0294568424400881,0.49053634011306657
FundingCore,recent_oos_2025H2_2026Apr,basis_minus_abs_mean_bucket,high,0.7553807947019867,5475,0.00014109898278735606,1.2360270892172391,0.002543879954910392,5.191338199373269,7.884501185304152,0.5099543378995434,0.7725169307607744,-0.5629099835972513,1.1271581422716581,-0.43344382376740154,-0.015327451493003335,-0.006990845341365058,-0.0035441095059300797,4.045791222633605e-05,0.003920380717920725,0.03169027550315738,0.4980976678393875
FundingCore,recent_oos_2025H2_2026Apr,basis_minus_abs_mean_bucket,low,0.05739514348785872,416,-0.0003822252255802913,-3.3482929760833517,0.00412007260662754,-8.682934585596282,-9.66551732032039,0.5216346153846154,-0.15900569384140117,-0.2907485638378205,-0.1500430187309555,-0.25338759925507637,-0.017298481156424527,-0.013744693402601408,-0.008428798453855425,0.0001210529221274799,0.005230905049835374,0.025408598294115663,0.4663374185208596
FundingCore,recent_oos_2025H2_2026Apr,basis_minus_abs_mean_bucket,mid,0.18722406181015452,1357,0.0001136571498040003,0.9956366322830427,0.0024382965886183858,4.362769647533238,5.98710413481942,0.5180545320560059,0.1542327522840284,-0.1675995379460387,0.16206093570388203,-0.1558026228007382,-0.013353852627398854,-0.007088997832078173,-0.003548757293958081,6.0569940106705396e-05,0.003840614038957723,0.03203020061835961,0.4922928901205604
