generator,production_family,derived_feature_id,expression,horizon,source_fields,source_field_families,feature_available_lag_bars,feature_timestamp_rule,execution_rule,required_negative_controls,decision,control_id,base_candidate_id,control_mode,object_type,promotable
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_account_ratio_zscore_168h)),48,top_long_short_account_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_48_de23f8de2185__ctrl_sign_flip_d2341a2612c2,a7s2m_F2_crowding_positioning_48_de23f8de2185,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_position_ratio_change_24h)),12,top_long_short_position_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_12_26140bfb7067__ctrl_row_shuffle_5d2ed8d02dd9,a7s2m_F2_crowding_positioning_12_26140bfb7067,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_position_ratio_change_24h)),12,top_long_short_position_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_12_26140bfb7067__ctrl_time_shuffle_bb4a0ba01112,a7s2m_F2_crowding_positioning_12_26140bfb7067,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_position_ratio_change_24h)),12,top_long_short_position_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_12_26140bfb7067__ctrl_wrong_lag_722cb47e41cb,a7s2m_F2_crowding_positioning_12_26140bfb7067,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_position_ratio_change_24h)),12,top_long_short_position_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_12_26140bfb7067__ctrl_sign_flip_bb304188a345,a7s2m_F2_crowding_positioning_12_26140bfb7067,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_position_ratio_change_24h)),24,top_long_short_position_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_24_32bf3ccfa303__ctrl_row_shuffle_bb07c7cf9477,a7s2m_F2_crowding_positioning_24_32bf3ccfa303,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_position_ratio_change_24h)),24,top_long_short_position_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_24_32bf3ccfa303__ctrl_time_shuffle_a75d72a4e63e,a7s2m_F2_crowding_positioning_24_32bf3ccfa303,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_position_ratio_change_24h)),24,top_long_short_position_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_24_32bf3ccfa303__ctrl_wrong_lag_93087ec77a8c,a7s2m_F2_crowding_positioning_24_32bf3ccfa303,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_position_ratio_change_24h)),24,top_long_short_position_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_24_32bf3ccfa303__ctrl_sign_flip_933c723cab68,a7s2m_F2_crowding_positioning_24_32bf3ccfa303,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_position_ratio_change_24h)),48,top_long_short_position_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_48_9a066e680636__ctrl_row_shuffle_015bd25d84c9,a7s2m_F2_crowding_positioning_48_9a066e680636,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_position_ratio_change_24h)),48,top_long_short_position_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_48_9a066e680636__ctrl_time_shuffle_80a2851f2f98,a7s2m_F2_crowding_positioning_48_9a066e680636,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_position_ratio_change_24h)),48,top_long_short_position_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_48_9a066e680636__ctrl_wrong_lag_a01098d79ae8,a7s2m_F2_crowding_positioning_48_9a066e680636,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_position_ratio_change_24h)),48,top_long_short_position_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_48_9a066e680636__ctrl_sign_flip_c9e48edaaa49,a7s2m_F2_crowding_positioning_48_9a066e680636,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_position_ratio_zscore_168h)),12,top_long_short_position_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_12_8b137234479a__ctrl_row_shuffle_25fd5e49b487,a7s2m_F2_crowding_positioning_12_8b137234479a,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_position_ratio_zscore_168h)),12,top_long_short_position_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_12_8b137234479a__ctrl_time_shuffle_d41527f360d0,a7s2m_F2_crowding_positioning_12_8b137234479a,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_position_ratio_zscore_168h)),12,top_long_short_position_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_12_8b137234479a__ctrl_wrong_lag_d87d51d678ea,a7s2m_F2_crowding_positioning_12_8b137234479a,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_position_ratio_zscore_168h)),12,top_long_short_position_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_12_8b137234479a__ctrl_sign_flip_c64beaa8cdc6,a7s2m_F2_crowding_positioning_12_8b137234479a,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_position_ratio_zscore_168h)),24,top_long_short_position_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_24_848034a6d360__ctrl_row_shuffle_785209b0e627,a7s2m_F2_crowding_positioning_24_848034a6d360,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_position_ratio_zscore_168h)),24,top_long_short_position_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_24_848034a6d360__ctrl_time_shuffle_db302a8ac992,a7s2m_F2_crowding_positioning_24_848034a6d360,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_position_ratio_zscore_168h)),24,top_long_short_position_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_24_848034a6d360__ctrl_wrong_lag_b4ad25699067,a7s2m_F2_crowding_positioning_24_848034a6d360,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_position_ratio_zscore_168h)),24,top_long_short_position_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_24_848034a6d360__ctrl_sign_flip_1a2271eac218,a7s2m_F2_crowding_positioning_24_848034a6d360,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_position_ratio_zscore_168h)),48,top_long_short_position_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_48_d6b6e99b1351__ctrl_row_shuffle_8535aaa670c9,a7s2m_F2_crowding_positioning_48_d6b6e99b1351,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_position_ratio_zscore_168h)),48,top_long_short_position_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_48_d6b6e99b1351__ctrl_time_shuffle_688b733d77c4,a7s2m_F2_crowding_positioning_48_d6b6e99b1351,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_position_ratio_zscore_168h)),48,top_long_short_position_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_48_d6b6e99b1351__ctrl_wrong_lag_199ac43a21a2,a7s2m_F2_crowding_positioning_48_d6b6e99b1351,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_position_ratio_zscore_168h)),48,top_long_short_position_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_48_d6b6e99b1351__ctrl_sign_flip_644a88f37c7f,a7s2m_F2_crowding_positioning_48_d6b6e99b1351,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_horizon_spread,"HorizonSpread(global_long_short_account_ratio_change_24h,12,48)",12,global_long_short_account_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_12_a76902f30c5b__ctrl_row_shuffle_967836ec4260,a7s2m_F2_crowding_positioning_12_a76902f30c5b,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_horizon_spread,"HorizonSpread(global_long_short_account_ratio_change_24h,12,48)",12,global_long_short_account_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_12_a76902f30c5b__ctrl_time_shuffle_85f62ae4c2d6,a7s2m_F2_crowding_positioning_12_a76902f30c5b,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_horizon_spread,"HorizonSpread(global_long_short_account_ratio_change_24h,12,48)",12,global_long_short_account_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_12_a76902f30c5b__ctrl_wrong_lag_2782d9529d6e,a7s2m_F2_crowding_positioning_12_a76902f30c5b,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_horizon_spread,"HorizonSpread(global_long_short_account_ratio_change_24h,12,48)",12,global_long_short_account_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_12_a76902f30c5b__ctrl_sign_flip_5bf7bd5b3d9c,a7s2m_F2_crowding_positioning_12_a76902f30c5b,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F3_metrics_taker_divergence,metrics_taker_x_state,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_12))",12,open_interest_x_taker_imbalance;ret_12,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F3_metrics_taker_divergence_12_586861f1b021__ctrl_row_shuffle_e4400544d3d7,a7s2m_F3_metrics_taker_divergence_12_586861f1b021,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F3_metrics_taker_divergence,metrics_taker_x_state,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_12))",12,open_interest_x_taker_imbalance;ret_12,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F3_metrics_taker_divergence_12_586861f1b021__ctrl_time_shuffle_40cfc1cff0c9,a7s2m_F3_metrics_taker_divergence_12_586861f1b021,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F3_metrics_taker_divergence,metrics_taker_x_state,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_12))",12,open_interest_x_taker_imbalance;ret_12,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F3_metrics_taker_divergence_12_586861f1b021__ctrl_wrong_lag_b70edc6c2f05,a7s2m_F3_metrics_taker_divergence_12_586861f1b021,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F3_metrics_taker_divergence,metrics_taker_x_state,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_12))",12,open_interest_x_taker_imbalance;ret_12,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F3_metrics_taker_divergence_12_586861f1b021__ctrl_sign_flip_3ad2d5cc6e75,a7s2m_F3_metrics_taker_divergence_12_586861f1b021,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F3_metrics_taker_divergence,metrics_taker_x_state,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_12))",24,open_interest_x_taker_imbalance;ret_12,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F3_metrics_taker_divergence_24_5badd2fb793e__ctrl_row_shuffle_1d777f854a22,a7s2m_F3_metrics_taker_divergence_24_5badd2fb793e,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F3_metrics_taker_divergence,metrics_taker_x_state,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_12))",24,open_interest_x_taker_imbalance;ret_12,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F3_metrics_taker_divergence_24_5badd2fb793e__ctrl_time_shuffle_a5d9f568a4b4,a7s2m_F3_metrics_taker_divergence_24_5badd2fb793e,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F3_metrics_taker_divergence,metrics_taker_x_state,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_12))",24,open_interest_x_taker_imbalance;ret_12,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F3_metrics_taker_divergence_24_5badd2fb793e__ctrl_wrong_lag_0c9b563a1e4e,a7s2m_F3_metrics_taker_divergence_24_5badd2fb793e,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F3_metrics_taker_divergence,metrics_taker_x_state,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_12))",24,open_interest_x_taker_imbalance;ret_12,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F3_metrics_taker_divergence_24_5badd2fb793e__ctrl_sign_flip_693345e352e7,a7s2m_F3_metrics_taker_divergence_24_5badd2fb793e,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F3_metrics_taker_divergence,metrics_taker_x_state,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_12))",48,open_interest_x_taker_imbalance;ret_12,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F3_metrics_taker_divergence_48_20316fe6faa1__ctrl_row_shuffle_ff10d539781d,a7s2m_F3_metrics_taker_divergence_48_20316fe6faa1,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F3_metrics_taker_divergence,metrics_taker_x_state,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_12))",48,open_interest_x_taker_imbalance;ret_12,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F3_metrics_taker_divergence_48_20316fe6faa1__ctrl_time_shuffle_379f9b06a33e,a7s2m_F3_metrics_taker_divergence_48_20316fe6faa1,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F3_metrics_taker_divergence,metrics_taker_x_state,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_12))",48,open_interest_x_taker_imbalance;ret_12,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F3_metrics_taker_divergence_48_20316fe6faa1__ctrl_wrong_lag_1efffd2147b1,a7s2m_F3_metrics_taker_divergence_48_20316fe6faa1,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F3_metrics_taker_divergence,metrics_taker_x_state,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_12))",48,open_interest_x_taker_imbalance;ret_12,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F3_metrics_taker_divergence_48_20316fe6faa1__ctrl_sign_flip_1c6e594119bb,a7s2m_F3_metrics_taker_divergence_48_20316fe6faa1,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F3_metrics_taker_divergence,metrics_taker_x_state,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_24))",12,open_interest_x_taker_imbalance;ret_24,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F3_metrics_taker_divergence_12_6f61f132c356__ctrl_row_shuffle_136cf97f4058,a7s2m_F3_metrics_taker_divergence_12_6f61f132c356,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F3_metrics_taker_divergence,metrics_taker_x_state,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_24))",12,open_interest_x_taker_imbalance;ret_24,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F3_metrics_taker_divergence_12_6f61f132c356__ctrl_time_shuffle_4f2cbd0a0504,a7s2m_F3_metrics_taker_divergence_12_6f61f132c356,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F3_metrics_taker_divergence,metrics_taker_x_state,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_24))",12,open_interest_x_taker_imbalance;ret_24,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F3_metrics_taker_divergence_12_6f61f132c356__ctrl_wrong_lag_75119c818c9d,a7s2m_F3_metrics_taker_divergence_12_6f61f132c356,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F3_metrics_taker_divergence,metrics_taker_x_state,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_24))",12,open_interest_x_taker_imbalance;ret_24,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F3_metrics_taker_divergence_12_6f61f132c356__ctrl_sign_flip_148e43ec78dc,a7s2m_F3_metrics_taker_divergence_12_6f61f132c356,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F3_metrics_taker_divergence,metrics_taker_x_state,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_24))",24,open_interest_x_taker_imbalance;ret_24,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F3_metrics_taker_divergence_24_db5c7c3c15d7__ctrl_row_shuffle_7c1ebad68cb3,a7s2m_F3_metrics_taker_divergence_24_db5c7c3c15d7,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F3_metrics_taker_divergence,metrics_taker_x_state,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_24))",24,open_interest_x_taker_imbalance;ret_24,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F3_metrics_taker_divergence_24_db5c7c3c15d7__ctrl_time_shuffle_f4d2c27403c0,a7s2m_F3_metrics_taker_divergence_24_db5c7c3c15d7,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F3_metrics_taker_divergence,metrics_taker_x_state,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_24))",24,open_interest_x_taker_imbalance;ret_24,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F3_metrics_taker_divergence_24_db5c7c3c15d7__ctrl_wrong_lag_c1b644da439e,a7s2m_F3_metrics_taker_divergence_24_db5c7c3c15d7,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F3_metrics_taker_divergence,metrics_taker_x_state,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_24))",24,open_interest_x_taker_imbalance;ret_24,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F3_metrics_taker_divergence_24_db5c7c3c15d7__ctrl_sign_flip_ef1e22fdc092,a7s2m_F3_metrics_taker_divergence_24_db5c7c3c15d7,sign_flip,control,False
