split,rows,active_hours,mean_ic,net_sum_10bps,net_sum_20bps,turnover_mean,gross_exposure_mean,lag1_net_sum_10bps,lag1_net_sum_20bps,lag1_active_hours,candidate_id,base_candidate_id,object_type,control_mode,production_family,expression,horizon,orientation,base_train_ic_for_orientation
recent_oos_2025H2_2026Apr,7296,7284,-0.0019802119763503954,-6.705279471419605,-12.165279471419606,0.7483552631578947,0.9983552631578947,-6.256222549837844,-11.71638921650451,7284,a7s2m_F1_oi_market_interaction_48_c7aaf7573125__ctrl_time_shuffle_bab6987a29d8,a7s2m_F1_oi_market_interaction_48_c7aaf7573125,control,time_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(premium_index))",48,1.0,0.008371941338185376
fresh_may_2026,505,455,-0.010652770028348956,-0.4022116280788642,-0.7355449614121976,0.6600660066006602,0.900990099009901,-0.44158564186723026,-0.7745856418672303,455,a7s2m_F1_oi_market_interaction_48_c7aaf7573125__ctrl_time_shuffle_bab6987a29d8,a7s2m_F1_oi_market_interaction_48_c7aaf7573125,control,time_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(premium_index))",48,1.0,0.008371941338185376
train_2024,8774,8724,0.009076252465500307,0.7265683408190773,-1.5187649925142548,0.25590760580502997,0.9943013448826077,0.48255946488038237,-1.762607201786282,8723,a7s2m_F1_oi_market_interaction_48_c7aaf7573125__ctrl_wrong_lag_c747e3d097bb,a7s2m_F1_oi_market_interaction_48_c7aaf7573125,control,wrong_lag,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(premium_index))",48,1.0,0.008371941338185376
validation_2025H1,4344,4343,0.011587402488557868,2.66077160250426,1.4559382691709264,0.2773557397176182,0.9997697974217311,3.153840825845174,1.9493408258451748,4343,a7s2m_F1_oi_market_interaction_48_c7aaf7573125__ctrl_wrong_lag_c747e3d097bb,a7s2m_F1_oi_market_interaction_48_c7aaf7573125,control,wrong_lag,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(premium_index))",48,1.0,0.008371941338185376
recent_oos_2025H2_2026Apr,7296,7290,-0.020338235153049933,-9.382526677477038,-11.276360010810372,0.25957145467836257,0.9991776315789473,-9.36075340256732,-11.254586735900654,7290,a7s2m_F1_oi_market_interaction_48_c7aaf7573125__ctrl_wrong_lag_c747e3d097bb,a7s2m_F1_oi_market_interaction_48_c7aaf7573125,control,wrong_lag,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(premium_index))",48,1.0,0.008371941338185376
fresh_may_2026,505,456,0.18774237644581138,2.347021224772878,2.2335212247728773,0.22475247524752476,0.902970297029703,2.377598555256002,2.263931888589335,456,a7s2m_F1_oi_market_interaction_48_c7aaf7573125__ctrl_wrong_lag_c747e3d097bb,a7s2m_F1_oi_market_interaction_48_c7aaf7573125,control,wrong_lag,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(premium_index))",48,1.0,0.008371941338185376
train_2024,8774,8748,-0.008371941338185236,-3.846815961867419,-6.099482628534084,0.25674340855558087,0.997036699338956,-3.8820816205827002,-6.134748287249366,8747,a7s2m_F1_oi_market_interaction_48_c7aaf7573125__ctrl_sign_flip_793263143ee0,a7s2m_F1_oi_market_interaction_48_c7aaf7573125,control,sign_flip,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(premium_index))",48,1.0,0.008371941338185376
validation_2025H1,4344,4343,0.02248697330008183,3.5796261239216896,2.374292790588357,0.2774708410067526,0.9997697974217311,3.4038591915963288,2.198859191596328,4343,a7s2m_F1_oi_market_interaction_48_c7aaf7573125__ctrl_sign_flip_793263143ee0,a7s2m_F1_oi_market_interaction_48_c7aaf7573125,control,sign_flip,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(premium_index))",48,1.0,0.008371941338185376
recent_oos_2025H2_2026Apr,7296,7292,0.012550395298612568,1.4268569163495566,-0.46730975031711086,0.2596171418128655,0.9994517543859649,1.3894709091405528,-0.505029090859445,7292,a7s2m_F1_oi_market_interaction_48_c7aaf7573125__ctrl_sign_flip_793263143ee0,a7s2m_F1_oi_market_interaction_48_c7aaf7573125,control,sign_flip,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(premium_index))",48,1.0,0.008371941338185376
fresh_may_2026,505,456,-0.11327030714769003,-1.5840666589426242,-1.695899992275958,0.22145214521452142,0.902970297029703,-1.6239719521320293,-1.7356386187986965,456,a7s2m_F1_oi_market_interaction_48_c7aaf7573125__ctrl_sign_flip_793263143ee0,a7s2m_F1_oi_market_interaction_48_c7aaf7573125,control,sign_flip,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(premium_index))",48,1.0,0.008371941338185376
train_2024,8774,8748,0.0032670780883994758,-6.86356074583504,-13.457727412501706,0.7515576323987538,0.997036699338956,-7.475710286549418,-14.068876953216085,8747,a7s2m_F1_oi_market_interaction_24_a18006b36a89__ctrl_row_shuffle_f10511b3c327,a7s2m_F1_oi_market_interaction_24_a18006b36a89,control,row_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",24,-1.0,-0.0046166637435430535
validation_2025H1,4344,4343,-0.0003537818921201577,-3.5452055147987354,-6.777372181465402,0.7440531000613874,0.9997697974217311,-3.457516219329092,-6.690182885995759,4343,a7s2m_F1_oi_market_interaction_24_a18006b36a89__ctrl_row_shuffle_f10511b3c327,a7s2m_F1_oi_market_interaction_24_a18006b36a89,control,row_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",24,-1.0,-0.0046166637435430535
recent_oos_2025H2_2026Apr,7296,7292,-0.003505228605334773,-5.589469524042693,-11.071969524042693,0.7514391447368421,0.9994517543859649,-5.518400196139977,-11.00073352947331,7292,a7s2m_F1_oi_market_interaction_24_a18006b36a89__ctrl_row_shuffle_f10511b3c327,a7s2m_F1_oi_market_interaction_24_a18006b36a89,control,row_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",24,-1.0,-0.0046166637435430535
fresh_may_2026,505,480,0.009833839473351298,-0.5314391388509333,-0.8877724721842667,0.7056105610561056,0.9504950495049505,-0.6275449478979308,-0.9837116145645975,480,a7s2m_F1_oi_market_interaction_24_a18006b36a89__ctrl_row_shuffle_f10511b3c327,a7s2m_F1_oi_market_interaction_24_a18006b36a89,control,row_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",24,-1.0,-0.0046166637435430535
train_2024,8774,8759,0.007949464388686982,-7.815927291339075,-14.381093958005742,0.7482524124306664,0.9982904034647823,-7.894588244303995,-14.459088244303995,8758,a7s2m_F1_oi_market_interaction_24_a18006b36a89__ctrl_time_shuffle_2e6f194fa600,a7s2m_F1_oi_market_interaction_24_a18006b36a89,control,time_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",24,-1.0,-0.0046166637435430535
validation_2025H1,4344,4337,-7.456002316825637e-05,-3.1200215807214633,-6.370854914054798,0.7483502148557396,0.9983885819521179,-3.0725696192725414,-6.323236285939208,4337,a7s2m_F1_oi_market_interaction_24_a18006b36a89__ctrl_time_shuffle_2e6f194fa600,a7s2m_F1_oi_market_interaction_24_a18006b36a89,control,time_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",24,-1.0,-0.0046166637435430535
recent_oos_2025H2_2026Apr,7296,7285,0.0028792048989220937,-6.5875179404926625,-12.075517940492663,0.7521929824561403,0.9984923245614035,-6.34400190795265,-11.832001907952652,7285,a7s2m_F1_oi_market_interaction_24_a18006b36a89__ctrl_time_shuffle_2e6f194fa600,a7s2m_F1_oi_market_interaction_24_a18006b36a89,control,time_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",24,-1.0,-0.0046166637435430535
fresh_may_2026,505,480,0.004127565406256317,-0.3617216657180597,-0.7260549990513929,0.7214521452145215,0.9504950495049505,-0.2528739233406814,-0.6173739233406814,480,a7s2m_F1_oi_market_interaction_24_a18006b36a89__ctrl_time_shuffle_2e6f194fa600,a7s2m_F1_oi_market_interaction_24_a18006b36a89,control,time_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",24,-1.0,-0.0046166637435430535
train_2024,8774,8724,0.003418258452984844,-3.0058594105997063,-4.494359410599707,0.16964896284476863,0.9943013448826077,-3.2032104025693107,-4.691710402569312,8723,a7s2m_F1_oi_market_interaction_24_a18006b36a89__ctrl_wrong_lag_4ddc08616e81,a7s2m_F1_oi_market_interaction_24_a18006b36a89,control,wrong_lag,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",24,-1.0,-0.0046166637435430535
validation_2025H1,4344,4343,-0.01538889316292785,2.5821306242755284,1.8169639576088619,0.17614333947206876,0.9997697974217311,2.1896918389470077,1.4246918389470085,4343,a7s2m_F1_oi_market_interaction_24_a18006b36a89__ctrl_wrong_lag_4ddc08616e81,a7s2m_F1_oi_market_interaction_24_a18006b36a89,control,wrong_lag,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",24,-1.0,-0.0046166637435430535
recent_oos_2025H2_2026Apr,7296,7290,-0.021085487093203518,2.6747385778515014,1.4729052445181683,0.16472496345029242,0.9991776315789473,2.728684395086272,1.5270177284196065,7290,a7s2m_F1_oi_market_interaction_24_a18006b36a89__ctrl_wrong_lag_4ddc08616e81,a7s2m_F1_oi_market_interaction_24_a18006b36a89,control,wrong_lag,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",24,-1.0,-0.0046166637435430535
fresh_may_2026,505,480,0.09006336199530907,-0.640056476390712,-0.7142231430573784,0.14686468646864684,0.9504950495049505,-0.7340111272632328,-0.8085111272632329,480,a7s2m_F1_oi_market_interaction_24_a18006b36a89__ctrl_wrong_lag_4ddc08616e81,a7s2m_F1_oi_market_interaction_24_a18006b36a89,control,wrong_lag,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",24,-1.0,-0.0046166637435430535
train_2024,8774,8748,0.004616663743543189,-1.324199069149572,-2.816865735816238,0.170123850771218,0.997036699338956,-2.0882558144563754,-3.5807558144563743,8747,a7s2m_F1_oi_market_interaction_24_a18006b36a89__ctrl_sign_flip_5d603c1f6acd,a7s2m_F1_oi_market_interaction_24_a18006b36a89,control,sign_flip,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",24,-1.0,-0.0046166637435430535
validation_2025H1,4344,4343,0.002222048808616314,-0.7617606140505191,-1.5275939473838511,0.1762968078575813,0.9997697974217311,-0.9467262797093738,-1.712559613042707,4343,a7s2m_F1_oi_market_interaction_24_a18006b36a89__ctrl_sign_flip_5d603c1f6acd,a7s2m_F1_oi_market_interaction_24_a18006b36a89,control,sign_flip,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",24,-1.0,-0.0046166637435430535
recent_oos_2025H2_2026Apr,7296,7292,-0.00985100667765901,1.7017507403832808,0.49908407371661356,0.16483918128654973,0.9994517543859649,1.6463526007913987,0.443685934124733,7292,a7s2m_F1_oi_market_interaction_24_a18006b36a89__ctrl_sign_flip_5d603c1f6acd,a7s2m_F1_oi_market_interaction_24_a18006b36a89,control,sign_flip,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",24,-1.0,-0.0046166637435430535
fresh_may_2026,505,480,-0.06803643697838993,0.19856252737390773,0.1248958607072409,0.14587458745874585,0.9504950495049505,0.15701132308376042,0.08334465641709382,480,a7s2m_F1_oi_market_interaction_24_a18006b36a89__ctrl_sign_flip_5d603c1f6acd,a7s2m_F1_oi_market_interaction_24_a18006b36a89,control,sign_flip,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",24,-1.0,-0.0046166637435430535
train_2024,8774,8748,-0.00047836471462141787,-6.3874266389272485,-12.977593305593917,0.7511017399893625,0.997036699338956,-6.54285622703516,-13.13235622703516,8747,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62__ctrl_row_shuffle_df025dbb5396,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62,control,row_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",48,1.0,0.0023149484388247346
validation_2025H1,4344,4343,-0.0045944796193505555,-3.7474654746189926,-6.994465474618993,0.7474677716390423,0.9997697974217311,-3.9415511508126917,-7.188551150812692,4343,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62__ctrl_row_shuffle_df025dbb5396,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62,control,row_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",48,1.0,0.0023149484388247346
recent_oos_2025H2_2026Apr,7296,7292,0.0014471266528315813,-4.710525599279753,-10.185525599279753,0.7504111842105263,0.9994517543859649,-4.656948082045419,-10.132114748712088,7292,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62__ctrl_row_shuffle_df025dbb5396,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62,control,row_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",48,1.0,0.0023149484388247346
fresh_may_2026,505,456,-0.0026530487056801682,-0.16590705516288234,-0.5112403884962156,0.683828382838284,0.902970297029703,-0.13210320762253075,-0.4772698742891974,456,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62__ctrl_row_shuffle_df025dbb5396,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62,control,row_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",48,1.0,0.0023149484388247346
train_2024,8774,8758,-0.00048815393774713994,-6.8706639489677865,-13.446330615634453,0.7494491300053187,0.9981764303624344,-6.80214362536485,-13.377143625364848,8757,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62__ctrl_time_shuffle_b89299451286,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62,control,time_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",48,1.0,0.0023149484388247346
validation_2025H1,4344,4340,-0.0005989517142042404,-3.4770804361843393,-6.722747102851006,0.7471608348680171,0.9990791896869244,-3.150884934607251,-6.396551601273918,4340,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62__ctrl_time_shuffle_b89299451286,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62,control,time_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",48,1.0,0.0023149484388247346
recent_oos_2025H2_2026Apr,7296,7284,0.0038606780699534317,-4.740431456805092,-10.191431456805091,0.7471217105263158,0.9983552631578947,-4.873530745066953,-10.324197411733621,7284,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62__ctrl_time_shuffle_b89299451286,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62,control,time_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",48,1.0,0.0023149484388247346
fresh_may_2026,505,455,0.004635447568329007,-0.45922432288526577,-0.7987243228852658,0.6722772277227723,0.900990099009901,-0.4908810684864607,-0.8307144018197941,455,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62__ctrl_time_shuffle_b89299451286,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62,control,time_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",48,1.0,0.0023149484388247346
train_2024,8774,8724,0.0035715742749102305,0.7275180098924698,-0.7609819901075277,0.16964896284476863,0.9943013448826077,1.0853734292056814,-0.4031265707943179,8723,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62__ctrl_wrong_lag_e95f1e0f11d0,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62,control,wrong_lag,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",48,1.0,0.0023149484388247346
validation_2025H1,4344,4343,0.014799061025229151,3.0033801042394117,2.238213437572747,0.17614333947206876,0.9997697974217311,3.17506280827798,2.4100628082779796,4343,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62__ctrl_wrong_lag_e95f1e0f11d0,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62,control,wrong_lag,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",48,1.0,0.0023149484388247346
recent_oos_2025H2_2026Apr,7296,7290,-0.014854144483774067,-7.570853286343872,-8.772686619677206,0.16472496345029242,0.9991776315789473,-7.544936676909473,-8.74660334357614,7290,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62__ctrl_wrong_lag_e95f1e0f11d0,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62,control,wrong_lag,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",48,1.0,0.0023149484388247346
fresh_may_2026,505,456,0.15151515151515155,1.6609728279610714,1.5903061612944045,0.13993399339933993,0.902970297029703,1.703577520942607,1.6327441876092736,456,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62__ctrl_wrong_lag_e95f1e0f11d0,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62,control,wrong_lag,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",48,1.0,0.0023149484388247346
train_2024,8774,8748,-0.002314948438824591,-3.2607246235957414,-4.753391290262408,0.170123850771218,0.997036699338956,-2.717147953680065,-4.209647953680063,8747,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62__ctrl_sign_flip_9fe84cd2fe31,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62,control,sign_flip,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",48,1.0,0.0023149484388247346
validation_2025H1,4344,4343,0.01822697522614701,3.88258831232257,3.1167549789892375,0.1762968078575813,0.9997697974217311,3.6325735785930675,2.8667402452597344,4343,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62__ctrl_sign_flip_9fe84cd2fe31,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62,control,sign_flip,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",48,1.0,0.0023149484388247346
recent_oos_2025H2_2026Apr,7296,7292,0.005718499821626601,-0.6873763546974943,-1.8900430213641597,0.16483918128654973,0.9994517543859649,-0.5507616410879962,-1.7534283077546622,7292,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62__ctrl_sign_flip_9fe84cd2fe31,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62,control,sign_flip,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",48,1.0,0.0023149484388247346
fresh_may_2026,505,456,-0.0975493804441172,-0.9573743097110944,-1.0263743097110942,0.13663366336633664,0.902970297029703,-1.0104294207051223,-1.0795960873717891,456,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62__ctrl_sign_flip_9fe84cd2fe31,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62,control,sign_flip,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",48,1.0,0.0023149484388247346
train_2024,8774,8747,0.0019469801583871492,-7.323125862669002,-13.875459196002335,0.7467897576172025,0.9969227262366082,-6.731023939284183,-13.283023939284185,8746,a7s2m_F1_oi_market_interaction_24_d013679182fd__ctrl_row_shuffle_f45de02a7db7,a7s2m_F1_oi_market_interaction_24_d013679182fd,control,row_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",24,-1.0,-0.0007423878945456399
validation_2025H1,4344,4343,0.012281527090049656,-4.322683670004256,-7.565517003337591,0.7465085942295887,0.9997697974217311,-4.159932422728161,-7.402765756061495,4343,a7s2m_F1_oi_market_interaction_24_d013679182fd__ctrl_row_shuffle_f45de02a7db7,a7s2m_F1_oi_market_interaction_24_d013679182fd,control,row_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",24,-1.0,-0.0007423878945456399
recent_oos_2025H2_2026Apr,7296,7292,-0.00026134268426392484,-5.4895394595831455,-10.96587279291648,0.7505939327485381,0.9994517543859649,-5.706675309400459,-11.182841976067126,7292,a7s2m_F1_oi_market_interaction_24_d013679182fd__ctrl_row_shuffle_f45de02a7db7,a7s2m_F1_oi_market_interaction_24_d013679182fd,control,row_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",24,-1.0,-0.0007423878945456399
fresh_may_2026,505,480,0.009893187079534288,-0.42254853556300037,-0.7842152022296671,0.7161716171617162,0.9504950495049505,-0.4020871290401452,-0.7637537957068119,480,a7s2m_F1_oi_market_interaction_24_d013679182fd__ctrl_row_shuffle_f45de02a7db7,a7s2m_F1_oi_market_interaction_24_d013679182fd,control,row_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",24,-1.0,-0.0007423878945456399
train_2024,8774,8759,-0.0008194801173291473,-5.419256268930804,-11.990089602264138,0.7488982600106374,0.9982904034647823,-5.971000229480893,-12.540833562814225,8758,a7s2m_F1_oi_market_interaction_24_d013679182fd__ctrl_time_shuffle_33b3fbe0fae6,a7s2m_F1_oi_market_interaction_24_d013679182fd,control,time_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",24,-1.0,-0.0007423878945456399
validation_2025H1,4344,4339,-0.0011345142096001045,-2.8767671670696,-6.132600500402933,0.7495012277470842,0.9988489871086557,-2.8971206785220254,-6.1532873451886925,4339,a7s2m_F1_oi_market_interaction_24_d013679182fd__ctrl_time_shuffle_33b3fbe0fae6,a7s2m_F1_oi_market_interaction_24_d013679182fd,control,time_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",24,-1.0,-0.0007423878945456399
recent_oos_2025H2_2026Apr,7296,7282,0.0017672253538854826,-5.695984682034505,-11.131318015367839,0.7449744152046784,0.9980811403508771,-5.618078513914292,-11.053578513914292,7282,a7s2m_F1_oi_market_interaction_24_d013679182fd__ctrl_time_shuffle_33b3fbe0fae6,a7s2m_F1_oi_market_interaction_24_d013679182fd,control,time_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",24,-1.0,-0.0007423878945456399
fresh_may_2026,505,480,0.001456747496877107,-0.3240257360580025,-0.6785257360580024,0.7019801980198019,0.9504950495049505,-0.28835916349471846,-0.6425258301613852,480,a7s2m_F1_oi_market_interaction_24_d013679182fd__ctrl_time_shuffle_33b3fbe0fae6,a7s2m_F1_oi_market_interaction_24_d013679182fd,control,time_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",24,-1.0,-0.0007423878945456399
train_2024,8774,8723,0.0029330365257139008,-4.272508469887747,-7.025341803221079,0.31374895524656177,0.9941873717802598,-4.291815551309389,-7.0443155513093885,8722,a7s2m_F1_oi_market_interaction_24_d013679182fd__ctrl_wrong_lag_84afebde2846,a7s2m_F1_oi_market_interaction_24_d013679182fd,control,wrong_lag,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",24,-1.0,-0.0007423878945456399
validation_2025H1,4344,4343,-0.017068812801182505,0.4015270796116859,-0.9776395870549812,0.31748772252915897,0.9997697974217311,0.47363101139779795,-0.905535655268868,4343,a7s2m_F1_oi_market_interaction_24_d013679182fd__ctrl_wrong_lag_84afebde2846,a7s2m_F1_oi_market_interaction_24_d013679182fd,control,wrong_lag,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",24,-1.0,-0.0007423878945456399
recent_oos_2025H2_2026Apr,7296,7290,-0.025781611909806476,1.9419671877226552,-0.26453281227734493,0.30242598684210525,0.9991776315789473,1.7320915337027336,-0.4744084662972661,7290,a7s2m_F1_oi_market_interaction_24_d013679182fd__ctrl_wrong_lag_84afebde2846,a7s2m_F1_oi_market_interaction_24_d013679182fd,control,wrong_lag,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",24,-1.0,-0.0007423878945456399
fresh_may_2026,505,480,0.10361999324779624,-0.9892386368353605,-1.1224053035020272,0.2636963696369637,0.9504950495049505,-1.0720886661106723,-1.2052553327773388,480,a7s2m_F1_oi_market_interaction_24_d013679182fd__ctrl_wrong_lag_84afebde2846,a7s2m_F1_oi_market_interaction_24_d013679182fd,control,wrong_lag,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",24,-1.0,-0.0007423878945456399
train_2024,8774,8747,0.0007423878945457625,-3.362217486439709,-6.12271748643971,0.3146227490312286,0.9969227262366082,-3.99901926887926,-6.759185935545924,8746,a7s2m_F1_oi_market_interaction_24_d013679182fd__ctrl_sign_flip_a9e39de9bc6c,a7s2m_F1_oi_market_interaction_24_d013679182fd,control,sign_flip,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",24,-1.0,-0.0007423878945456399
validation_2025H1,4344,4343,0.0006776220452145653,-0.1830429223992731,-1.5615429223992725,0.3173342541436464,0.9997697974217311,-0.24189831585320076,-1.6203983158532007,4343,a7s2m_F1_oi_market_interaction_24_d013679182fd__ctrl_sign_flip_a9e39de9bc6c,a7s2m_F1_oi_market_interaction_24_d013679182fd,control,sign_flip,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",24,-1.0,-0.0007423878945456399
recent_oos_2025H2_2026Apr,7296,7292,-0.002235613916264644,-0.21493933955532474,-2.4232726728886576,0.3026772660818713,0.9994517543859649,-0.37075562073306734,-2.5790889540664,7292,a7s2m_F1_oi_market_interaction_24_d013679182fd__ctrl_sign_flip_a9e39de9bc6c,a7s2m_F1_oi_market_interaction_24_d013679182fd,control,sign_flip,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",24,-1.0,-0.0007423878945456399
fresh_may_2026,505,480,-0.06340328894011835,0.12046496184678596,-0.01086837148654718,0.2600660066006601,0.9504950495049505,0.11278252967024077,-0.018717470329759234,480,a7s2m_F1_oi_market_interaction_24_d013679182fd__ctrl_sign_flip_a9e39de9bc6c,a7s2m_F1_oi_market_interaction_24_d013679182fd,control,sign_flip,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",24,-1.0,-0.0007423878945456399
train_2024,8774,8747,0.0012206770276990673,-5.0996763477146345,-11.680176347714635,0.75,0.9969227262366082,-5.188936143894071,-11.768602810560738,8746,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef__ctrl_row_shuffle_0b063919f4de,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef,control,row_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",48,1.0,0.006069061529363844
validation_2025H1,4344,4343,-0.00048517101310002726,-3.797063719027844,-7.05023038569451,0.7488873542050338,0.9997697974217311,-3.973334842755513,-7.226834842755514,4343,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef__ctrl_row_shuffle_0b063919f4de,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef,control,row_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",48,1.0,0.006069061529363844
