object,bucket_field,bucket,hours,active_share_in_may,n,mean_hour,annualized_mean,std_hour,sharpe_proxy,sortino_proxy,hit_rate,additive_total,additive_max_dd,compounded_total,compounded_max_dd,min_hour,q01,q05,median,q95,mean_turnover,mean_gross_exposure
FundingCore,basis_abs_mean_bucket,mid,272,0.6181818181818182,272,-0.00030138549886464923,-2.640136970054327,0.002573207402076301,-10.962247762060464,-20.94292499000498,0.375,-0.0819768556911846,-0.13025133781146875,-0.07954183124791736,-0.12232672331540961,-0.008057718175704848,-0.004706293271028188,-0.0035819934974169222,-0.00036261179584391815,0.0026671942684043217,0.036154745989304814,0.49080882352941174
FundingCore,vol_ret12_abs_mean_bucket,high,72,0.16363636363636364,72,9.24809702306989e-06,0.08101332992209223,0.002423232293993917,0.3571982991753822,0.5438166948564944,0.4861111111111111,0.0006658629856610321,-0.037486467392031375,0.00045762003701521614,-0.03688082278012872,-0.006319001510987314,-0.005232012242381371,-0.003802628917391514,-8.150323184562747e-06,0.003944186112266507,0.03360690235690236,0.4930555555555556
FundingCore,vol_ret12_abs_mean_bucket,low,265,0.6022727272727273,265,-0.0002545533586503879,-2.229887421777398,0.0026030631652725744,-9.152635729290813,-16.917485607318223,0.3660377358490566,-0.0674566400423528,-0.1510167368847364,-0.06607316563400734,-0.14039997107626234,-0.008057718175704848,-0.006539866924846611,-0.003445479323046608,-0.0003665852305106798,0.0038092219536492947,0.03678530588907948,0.49245283018867925
FundingCore,vol_ret12_abs_mean_bucket,mid,103,0.2340909090909091,103,-0.00031262851383489885,-2.738625781193714,0.002769247068771781,-10.566202617975419,-21.251174213672538,0.34951456310679613,-0.03220073692499458,-0.05400983404783648,-0.032069778870960186,-0.05291130082110107,-0.005736464914670067,-0.0057128376851725005,-0.003816969199409141,-0.0005199039314214876,0.0031984230694224514,0.023175934098264198,0.49029126213592233
FundingCore,vol_hl_mean_bucket,high,35,0.07954545454545454,35,9.93747928831255e-05,0.8705231856561794,0.0027708451265932884,3.3567271213791003,6.109363912452992,0.5142857142857142,0.0034781177509093926,-0.01773560219806601,0.0033532314699815657,-0.017626490567367536,-0.005736464914670067,-0.005072486640840413,-0.003654790923741406,6.552490989096447e-05,0.004530616690647259,0.053419913419913416,0.5
FundingCore,vol_hl_mean_bucket,low,321,0.7295454545454545,321,-0.00015797419410147634,-1.3838539403289327,0.0026647464429547627,-5.548585855409625,-10.68608604634653,0.37694704049844235,-0.05070971630657391,-0.1639351458945646,-0.050524716828081795,-0.15148279092814154,-0.008057718175704848,-0.006362316168994037,-0.0033871911535235176,-0.0003431178383085229,0.003801334772146456,0.030241669026715753,0.48909657320872274
FundingCore,vol_hl_mean_bucket,mid,84,0.19090909090909092,84,-0.0006161894693574029,-5.39781975157085,0.0023067487820049573,-25.00149767030988,-38.31116652403418,0.34523809523809523,-0.051759915426021846,-0.05887170098732455,-0.05066808164326442,-0.057384170488361086,-0.006319001510987314,-0.005830996127968947,-0.004618529350645503,-0.0005442248614340468,0.0029888860445345202,0.03544823232323232,0.5
Core4,funding_abs_mean_bucket,low,399,0.9068181818181819,399,-0.00024340687631249806,-2.132244236497483,0.0026266100362247902,-8.673398423850491,-17.238688350864987,0.37092731829573933,-0.09711934364868673,-0.1600348350085916,-0.09380326759977031,-0.14811665888762549,-0.007225925630558828,-0.005352975090347791,-0.003605575301051287,-0.00042993111513734984,0.0029196300778204366,0.09545642682801966,0.49110492756147067
Core4,funding_abs_mean_bucket,mid,41,0.09318181818181819,41,-0.0004505744759618912,-3.947032409426167,0.0018395900022159844,-22.924379996408433,-44.373503760699094,0.4146341463414634,-0.018473553514437538,-0.03162362690786652,-0.018374507310771504,-0.031165433292959288,-0.003535055019702352,-0.003412525819153389,-0.0031404272005085433,-0.0006485704051153291,0.002257407594661994,0.1011178861788618,0.5
Core4,funding_positive_share_bucket,high,50,0.11363636363636363,50,0.0002787651231628763,2.4419824789067968,0.0013543705309649922,19.264289444895965,27.04396616389972,0.62,0.013938256158143815,-0.00781449670538194,0.013988333984088053,-0.007794023331615052,-0.0038177953563498235,-0.0031865133170028504,-0.0018159537177011168,0.00028998797086200213,0.0017908948079973835,0.10611111111111113,0.5
Core4,funding_positive_share_bucket,low,333,0.7568181818181818,333,-0.0003186904700625647,-2.791728517748067,0.0027711758895553845,-10.763587311581896,-21.62532779361694,0.36036036036036034,-0.10612392653083405,-0.15316764030975213,-0.10184310500779137,-0.1422426910998733,-0.007225925630558828,-0.005775710456320386,-0.003890539809705089,-0.00045338861217778887,0.002658461796347186,0.0961283045510239,0.48934194023131167
Core4,funding_positive_share_bucket,mid,57,0.12954545454545455,57,-0.0004106531015865616,-3.59732116989828,0.0020106621811384734,-19.11560514641251,-44.267437107558926,0.24561403508771928,-0.023407226790434013,-0.045418534506956904,-0.023250598896411234,-0.044447208094790414,-0.003535055019702352,-0.0033635141389338034,-0.0028556866084978824,-0.0008914882928179268,0.0041655669802693075,0.08625730994152049,0.5
Core4,funding_negative_share_bucket,high,390,0.8863636363636364,390,-0.0003321311623622258,-2.9094689822930984,0.0026715545986767454,-11.635836875319706,-23.793184114778104,0.3435897435897436,-0.12953115332126808,-0.1981249765958672,-0.12272579071930267,-0.17998959570277395,-0.007225925630558828,-0.005410620822071327,-0.003578127995499949,-0.0005345549743853938,0.003371713909339676,0.09468562072348109,0.49089965665904306
Core4,funding_negative_share_bucket,low,16,0.03636363636363636,16,-0.00017048124992000596,-1.4934157492992524,0.0012818481572646298,-12.447785344397314,-21.03986993221117,0.3125,-0.0027276999987200954,-0.00644939253487509,-0.0027365066612500266,-0.006434625667250393,-0.0025294646638049805,-0.0024025220075993,-0.0018947513827765783,-0.00029344961868237886,0.0018594967116877627,0.12065972222222224,0.5
Core4,funding_negative_share_bucket,mid,34,0.07727272727272727,34,0.0004901751810842326,4.293934586297878,0.0013538483494615462,33.88701783326631,37.04772601210227,0.7647058823529411,0.01666595615686391,-0.007814496705381941,0.016770733870287824,-0.007794023331615274,-0.0038177953563498235,-0.0031930364413179316,-0.0012652077472214798,0.00047418170935828463,0.0016937263796388679,0.09926470588235294,0.5
Core4,basis_abs_mean_bucket,high,132,0.3,132,-0.00015939743098637715,-1.396321495440664,0.0026792829966398976,-5.568199445119347,-10.876980872734482,0.4090909090909091,-0.021040460890201784,-0.04678210569722947,-0.021280938531394344,-0.0457917840510339,-0.006124385724135697,-0.005782115537623001,-0.003350427756317733,-0.0002845923308269182,0.0036896696615160594,0.08568702163393319,0.4923081397443361
Core4,basis_abs_mean_bucket,low,36,0.08181818181818182,36,0.00028541680710368676,2.500251230228296,0.0032516689878764457,8.21533481066854,19.456137839982723,0.4444444444444444,0.010275005055732724,-0.02010405014542587,0.01014070220345853,-0.019927993502621533,-0.004803087432764244,-0.004725133871402702,-0.00412834948308924,-0.0004022064982213267,0.0035918019748284674,0.09702932098765434,0.5
Core4,basis_abs_mean_bucket,mid,272,0.6181818181818182,272,-0.0003853950048847618,-3.3760602427905133,0.0023961963246294012,-15.053439339536377,-28.757124368758372,0.3492647058823529,-0.10482744132865521,-0.12625493431451226,-0.10023643506088942,-0.1187864663327114,-0.007225925630558828,-0.0051965941900633545,-0.0034526351263730612,-0.0004790755541856626,0.0022197975886812946,0.10084266627381781,0.490684528127847
Core4,vol_ret12_abs_mean_bucket,high,72,0.16363636363636364,72,-0.00041894798022069864,-3.66998430673332,0.0018855602097788604,-20.795614075467288,-32.869282861039714,0.3055555555555556,-0.030164254575890302,-0.036673942088702435,-0.029842376017196637,-0.03612962269886022,-0.004803087432764244,-0.004488118865456491,-0.003247741592266799,-0.0004043183112052824,0.002029641337781924,0.09731867283950618,0.4930555555555556
Core4,vol_ret12_abs_mean_bucket,low,265,0.6022727272727273,265,-0.00020833042014309485,-1.8249744804535108,0.0027501461438016028,-7.0900446432430835,-14.03676526382812,0.39622641509433965,-0.05520756133792014,-0.13996952942929736,-0.054657619853912154,-0.13083066121675369,-0.007225925630558828,-0.006032409617811455,-0.003554177679213776,-0.00034771761221559136,0.00377028933439288,0.09905008232019664,0.4923324134189709
Core4,vol_ret12_abs_mean_bucket,mid,103,0.2340909090909091,103,-0.00029340855581858077,-2.5702589489707677,0.0024872496195796415,-11.040924846448833,-25.132904982895848,0.36893203883495146,-0.03022108124931382,-0.03973441391629989,-0.030077818683172608,-0.0392417299356389,-0.004580362971731267,-0.004195867275250588,-0.00311170846668446,-0.00049561102640785,0.001596333675379733,0.0871624405671517,0.4901240440873738
Core4,vol_hl_mean_bucket,high,35,0.07954545454545454,35,-0.00028046960510750294,-2.456913740741726,0.0025893915081435853,-10.13771637484491,-21.121957042454934,0.4857142857142857,-0.009816436178762603,-0.02140896475454198,-0.009882523597714354,-0.021230397692943104,-0.004200320111067772,-0.004109475503525583,-0.0038834414298417937,-0.0004000360939712575,0.004715282137636386,0.10595508601198209,0.4997390564815846
Core4,vol_hl_mean_bucket,low,321,0.7295454545454545,321,-0.0001728624355657625,-1.5142749355560794,0.0027104977322448625,-5.969028226133785,-12.340240562130443,0.37383177570093457,-0.05548884181660976,-0.1604179849754211,-0.05508854199282376,-0.14845062365126882,-0.007225925630558828,-0.005852571431951767,-0.0031798118208663613,-0.0003986866361895869,0.0034559920199714014,0.09615432560656917,0.4889996650960022
Core4,vol_hl_mean_bucket,mid,84,0.19090909090909092,84,-0.0005986621329494275,-5.244280284636985,0.0018749033788654007,-29.885116283510627,-46.454995077613454,0.3333333333333333,-0.050287619167751915,-0.05364866809920642,-0.04919714140769238,-0.05238249822861085,-0.004803087432764244,-0.004618226130106873,-0.0036518456590145945,-0.0006522783603651722,0.001769337384687719,0.09117834651887032,0.4998941264804118
