candidate_id,generator,production_family,derived_feature_id,expression,horizon,source_fields,source_field_families,transform,window_hours,availability_mask,cross_symbol_scope,feature_available_lag_bars,feature_timestamp_rule,execution_rule,requires_residual_baselines,required_negative_controls,paired_ablation_plan,decision,reject_reasons
a7x3_F1_aggtrades_basis_interaction_24_d0302ebb8d1c,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_flow_imbalance_notional,24)),Rank(premium_index))",24,agg_flow_imbalance_notional;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_412d20208c91,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_flow_imbalance_notional,48)),Rank(premium_index))",24,agg_flow_imbalance_notional;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_513eb8068491,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_signed_flow_z_24h,12)),Rank(mark_index_ratio))",24,agg_signed_flow_z_24h;mark_index_ratio,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_c1a7823ca799,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_signed_flow_z_24h,24)),Rank(mark_index_ratio))",24,agg_signed_flow_z_24h;mark_index_ratio,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_be6abff36a50,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_signed_flow_z_24h,48)),Rank(mark_index_ratio))",24,agg_signed_flow_z_24h;mark_index_ratio,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_c10a058b3c26,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_signed_flow_z_24h,12)),Rank(premium_index))",24,agg_signed_flow_z_24h;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_34204f82516c,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_signed_flow_z_24h,24)),Rank(premium_index))",24,agg_signed_flow_z_24h;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_b9eaa08b000d,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_signed_flow_z_24h,48)),Rank(premium_index))",24,agg_signed_flow_z_24h;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_e50980a94af3,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_flow_accel_4h_vs_24h,12)),Rank(mark_index_ratio))",24,agg_flow_accel_4h_vs_24h;mark_index_ratio,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_0d9068bfa3ec,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_flow_accel_4h_vs_24h,24)),Rank(mark_index_ratio))",24,agg_flow_accel_4h_vs_24h;mark_index_ratio,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_6f7555ece84a,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_flow_accel_4h_vs_24h,48)),Rank(mark_index_ratio))",24,agg_flow_accel_4h_vs_24h;mark_index_ratio,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_535713451cb5,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_flow_accel_4h_vs_24h,12)),Rank(premium_index))",24,agg_flow_accel_4h_vs_24h;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_eae76c1c903b,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_flow_accel_4h_vs_24h,24)),Rank(premium_index))",24,agg_flow_accel_4h_vs_24h;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_ae7e6511450b,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_flow_accel_4h_vs_24h,48)),Rank(premium_index))",24,agg_flow_accel_4h_vs_24h;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_e34c785b8caa,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_buy_notional_share,12)),Rank(mark_index_ratio))",24,agg_buy_notional_share;mark_index_ratio,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_25abae7ad24e,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_buy_notional_share,24)),Rank(mark_index_ratio))",24,agg_buy_notional_share;mark_index_ratio,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_94da6e9f3c12,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_buy_notional_share,48)),Rank(mark_index_ratio))",24,agg_buy_notional_share;mark_index_ratio,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_d69a4f8b9fdb,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_buy_notional_share,12)),Rank(premium_index))",24,agg_buy_notional_share;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_e19fe349bc53,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_buy_notional_share,24)),Rank(premium_index))",24,agg_buy_notional_share;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_30729d5d8f44,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_buy_notional_share,48)),Rank(premium_index))",24,agg_buy_notional_share;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_d043dfdc813b,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_vwap_close_bps,12)),Rank(mark_index_ratio))",24,agg_vwap_close_bps;mark_index_ratio,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_b28cb070244f,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_vwap_close_bps,24)),Rank(mark_index_ratio))",24,agg_vwap_close_bps;mark_index_ratio,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_61481cac8845,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_vwap_close_bps,48)),Rank(mark_index_ratio))",24,agg_vwap_close_bps;mark_index_ratio,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_b04c0b73326b,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_vwap_close_bps,12)),Rank(premium_index))",24,agg_vwap_close_bps;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_934387f81648,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_vwap_close_bps,24)),Rank(premium_index))",24,agg_vwap_close_bps;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_0558f78f7ab5,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_vwap_close_bps,48)),Rank(premium_index))",24,agg_vwap_close_bps;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_a4385c42b14c,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_large_notional_share_4h,12)),Rank(mark_index_ratio))",24,agg_large_notional_share_4h;mark_index_ratio,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_9990b289f319,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_large_notional_share_4h,24)),Rank(mark_index_ratio))",24,agg_large_notional_share_4h;mark_index_ratio,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_cebf99a85378,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_large_notional_share_4h,48)),Rank(mark_index_ratio))",24,agg_large_notional_share_4h;mark_index_ratio,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_a4d21c38aaff,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_large_notional_share_4h,12)),Rank(premium_index))",24,agg_large_notional_share_4h;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_0800f42ce563,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_large_notional_share_4h,24)),Rank(premium_index))",24,agg_large_notional_share_4h;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_ad8bc7038660,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_large_notional_share_4h,48)),Rank(premium_index))",24,agg_large_notional_share_4h;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_611fae9dc772,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_cross_symbol_signed_flow_share,12)),Rank(mark_index_ratio))",24,agg_cross_symbol_signed_flow_share;mark_index_ratio,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_5c0d8a906d08,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_cross_symbol_signed_flow_share,24)),Rank(mark_index_ratio))",24,agg_cross_symbol_signed_flow_share;mark_index_ratio,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_12028162f8f2,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_cross_symbol_signed_flow_share,48)),Rank(mark_index_ratio))",24,agg_cross_symbol_signed_flow_share;mark_index_ratio,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_7409225ca6eb,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_cross_symbol_signed_flow_share,12)),Rank(premium_index))",24,agg_cross_symbol_signed_flow_share;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_d9801523c462,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_cross_symbol_signed_flow_share,24)),Rank(premium_index))",24,agg_cross_symbol_signed_flow_share;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_45e99316b43d,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_cross_symbol_signed_flow_share,48)),Rank(premium_index))",24,agg_cross_symbol_signed_flow_share;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_e4de47b12d03,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_flow_minus_btcusdt_4h,12)),Rank(mark_index_ratio))",24,agg_flow_minus_btcusdt_4h;mark_index_ratio,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_576d0776162a,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_flow_minus_btcusdt_4h,24)),Rank(mark_index_ratio))",24,agg_flow_minus_btcusdt_4h;mark_index_ratio,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_bcff904e87ef,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_flow_minus_btcusdt_4h,48)),Rank(mark_index_ratio))",24,agg_flow_minus_btcusdt_4h;mark_index_ratio,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_9f44a1198fbb,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_flow_minus_btcusdt_4h,12)),Rank(premium_index))",24,agg_flow_minus_btcusdt_4h;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_f6a82ce00fb5,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_flow_minus_btcusdt_4h,24)),Rank(premium_index))",24,agg_flow_minus_btcusdt_4h;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F1_aggtrades_basis_interaction_24_6f39a7ef9e1b,crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_flow_minus_btcusdt_4h,48)),Rank(premium_index))",24,agg_flow_minus_btcusdt_4h;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
