split,rows,active_hours,mean_ic,net_sum_10bps,net_mean_10bps,turnover_mean,gross_exposure_mean,candidate_id,base_candidate_id,object_type,control_mode,production_family,expression,horizon,orientation,base_train_ic_for_orientation,variant_train_ic,net_sum_20bps
fresh_may_2026,505,456,0.06578947368421077,-0.3636677076892123,-0.0007201340746321035,0.15148514851485148,0.902970297029703,a7x3_F0_slow_aggtrades_horizon_48_f22f5a1e2343,a7x3_F0_slow_aggtrades_horizon_48_f22f5a1e2343,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_imbalance_notional,12,48)",48,-1.0,-0.01516538857731451,-0.01516538857731451,-0.44016770768921243
train_2024,8784,8736,0.00022893772893806688,-0.024982286203677262,-2.8440671907647155e-06,0.11281876138433515,0.994535519125683,a7x3_F0_slow_aggtrades_horizon_24_d177e27d482b,a7x3_F0_slow_aggtrades_horizon_24_d177e27d482b,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_minus_btcusdt_4h,12,48)",24,1.0,0.00022893772893806688,0.00022893772893806688,-1.0159822862036776
validation_2025H1,4344,4344,0.012430939226519706,2.289047834798577,0.000526944713351422,0.11049723756906077,1.0,a7x3_F0_slow_aggtrades_horizon_24_d177e27d482b,a7x3_F0_slow_aggtrades_horizon_24_d177e27d482b,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_minus_btcusdt_4h,12,48)",24,1.0,0.00022893772893806688,0.00022893772893806688,1.8090478347985768
recent_oos_2025H2_2026Apr,7296,7296,0.028440241228070543,4.244064049852078,0.0005816973752538483,0.1113623903508772,1.0,a7x3_F0_slow_aggtrades_horizon_24_d177e27d482b,a7x3_F0_slow_aggtrades_horizon_24_d177e27d482b,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_minus_btcusdt_4h,12,48)",24,1.0,0.00022893772893806688,0.00022893772893806688,3.431564049852076
fresh_may_2026,505,480,0.03854166666666696,-0.2470630239647803,-0.0004892337108213471,0.09702970297029703,0.9504950495049505,a7x3_F0_slow_aggtrades_horizon_24_d177e27d482b,a7x3_F0_slow_aggtrades_horizon_24_d177e27d482b,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_minus_btcusdt_4h,12,48)",24,1.0,0.00022893772893806688,0.00022893772893806688,-0.29606302396478035
train_2024,8784,8736,-0.016254578754578395,-0.5999694375502374,-6.830253159724924e-05,0.11281876138433515,0.994535519125683,a7x3_F0_slow_aggtrades_horizon_48_ece175f3b91d,a7x3_F0_slow_aggtrades_horizon_48_ece175f3b91d,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_minus_btcusdt_4h,12,48)",48,-1.0,-0.016254578754578395,-0.016254578754578395,-1.5909694375502377
validation_2025H1,4344,4344,0.021408839779005883,-4.951267406407329,-0.0011397945226536209,0.11049723756906077,1.0,a7x3_F0_slow_aggtrades_horizon_48_ece175f3b91d,a7x3_F0_slow_aggtrades_horizon_48_ece175f3b91d,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_minus_btcusdt_4h,12,48)",48,-1.0,-0.016254578754578395,-0.016254578754578395,-5.43126740640733
recent_oos_2025H2_2026Apr,7296,7296,0.03337445175438634,-6.044143167456385,-0.0008284187455395264,0.1113623903508772,1.0,a7x3_F0_slow_aggtrades_horizon_48_ece175f3b91d,a7x3_F0_slow_aggtrades_horizon_48_ece175f3b91d,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_minus_btcusdt_4h,12,48)",48,-1.0,-0.016254578754578395,-0.016254578754578395,-6.856643167456387
fresh_may_2026,505,456,0.09978070175438612,-0.6367711100049179,-0.0012609328910988475,0.09207920792079208,0.902970297029703,a7x3_F0_slow_aggtrades_horizon_48_ece175f3b91d,a7x3_F0_slow_aggtrades_horizon_48_ece175f3b91d,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_minus_btcusdt_4h,12,48)",48,-1.0,-0.016254578754578395,-0.016254578754578395,-0.683271110004918
train_2024,8784,8736,0.00022893772893806688,-0.024982286203677262,-2.8440671907647155e-06,0.11281876138433515,0.994535519125683,a7x3_F0_slow_aggtrades_horizon_24_8b7b85eebb38,a7x3_F0_slow_aggtrades_horizon_24_8b7b85eebb38,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_minus_ethusdt_4h,12,48)",24,1.0,0.00022893772893806688,0.00022893772893806688,-1.0159822862036776
validation_2025H1,4344,4344,0.012430939226519706,2.289047834798577,0.000526944713351422,0.11049723756906077,1.0,a7x3_F0_slow_aggtrades_horizon_24_8b7b85eebb38,a7x3_F0_slow_aggtrades_horizon_24_8b7b85eebb38,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_minus_ethusdt_4h,12,48)",24,1.0,0.00022893772893806688,0.00022893772893806688,1.8090478347985768
recent_oos_2025H2_2026Apr,7296,7296,0.028440241228070543,4.244064049852078,0.0005816973752538483,0.1113623903508772,1.0,a7x3_F0_slow_aggtrades_horizon_24_8b7b85eebb38,a7x3_F0_slow_aggtrades_horizon_24_8b7b85eebb38,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_minus_ethusdt_4h,12,48)",24,1.0,0.00022893772893806688,0.00022893772893806688,3.431564049852076
fresh_may_2026,505,480,0.03854166666666696,-0.2470630239647803,-0.0004892337108213471,0.09702970297029703,0.9504950495049505,a7x3_F0_slow_aggtrades_horizon_24_8b7b85eebb38,a7x3_F0_slow_aggtrades_horizon_24_8b7b85eebb38,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_minus_ethusdt_4h,12,48)",24,1.0,0.00022893772893806688,0.00022893772893806688,-0.29606302396478035
train_2024,8784,8736,-0.016254578754578395,-0.5999694375502374,-6.830253159724924e-05,0.11281876138433515,0.994535519125683,a7x3_F0_slow_aggtrades_horizon_48_d1bcf0b3e65a,a7x3_F0_slow_aggtrades_horizon_48_d1bcf0b3e65a,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_minus_ethusdt_4h,12,48)",48,-1.0,-0.016254578754578395,-0.016254578754578395,-1.5909694375502377
validation_2025H1,4344,4344,0.021408839779005883,-4.951267406407329,-0.0011397945226536209,0.11049723756906077,1.0,a7x3_F0_slow_aggtrades_horizon_48_d1bcf0b3e65a,a7x3_F0_slow_aggtrades_horizon_48_d1bcf0b3e65a,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_minus_ethusdt_4h,12,48)",48,-1.0,-0.016254578754578395,-0.016254578754578395,-5.43126740640733
recent_oos_2025H2_2026Apr,7296,7296,0.03337445175438634,-6.044143167456385,-0.0008284187455395264,0.1113623903508772,1.0,a7x3_F0_slow_aggtrades_horizon_48_d1bcf0b3e65a,a7x3_F0_slow_aggtrades_horizon_48_d1bcf0b3e65a,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_minus_ethusdt_4h,12,48)",48,-1.0,-0.016254578754578395,-0.016254578754578395,-6.856643167456387
fresh_may_2026,505,456,0.09978070175438612,-0.6367711100049179,-0.0012609328910988475,0.09207920792079208,0.902970297029703,a7x3_F0_slow_aggtrades_horizon_48_d1bcf0b3e65a,a7x3_F0_slow_aggtrades_horizon_48_d1bcf0b3e65a,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_minus_ethusdt_4h,12,48)",48,-1.0,-0.016254578754578395,-0.016254578754578395,-0.683271110004918
train_2024,8784,8736,0.030105311355311686,9.8224261700799,0.0011182179155373292,0.08128415300546447,0.994535519125683,a7x3_F0_slow_aggtrades_horizon_24_e05ecea323e6,a7x3_F0_slow_aggtrades_horizon_24_e05ecea323e6,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_large_notional_share_4h,12,48)",24,1.0,0.030105311355311686,0.030105311355311686,9.1084261700799
validation_2025H1,4344,4344,-0.010013812154695738,-1.3185142197730628,-0.0003035253728759353,0.08920349907918969,1.0,a7x3_F0_slow_aggtrades_horizon_24_e05ecea323e6,a7x3_F0_slow_aggtrades_horizon_24_e05ecea323e6,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_large_notional_share_4h,12,48)",24,1.0,0.030105311355311686,0.030105311355311686,-1.7060142197730634
recent_oos_2025H2_2026Apr,7296,7296,-0.01384320175438557,-0.9672011802910967,-0.00013256595124603847,0.08429276315789473,1.0,a7x3_F0_slow_aggtrades_horizon_24_e05ecea323e6,a7x3_F0_slow_aggtrades_horizon_24_e05ecea323e6,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_large_notional_share_4h,12,48)",24,1.0,0.030105311355311686,0.030105311355311686,-1.5822011802910971
fresh_may_2026,505,480,-0.016666666666666333,-0.11065168887977705,-0.00021911225520747932,0.08811881188118811,0.9504950495049505,a7x3_F0_slow_aggtrades_horizon_24_e05ecea323e6,a7x3_F0_slow_aggtrades_horizon_24_e05ecea323e6,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_large_notional_share_4h,12,48)",24,1.0,0.030105311355311686,0.030105311355311686,-0.1551516888797771
train_2024,8784,8736,0.02277930402930436,8.2964697376492,0.0009444979209527779,0.08128415300546447,0.994535519125683,a7x3_F0_slow_aggtrades_horizon_48_015c318d69cd,a7x3_F0_slow_aggtrades_horizon_48_015c318d69cd,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_large_notional_share_4h,12,48)",48,1.0,0.02277930402930436,0.02277930402930436,7.582469737649204
validation_2025H1,4344,4344,0.017610497237569456,-0.23830376207119874,-5.485814043996288e-05,0.08920349907918969,1.0,a7x3_F0_slow_aggtrades_horizon_48_015c318d69cd,a7x3_F0_slow_aggtrades_horizon_48_015c318d69cd,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_large_notional_share_4h,12,48)",48,1.0,0.02277930402930436,0.02277930402930436,-0.6258037620711985
recent_oos_2025H2_2026Apr,7296,7296,-0.047971491228069735,-2.9483541396585307,-0.000404105556422496,0.08429276315789473,1.0,a7x3_F0_slow_aggtrades_horizon_48_015c318d69cd,a7x3_F0_slow_aggtrades_horizon_48_015c318d69cd,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_large_notional_share_4h,12,48)",48,1.0,0.02277930402930436,0.02277930402930436,-3.5633541396585313
fresh_may_2026,505,456,-0.15570175438596448,-1.3565702933261328,-0.0026862778085665995,0.08316831683168317,0.902970297029703,a7x3_F0_slow_aggtrades_horizon_48_015c318d69cd,a7x3_F0_slow_aggtrades_horizon_48_015c318d69cd,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_large_notional_share_4h,12,48)",48,1.0,0.02277930402930436,0.02277930402930436,-1.3985702933261326
