interval,horizon,feature,family,train_sign,train_mean_ic,train_icir,train_2024_mean_ic_oriented,train_2024_icir_oriented,train_2024_ls_annualized,train_2024_ls_sharpe_proxy,train_2024_ls_hit_rate,train_2024_n,validation_2025H1_mean_ic_oriented,validation_2025H1_icir_oriented,validation_2025H1_ls_annualized,validation_2025H1_ls_sharpe_proxy,validation_2025H1_ls_hit_rate,validation_2025H1_n,recent_oos_2025H2_2026_mean_ic_oriented,recent_oos_2025H2_2026_icir_oriented,recent_oos_2025H2_2026_ls_annualized,recent_oos_2025H2_2026_ls_sharpe_proxy,recent_oos_2025H2_2026_ls_hit_rate,recent_oos_2025H2_2026_n
5m,6,hl_range,price,-1.0,-0.01961358704211907,-0.050111006348859524,0.01961358704211907,0.050111006348859524,-1.708295525192121,-2.6541907017176887,0.5073618700667881,105408,0.02153795034708623,0.05126083743029335,-0.18459520563525147,-0.30452346952708353,0.5151358195211786,52128,0.015366126521695151,0.0388016553655714,-0.09354551877746975,-0.14368348199673664,0.5137185022730907,87546
5m,6,abs_ret_1,price,-1.0,-0.008989946317507786,-0.025949940136810644,0.008989946317507786,0.025949940136810644,-0.9865050997742635,-1.7152199636255647,0.5046913392848672,105407,0.012183821554038026,0.03388056063056422,-0.34525501434178224,-0.6571978254053112,0.5096876918354819,52128,0.009182636313022437,0.026456551152190876,-0.1637418986045489,-0.27381832792681904,0.5073561327759121,87546
5m,6,realized_vol_6,volatility,-1.0,-0.018380422940441562,-0.04700791920538927,0.018380422940441562,0.04700791920538927,-1.5458070726631552,-2.4121428524102404,0.5057634837057066,105405,0.020414875976957375,0.04862857802200886,-0.4281066789085537,-0.7083204990822497,0.511030540208717,52128,0.013802833754632359,0.03515422815133263,-0.1500506699589804,-0.2308916669073548,0.5117309757156238,87546
5m,6,realized_vol_12,volatility,-1.0,-0.020846504922846072,-0.05135266980948486,0.020846504922846072,0.05135266980948486,-1.8626419637260312,-2.8084593026084463,0.505227604789283,105402,0.021215075098303567,0.04839543578074902,-0.3641883666016249,-0.57700179797933,0.5119513505217925,52128,0.016866375211223937,0.040976840329654755,-0.1625271395896219,-0.2453310150969851,0.5146779978525575,87546
5m,6,realized_vol_24,volatility,-1.0,-0.022220074399141726,-0.05373545675855916,0.022220074399141726,0.05373545675855916,-2.013149857838033,-2.989958631758844,0.5047724771338571,105396,0.021386142501856983,0.047837614286500824,-0.4254204309786348,-0.6660556712130891,0.5113566605279313,52128,0.01979292853539461,0.04689304219479671,0.0074425454062415465,0.01107799082645301,0.516893975738469,87546
5m,6,quote_asset_volume,volatility,1.0,0.008204958471180374,0.02669451153044769,0.008204958471180374,0.02669451153044769,0.777880824866692,1.7414264382092324,0.5093541287188829,105408,0.008796000655761268,0.030179622248197615,0.265821291207052,0.714728697974634,0.5108578882750153,52128,0.007776845582923361,0.024763548897821775,-0.16247981699728734,-0.39339731779067355,0.5095378429625568,87546
5m,6,quote_volume_mean_6,volatility,1.0,0.008456602524674532,0.027480145536955058,0.008456602524674532,0.027480145536955058,0.6453873062193243,1.468014280861989,0.5091930250649868,105406,0.008410869030591333,0.028785613342857872,0.2991727162626172,0.813918938474807,0.5111072744014733,52128,0.007668465831178103,0.02441821734506677,-0.24579697830918665,-0.6389342050549329,0.507401823041601,87546
5m,6,quote_volume_mean_12,volatility,1.0,0.008885574513098118,0.028820017717127413,0.008885574513098118,0.028820017717127413,0.5596367525087818,1.2898711424346216,0.5093498287525023,105403,0.008339812299806617,0.028517524815257538,0.34183001028147214,0.936446623262119,0.5151741866175568,52128,0.007555475793003701,0.024076066231106166,-0.14062370927876838,-0.375596415411329,0.5087382633130012,87546
5m,6,quote_volume_mean_24,volatility,1.0,0.009259690719579999,0.029966235969022318,0.009259690719579999,0.029966235969022318,0.3317969872898703,0.7621537726660436,0.5074907255424728,105397,0.008388948590280053,0.028628739540089102,0.09335649432682698,0.2578354527086879,0.5137354205033763,52128,0.007100723147192025,0.022589469575913193,-0.11653386182512192,-0.3101518445166876,0.5095835332282457,87546
5m,6,avg_trade_size_quote,liquidity,1.0,0.013338814088840589,0.04187610887450006,0.013338814088840589,0.04187610887450006,-0.12264488514481044,-0.2667077039179572,0.5107028996508274,105392,0.01447426606667708,0.04742803260954638,0.33358791315538605,0.8561234810893245,0.5190883628131835,52126,0.010139806438703491,0.0319539219358839,-0.095854139258991,-0.18691100094682941,0.5146385204984979,87543
5m,6,taker_buy_ratio,flow,-1.0,-0.010879987662942816,-0.03554742700377595,0.010879987662942816,0.03554742700377595,0.6984756471693646,1.4838701287849376,0.5107977835129801,105392,0.00809895789260828,0.026407377204943624,0.860810270579166,2.0145521891750855,0.5114338334036758,52126,-0.0018360144174867042,-0.005986144581542671,-0.6907499657104109,-1.7263153113014922,0.4959734073541003,87543
5m,6,taker_imbalance,flow,-1.0,-0.010879987662942816,-0.03554742700377595,0.010879987662942816,0.03554742700377595,0.6984756471693646,1.4838701287849376,0.5107977835129801,105392,0.00809895789260828,0.026407377204943624,0.860810270579166,2.0145521891750855,0.5114338334036758,52126,-0.0018360144174867042,-0.005986144581542671,-0.6907499657104109,-1.7263153113014922,0.4959734073541003,87543
5m,6,mark_minus_index,basis,-1.0,-0.0061033900959168485,-0.018842336737307352,0.0061033900959168485,0.018842336737307352,0.5324148417682972,1.0458943354712666,0.5072290528233151,105408,0.019272500219493758,0.05055887571527763,0.7122399303232447,1.3687663310403544,0.5192602823818293,52128,0.011276271379503286,0.03343299235216445,0.3571518192427473,0.7975827647497833,0.5083042057889566,87546
5m,6,mark_index_ratio,basis,-1.0,-0.019509012510526582,-0.061897149826888355,0.019509012510526582,0.061897149826888355,1.8518957693586793,3.63294539863405,0.5191541438979964,105408,0.00909005066711072,0.02886585158454962,1.3231291509690903,2.9725050899369423,0.5093999386126458,52128,0.012807730879358128,0.041638663483180786,0.7974244984275626,2.1704743382190577,0.5139469536015352,87546
5m,6,premium_index,basis,-1.0,-0.020591782448907477,-0.06481234755795597,0.020591782448907477,0.06481234755795597,2.15071894590173,4.176991937199527,0.5203115513054037,105408,0.012674875025589557,0.03980243473175878,1.8276679391113249,4.093150815300364,0.5163060159607121,52128,0.012061174425027922,0.03907398345793865,0.6774746895491852,1.8621153050182762,0.5129303451899573,87546
5m,6,spot_perp_basis,basis,1.0,,,,,,,,0,,,,,,0,,,,,,0
5m,6,latest_known_funding_rate,funding,-1.0,-0.0036948628498959554,-0.012083065206123261,0.0036948628498959554,0.012083065206123261,0.32217899443112885,0.7216142088269166,0.5042880995749848,105408,0.009516918548724534,0.029458899114700704,1.204238449742774,2.6555223435977475,0.5189725291589933,52128,0.01089915690215532,0.03378765221608869,1.126274720570641,2.7446247903277605,0.518481712471158,87546
5m,6,funding_rate_z_24,funding,1.0,0.0014714351582498992,0.004711697843981535,0.0014714351582498992,0.004711697843981535,-0.0041619512115017064,-0.00879802266168373,0.5003031037827352,98976,-0.006132948843309314,-0.01960653093621974,-0.3320414980983889,-0.7374503853474572,0.4881253836709638,52128,-0.006146431681606337,-0.01958225984776638,-0.5266157614348059,-1.2413097621543276,0.48991387384917645,87546
5m,6,funding_rate_persistence_3,funding,-1.0,-0.002079630685808228,-0.0069881624337587624,0.002079630685808228,0.0069881624337587624,0.36814739183014444,1.2005706436600452,0.43618960802187784,105312,0.005412091066348777,0.01750755963681228,0.6901418431482357,1.7448332419713635,0.5126611418047882,52128,0.004049024339049837,0.012970662453511932,0.3886778022984386,0.9885631953481728,0.4975555707856441,87546
5m,12,ret_1,price,-1.0,-0.01842001712962902,-0.05271434224053121,0.01842001712962902,0.05271434224053121,0.6194206596917049,1.059104671183395,0.5131727494378931,105407,0.01671872531909235,0.04640390300093631,0.8331822367503697,1.5745784105628056,0.5142533763044813,52128,0.0200857959850307,0.0572271885189985,0.6523752951027026,1.3103520477609716,0.5193740004569339,87540
5m,12,ret_3,price,-1.0,-0.02268940848702683,-0.06444519610641523,0.02268940848702683,0.06444519610641523,0.4643441188569117,0.7858190792477427,0.5141217209809781,105405,0.021599901887279033,0.05919784073453476,1.0674878876198008,1.9705763484911742,0.5191451810926949,52128,0.030205444792265043,0.0852983878898202,1.0639521938389638,2.0607234240864134,0.5274160383824538,87540
5m,12,ret_6,price,-1.0,-0.025496068972788555,-0.0722064945714068,0.025496068972788555,0.0722064945714068,0.4764625492491617,0.8046344707414179,0.5162900134722301,105402,0.026671857045921944,0.0729480459938158,1.4502846289926863,2.6664324262463435,0.5236916820135052,52128,0.03616681074107839,0.10156282455449848,1.304236609824002,2.518183736574644,0.5334589901759196,87540
5m,12,ret_12,price,-1.0,-0.027937956969563495,-0.07884651008781253,0.027937956969563495,0.07884651008781253,0.2531968826147759,0.42696514880426123,0.5137007097043531,105396,0.02511133217918758,0.06885487233969151,1.124854336283126,2.066675433241848,0.5201043585021485,52128,0.03929381497763361,0.10995294170440083,1.015334471392986,1.948073325999988,0.5374457390907014,87540
5m,12,ret_24,price,-1.0,-0.023047407277375854,-0.0649552614682339,0.023047407277375854,0.0649552614682339,-0.5542193611331444,-0.9327775497847237,0.5076577089501253,105384,0.019738664395217227,0.05459973257960722,-0.1844674030420389,-0.3462769230321623,0.5088436157151627,52128,0.04054229114456635,0.11328165267918705,1.2620381574825135,2.426300260313946,0.5378569796664382,87540
5m,12,hl_range,price,-1.0,-0.022777607003443796,-0.058630937526013414,0.022777607003443796,0.058630937526013414,-1.466081086810936,-2.319745881221681,0.5072290528233151,105408,0.02796654940579314,0.06683606196982342,-0.2209136784929862,-0.368270452250305,0.5204496623695519,52128,0.019806040601876487,0.05030017582486957,0.014440534219565045,0.026671754596584073,0.517877541695225,87540
5m,12,abs_ret_1,price,-1.0,-0.011633485774012109,-0.03374157484802847,0.011633485774012109,0.03374157484802847,-0.8661440648538503,-1.5363704304420471,0.5053649188384073,105407,0.014407814311543164,0.040275242036836016,-0.3069144326916347,-0.585221548608545,0.5126227747084101,52128,0.010676573853226547,0.030873612339071738,-0.04838768956699651,-0.09875260671526513,0.5093899931459904,87540
5m,12,realized_vol_6,volatility,-1.0,-0.021924071734527043,-0.05637312233440555,0.021924071734527043,0.05637312233440555,-1.4072358333661894,-2.2323450964009073,0.5086760590104834,105405,0.025601838831838506,0.06145186575151021,-0.3492023248794534,-0.5833718825420193,0.5158647943523634,52128,0.019385732737858017,0.049468282160286356,0.01905150460000031,0.03530061392312404,0.5143819968014622,87540
5m,12,realized_vol_12,volatility,-1.0,-0.02483961426696402,-0.06161091653265342,0.02483961426696402,0.06161091653265342,-1.7105614021289521,-2.620022478987997,0.5071915143925163,105402,0.027222093066281282,0.06239511991221011,-0.24474257794782142,-0.39396885086164707,0.5173035604665439,52128,0.022610192866829363,0.05519361132798056,-0.020725964858314534,-0.03727794192236937,0.5172949508795979,87540
5m,12,realized_vol_24,volatility,-1.0,-0.026602168403531988,-0.06487373549834112,0.026602168403531988,0.06487373549834112,-1.769710509674523,-2.6697436474895664,0.5071539716877301,105396,0.02827007400064114,0.06372298263086064,-0.11214248581930135,-0.1777974888584451,0.5184353898096992,52128,0.024876227411733495,0.0589374989170484,0.126585495449128,0.22201729982145846,0.5181060086817455,87540
5m,12,quote_asset_volume,volatility,1.0,0.012658038966732633,0.04078089189298892,0.012658038966732633,0.04078089189298892,0.7015190958873274,1.5916224685468319,0.5139363236187007,105408,0.010017790243921193,0.0342133429789967,0.21752663649461787,0.5880689481919498,0.5118554327808471,52128,0.007992994721568471,0.02536826407336295,-0.12965855434938842,-0.3570684330519241,0.5089673292209276,87540
5m,12,quote_volume_mean_6,volatility,1.0,0.012933273752351525,0.0415869036614304,0.012933273752351525,0.0415869036614304,0.5417917986889351,1.2483258606713699,0.5128171071855492,105406,0.01018332347906771,0.034673169257972015,0.31115299392343687,0.8527930188190129,0.5119705340699816,52128,0.008423786521560797,0.02677241651166139,-0.1495556535738462,-0.43502719138833024,0.5071738633767421,87540
5m,12,quote_volume_mean_12,volatility,1.0,0.013304051665579611,0.04266511539712398,0.013304051665579611,0.04266511539712398,0.39824130499546484,0.9225620287841053,0.5120062996309402,105403,0.01085934313938066,0.03698681568647175,0.3767851807358102,1.03729660252224,0.5142725598526704,52128,0.008281557044837552,0.026361815559801154,-0.08819212376363425,-0.2619666615653412,0.5082590815627142,87540
5m,12,quote_volume_mean_24,volatility,1.0,0.013667033050470926,0.04372649058668272,0.013667033050470926,0.04372649058668272,0.3062334793527109,0.7091646937280695,0.5119121037600691,105397,0.010720426443626849,0.03643602613026929,0.06763832476279742,0.18844025008148232,0.5138505217925108,52128,0.007744806111396839,0.024592915949962896,-0.04583205284345654,-0.13651837612869305,0.5095956134338588,87540
5m,12,avg_trade_size_quote,liquidity,1.0,0.01836243077624412,0.05736679064900278,0.01836243077624412,0.05736679064900278,-0.19022259672865696,-0.4119053421918308,0.5153332321238804,105392,0.01754074767328094,0.05725681844558998,0.25262124505725847,0.6508510564260754,0.5205463684149945,52126,0.01190640204272037,0.03764121686523845,-0.020059248451373246,-0.04664772235566925,0.5146852188217553,87537
5m,12,taker_buy_ratio,flow,-1.0,-0.007307018683094534,-0.02390510460359575,0.007307018683094534,0.02390510460359575,0.16026985504414937,0.3418886186060045,0.5082643843935023,105392,0.008429774863281643,0.02750415472930878,0.7812299331716408,1.8371420949925648,0.5112419905613321,52126,-0.0032728176514636555,-0.010657036536032283,-0.653879966270974,-1.8259376309039559,0.49366553571632565,87537
5m,12,taker_imbalance,flow,-1.0,-0.007307018683094534,-0.02390510460359575,0.007307018683094534,0.02390510460359575,0.16026985504414937,0.3418886186060045,0.5082643843935023,105392,0.008429774863281643,0.02750415472930878,0.7812299331716408,1.8371420949925648,0.5112419905613321,52126,-0.0032728176514636555,-0.010657036536032283,-0.653879966270974,-1.8259376309039559,0.49366553571632565,87537
5m,12,mark_minus_index,basis,-1.0,-0.005286447628963657,-0.016336973669984895,0.005286447628963657,0.016336973669984895,0.3907930012444259,0.7712260462562587,0.5045916818457802,105408,0.025696110267923702,0.0678910262459655,0.47565216739685084,0.8842889929267943,0.5220035297728668,52128,0.012418230262251917,0.03685376226136108,0.20651322857438337,0.5048414559565236,0.5087845556317112,87540
5m,12,mark_index_ratio,basis,-1.0,-0.017014277442453027,-0.053858857139483705,0.017014277442453027,0.053858857139483705,1.1743331058442585,2.310867016222365,0.5151411657559198,105408,0.0032019371455399566,0.010180358070230438,0.3045951080130061,0.6762879862788496,0.5018991712707183,52128,0.01034649049049933,0.03375743365965447,0.38965784214965093,1.166380328779975,0.5101667809001599,87540
5m,12,premium_index,basis,-1.0,-0.017861589614305628,-0.05612401400188055,0.017861589614305628,0.05612401400188055,1.4458826899921924,2.8223323670218274,0.5169341985428051,105408,0.007345374614898457,0.023158977496382162,0.5959873659608056,1.329911779152791,0.5075583179864948,52128,0.010324378034835557,0.03354802347761082,0.40696501366481536,1.1939596880806558,0.5078706876856294,87540
5m,12,spot_perp_basis,basis,1.0,,,,,,,,0,,,,,,0,,,,,,0
5m,12,latest_known_funding_rate,funding,-1.0,-0.005180503629003656,-0.016956215494334605,0.005180503629003656,0.016956215494334605,0.28318607512141725,0.6369145627065398,0.50591985428051,105408,0.013527839345238513,0.04164135759249792,1.1391565548133087,2.474245206791713,0.5255716697360344,52128,0.014310500987485916,0.04434522969229962,1.1672014422483759,3.2508688142861493,0.5206419922321225,87540
5m,12,funding_rate_z_24,funding,1.0,0.0011015506490990646,0.0035161822620728856,0.0011015506490990646,0.0035161822620728856,0.03643480996251089,0.07711892543588147,0.49921193016488846,98976,-0.008181395836214259,-0.026093369760678452,-0.3619307725500826,-0.7825845079509127,0.4847298956414979,52128,-0.00819718023525641,-0.026069954501159412,-0.5813396915227211,-1.5161272424650063,0.48874800091386794,87540
5m,12,funding_rate_persistence_3,funding,-1.0,-0.0034618685185810083,-0.011637930155282404,0.0034618685185810083,0.011637930155282404,0.3608076895726293,1.1753009429548895,0.4360756608933455,105312,0.008318500123139186,0.026855783645271993,0.6944210537021598,1.7442770606401692,0.5148864333947207,52128,0.005307504676311972,0.016910282476381263,0.4409086331140955,1.299568999501704,0.49812657071053235,87540
