candidate_id,family_id,dataset,motif,primary_field,partner_field,window_h,operator,expression,candidate_role,executes_numeric,primary_field_available,partner_field_available,materialization_preflight_pass
a7ffcore29e_0290,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,trade_quote_volume,mark_index_basis_bps,4,ZScore,"ZScore(trade_quote_volume,4)*ZScore(Delta(mark_index_basis_bps,4))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0291,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,trade_volume,mark_index_basis_bps,8,ZScore,"ZScore(trade_volume,8)*ZScore(Delta(mark_index_basis_bps,8))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0292,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,kline_taker_buy_quote_share,premium_close_bps,24,ZScore,"ZScore(kline_taker_buy_quote_share,24)*ZScore(Delta(premium_close_bps,24))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0293,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,taker_buy_quote_volume,premium_close_bps,72,ZScore,"ZScore(taker_buy_quote_volume,72)*ZScore(Delta(premium_close_bps,72))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0294,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,trade_quote_volume,premium_close_bps,168,ZScore,"ZScore(trade_quote_volume,168)*ZScore(Delta(premium_close_bps,168))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0295,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,trade_volume,premium_close_bps,4,TSRank,"TSRank(trade_volume,4)*ZScore(Delta(premium_close_bps,4))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0296,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,kline_taker_buy_quote_share,funding_rate,8,TSRank,"TSRank(kline_taker_buy_quote_share,8)*ZScore(Delta(funding_rate,8))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0297,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,taker_buy_quote_volume,funding_rate,24,TSRank,"TSRank(taker_buy_quote_volume,24)*ZScore(Delta(funding_rate,24))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0298,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,trade_quote_volume,funding_rate,72,TSRank,"TSRank(trade_quote_volume,72)*ZScore(Delta(funding_rate,72))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0299,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,trade_volume,funding_rate,168,TSRank,"TSRank(trade_volume,168)*ZScore(Delta(funding_rate,168))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0300,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,kline_taker_buy_quote_share,trade_quote_volume,4,SpreadShortLong,"Sub(ZScore(Mean(kline_taker_buy_quote_share,4)),ZScore(Mean(trade_quote_volume,16)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0301,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,taker_buy_quote_volume,trade_quote_volume,8,SpreadShortLong,"Sub(ZScore(Mean(taker_buy_quote_volume,8)),ZScore(Mean(trade_quote_volume,32)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0302,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,trade_quote_volume,trade_quote_volume,24,SpreadShortLong,"Sub(ZScore(Mean(trade_quote_volume,24)),ZScore(Mean(trade_quote_volume,96)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0303,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,trade_volume,trade_quote_volume,72,SpreadShortLong,"Sub(ZScore(Mean(trade_volume,72)),ZScore(Mean(trade_quote_volume,288)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0304,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_vol,kline_taker_buy_quote_share,mark_index_basis_bps,168,SpreadShortLong,"Sub(ZScore(Mean(kline_taker_buy_quote_share,168)),ZScore(Mean(mark_index_basis_bps,336)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0305,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_vol,taker_buy_quote_volume,mark_index_basis_bps,4,WinsorZ,"Clip(ZScore(Delta(taker_buy_quote_volume,4)),-3,3)*Sign(Delta(mark_index_basis_bps,4))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0306,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_vol,trade_quote_volume,mark_index_basis_bps,8,WinsorZ,"Clip(ZScore(Delta(trade_quote_volume,8)),-3,3)*Sign(Delta(mark_index_basis_bps,8))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0307,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_vol,trade_volume,mark_index_basis_bps,24,WinsorZ,"Clip(ZScore(Delta(trade_volume,24)),-3,3)*Sign(Delta(mark_index_basis_bps,24))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0308,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_vol,kline_taker_buy_quote_share,premium_close_bps,72,WinsorZ,"Clip(ZScore(Delta(kline_taker_buy_quote_share,72)),-3,3)*Sign(Delta(premium_close_bps,72))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0309,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_vol,taker_buy_quote_volume,premium_close_bps,168,WinsorZ,"Clip(ZScore(Delta(taker_buy_quote_volume,168)),-3,3)*Sign(Delta(premium_close_bps,168))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0310,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_vol,trade_quote_volume,premium_close_bps,4,Delta,"Delta(trade_quote_volume,4)*ZScore(Delta(premium_close_bps,4))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0311,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_vol,trade_volume,premium_close_bps,8,Delta,"Delta(trade_volume,8)*ZScore(Delta(premium_close_bps,8))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0312,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_vol,kline_taker_buy_quote_share,funding_rate,24,Delta,"Delta(kline_taker_buy_quote_share,24)*ZScore(Delta(funding_rate,24))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0313,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_vol,taker_buy_quote_volume,funding_rate,72,Delta,"Delta(taker_buy_quote_volume,72)*ZScore(Delta(funding_rate,72))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0314,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_vol,trade_quote_volume,funding_rate,168,Delta,"Delta(trade_quote_volume,168)*ZScore(Delta(funding_rate,168))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0315,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_vol,trade_volume,funding_rate,4,ZScore,"ZScore(trade_volume,4)*ZScore(Delta(funding_rate,4))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0316,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_vol,kline_taker_buy_quote_share,trade_quote_volume,8,ZScore,"ZScore(kline_taker_buy_quote_share,8)*ZScore(Delta(trade_quote_volume,8))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0317,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_vol,taker_buy_quote_volume,trade_quote_volume,24,ZScore,"ZScore(taker_buy_quote_volume,24)*ZScore(Delta(trade_quote_volume,24))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0318,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_vol,trade_quote_volume,trade_quote_volume,72,ZScore,"ZScore(trade_quote_volume,72)*ZScore(Delta(trade_quote_volume,72))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0319,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_vol,trade_volume,trade_quote_volume,168,ZScore,"ZScore(trade_volume,168)*ZScore(Delta(trade_quote_volume,168))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0320,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,mark_index_basis_bps,kline_taker_buy_quote_share,4,Delta,"Delta(mark_index_basis_bps,4)*ZScore(Delta(kline_taker_buy_quote_share,4))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0321,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close_bps,kline_taker_buy_quote_share,8,Delta,"Delta(premium_close_bps,8)*ZScore(Delta(kline_taker_buy_quote_share,8))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0322,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,funding_rate,kline_taker_buy_quote_share,24,Delta,"Delta(funding_rate,24)*ZScore(Delta(kline_taker_buy_quote_share,24))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0323,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close,kline_taker_buy_quote_share,72,Delta,"Delta(premium_close,72)*ZScore(Delta(kline_taker_buy_quote_share,72))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0324,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,mark_index_basis_bps,trade_quote_volume,168,Delta,"Delta(mark_index_basis_bps,168)*ZScore(Delta(trade_quote_volume,168))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0325,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close_bps,trade_quote_volume,4,ZScore,"ZScore(premium_close_bps,4)*ZScore(Delta(trade_quote_volume,4))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0326,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,funding_rate,trade_quote_volume,8,ZScore,"ZScore(funding_rate,8)*ZScore(Delta(trade_quote_volume,8))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0327,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close,trade_quote_volume,24,ZScore,"ZScore(premium_close,24)*ZScore(Delta(trade_quote_volume,24))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0328,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,mark_index_basis_bps,taker_buy_quote_volume,72,ZScore,"ZScore(mark_index_basis_bps,72)*ZScore(Delta(taker_buy_quote_volume,72))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0329,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close_bps,taker_buy_quote_volume,168,ZScore,"ZScore(premium_close_bps,168)*ZScore(Delta(taker_buy_quote_volume,168))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0330,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,funding_rate,taker_buy_quote_volume,4,TSRank,"TSRank(funding_rate,4)*ZScore(Delta(taker_buy_quote_volume,4))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0331,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close,taker_buy_quote_volume,8,TSRank,"TSRank(premium_close,8)*ZScore(Delta(taker_buy_quote_volume,8))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0332,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,mark_index_basis_bps,trade_volume,24,TSRank,"TSRank(mark_index_basis_bps,24)*ZScore(Delta(trade_volume,24))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0333,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close_bps,trade_volume,72,TSRank,"TSRank(premium_close_bps,72)*ZScore(Delta(trade_volume,72))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0334,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,funding_rate,trade_volume,168,TSRank,"TSRank(funding_rate,168)*ZScore(Delta(trade_volume,168))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0335,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close,trade_volume,4,SpreadShortLong,"Sub(ZScore(Mean(premium_close,4)),ZScore(Mean(trade_volume,16)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0336,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,mark_index_basis_bps,kline_taker_buy_quote_share,8,SpreadShortLong,"Sub(ZScore(Mean(mark_index_basis_bps,8)),ZScore(Mean(kline_taker_buy_quote_share,32)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0337,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close_bps,kline_taker_buy_quote_share,24,SpreadShortLong,"Sub(ZScore(Mean(premium_close_bps,24)),ZScore(Mean(kline_taker_buy_quote_share,96)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0338,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,funding_rate,kline_taker_buy_quote_share,72,SpreadShortLong,"Sub(ZScore(Mean(funding_rate,72)),ZScore(Mean(kline_taker_buy_quote_share,288)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0339,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close,kline_taker_buy_quote_share,168,SpreadShortLong,"Sub(ZScore(Mean(premium_close,168)),ZScore(Mean(kline_taker_buy_quote_share,336)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0340,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,mark_index_basis_bps,trade_quote_volume,4,WinsorZ,"Clip(ZScore(Delta(mark_index_basis_bps,4)),-3,3)*Sign(Delta(trade_quote_volume,4))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0341,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close_bps,trade_quote_volume,8,WinsorZ,"Clip(ZScore(Delta(premium_close_bps,8)),-3,3)*Sign(Delta(trade_quote_volume,8))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0342,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,funding_rate,trade_quote_volume,24,WinsorZ,"Clip(ZScore(Delta(funding_rate,24)),-3,3)*Sign(Delta(trade_quote_volume,24))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0343,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close,trade_quote_volume,72,WinsorZ,"Clip(ZScore(Delta(premium_close,72)),-3,3)*Sign(Delta(trade_quote_volume,72))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0344,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,mark_index_basis_bps,taker_buy_quote_volume,168,WinsorZ,"Clip(ZScore(Delta(mark_index_basis_bps,168)),-3,3)*Sign(Delta(taker_buy_quote_volume,168))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0345,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close_bps,taker_buy_quote_volume,4,Delta,"Delta(premium_close_bps,4)*ZScore(Delta(taker_buy_quote_volume,4))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0346,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,funding_rate,taker_buy_quote_volume,8,Delta,"Delta(funding_rate,8)*ZScore(Delta(taker_buy_quote_volume,8))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0347,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close,taker_buy_quote_volume,24,Delta,"Delta(premium_close,24)*ZScore(Delta(taker_buy_quote_volume,24))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0348,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,mark_index_basis_bps,trade_volume,72,Delta,"Delta(mark_index_basis_bps,72)*ZScore(Delta(trade_volume,72))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0349,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close_bps,trade_volume,168,Delta,"Delta(premium_close_bps,168)*ZScore(Delta(trade_volume,168))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0350,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,funding_rate,trade_volume,4,ZScore,"ZScore(funding_rate,4)*ZScore(Delta(trade_volume,4))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0351,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close,trade_volume,8,ZScore,"ZScore(premium_close,8)*ZScore(Delta(trade_volume,8))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0352,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,mark_index_basis_bps,kline_taker_buy_quote_share,24,ZScore,"ZScore(mark_index_basis_bps,24)*ZScore(Delta(kline_taker_buy_quote_share,24))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0353,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,premium_close_bps,kline_taker_buy_quote_share,72,ZScore,"ZScore(premium_close_bps,72)*ZScore(Delta(kline_taker_buy_quote_share,72))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0354,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,funding_rate,kline_taker_buy_quote_share,168,ZScore,"ZScore(funding_rate,168)*ZScore(Delta(kline_taker_buy_quote_share,168))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0355,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,premium_close,kline_taker_buy_quote_share,4,TSRank,"TSRank(premium_close,4)*ZScore(Delta(kline_taker_buy_quote_share,4))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0356,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,mark_index_basis_bps,trade_quote_volume,8,TSRank,"TSRank(mark_index_basis_bps,8)*ZScore(Delta(trade_quote_volume,8))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0357,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,premium_close_bps,trade_quote_volume,24,TSRank,"TSRank(premium_close_bps,24)*ZScore(Delta(trade_quote_volume,24))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0358,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,funding_rate,trade_quote_volume,72,TSRank,"TSRank(funding_rate,72)*ZScore(Delta(trade_quote_volume,72))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0359,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,premium_close,trade_quote_volume,168,TSRank,"TSRank(premium_close,168)*ZScore(Delta(trade_quote_volume,168))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0360,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,mark_index_basis_bps,taker_buy_quote_volume,4,SpreadShortLong,"Sub(ZScore(Mean(mark_index_basis_bps,4)),ZScore(Mean(taker_buy_quote_volume,16)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0361,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,premium_close_bps,taker_buy_quote_volume,8,SpreadShortLong,"Sub(ZScore(Mean(premium_close_bps,8)),ZScore(Mean(taker_buy_quote_volume,32)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0362,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,funding_rate,taker_buy_quote_volume,24,SpreadShortLong,"Sub(ZScore(Mean(funding_rate,24)),ZScore(Mean(taker_buy_quote_volume,96)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0363,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,premium_close,taker_buy_quote_volume,72,SpreadShortLong,"Sub(ZScore(Mean(premium_close,72)),ZScore(Mean(taker_buy_quote_volume,288)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0364,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,mark_index_basis_bps,trade_volume,168,SpreadShortLong,"Sub(ZScore(Mean(mark_index_basis_bps,168)),ZScore(Mean(trade_volume,336)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0365,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,premium_close_bps,trade_volume,4,WinsorZ,"Clip(ZScore(Delta(premium_close_bps,4)),-3,3)*Sign(Delta(trade_volume,4))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0366,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,funding_rate,trade_volume,8,WinsorZ,"Clip(ZScore(Delta(funding_rate,8)),-3,3)*Sign(Delta(trade_volume,8))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0367,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,premium_close,trade_volume,24,WinsorZ,"Clip(ZScore(Delta(premium_close,24)),-3,3)*Sign(Delta(trade_volume,24))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0368,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,mark_index_basis_bps,kline_taker_buy_quote_share,72,WinsorZ,"Clip(ZScore(Delta(mark_index_basis_bps,72)),-3,3)*Sign(Delta(kline_taker_buy_quote_share,72))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0369,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,premium_close_bps,kline_taker_buy_quote_share,168,WinsorZ,"Clip(ZScore(Delta(premium_close_bps,168)),-3,3)*Sign(Delta(kline_taker_buy_quote_share,168))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0370,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,funding_rate,kline_taker_buy_quote_share,4,Delta,"Delta(funding_rate,4)*ZScore(Delta(kline_taker_buy_quote_share,4))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0371,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,premium_close,kline_taker_buy_quote_share,8,Delta,"Delta(premium_close,8)*ZScore(Delta(kline_taker_buy_quote_share,8))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0372,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,mark_index_basis_bps,trade_quote_volume,24,Delta,"Delta(mark_index_basis_bps,24)*ZScore(Delta(trade_quote_volume,24))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0373,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,premium_close_bps,trade_quote_volume,72,Delta,"Delta(premium_close_bps,72)*ZScore(Delta(trade_quote_volume,72))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0374,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,funding_rate,trade_quote_volume,168,Delta,"Delta(funding_rate,168)*ZScore(Delta(trade_quote_volume,168))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0375,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,premium_close,trade_quote_volume,4,ZScore,"ZScore(premium_close,4)*ZScore(Delta(trade_quote_volume,4))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0376,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,mark_index_basis_bps,taker_buy_quote_volume,8,ZScore,"ZScore(mark_index_basis_bps,8)*ZScore(Delta(taker_buy_quote_volume,8))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0377,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,premium_close_bps,taker_buy_quote_volume,24,ZScore,"ZScore(premium_close_bps,24)*ZScore(Delta(taker_buy_quote_volume,24))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0378,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,funding_rate,taker_buy_quote_volume,72,ZScore,"ZScore(funding_rate,72)*ZScore(Delta(taker_buy_quote_volume,72))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0379,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,premium_close,taker_buy_quote_volume,168,ZScore,"ZScore(premium_close,168)*ZScore(Delta(taker_buy_quote_volume,168))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0380,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,mark_index_basis_bps,trade_volume,4,TSRank,"TSRank(mark_index_basis_bps,4)*ZScore(Delta(trade_volume,4))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0381,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,premium_close_bps,trade_volume,8,TSRank,"TSRank(premium_close_bps,8)*ZScore(Delta(trade_volume,8))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0382,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,funding_rate,trade_volume,24,TSRank,"TSRank(funding_rate,24)*ZScore(Delta(trade_volume,24))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0383,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,premium_close,trade_volume,72,TSRank,"TSRank(premium_close,72)*ZScore(Delta(trade_volume,72))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0384,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,mark_index_basis_bps,kline_taker_buy_quote_share,168,TSRank,"TSRank(mark_index_basis_bps,168)*ZScore(Delta(kline_taker_buy_quote_share,168))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0385,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close_bps,kline_taker_buy_quote_share,4,SpreadShortLong,"Sub(ZScore(Mean(premium_close_bps,4)),ZScore(Mean(kline_taker_buy_quote_share,16)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0386,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,funding_rate,kline_taker_buy_quote_share,8,SpreadShortLong,"Sub(ZScore(Mean(funding_rate,8)),ZScore(Mean(kline_taker_buy_quote_share,32)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0387,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close,kline_taker_buy_quote_share,24,SpreadShortLong,"Sub(ZScore(Mean(premium_close,24)),ZScore(Mean(kline_taker_buy_quote_share,96)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0388,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,mark_index_basis_bps,trade_quote_volume,72,SpreadShortLong,"Sub(ZScore(Mean(mark_index_basis_bps,72)),ZScore(Mean(trade_quote_volume,288)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0389,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close_bps,trade_quote_volume,168,SpreadShortLong,"Sub(ZScore(Mean(premium_close_bps,168)),ZScore(Mean(trade_quote_volume,336)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0390,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,funding_rate,trade_quote_volume,4,WinsorZ,"Clip(ZScore(Delta(funding_rate,4)),-3,3)*Sign(Delta(trade_quote_volume,4))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0391,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close,trade_quote_volume,8,WinsorZ,"Clip(ZScore(Delta(premium_close,8)),-3,3)*Sign(Delta(trade_quote_volume,8))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0392,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,mark_index_basis_bps,taker_buy_quote_volume,24,WinsorZ,"Clip(ZScore(Delta(mark_index_basis_bps,24)),-3,3)*Sign(Delta(taker_buy_quote_volume,24))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0393,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close_bps,taker_buy_quote_volume,72,WinsorZ,"Clip(ZScore(Delta(premium_close_bps,72)),-3,3)*Sign(Delta(taker_buy_quote_volume,72))",preflight_blueprint_only,False,True,True,True
