symbol,path,file_exists,manifest_status,manifest_rows,coverage_metrics,coverage_market_funding,read_ok,error,rows,row_count_match,timestamp_min,timestamp_max,duplicate_symbol_timestamp,gap_hours,inf_cell_count,nan_cell_count,negative_non_allowed_count,feature_lag_min_hours,execution_lag_min_hours,feature_to_execution_lag_min_hours,median_hourly_quote_volume,mean_hourly_quote_volume,p10_hourly_quote_volume,p90_hourly_quote_volume,metrics_missing_rows,market_funding_missing_rows,source_trade_klines_rate,source_metrics_rate,source_market_funding_rate,rows_train_2024,rows_validation_2025H1,rows_recent_2025H2_2026Apr,rows_may_2026_stress_unavailable,liquidity_rank,liquidity_tier,history_tier,search_eligibility,contract_format,base_asset,is_core12,is_major
EDENUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=EDENUSDT\part.parquet,True,ok,5101,1.0,1.0,True,,5101,True,2025-09-30 11:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,7654,0,1.0,1.0,0.0,150524.01454,1084606.398150886,47279.8518,1804167.8532,0,0,1.0,1.0,1.0,0,0,5101,0,387,tail,short_history,listing_aware,plain_contract,EDEN,False,False
SXTUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=SXTUSDT\part.parquet,True,ok,8728,1.0,1.0,True,,8728,True,2025-05-02 08:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,13986,0,1.0,1.0,0.0,149561.33736499998,529358.142638019,38289.532046,946445.4887710004,0,0,1.0,1.0,1.0,0,1432,7296,0,388,tail,recent_only,listing_aware,plain_contract,SXT,False,False
HFTUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=HFTUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,149007.111645,464637.71037353255,54467.571397,649786.693959,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,389,tail,full_2024_2026apr,strict_full_history,plain_contract,HFT,False,False
GUAUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=GUAUSDT\part.parquet,True,ok,3134,1.0,1.0,True,,3134,True,2025-12-21 10:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,4704,0,1.0,1.0,0.0,147643.0823,346480.1527282738,37427.574854,679919.1419860002,0,0,1.0,1.0,1.0,0,0,3134,0,390,tail,short_history,listing_aware,plain_contract,GUA,False,False
SYNUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=SYNUSDT\part.parquet,True,ok,14940,1.0,1.0,True,,14940,True,2024-08-16 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,22419,0,1.0,1.0,0.0,147365.64140000002,525934.8590002591,34145.509688,911818.9193540004,0,0,1.0,1.0,1.0,3300,4344,7296,0,391,tail,listed_by_2025H1,listing_aware,plain_contract,SYN,False,False
HAEDALUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=HAEDALUSDT\part.parquet,True,ok,8757,1.0,1.0,True,,8757,True,2025-05-01 03:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,13142,0,1.0,1.0,0.0,146796.263816,1032694.9033199176,28083.824922,1796408.317591203,0,0,1.0,1.0,1.0,0,1461,7296,0,392,tail,recent_only,listing_aware,plain_contract,HAEDAL,False,False
BLUAIUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=BLUAIUSDT\part.parquet,True,ok,4597,1.0,1.0,True,,4597,True,2025-10-21 11:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,6898,0,1.0,1.0,0.0,144890.863503,689330.0072696898,27954.3806452,1348902.9524140034,0,0,1.0,1.0,1.0,0,0,4597,0,393,tail,short_history,listing_aware,plain_contract,BLUAI,False,False
EPICUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=EPICUSDT\part.parquet,True,ok,9928,1.0,1.0,True,,9928,True,2025-03-13 08:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,14898,0,1.0,1.0,0.0,143279.06817500002,662114.405578476,39514.753804,1010583.9933380001,0,0,1.0,1.0,1.0,0,2632,7296,0,394,tail,recent_only,listing_aware,plain_contract,EPIC,False,False
EVAAUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=EVAAUSDT\part.parquet,True,ok,5030,1.0,1.0,True,,5030,True,2025-10-03 10:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,7548,0,1.0,1.0,0.0,143127.164735,1863987.3416928647,26298.743739999998,4157590.9242820004,0,0,1.0,1.0,1.0,0,0,5030,0,395,tail,short_history,listing_aware,plain_contract,EVAA,False,False
CELRUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=CELRUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,36059,0,1.0,1.0,0.0,142168.50302,284152.48091000796,37296.918089,592401.806235,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,396,tail,full_2024_2026apr,strict_full_history,plain_contract,CELR,False,False
ARIAUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ARIAUSDT\part.parquet,True,ok,5749,1.0,1.0,True,,5749,True,2025-09-03 11:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,8396,0,1.0,1.0,0.0,139194.7758,1475257.8721832265,19036.443102,2836775.5027179974,0,0,1.0,1.0,1.0,0,0,5749,0,397,tail,short_history,listing_aware,plain_contract,ARIA,False,False
SUNUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=SUNUSDT\part.parquet,True,ok,14795,1.0,1.0,True,,14795,True,2024-08-22 13:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,22201,0,1.0,1.0,0.0,138661.714401,1215422.7596457754,41710.331428,1598372.6524380005,0,0,1.0,1.0,1.0,3155,4344,7296,0,398,tail,listed_by_2025H1,listing_aware,plain_contract,SUN,False,False
PHAUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=PHAUSDT\part.parquet,True,ok,11677,1.0,1.0,True,,11677,True,2024-12-30 11:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,17522,0,1.0,1.0,0.0,138083.86561,569271.1840511193,41245.177749999995,973676.684924,0,0,1.0,1.0,1.0,37,4344,7296,0,399,tail,listed_by_2025H1,listing_aware,plain_contract,PHA,False,False
EULUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=EULUSDT\part.parquet,True,ok,4786,1.0,1.0,True,,4786,True,2025-10-13 14:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,7182,0,1.0,1.0,0.0,137887.991985,481433.7412423715,34999.2294,841964.2003949999,0,0,1.0,1.0,1.0,0,0,4786,0,400,tail,short_history,listing_aware,plain_contract,EUL,False,False
MTLUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=MTLUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,135419.3518,550539.751889292,27441.08981,1005457.7564900006,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,401,tail,full_2024_2026apr,strict_full_history,plain_contract,MTL,False,False
SQDUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=SQDUSDT\part.parquet,True,ok,7764,1.0,1.0,True,,7764,True,2025-06-11 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,10832,0,1.0,1.0,0.0,133904.61453999998,989325.1729508964,26653.093952000003,1194552.276226,0,0,1.0,1.0,1.0,0,468,7296,0,402,tail,recent_only,listing_aware,plain_contract,SQD,False,False
XANUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=XANUSDT\part.parquet,True,ok,5126,1.0,1.0,True,,5126,True,2025-09-29 10:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,7692,0,1.0,1.0,0.0,133635.22029,1149499.8409238025,29475.356305,1834486.32802,0,0,1.0,1.0,1.0,0,0,5126,0,403,tail,short_history,listing_aware,plain_contract,XAN,False,False
POWRUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=POWRUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,30773,0,1.0,1.0,0.0,133605.85405,845378.2424279122,29274.117306,1159101.8115900005,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,404,tail,full_2024_2026apr,strict_full_history,plain_contract,POWR,False,False
ERAUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ERAUSDT\part.parquet,True,ok,6897,1.0,1.0,True,,6897,True,2025-07-17 15:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,10178,0,1.0,1.0,0.0,132360.991,1178294.7867234016,28490.23028,1481868.27664,0,0,1.0,1.0,1.0,0,0,6897,0,405,tail,short_history,listing_aware,plain_contract,ERA,False,False
MAGMAUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=MAGMAUSDT\part.parquet,True,ok,2891,1.0,1.0,True,,2891,True,2025-12-31 13:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,4340,0,1.0,1.0,0.0,131227.10951,559783.5764091491,30962.49832,1170128.19528,0,0,1.0,1.0,1.0,0,0,2891,0,406,tail,short_history,listing_aware,plain_contract,MAGMA,False,False
SIRENUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=SIRENUSDT\part.parquet,True,ok,9711,1.0,1.0,True,,9711,True,2025-03-22 09:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,13636,0,1.0,1.0,0.0,130907.59763,3166257.083037776,17051.18983,5741664.79359,0,0,1.0,1.0,1.0,0,2415,7296,0,407,tail,recent_only,listing_aware,plain_contract,SIREN,False,False
BICOUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=BICOUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,130668.05359,396831.9638413601,36281.610653,740548.4120100001,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,408,tail,full_2024_2026apr,strict_full_history,plain_contract,BICO,False,False
ESPORTSUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ESPORTSUSDT\part.parquet,True,ok,6614,1.0,1.0,True,,6614,True,2025-07-29 10:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,9924,0,1.0,1.0,0.0,130160.24497500001,568168.965544117,34697.403249,937460.6327309997,0,0,1.0,1.0,1.0,0,0,6614,0,409,tail,short_history,listing_aware,plain_contract,ESPORTS,False,False
TLMUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=TLMUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35477,0,1.0,1.0,0.0,129914.421264,322310.16183731164,41063.8524475,598724.5493109002,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,410,tail,full_2024_2026apr,strict_full_history,plain_contract,TLM,False,False
USDCUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=USDCUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35875,0,1.0,1.0,0.0,128268.15177200001,275182.6887855374,23083.6227985,638608.4999023001,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,411,tail,full_2024_2026apr,strict_full_history,plain_contract,USDC,False,False
BMTUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=BMTUSDT\part.parquet,True,ok,9827,1.0,1.0,True,,9827,True,2025-03-17 13:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,14748,0,1.0,1.0,0.0,128231.53564,887948.1328838731,20739.033798,1598182.6269399996,0,0,1.0,1.0,1.0,0,2531,7296,0,412,tail,recent_only,listing_aware,plain_contract,BMT,False,False
JOEUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=JOEUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,128106.02475499999,370518.77055534563,28116.185142000002,619029.0104100001,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,413,tail,full_2024_2026apr,strict_full_history,plain_contract,JOE,False,False
JCTUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=JCTUSDT\part.parquet,True,ok,4118,1.0,1.0,True,,4118,True,2025-11-10 10:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,6180,0,1.0,1.0,0.0,127640.772222,1017589.0880163237,25080.479677000003,1400950.235409403,0,0,1.0,1.0,1.0,0,0,4118,0,414,tail,short_history,listing_aware,plain_contract,JCT,False,False
SKYAIUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=SKYAIUSDT\part.parquet,True,ok,8463,1.0,1.0,True,,8463,True,2025-05-13 09:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,12702,0,1.0,1.0,0.0,127320.88026,781698.4462503415,25921.269930000002,1088245.3319700004,0,0,1.0,1.0,1.0,0,1167,7296,0,415,tail,recent_only,listing_aware,plain_contract,SKYAI,False,False
XPINUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=XPINUSDT\part.parquet,True,ok,5536,1.0,1.0,True,,5536,True,2025-09-12 08:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,8306,0,1.0,1.0,0.0,127089.06560599999,1324546.9073693347,23009.585638,2178499.86570345,0,0,1.0,1.0,1.0,0,0,5536,0,416,tail,short_history,listing_aware,plain_contract,XPIN,False,False
MBOXUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=MBOXUSDT\part.parquet,True,ok,14655,1.0,1.0,True,,14655,True,2024-08-28 09:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,21991,0,1.0,1.0,0.0,126146.28961,304996.8700964599,27530.690716,625563.538076,0,0,1.0,1.0,1.0,3015,4344,7296,0,417,tail,listed_by_2025H1,listing_aware,plain_contract,MBOX,False,False
FUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=FUSDT\part.parquet,True,ok,7596,1.0,1.0,True,,7596,True,2025-06-18 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,10830,0,1.0,1.0,0.0,125893.4537245,852715.88765916,36540.2559665,1234634.1776379999,0,0,1.0,1.0,1.0,0,300,7296,0,418,tail,recent_only,listing_aware,plain_contract,F,False,False
PROMPTUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=PROMPTUSDT\part.parquet,True,ok,9234,1.0,1.0,True,,9234,True,2025-04-11 06:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,13858,0,1.0,1.0,0.0,124736.26029,1147335.6201737337,23579.028195,1442582.8645000043,0,0,1.0,1.0,1.0,0,1938,7296,0,419,tail,recent_only,listing_aware,plain_contract,PROMPT,False,False
RPLUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=RPLUSDT\part.parquet,True,ok,14364,1.0,1.0,True,,14364,True,2024-09-09 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,21349,0,1.0,1.0,0.0,123882.9828,374010.29730572965,29206.43956,609781.9810800008,0,0,1.0,1.0,1.0,2724,4344,7296,0,420,tail,listed_by_2025H1,listing_aware,plain_contract,RPL,False,False
1000XECUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=1000XECUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,123878.9736,487319.8120640315,29640.814062,943338.2404980003,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,421,tail,full_2024_2026apr,strict_full_history,multiplier_contract,1000XEC,False,False
PROMUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=PROMUSDT\part.parquet,True,ok,11292,1.0,1.0,True,,11292,True,2025-01-15 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,16946,0,1.0,1.0,0.0,123292.5571,337671.2477516649,37163.636860000006,621865.88773,0,0,1.0,1.0,1.0,0,3996,7296,0,422,tail,recent_only,listing_aware,plain_contract,PROM,False,False
XVSUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=XVSUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,120100.52119999999,294800.1207079955,30209.98812,644575.5631400002,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,423,tail,full_2024_2026apr,strict_full_history,plain_contract,XVS,False,False
SFPUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=SFPUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,39911,0,1.0,1.0,0.0,118412.80015,265301.97516848805,31015.09042,513849.1136700004,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,424,tail,full_2024_2026apr,strict_full_history,plain_contract,SFP,False,False
DOODUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=DOODUSDT\part.parquet,True,ok,8555,1.0,1.0,True,,8555,True,2025-05-09 13:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,10456,0,1.0,1.0,0.0,117558.6186747,563953.3563346845,25333.801537880005,993980.40515874,0,0,1.0,1.0,1.0,0,1259,7296,0,425,tail,recent_only,listing_aware,plain_contract,DOOD,False,False
ONGUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ONGUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,30773,0,1.0,1.0,0.0,117063.32044499999,880889.608500682,28760.168230000003,917500.9776120005,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,426,tail,full_2024_2026apr,strict_full_history,plain_contract,ONG,False,False
LSKUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=LSKUSDT\part.parquet,True,ok,19834,0.9994958152667136,1.0,True,,19834,True,2024-01-25 14:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,28011,0,1.0,1.0,0.0,115580.4027,624470.2554998285,32435.72061,961985.0711400001,10,0,1.0,0.9994958152667137,1.0,8194,4344,7296,0,427,tail,full_2024_2026apr,strict_full_history,plain_contract,LSK,False,False
MOCAUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=MOCAUSDT\part.parquet,True,ok,12013,1.0,1.0,True,,12013,True,2024-12-16 11:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,18026,0,1.0,1.0,0.0,115522.87935,982862.5532078331,23811.772966,1213824.5707600024,0,0,1.0,1.0,1.0,373,4344,7296,0,428,tail,listed_by_2025H1,listing_aware,plain_contract,MOCA,False,False
AKTUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=AKTUSDT\part.parquet,True,ok,12685,1.0,1.0,True,,12685,True,2024-11-18 11:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,19030,0,1.0,1.0,0.0,112527.388,312045.13728613715,33705.185504,613273.080728,0,0,1.0,1.0,1.0,1045,4344,7296,0,429,tail,listed_by_2025H1,listing_aware,plain_contract,AKT,False,False
LUMIAUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=LUMIAUSDT\part.parquet,True,ok,11965,1.0,1.0,True,,11965,True,2024-12-18 11:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,17954,0,1.0,1.0,0.0,110871.01181,316648.1003542164,28021.7943496,640809.1436920001,0,0,1.0,1.0,1.0,325,4344,7296,0,430,tail,listed_by_2025H1,listing_aware,plain_contract,LUMIA,False,False
TOWNSUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=TOWNSUSDT\part.parquet,True,ok,6442,1.0,1.0,True,,6442,True,2025-08-05 14:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,9666,0,1.0,1.0,0.0,109069.39304,724879.5492570156,30636.9509011,1379329.1130230026,0,0,1.0,1.0,1.0,0,0,6442,0,431,tail,short_history,listing_aware,plain_contract,TOWNS,False,False
SONICUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=SONICUSDT\part.parquet,True,ok,11465,1.0,1.0,True,,11465,True,2025-01-08 07:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,17204,0,1.0,1.0,0.0,106499.40273,467673.8048248118,22507.947814400002,896835.7456600002,0,0,1.0,1.0,1.0,0,4169,7296,0,432,tail,listed_by_2025H1,listing_aware,plain_contract,SONIC,False,False
BULLAUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=BULLAUSDT\part.parquet,True,ok,7215,1.0,1.0,True,,7215,True,2025-07-04 09:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,10468,0,1.0,1.0,0.0,104302.31517,1390496.510484746,16762.729378,2053389.3653900006,0,0,1.0,1.0,1.0,0,0,7215,0,433,tail,recent_only,listing_aware,plain_contract,BULLA,False,False
TOSHIUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=TOSHIUSDT\part.parquet,True,ok,5419,1.0,1.0,True,,5419,True,2025-09-17 05:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,8132,0,1.0,1.0,0.0,103576.8286924,441174.26255267474,27637.120033000007,702002.73328452,0,0,1.0,1.0,1.0,0,0,5419,0,434,tail,short_history,listing_aware,plain_contract,TOSHI,False,False
AWEUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=AWEUSDT\part.parquet,True,ok,8272,1.0,1.0,True,,8272,True,2025-05-21 08:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,12414,0,1.0,1.0,0.0,103516.97443,371445.2581974127,22542.162701999998,687585.4450648001,0,0,1.0,1.0,1.0,0,976,7296,0,435,tail,recent_only,listing_aware,plain_contract,AWE,False,False
RIFUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=RIFUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,30773,0,1.0,1.0,0.0,103370.500195,342461.57375531335,23456.722683,553959.1493990001,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,436,tail,full_2024_2026apr,strict_full_history,plain_contract,RIF,False,False
CGPTUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=CGPTUSDT\part.parquet,True,ok,11909,1.0,1.0,True,,11909,True,2024-12-20 19:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,17870,0,1.0,1.0,0.0,103165.9759,678655.0859550835,23659.181496,981249.9912460004,0,0,1.0,1.0,1.0,269,4344,7296,0,437,tail,listed_by_2025H1,listing_aware,plain_contract,CGPT,False,False
FRAXUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=FRAXUSDT\part.parquet,True,ok,2536,1.0,1.0,True,,2536,True,2026-01-15 08:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,3806,0,1.0,1.0,0.0,103160.4774,1154436.8774807965,23948.79575,2296151.3324999996,0,0,1.0,1.0,1.0,0,0,2536,0,438,tail,short_history,listing_aware,plain_contract,FRAX,False,False
SAFEUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=SAFEUSDT\part.parquet,True,ok,13260,1.0,1.0,True,,13260,True,2024-10-25 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,19897,0,1.0,1.0,0.0,101941.7757,478812.91883994715,22455.75654,859042.8753900001,0,0,1.0,1.0,1.0,1620,4344,7296,0,439,tail,listed_by_2025H1,listing_aware,plain_contract,SAFE,False,False
SANTOSUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=SANTOSUSDT\part.parquet,True,ok,13186,1.0,1.0,True,,13186,True,2024-10-28 14:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,19787,0,1.0,1.0,0.0,98844.4164,370761.64525414834,27064.89705,661001.1113499999,0,0,1.0,1.0,1.0,1546,4344,7296,0,440,tail,listed_by_2025H1,listing_aware,plain_contract,SANTOS,False,False
WAXPUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=WAXPUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,30689,0,1.0,1.0,0.0,98322.71687,277423.4867970535,28715.124190000002,534584.7448880001,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,441,tail,full_2024_2026apr,strict_full_history,plain_contract,WAXP,False,False
ETHWUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ETHWUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,30773,0,1.0,1.0,0.0,97253.90145,342923.5971782609,19863.05988,626543.6590600002,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,442,tail,full_2024_2026apr,strict_full_history,plain_contract,ETHW,False,False
