path,asset_kind,category,target_module,refactor_priority,bytes
runtime/a7ag2_numeric_replay_contract/a7ag2_authorization_matrix.json,runtime_artifact,experiment_registry,alphafactory_crypto/governance,10,412
runtime/a7ag2_numeric_replay_contract/a7ag2_label_summary.csv,runtime_artifact,label_factory,alphafactory_crypto/labels,20,616
runtime/a7ag2_numeric_replay_contract/a7ag2_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,773
runtime/a7ag2_numeric_replay_contract/a7ag2_numeric_replay_queue.csv,runtime_artifact,replay_engine,alphafactory_crypto/replay,20,57140
runtime/a7ag2_numeric_replay_contract/a7ag2_replay_contract.json,runtime_artifact,data_contracts,alphafactory_crypto/data_contracts,20,1214
runtime/a7ag2_numeric_replay_contract/a7ag2_track_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,233
runtime/a7ag3_numeric_replay_pilot/a7ag3_authorization_matrix.json,runtime_artifact,experiment_registry,alphafactory_crypto/governance,10,353
runtime/a7ag3_numeric_replay_pilot/a7ag3_candidate_replay_metrics.csv,runtime_artifact,replay_engine,alphafactory_crypto/replay,20,103246
runtime/a7ag3_numeric_replay_pilot/a7ag3_control_summary.csv,runtime_artifact,controls,alphafactory_crypto/controls,30,277
runtime/a7ag3_numeric_replay_pilot/a7ag3_decision_counts.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,180
runtime/a7ag3_numeric_replay_pilot/a7ag3_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,989
runtime/a7ag3_numeric_replay_pilot/a7ag3_replay_clues.csv,runtime_artifact,replay_engine,alphafactory_crypto/replay,20,26583
runtime/a7ag3_numeric_replay_pilot/a7ag3_track_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,405
runtime/a7ag4_clue_forensic_contract/a7ag4_authorization_matrix.json,runtime_artifact,experiment_registry,alphafactory_crypto/governance,10,340
runtime/a7ag4_clue_forensic_contract/a7ag4_concentration_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,1205
runtime/a7ag4_clue_forensic_contract/a7ag4_forensic_contract.json,runtime_artifact,data_contracts,alphafactory_crypto/data_contracts,20,827
runtime/a7ag4_clue_forensic_contract/a7ag4_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,850
runtime/a7ag4_clue_forensic_contract/a7ag4_role_classified_clues.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,27186
runtime/a7ag4_clue_forensic_contract/a7ag4_role_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,614
runtime/a7ag5_clue_forensic_audit/a7ag5_authorization_matrix.json,runtime_artifact,experiment_registry,alphafactory_crypto/governance,10,321
runtime/a7ag5_clue_forensic_audit/a7ag5_concentration_audit.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,6893
runtime/a7ag5_clue_forensic_audit/a7ag5_concentration_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,397
runtime/a7ag5_clue_forensic_audit/a7ag5_label_translation_audit.csv,runtime_artifact,label_factory,alphafactory_crypto/labels,20,33383
runtime/a7ag5_clue_forensic_audit/a7ag5_label_translation_summary.csv,runtime_artifact,label_factory,alphafactory_crypto/labels,20,1388
runtime/a7ag5_clue_forensic_audit/a7ag5_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,864
runtime/a7ag5_clue_forensic_audit/a7ag5_ordinary_label_translation_candidates.csv,runtime_artifact,label_factory,alphafactory_crypto/labels,20,251
runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_agg_coverage_by_symbol.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,2150
runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_agg_feature_partition_audit.csv,runtime_artifact,feature_factory,alphafactory_crypto/features,20,332
runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_agg_monthly_coverage.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,10257
runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_authorization_matrix.json,runtime_artifact,experiment_registry,alphafactory_crypto/governance,10,864
runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_bounded_field_audit.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,119
runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_checksum_count_audit.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,866
runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_hourly_enhanced_partition_audit.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,329
runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_key_coverage_by_symbol.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,2903
runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,1068
runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_missing_timestamp_sample.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,14126
runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_numeric_quality.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,1017
runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_report_consistency_audit.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,587
runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_schema_audit.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,34205
runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_source_trace_closure_audit.csv,runtime_artifact,data_contracts,alphafactory_crypto/data_contracts,20,1399
runtime/a7ah0_post_a7ag_role_split_decision/a7ah0_authorization_matrix.json,runtime_artifact,experiment_registry,alphafactory_crypto/governance,10,462
runtime/a7ah0_post_a7ag_role_split_decision/a7ah0_branch_decision_matrix.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,717
runtime/a7ah0_post_a7ag_role_split_decision/a7ah0_downside_risk_defense_next_contract.json,runtime_artifact,data_contracts,alphafactory_crypto/data_contracts,20,545
runtime/a7ah0_post_a7ag_role_split_decision/a7ah0_evidence_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,356
runtime/a7ah0_post_a7ag_role_split_decision/a7ah0_input_concentration_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,393
runtime/a7ah0_post_a7ag_role_split_decision/a7ah0_input_label_translation_summary.csv,runtime_artifact,label_factory,alphafactory_crypto/labels,20,1388
runtime/a7ah0_post_a7ag_role_split_decision/a7ah0_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,802
runtime/a7ah0_post_a7ag_role_split_decision/a7ah0_ordinary_alpha_objective_rewrite_next_contract.json,runtime_artifact,data_contracts,alphafactory_crypto/data_contracts,20,632
runtime/a7ah1_ordinary_alpha_objective_rewrite_contract/a7ah1_allowed_objective_families.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,854
runtime/a7ah1_ordinary_alpha_objective_rewrite_contract/a7ah1_authorization_matrix.json,runtime_artifact,experiment_registry,alphafactory_crypto/governance,10,356
runtime/a7ah1_ordinary_alpha_objective_rewrite_contract/a7ah1_label_policy.json,runtime_artifact,label_factory,alphafactory_crypto/labels,20,776
runtime/a7ah1_ordinary_alpha_objective_rewrite_contract/a7ah1_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,646
runtime/a7ah1_ordinary_alpha_objective_rewrite_contract/a7ah1_selector_policy.json,runtime_artifact,selector,alphafactory_crypto/selectors,30,660
runtime/a7ah1d_ordinary_alpha_dry_rerank/a7ah1d_authorization_matrix.json,runtime_artifact,experiment_registry,alphafactory_crypto/governance,10,334
runtime/a7ah1d_ordinary_alpha_dry_rerank/a7ah1d_label_summary.csv,runtime_artifact,label_factory,alphafactory_crypto/labels,20,222
runtime/a7ah1d_ordinary_alpha_dry_rerank/a7ah1d_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,806
runtime/a7ah1d_ordinary_alpha_dry_rerank/a7ah1d_ordinary_alpha_rerank_queue.csv,runtime_artifact,selector,alphafactory_crypto/selectors,30,18694
runtime/a7ah1d_ordinary_alpha_dry_rerank/a7ah1d_ordinary_alpha_selected.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,1342
runtime/a7ah1d_ordinary_alpha_dry_rerank/a7ah1d_reject_reason_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,108
runtime/a7ah2_downside_risk_defense_forensic_contract/a7ah2_authorization_matrix.json,runtime_artifact,experiment_registry,alphafactory_crypto/governance,10,363
runtime/a7ah2_downside_risk_defense_forensic_contract/a7ah2_downside_seed_pair_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,1359
runtime/a7ah2_downside_risk_defense_forensic_contract/a7ah2_forensic_audit_plan.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,1057
runtime/a7ah2_downside_risk_defense_forensic_contract/a7ah2_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,718
runtime/a7ah2_downside_risk_defense_forensic_contract/a7ah2_promotion_boundary.json,runtime_artifact,promotion,alphafactory_crypto/promotion,40,535
runtime/a7ah2f_downside_risk_defense_forensic_audit/a7ah2f_authorization_matrix.json,runtime_artifact,experiment_registry,alphafactory_crypto/governance,10,339
runtime/a7ah2f_downside_risk_defense_forensic_audit/a7ah2f_downside_candidate_audit.csv,runtime_artifact,promotion,alphafactory_crypto/promotion,40,23882
runtime/a7ah2f_downside_risk_defense_forensic_audit/a7ah2f_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,865
runtime/a7ah2f_downside_risk_defense_forensic_audit/a7ah2f_seed_pair_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,1636
runtime/a7ah2f_downside_risk_defense_forensic_audit/a7ah2f_tier_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,338
runtime/a7ai0_core12_aggtrades_experiment_contract/a7ai0_authorization_matrix.json,runtime_artifact,experiment_registry,alphafactory_crypto/governance,10,708
runtime/a7ai0_core12_aggtrades_experiment_contract/a7ai0_blocked_pattern_registry.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,478
runtime/a7ai0_core12_aggtrades_experiment_contract/a7ai0_derived_in_runner_contract.csv,runtime_artifact,data_contracts,alphafactory_crypto/data_contracts,20,642
runtime/a7ai0_core12_aggtrades_experiment_contract/a7ai0_experiment_field_contract.csv,runtime_artifact,data_contracts,alphafactory_crypto/data_contracts,20,3490
runtime/a7ai0_core12_aggtrades_experiment_contract/a7ai0_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,649
runtime/a7ai0_core12_aggtrades_experiment_contract/a7ai0_split_manifest.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,612
runtime/a7ai0r_core12_aggtrades_unified_feature_build/a7ai0r_authorization_matrix.json,runtime_artifact,experiment_registry,alphafactory_crypto/governance,10,642
runtime/a7ai0r_core12_aggtrades_unified_feature_build/a7ai0r_bounded_feature_audit.csv,runtime_artifact,feature_factory,alphafactory_crypto/features,20,485
runtime/a7ai0r_core12_aggtrades_unified_feature_build/a7ai0r_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,888
runtime/a7ai0r_core12_aggtrades_unified_feature_build/a7ai0r_numeric_quality.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,7066
runtime/a7ai0r_core12_aggtrades_unified_feature_build/a7ai0r_split_coverage.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,293
runtime/a7ai0r_core12_aggtrades_unified_feature_build/a7ai0r_unified_feature_catalog.csv,runtime_artifact,feature_factory,alphafactory_crypto/features,20,5271
runtime/a7aif0_field_contract_enforcement_ledger/a7aif0_authorization_matrix.json,runtime_artifact,experiment_registry,alphafactory_crypto/governance,10,394
runtime/a7aif0_field_contract_enforcement_ledger/a7aif0_blocker_matrix.json,runtime_artifact,stage_entry_or_misc,manual_review,60,125
runtime/a7aif0_field_contract_enforcement_ledger/a7aif0_enforcement_summary.csv,runtime_artifact,formula_generator,alphafactory_crypto/generators,30,311
runtime/a7aif0_field_contract_enforcement_ledger/a7aif0_generator_field_family_enforcement.csv,runtime_artifact,formula_generator,alphafactory_crypto/generators,30,13741
runtime/a7aif0_field_contract_enforcement_ledger/a7aif0_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,1210
runtime/a7aif0_field_contract_enforcement_ledger/a7aif0_motif_family_enforcement_summary.csv,runtime_artifact,formula_generator,alphafactory_crypto/generators,30,395
runtime/a7aif0_field_contract_enforcement_ledger/a7aif0_semantic_field_enforcement_ledger.csv,runtime_artifact,formula_generator,alphafactory_crypto/generators,30,35319
runtime/a7aif1_engine_enforcement_gap_audit/a7aif1_authorization_matrix.json,runtime_artifact,experiment_registry,alphafactory_crypto/governance,10,366
runtime/a7aif1_engine_enforcement_gap_audit/a7aif1_engine_enforcement_gap_matrix.csv,runtime_artifact,formula_generator,alphafactory_crypto/generators,30,2300
runtime/a7aif1_engine_enforcement_gap_audit/a7aif1_hard_gaps.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,58
runtime/a7aif1_engine_enforcement_gap_audit/a7aif1_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,584
runtime/a7aif1_engine_enforcement_gap_audit/a7aif1_required_patch_plan.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,628
runtime/a7aj_universe500_silver_acceptance_panel_prep/a7aj_dataset_summary.csv,runtime_artifact,data_contracts,alphafactory_crypto/data_contracts,20,263
runtime/a7aj_universe500_silver_acceptance_panel_prep/a7aj_feature_contract.csv,runtime_artifact,data_contracts,alphafactory_crypto/data_contracts,20,21835
runtime/a7aj_universe500_silver_acceptance_panel_prep/a7aj_market_symbol_audit.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,105013
runtime/a7aj_universe500_silver_acceptance_panel_prep/a7aj_metrics_symbol_audit.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,166993
runtime/a7aj_universe500_silver_acceptance_panel_prep/a7aj_output_panel_manifest.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,67745
runtime/a7aj_universe500_silver_acceptance_panel_prep/a7aj_panel_quality.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,12381
runtime/a7aj_universe500_silver_acceptance_panel_prep/a7aj_search_chain_config.json,runtime_artifact,stage_entry_or_misc,manual_review,60,1353
runtime/a7aj_universe500_silver_acceptance_panel_prep/a7aj_split_coverage.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,56622
runtime/a7aj_universe500_silver_acceptance_panel_prep/a7aj_summary.json,runtime_artifact,stage_entry_or_misc,manual_review,60,1373
runtime/a7aj_universe500_silver_acceptance_panel_prep/a7aj_universe_registry.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,139548
runtime/a7ak_lv0_listing_age_latent_variable_contract/a7ak_lv0_authorization_matrix.json,runtime_artifact,experiment_registry,alphafactory_crypto/governance,10,889
runtime/a7ak_lv0_listing_age_latent_variable_contract/a7ak_lv0_forbidden_inputs.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,594
runtime/a7ak_lv0_listing_age_latent_variable_contract/a7ak_lv0_input_feature_family_counts.csv,runtime_artifact,feature_factory,alphafactory_crypto/features,20,144
runtime/a7ak_lv0_listing_age_latent_variable_contract/a7ak_lv0_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,886
runtime/a7ak_lv0_listing_age_latent_variable_contract/a7ak_lv0_observable_state_features.csv,runtime_artifact,feature_factory,alphafactory_crypto/features,20,3160
runtime/a7ak_lv0_listing_age_latent_variable_contract/a7ak_lv0_response_vector_definition.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,1297
runtime/a7ak_lv0_listing_age_latent_variable_contract/a7ak_lv0_search_quota_policy.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,695
runtime/a7ak_lv0_listing_age_latent_variable_contract/a7ak_lv0_state_construction_rules.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,1272
runtime/a7ak_lv0_listing_age_latent_variable_contract/a7ak_lv0_universe_counts.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,433
runtime/a7ak_lv0_listing_age_latent_variable_contract/a7ak_lv0_user_approval_checklist.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,527
runtime/a7ak_lv1_latent_state_feature_build/a7ak_lv1_age_quota_audit.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,1448
runtime/a7ak_lv1_latent_state_feature_build/a7ak_lv1_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,1426
runtime/a7ak_lv1_latent_state_feature_build/a7ak_lv1_raw_state_registry.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,99839
runtime/a7ak_lv1_latent_state_feature_build/a7ak_lv1_split_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,325
runtime/a7ak_lv1_latent_state_feature_build/a7ak_lv1_state_feature_quality.csv,runtime_artifact,feature_factory,alphafactory_crypto/features,20,1813
runtime/a7ak_lv1_latent_state_feature_build/a7ak_lv1_symbol_state_coverage.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,68442
runtime/a7ak_lv1_latent_state_feature_build/a7ak_lv1_train_thresholds.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,660
runtime/a7ak_lv2_response_merge_audit/a7ak_lv2_bias_boundary_audit.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,672
runtime/a7ak_lv2_response_merge_audit/a7ak_lv2_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,1428
runtime/a7ak_lv2_response_merge_audit/a7ak_lv2_merge_group_registry.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,10193
runtime/a7ak_lv2_response_merge_audit/a7ak_lv2_relaxed_merge_suggestions.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,798
runtime/a7ak_lv2_response_merge_audit/a7ak_lv2_response_similarity_edges.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,32155
runtime/a7ak_lv2_response_merge_audit/a7ak_lv2_state_merge_map.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,402770
runtime/a7ak_lv2_response_merge_audit/a7ak_lv2_state_response_vectors.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,381217
runtime/a7ak_lv2_response_merge_audit/a7ak_lv2_unseen_state_policy.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,22785
runtime/a7ak_lv3_neutral_field_family_smoke/a7ak_lv3_bias_boundary_audit.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,427
runtime/a7ak_lv3_neutral_field_family_smoke/a7ak_lv3_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,1404
runtime/a7ak_lv3_neutral_field_family_smoke/a7ak_lv3_neutralization_coverage.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,3621
runtime/a7ak_lv3_neutral_field_family_smoke/a7ak_lv3_signal_decisions.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,3103
runtime/a7ak_lv3_neutral_field_family_smoke/a7ak_lv3_signal_mode_metrics.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,35397
runtime/a7ak_lv3_neutral_field_family_smoke/a7ak_lv3_timestamp_sample_audit.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,151
runtime/a7ak_lv3r_contract_meme_taxonomy_audit/a7ak_lv3r_contract_counts.csv,runtime_artifact,data_contracts,alphafactory_crypto/data_contracts,20,171
runtime/a7ak_lv3r_contract_meme_taxonomy_audit/a7ak_lv3r_contract_meme_stratification_counts.csv,runtime_artifact,data_contracts,alphafactory_crypto/data_contracts,20,1507
runtime/a7ak_lv3r_contract_meme_taxonomy_audit/a7ak_lv3r_contract_meme_taxonomy.csv,runtime_artifact,data_contracts,alphafactory_crypto/data_contracts,20,209440
runtime/a7ak_lv3r_contract_meme_taxonomy_audit/a7ak_lv3r_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,1226
runtime/a7ak_lv3r_contract_meme_taxonomy_audit/a7ak_lv3r_meme_counts.csv,runtime_artifact,regime_factory,alphafactory_crypto/regimes,30,392
runtime/a7ak_lv3r_contract_meme_taxonomy_audit/a7ak_lv3r_meme_review_flags.csv,runtime_artifact,regime_factory,alphafactory_crypto/regimes,30,2162
runtime/a7ak_lv3r_contract_meme_taxonomy_audit/a7ak_lv3r_top_meme_contracts.csv,runtime_artifact,data_contracts,alphafactory_crypto/data_contracts,20,6419
runtime/a7al0_top498_alpha_search_contract/a7ak_lv_train_only_state_freeze_audit.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,2372
runtime/a7al0_top498_alpha_search_contract/a7ak_lv_train_only_state_freeze_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,449
runtime/a7al0_top498_alpha_search_contract/a7al0_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,4016
runtime/a7al0_top498_alpha_search_contract/a7al_beta_liquidity_meme_exposure_baseline.csv,runtime_artifact,regime_factory,alphafactory_crypto/regimes,30,98935
runtime/a7al0_top498_alpha_search_contract/a7al_field_family_baseline_candidate_list.csv,runtime_artifact,promotion,alphafactory_crypto/promotion,40,2945
runtime/a7al0_top498_alpha_search_contract/a7al_field_timing_contract.csv,runtime_artifact,data_contracts,alphafactory_crypto/data_contracts,20,19458
runtime/a7al0_top498_alpha_search_contract/a7al_latent_state_feature_inputs.csv,runtime_artifact,feature_factory,alphafactory_crypto/features,20,1717
runtime/a7al0_top498_alpha_search_contract/a7al_negative_control_plan.json,runtime_artifact,controls,alphafactory_crypto/controls,30,1892
runtime/a7al0_top498_alpha_search_contract/a7al_neutralization_policy.json,runtime_artifact,stage_entry_or_misc,manual_review,60,2667
runtime/a7al0_top498_alpha_search_contract/a7al_split_coverage_by_symbol.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,314572
runtime/a7al0_top498_alpha_search_contract/a7al_split_definition.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,484
runtime/a7al0_top498_alpha_search_contract/a7al_split_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,813
runtime/a7al0_top498_alpha_search_contract/a7al_universe_survivorship_audit.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,123112
runtime/a7al0_top498_alpha_search_contract/a7al_unseen_state_handling_policy.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,22785
runtime/a7al0f_derived_feature_engineering_contract/a7al0f_allowed_derived_feature_set.json,runtime_artifact,feature_factory,alphafactory_crypto/features,20,553
runtime/a7al0f_derived_feature_engineering_contract/a7al0f_blocked_feature_set.json,runtime_artifact,feature_factory,alphafactory_crypto/features,20,447
runtime/a7al0f_derived_feature_engineering_contract/a7al0f_feature_family_caps.json,runtime_artifact,feature_factory,alphafactory_crypto/features,20,544
runtime/a7al0f_derived_feature_engineering_contract/a7al0f_feature_generation_contract.csv,runtime_artifact,data_contracts,alphafactory_crypto/data_contracts,20,6510
runtime/a7al0f_derived_feature_engineering_contract/a7al0f_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,388
runtime/a7al0g_upper_regime_state_builder/a7al0g_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,505
runtime/a7al0g_upper_regime_state_builder/a7al0g_regime_coverage_by_split.csv,runtime_artifact,regime_factory,alphafactory_crypto/regimes,30,1099
runtime/a7al0g_upper_regime_state_builder/a7al0g_regime_state_contract.csv,runtime_artifact,data_contracts,alphafactory_crypto/data_contracts,20,2108
runtime/a7al0g_upper_regime_state_builder/a7al0g_regime_transition_matrix.csv,runtime_artifact,regime_factory,alphafactory_crypto/regimes,30,665
runtime/a7al0g_upper_regime_state_builder/a7al0g_train_only_thresholds.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,4192
runtime/a7al0l_fixed_delay_stress_abolition/a7al0l_active_code_forbidden_term_scan.json,runtime_artifact,stage_entry_or_misc,manual_review,60,2
runtime/a7al0l_fixed_delay_stress_abolition/a7al0l_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,886
runtime/a7al0p_pretrain_readiness_gate/a7al0p_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,672
runtime/a7al0p_pretrain_readiness_gate/a7al0p_readiness_checks.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,698
runtime/a7al0r_code_feature_regime_readiness_audit/a7al0r_blocker_matrix.json,runtime_artifact,stage_entry_or_misc,manual_review,60,811
runtime/a7al0r_code_feature_regime_readiness_audit/a7al0r_dataflow_graph.csv,runtime_artifact,data_contracts,alphafactory_crypto/data_contracts,20,459
runtime/a7al0r_code_feature_regime_readiness_audit/a7al0r_derived_feature_catalog.csv,runtime_artifact,feature_factory,alphafactory_crypto/features,20,10903
runtime/a7al0r_code_feature_regime_readiness_audit/a7al0r_feature_lineage_ledger.csv,runtime_artifact,feature_factory,alphafactory_crypto/features,20,24921
runtime/a7al0r_code_feature_regime_readiness_audit/a7al0r_label_lineage_audit.csv,runtime_artifact,label_factory,alphafactory_crypto/labels,20,188
runtime/a7al0r_code_feature_regime_readiness_audit/a7al0r_pit_lag_audit.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,6720
runtime/a7al0r_code_feature_regime_readiness_audit/a7al0r_script_inventory.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,659
runtime/a7al1_field_family_neutralized_baseline/a7al1_bias_audit.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,675
runtime/a7al1_field_family_neutralized_baseline/a7al1_field_family_metrics.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,89110
runtime/a7al1_field_family_neutralized_baseline/a7al1_full_neutralization_shortlist.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,589
runtime/a7al1_field_family_neutralized_baseline/a7al1_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,1609
runtime/a7al1_field_family_neutralized_baseline/a7al1_negative_control_audit.csv,runtime_artifact,controls,alphafactory_crypto/controls,30,6648
runtime/a7al1_field_family_neutralized_baseline/a7al1_signal_decisions.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,4976
runtime/a7al1_field_family_neutralized_baseline/a7al1_timestamp_spread_trace_sample.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,2102831
runtime/a7al1b_control_latency_forensic/a7al1b_control_blocker_summary.csv,runtime_artifact,controls,alphafactory_crypto/controls,30,597
runtime/a7al1b_control_latency_forensic/a7al1b_family_policy_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,442
runtime/a7al1b_control_latency_forensic/a7al1b_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,684
runtime/a7al1b_control_latency_forensic/a7al1b_relevant_metric_extract.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,33715
runtime/a7al1b_control_latency_forensic/a7al1b_signal_policy_recommendations.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,7561
runtime/a7al2_small_formula_search_contract/a7al2_allowed_feature_roles.csv,runtime_artifact,feature_factory,alphafactory_crypto/features,20,592
runtime/a7al2_small_formula_search_contract/a7al2_input_family_policy_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,442
runtime/a7al2_small_formula_search_contract/a7al2_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,929
runtime/a7al2_small_formula_search_contract/a7al2_matched_control_plan.csv,runtime_artifact,controls,alphafactory_crypto/controls,30,554
runtime/a7al2g_matched_control_gate/a7al2g_candidate_gate_matrix.csv,runtime_artifact,promotion,alphafactory_crypto/promotion,40,18738
runtime/a7al2g_matched_control_gate/a7al2g_control_specs.csv,runtime_artifact,controls,alphafactory_crypto/controls,30,1008
runtime/a7al2g_matched_control_gate/a7al2g_input_allowed_roles.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,592
runtime/a7al2g_matched_control_gate/a7al2g_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,1198
