level,candidate_role,generation_priority,semantic_pair,motif,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_transform,secondary_transform,expression,skeleton_key,production_key,blueprint_id
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_4h,zmean_24h,"Mean(Mul(ZScore(Mean(open_interest_last,4)),ZScore(Mean(trade_return_1h,24))),4)",skel_23144da521f368b4,prod_a86b4c83aa18a3e7,a7ff55r3_0a018cb490fb3d85
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_4h,zmean_24h,"Sub(CSRank(ZScore(Mean(open_interest_last,4))),CSRank(ZScore(Mean(trade_return_1h,24))))",skel_f4061a64df347a31,prod_402b570a45e65f11,a7ff55r3_e118c86896b003f7
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,level,"Mul(Delta(Delta(open_interest_last,8),24),Sub(CSRank(Delta(open_interest_last,8)),CSRank(trade_return_1h)))",skel_ce638db1cf3f85fb,prod_d59fe2b783bab736,a7ff55r3_289b1b46d73b31b5
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,level,"Mul(Neg(ZScore(Delta(open_interest_last,8))),Sign(trade_return_1h))",skel_206e713fb3d9a164,prod_7244583587e885bb,a7ff55r3_3d5a0ca68c6a0c85
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,level,"Mean(Mul(Delta(open_interest_last,8),trade_return_1h),4)",skel_8184698cb7b24c02,prod_c9e2f1bc020a3d67,a7ff55r3_64a0c9a0f6aec6dc
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,level,"Sub(CSRank(Delta(open_interest_last,8)),CSRank(trade_return_1h))",skel_51c2bb588b20fa9e,prod_a678a0aefc248595,a7ff55r3_e1d4bfdbb56407a6
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,delta_4h,"Mul(Delta(Delta(open_interest_last,8),24),Sub(CSRank(Delta(open_interest_last,8)),CSRank(Delta(trade_return_1h,4))))",skel_8c2c9f3f4b776243,prod_cee3ca8ecba4b447,a7ff55r3_5e2e626993cbcf80
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,delta_4h,"Mul(Neg(ZScore(Delta(open_interest_last,8))),Sign(Delta(trade_return_1h,4)))",skel_2674b9b28339672e,prod_62ea3e342468ca9e,a7ff55r3_2c81f5500bae63ad
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,delta_4h,"Mean(Mul(Delta(open_interest_last,8),Delta(trade_return_1h,4)),4)",skel_8a80c8785bbf365b,prod_493da72378782b89,a7ff55r3_d99f80695a2f5107
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,delta_4h,"Sub(CSRank(Delta(open_interest_last,8)),CSRank(Delta(trade_return_1h,4)))",skel_bcb165b7818f5d85,prod_128cd5cbeff5fe01,a7ff55r3_34e9f6ac245bbc61
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,mean_4h,"Mul(Delta(Delta(open_interest_last,8),24),Sub(CSRank(Delta(open_interest_last,8)),CSRank(Mean(trade_return_1h,4))))",skel_8c2c9f3f4b776243,prod_97faa19448d90de6,a7ff55r3_f33f8d14559e032c
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,mean_4h,"Mul(Neg(ZScore(Delta(open_interest_last,8))),Sign(Mean(trade_return_1h,4)))",skel_2674b9b28339672e,prod_b53a453b08e81ac1,a7ff55r3_ae51df00103e6003
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,mean_4h,"Mean(Mul(Delta(open_interest_last,8),Mean(trade_return_1h,4)),4)",skel_8a80c8785bbf365b,prod_dc2d615199634b38,a7ff55r3_89470144f796c71a
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,mean_4h,"Sub(CSRank(Delta(open_interest_last,8)),CSRank(Mean(trade_return_1h,4)))",skel_bcb165b7818f5d85,prod_465a9c6b47bb080e,a7ff55r3_4cdb60761299d93c
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,zmean_4h,"Mul(Delta(Delta(open_interest_last,8),24),Sub(CSRank(Delta(open_interest_last,8)),CSRank(ZScore(Mean(trade_return_1h,4)))))",skel_ea3ce7738ec5fb30,prod_a69e2ef118066767,a7ff55r3_641d296a56332fbd
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,zmean_4h,"Mul(Neg(ZScore(Delta(open_interest_last,8))),Sign(ZScore(Mean(trade_return_1h,4))))",skel_f4061a64df347a31,prod_00c063b0f9ed1d41,a7ff55r3_37a4dc784b9f38d9
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,zmean_4h,"Mean(Mul(Delta(open_interest_last,8),ZScore(Mean(trade_return_1h,4))),4)",skel_bb02868db9f6b779,prod_ef800cb93e1b7b18,a7ff55r3_daf30798f3b669fe
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,zmean_4h,"Sub(CSRank(Delta(open_interest_last,8)),CSRank(ZScore(Mean(trade_return_1h,4))))",skel_af8c1327eb17d836,prod_0a7247fcc5c6e764,a7ff55r3_77a793fd64b5649e
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,delta_8h,"Mul(Delta(Delta(open_interest_last,8),24),Sub(CSRank(Delta(open_interest_last,8)),CSRank(Delta(trade_return_1h,8))))",skel_8c2c9f3f4b776243,prod_b43bbe7ddee771e1,a7ff55r3_1a9cb440a5327618
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,delta_8h,"Mul(Neg(ZScore(Delta(open_interest_last,8))),Sign(Delta(trade_return_1h,8)))",skel_2674b9b28339672e,prod_8c56dbfe3a01e4b9,a7ff55r3_1ffaf16e546819fa
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,delta_8h,"Mean(Mul(Delta(open_interest_last,8),Delta(trade_return_1h,8)),4)",skel_8a80c8785bbf365b,prod_1a391ca0de40aca7,a7ff55r3_b735f468cdfa8f22
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,delta_8h,"Sub(CSRank(Delta(open_interest_last,8)),CSRank(Delta(trade_return_1h,8)))",skel_bcb165b7818f5d85,prod_5bffb5b255bba825,a7ff55r3_4a9c25e662e2830c
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,mean_8h,"Mul(Delta(Delta(open_interest_last,8),24),Sub(CSRank(Delta(open_interest_last,8)),CSRank(Mean(trade_return_1h,8))))",skel_8c2c9f3f4b776243,prod_85582e821970a77b,a7ff55r3_c923eb5f43a537b5
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,mean_8h,"Mul(Neg(ZScore(Delta(open_interest_last,8))),Sign(Mean(trade_return_1h,8)))",skel_2674b9b28339672e,prod_09db5eab0958172f,a7ff55r3_2e4c2fbe6a6f1b2d
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,mean_8h,"Mean(Mul(Delta(open_interest_last,8),Mean(trade_return_1h,8)),4)",skel_8a80c8785bbf365b,prod_88c4e923773877e7,a7ff55r3_7ffecae1f11297c8
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,mean_8h,"Sub(CSRank(Delta(open_interest_last,8)),CSRank(Mean(trade_return_1h,8)))",skel_bcb165b7818f5d85,prod_d8cbcf3fcc20b9a1,a7ff55r3_bfbe316122290b47
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,zmean_8h,"Mul(Delta(Delta(open_interest_last,8),24),Sub(CSRank(Delta(open_interest_last,8)),CSRank(ZScore(Mean(trade_return_1h,8)))))",skel_ea3ce7738ec5fb30,prod_6d462c80bcb75ea6,a7ff55r3_82299037b24befd3
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,zmean_8h,"Mul(Neg(ZScore(Delta(open_interest_last,8))),Sign(ZScore(Mean(trade_return_1h,8))))",skel_f4061a64df347a31,prod_2f72337fc48a5f9f,a7ff55r3_44b04226f0283ac2
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,zmean_8h,"Mean(Mul(Delta(open_interest_last,8),ZScore(Mean(trade_return_1h,8))),4)",skel_bb02868db9f6b779,prod_3a5bf0c671242a21,a7ff55r3_15588882f2563533
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,zmean_8h,"Sub(CSRank(Delta(open_interest_last,8)),CSRank(ZScore(Mean(trade_return_1h,8))))",skel_af8c1327eb17d836,prod_c01f397c5a0de0ea,a7ff55r3_34da4005e649b509
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,delta_24h,"Mul(Delta(Delta(open_interest_last,8),24),Sub(CSRank(Delta(open_interest_last,8)),CSRank(Delta(trade_return_1h,24))))",skel_8c2c9f3f4b776243,prod_7a7e0835e8d6c6fe,a7ff55r3_61302686e51daa01
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,delta_24h,"Mul(Neg(ZScore(Delta(open_interest_last,8))),Sign(Delta(trade_return_1h,24)))",skel_2674b9b28339672e,prod_78b303d5245d5019,a7ff55r3_993bcdfe34eabf47
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,delta_24h,"Mean(Mul(Delta(open_interest_last,8),Delta(trade_return_1h,24)),4)",skel_8a80c8785bbf365b,prod_5c2245ae644b8eb1,a7ff55r3_b75643b7f8592b5e
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,delta_24h,"Sub(CSRank(Delta(open_interest_last,8)),CSRank(Delta(trade_return_1h,24)))",skel_bcb165b7818f5d85,prod_28129fc4d3696353,a7ff55r3_2a8abe46177ca027
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,mean_24h,"Mul(Delta(Delta(open_interest_last,8),24),Sub(CSRank(Delta(open_interest_last,8)),CSRank(Mean(trade_return_1h,24))))",skel_8c2c9f3f4b776243,prod_c58e837b0df4b542,a7ff55r3_5e2b57fba449f102
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,mean_24h,"Mul(Neg(ZScore(Delta(open_interest_last,8))),Sign(Mean(trade_return_1h,24)))",skel_2674b9b28339672e,prod_fec1cd97a29483c1,a7ff55r3_393bea18dbd64553
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,mean_24h,"Mean(Mul(Delta(open_interest_last,8),Mean(trade_return_1h,24)),4)",skel_8a80c8785bbf365b,prod_8f99b72ae48fa2eb,a7ff55r3_e083b97865d34067
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,mean_24h,"Sub(CSRank(Delta(open_interest_last,8)),CSRank(Mean(trade_return_1h,24)))",skel_bcb165b7818f5d85,prod_80e4a6a12e529878,a7ff55r3_ad7cdc7a3e83ca42
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,zmean_24h,"Mul(Delta(Delta(open_interest_last,8),24),Sub(CSRank(Delta(open_interest_last,8)),CSRank(ZScore(Mean(trade_return_1h,24)))))",skel_ea3ce7738ec5fb30,prod_7e4c06aeb5df5563,a7ff55r3_4d6fb9584fedbacc
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,zmean_24h,"Mul(Neg(ZScore(Delta(open_interest_last,8))),Sign(ZScore(Mean(trade_return_1h,24))))",skel_f4061a64df347a31,prod_10b3b7c8afb56743,a7ff55r3_85ebe21e518c3cff
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,zmean_24h,"Mean(Mul(Delta(open_interest_last,8),ZScore(Mean(trade_return_1h,24))),4)",skel_bb02868db9f6b779,prod_e693f5ab52e374b0,a7ff55r3_9c571f4409745fa8
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_8h,zmean_24h,"Sub(CSRank(Delta(open_interest_last,8)),CSRank(ZScore(Mean(trade_return_1h,24))))",skel_af8c1327eb17d836,prod_a78d754de1fc6689,a7ff55r3_3b438edb2342c6cb
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,level,"Mul(Delta(Mean(open_interest_last,8),24),Sub(CSRank(Mean(open_interest_last,8)),CSRank(trade_return_1h)))",skel_ce638db1cf3f85fb,prod_ff5829c747eae032,a7ff55r3_2599999c4f2f6373
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,level,"Mul(Neg(ZScore(Mean(open_interest_last,8))),Sign(trade_return_1h))",skel_206e713fb3d9a164,prod_a0130664137c0506,a7ff55r3_386c2d01ee8f1ae5
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,level,"Mean(Mul(Mean(open_interest_last,8),trade_return_1h),4)",skel_8184698cb7b24c02,prod_fc3eb42d12088446,a7ff55r3_e56cf388c824df71
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,level,"Sub(CSRank(Mean(open_interest_last,8)),CSRank(trade_return_1h))",skel_51c2bb588b20fa9e,prod_9c8dad2611286402,a7ff55r3_52cf991117b7e0fd
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,delta_4h,"Mul(Delta(Mean(open_interest_last,8),24),Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(trade_return_1h,4))))",skel_8c2c9f3f4b776243,prod_d8200e809ab04d9a,a7ff55r3_9fdce6c644691c14
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,delta_4h,"Mul(Neg(ZScore(Mean(open_interest_last,8))),Sign(Delta(trade_return_1h,4)))",skel_2674b9b28339672e,prod_31dbeb2dfa2daaed,a7ff55r3_5528f190088a6f53
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,delta_4h,"Mean(Mul(Mean(open_interest_last,8),Delta(trade_return_1h,4)),4)",skel_8a80c8785bbf365b,prod_07e6febec76446f6,a7ff55r3_8eaf578b6f2a5c36
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,delta_4h,"Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(trade_return_1h,4)))",skel_bcb165b7818f5d85,prod_14f4a16051e06497,a7ff55r3_6130684013b9f4e8
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,mean_4h,"Mul(Delta(Mean(open_interest_last,8),24),Sub(CSRank(Mean(open_interest_last,8)),CSRank(Mean(trade_return_1h,4))))",skel_8c2c9f3f4b776243,prod_8340d3957807992a,a7ff55r3_db9553c22cbcdd7a
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,mean_4h,"Mul(Neg(ZScore(Mean(open_interest_last,8))),Sign(Mean(trade_return_1h,4)))",skel_2674b9b28339672e,prod_a7570ac374e1da4a,a7ff55r3_9d392f44e80baea2
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,mean_4h,"Mean(Mul(Mean(open_interest_last,8),Mean(trade_return_1h,4)),4)",skel_8a80c8785bbf365b,prod_01f1cef0e4734232,a7ff55r3_4595f8f15e2e6036
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,mean_4h,"Sub(CSRank(Mean(open_interest_last,8)),CSRank(Mean(trade_return_1h,4)))",skel_bcb165b7818f5d85,prod_4e2c8c9d04cf9f48,a7ff55r3_69cb4457c2a9b3db
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,zmean_4h,"Mul(Delta(Mean(open_interest_last,8),24),Sub(CSRank(Mean(open_interest_last,8)),CSRank(ZScore(Mean(trade_return_1h,4)))))",skel_ea3ce7738ec5fb30,prod_5affbccdb35305e0,a7ff55r3_12429cca921d94c0
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,zmean_4h,"Mul(Neg(ZScore(Mean(open_interest_last,8))),Sign(ZScore(Mean(trade_return_1h,4))))",skel_f4061a64df347a31,prod_b272f4e30e1c7509,a7ff55r3_fe6834c929179a7e
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,zmean_4h,"Mean(Mul(Mean(open_interest_last,8),ZScore(Mean(trade_return_1h,4))),4)",skel_bb02868db9f6b779,prod_0695483c7d58618a,a7ff55r3_5508e86bb861a9e4
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,zmean_4h,"Sub(CSRank(Mean(open_interest_last,8)),CSRank(ZScore(Mean(trade_return_1h,4))))",skel_af8c1327eb17d836,prod_43ceb43f7e16d3c1,a7ff55r3_c3750362d8752711
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,delta_8h,"Mul(Delta(Mean(open_interest_last,8),24),Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(trade_return_1h,8))))",skel_8c2c9f3f4b776243,prod_5716c4e03f5762d5,a7ff55r3_5392f7205da3c055
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,delta_8h,"Mul(Neg(ZScore(Mean(open_interest_last,8))),Sign(Delta(trade_return_1h,8)))",skel_2674b9b28339672e,prod_56c55aa6696740c7,a7ff55r3_9d69800a2e4b65db
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,delta_8h,"Mean(Mul(Mean(open_interest_last,8),Delta(trade_return_1h,8)),4)",skel_8a80c8785bbf365b,prod_6251946b99a979d3,a7ff55r3_a2fe0738cd51dd52
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,delta_8h,"Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(trade_return_1h,8)))",skel_bcb165b7818f5d85,prod_d786a74e4aae5e41,a7ff55r3_19bc947f0f757275
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,mean_8h,"Mul(Delta(Mean(open_interest_last,8),24),Sub(CSRank(Mean(open_interest_last,8)),CSRank(Mean(trade_return_1h,8))))",skel_8c2c9f3f4b776243,prod_85ffea740bdb0072,a7ff55r3_6e81791bdc56ed59
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,mean_8h,"Mul(Neg(ZScore(Mean(open_interest_last,8))),Sign(Mean(trade_return_1h,8)))",skel_2674b9b28339672e,prod_cb8ff3ba9a546e6e,a7ff55r3_24b7d0898a4f00b1
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,mean_8h,"Mean(Mul(Mean(open_interest_last,8),Mean(trade_return_1h,8)),4)",skel_8a80c8785bbf365b,prod_492d039964e6e321,a7ff55r3_3640c3dfef2f5831
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,mean_8h,"Sub(CSRank(Mean(open_interest_last,8)),CSRank(Mean(trade_return_1h,8)))",skel_bcb165b7818f5d85,prod_a4fd9bf90431e886,a7ff55r3_b73109714ef83c29
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,zmean_8h,"Mul(Delta(Mean(open_interest_last,8),24),Sub(CSRank(Mean(open_interest_last,8)),CSRank(ZScore(Mean(trade_return_1h,8)))))",skel_ea3ce7738ec5fb30,prod_ae0baa8d885fdd58,a7ff55r3_dfcd07fec48f24c2
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,zmean_8h,"Mul(Neg(ZScore(Mean(open_interest_last,8))),Sign(ZScore(Mean(trade_return_1h,8))))",skel_f4061a64df347a31,prod_12ad59418572262f,a7ff55r3_ae7f3a08a212576d
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,zmean_8h,"Mean(Mul(Mean(open_interest_last,8),ZScore(Mean(trade_return_1h,8))),4)",skel_bb02868db9f6b779,prod_2a58930bee4b5533,a7ff55r3_c9d2d7dd76b0ee55
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,zmean_8h,"Sub(CSRank(Mean(open_interest_last,8)),CSRank(ZScore(Mean(trade_return_1h,8))))",skel_af8c1327eb17d836,prod_e669f27fa9904eac,a7ff55r3_9b35ce67c53f9962
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,delta_24h,"Mul(Delta(Mean(open_interest_last,8),24),Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(trade_return_1h,24))))",skel_8c2c9f3f4b776243,prod_de3f8aeea12ca2a2,a7ff55r3_827c1cef3640721a
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,delta_24h,"Mul(Neg(ZScore(Mean(open_interest_last,8))),Sign(Delta(trade_return_1h,24)))",skel_2674b9b28339672e,prod_c367fd3701650f44,a7ff55r3_7a5115f0107861d7
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,delta_24h,"Mean(Mul(Mean(open_interest_last,8),Delta(trade_return_1h,24)),4)",skel_8a80c8785bbf365b,prod_da75d4c315148aba,a7ff55r3_2457888c3b013d76
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,delta_24h,"Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(trade_return_1h,24)))",skel_bcb165b7818f5d85,prod_fcefc952ea18609a,a7ff55r3_0e0f6ec3e2e7b110
