level,candidate_role,generation_priority,semantic_pair,motif,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_transform,secondary_transform,expression,skeleton_key,production_key,blueprint_id,company_shard
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_close,open_interest_like,price_like,level,zmean_24h,"Mul(Delta(open_interest_last,24),Sub(CSRank(open_interest_last),CSRank(ZScore(Mean(trade_close,24)))))",skel_eb135d6c985230be,prod_bdd7e4d9e781f29e,a7ff55r3_87b8aa2e8f670ab6,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_mean,trade_close,open_interest_like,price_like,mean_8h,level,"Mul(Delta(Mean(open_interest_mean,8),24),Sub(CSRank(Mean(open_interest_mean,8)),CSRank(trade_close)))",skel_ce638db1cf3f85fb,prod_c5a0c11f58c0eb0d,a7ff55r3_8a8f5a229ca973e4,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_close,open_interest_like,price_like,zmean_24h,zmean_24h,"Mul(Delta(ZScore(Mean(open_interest_last,24)),24),Sub(CSRank(ZScore(Mean(open_interest_last,24))),CSRank(ZScore(Mean(trade_close,24)))))",skel_645a6995f5269099,prod_adfe1bcc05d743fe,a7ff55r3_8ddb0844ef361a4a,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_24h,zmean_4h,"Mul(Delta(ZScore(Mean(open_interest_last,24)),24),Sub(CSRank(ZScore(Mean(open_interest_last,24))),CSRank(ZScore(Mean(trade_return_1h,4)))))",skel_645a6995f5269099,prod_2aa2e7fdc2ee0954,a7ff55r3_8fba34091f221823,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,zmean_8h,"Mul(Delta(ZScore(Mean(open_interest_last,8)),24),Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(ZScore(Mean(trade_return_1h,8)))))",skel_645a6995f5269099,prod_5a1fea5352a076f6,a7ff55r3_8fd5afa3501ead08,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_close,open_interest_like,price_like,zmean_24h,level,"Mul(Delta(ZScore(Mean(open_interest_last,24)),24),Sub(CSRank(ZScore(Mean(open_interest_last,24))),CSRank(trade_close)))",skel_0a66f0f5eefec7ab,prod_43e5f38650e9591d,a7ff55r3_8ff7dd23951ada99,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_24h,zmean_8h,"Mul(Delta(ZScore(Mean(open_interest_last,24)),24),Sub(CSRank(ZScore(Mean(open_interest_last,24))),CSRank(ZScore(Mean(trade_return_1h,8)))))",skel_645a6995f5269099,prod_9aab2836a5b36534,a7ff55r3_93a4ab4a45b12668,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_mean,trade_close,open_interest_like,price_like,delta_24h,level,"Mul(Delta(Delta(open_interest_mean,24),24),Sub(CSRank(Delta(open_interest_mean,24)),CSRank(trade_close)))",skel_ce638db1cf3f85fb,prod_1351931f326b18a0,a7ff55r3_954c2352879b70a5,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_4h,level,"Mul(Delta(Delta(open_interest_last,4),24),Sub(CSRank(Delta(open_interest_last,4)),CSRank(trade_return_1h)))",skel_ce638db1cf3f85fb,prod_82b37f1b65636bd1,a7ff55r3_97fe9040f63166e5,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_mean,trade_close,open_interest_like,price_like,zmean_8h,level,"Mul(Delta(ZScore(Mean(open_interest_mean,8)),24),Sub(CSRank(ZScore(Mean(open_interest_mean,8))),CSRank(trade_close)))",skel_0a66f0f5eefec7ab,prod_2428ddbf66513af3,a7ff55r3_9a71eb888aac8700,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,level,delta_4h,"Mul(Delta(open_interest_last,24),Sub(CSRank(open_interest_last),CSRank(Delta(trade_return_1h,4))))",skel_2bede8eb36f01fb9,prod_c320461d436eff85,a7ff55r3_9aa033e19db7f483,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_mean,trade_close,open_interest_like,price_like,zmean_24h,zmean_24h,"Mul(Delta(ZScore(Mean(open_interest_mean,24)),24),Sub(CSRank(ZScore(Mean(open_interest_mean,24))),CSRank(ZScore(Mean(trade_close,24)))))",skel_645a6995f5269099,prod_3e356f72fe3cb263,a7ff55r3_9b933636d66f890f,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_close,open_interest_like,price_like,level,delta_8h,"Mul(Delta(open_interest_last,24),Sub(CSRank(open_interest_last),CSRank(Delta(trade_close,8))))",skel_2bede8eb36f01fb9,prod_a267cfba08754abb,a7ff55r3_9cddd6976993f3fd,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_mean,trade_close,open_interest_like,price_like,level,zmean_24h,"Mul(Delta(open_interest_mean,24),Sub(CSRank(open_interest_mean),CSRank(ZScore(Mean(trade_close,24)))))",skel_eb135d6c985230be,prod_994e3f09884717e8,a7ff55r3_9e481c90c7331c51,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_mean,trade_close,open_interest_like,price_like,level,delta_8h,"Mul(Delta(open_interest_mean,24),Sub(CSRank(open_interest_mean),CSRank(Delta(trade_close,8))))",skel_2bede8eb36f01fb9,prod_2fa9f869a0656778,a7ff55r3_9e68211c4128f17b,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_mean,trade_close,open_interest_like,price_like,delta_8h,level,"Mul(Delta(Delta(open_interest_mean,8),24),Sub(CSRank(Delta(open_interest_mean,8)),CSRank(trade_close)))",skel_ce638db1cf3f85fb,prod_78c19ae5610b19c8,a7ff55r3_9fe8e52e6caa22c2,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_mean,trade_close,open_interest_like,price_like,level,level,"Mul(Delta(open_interest_mean,24),Sub(CSRank(open_interest_mean),CSRank(trade_close)))",skel_7af6ea9882f2a41c,prod_aa0eba9a5dcca5ab,a7ff55r3_a0af028b734acadc,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_mean,trade_return_1h,open_interest_like,price_like,level,delta_24h,"Mul(Delta(open_interest_mean,24),Sub(CSRank(open_interest_mean),CSRank(Delta(trade_return_1h,24))))",skel_2bede8eb36f01fb9,prod_d373deccda90d51a,a7ff55r3_a2498bfaa195b64e,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_mean,trade_return_1h,open_interest_like,price_like,level,delta_4h,"Mul(Delta(open_interest_mean,24),Sub(CSRank(open_interest_mean),CSRank(Delta(trade_return_1h,4))))",skel_2bede8eb36f01fb9,prod_2a3da671713b1072,a7ff55r3_a3b7880362b2ed35,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_24h,open_interest_like,price_like,level,zmean_8h,"Mul(Delta(open_interest_last,24),Sub(CSRank(open_interest_last),CSRank(ZScore(Mean(trade_return_24h,8)))))",skel_eb135d6c985230be,prod_c4927063c7691c52,a7ff55r3_a85d15d8299895f5,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_4h,zmean_24h,"Mul(Delta(ZScore(Mean(open_interest_last,4)),24),Sub(CSRank(ZScore(Mean(open_interest_last,4))),CSRank(ZScore(Mean(trade_return_1h,24)))))",skel_645a6995f5269099,prod_b8d127d97da58db4,a7ff55r3_ac5712565bffb8fe,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_mean,trade_return_1h,open_interest_like,price_like,level,mean_4h,"Mul(Delta(open_interest_mean,24),Sub(CSRank(open_interest_mean),CSRank(Mean(trade_return_1h,4))))",skel_2bede8eb36f01fb9,prod_7207cc93c1f7317e,a7ff55r3_aed2df041cd9a501,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_24h,level,"Mul(Delta(Mean(open_interest_last,24),24),Sub(CSRank(Mean(open_interest_last,24)),CSRank(trade_return_1h)))",skel_ce638db1cf3f85fb,prod_a0bb392250629d28,a7ff55r3_b1915bc247a958d4,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_mean,trade_return_1h,open_interest_like,price_like,level,zmean_8h,"Mul(Delta(open_interest_mean,24),Sub(CSRank(open_interest_mean),CSRank(ZScore(Mean(trade_return_1h,8)))))",skel_eb135d6c985230be,prod_c7b31a483f2c844f,a7ff55r3_b45125b825d37baa,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_close,open_interest_like,price_like,zmean_8h,zmean_24h,"Mul(Delta(ZScore(Mean(open_interest_last,8)),24),Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(ZScore(Mean(trade_close,24)))))",skel_645a6995f5269099,prod_fa8db6879a91f3de,a7ff55r3_b5fb0b05b30d692e,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_24h,open_interest_like,price_like,zmean_8h,zmean_24h,"Mul(Delta(ZScore(Mean(open_interest_last,8)),24),Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(ZScore(Mean(trade_return_24h,24)))))",skel_645a6995f5269099,prod_c23677dac60a4202,a7ff55r3_b99a5f4b23cd4315,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_close,open_interest_like,price_like,mean_8h,level,"Mul(Delta(Mean(open_interest_last,8),24),Sub(CSRank(Mean(open_interest_last,8)),CSRank(trade_close)))",skel_ce638db1cf3f85fb,prod_2b7da94ffb7fc684,a7ff55r3_baddf7ba492864cd,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_close,open_interest_like,price_like,level,zmean_4h,"Mul(Delta(open_interest_last,24),Sub(CSRank(open_interest_last),CSRank(ZScore(Mean(trade_close,4)))))",skel_eb135d6c985230be,prod_3d016e2f2f15a5c9,a7ff55r3_bbbefa5dae5fb7dd,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_mean,trade_return_1h,open_interest_like,price_like,zmean_4h,zmean_24h,"Mul(Delta(ZScore(Mean(open_interest_mean,4)),24),Sub(CSRank(ZScore(Mean(open_interest_mean,4))),CSRank(ZScore(Mean(trade_return_1h,24)))))",skel_645a6995f5269099,prod_66fd88a58c4b7c96,a7ff55r3_bd55878b5d50c3cd,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_mean,trade_close,open_interest_like,price_like,zmean_4h,zmean_24h,"Mul(Delta(ZScore(Mean(open_interest_mean,4)),24),Sub(CSRank(ZScore(Mean(open_interest_mean,4))),CSRank(ZScore(Mean(trade_close,24)))))",skel_645a6995f5269099,prod_496bc6fa5b438742,a7ff55r3_bedb9fb76b4fe04a,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_close,open_interest_like,price_like,level,delta_24h,"Mul(Delta(open_interest_last,24),Sub(CSRank(open_interest_last),CSRank(Delta(trade_close,24))))",skel_2bede8eb36f01fb9,prod_1d2cb44b16fc77db,a7ff55r3_bf8159810396f76e,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_24h,open_interest_like,price_like,zmean_8h,level,"Mul(Delta(ZScore(Mean(open_interest_last,8)),24),Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(trade_return_24h)))",skel_0a66f0f5eefec7ab,prod_48c02ca333fc05d2,a7ff55r3_c183af67df447c9e,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_24h,open_interest_like,price_like,level,mean_4h,"Mul(Delta(open_interest_last,24),Sub(CSRank(open_interest_last),CSRank(Mean(trade_return_24h,4))))",skel_2bede8eb36f01fb9,prod_774b56f236882143,a7ff55r3_c2264ca6228a2961,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,level,mean_24h,"Mul(Delta(open_interest_last,24),Sub(CSRank(open_interest_last),CSRank(Mean(trade_return_1h,24))))",skel_2bede8eb36f01fb9,prod_27e04ccdaa0116ae,a7ff55r3_c32aa7b174d37f5a,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_24h,open_interest_like,price_like,level,level,"Mul(Delta(open_interest_last,24),Sub(CSRank(open_interest_last),CSRank(trade_return_24h)))",skel_7af6ea9882f2a41c,prod_e235d60248b1d7b7,a7ff55r3_c44771cef5a898f7,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_mean,trade_close,open_interest_like,price_like,level,mean_4h,"Mul(Delta(open_interest_mean,24),Sub(CSRank(open_interest_mean),CSRank(Mean(trade_close,4))))",skel_2bede8eb36f01fb9,prod_0510d59f33e610d9,a7ff55r3_c467bbfbd186ceb3,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_close,open_interest_like,price_like,delta_8h,level,"Mul(Delta(Delta(open_interest_last,8),24),Sub(CSRank(Delta(open_interest_last,8)),CSRank(trade_close)))",skel_ce638db1cf3f85fb,prod_4a7acafcfc0a0162,a7ff55r3_c53ac5fc255adc71,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_mean,trade_close,open_interest_like,price_like,zmean_24h,zmean_8h,"Mul(Delta(ZScore(Mean(open_interest_mean,24)),24),Sub(CSRank(ZScore(Mean(open_interest_mean,24))),CSRank(ZScore(Mean(trade_close,8)))))",skel_645a6995f5269099,prod_f9c8ec7f9cd76788,a7ff55r3_c9358cf17891dfe9,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,level,delta_8h,"Mul(Delta(open_interest_last,24),Sub(CSRank(open_interest_last),CSRank(Delta(trade_return_1h,8))))",skel_2bede8eb36f01fb9,prod_7afcfa7638be5455,a7ff55r3_ca518774f72ee31a,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_24h,open_interest_like,price_like,zmean_24h,zmean_24h,"Mul(Delta(ZScore(Mean(open_interest_last,24)),24),Sub(CSRank(ZScore(Mean(open_interest_last,24))),CSRank(ZScore(Mean(trade_return_24h,24)))))",skel_645a6995f5269099,prod_413f87b9719e7be5,a7ff55r3_ccb37e870c01b814,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,level,zmean_8h,"Mul(Delta(open_interest_last,24),Sub(CSRank(open_interest_last),CSRank(ZScore(Mean(trade_return_1h,8)))))",skel_eb135d6c985230be,prod_b5a6aaf2f41539e2,a7ff55r3_ce42375d5c762308,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,level,zmean_24h,"Mul(Delta(open_interest_last,24),Sub(CSRank(open_interest_last),CSRank(ZScore(Mean(trade_return_1h,24)))))",skel_eb135d6c985230be,prod_956e357facaf94a5,a7ff55r3_d016a05ba7bac99c,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_mean,trade_close,open_interest_like,price_like,mean_4h,level,"Mul(Delta(Mean(open_interest_mean,4),24),Sub(CSRank(Mean(open_interest_mean,4)),CSRank(trade_close)))",skel_ce638db1cf3f85fb,prod_0b879f8345cf9ba7,a7ff55r3_d17afb42619b7ac6,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_24h,open_interest_like,price_like,mean_8h,level,"Mul(Delta(Mean(open_interest_last,8),24),Sub(CSRank(Mean(open_interest_last,8)),CSRank(trade_return_24h)))",skel_ce638db1cf3f85fb,prod_b033166de3f6cfec,a7ff55r3_d20ee053cdab3306,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_mean,trade_close,open_interest_like,price_like,level,zmean_4h,"Mul(Delta(open_interest_mean,24),Sub(CSRank(open_interest_mean),CSRank(ZScore(Mean(trade_close,4)))))",skel_eb135d6c985230be,prod_6273f78a6c8af467,a7ff55r3_d5ab52e32843c931,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_mean,trade_close,open_interest_like,price_like,zmean_4h,zmean_8h,"Mul(Delta(ZScore(Mean(open_interest_mean,4)),24),Sub(CSRank(ZScore(Mean(open_interest_mean,4))),CSRank(ZScore(Mean(trade_close,8)))))",skel_645a6995f5269099,prod_223c3c9201340e32,a7ff55r3_d8ca87d52b2219f4,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_close,open_interest_like,price_like,zmean_4h,level,"Mul(Delta(ZScore(Mean(open_interest_last,4)),24),Sub(CSRank(ZScore(Mean(open_interest_last,4))),CSRank(trade_close)))",skel_0a66f0f5eefec7ab,prod_db8e4e0d510f083f,a7ff55r3_dbf2efb513cdc5c0,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_4h,zmean_4h,"Mul(Delta(ZScore(Mean(open_interest_last,4)),24),Sub(CSRank(ZScore(Mean(open_interest_last,4))),CSRank(ZScore(Mean(trade_return_1h,4)))))",skel_645a6995f5269099,prod_4b1b65ce38cce853,a7ff55r3_ddf6b6a311a84797,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_mean,trade_close,open_interest_like,price_like,zmean_24h,zmean_4h,"Mul(Delta(ZScore(Mean(open_interest_mean,24)),24),Sub(CSRank(ZScore(Mean(open_interest_mean,24))),CSRank(ZScore(Mean(trade_close,4)))))",skel_645a6995f5269099,prod_582324bfd8534cdb,a7ff55r3_e1161505ad5f763b,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,level,"Mul(Delta(ZScore(Mean(open_interest_last,8)),24),Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(trade_return_1h)))",skel_0a66f0f5eefec7ab,prod_b3dcd86e624c0ffe,a7ff55r3_e3b292e6e24e826e,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_24h,open_interest_like,price_like,level,zmean_24h,"Mul(Delta(open_interest_last,24),Sub(CSRank(open_interest_last),CSRank(ZScore(Mean(trade_return_24h,24)))))",skel_eb135d6c985230be,prod_9a6c8d7a3c35a3b3,a7ff55r3_e3d9367ff5164f2d,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_mean,trade_close,open_interest_like,price_like,level,mean_24h,"Mul(Delta(open_interest_mean,24),Sub(CSRank(open_interest_mean),CSRank(Mean(trade_close,24))))",skel_2bede8eb36f01fb9,prod_6d96fd500e3f748a,a7ff55r3_e6e160aa1b46384f,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_24h,open_interest_like,price_like,level,delta_8h,"Mul(Delta(open_interest_last,24),Sub(CSRank(open_interest_last),CSRank(Delta(trade_return_24h,8))))",skel_2bede8eb36f01fb9,prod_16a22e41276f5197,a7ff55r3_e7445c37e63888f6,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_4h,zmean_8h,"Mul(Delta(ZScore(Mean(open_interest_last,4)),24),Sub(CSRank(ZScore(Mean(open_interest_last,4))),CSRank(ZScore(Mean(trade_return_1h,8)))))",skel_645a6995f5269099,prod_f65c1522bfe0e2a2,a7ff55r3_eb0f62de68dab8dd,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_close,open_interest_like,price_like,zmean_24h,zmean_8h,"Mul(Delta(ZScore(Mean(open_interest_last,24)),24),Sub(CSRank(ZScore(Mean(open_interest_last,24))),CSRank(ZScore(Mean(trade_close,8)))))",skel_645a6995f5269099,prod_bdc05e139a31509a,a7ff55r3_efa1663facc297ec,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_4h,level,"Mul(Delta(ZScore(Mean(open_interest_last,4)),24),Sub(CSRank(ZScore(Mean(open_interest_last,4))),CSRank(trade_return_1h)))",skel_0a66f0f5eefec7ab,prod_0ffb4b7e01cd655c,a7ff55r3_efbd84db2791ccf5,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_24h,open_interest_like,price_like,delta_8h,level,"Mul(Delta(Delta(open_interest_last,8),24),Sub(CSRank(Delta(open_interest_last,8)),CSRank(trade_return_24h)))",skel_ce638db1cf3f85fb,prod_591104af5aa5c220,a7ff55r3_f0feba4eb9dd0f01,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_24h,open_interest_like,price_like,zmean_24h,zmean_4h,"Mul(Delta(ZScore(Mean(open_interest_last,24)),24),Sub(CSRank(ZScore(Mean(open_interest_last,24))),CSRank(ZScore(Mean(trade_return_24h,4)))))",skel_645a6995f5269099,prod_0ed5cb3a49d360eb,a7ff55r3_f97cb9369d6aa21a,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_mean,trade_close,open_interest_like,price_like,zmean_8h,zmean_24h,"Mul(Delta(ZScore(Mean(open_interest_mean,8)),24),Sub(CSRank(ZScore(Mean(open_interest_mean,8))),CSRank(ZScore(Mean(trade_close,24)))))",skel_645a6995f5269099,prod_c2313eb69f198c8b,a7ff55r3_f9841cab92a843aa,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_24h,open_interest_like,price_like,zmean_24h,zmean_8h,"Mul(Delta(ZScore(Mean(open_interest_last,24)),24),Sub(CSRank(ZScore(Mean(open_interest_last,24))),CSRank(ZScore(Mean(trade_return_24h,8)))))",skel_645a6995f5269099,prod_82df3039a29aad0b,a7ff55r3_fc722f0d6066dd00,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_4h,level,"Mul(Delta(Mean(open_interest_last,4),24),Sub(CSRank(Mean(open_interest_last,4)),CSRank(trade_return_1h)))",skel_ce638db1cf3f85fb,prod_9faeb2ad90ef2156,a7ff55r3_fce842b8c124bc79,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_mean,trade_return_1h,open_interest_like,price_like,level,mean_8h,"Mul(Delta(open_interest_mean,24),Sub(CSRank(open_interest_mean),CSRank(Mean(trade_return_1h,8))))",skel_2bede8eb36f01fb9,prod_fd6342ffe36b9b4e,a7ff55r3_fd55f2fcaafea85d,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_close,open_interest_like,price_like,level,mean_24h,"Mul(Delta(open_interest_last,24),Sub(CSRank(open_interest_last),CSRank(Mean(trade_close,24))))",skel_2bede8eb36f01fb9,prod_790b5ff18820baee,a7ff55r3_ffa5e56378852267,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_close,open_interest_like,price_like,zmean_4h,zmean_4h,"Mul(Neg(ZScore(ZScore(Mean(open_interest_last,4)))),Sign(ZScore(Mean(trade_close,4))))",skel_149481c585bd5f8b,prod_6d4f16c8916e4356,a7ff55r3_0095f6ff9ed05278,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_24h,open_interest_like,price_like,mean_24h,zmean_8h,"Mul(Neg(ZScore(Mean(open_interest_last,24))),Sign(ZScore(Mean(trade_return_24h,8))))",skel_f4061a64df347a31,prod_e027b47c36a00a36,a7ff55r3_01f96919ef405ce0,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,level,zmean_24h,"Mul(Neg(ZScore(open_interest_last)),Sign(ZScore(Mean(trade_return_1h,24))))",skel_bee202f15f6c9956,prod_a45188e16edbd94b,a7ff55r3_02a3fc4def7bcf57,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_4h,zmean_8h,"Mul(Neg(ZScore(Delta(open_interest_last,4))),Sign(ZScore(Mean(trade_return_1h,8))))",skel_f4061a64df347a31,prod_aa5151330e69387a,a7ff55r3_03e49d49e0c5530a,shard_10
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,zmean_24h,"Mul(Neg(ZScore(Mean(open_interest_last,8))),Sign(ZScore(Mean(trade_return_1h,24))))",skel_f4061a64df347a31,prod_0c4a844a5eef117a,a7ff55r3_0553e1aa31d522cb,shard_10
