blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,source_file,shard
a7ls5_35a1ae6f13bfd9a5,"TSRank(mark_index_basis_bps,24)",basis_premium_like,single,L7_ranked_future_return,4,-1.0,3,True,0.5494872752569555,0.0178104764090407,True,2.1906333843821493,2.9924164622537788,True,0.0404785630444692,0.0398785630444692,0.0388785630444692,95.46666666666668,A7LS5S000_RANK_LABEL_DIAGNOSTIC_CLUE,648,-0.0051459921698363,-0.91917503868192,-0.4373879744488059,-0.9702773694352348,0.4891975308641975,689,-0.0223639840388984,-4.26731878582929,-2.1906333843821493,-2.9924164622537788,0.4267053701015965,701,-0.0456083789912629,-8.776161804554302,-4.313008501435292,-5.646090825702505,0.369472182596291,707,-0.0408785630444692,-7.525470472574136,-3.794492576589841,-4.399284074442468,0.4002828854314003,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
a7ls5_35a1ae6f13bfd9a5,"TSRank(mark_index_basis_bps,24)",basis_premium_like,single,L7_ranked_future_return,8,-1.0,3,True,0.832800944480218,0.0237732865169418,True,1.127524451243271,2.183222164935211,True,0.0392262373407914,0.0386262373407914,0.0376262373407914,94.93333333333334,A7LS5S000_RANK_LABEL_DIAGNOSTIC_CLUE,644,-0.0021313223013594,-0.3609427429823109,-0.2615880457867597,-0.8574479370469195,0.4736024844720496,685,-0.0165824116649036,-3.152074739131076,-1.127524451243271,-2.183222164935211,0.4437956204379562,698,-0.0333958662229998,-6.61048783552686,-2.280218931852467,-3.724596325646532,0.4183381088825215,703,-0.0396262373407914,-7.003086117912608,-2.454512492169679,-3.045836897867858,0.3869132290184922,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
a7ls5_35d2fb6b43e8b1d2,"TSRank(mark_index_basis_bps,168)",basis_premium_like,single,L7_ranked_future_return,4,-1.0,3,True,0.5998703117277355,0.0093558264974989,True,1.8562436213557367,2.332916785047661,True,0.0345171917023916,0.0339171917023915,0.0329171917023915,95.46666666666668,A7LS5S000_RANK_LABEL_DIAGNOSTIC_CLUE,685,-0.0072823852862227,-1.3432873813934512,-0.5341287416414594,-2.2968945278793846,0.472992700729927,716,-0.0195097293359121,-3.7818538282622858,-1.8562436213557367,-2.332916785047661,0.4567039106145251,716,-0.0453335969408333,-8.530830245280876,-4.023868116414894,-5.392349890151964,0.3966480446927374,716,-0.0349171917023915,-6.621653692832373,-3.274045928478223,-4.6814023886437415,0.4245810055865922,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
a7ls5_35d2fb6b43e8b1d2,"TSRank(mark_index_basis_bps,168)",basis_premium_like,single,L7_ranked_future_return,8,-1.0,3,True,0.8004265305204133,0.0106888080367276,True,0.8631825897677831,2.1814134718545573,True,0.0305466219243914,0.0299466219243914,0.0289466219243914,94.93333333333334,A7LS5S000_RANK_LABEL_DIAGNOSTIC_CLUE,681,-0.0062140753692092,-1.0926672439636629,-0.2079845146629966,-1.885042131313816,0.4757709251101321,712,-0.0123417286228908,-2.355910698856714,-0.8631825897677831,-2.1814134718545573,0.4648876404494382,712,-0.0313015579617142,-5.931528308936256,-2.284839944494835,-3.095754464500793,0.422752808988764,712,-0.0309466219243914,-5.713326294177653,-1.6789017192026483,-4.405905069024181,0.4269662921348314,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
a7ls5_42a2faef0e2a1c5c,"Mul(ZScore(Mean(premium_close_bps,8)),Sign(ZScore(Mean(mark_index_basis_bps,8))))",basis_premium_like,gated_sign,L7_ranked_future_return,1,-1.0,3,True,0.7159851647576321,0.0169554462827454,True,2.0818490731455164,2.0818490731455164,True,0.0156807379410691,0.0150807379410691,0.0140807379410691,95.86666666666666,A7LS5S001_RANK_LABEL_DIAGNOSTIC_CLUE,712,-0.003997119486059,-0.735312693636038,-0.735312693636038,-0.735312693636038,0.4817415730337078,719,-0.0158010293886945,-3.1091343233268285,-3.1091343233268285,-3.1091343233268285,0.4575799721835883,719,-0.0121018938821442,-2.0818490731455164,-2.0818490731455164,-2.0818490731455164,0.4645340751043115,719,-0.0160807379410691,-2.8782941902213555,-2.8782941902213555,-2.8782941902213555,0.4492350486787204,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_001\a7ls5_s001_label_response_metrics.csv,s001
a7ls5_42a2faef0e2a1c5c,"Mul(ZScore(Mean(premium_close_bps,8)),Sign(ZScore(Mean(mark_index_basis_bps,8))))",basis_premium_like,gated_sign,L7_ranked_future_return,4,-1.0,3,True,0.8769738183803664,0.0352374884726927,True,1.318111475798731,2.3184152144154977,True,0.0370547115518004,0.0364547115518004,0.0354547115518004,95.46666666666668,A7LS5S001_RANK_LABEL_DIAGNOSTIC_CLUE,709,-0.0020809662801023,-0.3881274527571691,-0.2680699380055242,-0.5761334349046537,0.5035260930888575,716,-0.0225541465633993,-4.4628599718714455,-2.3552548598105334,-2.830647502397317,0.4175977653631285,716,-0.0172408104452447,-2.987627368333716,-1.318111475798731,-2.3184152144154977,0.4622905027932961,716,-0.0374547115518004,-6.250826400598291,-2.9688577387901134,-4.005261792412568,0.3924581005586592,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_001\a7ls5_s001_label_response_metrics.csv,s001
a7ls5_4616845b0b6bf159,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L7_ranked_future_return,4,-1.0,3,True,0.3100408801772923,0.0102049063728532,True,1.888242789796016,4.094186429604916,True,0.0273818190047589,0.0267818190047589,0.0257818190047589,95.46666666666668,A7LS5S001_RANK_LABEL_DIAGNOSTIC_CLUE,704,-0.0065002235900673,-1.1599694738945423,-0.6758077670703235,-1.2923733680244938,0.4872159090909091,716,-0.0241800350455203,-4.798881498541258,-1.888242789796016,-4.534811393508506,0.4329608938547486,716,-0.0388007093161597,-7.7425828151965455,-3.878885914186085,-4.430082772019951,0.388268156424581,716,-0.0277818190047589,-5.056445719229448,-2.2083293265170947,-4.094186429604916,0.4217877094972067,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_001\a7ls5_s001_label_response_metrics.csv,s001
a7ls5_4616845b0b6bf159,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L7_ranked_future_return,8,-1.0,3,True,0.6046846654572618,0.0098465784956304,True,0.962100235460413,2.682808219866048,True,0.024019914559925,0.023419914559925,0.022419914559925,94.93333333333334,A7LS5S001_RANK_LABEL_DIAGNOSTIC_CLUE,700,-0.0062361111111111,-1.0928081281411772,-0.5604998894621593,-1.3834217152312147,0.4685714285714286,712,-0.0151742288285476,-3.077974902363748,-0.962100235460413,-3.2815037435192385,0.4564606741573033,712,-0.0319897979088639,-6.276040651785669,-2.144332837997676,-3.1392478438851805,0.4115168539325842,712,-0.024419914559925,-4.2969359221298165,-1.7606112995334438,-2.682808219866048,0.4213483146067415,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_001\a7ls5_s001_label_response_metrics.csv,s001
a7ls5_4baaa0177ac2a671,"Delta(premium_close_bps,24)",basis_premium_like,single,L7_ranked_future_return,1,-1.0,3,True,0.7914377201455718,0.0157945177568786,True,2.1032740740555558,2.1032740740555558,True,0.010848307467014,0.010248307467014,0.009248307467014,95.86666666666666,A7LS5S001_RANK_LABEL_DIAGNOSTIC_CLUE,695,-0.0172559454309679,-2.9186119147291256,-2.9186119147291256,-2.9186119147291256,0.4474820143884892,719,-0.0258755605542592,-4.691874257964881,-4.691874257964881,-4.691874257964881,0.4283727399165508,719,-0.0324202853757791,-6.144363184530614,-6.144363184530614,-6.144363184530614,0.4214186369958275,719,-0.011248307467014,-2.1032740740555558,-2.1032740740555558,-2.1032740740555558,0.474269819193324,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_001\a7ls5_s001_label_response_metrics.csv,s001
a7ls5_4cfa17a4f9cb1a2f,"Mul(ZScore(Mean(mark_trade_basis_bps,2)),Sign(ZScore(Mean(premium_close_bps,2))))",basis_premium_like,gated_sign,L7_ranked_future_return,8,1.0,3,True,0.4869687848900855,0.0144419086330076,True,0.5819126330587169,-0.0395915053929606,True,0.0251948038514752,0.0245948038514752,0.0235948038514752,94.93333333333334,A7LS5S001_RANK_LABEL_DIAGNOSTIC_CLUE,711,0.006378101366454,1.258579935531876,0.5413464711936566,-1.5218526877080008,0.5119549929676512,712,0.0147190553363745,2.86430175244412,0.5819126330587169,-0.0395915053929606,0.5379213483146067,712,0.0302117859082176,6.066199734687829,2.0752846606379185,0.5798296202526972,0.5969101123595506,712,0.0255948038514752,4.701030562799225,1.4097202721811226,-0.0079249693098941,0.5589887640449438,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_001\a7ls5_s001_label_response_metrics.csv,s001
a7ls5_527fcaeaacc0b31d,"TSRank(mark_index_basis_bps,72)",basis_premium_like,single,L7_ranked_future_return,4,-1.0,3,True,0.4046186120192066,0.0122614355718187,True,1.9800530612559997,2.624358352273899,True,0.0381591365356335,0.0375591365356335,0.0365591365356335,95.46666666666668,A7LS5S001_RANK_LABEL_DIAGNOSTIC_CLUE,683,-0.0043816630025962,-0.8144515463443611,-0.5309587659415826,-1.5431685398419852,0.486090775988287,712,-0.0202127711072326,-4.023848719821272,-1.9800530612559997,-2.624358352273899,0.4396067415730337,715,-0.0416797376817044,-7.97703226045159,-3.9508096170091713,-4.762403197329915,0.3874125874125874,716,-0.0385591365356335,-7.528630264114271,-3.647729708603608,-5.273381738414934,0.38268156424581,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_001\a7ls5_s001_label_response_metrics.csv,s001
a7ls5_527fcaeaacc0b31d,"TSRank(mark_index_basis_bps,72)",basis_premium_like,single,L7_ranked_future_return,8,-1.0,3,True,0.5805897530817851,0.0162774177598176,True,1.261008687348207,1.895022386309489,True,0.0360053502149315,0.0354053502149315,0.0344053502149315,94.93333333333334,A7LS5S001_RANK_LABEL_DIAGNOSTIC_CLUE,679,-0.0014836845814291,-0.2608725703066398,0.0949394418484573,-1.5902804978093088,0.4963181148748159,708,-0.0128127360504123,-2.506069472620518,-1.261008687348207,-1.895022386309489,0.4350282485875706,711,-0.0299119377409198,-5.761944582110194,-1.8025521363817336,-3.1713597757877983,0.4261603375527426,712,-0.0364053502149315,-6.798370836534002,-2.3689048412456404,-4.385049907961136,0.4058988764044944,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_001\a7ls5_s001_label_response_metrics.csv,s001
a7ls5_71510dbfea8d42c9,"TSRank(mark_index_basis_bps,8)",basis_premium_like,single,L7_ranked_future_return,8,-1.0,3,True,0.5393786502449667,0.0127693659656331,True,1.0697431276958962,2.283486070456911,True,0.0248014187702042,0.0242014187702042,0.0232014187702042,94.93333333333334,A7LS5S001_RANK_LABEL_DIAGNOSTIC_CLUE,417,-0.0024859285053886,-0.3776732011136954,-0.3134140408086533,-1.4017089224339894,0.4796163069544364,438,-0.0203328728182635,-3.2103682290770967,-1.0697431276958962,-2.283486070456911,0.4292237442922374,484,-0.0300764367467549,-5.040835065380122,-2.149183808039441,-2.9089107098579827,0.4070247933884297,502,-0.0252014187702042,-4.118923033451793,-1.3970382927246985,-3.85642435711186,0.4183266932270916,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_001\a7ls5_s001_label_response_metrics.csv,s001
a7ls5_71510dbfea8d42c9,"TSRank(mark_index_basis_bps,8)",basis_premium_like,single,L7_ranked_future_return,24,-1.0,3,True,0.7607029147039855,0.0070368169719243,True,0.5600963908558145,2.2465269081711416,True,0.0177338406549077,0.0171338406549077,0.0161338406549077,92.8,A7LS5S001_RANK_LABEL_DIAGNOSTIC_CLUE,408,-0.000562509896347,-0.0827636052443669,-0.1030164247286875,-2.299937596316145,0.5122549019607843,427,-0.0152945649281258,-2.3828281993832894,-0.5600963908558145,-2.2465269081711416,0.477751756440281,471,-0.025585731814116,-4.321604466207002,-0.9067023333997432,-3.7211960881224,0.4140127388535032,491,-0.0181338406549077,-2.980068503996009,-0.582094772470866,-2.766916730129444,0.4439918533604888,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_001\a7ls5_s001_label_response_metrics.csv,s001
a7ls5_7d14688e32fc8762,"TSRank(premium_close_bps,8)",basis_premium_like,single,L7_ranked_future_return,4,-1.0,3,True,0.9432132504345376,0.0120278175227165,True,0.9659194522526556,1.8592353770440415,True,0.0199916643314029,0.0193916643314029,0.0183916643314029,95.46666666666668,A7LS5S001_RANK_LABEL_DIAGNOSTIC_CLUE,500,-0.0088216347550833,-1.379820542296094,-0.5141152701906627,-2.030628741798769,0.464,548,-0.0109800400872565,-1.73967254680159,-1.0018157968702504,-1.8592353770440415,0.4890510948905109,577,-0.011645704356281,-1.927904449628802,-0.9659194522526556,-2.5038318028475883,0.4922010398613518,606,-0.0203916643314029,-3.403408857067429,-1.6063550307485932,-2.902187002010377,0.4323432343234323,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_001\a7ls5_s001_label_response_metrics.csv,s001
a7ls5_8c824613e1c1b905,"Mul(Delta(mark_trade_basis_bps,8),Sign(mark_index_basis_bps))",basis_premium_like,gated_sign,L7_ranked_future_return,4,-1.0,3,True,0.5226259229475839,0.0091225702673852,True,1.332086129727722,1.6295562729775577,True,0.0143354671599608,0.0137354671599608,0.0127354671599608,95.46666666666668,A7LS5S002_RANK_LABEL_DIAGNOSTIC_CLUE,708,-0.0006166709170328,-0.1206690813013059,0.1379576501257871,-1.1085496713205427,0.5127118644067796,716,-0.015162885694703,-2.979910101988215,-1.332086129727722,-2.39912154370199,0.4594972067039106,716,-0.0165839831626319,-3.1261875901492058,-1.5494072593405543,-2.647440921213754,0.4539106145251396,716,-0.0147354671599608,-2.587017774253825,-1.457032640116342,-1.6295562729775577,0.4581005586592179,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_002\a7ls5_s002_label_response_metrics.csv,s002
a7ls5_8f2f4ada9562a211,"Sub(Mean(mark_index_basis_bps,4),Mean(mark_index_basis_bps,72))",basis_premium_like,spread_short_long,L7_ranked_future_return,1,-1.0,3,True,0.5544575087128889,0.0127359887704115,True,4.939464173971648,4.939464173971648,True,0.0305002021841034,0.0299002021841034,0.0289002021841034,95.86666666666666,A7LS5S002_RANK_LABEL_DIAGNOSTIC_CLUE,696,-0.0042789983769689,-0.7591116328559907,-0.7591116328559907,-0.7591116328559907,0.4640804597701149,719,-0.0258057583835574,-4.939464173971648,-4.939464173971648,-4.939464173971648,0.4450625869262865,719,-0.0377702763612012,-6.733859504061309,-6.733859504061309,-6.733859504061309,0.4158553546592489,719,-0.0309002021841034,-5.258971893535807,-5.258971893535807,-5.258971893535807,0.4172461752433936,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_002\a7ls5_s002_label_response_metrics.csv,s002
a7ls5_a67277353e6b3d57,"Delta(premium_close_bps,12)",basis_premium_like,single,L7_ranked_future_return,1,-1.0,3,True,0.421854340544982,0.0060849205429351,True,3.527486313412421,3.527486313412421,True,0.018896911219286,0.018296911219286,0.017296911219286,95.86666666666666,A7LS5S002_RANK_LABEL_DIAGNOSTIC_CLUE,707,-0.0153814872100763,-2.540286532438732,-2.540286532438732,-2.540286532438732,0.4596888260254597,719,-0.0237946885363001,-4.66591263151151,-4.66591263151151,-4.66591263151151,0.4255910987482614,719,-0.0287524898437407,-5.29795248753242,-5.29795248753242,-5.29795248753242,0.4130737134909596,719,-0.019296911219286,-3.527486313412421,-3.527486313412421,-3.527486313412421,0.454798331015299,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_002\a7ls5_s002_label_response_metrics.csv,s002
a7ls5_ac10b376522e0081,"Delta(mark_index_basis_bps,4)",basis_premium_like,single,L7_ranked_future_return,8,-1.0,3,True,0.4768166035166071,0.0060071395131086,True,1.364928912696456,2.2255653489355307,True,0.0205626476019558,0.0199626476019558,0.0189626476019558,94.93333333333334,A7LS5S002_RANK_LABEL_DIAGNOSTIC_CLUE,708,-0.0053042117859384,-0.9633635453972684,-0.001950345956451,-1.68357533659852,0.480225988700565,712,-0.0205287823813982,-3.99964495795876,-1.364928912696456,-2.2255653489355307,0.4634831460674157,712,-0.0267212371254681,-5.179389570960091,-1.4904942450062917,-4.170092656903257,0.4269662921348314,712,-0.0209626476019558,-3.720382112496156,-1.404359520310945,-2.5563408478166614,0.4691011235955056,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_002\a7ls5_s002_label_response_metrics.csv,s002
