blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,source_file,shard,followup_score
a7ls5_35d2fb6b43e8b1d2,"TSRank(mark_index_basis_bps,168)",basis_premium_like,single,L3_liquidity_tier_relative_return,1,-1.0,3,True,0.508783572484706,0.0005461634918735,True,3.7509402206826143,3.7509402206826143,True,0.0006352513360852,3.5251336085272925e-05,-0.0009647486639147,95.86666666666666,A7LS5S000_NUMERIC_CLUE,688,-0.0004290545829913,-2.488773227840236,-2.488773227840236,-2.488773227840236,0.4622093023255814,719,-0.0005446613694869,-5.438292093022095,-5.438292093022095,-5.438292093022095,0.3741307371349096,719,-0.0010115351728226,-7.507093385053476,-7.507093385053476,-7.507093385053476,0.3324061196105702,719,-0.0010352513360852,-3.7509402206826143,-3.7509402206826143,-3.7509402206826143,0.4200278164116829,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000,53.41874646408552
a7ls5_ac10b376522e0081,"Delta(mark_index_basis_bps,4)",basis_premium_like,single,L1_cross_sectional_relative_return,1,-1.0,3,True,0.5050705654546731,0.0004201838626715,True,2.1279861255697825,2.1279861255697825,True,0.0002610412507587,-0.0003389587492412,-0.0013389587492412,95.86666666666666,A7LS5S002_NUMERIC_CLUE,715,-0.0001700231381352,-0.9618675250678502,-0.9618675250678502,-0.9618675250678502,0.4559440559440559,719,-0.0005276301775653,-4.869154198306517,-4.869154198306517,-4.869154198306517,0.3810848400556328,719,-0.0010808855122699,-7.400201963617428,-7.400201963617428,-7.400201963617428,0.3421418636995827,719,-0.0006610412507587,-2.1279861255697825,-2.1279861255697825,-2.1279861255697825,0.4770514603616133,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_002\a7ls5_s002_label_response_metrics.csv,s002,52.04111344277398
a7ls5_093c274318822859,"Delta(mark_index_basis_bps,2)",basis_premium_like,single,L3_liquidity_tier_relative_return,4,-1.0,3,True,0.5329298839157584,0.0005570511109437,True,0.8508069448143235,2.443534612706457,True,0.0008036175479889,0.0002036175479889,-0.000796382452011,95.46666666666668,A7LS5S000_NUMERIC_CLUE,714,-0.0004999651394211,-1.6324734797675342,-0.8426315212639278,-1.5114475666792202,0.469187675070028,716,-0.0005941442309333,-2.641297273566435,-1.244009383678448,-3.0152198092612257,0.435754189944134,716,-0.0009426554483094,-3.487148256299601,-1.8506160733925072,-2.443534612706457,0.4092178770949721,716,-0.0012036175479889,-2.2137238613824857,-0.8508069448143235,-2.90578398830648,0.4720670391061452,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000,49.70759733207433
a7ls5_35d2fb6b43e8b1d2,"TSRank(mark_index_basis_bps,168)",basis_premium_like,single,L0_raw_forward_return,1,-1.0,3,True,0.5667786273367795,0.0005646759747778,True,3.627005414292927,3.627005414292927,True,0.0005971832150659,-2.81678493404278e-06,-0.001002816784934,95.86666666666666,A7LS5S000_NUMERIC_CLUE,688,-0.0003938331029255,-2.105354687641326,-2.105354687641326,-2.105354687641326,0.438953488372093,719,-0.000521219746562,-4.939920719854392,-4.939920719854392,-4.939920719854392,0.3783031988873435,719,-0.0010379505138697,-7.425000167083865,-7.425000167083865,-7.425000167083865,0.3407510431154381,719,-0.0009971832150659,-3.627005414292927,-3.627005414292927,-3.627005414292927,0.4269819193324061,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000,47.51381865539277
a7ls5_35d2fb6b43e8b1d2,"TSRank(mark_index_basis_bps,168)",basis_premium_like,single,L1_cross_sectional_relative_return,1,-1.0,3,True,0.5667786273367795,0.0005646759747778,True,3.627005414292927,3.627005414292927,True,0.0005971832150659,-2.81678493404278e-06,-0.001002816784934,95.86666666666666,A7LS5S000_NUMERIC_CLUE,688,-0.0003938331029255,-2.1053546876413254,-2.1053546876413254,-2.1053546876413254,0.438953488372093,719,-0.000521219746562,-4.939920719854392,-4.939920719854392,-4.939920719854392,0.3783031988873435,719,-0.0010379505138697,-7.4250001670838675,-7.4250001670838675,-7.4250001670838675,0.3407510431154381,719,-0.0009971832150659,-3.627005414292927,-3.627005414292927,-3.627005414292927,0.4269819193324061,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000,47.51381865539277
a7ls5_fb6d0a43f86780d8,"Sub(Mean(mark_index_basis_bps,2),Mean(mark_index_basis_bps,24))",basis_premium_like,spread_short_long,L3_liquidity_tier_relative_return,1,-1.0,3,True,0.5790106557255006,0.000388767219265,True,3.4888929301663967,3.4888929301663967,True,0.0007997930737388,0.0001997930737388,-0.0008002069262611,95.86666666666666,A7LS5S003_NUMERIC_CLUE,696,-0.0004611097381728,-2.678346763152008,-2.678346763152008,-2.678346763152008,0.4339080459770115,719,-0.0005345359028478,-3.92867496574755,-3.92867496574755,-3.92867496574755,0.4186369958275382,719,-0.0009683484592157,-6.357421316857248,-6.357421316857248,-6.357421316857248,0.3713490959666203,719,-0.0011997930737388,-3.4888929301663967,-3.4888929301663967,-3.4888929301663967,0.4436717663421418,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_003\a7ls5_s003_label_response_metrics.csv,s003,45.97659457688133
a7ls5_fb6d0a43f86780d8,"Sub(Mean(mark_index_basis_bps,2),Mean(mark_index_basis_bps,24))",basis_premium_like,spread_short_long,L0_raw_forward_return,1,-1.0,3,True,0.6020580396929198,0.0004593361989255,True,3.422877564587768,3.422877564587768,True,0.0008094183422572,0.0002094183422572,-0.0007905816577427,95.86666666666666,A7LS5S003_NUMERIC_CLUE,696,-0.0003991520588145,-2.178350084236921,-2.178350084236921,-2.178350084236921,0.4439655172413793,719,-0.000536551255108,-3.885768237028084,-3.885768237028084,-3.885768237028084,0.4158553546592489,719,-0.0010171164031188,-6.535025516542716,-6.535025516542716,-6.535025516542716,0.3741307371349096,719,-0.0012094183422572,-3.422877564587768,-3.422877564587768,-3.422877564587768,0.4464534075104311,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_003\a7ls5_s003_label_response_metrics.csv,s003,43.67640979422128
a7ls5_fb6d0a43f86780d8,"Sub(Mean(mark_index_basis_bps,2),Mean(mark_index_basis_bps,24))",basis_premium_like,spread_short_long,L1_cross_sectional_relative_return,1,-1.0,3,True,0.6020580396929198,0.0004593361989255,True,3.422877564587768,3.422877564587768,True,0.0008094183422572,0.0002094183422572,-0.0007905816577427,95.86666666666666,A7LS5S003_NUMERIC_CLUE,696,-0.0003991520588145,-2.178350084236921,-2.178350084236921,-2.178350084236921,0.4439655172413793,719,-0.000536551255108,-3.885768237028084,-3.885768237028084,-3.885768237028084,0.4158553546592489,719,-0.0010171164031188,-6.5350255165427145,-6.5350255165427145,-6.5350255165427145,0.3741307371349096,719,-0.0012094183422572,-3.422877564587768,-3.422877564587768,-3.422877564587768,0.4464534075104311,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_003\a7ls5_s003_label_response_metrics.csv,s003,43.67640979422128
a7ls5_75fcafa367ab667d,"Delta(mark_index_basis_bps,1)",basis_premium_like,single,L0_raw_forward_return,4,-1.0,3,True,0.6262891414198558,0.0004544625568386,True,0.7803778368332702,1.932984197491902,True,0.0002108465214751,-0.0003891534785248,-0.0013891534785248,95.46666666666668,A7LS5S001_NUMERIC_CLUE,715,-0.0002353490165294,-0.6886697348284458,-0.4843291306599423,-0.9320673451164938,0.5006993006993007,716,-0.0006461462278338,-2.830269276318893,-1.716562297836455,-2.0982271185067503,0.4245810055865922,716,-0.0008878551106735,-3.22970651885532,-1.644906963066696,-1.9865270548597256,0.3994413407821229,716,-0.0006108465214751,-1.206662786772925,-0.7803778368332702,-1.932984197491902,0.4748603351955307,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_001\a7ls5_s001_label_response_metrics.csv,s001,39.75853261234492
a7ls5_093c274318822859,"Delta(mark_index_basis_bps,2)",basis_premium_like,single,L1_cross_sectional_relative_return,1,-1.0,3,True,0.6750559623747079,0.0001826885620992,True,2.058669707108965,2.058669707108965,True,0.0002505602270995,-0.0003494397729004,-0.0013494397729004,95.86666666666666,A7LS5S000_NUMERIC_CLUE,717,-0.0001400614947455,-0.8255402935677458,-0.8255402935677458,-0.8255402935677458,0.4825662482566248,719,-0.0007273619662408,-6.58367960823479,-6.58367960823479,-6.58367960823479,0.3727399165507649,719,-0.0011297430000363,-7.585400413133555,-7.585400413133555,-7.585400413133555,0.3310152990264255,719,-0.0006505602270995,-2.058669707108965,-2.058669707108965,-2.058669707108965,0.4645340751043115,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000,34.73576203173737
a7ls5_f601ad58e52fad89,"Delta(mark_index_basis_bps,168)",basis_premium_like,single,L3_liquidity_tier_relative_return,1,-1.0,3,True,0.711475901429906,0.0006467751843963,True,2.614252697924357,2.614252697924357,True,0.0004803308262142,-0.0001196691737857,-0.0011196691737857,95.86666666666666,A7LS5S003_NUMERIC_CLUE,551,-0.0002886513349755,-1.5825704820333646,-1.5825704820333646,-1.5825704820333646,0.4591651542649728,719,-0.0005563464040349,-5.252213082874074,-5.252213082874074,-5.252213082874074,0.411682892906815,719,-0.0010903515262653,-7.714720932323099,-7.714720932323099,-7.714720932323099,0.3324061196105702,719,-0.0008803308262142,-2.614252697924357,-2.614252697924357,-2.614252697924357,0.4506258692628651,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_003\a7ls5_s003_label_response_metrics.csv,s003,32.11343773933005
a7ls5_093c274318822859,"Delta(mark_index_basis_bps,2)",basis_premium_like,single,L0_raw_forward_return,4,-1.0,3,True,0.7184307156059365,0.0005988220668714,True,0.7758563660219011,2.651441333944904,True,0.0006725816106606,7.258161066064591e-05,-0.0009274183893393,95.46666666666668,A7LS5S000_NUMERIC_CLUE,714,-0.0005876974205696,-1.822937391387571,-0.9376494493129564,-1.508773516623069,0.4789915966386555,716,-0.0005550676568968,-2.3530687017698,-1.1131371210380112,-3.032814424853267,0.4469273743016759,716,-0.0009922255584048,-3.524520501942744,-1.7854758746741668,-2.936873429843037,0.3952513966480447,716,-0.0010725816106606,-1.949760104666504,-0.7758563660219011,-2.651441333944904,0.4748603351955307,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000,31.40719184022265
a7ls5_f601ad58e52fad89,"Delta(mark_index_basis_bps,168)",basis_premium_like,single,L0_raw_forward_return,1,-1.0,3,True,0.728410839430373,0.0006598488313075,True,2.487274093588826,2.487274093588826,True,0.0004492975932189,-0.000150702406781,-0.001150702406781,95.86666666666666,A7LS5S003_NUMERIC_CLUE,551,-0.0001713192068527,-0.8902749566530648,-0.8902749566530648,-0.8902749566530648,0.4791288566243194,719,-0.0005933418312715,-5.49701106130233,-5.49701106130233,-5.49701106130233,0.3991655076495132,719,-0.0010971893906047,-7.4892733079250755,-7.4892733079250755,-7.4892733079250755,0.3310152990264255,719,-0.0008492975932189,-2.487274093588826,-2.487274093588826,-2.487274093588826,0.4589707927677329,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_003\a7ls5_s003_label_response_metrics.csv,s003,30.30603898185903
a7ls5_f601ad58e52fad89,"Delta(mark_index_basis_bps,168)",basis_premium_like,single,L1_cross_sectional_relative_return,1,-1.0,3,True,0.7284108394303732,0.0006598488313075,True,2.487274093588826,2.487274093588826,True,0.0004492975932189,-0.000150702406781,-0.001150702406781,95.86666666666666,A7LS5S003_NUMERIC_CLUE,551,-0.0001713192068527,-0.8902749566530651,-0.8902749566530651,-0.8902749566530651,0.4791288566243194,719,-0.0005933418312715,-5.497011061302332,-5.497011061302332,-5.497011061302332,0.3991655076495132,719,-0.0010971893906047,-7.4892733079250755,-7.4892733079250755,-7.4892733079250755,0.3310152990264255,719,-0.0008492975932189,-2.487274093588826,-2.487274093588826,-2.487274093588826,0.4589707927677329,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_003\a7ls5_s003_label_response_metrics.csv,s003,30.306038981859004
a7ls5_4616845b0b6bf159,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L1_cross_sectional_relative_return,4,-1.0,3,True,0.7635230345576339,0.0017818459291529,True,0.3891438851525624,2.397660968466615,True,0.0024548690715478,0.0018548690715478,0.0008548690715478,95.46666666666668,A7LS5S001_NUMERIC_CLUE,704,-0.0001701372208099,-0.4819360857380235,-0.0154116673363593,-1.4265042523753535,0.4914772727272727,716,-0.0003332413912462,-1.5934151117570603,-0.3891438851525624,-2.397660968466615,0.4567039106145251,716,-0.0009785225880662,-3.489402879791274,-1.5742982501716438,-2.5954384411838056,0.4329608938547486,716,-0.0028548690715478,-4.676634015323391,-2.361456354962629,-2.9043522291446804,0.4259776536312849,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_001\a7ls5_s001_label_response_metrics.csv,s001,28.68207251340392
a7ls5_664d9c7a5d2fd3e4,"Delta(mark_index_basis_bps,24)",basis_premium_like,single,L1_cross_sectional_relative_return,1,-1.0,3,True,0.7857862638470471,0.0004787305924585,True,4.098221868779841,4.098221868779841,True,0.0009307889463188,0.0003307889463188,-0.0006692110536811,95.86666666666666,A7LS5S001_NUMERIC_CLUE,695,-0.0003821772979513,-2.0702429780263505,-2.0702429780263505,-2.0702429780263505,0.4446043165467626,719,-0.0005977100209471,-5.662058569087588,-5.662058569087588,-5.662058569087588,0.3838664812239221,719,-0.0011468646520877,-7.286762963771389,-7.286762963771389,-7.286762963771389,0.3463143254520167,719,-0.0013307889463188,-4.098221868779841,-4.098221868779841,-4.098221868779841,0.4436717663421418,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_001\a7ls5_s001_label_response_metrics.csv,s001,25.998326076533633
a7ls5_664d9c7a5d2fd3e4,"Delta(mark_index_basis_bps,24)",basis_premium_like,single,L0_raw_forward_return,1,-1.0,3,True,0.7857862638470475,0.0004787305924585,True,4.098221868779841,4.098221868779841,True,0.0009307889463188,0.0003307889463188,-0.0006692110536811,95.86666666666666,A7LS5S001_NUMERIC_CLUE,695,-0.0003821772979513,-2.070242978026351,-2.070242978026351,-2.070242978026351,0.4446043165467626,719,-0.0005977100209471,-5.662058569087587,-5.662058569087587,-5.662058569087587,0.3838664812239221,719,-0.0011468646520877,-7.286762963771391,-7.286762963771391,-7.286762963771391,0.3463143254520167,719,-0.0013307889463188,-4.098221868779841,-4.098221868779841,-4.098221868779841,0.4436717663421418,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_001\a7ls5_s001_label_response_metrics.csv,s001,25.99832607653359
a7ls5_dd6280311359d237,"TSRank(premium_close_bps,72)",basis_premium_like,single,L3_liquidity_tier_relative_return,1,-1.0,3,True,0.7728587765360033,0.0004404381098893,True,2.238579619537605,2.238579619537605,True,0.000300282654196,-0.0002997173458039,-0.0012997173458039,95.86666666666666,A7LS5S003_NUMERIC_CLUE,682,-0.0003097393771346,-1.7846201839332516,-1.7846201839332516,-1.7846201839332516,0.4530791788856305,716,-0.0002152849228268,-2.238579619537605,-2.238579619537605,-2.238579619537605,0.4329608938547486,715,-0.0003753013735925,-2.9227546118980543,-2.9227546118980543,-2.9227546118980543,0.4363636363636363,719,-0.000700282654196,-2.9834351754176525,-2.9834351754176525,-2.9834351754176525,0.4561891515994437,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_003\a7ls5_s003_label_response_metrics.csv,s003,25.393140075826572
a7ls5_093c274318822859,"Delta(mark_index_basis_bps,2)",basis_premium_like,single,L1_cross_sectional_relative_return,4,-1.0,3,True,0.7827205385595016,0.0005988220668714,True,0.7758563660219008,2.6514413339449048,True,0.0006725816106606,7.258161066064591e-05,-0.0009274183893393,95.46666666666668,A7LS5S000_NUMERIC_CLUE,714,-0.0005876974205696,-1.8229373913875708,-0.9376494493129556,-1.5087735166230694,0.4789915966386555,716,-0.0005550676568968,-2.3530687017698,-1.1131371210380112,-3.032814424853267,0.4469273743016759,716,-0.0009922255584048,-3.524520501942744,-1.7854758746741668,-2.936873429843037,0.3952513966480447,716,-0.0010725816106606,-1.949760104666504,-0.7758563660219008,-2.6514413339449048,0.4748603351955307,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000,24.978209544866143
