blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,source_file,shard
a7ls5_093c274318822859,"Delta(mark_index_basis_bps,2)",basis_premium_like,single,L5_vol_adjusted_return,24,-1.0,3,True,0.8852201850171003,0.1655485597036653,True,0.3359136489520894,2.119775533823057,True,0.2823626229820661,0.2817626229820661,0.2807626229820661,92.8,A7LS5S000_NUMERIC_CLUE,694,-0.0755230763843707,-1.4990668915538985,-0.2746742325430641,-1.8686682051506416,0.4682997118155619,696,-0.0643055486108917,-1.349360888288622,-0.3359136489520894,-2.119775533823057,0.4640804597701149,696,-0.214244066756433,-3.392030909350317,-0.8317508191506213,-2.810864147319532,0.4396551724137931,696,-0.2827626229820661,-2.4611718355845618,-0.5392877652628694,-2.517298796364679,0.4655172413793103,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
a7ls5_1bcf1c49f40bab87,"Delta(premium_close_bps,2)",basis_premium_like,single,L5_vol_adjusted_return,1,-1.0,3,True,0.7959821675415732,0.0281824373741344,True,2.6488396004693664,2.6488396004693664,True,0.0571483630018562,0.0565483630018562,0.0555483630018562,95.86666666666666,A7LS5S000_NUMERIC_CLUE,717,-0.0149237068292222,-1.3762992263081746,-1.3762992263081746,-1.3762992263081746,0.4923291492329149,719,-0.0474916416702543,-3.405575919128568,-3.405575919128568,-3.405575919128568,0.4158553546592489,719,-0.0457615424030299,-3.442963280767927,-3.442963280767927,-3.442963280767927,0.4436717663421418,719,-0.0575483630018562,-2.6488396004693664,-2.6488396004693664,-2.6488396004693664,0.4506258692628651,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
a7ls5_2a2b7e5d4d298995,"Delta(mark_trade_basis_bps,168)",basis_premium_like,single,L5_vol_adjusted_return,8,1.0,3,True,0.7010974768462495,0.0866580181059283,True,1.3241970551691802,0.107185966035036,True,0.2342846570164058,0.2336846570164058,0.2326846570164058,94.93333333333334,A7LS5S000_NUMERIC_CLUE,544,0.0043937239372389,0.1670394385757529,0.0367465590830829,-1.6999563940314888,0.5,712,0.1167999512113225,4.49631205293415,1.3241970551691802,0.1800608165339592,0.5828651685393258,712,0.2488371436429327,6.390855739387323,2.197596126927308,1.0745636520881032,0.6334269662921348,712,0.2346846570164058,4.365674880705649,1.9489603324507876,0.107185966035036,0.5674157303370787,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
a7ls5_2b146a4707fb996d,"TSRank(mark_index_basis_bps,12)",basis_premium_like,single,L0_raw_forward_return,1,-1.0,3,True,0.8595755520636568,0.0001800861021968,True,1.9852868057879605,1.9852868057879605,True,5.3855685018375525e-05,-0.0005461443149816,-0.0015461443149816,95.86666666666666,A7LS5S000_NUMERIC_CLUE,564,-0.0002603201619127,-1.3644149082378092,-1.3644149082378092,-1.3644149082378092,0.4680851063829787,607,-0.0005649512976378,-5.078162711117062,-5.078162711117062,-5.078162711117062,0.3509060955518945,630,-0.001041906093142,-7.435470743151229,-7.435470743151229,-7.435470743151229,0.3714285714285714,668,-0.0004538556850183,-1.9852868057879605,-1.9852868057879605,-1.9852868057879605,0.4446107784431137,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
a7ls5_2b146a4707fb996d,"TSRank(mark_index_basis_bps,12)",basis_premium_like,single,L1_cross_sectional_relative_return,1,-1.0,3,True,0.4636351795389888,0.0001800861021968,True,1.98528680578796,1.98528680578796,True,5.3855685018375417e-05,-0.0005461443149816,-0.0015461443149816,95.86666666666666,A7LS5S000_NUMERIC_CLUE,564,-0.0002603201619127,-1.3644149082378092,-1.3644149082378092,-1.3644149082378092,0.4680851063829787,607,-0.0005649512976378,-5.078162711117062,-5.078162711117062,-5.078162711117062,0.3509060955518945,630,-0.001041906093142,-7.43547074315123,-7.43547074315123,-7.43547074315123,0.3714285714285714,668,-0.0004538556850183,-1.98528680578796,-1.98528680578796,-1.98528680578796,0.4446107784431137,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
a7ls5_2b146a4707fb996d,"TSRank(mark_index_basis_bps,12)",basis_premium_like,single,L3_liquidity_tier_relative_return,1,-1.0,3,True,0.440152752116094,0.0001318698217192,True,2.4038278264089827,2.4038278264089827,True,0.0001274518119177,-0.0004725481880822,-0.0014725481880822,95.86666666666666,A7LS5S000_NUMERIC_CLUE,564,-0.000332626673927,-1.9028801595114844,-1.9028801595114844,-1.9028801595114844,0.450354609929078,607,-0.0005918652545094,-5.644891098753736,-5.644891098753736,-5.644891098753736,0.3624382207578254,630,-0.00103214786431,-7.445883767711409,-7.445883767711409,-7.445883767711409,0.3666666666666666,668,-0.0005274518119177,-2.4038278264089827,-2.4038278264089827,-2.4038278264089827,0.4341317365269461,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
a7ls5_2b146a4707fb996d,"TSRank(mark_index_basis_bps,12)",basis_premium_like,single,L5_vol_adjusted_return,1,-1.0,3,True,0.3581947799281229,0.0272765236070469,True,4.6908098319029,4.6908098319029,True,0.0872216140916508,0.0866216140916508,0.0856216140916508,95.86666666666666,A7LS5S000_NUMERIC_CLUE,564,-0.0240430833311128,-2.139264703930313,-2.139264703930313,-2.139264703930313,0.450354609929078,607,-0.073449517572624,-6.79373028165348,-6.79373028165348,-6.79373028165348,0.3673805601317957,630,-0.111627682939023,-8.10694888009058,-8.10694888009058,-8.10694888009058,0.3523809523809524,668,-0.0876216140916508,-4.6908098319029,-4.6908098319029,-4.6908098319029,0.4101796407185629,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
a7ls5_2b146a4707fb996d,"TSRank(mark_index_basis_bps,12)",basis_premium_like,single,L3_liquidity_tier_relative_return,4,-1.0,3,True,0.8171015696416951,0.00056041814349,True,0.912206958222132,2.2755486470151167,True,0.0007916456482161,0.0001916456482161,-0.0008083543517838,95.46666666666668,A7LS5S000_NUMERIC_CLUE,562,-0.0003083452020743,-0.9775785923704404,-0.2333482764044218,-1.3806478736646528,0.4590747330960854,605,-0.0004876163545628,-2.351517248087552,-0.912206958222132,-2.6613926856461814,0.4297520661157025,627,-0.0008918812960967,-2.963876680664619,-2.024034457414124,-2.2755486470151167,0.4082934609250399,665,-0.0011916456482161,-3.0546406946825955,-1.267788798049523,-3.143783533863227,0.4285714285714285,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
a7ls5_2b146a4707fb996d,"TSRank(mark_index_basis_bps,12)",basis_premium_like,single,L5_vol_adjusted_return,4,-1.0,3,True,0.7199718249093048,0.0453749872793219,True,1.494852968605731,2.3185814387113477,True,0.1439449945109379,0.1433449945109379,0.1423449945109379,95.46666666666668,A7LS5S000_NUMERIC_CLUE,562,-0.0234674454694229,-1.056121613751884,-0.5179278823849323,-0.9691728934875152,0.4893238434163701,605,-0.0653983637693991,-2.9961138438092885,-1.494852968605731,-2.3185814387113477,0.4264462809917355,627,-0.1066432215662677,-3.011562934952711,-2.4853712897281466,-2.882783339971205,0.4178628389154705,665,-0.1443449945109379,-4.214127057786611,-2.150249273939909,-3.2677212340842923,0.4345864661654135,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
a7ls5_35a1ae6f13bfd9a5,"TSRank(mark_index_basis_bps,24)",basis_premium_like,single,L0_raw_forward_return,1,-1.0,3,True,0.2630645699660633,0.0006145526156851,True,2.968710691410944,2.968710691410944,True,0.0003227788942347,-0.0002772211057652,-0.0012772211057652,95.86666666666666,A7LS5S000_NUMERIC_CLUE,651,-0.0004326941739343,-2.401730102979712,-2.401730102979712,-2.401730102979712,0.4362519201228879,692,-0.0005980933905371,-5.855146736871537,-5.855146736871537,-5.855146736871537,0.3526011560693641,704,-0.000887813142044,-7.033555789358879,-7.033555789358879,-7.033555789358879,0.359375,710,-0.0007227788942347,-2.968710691410944,-2.968710691410944,-2.968710691410944,0.4225352112676056,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
a7ls5_35a1ae6f13bfd9a5,"TSRank(mark_index_basis_bps,24)",basis_premium_like,single,L1_cross_sectional_relative_return,1,-1.0,3,True,0.2630645699660633,0.0006145526156851,True,2.968710691410944,2.968710691410944,True,0.0003227788942347,-0.0002772211057652,-0.0012772211057652,95.86666666666666,A7LS5S000_NUMERIC_CLUE,651,-0.0004326941739343,-2.401730102979712,-2.401730102979712,-2.401730102979712,0.4362519201228879,692,-0.0005980933905371,-5.855146736871535,-5.855146736871535,-5.855146736871535,0.3526011560693641,704,-0.000887813142044,-7.033555789358879,-7.033555789358879,-7.033555789358879,0.359375,710,-0.0007227788942347,-2.968710691410944,-2.968710691410944,-2.968710691410944,0.4225352112676056,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
a7ls5_35a1ae6f13bfd9a5,"TSRank(mark_index_basis_bps,24)",basis_premium_like,single,L3_liquidity_tier_relative_return,1,-1.0,3,True,0.2455513140713514,0.0005646423673812,True,3.230737224848193,3.230737224848193,True,0.0003582744863571,-0.0002417255136428,-0.0012417255136428,95.86666666666666,A7LS5S000_NUMERIC_CLUE,651,-0.0004401841857419,-2.642227852612641,-2.642227852612641,-2.642227852612641,0.4500768049155146,692,-0.0005953346580106,-6.063869536420378,-6.063869536420378,-6.063869536420378,0.3598265895953757,704,-0.0008572087717161,-6.843382058156238,-6.843382058156238,-6.843382058156238,0.3707386363636363,710,-0.0007582744863571,-3.230737224848193,-3.230737224848193,-3.230737224848193,0.4112676056338028,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
a7ls5_35a1ae6f13bfd9a5,"TSRank(mark_index_basis_bps,24)",basis_premium_like,single,L5_vol_adjusted_return,1,-1.0,3,True,0.3062989516308478,0.0409381171595654,True,5.66828576444543,5.66828576444543,True,0.1109895245802414,0.1103895245802414,0.1093895245802414,95.86666666666666,A7LS5S000_NUMERIC_CLUE,651,-0.0379202789325937,-3.620169433591172,-3.620169433591172,-3.620169433591172,0.4362519201228879,692,-0.0806891855986361,-7.994483517102976,-7.994483517102976,-7.994483517102976,0.3439306358381503,704,-0.1057736784330351,-8.25162583735009,-8.25162583735009,-8.25162583735009,0.3522727272727273,710,-0.1113895245802414,-5.66828576444543,-5.66828576444543,-5.66828576444543,0.3845070422535211,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
a7ls5_35a1ae6f13bfd9a5,"TSRank(mark_index_basis_bps,24)",basis_premium_like,single,L5_vol_adjusted_return,4,-1.0,3,True,0.72390924065298,0.0838282221116948,True,0.2969766370757456,2.622654388991804,True,0.1928676126847845,0.1922676126847845,0.1912676126847845,95.46666666666668,A7LS5S000_NUMERIC_CLUE,648,-0.0271065597090296,-1.3537107070874916,-0.8218195541604767,-1.3651658610607689,0.4799382716049383,689,-0.0284788075741028,-1.3081595727621813,-0.2969766370757456,-2.622654388991804,0.4383164005805515,701,-0.1282460966969452,-4.312356892661606,-2.141412348370084,-3.29171719719762,0.4051355206847361,707,-0.1932676126847845,-5.1967390463669085,-2.577737095345624,-3.185717966424185,0.4356435643564356,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
a7ls5_35d2fb6b43e8b1d2,"TSRank(mark_index_basis_bps,168)",basis_premium_like,single,L0_raw_forward_return,1,-1.0,3,True,0.5667786273367795,0.0005646759747778,True,3.627005414292927,3.627005414292927,True,0.0005971832150659,-2.81678493404278e-06,-0.001002816784934,95.86666666666666,A7LS5S000_NUMERIC_CLUE,688,-0.0003938331029255,-2.105354687641326,-2.105354687641326,-2.105354687641326,0.438953488372093,719,-0.000521219746562,-4.939920719854392,-4.939920719854392,-4.939920719854392,0.3783031988873435,719,-0.0010379505138697,-7.425000167083865,-7.425000167083865,-7.425000167083865,0.3407510431154381,719,-0.0009971832150659,-3.627005414292927,-3.627005414292927,-3.627005414292927,0.4269819193324061,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
a7ls5_35d2fb6b43e8b1d2,"TSRank(mark_index_basis_bps,168)",basis_premium_like,single,L1_cross_sectional_relative_return,1,-1.0,3,True,0.5667786273367795,0.0005646759747778,True,3.627005414292927,3.627005414292927,True,0.0005971832150659,-2.81678493404278e-06,-0.001002816784934,95.86666666666666,A7LS5S000_NUMERIC_CLUE,688,-0.0003938331029255,-2.1053546876413254,-2.1053546876413254,-2.1053546876413254,0.438953488372093,719,-0.000521219746562,-4.939920719854392,-4.939920719854392,-4.939920719854392,0.3783031988873435,719,-0.0010379505138697,-7.4250001670838675,-7.4250001670838675,-7.4250001670838675,0.3407510431154381,719,-0.0009971832150659,-3.627005414292927,-3.627005414292927,-3.627005414292927,0.4269819193324061,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
a7ls5_35d2fb6b43e8b1d2,"TSRank(mark_index_basis_bps,168)",basis_premium_like,single,L3_liquidity_tier_relative_return,1,-1.0,3,True,0.508783572484706,0.0005461634918735,True,3.7509402206826143,3.7509402206826143,True,0.0006352513360852,3.5251336085272925e-05,-0.0009647486639147,95.86666666666666,A7LS5S000_NUMERIC_CLUE,688,-0.0004290545829913,-2.488773227840236,-2.488773227840236,-2.488773227840236,0.4622093023255814,719,-0.0005446613694869,-5.438292093022095,-5.438292093022095,-5.438292093022095,0.3741307371349096,719,-0.0010115351728226,-7.507093385053476,-7.507093385053476,-7.507093385053476,0.3324061196105702,719,-0.0010352513360852,-3.7509402206826143,-3.7509402206826143,-3.7509402206826143,0.4200278164116829,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
a7ls5_35d2fb6b43e8b1d2,"TSRank(mark_index_basis_bps,168)",basis_premium_like,single,L5_vol_adjusted_return,1,-1.0,3,True,0.4641983827463294,0.0516029267311324,True,6.624508193269099,6.624508193269099,True,0.1335007905784367,0.1329007905784367,0.1319007905784367,95.86666666666666,A7LS5S000_NUMERIC_CLUE,688,-0.0332391032537135,-3.005262195188509,-3.005262195188509,-3.005262195188509,0.4462209302325581,719,-0.0705267400078219,-6.691796232941784,-6.691796232941784,-6.691796232941784,0.3560500695410292,719,-0.124366673180979,-9.159123721897732,-9.159123721897732,-9.159123721897732,0.3365785813630041,719,-0.1339007905784367,-6.624508193269099,-6.624508193269099,-6.624508193269099,0.4005563282336578,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
a7ls5_35d2fb6b43e8b1d2,"TSRank(mark_index_basis_bps,168)",basis_premium_like,single,L5_vol_adjusted_return,4,-1.0,3,True,0.97653683106407,0.100958164568628,True,0.6531103694326705,1.6952320818773037,True,0.2284978831147891,0.2278978831147891,0.2268978831147891,95.46666666666668,A7LS5S000_NUMERIC_CLUE,685,-0.0263183954878991,-1.314009923415915,-0.7676380587996895,-1.1369568643190466,0.4598540145985401,716,-0.0298848245333121,-1.4394800672556878,-0.6531103694326705,-1.6952320818773037,0.4636871508379888,716,-0.152758455385947,-5.1012799673380655,-2.683878540844977,-3.5302283859029107,0.4120111731843575,716,-0.2288978831147891,-6.2499554242198805,-3.068900219944505,-4.031160163404895,0.4343575418994413,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
a7ls5_3d44ce6d28a0eff5,"Delta(mark_index_basis_bps,72)",basis_premium_like,single,L0_raw_forward_return,1,-1.0,3,True,0.947553088308138,0.0003590916677323,True,2.428473792724023,2.428473792724023,True,0.000409029575771,-0.0001909704242289,-0.0011909704242289,95.86666666666666,A7LS5S000_NUMERIC_CLUE,647,-0.0002136315000596,-1.1611754746041334,-1.1611754746041334,-1.1611754746041334,0.4574961360123648,719,-0.0005268497510343,-5.008751252349746,-5.008751252349746,-5.008751252349746,0.4047287899860918,719,-0.0009806196806861,-6.571248398224871,-6.571248398224871,-6.571248398224871,0.3602225312934631,719,-0.000809029575771,-2.428473792724023,-2.428473792724023,-2.428473792724023,0.4367176634214186,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
