artifact_type,stage_id,path,commit,commit_subject,bytes
runtime,A7AH-0,runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_agg_monthly_coverage.csv,5b5ca07,audit crypto a7ah core12 aggtrades handoff,10257
runtime,A7AH-0,runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_authorization_matrix.json,5b5ca07,audit crypto a7ah core12 aggtrades handoff,864
runtime,A7AH-0,runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_bounded_field_audit.csv,5b5ca07,audit crypto a7ah core12 aggtrades handoff,119
runtime,A7AH-0,runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_checksum_count_audit.csv,5b5ca07,audit crypto a7ah core12 aggtrades handoff,866
runtime,A7AH-0,runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_hourly_enhanced_partition_audit.csv,5b5ca07,audit crypto a7ah core12 aggtrades handoff,329
runtime,A7AH-0,runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_key_coverage_by_symbol.csv,5b5ca07,audit crypto a7ah core12 aggtrades handoff,2903
runtime,A7AH-0,runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_manifest.json,5b5ca07,audit crypto a7ah core12 aggtrades handoff,1068
runtime,A7AH-0,runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_missing_timestamp_sample.csv,5b5ca07,audit crypto a7ah core12 aggtrades handoff,14126
runtime,A7AH-0,runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_numeric_quality.csv,5b5ca07,audit crypto a7ah core12 aggtrades handoff,1017
runtime,A7AH-0,runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_report_consistency_audit.csv,5b5ca07,audit crypto a7ah core12 aggtrades handoff,587
runtime,A7AH-0,runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_schema_audit.csv,5b5ca07,audit crypto a7ah core12 aggtrades handoff,34205
runtime,A7AH-0,runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_source_trace_closure_audit.csv,5b5ca07,audit crypto a7ah core12 aggtrades handoff,1399
runtime,A7AH-0,runtime/a7ah0_post_a7ag_role_split_decision/a7ah0_authorization_matrix.json,56215b3,add crypto a7ah role split followup,462
runtime,A7AH-0,runtime/a7ah0_post_a7ag_role_split_decision/a7ah0_branch_decision_matrix.csv,56215b3,add crypto a7ah role split followup,717
runtime,A7AH-0,runtime/a7ah0_post_a7ag_role_split_decision/a7ah0_downside_risk_defense_next_contract.json,56215b3,add crypto a7ah role split followup,545
runtime,A7AH-0,runtime/a7ah0_post_a7ag_role_split_decision/a7ah0_evidence_summary.csv,56215b3,add crypto a7ah role split followup,356
runtime,A7AH-0,runtime/a7ah0_post_a7ag_role_split_decision/a7ah0_input_concentration_summary.csv,56215b3,add crypto a7ah role split followup,393
runtime,A7AH-0,runtime/a7ah0_post_a7ag_role_split_decision/a7ah0_input_label_translation_summary.csv,56215b3,add crypto a7ah role split followup,1388
runtime,A7AH-0,runtime/a7ah0_post_a7ag_role_split_decision/a7ah0_manifest.json,56215b3,add crypto a7ah role split followup,802
runtime,A7AH-0,runtime/a7ah0_post_a7ag_role_split_decision/a7ah0_ordinary_alpha_objective_rewrite_next_contract.json,56215b3,add crypto a7ah role split followup,632
runtime,A7AH-1,runtime/a7ah1_ordinary_alpha_objective_rewrite_contract/a7ah1_allowed_objective_families.csv,56215b3,add crypto a7ah role split followup,854
runtime,A7AH-1,runtime/a7ah1_ordinary_alpha_objective_rewrite_contract/a7ah1_authorization_matrix.json,56215b3,add crypto a7ah role split followup,356
runtime,A7AH-1,runtime/a7ah1_ordinary_alpha_objective_rewrite_contract/a7ah1_label_policy.json,56215b3,add crypto a7ah role split followup,776
runtime,A7AH-1,runtime/a7ah1_ordinary_alpha_objective_rewrite_contract/a7ah1_manifest.json,56215b3,add crypto a7ah role split followup,646
runtime,A7AH-1,runtime/a7ah1_ordinary_alpha_objective_rewrite_contract/a7ah1_selector_policy.json,56215b3,add crypto a7ah role split followup,660
runtime,A7AH-1D,runtime/a7ah1d_ordinary_alpha_dry_rerank/a7ah1d_authorization_matrix.json,56215b3,add crypto a7ah role split followup,334
runtime,A7AH-1D,runtime/a7ah1d_ordinary_alpha_dry_rerank/a7ah1d_label_summary.csv,56215b3,add crypto a7ah role split followup,222
runtime,A7AH-1D,runtime/a7ah1d_ordinary_alpha_dry_rerank/a7ah1d_manifest.json,56215b3,add crypto a7ah role split followup,806
runtime,A7AH-1D,runtime/a7ah1d_ordinary_alpha_dry_rerank/a7ah1d_ordinary_alpha_rerank_queue.csv,56215b3,add crypto a7ah role split followup,18694
runtime,A7AH-1D,runtime/a7ah1d_ordinary_alpha_dry_rerank/a7ah1d_ordinary_alpha_selected.csv,56215b3,add crypto a7ah role split followup,1342
runtime,A7AH-1D,runtime/a7ah1d_ordinary_alpha_dry_rerank/a7ah1d_reject_reason_summary.csv,56215b3,add crypto a7ah role split followup,108
runtime,A7AH-2,runtime/a7ah2_downside_risk_defense_forensic_contract/a7ah2_authorization_matrix.json,56215b3,add crypto a7ah role split followup,363
runtime,A7AH-2,runtime/a7ah2_downside_risk_defense_forensic_contract/a7ah2_downside_seed_pair_summary.csv,56215b3,add crypto a7ah role split followup,1359
runtime,A7AH-2,runtime/a7ah2_downside_risk_defense_forensic_contract/a7ah2_forensic_audit_plan.csv,56215b3,add crypto a7ah role split followup,1057
runtime,A7AH-2,runtime/a7ah2_downside_risk_defense_forensic_contract/a7ah2_manifest.json,56215b3,add crypto a7ah role split followup,718
runtime,A7AH-2,runtime/a7ah2_downside_risk_defense_forensic_contract/a7ah2_promotion_boundary.json,56215b3,add crypto a7ah role split followup,535
runtime,A7AH-2F,runtime/a7ah2f_downside_risk_defense_forensic_audit/a7ah2f_authorization_matrix.json,56215b3,add crypto a7ah role split followup,339
runtime,A7AH-2F,runtime/a7ah2f_downside_risk_defense_forensic_audit/a7ah2f_downside_candidate_audit.csv,56215b3,add crypto a7ah role split followup,23882
runtime,A7AH-2F,runtime/a7ah2f_downside_risk_defense_forensic_audit/a7ah2f_manifest.json,56215b3,add crypto a7ah role split followup,865
runtime,A7AH-2F,runtime/a7ah2f_downside_risk_defense_forensic_audit/a7ah2f_seed_pair_summary.csv,56215b3,add crypto a7ah role split followup,1636
runtime,A7AH-2F,runtime/a7ah2f_downside_risk_defense_forensic_audit/a7ah2f_tier_summary.csv,56215b3,add crypto a7ah role split followup,338
report,A7AH0-CORE12-AGGTRADES-FINAL-HANDOFF-AUDIT,reports/CRYPTO_A7AH0_CORE12_AGGTRADES_FINAL_HANDOFF_AUDIT_20260524.md,5b5ca07,audit crypto a7ah core12 aggtrades handoff,27877
report,A7AH0-POST-A7AG-ROLE-SPLIT-DECISION,reports/CRYPTO_A7AH0_POST_A7AG_ROLE_SPLIT_DECISION_20260529.md,56215b3,add crypto a7ah role split followup,5267
report,A7AH1-ORDINARY-ALPHA-OBJECTIVE-REWRITE-CONTRACT,reports/CRYPTO_A7AH1_ORDINARY_ALPHA_OBJECTIVE_REWRITE_CONTRACT_20260529.md,56215b3,add crypto a7ah role split followup,4546
report,A7AH1D-ORDINARY-ALPHA-DRY-RERANK,reports/CRYPTO_A7AH1D_ORDINARY_ALPHA_DRY_RERANK_20260529.md,56215b3,add crypto a7ah role split followup,35164
report,A7AH2-DOWNSIDE-RISK-DEFENSE-FORENSIC-CONTRACT,reports/CRYPTO_A7AH2_DOWNSIDE_RISK_DEFENSE_FORENSIC_CONTRACT_20260529.md,56215b3,add crypto a7ah role split followup,7090
report,A7AH2F-DOWNSIDE-RISK-DEFENSE-FORENSIC-AUDIT,reports/CRYPTO_A7AH2F_DOWNSIDE_RISK_DEFENSE_FORENSIC_AUDIT_20260529.md,56215b3,add crypto a7ah role split followup,51731
runtime,A7AI-F0,runtime/a7aif0_field_contract_enforcement_ledger/a7aif0_authorization_matrix.json,b5f83ad,add crypto a7ai field enforcement gate,394
runtime,A7AI-F0,runtime/a7aif0_field_contract_enforcement_ledger/a7aif0_blocker_matrix.json,b5f83ad,add crypto a7ai field enforcement gate,125
runtime,A7AI-F0,runtime/a7aif0_field_contract_enforcement_ledger/a7aif0_enforcement_summary.csv,b5f83ad,add crypto a7ai field enforcement gate,311
runtime,A7AI-F0,runtime/a7aif0_field_contract_enforcement_ledger/a7aif0_generator_field_family_enforcement.csv,b5f83ad,add crypto a7ai field enforcement gate,13741
runtime,A7AI-F0,runtime/a7aif0_field_contract_enforcement_ledger/a7aif0_manifest.json,b5f83ad,add crypto a7ai field enforcement gate,1210
runtime,A7AI-F0,runtime/a7aif0_field_contract_enforcement_ledger/a7aif0_motif_family_enforcement_summary.csv,b5f83ad,add crypto a7ai field enforcement gate,395
runtime,A7AI-F0,runtime/a7aif0_field_contract_enforcement_ledger/a7aif0_semantic_field_enforcement_ledger.csv,b5f83ad,add crypto a7ai field enforcement gate,35319
runtime,A7AI-F1,runtime/a7aif1_engine_enforcement_gap_audit/a7aif1_authorization_matrix.json,b5f83ad,add crypto a7ai field enforcement gate,366
runtime,A7AI-F1,runtime/a7aif1_engine_enforcement_gap_audit/a7aif1_engine_enforcement_gap_matrix.csv,b5f83ad,add crypto a7ai field enforcement gate,2300
runtime,A7AI-F1,runtime/a7aif1_engine_enforcement_gap_audit/a7aif1_hard_gaps.csv,b5f83ad,add crypto a7ai field enforcement gate,58
runtime,A7AI-F1,runtime/a7aif1_engine_enforcement_gap_audit/a7aif1_manifest.json,b5f83ad,add crypto a7ai field enforcement gate,584
runtime,A7AI-F1,runtime/a7aif1_engine_enforcement_gap_audit/a7aif1_required_patch_plan.csv,b5f83ad,add crypto a7ai field enforcement gate,628
runtime,A7AI0,runtime/a7ai0_core12_aggtrades_experiment_contract/a7ai0_authorization_matrix.json,5b5ca07,audit crypto a7ah core12 aggtrades handoff,708
runtime,A7AI0,runtime/a7ai0_core12_aggtrades_experiment_contract/a7ai0_blocked_pattern_registry.csv,5b5ca07,audit crypto a7ah core12 aggtrades handoff,478
runtime,A7AI0,runtime/a7ai0_core12_aggtrades_experiment_contract/a7ai0_derived_in_runner_contract.csv,5b5ca07,audit crypto a7ah core12 aggtrades handoff,642
runtime,A7AI0,runtime/a7ai0_core12_aggtrades_experiment_contract/a7ai0_experiment_field_contract.csv,5b5ca07,audit crypto a7ah core12 aggtrades handoff,3490
runtime,A7AI0,runtime/a7ai0_core12_aggtrades_experiment_contract/a7ai0_manifest.json,5b5ca07,audit crypto a7ah core12 aggtrades handoff,649
runtime,A7AI0,runtime/a7ai0_core12_aggtrades_experiment_contract/a7ai0_split_manifest.csv,5b5ca07,audit crypto a7ah core12 aggtrades handoff,612
report,A7AI0-CORE12-AGGTRADES-EXPERIMENT-CONTRACT,reports/CRYPTO_A7AI0_CORE12_AGGTRADES_EXPERIMENT_CONTRACT_20260524.md,5b5ca07,audit crypto a7ah core12 aggtrades handoff,11335
runtime,A7AI0R,runtime/a7ai0r_core12_aggtrades_unified_feature_build/a7ai0r_authorization_matrix.json,d005e36,build crypto a7ai unified aggtrades features,642
runtime,A7AI0R,runtime/a7ai0r_core12_aggtrades_unified_feature_build/a7ai0r_bounded_feature_audit.csv,d005e36,build crypto a7ai unified aggtrades features,485
runtime,A7AI0R,runtime/a7ai0r_core12_aggtrades_unified_feature_build/a7ai0r_manifest.json,d005e36,build crypto a7ai unified aggtrades features,888
runtime,A7AI0R,runtime/a7ai0r_core12_aggtrades_unified_feature_build/a7ai0r_numeric_quality.csv,d005e36,build crypto a7ai unified aggtrades features,7066
runtime,A7AI0R,runtime/a7ai0r_core12_aggtrades_unified_feature_build/a7ai0r_split_coverage.csv,d005e36,build crypto a7ai unified aggtrades features,293
runtime,A7AI0R,runtime/a7ai0r_core12_aggtrades_unified_feature_build/a7ai0r_unified_feature_catalog.csv,d005e36,build crypto a7ai unified aggtrades features,5271
report,A7AI0R-CORE12-AGGTRADES-UNIFIED-FEATURE-BUILD,reports/CRYPTO_A7AI0R_CORE12_AGGTRADES_UNIFIED_FEATURE_BUILD_20260524.md,d005e36,build crypto a7ai unified aggtrades features,10190
report,A7AIF0-FIELD-CONTRACT-ENFORCEMENT-LEDGER,reports/CRYPTO_A7AIF0_FIELD_CONTRACT_ENFORCEMENT_LEDGER_20260529.md,b5f83ad,add crypto a7ai field enforcement gate,13959
report,A7AIF1-ENGINE-ENFORCEMENT-GAP-AUDIT,reports/CRYPTO_A7AIF1_ENGINE_ENFORCEMENT_GAP_AUDIT_20260529.md,b5f83ad,add crypto a7ai field enforcement gate,10408
runtime,A7AJ,runtime/a7aj_universe500_silver_acceptance_panel_prep/a7aj_dataset_summary.csv,f56e049,accept crypto universe silver and prep search panel,263
runtime,A7AJ,runtime/a7aj_universe500_silver_acceptance_panel_prep/a7aj_feature_contract.csv,f56e049,accept crypto universe silver and prep search panel,21835
runtime,A7AJ,runtime/a7aj_universe500_silver_acceptance_panel_prep/a7aj_market_symbol_audit.csv,f56e049,accept crypto universe silver and prep search panel,105013
runtime,A7AJ,runtime/a7aj_universe500_silver_acceptance_panel_prep/a7aj_metrics_symbol_audit.csv,f56e049,accept crypto universe silver and prep search panel,166993
runtime,A7AJ,runtime/a7aj_universe500_silver_acceptance_panel_prep/a7aj_output_panel_manifest.csv,f56e049,accept crypto universe silver and prep search panel,67745
runtime,A7AJ,runtime/a7aj_universe500_silver_acceptance_panel_prep/a7aj_panel_quality.csv,f56e049,accept crypto universe silver and prep search panel,12381
runtime,A7AJ,runtime/a7aj_universe500_silver_acceptance_panel_prep/a7aj_search_chain_config.json,f56e049,accept crypto universe silver and prep search panel,1353
runtime,A7AJ,runtime/a7aj_universe500_silver_acceptance_panel_prep/a7aj_split_coverage.csv,f56e049,accept crypto universe silver and prep search panel,56622
runtime,A7AJ,runtime/a7aj_universe500_silver_acceptance_panel_prep/a7aj_summary.json,f56e049,accept crypto universe silver and prep search panel,1373
runtime,A7AJ,runtime/a7aj_universe500_silver_acceptance_panel_prep/a7aj_universe_registry.csv,f56e049,accept crypto universe silver and prep search panel,139548
report,A7AJ0-UNIVERSE500-SILVER-ACCEPTANCE,reports/CRYPTO_A7AJ0_UNIVERSE500_SILVER_ACCEPTANCE_20260525.md,f56e049,accept crypto universe silver and prep search panel,13383
report,A7AJ1-UNIVERSE300-SEARCH-PANEL-PREP,reports/CRYPTO_A7AJ1_UNIVERSE300_SEARCH_PANEL_PREP_20260525.md,f56e049,accept crypto universe silver and prep search panel,3006
runtime,A7AK,runtime/a7ak_lv0_listing_age_latent_variable_contract/a7ak_lv0_authorization_matrix.json,a2e1d50,define crypto a7ak listing age latent variable contract,889
runtime,A7AK,runtime/a7ak_lv0_listing_age_latent_variable_contract/a7ak_lv0_forbidden_inputs.csv,a2e1d50,define crypto a7ak listing age latent variable contract,594
runtime,A7AK,runtime/a7ak_lv0_listing_age_latent_variable_contract/a7ak_lv0_input_feature_family_counts.csv,a2e1d50,define crypto a7ak listing age latent variable contract,144
runtime,A7AK,runtime/a7ak_lv0_listing_age_latent_variable_contract/a7ak_lv0_manifest.json,a2e1d50,define crypto a7ak listing age latent variable contract,886
runtime,A7AK,runtime/a7ak_lv0_listing_age_latent_variable_contract/a7ak_lv0_observable_state_features.csv,a2e1d50,define crypto a7ak listing age latent variable contract,3160
runtime,A7AK,runtime/a7ak_lv0_listing_age_latent_variable_contract/a7ak_lv0_response_vector_definition.csv,a2e1d50,define crypto a7ak listing age latent variable contract,1297
runtime,A7AK,runtime/a7ak_lv0_listing_age_latent_variable_contract/a7ak_lv0_search_quota_policy.csv,a2e1d50,define crypto a7ak listing age latent variable contract,695
runtime,A7AK,runtime/a7ak_lv0_listing_age_latent_variable_contract/a7ak_lv0_state_construction_rules.csv,a2e1d50,define crypto a7ak listing age latent variable contract,1272
runtime,A7AK,runtime/a7ak_lv0_listing_age_latent_variable_contract/a7ak_lv0_universe_counts.csv,a2e1d50,define crypto a7ak listing age latent variable contract,433
runtime,A7AK,runtime/a7ak_lv0_listing_age_latent_variable_contract/a7ak_lv0_user_approval_checklist.csv,a2e1d50,define crypto a7ak listing age latent variable contract,527
runtime,A7AK,runtime/a7ak_lv1_latent_state_feature_build/a7ak_lv1_age_quota_audit.csv,dfff89d,build crypto a7ak latent state features,1448
runtime,A7AK,runtime/a7ak_lv1_latent_state_feature_build/a7ak_lv1_manifest.json,dfff89d,build crypto a7ak latent state features,1426
runtime,A7AK,runtime/a7ak_lv1_latent_state_feature_build/a7ak_lv1_raw_state_registry.csv,dfff89d,build crypto a7ak latent state features,99839
runtime,A7AK,runtime/a7ak_lv1_latent_state_feature_build/a7ak_lv1_split_summary.csv,dfff89d,build crypto a7ak latent state features,325
runtime,A7AK,runtime/a7ak_lv1_latent_state_feature_build/a7ak_lv1_state_feature_quality.csv,dfff89d,build crypto a7ak latent state features,1813
runtime,A7AK,runtime/a7ak_lv1_latent_state_feature_build/a7ak_lv1_symbol_state_coverage.csv,dfff89d,build crypto a7ak latent state features,68442
runtime,A7AK,runtime/a7ak_lv1_latent_state_feature_build/a7ak_lv1_train_thresholds.csv,dfff89d,build crypto a7ak latent state features,660
runtime,A7AK,runtime/a7ak_lv2_response_merge_audit/a7ak_lv2_bias_boundary_audit.csv,b4d07ce,audit crypto a7ak latent state response merges,672
runtime,A7AK,runtime/a7ak_lv2_response_merge_audit/a7ak_lv2_manifest.json,b4d07ce,audit crypto a7ak latent state response merges,1428
runtime,A7AK,runtime/a7ak_lv2_response_merge_audit/a7ak_lv2_merge_group_registry.csv,b4d07ce,audit crypto a7ak latent state response merges,10193
runtime,A7AK,runtime/a7ak_lv2_response_merge_audit/a7ak_lv2_relaxed_merge_suggestions.csv,b4d07ce,audit crypto a7ak latent state response merges,798
runtime,A7AK,runtime/a7ak_lv2_response_merge_audit/a7ak_lv2_response_similarity_edges.csv,b4d07ce,audit crypto a7ak latent state response merges,32155
runtime,A7AK,runtime/a7ak_lv2_response_merge_audit/a7ak_lv2_state_merge_map.csv,b4d07ce,audit crypto a7ak latent state response merges,402770
runtime,A7AK,runtime/a7ak_lv2_response_merge_audit/a7ak_lv2_state_response_vectors.csv,b4d07ce,audit crypto a7ak latent state response merges,381217
runtime,A7AK,runtime/a7ak_lv2_response_merge_audit/a7ak_lv2_unseen_state_policy.csv,b4d07ce,audit crypto a7ak latent state response merges,22785
runtime,A7AK,runtime/a7ak_lv3_neutral_field_family_smoke/a7ak_lv3_bias_boundary_audit.csv,73cba8c,smoke crypto a7ak latent neutral field families,427
runtime,A7AK,runtime/a7ak_lv3_neutral_field_family_smoke/a7ak_lv3_manifest.json,73cba8c,smoke crypto a7ak latent neutral field families,1404
runtime,A7AK,runtime/a7ak_lv3_neutral_field_family_smoke/a7ak_lv3_neutralization_coverage.csv,73cba8c,smoke crypto a7ak latent neutral field families,3621
runtime,A7AK,runtime/a7ak_lv3_neutral_field_family_smoke/a7ak_lv3_signal_decisions.csv,73cba8c,smoke crypto a7ak latent neutral field families,3103
runtime,A7AK,runtime/a7ak_lv3_neutral_field_family_smoke/a7ak_lv3_signal_mode_metrics.csv,73cba8c,smoke crypto a7ak latent neutral field families,35397
runtime,A7AK,runtime/a7ak_lv3_neutral_field_family_smoke/a7ak_lv3_timestamp_sample_audit.csv,73cba8c,smoke crypto a7ak latent neutral field families,151
runtime,A7AK,runtime/a7ak_lv3r_contract_meme_taxonomy_audit/a7ak_lv3r_contract_counts.csv,9dbfb0c,classify crypto contract and meme taxonomy,171
runtime,A7AK,runtime/a7ak_lv3r_contract_meme_taxonomy_audit/a7ak_lv3r_contract_meme_stratification_counts.csv,9dbfb0c,classify crypto contract and meme taxonomy,1507
runtime,A7AK,runtime/a7ak_lv3r_contract_meme_taxonomy_audit/a7ak_lv3r_contract_meme_taxonomy.csv,9dbfb0c,classify crypto contract and meme taxonomy,209440
runtime,A7AK,runtime/a7ak_lv3r_contract_meme_taxonomy_audit/a7ak_lv3r_manifest.json,9dbfb0c,classify crypto contract and meme taxonomy,1226
runtime,A7AK,runtime/a7ak_lv3r_contract_meme_taxonomy_audit/a7ak_lv3r_meme_counts.csv,9dbfb0c,classify crypto contract and meme taxonomy,392
runtime,A7AK,runtime/a7ak_lv3r_contract_meme_taxonomy_audit/a7ak_lv3r_meme_review_flags.csv,9dbfb0c,classify crypto contract and meme taxonomy,2162
runtime,A7AK,runtime/a7ak_lv3r_contract_meme_taxonomy_audit/a7ak_lv3r_top_meme_contracts.csv,9dbfb0c,classify crypto contract and meme taxonomy,6419
report,A7AK-LV0-LISTING-AGE-LATENT-VARIABLE-CONTRACT,reports/CRYPTO_A7AK_LV0_LISTING_AGE_LATENT_VARIABLE_CONTRACT_20260526.md,a2e1d50,define crypto a7ak listing age latent variable contract,18156
report,A7AK-LV1-LATENT-STATE-FEATURE-BUILD,reports/CRYPTO_A7AK_LV1_LATENT_STATE_FEATURE_BUILD_20260527.md,dfff89d,build crypto a7ak latent state features,26784
report,A7AK-LV2-RESPONSE-MERGE-AUDIT,reports/CRYPTO_A7AK_LV2_RESPONSE_MERGE_AUDIT_20260527.md,b4d07ce,audit crypto a7ak latent state response merges,59071
report,A7AK-LV3-NEUTRAL-FIELD-FAMILY-SMOKE,reports/CRYPTO_A7AK_LV3_NEUTRAL_FIELD_FAMILY_SMOKE_20260527.md,73cba8c,smoke crypto a7ak latent neutral field families,43576
report,A7AK-LV3R-CONTRACT-MEME-TAXONOMY-AUDIT,reports/CRYPTO_A7AK_LV3R_CONTRACT_MEME_TAXONOMY_AUDIT_20260527.md,9dbfb0c,classify crypto contract and meme taxonomy,28631
runtime,A7AL,runtime/a7al_universe498_replay_acceptance/a7ak_min_search_chain_config.json,b4af964,abolish fixed delay stress in crypto latency policy,1693
runtime,A7AL,runtime/a7al_universe498_replay_acceptance/a7al_dataset_summary.csv,a9a634e,accept crypto universe498 replay base,243
runtime,A7AL,runtime/a7al_universe498_replay_acceptance/a7al_split_coverage.csv,a9a634e,accept crypto universe498 replay base,240
runtime,A7AL,runtime/a7al_universe498_replay_acceptance/a7al_summary.json,b4af964,abolish fixed delay stress in crypto latency policy,1293
runtime,A7AL,runtime/a7al_universe498_replay_acceptance/a7al_symbol_quality.csv,a9a634e,accept crypto universe498 replay base,209633
runtime,A7AL,runtime/a7al_universe498_replay_acceptance/a7am_feature_contract.csv,b4af964,abolish fixed delay stress in crypto latency policy,9433
runtime,A7AL,runtime/a7al_universe498_replay_acceptance/a7am_symbol_classification.csv,a9a634e,accept crypto universe498 replay base,77600
runtime,A7AL-2,runtime/a7al2_small_formula_search_contract/a7al2_allowed_feature_roles.csv,6232a96,add crypto a7al neutral baseline controls,592
runtime,A7AL-2,runtime/a7al2_small_formula_search_contract/a7al2_input_family_policy_summary.csv,6232a96,add crypto a7al neutral baseline controls,442
runtime,A7AL-2,runtime/a7al2_small_formula_search_contract/a7al2_manifest.json,6232a96,add crypto a7al neutral baseline controls,929
runtime,A7AL-2,runtime/a7al2_small_formula_search_contract/a7al2_matched_control_plan.csv,6232a96,add crypto a7al neutral baseline controls,554
runtime,A7AL-2G,runtime/a7al2g_matched_control_gate/a7al2g_candidate_gate_matrix.csv,4a753fe,accept crypto v2 data and repair selector controls,18738
runtime,A7AL-2G,runtime/a7al2g_matched_control_gate/a7al2g_control_specs.csv,4a753fe,accept crypto v2 data and repair selector controls,1008
runtime,A7AL-2G,runtime/a7al2g_matched_control_gate/a7al2g_input_allowed_roles.csv,4a753fe,accept crypto v2 data and repair selector controls,592
runtime,A7AL-2G,runtime/a7al2g_matched_control_gate/a7al2g_manifest.json,4a753fe,accept crypto v2 data and repair selector controls,1198
runtime,A7AL-2G,runtime/a7al2g_matched_control_gate/a7al2g_policy_counts.csv,4a753fe,accept crypto v2 data and repair selector controls,130
runtime,A7AL-2H,runtime/a7al2h_selector_repair/a7al2h_manifest.json,4a753fe,accept crypto v2 data and repair selector controls,864
runtime,A7AL-2H,runtime/a7al2h_selector_repair/a7al2h_rejected_not_authorized_candidates.csv,4a753fe,accept crypto v2 data and repair selector controls,10963
runtime,A7AL-2H,runtime/a7al2h_selector_repair/a7al2h_repaired_selection_trace.csv,4a753fe,accept crypto v2 data and repair selector controls,21131
runtime,A7AL-2H,runtime/a7al2h_selector_repair/a7al2h_selected_control_gated_candidates.csv,4a753fe,accept crypto v2 data and repair selector controls,10405
runtime,A7AL-2H,runtime/a7al2h_selector_repair/a7al2h_selected_family_counts.csv,4a753fe,accept crypto v2 data and repair selector controls,98
runtime,A7AL-2H,runtime/a7al2h_selector_repair/a7al2h_selected_policy_counts.csv,4a753fe,accept crypto v2 data and repair selector controls,101
runtime,A7AL-2I,runtime/a7al2i_replay_preflight/a7al2i_candidate_decisions.csv,c525b91,add crypto a7al replay preflight and derived reset,5517
runtime,A7AL-2I,runtime/a7al2i_replay_preflight/a7al2i_candidate_variant_metrics.csv,c525b91,add crypto a7al replay preflight and derived reset,84828
runtime,A7AL-2I,runtime/a7al2i_replay_preflight/a7al2i_manifest.json,c525b91,add crypto a7al replay preflight and derived reset,927
runtime,A7AL-2I,runtime/a7al2i_replay_preflight/a7al2i_timestamp_spread_trace_sample.csv,c525b91,add crypto a7al replay preflight and derived reset,2
runtime,A7AL-2J,runtime/a7al2j_derived_tolerant_search_reset/a7al2j_feature_roles.csv,c525b91,add crypto a7al replay preflight and derived reset,555
runtime,A7AL-2J,runtime/a7al2j_derived_tolerant_search_reset/a7al2j_generator_cells.csv,c525b91,add crypto a7al replay preflight and derived reset,1057
runtime,A7AL-2J,runtime/a7al2j_derived_tolerant_search_reset/a7al2j_input_derived_contract.csv,c525b91,add crypto a7al replay preflight and derived reset,6510
runtime,A7AL-2J,runtime/a7al2j_derived_tolerant_search_reset/a7al2j_manifest.json,c525b91,add crypto a7al replay preflight and derived reset,626
runtime,A7AL-2J,runtime/a7al2j_derived_tolerant_search_reset/a7al2j_relaxed_selector_policy.csv,c525b91,add crypto a7al replay preflight and derived reset,511
runtime,A7AL-2J,runtime/a7al2j_derived_tolerant_search_reset/a7al2j_searchable_derived_field_sample.csv,c525b91,add crypto a7al replay preflight and derived reset,9552
runtime,A7AL-2K,runtime/a7al2k_derived_generator_smoke/a7al2k_cell_quota_summary.csv,39de239,add crypto derived generator smoke,310
runtime,A7AL-2K,runtime/a7al2k_derived_generator_smoke/a7al2k_control_attachment_audit.csv,39de239,add crypto derived generator smoke,638136
runtime,A7AL-2K,runtime/a7al2k_derived_generator_smoke/a7al2k_diversity_summary.csv,39de239,add crypto derived generator smoke,387
runtime,A7AL-2K,runtime/a7al2k_derived_generator_smoke/a7al2k_feature_lineage_audit.csv,39de239,add crypto derived generator smoke,252
runtime,A7AL-2K,runtime/a7al2k_derived_generator_smoke/a7al2k_generated_candidates.csv,8886edb,rerun crypto a7al2p1 on repaired pool,3495979
runtime,A7AL-2K,runtime/a7al2k_derived_generator_smoke/a7al2k_manifest.json,8886edb,rerun crypto a7al2p1 on repaired pool,710
runtime,A7AL-2K,runtime/a7al2k_derived_generator_smoke/a7al2k_selected_candidates.csv,39de239,add crypto derived generator smoke,321298
runtime,A7AL-2K,runtime/a7al2k_derived_generator_smoke/a7al2k_selector_trace_summary.csv,39de239,add crypto derived generator smoke,146
runtime,A7AL-2L,runtime/a7al2l_fast_derived_replay_preflight/a7al2l_fast_candidate_decisions.csv,40620fe,add crypto a7al2p2 local oi price contract,1038
runtime,A7AL-2L,runtime/a7al2l_fast_derived_replay_preflight/a7al2l_fast_candidate_variant_metrics.csv,40620fe,add crypto a7al2p2 local oi price contract,11366
runtime,A7AL-2L,runtime/a7al2l_fast_derived_replay_preflight/a7al2l_fast_eval_errors.csv,2214e72,add crypto derived replay preflight,2
