blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,source_file,shard,next_wave_family,a7ls_arm,source_seed_id,source_info_axis,source_stability_tier,source_info_axis_score,skeleton_key,production_key,company_numeric_shard,blocker_family,premay_all_positive_bool,lag_ok_bool,robust_ok_bool,deep_followup_score,promotion_lane,a7ls12_rank,a7ls12_alias_applied,a7ls12_original_expression,a7ls12_deep_shard,a7input_queue,a7ls12_execution_mode,a7ls12_hours_per_split,a7ls12_source_stage
a7ls9_1d98ff9117e75a6f,"Mul(Abs(ZScore(Mean(trade_return_24h,504))),ZScore(Mean(volume_volatility_ratio_168h,504)))",volatility_like|volume_volatility_ratio_168h,abs_state_interaction,L0_raw_forward_return,24,1.0,3,True,0.6302438314235251,0.0055702135645539,True,1.1934691919077076,0.897135004565627,True,0.0052666250735787,0.0046666250735787,0.0036666250735787,94.93333333333334,A7LS10S039_NUMERIC_CLUE,2113,0.005364783167485,8.704884111975757,1.770454410057514,1.4636674444682891,0.6138192143871273,2136,0.0050457637568621,9.336606702508016,1.9084179000298545,1.6576017192013348,0.5510299625468165,2136,0.0042188049538702,5.774073898913566,1.1934691919077076,0.897135004565627,0.5931647940074907,2136,0.0056666250735787,9.51318336881503,1.8292451127378395,1.5864438035070083,0.5978464419475655,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_039\a7ls10_s039_label_response_metrics.csv,s039,vol_liquidity_interaction,A7LS9_B,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_0b7da1bf94010641,prod_e3e6c03018bf0a66,a7ls10_s039,numeric_clue,True,True,True,489.1587899028912,A7LS11_PRIORITY_DEEP_AUDIT,29,False,"Mul(Abs(ZScore(Mean(trade_return_24h,504))),ZScore(Mean(volume_volatility_ratio_168h,504)))",a7ls12_s001,a7ls12_s001,full_timestamp_deep_audit,0,A7LS-11
a7ls9_1d98ff9117e75a6f,"Mul(Abs(ZScore(Mean(trade_return_24h,504))),ZScore(Mean(volume_volatility_ratio_168h,504)))",volatility_like|volume_volatility_ratio_168h,abs_state_interaction,L1_cross_sectional_relative_return,24,1.0,3,True,0.6302438314235251,0.0055702135645539,True,1.1934691919077074,0.8971350045656272,True,0.0052666250735787,0.0046666250735787,0.0036666250735787,94.93333333333334,A7LS10S039_NUMERIC_CLUE,2113,0.005364783167485,8.704884111975757,1.770454410057514,1.4636674444682898,0.6138192143871273,2136,0.0050457637568621,9.336606702508016,1.908417900029854,1.6576017192013353,0.5510299625468165,2136,0.0042188049538702,5.774073898913566,1.1934691919077074,0.8971350045656272,0.5931647940074907,2136,0.0056666250735787,9.51318336881503,1.8292451127378395,1.586443803507008,0.5978464419475655,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_039\a7ls10_s039_label_response_metrics.csv,s039,vol_liquidity_interaction,A7LS9_B,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_0b7da1bf94010641,prod_e3e6c03018bf0a66,a7ls10_s039,numeric_clue,True,True,True,489.1587899028912,A7LS11_PRIORITY_DEEP_AUDIT,30,False,"Mul(Abs(ZScore(Mean(trade_return_24h,504))),ZScore(Mean(volume_volatility_ratio_168h,504)))",a7ls12_s001,a7ls12_s001,full_timestamp_deep_audit,0,A7LS-11
a7ls9_f9f9a6dc7ac394de,"Mul(Abs(ZScore(Mean(mark_index_basis_bps,168))),Sign(ZScore(Mean(age_x_volatility,168))))",basis_premium_like|age_x_volatility,basis_abs_gate,L3_liquidity_tier_relative_return,4,-1.0,3,True,0.6168758865373903,0.0008249164244683,True,1.036228364739776,1.1653822312009114,True,0.0004289619420476,-0.0001710380579523,-0.0011710380579523,95.82222222222222,A7LS10S003_NUMERIC_CLUE,2133,-0.0003843520875993,-1.878550566869984,-0.9442897514975852,-1.0476448936532914,0.4730426629160806,2156,-0.0003693545317368,-1.9983717341385088,-1.036228364739776,-1.1653822312009114,0.4809833024118738,2156,-0.0005692811059335,-3.0746641309718576,-1.47076383064729,-1.9466265585158864,0.4689239332096475,2156,-0.0008289619420476,-3.727559788016553,-1.864747557839568,-1.9141745809321955,0.4619666048237477,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_003\a7ls10_s003_label_response_metrics.csv,s003,basis_context_interaction,A7LS9_F,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_f3587e34559c7444,prod_f8301a4fc2088c1b,a7ls10_s003,numeric_clue,True,True,True,486.75519910083193,A7LS11_PRIORITY_DEEP_AUDIT,31,False,"Mul(Abs(ZScore(Mean(mark_index_basis_bps,168))),Sign(ZScore(Mean(age_x_volatility,168))))",a7ls12_s001,a7ls12_s001,full_timestamp_deep_audit,0,A7LS-11
a7ls9_182f6de86cb48a7c,"Mul(ZScore(Mean(basis_abs_168h,12)),ZScore(Mean(top_long_short_account_ratio_last,12)))",basis_premium|positioning_flow,raw_typed_mul,L0_raw_forward_return,24,1.0,3,True,0.6395436525423845,0.0032819604553744,True,1.1774579205959264,0.6130732724747295,True,0.002986498827673,0.002386498827673,0.001386498827673,94.93333333333334,A7LS10S024_NUMERIC_CLUE,2125,0.0002417751953705,0.5838301493588662,-0.0815934849130403,-0.6553151430434434,0.5143529411764706,2136,0.0029084183212443,6.798393463361837,1.2957719540209007,0.9751641666883292,0.5491573033707865,2136,0.0028517834142406,6.952791492209043,1.498466111470495,0.7025989274091332,0.5552434456928839,2136,0.003386498827673,5.784176145895662,1.1774579205959264,0.6130732724747295,0.5716292134831461,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_024\a7ls10_s024_label_response_metrics.csv,s024,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_160c44d034b03d96,prod_c337c64d366e01ef,a7ls10_s024,numeric_clue,True,True,True,478.23495912176185,A7LS11_PRIORITY_DEEP_AUDIT,32,False,"Mul(ZScore(Mean(basis_abs_168h,12)),ZScore(Mean(top_long_short_account_ratio_last,12)))",a7ls12_s001,a7ls12_s001,full_timestamp_deep_audit,0,A7LS-11
a7ls9_982bcce5eed1ffc6,"Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_last,8))),ZScore(Mean(age_x_liquidity,8)))",open_interest_like|age_x_liquidity,positioning_abs_state,L3_liquidity_tier_relative_return,8,-1.0,3,True,0.6301591665944158,0.0005931505207562,True,1.0648353507292656,1.6390851228267298,True,0.000211231582919,-0.0003887684170809,-0.0013887684170809,95.64444444444445,A7LS10S016_NUMERIC_CLUE,2145,-0.0003919760479666,-2.1811889634403294,-0.6673789321038055,-2.1490455825021493,0.4848484848484848,2152,-0.0011000155885906,-7.615367588004064,-2.7592102212765512,-3.247548972544251,0.4530669144981412,2152,-0.0005501820617878,-2.894295663258858,-1.2280379275665771,-2.235845239111813,0.4804832713754647,2152,-0.000611231582919,-3.0622483378660865,-1.0648353507292656,-1.6390851228267298,0.4986059479553903,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_016\a7ls10_s016_label_response_metrics.csv,s016,positioning_context_interaction,A7LS9_H,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_35c4090d2366a15a,prod_ea6f629f3ac7f8ed,a7ls10_s016,numeric_clue,True,True,True,476.3302999837183,A7LS11_PRIORITY_DEEP_AUDIT,33,False,"Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_last,8))),ZScore(Mean(age_x_liquidity,8)))",a7ls12_s001,a7ls12_s001,full_timestamp_deep_audit,0,A7LS-11
a7ls9_9060064e491093b0,"Mul(Abs(ZScore(Mean(basis_abs_168h,72))),ZScore(Mean(taker_buy_sell_volume_ratio_last,72)))",basis_premium|positioning_flow,raw_abs_state,L3_liquidity_tier_relative_return,4,1.0,3,True,0.634475244873358,0.0008261736283881,True,1.0776663628468126,0.6475319271711378,True,0.0004198036118582,-0.0001801963881417,-0.0011801963881417,95.82222222222222,A7LS10S026_NUMERIC_CLUE,2133,0.0003075776942525,2.04948814338368,1.0780759145576253,0.506620489430825,0.5283638068448195,2156,0.0002914639237977,2.022815241504996,1.0776663628468126,0.6475319271711378,0.5236549165120594,2156,0.0007878976003436,4.442756359653206,2.138192073027815,2.0780910521418465,0.5459183673469388,2156,0.0008198036118582,3.9220553426495672,1.9632856511421213,1.7342459981517464,0.5538033395176253,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_026\a7ls10_s026_label_response_metrics.csv,s026,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_236de345d469127b,prod_40f14544127b4340,a7ls10_s026,numeric_clue,True,True,True,473.2996531476071,A7LS11_PRIORITY_DEEP_AUDIT,34,False,"Mul(Abs(ZScore(Mean(basis_abs_168h,72))),ZScore(Mean(taker_buy_sell_volume_ratio_last,72)))",a7ls12_s001,a7ls12_s001,full_timestamp_deep_audit,0,A7LS-11
a7ls9_d10a723f937bbda2,"Mul(ZScore(Mean(premium_close_bps,72)),ZScore(Mean(basis_abs_168h,72)))",basis_premium|basis_premium,raw_typed_mul,L1_cross_sectional_relative_return,24,1.0,3,True,0.4760772474644864,0.0041847599041259,True,0.964568806374584,0.4121885026343154,True,0.0039742447181096,0.0033742447181096,0.0023742447181096,94.93333333333334,A7LS10S024_NUMERIC_CLUE,2113,0.0008237183047298,1.9478649581189107,0.2810639654328859,-0.3264388725667619,0.5073355418835779,2136,0.0019767003787713,4.498691116481427,0.964568806374584,0.4121885026343154,0.5421348314606742,2136,0.0071544135534073,14.612692307792862,2.884787594584165,2.3389208095888905,0.6254681647940075,2136,0.0043742447181096,7.339122741650682,1.4031263282649018,1.120843554192669,0.5636704119850188,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_024\a7ls10_s024_label_response_metrics.csv,s024,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_a35964dc7d03cf37,prod_47355ea7778f1240,a7ls10_s024,numeric_clue,True,True,True,620.4214807720134,A7LS11_DEEP_AUDIT_CANDIDATE,35,False,"Mul(ZScore(Mean(premium_close_bps,72)),ZScore(Mean(basis_abs_168h,72)))",a7ls12_s001,a7ls12_s001,full_timestamp_deep_audit,0,A7LS-11
a7ls9_792122f1bd4995b5,"Mul(Delta(age_percentile_active_universe,12),ZScore(Mean(mark_index_basis_bps,12)))",listing_lifecycle|basis_premium,raw_delta_state,L5_vol_adjusted_return,8,-1.0,3,True,0.490777773373848,1.778201559835765,True,0.7691325470979096,1.2720161935170715,True,1.5721684919290544,1.5715684919290545,1.5705684919290543,95.64444444444445,A7LS10S029_NUMERIC_CLUE,318,-0.0602911988820255,-1.0759972636167838,-0.2276243351015004,-1.2310285206920977,0.5125786163522013,501,-0.0925476980606001,-2.3499120303652017,-0.7691325470979096,-1.413141918538715,0.4650698602794411,441,-0.5225408958226693,-3.2565449773080464,-1.144575301019816,-1.2720161935170715,0.473922902494331,12,-1.5725684919290543,-3.5328391343868364,,,0.3333333333333333,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_029\a7ls10_s029_label_response_metrics.csv,s029,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_9fc7867b7a34875e,prod_fbbc1eabbf0c484d,a7ls10_s029,numeric_clue,True,True,True,603.9174969343006,A7LS11_DEEP_AUDIT_CANDIDATE,36,False,"Mul(Delta(age_percentile_active_universe,12),ZScore(Mean(mark_index_basis_bps,12)))",a7ls12_s001,a7ls12_s001,full_timestamp_deep_audit,0,A7LS-11
a7ls9_d10a723f937bbda2,"Mul(ZScore(Mean(premium_close_bps,72)),ZScore(Mean(basis_abs_168h,72)))",basis_premium|basis_premium,raw_typed_mul,L0_raw_forward_return,24,1.0,3,True,0.5249235486106985,0.0041847599041259,True,0.9645688063745844,0.4121885026343152,True,0.0039742447181096,0.0033742447181096,0.0023742447181096,94.93333333333334,A7LS10S024_NUMERIC_CLUE,2113,0.0008237183047298,1.947864958118912,0.2810639654328864,-0.3264388725667618,0.5073355418835779,2136,0.0019767003787713,4.498691116481429,0.9645688063745844,0.4121885026343152,0.5421348314606742,2136,0.0071544135534073,14.612692307792862,2.884787594584165,2.3389208095888905,0.6254681647940075,2136,0.0043742447181096,7.339122741650681,1.4031263282649018,1.1208435541926691,0.5636704119850188,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_024\a7ls10_s024_label_response_metrics.csv,s024,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_a35964dc7d03cf37,prod_47355ea7778f1240,a7ls10_s024,numeric_clue,True,True,True,571.5751796258013,A7LS11_DEEP_AUDIT_CANDIDATE,37,False,"Mul(ZScore(Mean(premium_close_bps,72)),ZScore(Mean(basis_abs_168h,72)))",a7ls12_s001,a7ls12_s001,full_timestamp_deep_audit,0,A7LS-11
a7ls9_1920f31cd91f269e,"Mul(Delta(realized_vol_168h,336),ZScore(Mean(liquidity_rank_active_universe,336)))",volatility_like|liquidity_rank_active_universe,typed_interaction,L3_liquidity_tier_relative_return,4,1.0,3,True,0.5355580075716084,0.0009526435894711,True,0.8927956572170668,0.6084450650791483,True,0.0006358829827448,3.588298274481401e-05,-0.0009641170172551,95.82222222222222,A7LS10S033_NUMERIC_CLUE,1820,0.000313916049677,1.511444588200424,0.7591793870407826,0.5597628994812981,0.5203296703296704,2156,0.0002423105628697,1.6912266961682334,0.8927956572170668,0.6084450650791483,0.5217996289424861,2156,0.0009276717936479,4.594740359950298,2.262679798475455,2.157253328913396,0.5394248608534323,2156,0.0010358829827448,4.825777977748719,2.394263678628486,2.3520355608313928,0.5435992578849722,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_033\a7ls10_s033_label_response_metrics.csv,s033,vol_liquidity_interaction,A7LS9_B,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_80f4102c9447249d,prod_d42183609b7bc5f4,a7ls10_s033,numeric_clue,True,True,True,553.731084585993,A7LS11_DEEP_AUDIT_CANDIDATE,38,False,"Mul(Delta(realized_vol_168h,336),ZScore(Mean(liquidity_rank_active_universe,336)))",a7ls12_s001,a7ls12_s001,full_timestamp_deep_audit,0,A7LS-11
a7ls9_d7a773685af27a8b,"Mul(Abs(ZScore(Mean(premium_abs_168h,72))),ZScore(Mean(taker_buy_sell_volume_ratio_last,72)))",basis_premium|positioning_flow,raw_abs_state,L1_cross_sectional_relative_return,8,1.0,3,True,0.5432727732696983,0.0011197658604291,True,0.8894811650623283,0.4984639901268677,True,0.0007403657241136,0.0001403657241136,-0.0008596342758863,95.64444444444445,A7LS10S027_NUMERIC_CLUE,2129,0.0001983900140019,0.7889167606635709,0.3284844181812011,0.0403580334684289,0.5091592296852983,2152,0.0005849530711928,2.6729465019697938,0.8894811650623283,0.4984639901268677,0.520910780669145,2152,0.0010936859236251,3.90585169879797,1.4054742582025694,1.0617079180890168,0.5385687732342007,2152,0.0011403657241136,3.51722580752942,1.2160384269646392,1.1127915121921934,0.5343866171003717,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_027\a7ls10_s027_label_response_metrics.csv,s027,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_ef7cc2ad85d60bf9,prod_bf1926105090e0f0,a7ls10_s027,numeric_clue,True,True,True,545.6865408951388,A7LS11_DEEP_AUDIT_CANDIDATE,39,False,"Mul(Abs(ZScore(Mean(premium_abs_168h,72))),ZScore(Mean(taker_buy_sell_volume_ratio_last,72)))",a7ls12_s001,a7ls12_s001,full_timestamp_deep_audit,0,A7LS-11
a7ls9_0ea87c9407eb8fd6,"Mul(Delta(age_x_liquidity,72),ZScore(Mean(basis_abs_168h,72)))",listing_lifecycle|basis_premium,raw_delta_state,L1_cross_sectional_relative_return,24,-1.0,3,True,0.5415933401446104,0.0040833771811266,True,0.7426696424551439,1.534365060285062,True,0.003728764503426,0.003128764503426,0.002128764503426,94.93333333333334,A7LS10S028_NUMERIC_CLUE,2064,-0.002417317225186,-5.464863602168994,-1.1766692897263318,-1.853014471717614,0.4471899224806202,2136,-0.0015262499701497,-3.660974124544537,-0.7426696424551439,-1.534365060285062,0.4897003745318352,2136,-0.0022680016919418,-4.279890593696169,-0.8802731260235606,-1.7740043252620723,0.4779962546816479,2136,-0.004128764503426,-7.560419541950162,-1.5564715817996355,-2.101240131696056,0.423689138576779,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_028\a7ls10_s028_label_response_metrics.csv,s028,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_ce489e91605e89a3,prod_faa206e050a9fd19,a7ls10_s028,numeric_clue,True,True,True,532.7144578727153,A7LS11_DEEP_AUDIT_CANDIDATE,40,False,"Mul(Delta(age_x_liquidity,72),ZScore(Mean(basis_abs_168h,72)))",a7ls12_s001,a7ls12_s001,full_timestamp_deep_audit,0,A7LS-11
a7ls9_0ea87c9407eb8fd6,"Mul(Delta(age_x_liquidity,72),ZScore(Mean(basis_abs_168h,72)))",listing_lifecycle|basis_premium,raw_delta_state,L0_raw_forward_return,24,-1.0,3,True,0.5415933401446105,0.0040833771811266,True,0.7426696424551442,1.5343650602850625,True,0.003728764503426,0.003128764503426,0.002128764503426,94.93333333333334,A7LS10S028_NUMERIC_CLUE,2064,-0.002417317225186,-5.464863602168994,-1.1766692897263311,-1.8530144717176145,0.4471899224806202,2136,-0.0015262499701497,-3.660974124544537,-0.7426696424551442,-1.5343650602850625,0.4897003745318352,2136,-0.0022680016919418,-4.279890593696169,-0.8802731260235608,-1.7740043252620723,0.4779962546816479,2136,-0.004128764503426,-7.560419541950162,-1.5564715817996355,-2.101240131696056,0.423689138576779,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_028\a7ls10_s028_label_response_metrics.csv,s028,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_ce489e91605e89a3,prod_faa206e050a9fd19,a7ls10_s028,numeric_clue,True,True,True,532.7144578727152,A7LS11_DEEP_AUDIT_CANDIDATE,41,False,"Mul(Delta(age_x_liquidity,72),ZScore(Mean(basis_abs_168h,72)))",a7ls12_s001,a7ls12_s001,full_timestamp_deep_audit,0,A7LS-11
a7ls9_37dceefef1275afb,"ZScore(Mean(volume_volatility_ratio_168h,24))",volatility_like,zmean,L1_cross_sectional_relative_return,24,1.0,3,True,0.5537660903430927,0.0055940057357788,True,0.8149667044066256,0.4737375311056348,True,0.0053343372503435,0.0047343372503435,0.0037343372503435,94.93333333333334,A7LS10S031_NUMERIC_CLUE,2113,0.0016531147331643,2.5521995632301344,0.519983098269563,0.3176594633401761,0.5958353052531945,2136,0.0048160883281037,8.650286429332208,1.7792066058081,1.2771559453605317,0.5660112359550562,2136,0.0031771228095539,4.004120574386153,0.8149667044066256,0.4737375311056348,0.572565543071161,2136,0.0057343372503435,9.832025235927894,1.9680964492724184,1.618409055308498,0.6212546816479401,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_031\a7ls10_s031_label_response_metrics.csv,s031,vol_liquidity_deep,A7LS9_A,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_ea729d0f96c7cddd,prod_142b4f8e32465516,a7ls10_s031,numeric_clue,True,True,True,527.7865201549278,A7LS11_DEEP_AUDIT_CANDIDATE,42,False,"ZScore(Mean(volume_volatility_ratio_168h,24))",a7ls12_s001,a7ls12_s001,full_timestamp_deep_audit,0,A7LS-11
a7ls9_0ea87c9407eb8fd6,"Mul(Delta(age_x_liquidity,72),ZScore(Mean(basis_abs_168h,72)))",listing_lifecycle|basis_premium,raw_delta_state,L3_liquidity_tier_relative_return,24,-1.0,3,True,0.5522593435221529,0.0042036846007864,True,0.6788515793085634,1.3691706552059173,True,0.0038423500371107,0.0032423500371107,0.0022423500371107,94.93333333333334,A7LS10S028_NUMERIC_CLUE,2064,-0.0028787758845969,-6.654547259136144,-1.39727351537732,-2.2761334866923337,0.436531007751938,2136,-0.0013588337902224,-3.286320803702903,-0.6788515793085634,-1.3691706552059173,0.4887640449438202,2136,-0.0024205691715079,-4.632700334578158,-0.9605479132060476,-1.8633196778125785,0.4578651685393258,2136,-0.0042423500371107,-7.74413129913583,-1.6012011486226811,-2.0831306391631883,0.4194756554307116,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_028\a7ls10_s028_label_response_metrics.csv,s028,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_ce489e91605e89a3,prod_faa206e050a9fd19,a7ls10_s028,numeric_clue,True,True,True,515.6678512547113,A7LS11_DEEP_AUDIT_CANDIDATE,43,False,"Mul(Delta(age_x_liquidity,72),ZScore(Mean(basis_abs_168h,72)))",a7ls12_s001,a7ls12_s001,full_timestamp_deep_audit,0,A7LS-11
a7ls9_e73ed4dc26d8b1fa,"Mul(ZScore(Mean(premium_close_bps,72)),Sign(ZScore(Mean(basis_abs_168h,72))))",basis_premium|basis_premium,raw_gate,L1_cross_sectional_relative_return,24,1.0,3,True,0.5778463300496812,0.0044391743478691,True,0.9338585546406748,0.331607564641247,True,0.0042811615629817,0.0036811615629817,0.0026811615629817,94.93333333333334,A7LS10S024_NUMERIC_CLUE,2113,0.0002769107606307,0.5715926319240585,0.0859070567838829,-0.4843112941857461,0.4685281590156176,2136,0.0018994636891221,4.552533350689428,0.9338585546406748,0.331607564641247,0.5126404494382022,2136,0.0074093561189968,14.632049254138678,3.0398316392717444,2.0174522955207017,0.6189138576779026,2136,0.0046811615629817,7.042355570335135,1.4708605168236255,0.9082871817879714,0.5856741573033708,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_024\a7ls10_s024_label_response_metrics.csv,s024,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_400b87127c6c2138,prod_51b1c464caeda257,a7ls10_s024,numeric_clue,True,True,True,515.583917157865,A7LS11_DEEP_AUDIT_CANDIDATE,44,False,"Mul(ZScore(Mean(premium_close_bps,72)),Sign(ZScore(Mean(basis_abs_168h,72))))",a7ls12_s001,a7ls12_s001,full_timestamp_deep_audit,0,A7LS-11
a7ls9_37dceefef1275afb,"ZScore(Mean(volume_volatility_ratio_168h,24))",volatility_like,zmean,L0_raw_forward_return,24,1.0,3,True,0.5806685517719837,0.0055940057357788,True,0.8149667044066256,0.4737375311056348,True,0.0053343372503435,0.0047343372503435,0.0037343372503435,94.93333333333334,A7LS10S031_NUMERIC_CLUE,2113,0.0016531147331643,2.5521995632301326,0.519983098269563,0.3176594633401762,0.5958353052531945,2136,0.0048160883281037,8.650286429332208,1.7792066058080998,1.2771559453605317,0.5660112359550562,2136,0.0031771228095539,4.004120574386153,0.8149667044066256,0.4737375311056348,0.572565543071161,2136,0.0057343372503435,9.832025235927892,1.9680964492724184,1.618409055308498,0.6212546816479401,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_031\a7ls10_s031_label_response_metrics.csv,s031,vol_liquidity_deep,A7LS9_A,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_ea729d0f96c7cddd,prod_142b4f8e32465516,a7ls10_s031,numeric_clue,True,True,True,500.88405872603664,A7LS11_DEEP_AUDIT_CANDIDATE,45,False,"ZScore(Mean(volume_volatility_ratio_168h,24))",a7ls12_s001,a7ls12_s001,full_timestamp_deep_audit,0,A7LS-11
a7ls9_a2eab9873da00d14,"Mul(Abs(ZScore(Mean(premium_close_bps,168))),ZScore(Mean(open_interest_value_last,168)))",basis_premium|positioning_flow,raw_abs_state,L1_cross_sectional_relative_return,4,1.0,3,True,0.6022481732132069,0.0009020629261719,True,0.9017919017548554,0.7148212422767811,True,0.0004937269182698,-0.0001062730817301,-0.0011062730817301,95.82222222222222,A7LS10S026_NUMERIC_CLUE,2133,0.0003748901679528,1.681797975024237,0.8503211869133964,0.5882395619080257,0.5119549929676512,2156,0.0003491255582818,1.8292214280754968,0.9017919017548554,0.7148212422767811,0.524582560296846,2156,0.0011212067997674,4.6432352074576535,2.331624551418809,2.090487758689424,0.5426716141001855,2156,0.0008937269182698,3.4444588263982943,1.704214694621796,1.6703913414463758,0.5384972170686456,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_026\a7ls10_s026_label_response_metrics.csv,s026,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_d4119fc6bdbc48c8,prod_4787877d77b442e2,a7ls10_s026,numeric_clue,True,True,True,487.9400375915404,A7LS11_DEEP_AUDIT_CANDIDATE,46,False,"Mul(Abs(ZScore(Mean(premium_close_bps,168))),ZScore(Mean(open_interest_value_last,168)))",a7ls12_s001,a7ls12_s001,full_timestamp_deep_audit,0,A7LS-11
a7ls9_928252fd2f02bfe9,"Mul(ZScore(Mean(global_long_short_account_ratio_last,24)),Sign(ZScore(Mean(age_x_liquidity,24))))",open_interest_like|age_x_liquidity,typed_gate,L1_cross_sectional_relative_return,8,-1.0,3,True,0.6575733060422034,0.0014813206490513,True,1.3484986681009992,1.5332956198216403,True,0.0011366656008928,0.0005366656008928,-0.0004633343991071,95.64444444444445,A7LS10S016_NUMERIC_CLUE,2129,-0.0005810035496511,-2.047030616749866,-0.7111947550087565,-0.9324256381867848,0.4715829027712541,2152,-0.0007584365922675,-3.5815484232717885,-1.3484986681009992,-1.5332956198216403,0.4809479553903346,2152,-0.0011355746386317,-4.57199188526577,-1.6266054854471736,-2.0184417995390738,0.5055762081784386,2152,-0.0015366656008928,-4.638664670906104,-1.6389124115459437,-1.7493269612423228,0.4842007434944237,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_016\a7ls10_s016_label_response_metrics.csv,s016,positioning_context_interaction,A7LS9_H,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_6ebf7267c6a84582,prod_5ccd817de8d75b57,a7ls10_s016,numeric_clue,True,True,True,477.2913739743869,A7LS11_DEEP_AUDIT_CANDIDATE,47,False,"Mul(ZScore(Mean(global_long_short_account_ratio_last,24)),Sign(ZScore(Mean(age_x_liquidity,24))))",a7ls12_s001,a7ls12_s001,full_timestamp_deep_audit,0,A7LS-11
