field_name,source_field_names,source_family,feature_class,feature_role,semantic_role,motif_field_family,in_motif_pack,contract_present,a7ar2_in_contract,uses_future,uses_label,allowed_for_rank,allowed_for_regime,allowed_for_search,allowed_for_label,allowed_for_neutralization,pit_lag_required,feature_available_time_primary,same_bar_execution_allowed,fixed_delay_stress_required,latency_audit_required,timing_ok,ordinary_alpha_allowed,diagnostic_allowed,risk_defense_allowed,generator_allowed_any_mode,selector_primary_allowed,selector_diagnostic_allowed,must_attach_controls,best_label_families,best_horizons,best_transforms,primitive_response_candidate_count,economic_role,caveat,enforcement_status,enforcement_reason,a7aa2_feature_role,reason,response_test_count,primitive_candidate_count,non_l7_candidate_count,min_control_ratio,median_control_ratio,semantic_type,data_behavior,compiler_role,allowed_operator_groups
open_interest_mean,Binance metrics 5m aggregated to 1h,metrics_positioning,raw_source,,unclassified_generator_ingredient,open_interest,True,True,True,False,False,True,True,True,False,False,+1h primary,timestamp + 1h,False,False,True,True,False,True,False,True,False,True,True,,,,0,,timestamp + 1h / next 1h bar open; field-native latency audit required; fixed delay stress prohibited,OK_DIAGNOSTIC_OR_REGIME,nonordinary_response_or_regime_input_contract_clean,,,,,,,,positioning_like,slow_moving,regime_or_diagnostic_input,Identity|Delta|ZScore|CSRank|Persistence|Shock
open_interest_value_last,Binance metrics 5m aggregated to 1h,metrics_positioning,raw_source,control_like_or_risk_exposure,risk_exposure_or_control_like,open_interest,True,True,True,False,False,True,True,True,False,False,+1h primary,timestamp + 1h,False,False,True,True,False,False,True,True,False,True,True,,,,0,,timestamp + 1h / next 1h bar open; field-native latency audit required; fixed delay stress prohibited,OK_RISK_DEFENSE_OR_NEUTRALIZER,control_like_or_risk_exposure_not_primary_alpha,control_like_or_risk_exposure,premay_stable_but_control_like,27.0,0.0,0.0,2.3115203183866826,5.331552389433068,positioning_like,slow_moving|risk_exposure_sensitive,risk_exposure_or_neutralizer,Identity|Delta|ZScore|CSRank|Persistence|Shock
open_interest_value_mean,Binance metrics 5m aggregated to 1h,metrics_positioning,raw_source,,unclassified_generator_ingredient,open_interest,True,True,True,False,False,True,True,True,False,False,+1h primary,timestamp + 1h,False,False,True,True,False,True,False,True,False,True,True,,,,0,,timestamp + 1h / next 1h bar open; field-native latency audit required; fixed delay stress prohibited,OK_DIAGNOSTIC_OR_REGIME,nonordinary_response_or_regime_input_contract_clean,,,,,,,,positioning_like,slow_moving,regime_or_diagnostic_input,Identity|Delta|ZScore|CSRank|Persistence|Shock
premium_close,Binance mark/index/premium 1h,mark_index_premium,raw_source,,unclassified_generator_ingredient,basis,True,True,True,False,False,True,True,True,False,False,+1h primary,timestamp + 1h,False,False,True,True,False,True,False,True,False,True,True,,,,0,,timestamp + 1h / next 1h bar open; field-native latency audit required; fixed delay stress prohibited,OK_DIAGNOSTIC_OR_REGIME,nonordinary_response_or_regime_input_contract_clean,,,,,,,,basis_premium_like,continuous_panel,regime_or_diagnostic_input,Identity|Delta|ZScore|CSRank|HorizonSpread|Clip
premium_close_bps,derived from accepted source fields,derived_replay_base,derived_rolling,predictive_signal_candidate,diagnostic_rank_or_nonordinary_signal,basis,True,True,True,False,False,True,True,True,False,False,+1h primary,timestamp + 1h,False,False,True,True,False,True,False,True,False,True,True,L7_ranked_future_return,1,delta_24h,1,,timestamp + 1h / next 1h bar open; field-native latency audit required; fixed delay stress prohibited,OK_DIAGNOSTIC_OR_REGIME,nonordinary_response_or_regime_input_contract_clean,predictive_signal_candidate,has_control_clean_lag_surviving_primitive_response,27.0,1.0,0.0,0.7914377201455718,2.6678932430562994,basis_premium_like,continuous_panel,regime_or_diagnostic_input,Identity|Delta|ZScore|CSRank|HorizonSpread|Clip
taker_buy_quote_volume,Binance futures trade kline 1h,trade_ohlcv,raw_source,,unclassified_generator_ingredient,liquidity,True,True,True,False,False,True,True,True,False,False,+1h primary,timestamp + 1h,False,False,True,True,False,True,False,True,False,True,True,,,,0,,timestamp + 1h / next 1h bar open; field-native latency audit required; fixed delay stress prohibited,OK_DIAGNOSTIC_OR_REGIME,nonordinary_response_or_regime_input_contract_clean,,,,,,,,liquidity_like,continuous_panel,regime_or_diagnostic_input,Identity|Delta|ZScore|CSRank|Shock|Persistence
taker_buy_sell_volume_ratio_last,Binance metrics 5m aggregated to 1h,metrics_positioning,raw_source,regime_state_or_interaction_input,regime_state_or_interaction_input,taker_ratio,True,True,True,False,False,True,True,True,False,False,+1h primary,timestamp + 1h,False,False,True,True,False,True,False,True,False,True,True,,,,0,,timestamp + 1h / next 1h bar open; field-native latency audit required; fixed delay stress prohibited,OK_DIAGNOSTIC_OR_REGIME,nonordinary_response_or_regime_input_contract_clean,regime_state_or_interaction_input,premay_stable_without_clean_candidate_gate,27.0,0.0,0.0,0.6881180489558985,16.893102322209486,positioning_like,slow_moving,regime_or_diagnostic_input,Identity|Delta|ZScore|CSRank|Persistence|Shock
taker_buy_sell_volume_ratio_mean,Binance metrics 5m aggregated to 1h,metrics_positioning,raw_source,,unclassified_generator_ingredient,taker_ratio,True,True,True,False,False,True,True,True,False,False,+1h primary,timestamp + 1h,False,False,True,True,False,True,False,True,False,True,True,,,,0,,timestamp + 1h / next 1h bar open; field-native latency audit required; fixed delay stress prohibited,OK_DIAGNOSTIC_OR_REGIME,nonordinary_response_or_regime_input_contract_clean,,,,,,,,positioning_like,slow_moving,regime_or_diagnostic_input,Identity|Delta|ZScore|CSRank|Persistence|Shock
top_long_short_account_ratio_last,Binance metrics 5m aggregated to 1h,metrics_positioning,raw_source,control_like_or_risk_exposure,risk_exposure_or_control_like,positioning,True,True,True,False,False,True,True,True,False,False,+1h primary,timestamp + 1h,False,False,True,True,False,False,True,True,False,True,True,,,,0,,timestamp + 1h / next 1h bar open; field-native latency audit required; fixed delay stress prohibited,OK_RISK_DEFENSE_OR_NEUTRALIZER,control_like_or_risk_exposure_not_primary_alpha,control_like_or_risk_exposure,premay_stable_but_control_like,27.0,0.0,0.0,1.7840905138935583,7.540066437546434,positioning_like,slow_moving|risk_exposure_sensitive,risk_exposure_or_neutralizer,Identity|Delta|ZScore|CSRank|Persistence|Shock
top_long_short_account_ratio_mean,Binance metrics 5m aggregated to 1h,metrics_positioning,raw_source,,unclassified_generator_ingredient,positioning,True,True,True,False,False,True,True,True,False,False,+1h primary,timestamp + 1h,False,False,True,True,False,True,False,True,False,True,True,,,,0,,timestamp + 1h / next 1h bar open; field-native latency audit required; fixed delay stress prohibited,OK_DIAGNOSTIC_OR_REGIME,nonordinary_response_or_regime_input_contract_clean,,,,,,,,positioning_like,slow_moving,regime_or_diagnostic_input,Identity|Delta|ZScore|CSRank|Persistence|Shock
top_long_short_position_ratio_last,Binance metrics 5m aggregated to 1h,metrics_positioning,raw_source,control_like_or_risk_exposure,risk_exposure_or_control_like,positioning,True,True,True,False,False,True,True,True,False,False,+1h primary,timestamp + 1h,False,False,True,True,False,False,True,True,False,True,True,,,,0,,timestamp + 1h / next 1h bar open; field-native latency audit required; fixed delay stress prohibited,OK_RISK_DEFENSE_OR_NEUTRALIZER,control_like_or_risk_exposure_not_primary_alpha,control_like_or_risk_exposure,premay_stable_but_control_like,27.0,0.0,0.0,3.0893937152537267,6.873736456863566,positioning_like,slow_moving|risk_exposure_sensitive,risk_exposure_or_neutralizer,Identity|Delta|ZScore|CSRank|Persistence|Shock
top_long_short_position_ratio_mean,Binance metrics 5m aggregated to 1h,metrics_positioning,raw_source,,unclassified_generator_ingredient,positioning,True,True,False,False,False,True,True,True,False,False,+1h primary,timestamp + 1h,False,False,True,True,False,True,False,True,False,True,True,,,,0,,timestamp + 1h / next 1h bar open; field-native latency audit required; fixed delay stress prohibited,OK_DIAGNOSTIC_OR_REGIME,nonordinary_response_or_regime_input_contract_clean,,,,,,,,positioning_like,slow_moving,regime_or_diagnostic_input,Identity|Delta|ZScore|CSRank|Persistence|Shock
trade_close,Binance futures trade kline 1h,trade_ohlcv,raw_source,,unclassified_generator_ingredient,return,True,True,True,False,False,True,True,True,False,False,+1h primary,timestamp + 1h,False,False,True,True,False,True,False,True,False,True,True,,,,0,,timestamp + 1h / next 1h bar open; field-native latency audit required; fixed delay stress prohibited,OK_DIAGNOSTIC_OR_REGIME,nonordinary_response_or_regime_input_contract_clean,,,,,,,,price_like,continuous_panel,regime_or_diagnostic_input,Delta|ZScore|CSRank|TSRank|HorizonSpread
trade_count,Binance futures trade kline 1h,trade_ohlcv,raw_source,weak_or_unstable,weak_or_unstable,liquidity,True,True,True,False,False,True,True,True,False,False,+1h primary,timestamp + 1h,False,False,True,True,False,False,False,False,False,False,False,,,,0,,timestamp + 1h / next 1h bar open; field-native latency audit required; fixed delay stress prohibited,HOLD_WEAK_RESPONSE,primitive_response_map_weak_or_unstable,weak_or_unstable,mostly_premay_unstable,27.0,0.0,0.0,3.364590915889714,18.05102651364294,liquidity_like,continuous_panel,forbidden_or_unlicensed,Identity|Delta|ZScore|CSRank|Shock|Persistence
trade_high,Binance futures trade kline 1h,trade_ohlcv,raw_source,,unclassified_generator_ingredient,volatility,True,True,True,False,False,True,True,True,False,False,+1h primary,timestamp + 1h,False,False,True,True,False,True,False,True,False,True,True,,,,0,,timestamp + 1h / next 1h bar open; field-native latency audit required; fixed delay stress prohibited,OK_DIAGNOSTIC_OR_REGIME,nonordinary_response_or_regime_input_contract_clean,,,,,,,,volatility_like,continuous_panel,regime_or_diagnostic_input,Identity|Delta|ZScore|CSRank|Shock
trade_low,Binance futures trade kline 1h,trade_ohlcv,raw_source,,unclassified_generator_ingredient,volatility,True,True,True,False,False,True,True,True,False,False,+1h primary,timestamp + 1h,False,False,True,True,False,True,False,True,False,True,True,,,,0,,timestamp + 1h / next 1h bar open; field-native latency audit required; fixed delay stress prohibited,OK_DIAGNOSTIC_OR_REGIME,nonordinary_response_or_regime_input_contract_clean,,,,,,,,volatility_like,continuous_panel,regime_or_diagnostic_input,Identity|Delta|ZScore|CSRank|Shock
trade_quote_volume,Binance futures trade kline 1h,trade_ohlcv,raw_source,weak_or_unstable,weak_or_unstable,liquidity,True,True,True,False,False,True,True,True,False,False,+1h primary,timestamp + 1h,False,False,True,True,False,False,False,False,False,False,False,,,,0,,timestamp + 1h / next 1h bar open; field-native latency audit required; fixed delay stress prohibited,HOLD_WEAK_RESPONSE,primitive_response_map_weak_or_unstable,weak_or_unstable,mostly_premay_unstable,27.0,0.0,0.0,3.8973390913087353,10.695125267480597,liquidity_like,continuous_panel,forbidden_or_unlicensed,Identity|Delta|ZScore|CSRank|Shock|Persistence
trade_volume,Binance futures trade kline 1h,trade_ohlcv,raw_source,,unclassified_generator_ingredient,liquidity,True,True,True,False,False,True,True,True,False,False,+1h primary,timestamp + 1h,False,False,True,True,False,True,False,True,False,True,True,,,,0,,timestamp + 1h / next 1h bar open; field-native latency audit required; fixed delay stress prohibited,OK_DIAGNOSTIC_OR_REGIME,nonordinary_response_or_regime_input_contract_clean,,,,,,,,liquidity_like,continuous_panel,regime_or_diagnostic_input,Identity|Delta|ZScore|CSRank|Shock|Persistence
age_percentile_active_universe,listing_age_days,metadata_listing,derived_cross_section,,unclassified,,False,True,False,False,False,True,True,True,False,True,+1h primary,,False,False,True,True,False,False,False,False,False,False,False,,,,0,active-universe age rank,derived feature; source lineage and field-native latency audit required; fixed delay stress prohibited,HOLD_UNCLASSIFIED,no_role_or_mode_specific_allowance,,,,,,,,categorical_state,listing_or_taxonomy_sensitive,regime_or_diagnostic_input,GroupRank|Neutralize|RegimeMask
age_x_funding_abs,"log1p_listing_age_days,funding_rate_abs_168h","metadata_listing,funding",derived_interaction,,unclassified,,False,True,False,False,False,True,True,True,False,True,+1h primary,,False,False,True,True,False,False,False,False,False,False,False,,,,0,listing funding crowding lifecycle,derived feature; source lineage and field-native latency audit required; fixed delay stress prohibited,HOLD_UNCLASSIFIED,no_role_or_mode_specific_allowance,,,,,,,,rate_like,event_or_interval_rate|listing_or_taxonomy_sensitive,regime_or_diagnostic_input,Identity|Delta|ZScore|Abs|Sign|Persistence
age_x_liquidity,"log1p_listing_age_days,liquidity_rank_active_universe","metadata_listing,trade_ohlcv",derived_interaction,,unclassified,,False,True,False,False,False,True,True,True,False,True,+1h primary,,False,False,True,True,False,False,False,False,False,False,False,,,,0,listing liquidity lifecycle,derived feature; source lineage and field-native latency audit required; fixed delay stress prohibited,HOLD_UNCLASSIFIED,no_role_or_mode_specific_allowance,,,,,,,,liquidity_like,listing_or_taxonomy_sensitive,regime_or_diagnostic_input,Identity|Delta|ZScore|CSRank|Shock|Persistence
age_x_volatility,"log1p_listing_age_days,realized_vol_168h","metadata_listing,trade_ohlcv",derived_interaction,,unclassified,,False,True,False,False,False,True,True,True,False,True,+1h primary,,False,False,True,True,False,False,False,False,False,False,False,,,,0,listing volatility lifecycle,derived feature; source lineage and field-native latency audit required; fixed delay stress prohibited,HOLD_UNCLASSIFIED,no_role_or_mode_specific_allowance,,,,,,,,volatility_like,listing_or_taxonomy_sensitive,regime_or_diagnostic_input,Identity|Delta|ZScore|CSRank|Shock
basis_abs_168h,mark_index_basis_bps,mark_index_premium,derived_rolling,weak_or_unstable,weak_or_unstable,,False,True,False,False,False,True,True,True,False,True,+1h primary,,False,False,True,True,False,False,False,False,False,False,False,,,,0,basis dislocation state,derived feature; source lineage and field-native latency audit required; fixed delay stress prohibited,HOLD_WEAK_RESPONSE,primitive_response_map_weak_or_unstable,weak_or_unstable,mostly_premay_unstable,27.0,0.0,0.0,1.3928961157699151,14.305567022117325,basis_premium_like,continuous_panel,forbidden_or_unlicensed,Identity|Delta|ZScore|CSRank|HorizonSpread|Clip
execution_time,pipeline metadata,metadata_timing,metadata,,metadata_key,,False,True,False,False,False,False,True,False,False,False,+1h primary,,False,False,True,True,False,False,False,False,False,False,False,,,,0,,timestamp + 1h / next 1h bar open; field-native latency audit required; fixed delay stress prohibited,FORBID,metadata_key,,,,,,,,generic_numeric,continuous_panel,forbidden_or_unlicensed,Identity|Delta|ZScore|CSRank
feature_available_time,pipeline metadata,metadata_timing,metadata,,metadata_key,,False,True,False,False,False,False,True,False,False,False,+1h primary,,False,False,True,True,False,False,False,False,False,False,False,,,,0,,timestamp + 1h / next 1h bar open; field-native latency audit required; fixed delay stress prohibited,FORBID,metadata_key,,,,,,,,generic_numeric,continuous_panel,forbidden_or_unlicensed,Identity|Delta|ZScore|CSRank
forward_trade_return_1h,derived from accepted source fields,derived_replay_base,derived_label,,label_only_or_future_dependent,,False,True,False,True,True,False,False,False,True,False,+1h primary,,False,False,True,False,False,False,False,False,False,False,False,,,,0,,label only; never enter feature/search,FORBID,label_only_or_future_dependent,,,,,,,,price_like,continuous_panel,forbidden_label_or_future,Delta|ZScore|CSRank|TSRank|HorizonSpread
funding_interval_hours,Binance funding event observed in 1h,funding,raw_source,,unclassified,,False,True,False,False,False,True,True,True,False,False,+1h primary,timestamp + 1h,False,False,True,True,False,False,False,False,False,False,False,,,,0,,timestamp + 1h / next 1h bar open; field-native latency audit required; fixed delay stress prohibited,HOLD_UNCLASSIFIED,no_role_or_mode_specific_allowance,,,,,,,,rate_like,event_or_interval_rate,regime_or_diagnostic_input,Identity|Delta|ZScore|Abs|Sign|Persistence
funding_rate_abs_168h,funding_rate,funding,derived_rolling,weak_or_unstable,weak_or_unstable,,False,True,False,False,False,True,True,True,False,True,+1h primary,,False,False,True,True,False,False,False,False,False,False,False,,,,0,funding crowding state,derived feature; source lineage and field-native latency audit required; fixed delay stress prohibited,HOLD_WEAK_RESPONSE,primitive_response_map_weak_or_unstable,weak_or_unstable,mostly_premay_unstable,27.0,0.0,0.0,0.607008666815867,3.1178621075969533,rate_like,event_or_interval_rate,forbidden_or_unlicensed,Identity|Delta|ZScore|Abs|Sign|Persistence
funding_rate_mean_168h,funding_rate,funding,derived_rolling,weak_or_unstable,weak_or_unstable,,False,True,False,False,False,True,True,True,False,False,+1h primary,,False,False,True,True,False,False,False,False,False,False,False,,,,0,funding direction state,derived feature; source lineage and field-native latency audit required; fixed delay stress prohibited,HOLD_WEAK_RESPONSE,primitive_response_map_weak_or_unstable,weak_or_unstable,mostly_premay_unstable,27.0,0.0,0.0,0.8262882776913367,2.8450274558994115,rate_like,event_or_interval_rate,forbidden_or_unlicensed,Identity|Delta|ZScore|Abs|Sign|Persistence
gap_hours_recent_168h,timestamp,metadata_timing,derived_rolling,,unclassified,,False,True,False,False,False,False,True,False,False,True,+1h primary,,False,False,True,True,False,False,False,False,False,False,False,,,,0,data gap state,derived feature; source lineage and field-native latency audit required; fixed delay stress prohibited,HOLD_UNCLASSIFIED,no_role_or_mode_specific_allowance,,,,,,,,generic_numeric,continuous_panel,regime_or_diagnostic_input,Identity|Delta|ZScore|CSRank
history_length_hours,"symbol,timestamp",metadata_listing,derived_latent_state,,unclassified,,False,True,False,False,False,True,True,True,False,True,+1h primary,,False,False,True,True,False,False,False,False,False,False,False,,,,0,history coverage state,derived feature; source lineage and field-native latency audit required; fixed delay stress prohibited,HOLD_UNCLASSIFIED,no_role_or_mode_specific_allowance,,,,,,,,generic_numeric,continuous_panel,regime_or_diagnostic_input,Identity|Delta|ZScore|CSRank
index_count,Binance mark/index/premium 1h,mark_index_premium,raw_source,,unclassified,,False,True,False,False,False,True,True,True,False,False,+1h primary,,False,False,True,True,False,False,False,False,False,False,False,,,,0,,timestamp + 1h / next 1h bar open; field-native latency audit required; fixed delay stress prohibited,HOLD_UNCLASSIFIED,no_role_or_mode_specific_allowance,,,,,,,,basis_premium_like,continuous_panel,regime_or_diagnostic_input,Identity|Delta|ZScore|CSRank|HorizonSpread|Clip
index_high,Binance mark/index/premium 1h,mark_index_premium,raw_source,,unclassified,,False,True,False,False,False,True,True,True,False,False,+1h primary,timestamp + 1h,False,False,True,True,False,False,False,False,False,False,False,,,,0,,timestamp + 1h / next 1h bar open; field-native latency audit required; fixed delay stress prohibited,HOLD_UNCLASSIFIED,no_role_or_mode_specific_allowance,,,,,,,,basis_premium_like,continuous_panel,regime_or_diagnostic_input,Identity|Delta|ZScore|CSRank|HorizonSpread|Clip
index_low,Binance mark/index/premium 1h,mark_index_premium,raw_source,,unclassified,,False,True,False,False,False,True,True,True,False,False,+1h primary,timestamp + 1h,False,False,True,True,False,False,False,False,False,False,False,,,,0,,timestamp + 1h / next 1h bar open; field-native latency audit required; fixed delay stress prohibited,HOLD_UNCLASSIFIED,no_role_or_mode_specific_allowance,,,,,,,,basis_premium_like,continuous_panel,regime_or_diagnostic_input,Identity|Delta|ZScore|CSRank|HorizonSpread|Clip
index_open,Binance mark/index/premium 1h,mark_index_premium,raw_source,,unclassified,,False,True,False,False,False,True,True,True,False,False,+1h primary,timestamp + 1h,False,False,True,True,False,False,False,False,False,False,False,,,,0,,timestamp + 1h / next 1h bar open; field-native latency audit required; fixed delay stress prohibited,HOLD_UNCLASSIFIED,no_role_or_mode_specific_allowance,,,,,,,,basis_premium_like,continuous_panel,regime_or_diagnostic_input,Identity|Delta|ZScore|CSRank|HorizonSpread|Clip
is_forward_only,pipeline metadata,metadata_timing,metadata,,metadata_key,,False,True,False,False,False,False,True,False,False,False,+1h primary,,False,False,True,True,False,False,False,False,False,False,False,,,,0,,timestamp + 1h / next 1h bar open; field-native latency audit required; fixed delay stress prohibited,FORBID,metadata_key,,,,,,,,generic_numeric,continuous_panel,forbidden_or_unlicensed,Identity|Delta|ZScore|CSRank
is_historical_backfill,pipeline metadata,metadata_timing,metadata,,metadata_key,,False,True,False,False,False,False,True,False,False,False,+1h primary,,False,False,True,True,False,False,False,False,False,False,False,,,,0,,timestamp + 1h / next 1h bar open; field-native latency audit required; fixed delay stress prohibited,FORBID,metadata_key,,,,,,,,generic_numeric,continuous_panel,forbidden_or_unlicensed,Identity|Delta|ZScore|CSRank
kline_taker_buy_quote_share,Binance futures trade kline 1h,trade_ohlcv,raw_source,regime_state_or_interaction_input,regime_state_or_interaction_input,,False,True,False,False,False,True,True,True,False,False,+1h primary,,False,False,True,True,False,True,False,True,False,True,True,,,,0,,timestamp + 1h / next 1h bar open; field-native latency audit required; fixed delay stress prohibited,OK_DIAGNOSTIC_OR_REGIME,nonordinary_response_or_regime_input_contract_clean,regime_state_or_interaction_input,premay_stable_without_clean_candidate_gate,27.0,0.0,0.0,0.9971229523630204,5.851936831970822,categorical_state,continuous_panel,regime_or_diagnostic_input,GroupRank|Neutralize|RegimeMask
liquidity_rank_active_universe,median_quote_volume_168h,trade_ohlcv,derived_cross_section,weak_or_unstable,weak_or_unstable,,False,True,False,False,False,True,True,True,False,True,+1h primary,,False,False,True,True,False,False,False,False,False,False,False,,,,0,active liquidity rank,derived feature; source lineage and field-native latency audit required; fixed delay stress prohibited,HOLD_WEAK_RESPONSE,primitive_response_map_weak_or_unstable,weak_or_unstable,mostly_premay_unstable,27.0,0.0,0.0,2.140760343626434,5.219983615818481,liquidity_like,continuous_panel,forbidden_or_unlicensed,Identity|Delta|ZScore|CSRank|Shock|Persistence
