symbol,timestamp,feature_time_ms,execution_time_ms,label_start_time_ms,label_end_time_h6_ms,label_end_time_h12_ms,funding_field_time_ms,funding_payment_time_ms,open_minus_funding_ms,feature_before_execution,funding_before_feature,current_event_exact
ADAUSDT,2024-01-25 17:00:00+00:00,1706205599999,1706205600000,1706205600000,1706227200000,1706248800000,1706198400000,1706198400000,3600000,True,True,False
ADAUSDT,2024-01-26 01:00:00+00:00,1706234399999,1706234400000,1706234400000,1706256000000,1706277600000,1706227200001,1706227200001,3599999,True,True,False
ADAUSDT,2024-01-26 09:00:00+00:00,1706263199999,1706263200000,1706263200000,1706284800000,1706306400000,1706256000000,1706256000000,3600000,True,True,False
ADAUSDT,2024-01-26 17:00:00+00:00,1706291999999,1706292000000,1706292000000,1706313600000,1706335200000,1706284800000,1706284800000,3600000,True,True,False
ADAUSDT,2024-01-27 01:00:00+00:00,1706320799999,1706320800000,1706320800000,1706342400000,1706364000000,1706313600000,1706313600000,3600000,True,True,False
ADAUSDT,2024-01-27 09:00:00+00:00,1706349599999,1706349600000,1706349600000,1706371200000,1706392800000,1706342400000,1706342400000,3600000,True,True,False
ADAUSDT,2024-01-27 17:00:00+00:00,1706378399999,1706378400000,1706378400000,1706400000000,1706421600000,1706371200000,1706371200000,3600000,True,True,False
ADAUSDT,2024-01-28 01:00:00+00:00,1706407199999,1706407200000,1706407200000,1706428800000,1706450400000,1706400000000,1706400000000,3600000,True,True,False
ADAUSDT,2024-01-28 09:00:00+00:00,1706435999999,1706436000000,1706436000000,1706457600000,1706479200000,1706428800000,1706428800000,3600000,True,True,False
ADAUSDT,2024-01-28 17:00:00+00:00,1706464799999,1706464800000,1706464800000,1706486400000,1706508000000,1706457600000,1706457600000,3600000,True,True,False
ADAUSDT,2024-01-29 01:00:00+00:00,1706493599999,1706493600000,1706493600000,1706515200000,1706536800000,1706486400000,1706486400000,3600000,True,True,False
ADAUSDT,2024-01-29 09:00:00+00:00,1706522399999,1706522400000,1706522400000,1706544000000,1706565600000,1706515200001,1706515200001,3599999,True,True,False
ADAUSDT,2024-01-29 17:00:00+00:00,1706551199999,1706551200000,1706551200000,1706572800000,1706594400000,1706544000000,1706544000000,3600000,True,True,False
ADAUSDT,2024-01-30 01:00:00+00:00,1706579999999,1706580000000,1706580000000,1706601600000,1706623200000,1706572800000,1706572800000,3600000,True,True,False
ADAUSDT,2024-01-30 09:00:00+00:00,1706608799999,1706608800000,1706608800000,1706630400000,1706652000000,1706601600000,1706601600000,3600000,True,True,False
ADAUSDT,2024-01-30 17:00:00+00:00,1706637599999,1706637600000,1706637600000,1706659200000,1706680800000,1706630400001,1706630400001,3599999,True,True,False
ADAUSDT,2024-01-31 01:00:00+00:00,1706666399999,1706666400000,1706666400000,1706688000000,1706709600000,1706659200000,1706659200000,3600000,True,True,False
ADAUSDT,2024-01-31 09:00:00+00:00,1706695199999,1706695200000,1706695200000,1706716800000,1706738400000,1706688000000,1706688000000,3600000,True,True,False
ADAUSDT,2024-01-31 17:00:00+00:00,1706723999999,1706724000000,1706724000000,1706745600000,1706767200000,1706716800000,1706716800000,3600000,True,True,False
ADAUSDT,2024-02-01 01:00:00+00:00,1706752799999,1706752800000,1706752800000,1706774400000,1706796000000,1706745600000,1706745600000,3600000,True,True,False
ADAUSDT,2024-02-01 09:00:00+00:00,1706781599999,1706781600000,1706781600000,1706803200000,1706824800000,1706774400000,1706774400000,3600000,True,True,False
ADAUSDT,2024-02-01 17:00:00+00:00,1706810399999,1706810400000,1706810400000,1706832000000,1706853600000,1706803200002,1706803200002,3599998,True,True,False
ADAUSDT,2024-02-02 01:00:00+00:00,1706839199999,1706839200000,1706839200000,1706860800000,1706882400000,1706832000000,1706832000000,3600000,True,True,False
ADAUSDT,2024-02-02 09:00:00+00:00,1706867999999,1706868000000,1706868000000,1706889600000,1706911200000,1706860800000,1706860800000,3600000,True,True,False
ADAUSDT,2024-02-02 17:00:00+00:00,1706896799999,1706896800000,1706896800000,1706918400000,1706940000000,1706889600000,1706889600000,3600000,True,True,False
ADAUSDT,2024-02-03 01:00:00+00:00,1706925599999,1706925600000,1706925600000,1706947200000,1706968800000,1706918400000,1706918400000,3600000,True,True,False
ADAUSDT,2024-02-03 09:00:00+00:00,1706954399999,1706954400000,1706954400000,1706976000000,1706997600000,1706947200000,1706947200000,3600000,True,True,False
ADAUSDT,2024-02-03 17:00:00+00:00,1706983199999,1706983200000,1706983200000,1707004800000,1707026400000,1706976000001,1706976000001,3599999,True,True,False
ADAUSDT,2024-02-04 01:00:00+00:00,1707011999999,1707012000000,1707012000000,1707033600000,1707055200000,1707004800000,1707004800000,3600000,True,True,False
ADAUSDT,2024-02-04 09:00:00+00:00,1707040799999,1707040800000,1707040800000,1707062400000,1707084000000,1707033600004,1707033600004,3599996,True,True,False
ADAUSDT,2024-02-04 17:00:00+00:00,1707069599999,1707069600000,1707069600000,1707091200000,1707112800000,1707062400000,1707062400000,3600000,True,True,False
ADAUSDT,2024-02-05 01:00:00+00:00,1707098399999,1707098400000,1707098400000,1707120000000,1707141600000,1707091200000,1707091200000,3600000,True,True,False
ADAUSDT,2024-02-05 09:00:00+00:00,1707127199999,1707127200000,1707127200000,1707148800000,1707170400000,1707120000000,1707120000000,3600000,True,True,False
ADAUSDT,2024-02-05 17:00:00+00:00,1707155999999,1707156000000,1707156000000,1707177600000,1707199200000,1707148800000,1707148800000,3600000,True,True,False
ADAUSDT,2024-02-06 01:00:00+00:00,1707184799999,1707184800000,1707184800000,1707206400000,1707228000000,1707177600000,1707177600000,3600000,True,True,False
ADAUSDT,2024-02-06 09:00:00+00:00,1707213599999,1707213600000,1707213600000,1707235200000,1707256800000,1707206400001,1707206400001,3599999,True,True,False
ADAUSDT,2024-02-06 17:00:00+00:00,1707242399999,1707242400000,1707242400000,1707264000000,1707285600000,1707235200000,1707235200000,3600000,True,True,False
ADAUSDT,2024-02-07 01:00:00+00:00,1707271199999,1707271200000,1707271200000,1707292800000,1707314400000,1707264000000,1707264000000,3600000,True,True,False
ADAUSDT,2024-02-07 09:00:00+00:00,1707299999999,1707300000000,1707300000000,1707321600000,1707343200000,1707292800000,1707292800000,3600000,True,True,False
ADAUSDT,2024-02-07 17:00:00+00:00,1707328799999,1707328800000,1707328800000,1707350400000,1707372000000,1707321600000,1707321600000,3600000,True,True,False
ADAUSDT,2024-02-08 01:00:00+00:00,1707357599999,1707357600000,1707357600000,1707379200000,1707400800000,1707350400000,1707350400000,3600000,True,True,False
ADAUSDT,2024-02-08 09:00:00+00:00,1707386399999,1707386400000,1707386400000,1707408000000,1707429600000,1707379200000,1707379200000,3600000,True,True,False
ADAUSDT,2024-02-08 17:00:00+00:00,1707415199999,1707415200000,1707415200000,1707436800000,1707458400000,1707408000000,1707408000000,3600000,True,True,False
ADAUSDT,2024-02-09 01:00:00+00:00,1707443999999,1707444000000,1707444000000,1707465600000,1707487200000,1707436800000,1707436800000,3600000,True,True,False
ADAUSDT,2024-02-09 09:00:00+00:00,1707472799999,1707472800000,1707472800000,1707494400000,1707516000000,1707465600000,1707465600000,3600000,True,True,False
ADAUSDT,2024-02-09 17:00:00+00:00,1707501599999,1707501600000,1707501600000,1707523200000,1707544800000,1707494400001,1707494400001,3599999,True,True,False
ADAUSDT,2024-01-06 02:00:00+00:00,1704509999999,1704510000000,1704510000000,1704531600000,1704553200000,1704499200000,1704499200000,7200000,True,True,False
ADAUSDT,2024-01-06 03:00:00+00:00,1704513599999,1704513600000,1704513600000,1704535200000,1704556800000,1704499200000,1704499200000,10800000,True,True,False
ADAUSDT,2024-01-06 04:00:00+00:00,1704517199999,1704517200000,1704517200000,1704538800000,1704560400000,1704499200000,1704499200000,14400000,True,True,False
ADAUSDT,2024-01-06 05:00:00+00:00,1704520799999,1704520800000,1704520800000,1704542400000,1704564000000,1704499200000,1704499200000,18000000,True,True,False
ADAUSDT,2024-01-06 06:00:00+00:00,1704524399999,1704524400000,1704524400000,1704546000000,1704567600000,1704499200000,1704499200000,21600000,True,True,False
ADAUSDT,2024-01-06 07:00:00+00:00,1704527999999,1704528000000,1704528000000,1704549600000,1704571200000,1704499200000,1704499200000,25200000,True,True,False
ADAUSDT,2024-01-06 10:00:00+00:00,1704538799999,1704538800000,1704538800000,1704560400000,1704582000000,1704528000000,1704528000000,7200000,True,True,False
ADAUSDT,2024-01-06 11:00:00+00:00,1704542399999,1704542400000,1704542400000,1704564000000,1704585600000,1704528000000,1704528000000,10800000,True,True,False
ADAUSDT,2024-01-06 12:00:00+00:00,1704545999999,1704546000000,1704546000000,1704567600000,1704589200000,1704528000000,1704528000000,14400000,True,True,False
ADAUSDT,2024-01-06 13:00:00+00:00,1704549599999,1704549600000,1704549600000,1704571200000,1704592800000,1704528000000,1704528000000,18000000,True,True,False
ADAUSDT,2024-01-06 14:00:00+00:00,1704553199999,1704553200000,1704553200000,1704574800000,1704596400000,1704528000000,1704528000000,21600000,True,True,False
ADAUSDT,2024-01-06 15:00:00+00:00,1704556799999,1704556800000,1704556800000,1704578400000,1704600000000,1704528000000,1704528000000,25200000,True,True,False
ADAUSDT,2024-01-06 18:00:00+00:00,1704567599999,1704567600000,1704567600000,1704589200000,1704610800000,1704556800000,1704556800000,7200000,True,True,False
ADAUSDT,2024-01-06 19:00:00+00:00,1704571199999,1704571200000,1704571200000,1704592800000,1704614400000,1704556800000,1704556800000,10800000,True,True,False
ADAUSDT,2024-01-06 20:00:00+00:00,1704574799999,1704574800000,1704574800000,1704596400000,1704618000000,1704556800000,1704556800000,14400000,True,True,False
ADAUSDT,2024-01-06 21:00:00+00:00,1704578399999,1704578400000,1704578400000,1704600000000,1704621600000,1704556800000,1704556800000,18000000,True,True,False
ADAUSDT,2024-01-06 22:00:00+00:00,1704581999999,1704582000000,1704582000000,1704603600000,1704625200000,1704556800000,1704556800000,21600000,True,True,False
ADAUSDT,2024-01-06 23:00:00+00:00,1704585599999,1704585600000,1704585600000,1704607200000,1704628800000,1704556800000,1704556800000,25200000,True,True,False
ADAUSDT,2024-01-07 02:00:00+00:00,1704596399999,1704596400000,1704596400000,1704618000000,1704639600000,1704585600000,1704585600000,7200000,True,True,False
ADAUSDT,2024-01-07 03:00:00+00:00,1704599999999,1704600000000,1704600000000,1704621600000,1704643200000,1704585600000,1704585600000,10800000,True,True,False
ADAUSDT,2024-01-07 04:00:00+00:00,1704603599999,1704603600000,1704603600000,1704625200000,1704646800000,1704585600000,1704585600000,14400000,True,True,False
ADAUSDT,2024-01-07 05:00:00+00:00,1704607199999,1704607200000,1704607200000,1704628800000,1704650400000,1704585600000,1704585600000,18000000,True,True,False
ADAUSDT,2024-01-07 06:00:00+00:00,1704610799999,1704610800000,1704610800000,1704632400000,1704654000000,1704585600000,1704585600000,21600000,True,True,False
ADAUSDT,2024-01-07 07:00:00+00:00,1704614399999,1704614400000,1704614400000,1704636000000,1704657600000,1704585600000,1704585600000,25200000,True,True,False
ADAUSDT,2024-01-07 08:00:00+00:00,1704617999999,1704618000000,1704618000000,1704639600000,1704661200000,1704585600000,1704585600000,28800000,True,True,False
ADAUSDT,2024-01-07 10:00:00+00:00,1704625199999,1704625200000,1704625200000,1704646800000,1704668400000,1704614400001,1704614400001,7199999,True,True,False
ADAUSDT,2024-01-07 11:00:00+00:00,1704628799999,1704628800000,1704628800000,1704650400000,1704672000000,1704614400001,1704614400001,10799999,True,True,False
ADAUSDT,2024-01-07 12:00:00+00:00,1704632399999,1704632400000,1704632400000,1704654000000,1704675600000,1704614400001,1704614400001,14399999,True,True,False
ADAUSDT,2024-01-07 13:00:00+00:00,1704635999999,1704636000000,1704636000000,1704657600000,1704679200000,1704614400001,1704614400001,17999999,True,True,False
XRPUSDT,2026-05-14 08:00:00+00:00,1778749199999,1778749200000,1778749200000,1778770800000,1778792400000,1778745600000,1778745600000,0,True,True,True
XRPUSDT,2026-05-14 09:00:00+00:00,1778752799999,1778752800000,1778752800000,1778774400000,1778796000000,1778745600000,1778745600000,3600000,True,True,False
XRPUSDT,2026-05-14 10:00:00+00:00,1778756399999,1778756400000,1778756400000,1778778000000,1778799600000,1778745600000,1778745600000,7200000,True,True,False
XRPUSDT,2026-05-14 11:00:00+00:00,1778759999999,1778760000000,1778760000000,1778781600000,1778803200000,1778745600000,1778745600000,10800000,True,True,False
XRPUSDT,2026-05-14 12:00:00+00:00,1778763599999,1778763600000,1778763600000,1778785200000,1778806800000,1778745600000,1778745600000,14400000,True,True,False
XRPUSDT,2026-05-14 13:00:00+00:00,1778767199999,1778767200000,1778767200000,1778788800000,1778810400000,1778745600000,1778745600000,18000000,True,True,False
XRPUSDT,2026-05-14 14:00:00+00:00,1778770799999,1778770800000,1778770800000,1778792400000,1778814000000,1778745600000,1778745600000,21600000,True,True,False
XRPUSDT,2026-05-14 15:00:00+00:00,1778774399999,1778774400000,1778774400000,1778796000000,1778817600000,1778745600000,1778745600000,25200000,True,True,False
XRPUSDT,2026-05-14 16:00:00+00:00,1778777999999,1778778000000,1778778000000,1778799600000,1778821200000,1778774400000,1778774400000,0,True,True,True
XRPUSDT,2026-05-14 17:00:00+00:00,1778781599999,1778781600000,1778781600000,1778803200000,1778824800000,1778774400000,1778774400000,3600000,True,True,False
XRPUSDT,2026-05-14 18:00:00+00:00,1778785199999,1778785200000,1778785200000,1778806800000,1778828400000,1778774400000,1778774400000,7200000,True,True,False
XRPUSDT,2026-05-14 19:00:00+00:00,1778788799999,1778788800000,1778788800000,1778810400000,1778832000000,1778774400000,1778774400000,10800000,True,True,False
XRPUSDT,2026-05-14 20:00:00+00:00,1778792399999,1778792400000,1778792400000,1778814000000,1778835600000,1778774400000,1778774400000,14400000,True,True,False
XRPUSDT,2026-05-14 21:00:00+00:00,1778795999999,1778796000000,1778796000000,1778817600000,1778839200000,1778774400000,1778774400000,18000000,True,True,False
XRPUSDT,2026-05-14 22:00:00+00:00,1778799599999,1778799600000,1778799600000,1778821200000,1778842800000,1778774400000,1778774400000,21600000,True,True,False
XRPUSDT,2026-05-14 23:00:00+00:00,1778803199999,1778803200000,1778803200000,1778824800000,1778846400000,1778774400000,1778774400000,25200000,True,True,False
XRPUSDT,2026-05-15 00:00:00+00:00,1778806799999,1778806800000,1778806800000,1778828400000,1778850000000,1778803200000,1778803200000,0,True,True,True
XRPUSDT,2026-05-15 01:00:00+00:00,1778810399999,1778810400000,1778810400000,1778832000000,1778853600000,1778803200000,1778803200000,3600000,True,True,False
XRPUSDT,2026-05-15 02:00:00+00:00,1778813999999,1778814000000,1778814000000,1778835600000,1778857200000,1778803200000,1778803200000,7200000,True,True,False
XRPUSDT,2026-05-15 03:00:00+00:00,1778817599999,1778817600000,1778817600000,1778839200000,1778860800000,1778803200000,1778803200000,10800000,True,True,False
XRPUSDT,2026-05-15 04:00:00+00:00,1778821199999,1778821200000,1778821200000,1778842800000,1778864400000,1778803200000,1778803200000,14400000,True,True,False
XRPUSDT,2026-05-15 05:00:00+00:00,1778824799999,1778824800000,1778824800000,1778846400000,1778868000000,1778803200000,1778803200000,18000000,True,True,False
XRPUSDT,2026-05-15 06:00:00+00:00,1778828399999,1778828400000,1778828400000,1778850000000,1778871600000,1778803200000,1778803200000,21600000,True,True,False
XRPUSDT,2026-05-15 07:00:00+00:00,1778831999999,1778832000000,1778832000000,1778853600000,1778875200000,1778803200000,1778803200000,25200000,True,True,False
XRPUSDT,2026-05-15 08:00:00+00:00,1778835599999,1778835600000,1778835600000,1778857200000,1778878800000,1778803200000,1778803200000,28800000,True,True,False
XRPUSDT,2026-05-15 09:00:00+00:00,1778839199999,1778839200000,1778839200000,1778860800000,1778882400000,1778832000016,1778832000016,3599984,True,True,False
XRPUSDT,2026-05-15 10:00:00+00:00,1778842799999,1778842800000,1778842800000,1778864400000,1778886000000,1778832000016,1778832000016,7199984,True,True,False
XRPUSDT,2026-05-15 11:00:00+00:00,1778846399999,1778846400000,1778846400000,1778868000000,1778889600000,1778832000016,1778832000016,10799984,True,True,False
XRPUSDT,2026-05-15 12:00:00+00:00,1778849999999,1778850000000,1778850000000,1778871600000,1778893200000,1778832000016,1778832000016,14399984,True,True,False
XRPUSDT,2026-05-15 13:00:00+00:00,1778853599999,1778853600000,1778853600000,1778875200000,1778896800000,1778832000016,1778832000016,17999984,True,True,False
XRPUSDT,2026-05-15 14:00:00+00:00,1778857199999,1778857200000,1778857200000,1778878800000,1778900400000,1778832000016,1778832000016,21599984,True,True,False
XRPUSDT,2026-05-15 15:00:00+00:00,1778860799999,1778860800000,1778860800000,1778882400000,1778904000000,1778832000016,1778832000016,25199984,True,True,False
XRPUSDT,2026-05-15 16:00:00+00:00,1778864399999,1778864400000,1778864400000,1778886000000,1778907600000,1778832000016,1778832000016,28799984,True,True,False
XRPUSDT,2026-05-15 17:00:00+00:00,1778867999999,1778868000000,1778868000000,1778889600000,1778911200000,1778860800012,1778860800012,3599988,True,True,False
XRPUSDT,2026-05-15 18:00:00+00:00,1778871599999,1778871600000,1778871600000,1778893200000,1778914800000,1778860800012,1778860800012,7199988,True,True,False
XRPUSDT,2026-05-15 19:00:00+00:00,1778875199999,1778875200000,1778875200000,1778896800000,1778918400000,1778860800012,1778860800012,10799988,True,True,False
XRPUSDT,2026-05-15 20:00:00+00:00,1778878799999,1778878800000,1778878800000,1778900400000,1778922000000,1778860800012,1778860800012,14399988,True,True,False
XRPUSDT,2026-05-15 21:00:00+00:00,1778882399999,1778882400000,1778882400000,1778904000000,1778925600000,1778860800012,1778860800012,17999988,True,True,False
XRPUSDT,2026-05-15 22:00:00+00:00,1778885999999,1778886000000,1778886000000,1778907600000,1778929200000,1778860800012,1778860800012,21599988,True,True,False
XRPUSDT,2026-05-15 23:00:00+00:00,1778889599999,1778889600000,1778889600000,1778911200000,1778932800000,1778860800012,1778860800012,25199988,True,True,False
XRPUSDT,2026-05-16 00:00:00+00:00,1778893199999,1778893200000,1778893200000,1778914800000,1778936400000,1778860800012,1778860800012,28799988,True,True,False
XRPUSDT,2026-05-16 01:00:00+00:00,1778896799999,1778896800000,1778896800000,1778918400000,1778940000000,1778889600005,1778889600005,3599995,True,True,False
XRPUSDT,2026-05-16 02:00:00+00:00,1778900399999,1778900400000,1778900400000,1778922000000,1778943600000,1778889600005,1778889600005,7199995,True,True,False
XRPUSDT,2026-05-16 03:00:00+00:00,1778903999999,1778904000000,1778904000000,1778925600000,1778947200000,1778889600005,1778889600005,10799995,True,True,False
XRPUSDT,2026-05-16 04:00:00+00:00,1778907599999,1778907600000,1778907600000,1778929200000,1778950800000,1778889600005,1778889600005,14399995,True,True,False
XRPUSDT,2026-05-16 05:00:00+00:00,1778911199999,1778911200000,1778911200000,1778932800000,1778954400000,1778889600005,1778889600005,17999995,True,True,False
XRPUSDT,2026-05-16 06:00:00+00:00,1778914799999,1778914800000,1778914800000,1778936400000,1778958000000,1778889600005,1778889600005,21599995,True,True,False
XRPUSDT,2026-05-16 07:00:00+00:00,1778918399999,1778918400000,1778918400000,1778940000000,1778961600000,1778889600005,1778889600005,25199995,True,True,False
XRPUSDT,2026-05-16 08:00:00+00:00,1778921999999,1778922000000,1778922000000,1778943600000,1778965200000,1778918400000,1778918400000,0,True,True,True
XRPUSDT,2026-05-16 09:00:00+00:00,1778925599999,1778925600000,1778925600000,1778947200000,1778968800000,1778918400000,1778918400000,3600000,True,True,False
XRPUSDT,2026-05-16 10:00:00+00:00,1778929199999,1778929200000,1778929200000,1778950800000,1778972400000,1778918400000,1778918400000,7200000,True,True,False
XRPUSDT,2026-05-16 11:00:00+00:00,1778932799999,1778932800000,1778932800000,1778954400000,1778976000000,1778918400000,1778918400000,10800000,True,True,False
XRPUSDT,2026-05-16 12:00:00+00:00,1778936399999,1778936400000,1778936400000,1778958000000,1778979600000,1778918400000,1778918400000,14400000,True,True,False
XRPUSDT,2026-05-16 13:00:00+00:00,1778939999999,1778940000000,1778940000000,1778961600000,1778983200000,1778918400000,1778918400000,18000000,True,True,False
XRPUSDT,2026-05-16 14:00:00+00:00,1778943599999,1778943600000,1778943600000,1778965200000,1778986800000,1778918400000,1778918400000,21600000,True,True,False
XRPUSDT,2026-05-16 15:00:00+00:00,1778947199999,1778947200000,1778947200000,1778968800000,1778990400000,1778918400000,1778918400000,25200000,True,True,False
XRPUSDT,2026-05-16 16:00:00+00:00,1778950799999,1778950800000,1778950800000,1778972400000,1778994000000,1778918400000,1778918400000,28800000,True,True,False
XRPUSDT,2026-05-16 17:00:00+00:00,1778954399999,1778954400000,1778954400000,1778976000000,1778997600000,1778947200005,1778947200005,3599995,True,True,False
XRPUSDT,2026-05-16 18:00:00+00:00,1778957999999,1778958000000,1778958000000,1778979600000,1779001200000,1778947200005,1778947200005,7199995,True,True,False
XRPUSDT,2026-05-16 19:00:00+00:00,1778961599999,1778961600000,1778961600000,1778983200000,1779004800000,1778947200005,1778947200005,10799995,True,True,False
XRPUSDT,2026-05-16 20:00:00+00:00,1778965199999,1778965200000,1778965200000,1778986800000,1779008400000,1778947200005,1778947200005,14399995,True,True,False
XRPUSDT,2026-05-16 21:00:00+00:00,1778968799999,1778968800000,1778968800000,1778990400000,1779012000000,1778947200005,1778947200005,17999995,True,True,False
XRPUSDT,2026-05-16 22:00:00+00:00,1778972399999,1778972400000,1778972400000,1778994000000,1779015600000,1778947200005,1778947200005,21599995,True,True,False
XRPUSDT,2026-05-16 23:00:00+00:00,1778975999999,1778976000000,1778976000000,1778997600000,1779019200000,1778947200005,1778947200005,25199995,True,True,False
XRPUSDT,2026-05-17 00:00:00+00:00,1778979599999,1778979600000,1778979600000,1779001200000,1779022800000,1778976000000,1778976000000,0,True,True,True
XRPUSDT,2026-05-17 01:00:00+00:00,1778983199999,1778983200000,1778983200000,1779004800000,1779026400000,1778976000000,1778976000000,3600000,True,True,False
XRPUSDT,2026-05-17 02:00:00+00:00,1778986799999,1778986800000,1778986800000,1779008400000,1779030000000,1778976000000,1778976000000,7200000,True,True,False
XRPUSDT,2026-05-17 03:00:00+00:00,1778990399999,1778990400000,1778990400000,1779012000000,1779033600000,1778976000000,1778976000000,10800000,True,True,False
XRPUSDT,2026-05-17 04:00:00+00:00,1778993999999,1778994000000,1778994000000,1779015600000,1779037200000,1778976000000,1778976000000,14400000,True,True,False
XRPUSDT,2026-05-17 05:00:00+00:00,1778997599999,1778997600000,1778997600000,1779019200000,1779040800000,1778976000000,1778976000000,18000000,True,True,False
XRPUSDT,2026-05-17 06:00:00+00:00,1779001199999,1779001200000,1779001200000,1779022800000,1779044400000,1778976000000,1778976000000,21600000,True,True,False
XRPUSDT,2026-05-17 07:00:00+00:00,1779004799999,1779004800000,1779004800000,1779026400000,1779048000000,1778976000000,1778976000000,25200000,True,True,False
XRPUSDT,2026-05-17 08:00:00+00:00,1779008399999,1779008400000,1779008400000,1779030000000,1779051600000,1778976000000,1778976000000,28800000,True,True,False
XRPUSDT,2026-05-17 09:00:00+00:00,1779011999999,1779012000000,1779012000000,1779033600000,1779055200000,1779004800010,1779004800010,3599990,True,True,False
XRPUSDT,2026-05-17 10:00:00+00:00,1779015599999,1779015600000,1779015600000,1779037200000,1779058800000,1779004800010,1779004800010,7199990,True,True,False
XRPUSDT,2026-05-17 11:00:00+00:00,1779019199999,1779019200000,1779019200000,1779040800000,1779062400000,1779004800010,1779004800010,10799990,True,True,False
XRPUSDT,2026-05-17 12:00:00+00:00,1779022799999,1779022800000,1779022800000,1779044400000,1779066000000,1779004800010,1779004800010,14399990,True,True,False
XRPUSDT,2026-05-17 13:00:00+00:00,1779026399999,1779026400000,1779026400000,1779048000000,1779069600000,1779004800010,1779004800010,17999990,True,True,False
XRPUSDT,2026-05-17 14:00:00+00:00,1779029999999,1779030000000,1779030000000,1779051600000,1779073200000,1779004800010,1779004800010,21599990,True,True,False
XRPUSDT,2026-05-17 15:00:00+00:00,1779033599999,1779033600000,1779033600000,1779055200000,1779076800000,1779004800010,1779004800010,25199990,True,True,False
XRPUSDT,2026-05-17 16:00:00+00:00,1779037199999,1779037200000,1779037200000,1779058800000,1779080400000,1779004800010,1779004800010,28799990,True,True,False
XRPUSDT,2026-05-17 17:00:00+00:00,1779040799999,1779040800000,1779040800000,1779062400000,1779084000000,1779033600009,1779033600009,3599991,True,True,False
XRPUSDT,2026-05-17 18:00:00+00:00,1779044399999,1779044400000,1779044400000,1779066000000,1779087600000,1779033600009,1779033600009,7199991,True,True,False
XRPUSDT,2026-05-17 19:00:00+00:00,1779047999999,1779048000000,1779048000000,1779069600000,1779091200000,1779033600009,1779033600009,10799991,True,True,False
XRPUSDT,2026-05-17 20:00:00+00:00,1779051599999,1779051600000,1779051600000,1779073200000,1779094800000,1779033600009,1779033600009,14399991,True,True,False
XRPUSDT,2026-05-17 21:00:00+00:00,1779055199999,1779055200000,1779055200000,1779076800000,1779098400000,1779033600009,1779033600009,17999991,True,True,False
XRPUSDT,2026-05-17 22:00:00+00:00,1779058799999,1779058800000,1779058800000,1779080400000,1779102000000,1779033600009,1779033600009,21599991,True,True,False
XRPUSDT,2026-05-17 23:00:00+00:00,1779062399999,1779062400000,1779062400000,1779084000000,1779105600000,1779033600009,1779033600009,25199991,True,True,False
XRPUSDT,2026-05-18 00:00:00+00:00,1779065999999,1779066000000,1779066000000,1779087600000,1779109200000,1779033600009,1779033600009,28799991,True,True,False
XRPUSDT,2026-05-18 01:00:00+00:00,1779069599999,1779069600000,1779069600000,1779091200000,1779112800000,1779062400007,1779062400007,3599993,True,True,False
XRPUSDT,2026-05-18 02:00:00+00:00,1779073199999,1779073200000,1779073200000,1779094800000,1779116400000,1779062400007,1779062400007,7199993,True,True,False
XRPUSDT,2026-05-18 03:00:00+00:00,1779076799999,1779076800000,1779076800000,1779098400000,1779120000000,1779062400007,1779062400007,10799993,True,True,False
XRPUSDT,2026-05-18 04:00:00+00:00,1779080399999,1779080400000,1779080400000,1779102000000,1779123600000,1779062400007,1779062400007,14399993,True,True,False
XRPUSDT,2026-05-18 05:00:00+00:00,1779083999999,1779084000000,1779084000000,1779105600000,1779127200000,1779062400007,1779062400007,17999993,True,True,False
XRPUSDT,2026-05-18 06:00:00+00:00,1779087599999,1779087600000,1779087600000,1779109200000,1779130800000,1779062400007,1779062400007,21599993,True,True,False
XRPUSDT,2026-05-18 07:00:00+00:00,1779091199999,1779091200000,1779091200000,1779112800000,1779134400000,1779062400007,1779062400007,25199993,True,True,False
XRPUSDT,2026-05-18 08:00:00+00:00,1779094799999,1779094800000,1779094800000,1779116400000,1779138000000,1779062400007,1779062400007,28799993,True,True,False
XRPUSDT,2026-05-18 09:00:00+00:00,1779098399999,1779098400000,1779098400000,1779120000000,1779141600000,1779091200002,1779091200002,3599998,True,True,False
XRPUSDT,2026-05-18 10:00:00+00:00,1779101999999,1779102000000,1779102000000,1779123600000,1779145200000,1779091200002,1779091200002,7199998,True,True,False
XRPUSDT,2026-05-18 11:00:00+00:00,1779105599999,1779105600000,1779105600000,1779127200000,1779148800000,1779091200002,1779091200002,10799998,True,True,False
XRPUSDT,2026-05-18 12:00:00+00:00,1779109199999,1779109200000,1779109200000,1779130800000,1779152400000,1779091200002,1779091200002,14399998,True,True,False
XRPUSDT,2026-05-18 13:00:00+00:00,1779112799999,1779112800000,1779112800000,1779134400000,1779156000000,1779091200002,1779091200002,17999998,True,True,False
XRPUSDT,2026-05-18 14:00:00+00:00,1779116399999,1779116400000,1779116400000,1779138000000,1779159600000,1779091200002,1779091200002,21599998,True,True,False
XRPUSDT,2026-05-18 15:00:00+00:00,1779119999999,1779120000000,1779120000000,1779141600000,1779163200000,1779091200002,1779091200002,25199998,True,True,False
XRPUSDT,2026-05-18 16:00:00+00:00,1779123599999,1779123600000,1779123600000,1779145200000,1779166800000,1779091200002,1779091200002,28799998,True,True,False
