candidate_id,family_id,primary_seed_field,source_fields,skeleton_key,production_key,motif,expression,eval_success,finite_share,nonzero_share,activity_ok,min_value,max_value,std_value,error
a7ab3_6bfd48c292a342e7,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_2c7cbbca5fb2e3ff,prod_a8fe6605cb56c896,clip_atom,"Clip(Sub(TSRank(trade_return_1h,72),TSRank(trade_return_1h,24)),-3,3)",True,0.98828125,0.9115818511198946,True,-0.4027777777777778,0.34722222222222215,0.06868916808800592,
a7ab3_53029b4567a8b934,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_55190e4dae05846e,prod_de6f7d73aed56a96,rank_horizon_spread,"Rank(Sub(Decay(Delta(trade_return_1h,24),4),Mul(Rank(Delta(trade_return_1h,24)),TSRank(Mean(trade_return_1h,168),168))))",True,0.986572265625,1.0,True,0.010416666666666666,1.0,0.288659472541545,
a7ab3_45d4d1d831fd34dc,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_ccfa2357b3384254,prod_730aac3ca69a9422,winsor_self_interaction,"Winsor(Mul(Rank(Sub(Mean(trade_return_1h,168),Mean(trade_return_1h,72))),Decay(Delta(trade_return_1h,24),12)),3)",True,0.9853515625,1.0,True,-0.07076305994077824,0.06798342075831114,0.002380130990299406,
a7ab3_4092255ee6888704,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_e52f279333afdc9d,prod_8bb33185279cfaf6,zscore_self_interaction,"ZScore(Mul(Mul(TSRank(trade_return_1h,168),ZScore(Mean(trade_return_1h,168))),Rank(Clip(ZScore(trade_return_1h),-3,3))))",True,0.993896484375,1.0,True,-9.628049870461979,9.69346690587493,0.9947780321927768,
a7ab3_da906fe9c76e14a5,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_85fc7254db9ccb56,prod_8b3a0e02509b8a7e,single_atom,"Sub(ZScore(Delta(trade_return_1h,1)),ZScore(Delta(trade_return_1h,4)))",True,0.998046875,1.0,True,-16.946532850466376,17.858216076101655,0.9992808880570231,
a7ab3_13af0d13d0118188,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_0d0b63c5ed3bddab,prod_603d364565462afc,rank_atom,"Rank(Sub(Rank(Decay(trade_return_1h,12)),Rank(Decay(trade_return_1h,24))))",True,0.98828125,1.0,True,0.010416666666666666,1.0,0.288536268915924,
a7ab3_f9c14c179d4a4a02,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_4bc196574b0d7a0a,prod_1debfd1164de9f7a,zscore_atom,"ZScore(TSRank(Sub(Mean(trade_return_1h,4),Mean(trade_return_1h,24)),24))",True,0.97705078125,0.9992946235215725,True,-9.19901292337902,9.412425298508353,0.9947780321927767,
a7ab3_eb20491e47728827,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_1889f2effaf94e35,prod_a1a05a4ec1de64ab,horizon_spread,"Sub(Decay(Sub(Mean(trade_return_1h,24),Mean(trade_return_1h,4)),12),Sub(ZScore(Delta(trade_return_1h,1)),ZScore(Delta(trade_return_1h,4))))",True,0.98291015625,1.0,True,-17.90641081716094,16.988399139817847,0.999959689748972,
a7ab3_b34ecf60d22e6849,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_272214a507ab883c,prod_d3eb5c0342e9696d,zscore_self_interaction,"ZScore(Mul(ZScore(Winsor(Delta(trade_return_1h,1),3)),ZScore(Decay(Delta(trade_return_1h,1),12))))",True,0.99365234375,1.0,True,-9.658870374776269,9.695593650452048,0.9947780321927769,
a7ab3_021b4f610f3970e8,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_931e68d04ee11844,prod_056e7ad5caa8f44f,clip_horizon_spread,"Clip(Sub(Sub(Decay(Mean(trade_return_1h,168),24),Mean(Decay(trade_return_1h,4),24)),Sub(Rank(Decay(trade_return_1h,12)),Rank(Decay(trade_return_1h,24)))),-3,3)",True,0.98193359375,1.0,True,-0.9789679855666212,0.9845149802660395,0.17086412527305805,
a7ab3_d940e363bf9cd3a8,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_f45bdb251a88eaea,prod_6199adfa8867969c,self_interaction,"Mul(Mean(trade_return_1h,24),Sub(TSRank(Delta(trade_return_1h,4),72),Rank(Delta(trade_return_1h,24))))",True,0.987060546875,0.9941514139665265,True,-0.06277663297420627,0.04926838373172694,0.0007850325368210697,
a7ab3_e5167d2f64915e5b,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_d28a4a1d3d3ef772,prod_5e2ddc6848a8647b,horizon_spread,"Sub(Sub(Mean(trade_return_1h,24),Decay(trade_return_1h,4)),Sub(TSRank(trade_return_1h,168),Rank(trade_return_1h)))",True,0.98828125,1.0,True,-0.9961963274777343,0.9763409850687558,0.2573931137088938,
a7ab3_bcb436c0074ea24b,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_2c7cbbca5fb2e3ff,prod_a8fe6605cb56c896,clip_atom,"Clip(Sub(TSRank(trade_return_1h,168),TSRank(trade_return_1h,72)),-3,3)",True,0.993896484375,0.96439756816507,True,-0.2599206349206349,0.23611111111111116,0.03931279432294175,
a7ab3_6e1f02f64d66b106,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_80be2e39216c5bd2,prod_d8e79de02a0cbdcc,single_atom,"ZScore(Sub(Decay(trade_return_1h,4),Decay(trade_return_1h,12)))",True,0.994140625,1.0,True,-9.312049114441079,9.544976686115831,0.9947780321927768,
a7ab3_a3f75ae311f90093,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_7575df9b531b63a5,prod_16ca27c1c6a0bce8,decay_atom,"Decay(Sub(TSRank(Delta(trade_return_1h,4),24),Rank(Delta(trade_return_1h,1))),12)",True,0.98095703125,0.9993155798904928,True,-0.4650106837606837,0.3947649572649573,0.0727940419675949,
a7ab3_1db22b36559f6af6,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_4bc196574b0d7a0a,prod_1debfd1164de9f7a,zscore_atom,"ZScore(TSRank(Sub(Mean(trade_return_1h,4),Mean(trade_return_1h,168)),72))",True,0.987548828125,0.9997476308199423,True,-8.897585726011584,9.43225286771037,0.9947780321927768,
a7ab3_c8e07694e71879ba,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_1889f2effaf94e35,prod_a1a05a4ec1de64ab,horizon_spread,"Sub(Decay(Sub(Mean(trade_return_1h,24),Mean(trade_return_1h,168)),12),Sub(ZScore(Delta(trade_return_1h,1)),ZScore(Delta(trade_return_1h,24))))",True,0.98291015625,1.0,True,-14.574239463439476,16.08342211987052,1.001362370688164,
a7ab3_2e7c990e5944df16,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_aee8e5fc677d3eb9,prod_379dbc439456e4cf,self_interaction,"Mul(Clip(Sub(Mean(trade_return_1h,24),Decay(trade_return_1h,12)),-3,3),Rank(Winsor(ZScore(trade_return_1h),3)))",True,0.98828125,1.0,True,-0.09487701784770425,0.07513040167112522,0.0016877807968096075,
a7ab3_4a6c6cfce4526920,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_7ca490bb03c28445,prod_9e5ee782ba923396,clip_atom,"Clip(Winsor(Sub(Mean(trade_return_1h,24),Decay(trade_return_1h,12)),3),-3,3)",True,0.98828125,1.0,True,-0.09487701784770425,0.08823409898086128,0.002647528369614458,
a7ab3_d3f926f848b62f97,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_931e68d04ee11844,prod_056e7ad5caa8f44f,clip_horizon_spread,"Clip(Sub(Sub(Decay(Mean(trade_return_1h,168),24),Mean(Decay(trade_return_1h,4),4)),Sub(Rank(Decay(trade_return_1h,4)),Rank(Decay(trade_return_1h,24)))),-3,3)",True,0.982666015625,1.0,True,-1.0119233198445756,1.0498257303735614,0.2864078306198776,
a7ab3_635a634406f75dbf,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_92a027c8f2dc1bf3,prod_d9e852b96887a3ae,horizon_spread,"Sub(Delta(trade_return_1h,1),ZScore(Sub(Decay(trade_return_1h,24),Decay(trade_return_1h,12))))",True,0.98828125,1.0,True,-9.20345927186952,9.935706935337837,0.9953930333092779,
a7ab3_5262979283b9203b,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_f45bdb251a88eaea,prod_6199adfa8867969c,self_interaction,"Mul(Mean(trade_return_1h,24),Sub(TSRank(Delta(trade_return_1h,4),168),Rank(Delta(trade_return_1h,1))))",True,0.9873046875,0.9971743117375536,True,-0.06433630087418654,0.048002682922168166,0.0008267287184166769,
a7ab3_17c42be202c9cbe2,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_dbcc3589a0dbe876,prod_dc30f8d952ea4686,winsor_self_interaction,"Winsor(Mul(Decay(ZScore(trade_return_1h),24),Mul(Rank(Mean(trade_return_1h,72)),ZScore(Delta(trade_return_1h,24)))),3)",True,0.98779296875,1.0,True,-5.0,5.0,0.3666423094663012,
a7ab3_f9717242a0caddf1,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_55190e4dae05846e,prod_de6f7d73aed56a96,rank_horizon_spread,"Rank(Sub(Decay(Delta(trade_return_1h,24),4),Mul(Rank(Delta(trade_return_1h,24)),TSRank(Mean(trade_return_1h,168),24))))",True,0.986572265625,1.0,True,0.010416666666666666,1.0,0.28865947254154495,
a7ab3_91c5e3b158d8756f,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_ccfa2357b3384254,prod_730aac3ca69a9422,winsor_self_interaction,"Winsor(Mul(Rank(Sub(Mean(trade_return_1h,168),Mean(trade_return_1h,4))),Decay(Delta(trade_return_1h,24),12)),3)",True,0.9853515625,1.0,True,-0.14097006705771783,0.06798342075831114,0.0028778115341272577,
a7ab3_921d94bacd0846ce,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_7575df9b531b63a5,prod_16ca27c1c6a0bce8,decay_atom,"Decay(Sub(TSRank(Delta(trade_return_1h,4),168),Rank(Delta(trade_return_1h,1))),12)",True,0.986572265625,0.9998453353130413,True,-0.49477258852258854,0.4139194139194139,0.07147112664156129,
a7ab3_d6b7020960e8d3ad,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_2c7cd176105b2194,prod_3ea07d65a9e9f256,winsor_self_interaction,"Winsor(Mul(Sub(ZScore(Mean(trade_return_1h,168)),ZScore(Mean(trade_return_1h,24))),Rank(Delta(trade_return_1h,24))),3)",True,0.98779296875,1.0,True,-5.0,5.0,0.663989685209252,
a7ab3_c7491fd8f44ca7f5,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_4bc196574b0d7a0a,prod_1debfd1164de9f7a,zscore_atom,"ZScore(TSRank(Sub(Mean(trade_return_1h,4),Mean(trade_return_1h,24)),168))",True,0.982666015625,0.999896480331263,True,-8.823780122756263,9.238705053017409,0.9947780321927767,
a7ab3_d980ad26bcb4c483,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_1889f2effaf94e35,prod_a1a05a4ec1de64ab,horizon_spread,"Sub(Decay(Sub(Mean(trade_return_1h,24),Mean(trade_return_1h,72)),12),Sub(ZScore(Delta(trade_return_1h,1)),ZScore(Delta(trade_return_1h,4))))",True,0.98291015625,1.0,True,-17.84520640072599,16.93803253883629,0.9997301783061505,
a7ab3_eac0f8817e166c2e,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_931e68d04ee11844,prod_056e7ad5caa8f44f,clip_horizon_spread,"Clip(Sub(Sub(Decay(Mean(trade_return_1h,168),24),Mean(Decay(trade_return_1h,12),4)),Sub(Rank(Decay(trade_return_1h,24)),Rank(Decay(trade_return_1h,12)))),-3,3)",True,0.982666015625,1.0,True,-0.9976253285543684,0.9874486326687758,0.1712948791346688,
a7ab3_08569ed7df17523d,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_43e74ec1ca3f49da,prod_6d6d01e9711e8ccf,winsor_self_interaction,"Winsor(Mul(Mul(Rank(Delta(trade_return_1h,24)),TSRank(Mean(trade_return_1h,168),24)),ZScore(Clip(Delta(trade_return_1h,24),-3,3))),3)",True,0.988037109375,1.0,True,-0.20537983769116527,5.0,0.4559052754910826,
a7ab3_742a4e43e745fd41,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_92a027c8f2dc1bf3,prod_d9e852b96887a3ae,horizon_spread,"Sub(Delta(trade_return_1h,1),ZScore(Sub(Decay(trade_return_1h,12),Decay(trade_return_1h,4))))",True,0.994140625,1.0,True,-9.260304138733417,10.139519467481145,0.9966521370878416,
a7ab3_687d0810482644d2,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_b4719759c75cc639,prod_0b0687502f84bf2e,zscore_self_interaction,"ZScore(Mul(ZScore(Mean(trade_return_1h,168)),Sub(Decay(trade_return_1h,4),Decay(trade_return_1h,24))))",True,0.98828125,1.0,True,-9.677724067703881,9.691485846144719,0.9947780321927767,
a7ab3_fb7800c317573c85,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_9e297cdfa8071e81,prod_51fe2182fc723b6d,clip_horizon_spread,"Clip(Sub(TSRank(Delta(trade_return_1h,4),72),Clip(Delta(trade_return_1h,4),-3,3)),-3,3)",True,0.99267578125,1.0,True,0.019710280392116284,0.9938539738169856,0.27655439398395976,
a7ab3_3147885b672dd046,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_1bfeeed2faa0c752,prod_8e644e9ec4718486,winsor_atom,"Winsor(Sub(Decay(trade_return_1h,4),Decay(trade_return_1h,24)),3)",True,0.98828125,1.0,True,-0.11223030148212806,0.20646204633807147,0.004550569643078029,
a7ab3_5040cda001e91d9a,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_98d9fdb977d26ca6,prod_9935966b8924989e,zscore_self_interaction,"ZScore(Mul(TSRank(Mean(trade_return_1h,168),168),Clip(ZScore(trade_return_1h),-3,3)))",True,0.98828125,1.0,True,-9.673120279036716,9.690437245002958,0.9947780321927769,
a7ab3_3b5cd99e8f6fac18,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_ccfa2357b3384254,prod_730aac3ca69a9422,winsor_self_interaction,"Winsor(Mul(Rank(Sub(Mean(trade_return_1h,168),Mean(trade_return_1h,72))),Decay(Delta(trade_return_1h,24),4)),3)",True,0.9912109375,0.9998563218390805,True,-0.1524944947743317,0.1389295011175512,0.004020495030316737,
a7ab3_fdc8d9a6bc7ce743,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_80be2e39216c5bd2,prod_d8e79de02a0cbdcc,single_atom,"ZScore(Sub(Decay(trade_return_1h,4),Decay(trade_return_1h,24)))",True,0.98828125,1.0,True,-9.280952422085077,9.533366506212136,0.9947780321927769,
a7ab3_0492fc2dc251a963,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_631f433b0ee241f4,prod_3d36a8835cdf28f4,winsor_atom,"Winsor(ZScore(Decay(Delta(trade_return_1h,1),4)),3)",True,0.99755859375,1.0,True,-5.0,5.0,0.9540623867207055,
a7ab3_9f70ceb9805684ed,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_7575df9b531b63a5,prod_16ca27c1c6a0bce8,decay_atom,"Decay(Sub(TSRank(Delta(trade_return_1h,4),24),Rank(Delta(trade_return_1h,24))),12)",True,0.98095703125,0.9994918699186992,True,-0.49065170940170943,0.5944177350427352,0.10489447056802474,
a7ab3_121126912168eca3,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_0d0b63c5ed3bddab,prod_603d364565462afc,rank_atom,"Rank(Sub(Rank(Decay(trade_return_1h,12)),Rank(Decay(trade_return_1h,4))))",True,0.994140625,1.0,True,0.010416666666666666,1.0,0.2885904310565609,
a7ab3_e78907b6fe730b72,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_1889f2effaf94e35,prod_a1a05a4ec1de64ab,horizon_spread,"Sub(Decay(Sub(Mean(trade_return_1h,24),Mean(trade_return_1h,4)),12),Sub(ZScore(Delta(trade_return_1h,1)),ZScore(Delta(trade_return_1h,24))))",True,0.98291015625,1.0,True,-14.576686484826007,16.059971432391375,1.0010363233845345,
a7ab3_038aab2d14635d27,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_931e68d04ee11844,prod_056e7ad5caa8f44f,clip_horizon_spread,"Clip(Sub(Sub(Decay(Mean(trade_return_1h,168),12),Mean(Decay(trade_return_1h,24),24)),Sub(Rank(Decay(trade_return_1h,4)),Rank(Decay(trade_return_1h,12)))),-3,3)",True,0.97705078125,1.0,True,-0.9934619096662587,0.9946625281216779,0.21902702724982034,
a7ab3_1ff14c43b4ca0167,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_b4719759c75cc639,prod_0b0687502f84bf2e,zscore_self_interaction,"ZScore(Mul(ZScore(Mean(trade_return_1h,168)),Sub(Decay(trade_return_1h,24),Decay(trade_return_1h,4))))",True,0.98828125,1.0,True,-9.691485846144719,9.677724067703881,0.9947780321927767,
a7ab3_03ab97322292f3ce,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_d28a4a1d3d3ef772,prod_5e2ddc6848a8647b,horizon_spread,"Sub(Sub(Mean(trade_return_1h,24),Decay(trade_return_1h,24)),Sub(TSRank(trade_return_1h,72),Rank(trade_return_1h)))",True,0.98828125,1.0,True,-0.9900837125907512,0.9762016610991215,0.2588771418735627,
a7ab3_7316a2b521cb1c22,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_9d763470c3811caf,prod_b98c981c78f86d30,self_interaction,"Mul(Sub(Mean(trade_return_1h,24),Mean(trade_return_1h,4)),Mean(Delta(trade_return_1h,4),72))",True,0.9873046875,0.9997887817342566,True,-0.0013236693109725493,0.000154106212955451,9.560818599156102e-06,
a7ab3_c07985d1fcaa24b0,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_2c7cbbca5fb2e3ff,prod_a8fe6605cb56c896,clip_atom,"Clip(Sub(TSRank(trade_return_1h,24),TSRank(trade_return_1h,72)),-3,3)",True,0.98828125,0.9115818511198946,True,-0.34722222222222215,0.4027777777777778,0.06868916808800592,
a7ab3_6341910d0e487a0a,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_55190e4dae05846e,prod_de6f7d73aed56a96,rank_horizon_spread,"Rank(Sub(Decay(Delta(trade_return_1h,24),4),Mul(Rank(Delta(trade_return_1h,24)),TSRank(Mean(trade_return_1h,168),72))))",True,0.986572265625,1.0,True,0.010416666666666666,1.0,0.28865947254154495,
a7ab3_b6725966c14a9be3,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_ccfa2357b3384254,prod_730aac3ca69a9422,winsor_self_interaction,"Winsor(Mul(Rank(Sub(Mean(trade_return_1h,168),Mean(trade_return_1h,24))),Decay(Delta(trade_return_1h,24),24)),3)",True,0.9765625,1.0,True,-0.11150675469670555,0.018304844904039056,0.002139944061123759,
a7ab3_dc44afc5259ccc05,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_007ceb90e9646fcf,prod_a95f791bfd5358fe,clip_horizon_spread,"Clip(Sub(Mul(Decay(trade_return_1h,4),ZScore(Delta(trade_return_1h,4))),ZScore(trade_return_1h)),-3,3)",True,0.99755859375,1.0,True,-5.0,5.0,0.9521289034050351,
a7ab3_db6a0348699edb64,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_4bc196574b0d7a0a,prod_1debfd1164de9f7a,zscore_atom,"ZScore(TSRank(Sub(Mean(trade_return_1h,4),Mean(trade_return_1h,168)),168))",True,0.987548828125,0.9998506386485373,True,-9.201052886714463,9.391413853782204,0.9947780321927768,
a7ab3_6db37aad39bbf135,G0_price_return_reversal,trade_return_1h,trade_return_1h,skeleton_1889f2effaf94e35,prod_a1a05a4ec1de64ab,horizon_spread,"Sub(Decay(Sub(Mean(trade_return_1h,24),Mean(trade_return_1h,168)),12),Sub(ZScore(Delta(trade_return_1h,1)),ZScore(Delta(trade_return_1h,4))))",True,0.98291015625,1.0,True,-17.841523808146043,16.936322883045637,0.9997165061582179,
a7ab3_2f8c77816748d902,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_55190e4dae05846e,prod_f86e83a9556e9ca6,rank_horizon_spread,"Rank(Sub(Decay(Delta(realized_vol_168h,24),24),Mul(Rank(Delta(realized_vol_168h,24)),TSRank(Mean(realized_vol_168h,168),24))))",True,0.841796875,1.0,True,0.010416666666666666,1.0,0.288659472541545,
a7ab3_a57eb6ce05e367c3,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_98d9fdb977d26ca6,prod_ab09ba760d853458,zscore_self_interaction,"ZScore(Mul(TSRank(Mean(realized_vol_24h,168),72),Clip(ZScore(realized_vol_24h),-3,3)))",True,0.842041015625,1.0,True,-3.1278478965276246,9.658159098489685,0.9947780321927767,
a7ab3_9508762e405d7011,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_b76f814c406fe774,prod_6910e9bf982d2e53,clip_horizon_spread,"Clip(Sub(ZScore(Delta(Mean(realized_vol_168h,168),4)),Sub(ZScore(Mean(realized_vol_168h,4)),ZScore(realized_vol_168h))),-3,3)",True,0.8466796875,1.0,True,-5.0,5.0,0.9566678373361587,
a7ab3_cae650e9f2d5c706,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_ccfa2357b3384254,prod_defcbbf1d7acb75f,winsor_self_interaction,"Winsor(Mul(Rank(Sub(Mean(realized_vol_24h,168),Mean(realized_vol_24h,4))),Decay(Delta(realized_vol_24h,24),12)),3)",True,0.8447265625,1.0,True,-0.0944291133204078,0.019549273300352252,0.0027923015894875574,
a7ab3_fa3f301b421b8133,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_80be2e39216c5bd2,prod_05ef2fe8f8a41b76,single_atom,"ZScore(Sub(Decay(realized_vol_168h,24),Decay(realized_vol_168h,4)))",True,0.84765625,1.0,True,-9.66090260425512,9.630190072788103,0.994778032192777,
a7ab3_28e51a0e6693cfec,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_3f55f7b241c017b0,prod_7f82d14ecca86078,rank_atom,"Rank(Clip(Delta(realized_vol_24h,4),-3,3))",True,0.852294921875,1.0,True,0.010416666666666666,1.0,0.28865947226113686,
a7ab3_bbb7dfb65796056a,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_7d48c4b2a2648ef2,prod_b290b6510419cb00,zscore_atom,"ZScore(Winsor(Delta(realized_vol_168h,24),3))",True,0.847412109375,1.0,True,-9.356313072129488,9.644207500322866,0.994778032192777,
a7ab3_423cbb3923c8a589,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_db44ca1a799bf920,prod_2b59dddf786cb374,horizon_spread,"Sub(Clip(Mean(realized_vol_24h,24),-3,3),Rank(realized_vol_24h))",True,0.84765625,1.0,True,-0.9960189688113761,0.0061277520873002835,0.28603334580515466,
a7ab3_51574730aeb2aaae,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_e25be550185307eb,prod_0f36c6c51bafe940,self_interaction,"Mul(Winsor(Mean(realized_vol_168h,24),3),Winsor(ZScore(realized_vol_168h),3))",True,0.84765625,1.0,True,-0.01250901833126791,0.3632910122882812,0.02291490173766377,
a7ab3_d421907e33e0aa0c,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_929d58856d54a847,prod_9c30bb123baf1cc7,clip_atom,"Clip(Rank(Mean(Delta(realized_vol_24h,24),24)),-3,3)",True,0.841796875,1.0,True,0.010416666666666666,1.0,0.288659472541545,
a7ab3_165c7d8966b27a17,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_631f433b0ee241f4,prod_7b7185ad43eef39c,winsor_atom,"Winsor(ZScore(Decay(Delta(realized_vol_168h,1),4)),3)",True,0.852294921875,1.0,True,-5.0,5.0,0.8570901702369699,
a7ab3_14924eedc6012122,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_7575df9b531b63a5,prod_d89ea2afb009d832,decay_atom,"Decay(Sub(TSRank(Delta(realized_vol_24h,4),168),Rank(Delta(realized_vol_24h,1))),12)",True,0.843994140625,0.9999608282711406,True,-0.6945207570207571,0.6598366910866913,0.15608822551662596,
a7ab3_0eaaced93d228abb,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_4cc6aa92a92e6b32,prod_d7ec86c679f93df5,rank_horizon_spread,"Rank(Sub(Mul(Rank(Mean(realized_vol_168h,72)),ZScore(Delta(realized_vol_168h,24))),Sub(ZScore(Mean(realized_vol_168h,168)),ZScore(Mean(realized_vol_168h,24)))))",True,0.847412109375,1.0,True,0.010416666666666666,1.0,0.288659472541545,
a7ab3_be234aa72c818d6f,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_e52f279333afdc9d,prod_581577d7474ac034,zscore_self_interaction,"ZScore(Mul(Mul(TSRank(realized_vol_24h,168),ZScore(Mean(realized_vol_24h,168))),Rank(Clip(ZScore(realized_vol_24h),-3,3))))",True,0.84765625,1.0,True,-7.178737069279237,9.414165740892706,0.9947780321927769,
a7ab3_58203eba4254d6d4,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_007ceb90e9646fcf,prod_dcefdf55af33c09a,clip_horizon_spread,"Clip(Sub(Mul(Decay(realized_vol_168h,4),ZScore(Delta(realized_vol_168h,4))),ZScore(realized_vol_168h)),-3,3)",True,0.852294921875,1.0,True,-5.0,2.3111711264173227,0.9371608038909944,
a7ab3_0910532b861f90fd,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_2c7cd176105b2194,prod_4bdd9663d0d788c1,winsor_self_interaction,"Winsor(Mul(Sub(ZScore(Mean(realized_vol_24h,168)),ZScore(Mean(realized_vol_24h,24))),Rank(Delta(realized_vol_24h,24))),3)",True,0.847412109375,1.0,True,-5.0,5.0,0.4839908808821053,
a7ab3_22607517db3e6a3f,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_85fc7254db9ccb56,prod_dbbbc3eb9cbc24cd,single_atom,"Sub(ZScore(Delta(realized_vol_168h,1)),ZScore(Delta(realized_vol_168h,4)))",True,0.852294921875,1.0,True,-13.506640304263627,17.496494487556596,0.9324172120212357,
a7ab3_e0be061aa0f6ec18,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_0d0b63c5ed3bddab,prod_5e474ba2094131c8,rank_atom,"Rank(Sub(Rank(Decay(realized_vol_24h,4)),Rank(Decay(realized_vol_24h,12))))",True,0.8505859375,1.0,True,0.010416666666666666,1.0,0.2873441258532803,
a7ab3_6dfdff8de7de437e,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_4bc196574b0d7a0a,prod_a683b2b5c7d8dd20,zscore_atom,"ZScore(TSRank(Sub(Mean(realized_vol_168h,4),Mean(realized_vol_168h,24)),168))",True,0.842041015625,0.9997885860635933,True,-6.755196165647319,8.33414962470748,0.9947780321927768,
a7ab3_d71a63800d5a96e8,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_1889f2effaf94e35,prod_547b439b22124971,horizon_spread,"Sub(Decay(Sub(Mean(realized_vol_24h,24),Mean(realized_vol_24h,72)),4),Sub(ZScore(Delta(realized_vol_24h,1)),ZScore(Delta(realized_vol_24h,24))))",True,0.846923828125,1.0,True,-16.119845076762914,15.517119672342321,1.2500536825486883,
