field_name,field_family,source_family,feature_class,transform,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,avg_n_obs_recent,error
trade_return_1h,price_return,derived_replay_base,derived_rolling,cs_rank,L6_downside_avoidance,4,-1.0,3,True,0.2491119413485958,0.0016402030442426,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,716,-0.0017900846313939,-6.452194617537165,-3.337742169950665,-3.567664963731978,0.3533519553072625,716,-0.0009153241346267,-4.9744218260450594,-2.694237625211308,-2.8913050478559725,0.3770949720670391,716,-0.0014664464252641,-6.504677858611283,-3.2396633741480936,-3.6733824757948224,0.3421787709497206,716,-0.0022712800953904,-6.651523071542425,-3.4478626766698044,-4.748974633026227,0.3519553072625698,95.46666666666668,
trade_return_1h,price_return,derived_replay_base,derived_rolling,cs_rank,L7_ranked_future_return,4,-1.0,3,True,0.2675451847919714,0.0208287237911452,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,716,-0.0639457893647837,-8.253004860821566,-4.031310083728995,-5.926566131835422,0.3868715083798882,716,-0.0496188516772708,-6.952524750367033,-3.4962535296663195,-4.024514820438065,0.4008379888268156,716,-0.0584543043140066,-8.916281280980192,-4.2744993923599015,-5.6971821105432605,0.3840782122905028,716,-0.0549370180709653,-8.356521793521543,-4.50085539419676,-4.942908043883266,0.3854748603351955,95.46666666666668,
realized_vol_24h,volatility,trade_ohlcv,derived_rolling,level,L7_ranked_future_return,1,-1.0,3,True,0.939507952084472,0.0310903936794931,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,719,-0.0424399081800855,-4.4954110481982426,-4.4954110481982426,-4.4954110481982426,0.4186369958275382,719,-0.0204831330809251,-2.209086741167302,-2.209086741167302,-2.209086741167302,0.4506258692628651,719,-0.0265493805697213,-3.475388165170086,-3.475388165170086,-3.475388165170086,0.4297635605006954,719,-0.0345866816051099,-4.75172010738194,-4.75172010738194,-4.75172010738194,0.4381084840055633,95.86666666666666,
realized_vol_24h,volatility,trade_ohlcv,derived_rolling,level,L6_downside_avoidance,24,-1.0,3,True,0.8177616525726132,0.023765094105576,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,696,-0.0156706750040306,-28.18088633271681,-5.6233646830589565,-8.253652009364268,0.0977011494252873,696,-0.0122281263735578,-23.37887770484827,-5.026862698815165,-5.395736899142107,0.0646551724137931,696,-0.0108023159347656,-25.42866286530149,-5.064050243261809,-6.5348917046709945,0.1451149425287356,696,-0.0241421533606738,-29.38806055506041,-5.8936909764346215,-7.516794768032237,0.0589080459770114,92.8,
realized_vol_24h,volatility,trade_ohlcv,derived_rolling,cs_rank,L7_ranked_future_return,1,-1.0,3,True,0.939507952084472,0.0310903936794931,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,719,-0.0424399081800855,-4.4954110481982426,-4.4954110481982426,-4.4954110481982426,0.4186369958275382,719,-0.0204831330809251,-2.209086741167302,-2.209086741167302,-2.209086741167302,0.4506258692628651,719,-0.0265493805697213,-3.475388165170086,-3.475388165170086,-3.475388165170086,0.4297635605006954,719,-0.0345866816051099,-4.75172010738194,-4.75172010738194,-4.75172010738194,0.4381084840055633,95.86666666666666,
realized_vol_24h,volatility,trade_ohlcv,derived_rolling,cs_rank,L6_downside_avoidance,24,-1.0,3,True,0.8177616525726132,0.023765094105576,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,696,-0.0156706750040306,-28.18088633271681,-5.6233646830589565,-8.253652009364268,0.0977011494252873,696,-0.0122281263735578,-23.37887770484827,-5.026862698815165,-5.395736899142107,0.0646551724137931,696,-0.0108023159347656,-25.42866286530149,-5.064050243261809,-6.5348917046709945,0.1451149425287356,696,-0.0241421533606738,-29.38806055506041,-5.8936909764346215,-7.516794768032237,0.0589080459770114,92.8,
realized_vol_168h,volatility,trade_ohlcv,derived_rolling,level,L7_ranked_future_return,1,-1.0,3,True,0.8794980260372742,0.0347141734919899,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,719,-0.0361796862926904,-3.863790256067084,-3.863790256067084,-3.863790256067084,0.4297635605006954,719,-0.0245258493020141,-2.586084465755415,-2.586084465755415,-2.586084465755415,0.4492350486787204,719,-0.0289143389738834,-4.087612149928399,-4.087612149928399,-4.087612149928399,0.4255910987482614,719,-0.03615368889404,-4.955279609354727,-4.955279609354727,-4.955279609354727,0.4172461752433936,95.86666666666666,
realized_vol_168h,volatility,trade_ohlcv,derived_rolling,delta_24h,L6_downside_avoidance,4,-1.0,3,True,0.9699166476319496,0.0056650849584587,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,692,-0.0027995482591842,-11.524710471300835,-5.582035255101771,-6.750884416785139,0.2716763005780346,716,-0.000967722203441,-6.252943058327005,-3.156322012861315,-3.31783950948747,0.3365921787709497,716,-0.0023749091101343,-10.743880041134537,-5.3316381128842245,-5.848652392161247,0.329608938547486,716,-0.0059825677248809,-17.39233777854478,-8.620883361097725,-9.146796361751242,0.1983240223463687,95.46666666666668,
realized_vol_168h,volatility,trade_ohlcv,derived_rolling,cs_rank,L7_ranked_future_return,1,-1.0,3,True,0.8794980260372742,0.0347141734919899,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,719,-0.0361796862926904,-3.863790256067084,-3.863790256067084,-3.863790256067084,0.4297635605006954,719,-0.0245258493020141,-2.586084465755415,-2.586084465755415,-2.586084465755415,0.4492350486787204,719,-0.0289143389738834,-4.087612149928399,-4.087612149928399,-4.087612149928399,0.4255910987482614,719,-0.03615368889404,-4.955279609354727,-4.955279609354727,-4.955279609354727,0.4172461752433936,95.86666666666666,
trade_count,liquidity,trade_ohlcv,raw_source,level,L6_downside_avoidance,1,-1.0,3,True,0.4318372919802808,0.0023996110818994,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,719,-0.000568535103959,-4.091833461316315,-4.091833461316315,-4.091833461316315,0.3143254520166898,719,-0.0003566893246489,-4.674677449475993,-4.674677449475993,-4.674677449475993,0.3490959666203059,719,-0.0008831545548839,-9.26146196003964,-9.26146196003964,-9.26146196003964,0.3365785813630041,719,-0.0029054320052974,-14.964563161235102,-14.964563161235102,-14.964563161235102,0.2267037552155772,95.86666666666666,
trade_count,liquidity,trade_ohlcv,raw_source,level,L6_downside_avoidance,4,-1.0,3,True,0.5084126767960655,0.0049331629281925,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,716,-0.0005734152783323,-2.003311160355491,-0.9892446876922298,-1.4105643339188636,0.3393854748603352,716,-0.000556549607851,-4.179128399037084,-2.1223109717408906,-2.334510991572852,0.3449720670391061,716,-0.0013163882879124,-6.582310024029418,-3.495611106238808,-3.726210575132126,0.3435754189944134,716,-0.0054888423111098,-17.579156412395957,-8.826129275894681,-9.20217272563602,0.2192737430167597,95.46666666666668,
trade_count,liquidity,trade_ohlcv,raw_source,cs_rank,L6_downside_avoidance,1,-1.0,3,True,0.4318372919802808,0.0023996110818994,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,719,-0.000568535103959,-4.091833461316315,-4.091833461316315,-4.091833461316315,0.3143254520166898,719,-0.0003566893246489,-4.674677449475993,-4.674677449475993,-4.674677449475993,0.3490959666203059,719,-0.0008831545548839,-9.26146196003964,-9.26146196003964,-9.26146196003964,0.3365785813630041,719,-0.0029054320052974,-14.964563161235102,-14.964563161235102,-14.964563161235102,0.2267037552155772,95.86666666666666,
trade_count,liquidity,trade_ohlcv,raw_source,cs_rank,L6_downside_avoidance,4,-1.0,3,True,0.5084126767960655,0.0049331629281925,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,716,-0.0005734152783323,-2.003311160355491,-0.9892446876922298,-1.4105643339188636,0.3393854748603352,716,-0.000556549607851,-4.179128399037084,-2.1223109717408906,-2.334510991572852,0.3449720670391061,716,-0.0013163882879124,-6.582310024029418,-3.495611106238808,-3.726210575132126,0.3435754189944134,716,-0.0054888423111098,-17.579156412395957,-8.826129275894681,-9.20217272563602,0.2192737430167597,95.46666666666668,
liquidity_rank_active_universe,liquidity,trade_ohlcv,derived_cross_section,level,L2_BTC_ETH_beta_residual_return,4,-1.0,3,True,0.986634721522299,0.0011960355482528,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,716,-0.0008085637554598,-1.934175630080496,-0.9730652645048468,-1.0553998934234738,0.4748603351955307,716,-0.0005352136857832,-2.161478233675296,-1.0735003654476285,-1.1818188186115688,0.4594972067039106,716,-0.0005985999538006,-2.4201326340702107,-1.2102047696079292,-1.284487057625492,0.4748603351955307,716,-0.0012264905739358,-3.719234762407528,-1.873769421941335,-1.9157794587493655,0.4399441340782123,95.46666666666668,
liquidity_rank_active_universe,liquidity,trade_ohlcv,derived_cross_section,cs_rank,L2_BTC_ETH_beta_residual_return,4,-1.0,3,True,0.986634721522299,0.0011960355482528,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,716,-0.0008085637554598,-1.934175630080496,-0.9730652645048468,-1.0553998934234738,0.4748603351955307,716,-0.0005352136857832,-2.161478233675296,-1.0735003654476285,-1.1818188186115688,0.4594972067039106,716,-0.0005985999538006,-2.4201326340702107,-1.2102047696079292,-1.284487057625492,0.4748603351955307,716,-0.0012264905739358,-3.719234762407528,-1.873769421941335,-1.9157794587493655,0.4399441340782123,95.46666666666668,
kline_taker_buy_quote_share,taker_flow,trade_ohlcv,raw_source,level,L6_downside_avoidance,1,-1.0,3,True,0.8141755801340729,0.0001192528824058,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,719,-0.0004350623178029,-5.119764299826232,-5.119764299826232,-5.119764299826232,0.3351877607788595,719,-0.0001231446117652,-2.1907158163074936,-2.1907158163074936,-2.1907158163074936,0.388038942976356,719,-0.0001591676633552,-2.9954457689448466,-2.9954457689448466,-2.9954457689448466,0.4200278164116829,719,-0.0002907793806083,-3.718060566120367,-3.718060566120367,-3.718060566120367,0.4228094575799722,95.86666666666666,
kline_taker_buy_quote_share,taker_flow,trade_ohlcv,raw_source,cs_rank,L6_downside_avoidance,1,-1.0,3,True,0.8141755801340729,0.0001192528824058,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,719,-0.0004350623178029,-5.119764299826232,-5.119764299826232,-5.119764299826232,0.3351877607788595,719,-0.0001231446117652,-2.1907158163074936,-2.1907158163074936,-2.1907158163074936,0.388038942976356,719,-0.0001591676633552,-2.9954457689448466,-2.9954457689448466,-2.9954457689448466,0.4200278164116829,719,-0.0002907793806083,-3.718060566120367,-3.718060566120367,-3.718060566120367,0.4228094575799722,95.86666666666666,
premium_close_bps,basis_premium,derived_replay_base,derived_rolling,delta_24h,L5_vol_adjusted_return,1,-1.0,3,True,0.8578286912670068,0.0471641596947673,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,695,-0.0339744736080189,-3.0882509525748554,-3.0882509525748554,-3.0882509525748554,0.4330935251798561,719,-0.0256451041829188,-2.390736894903998,-2.390736894903998,-2.390736894903998,0.454798331015299,719,-0.0539045082976163,-4.012118472128077,-4.012118472128077,-4.012118472128077,0.4283727399165508,719,-0.0868394862180572,-4.318800277797495,-4.318800277797495,-4.318800277797495,0.4520166898470097,95.86666666666666,
premium_close_bps,basis_premium,derived_replay_base,derived_rolling,delta_24h,L7_ranked_future_return,1,-1.0,3,True,0.7914377201455718,0.0157945177568786,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,695,-0.0172559454309679,-2.9186119147291256,-2.9186119147291256,-2.9186119147291256,0.4474820143884892,719,-0.0258755605542592,-4.691874257964881,-4.691874257964881,-4.691874257964881,0.4283727399165508,719,-0.0324202853757791,-6.144363184530614,-6.144363184530614,-6.144363184530614,0.4214186369958275,719,-0.011248307467014,-2.1032740740555558,-2.1032740740555558,-2.1032740740555558,0.474269819193324,95.86666666666666,
mark_index_basis_bps,basis_premium,mark_index_premium,raw_source,level,L2_BTC_ETH_beta_residual_return,1,-1.0,3,True,0.7629154472389603,0.0002903867744899,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,719,-7.280221885743025e-05,-0.4178686387644071,-0.4178686387644071,-0.4178686387644071,0.4965229485396384,719,-0.0007606531460874,-7.024778589015372,-7.024778589015372,-7.024778589015372,0.3713490959666203,719,-0.0011158561597848,-7.058649824605457,-7.058649824605457,-7.058649824605457,0.3560500695410292,719,-0.0011514062865617,-3.517495144736583,-3.517495144736583,-3.517495144736583,0.4673157162726008,95.86666666666666,
mark_index_basis_bps,basis_premium,mark_index_premium,raw_source,delta_24h,L0_raw_forward_return,1,-1.0,3,True,0.7857862638470475,0.0004787305924585,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,695,-0.0003821772979513,-2.070242978026351,-2.070242978026351,-2.070242978026351,0.4446043165467626,719,-0.0005977100209471,-5.662058569087587,-5.662058569087587,-5.662058569087587,0.3838664812239221,719,-0.0011468646520877,-7.286762963771391,-7.286762963771391,-7.286762963771391,0.3463143254520167,719,-0.0013307889463188,-4.098221868779841,-4.098221868779841,-4.098221868779841,0.4436717663421418,95.86666666666666,
mark_index_basis_bps,basis_premium,mark_index_premium,raw_source,delta_24h,L1_cross_sectional_relative_return,1,-1.0,3,True,0.7857862638470471,0.0004787305924585,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,695,-0.0003821772979513,-2.0702429780263505,-2.0702429780263505,-2.0702429780263505,0.4446043165467626,719,-0.0005977100209471,-5.662058569087588,-5.662058569087588,-5.662058569087588,0.3838664812239221,719,-0.0011468646520877,-7.286762963771389,-7.286762963771389,-7.286762963771389,0.3463143254520167,719,-0.0013307889463188,-4.098221868779841,-4.098221868779841,-4.098221868779841,0.4436717663421418,95.86666666666666,
mark_index_basis_bps,basis_premium,mark_index_premium,raw_source,delta_24h,L2_BTC_ETH_beta_residual_return,1,-1.0,3,True,0.8140836211127618,0.000492962241101,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,695,-0.000383886451417,-2.1243206301667885,-2.1243206301667885,-2.1243206301667885,0.4446043165467626,719,-0.0006183458112178,-5.820448764165163,-5.820448764165163,-5.820448764165163,0.3824756606397774,719,-0.0011497892395422,-7.264074383451266,-7.264074383451266,-7.264074383451266,0.3421418636995827,719,-0.0013242660104745,-4.077592118708941,-4.077592118708941,-4.077592118708941,0.4464534075104311,95.86666666666666,
mark_index_basis_bps,basis_premium,mark_index_premium,raw_source,delta_24h,L3_liquidity_tier_relative_return,1,-1.0,3,True,0.953082079523738,0.0005547589954854,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,695,-0.0004503664923542,-2.352263243744248,-2.352263243744248,-2.352263243744248,0.437410071942446,719,-0.0005661786556697,-5.007960992413024,-5.007960992413024,-5.007960992413024,0.3908205841446453,719,-0.0011651384782404,-7.130499655861196,-7.130499655861196,-7.130499655861196,0.3407510431154381,719,-0.0013386645000722,-3.690787609323245,-3.690787609323245,-3.690787609323245,0.4408901251738525,88.87638888888888,
mark_index_basis_bps,basis_premium,mark_index_premium,raw_source,delta_24h,L5_vol_adjusted_return,1,-1.0,3,True,0.8310629993440081,0.0494657496492833,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,695,-0.0267846301705546,-2.51429311984222,-2.51429311984222,-2.51429311984222,0.4287769784172662,719,-0.0763971289604234,-7.950471701452413,-7.950471701452413,-7.950471701452413,0.3588317107093185,719,-0.1275398994191064,-9.024633538457891,-9.024633538457891,-9.024633538457891,0.3282336578581363,719,-0.1624395120699062,-7.332632447466704,-7.332632447466704,-7.332632447466704,0.3810848400556328,95.86666666666666,
mark_index_basis_bps,basis_premium,mark_index_premium,raw_source,cs_rank,L2_BTC_ETH_beta_residual_return,1,-1.0,3,True,0.7629154472389603,0.0002903867744899,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,719,-7.280221885743025e-05,-0.4178686387644071,-0.4178686387644071,-0.4178686387644071,0.4965229485396384,719,-0.0007606531460874,-7.024778589015372,-7.024778589015372,-7.024778589015372,0.3713490959666203,719,-0.0011158561597848,-7.058649824605457,-7.058649824605457,-7.058649824605457,0.3560500695410292,719,-0.0011514062865617,-3.517495144736583,-3.517495144736583,-3.517495144736583,0.4673157162726008,95.86666666666666,
premium_abs_168h,basis_premium,mark_index_premium,derived_rolling,delta_24h,L6_downside_avoidance,1,-1.0,3,True,0.9609267677948224,0.0014811205292403,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,695,-0.000495918623109,-4.619206728774154,-4.619206728774154,-4.619206728774154,0.3510791366906475,719,-0.0002093937240475,-2.997247836414072,-2.997247836414072,-2.997247836414072,0.3824756606397774,719,-0.0006529502007331,-6.844395629767893,-6.844395629767893,-6.844395629767893,0.3755215577190542,719,-0.0016229015661755,-9.423011539734787,-9.423011539734787,-9.423011539734787,0.3657858136300417,95.86666666666666,
open_interest_last,open_interest,metrics_positioning,raw_source,level,L6_downside_avoidance,1,-1.0,3,True,0.9739156990718554,0.0002802691210987,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,719,-0.0008402072087989,-7.952690986794154,-7.952690986794154,-7.952690986794154,0.344923504867872,719,-0.0009969474341461,-11.05369514328858,-11.05369514328858,-11.05369514328858,0.344923504867872,719,-0.0005179190730448,-6.269180464789528,-6.269180464789528,-6.269180464789528,0.4325452016689847,719,-0.0002841430519752,-3.685312169753361,-3.685312169753361,-3.685312169753361,0.4826147426981919,95.86666666666666,
open_interest_last,open_interest,metrics_positioning,raw_source,level,L6_downside_avoidance,4,-1.0,3,True,0.9799259193619746,0.0003846011138258,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,716,-0.0016353784848214,-7.647380123346493,-3.7829437282208542,-3.966989427223322,0.3393854748603352,716,-0.0019721045926558,-10.591182159523004,-5.189175736212082,-5.718697283075542,0.356145251396648,716,-0.0012021697226817,-7.5476866398966465,-3.85590468976935,-4.157926268223245,0.4315642458100558,716,-0.0003964588193187,-2.792346056316854,-1.4573406946920235,-1.6015362672036213,0.4860335195530726,95.46666666666668,
open_interest_last,open_interest,metrics_positioning,raw_source,cs_rank,L6_downside_avoidance,1,-1.0,3,True,0.9739156990718554,0.0002802691210987,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,719,-0.0008402072087989,-7.952690986794154,-7.952690986794154,-7.952690986794154,0.344923504867872,719,-0.0009969474341461,-11.05369514328858,-11.05369514328858,-11.05369514328858,0.344923504867872,719,-0.0005179190730448,-6.269180464789528,-6.269180464789528,-6.269180464789528,0.4325452016689847,719,-0.0002841430519752,-3.685312169753361,-3.685312169753361,-3.685312169753361,0.4826147426981919,95.86666666666666,
open_interest_last,open_interest,metrics_positioning,raw_source,cs_rank,L6_downside_avoidance,4,-1.0,3,True,0.9799259193619746,0.0003846011138258,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,716,-0.0016353784848214,-7.647380123346493,-3.7829437282208542,-3.966989427223322,0.3393854748603352,716,-0.0019721045926558,-10.591182159523004,-5.189175736212082,-5.718697283075542,0.356145251396648,716,-0.0012021697226817,-7.5476866398966465,-3.85590468976935,-4.157926268223245,0.4315642458100558,716,-0.0003964588193187,-2.792346056316854,-1.4573406946920235,-1.6015362672036213,0.4860335195530726,95.46666666666668,
