candidate_id,engine,arm,seed,ordinal,family,object_type,signal_mode,expression,expr_hash,horizon,source_fields,source_field_families,operator_signature,formula_depth,may_used_for_generation,may_used_for_static_score,static_score,selected_for_strict_replay,execution_lag_1bar_raw_10bp__fresh_forward_2026May__n,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__n,execution_lag_1bar_raw_10bp__validation_2025H1__n,raw_10bp__fresh_forward_2026May__n,raw_10bp__recent_oos_2025H2_2026Apr__n,raw_10bp__validation_2025H1__n,raw_20bp__fresh_forward_2026May__n,raw_20bp__recent_oos_2025H2_2026Apr__n,raw_20bp__validation_2025H1__n,residual_vs_core4_10bp__fresh_forward_2026May__n,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__n,residual_vs_core4_10bp__validation_2025H1__n,residual_vs_funding_10bp__fresh_forward_2026May__n,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__n,residual_vs_funding_10bp__validation_2025H1__n,execution_lag_1bar_raw_10bp__fresh_forward_2026May__annualized_mean,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__annualized_mean,execution_lag_1bar_raw_10bp__validation_2025H1__annualized_mean,raw_10bp__fresh_forward_2026May__annualized_mean,raw_10bp__recent_oos_2025H2_2026Apr__annualized_mean,raw_10bp__validation_2025H1__annualized_mean,raw_20bp__fresh_forward_2026May__annualized_mean,raw_20bp__recent_oos_2025H2_2026Apr__annualized_mean,raw_20bp__validation_2025H1__annualized_mean,residual_vs_core4_10bp__fresh_forward_2026May__annualized_mean,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__annualized_mean,residual_vs_core4_10bp__validation_2025H1__annualized_mean,residual_vs_funding_10bp__fresh_forward_2026May__annualized_mean,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__annualized_mean,residual_vs_funding_10bp__validation_2025H1__annualized_mean,execution_lag_1bar_raw_10bp__fresh_forward_2026May__compounded_max_dd,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,execution_lag_1bar_raw_10bp__validation_2025H1__compounded_max_dd,raw_10bp__fresh_forward_2026May__compounded_max_dd,raw_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,raw_10bp__validation_2025H1__compounded_max_dd,raw_20bp__fresh_forward_2026May__compounded_max_dd,raw_20bp__recent_oos_2025H2_2026Apr__compounded_max_dd,raw_20bp__validation_2025H1__compounded_max_dd,residual_vs_core4_10bp__fresh_forward_2026May__compounded_max_dd,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,residual_vs_core4_10bp__validation_2025H1__compounded_max_dd,residual_vs_funding_10bp__fresh_forward_2026May__compounded_max_dd,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,residual_vs_funding_10bp__validation_2025H1__compounded_max_dd,execution_lag_1bar_raw_10bp__fresh_forward_2026May__mean_turnover,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__mean_turnover,execution_lag_1bar_raw_10bp__validation_2025H1__mean_turnover,raw_10bp__fresh_forward_2026May__mean_turnover,raw_10bp__recent_oos_2025H2_2026Apr__mean_turnover,raw_10bp__validation_2025H1__mean_turnover,raw_20bp__fresh_forward_2026May__mean_turnover,raw_20bp__recent_oos_2025H2_2026Apr__mean_turnover,raw_20bp__validation_2025H1__mean_turnover,residual_vs_core4_10bp__fresh_forward_2026May__mean_turnover,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__mean_turnover,residual_vs_core4_10bp__validation_2025H1__mean_turnover,residual_vs_funding_10bp__fresh_forward_2026May__mean_turnover,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__mean_turnover,residual_vs_funding_10bp__validation_2025H1__mean_turnover,execution_lag_1bar_raw_10bp__fresh_forward_2026May__mean_gross_exposure,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,execution_lag_1bar_raw_10bp__validation_2025H1__mean_gross_exposure,raw_10bp__fresh_forward_2026May__mean_gross_exposure,raw_10bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,raw_10bp__validation_2025H1__mean_gross_exposure,raw_20bp__fresh_forward_2026May__mean_gross_exposure,raw_20bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,raw_20bp__validation_2025H1__mean_gross_exposure,residual_vs_core4_10bp__fresh_forward_2026May__mean_gross_exposure,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,residual_vs_core4_10bp__validation_2025H1__mean_gross_exposure,residual_vs_funding_10bp__fresh_forward_2026May__mean_gross_exposure,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,residual_vs_funding_10bp__validation_2025H1__mean_gross_exposure,funding_beta_recent,funding_corr_recent,core4_beta_recent,core4_corr_recent,component_raw_validation,component_raw_recent,component_residual_funding_validation,component_residual_funding_recent,component_residual_core4_recent,component_cost20_validation,component_cost20_recent,component_lag1_validation,component_lag1_recent,component_drawdown_penalty,component_turnover_penalty,component_funding_beta_penalty,component_core4_beta_penalty,a7m_rank_score,candidate_decision,reject_reasons,selected_for_deep_audit
e2_typed_ast_sampler_crypto_adapter_s4_02914,E2_typed_AST_sampler_crypto_adapter,E2_typed_AST_sampler_crypto_adapter,4,2914,typed_ast_crypto,generated_candidate,original,"Mul(Rank(quote_volume_mean_6),Rank(realized_vol_6))",1b8ec92694b7e853,24,quote_volume_mean_6;realized_vol_6,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-8.069914104438638,0.8219445547766883,2.508528332241131,-8.114363713848125,0.7834043369535133,2.3193565595423933,-8.926839675386587,-0.0657781725525796,1.7106511362492296,-5.152505234801396,3.1253813738545615,4.5703450750629635,-5.04374007075999,3.1980404562515727,4.5043177047540945,-0.42327206674433515,-0.7726791012065677,-0.6335688320905815,-0.421919728659956,-0.7789177232931278,-0.6300728778257629,-0.4273168498687381,-0.81263538555736,-0.640730574345115,-0.4150514656944959,-0.6807600956696627,-0.5768403613360195,-0.4163957212522684,-0.6639285949473053,-0.5698947178832909,0.0923477564102564,0.09715863763451837,0.06968193018550214,0.09274839743589745,0.09693864263768183,0.06948692046725619,0.09274839743589745,0.09693864263768183,0.06948692046725619,0.09274839743589745,0.09693864263768183,0.06948692046725619,0.09274839743589745,0.09693864263768183,0.06948692046725619,0.4987980769230769,0.48532057555440067,0.4134011517284755,0.4987980769230769,0.48421330568838467,0.4120403186100021,0.4987980769230769,0.48421330568838467,0.4120403186100021,0.4987980769230769,0.48421330568838467,0.4120403186100021,0.4987980769230769,0.48421330568838467,0.4120403186100021,0.3657034858369263,0.21698403826166746,0.409769380961043,0.20800590412247477,2.0,0.7834043369535133,2.0,2.0,2.0,1.7106511362492296,-0.0657781725525796,2.0,0.8219445547766883,-0.7789177232931278,-0.09693864263768183,-0.3657034858369263,-0.409769380961043,10.44444173654387,A7M_NEAR_MISS_COST_FAIL,cost20_recent_negative;may_stress_severe_fail;may_residual_funding_negative,True
e2_typed_ast_sampler_crypto_adapter_s4_01058,E2_typed_AST_sampler_crypto_adapter,E2_typed_AST_sampler_crypto_adapter,4,1058,typed_ast_crypto,generated_candidate,original,"Mul(Rank(avg_trade_size_quote),ZScore(realized_vol_24))",10ee6cad4c0a0fc8,24,avg_trade_size_quote;realized_vol_24,liquidity;volatility,Mul;Rank;ZScore,2,False,False,1.1959482000000001,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-8.057764372063458,1.301945500847965,0.9837736798765563,-7.997876290293384,1.2650481038643653,0.8752594604897861,-8.527918604575257,0.7670554984818856,0.5594028160906569,-4.808726622252865,3.8440626262612048,3.3647160594356196,-4.306908088759066,3.9238106537447783,3.1726251884829697,-0.5120177832948923,-0.7714920342210452,-0.7196877333716332,-0.5110371393824933,-0.7700804093786917,-0.7167904457887646,-0.5170076402200897,-0.7890324567038912,-0.7236177099244783,-0.48977806200428764,-0.6414046778496175,-0.6627318106016706,-0.49476950997155844,-0.5953661976690312,-0.6589427563635548,0.060665733296471326,0.05692267447737352,0.036118917130640825,0.06050711350249704,0.05684847093407303,0.03605669456611068,0.06050711350249704,0.05684847093407303,0.03605669456611068,0.06050711350249704,0.05684847093407303,0.03605669456611068,0.06050711350249704,0.05684847093407303,0.03605669456611068,0.4964361780696668,0.46360946882421544,0.3639724870806809,0.49691388111768664,0.4631080117657227,0.3633997629998829,0.49691388111768664,0.4631080117657227,0.3633997629998829,0.49691388111768664,0.4631080117657227,0.3633997629998829,0.49691388111768664,0.4631080117657227,0.3633997629998829,0.4545219700173593,0.26233422272669654,0.47799086662450774,0.23602452868216695,0.8752594604897861,1.2650481038643653,2.0,2.0,2.0,0.5594028160906569,0.7670554984818856,0.9837736798765563,1.301945500847965,-0.7700804093786917,-0.05684847093407303,-0.4545219700173593,-0.47799086662450774,9.848327804108942,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True
e2_typed_ast_sampler_crypto_adapter_s4_04634,E2_typed_AST_sampler_crypto_adapter,E2_typed_AST_sampler_crypto_adapter,4,4634,typed_ast_crypto,generated_candidate,original,"Mul(Mul(Rank(quote_asset_volume),Rank(realized_vol_6)),Rank(quote_volume_mean_24))",18d3c55be9366609,24,quote_asset_volume;quote_volume_mean_24;realized_vol_6,liquidity;volatility,Mul;Rank,3,False,False,1.1766046000000001,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-5.084108328505917,0.4032481039770749,3.1665053533822713,-5.081317754434089,0.4050712037236567,3.1421203323848674,-5.881510062126396,-0.3465384854518143,2.551269729975326,-1.9625787928317493,3.0139790402808817,5.67619324557186,-2.06485407966224,3.069740783431985,5.683619429824533,-0.32634979260635877,-0.7442978460377405,-0.6135782848692977,-0.3306188205560573,-0.7641911247932053,-0.6051747646753949,-0.3442276878856273,-0.8045114655800392,-0.6167639715053361,-0.3055744792236932,-0.6102387399704255,-0.5443027822026831,-0.3003123923431046,-0.6149847566318023,-0.5399572589402983,0.09114583333333334,0.0859489791924723,0.06735862828847779,0.09134615384615387,0.08580019282825009,0.06744869890519879,0.09134615384615387,0.08580019282825009,0.06744869890519879,0.09134615384615387,0.08580019282825009,0.06744869890519879,0.09134615384615387,0.08580019282825009,0.06744869890519879,0.4987980769230769,0.4957124657226594,0.4390682019781876,0.4987980769230769,0.4949325031306365,0.4399140213814679,0.4987980769230769,0.4949325031306365,0.4399140213814679,0.4987980769230769,0.4949325031306365,0.4399140213814679,0.4987980769230769,0.4949325031306365,0.4399140213814679,0.17065106559303075,0.10873003763880161,0.18573449002051717,0.10124429549100736,2.0,0.4050712037236567,2.0,2.0,2.0,2.0,-0.3465384854518143,2.0,0.4032481039770749,-0.7641911247932053,-0.08580019282825009,-0.17065106559303075,-0.18573449002051717,9.805311852882753,A7M_NEAR_MISS_COST_FAIL,cost20_recent_negative;may_stress_severe_fail;may_residual_funding_negative,True
e2_typed_ast_sampler_crypto_adapter_s4_03030,E2_typed_AST_sampler_crypto_adapter,E2_typed_AST_sampler_crypto_adapter,4,3030,typed_ast_crypto,generated_candidate,original,"Mul(Mul(Rank(realized_vol_24),ZScore(avg_trade_size_quote)),Rank(realized_vol_24))",8303044d73f0f747,24,avg_trade_size_quote;realized_vol_24,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.2143670000000002,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-10.978628398127936,1.235142742158059,0.6823246971980171,-10.980936897046044,1.155628694144142,0.692815581587508,-11.30563497172444,0.8645274589339337,0.48298775094883584,-9.164696807494495,2.755613659937044,2.261057809795555,-8.586284810566786,2.792231372880772,2.0640092826143945,-0.5531321504865641,-0.6964148551804668,-0.8247825981394638,-0.5505576482272041,-0.7026618155636266,-0.8273958912221654,-0.5530713964007161,-0.7068024994811579,-0.8329619563343069,-0.534832048189869,-0.6734104586276006,-0.7559264169340144,-0.5322266822812527,-0.6235871456189233,-0.7527726160892122,0.036781503557987566,0.03324236319792747,0.024052969411099547,0.0370659902600909,0.033230734613037494,0.02395294870304476,0.0370659902600909,0.033230734613037494,0.02395294870304476,0.0370659902600909,0.033230734613037494,0.02395294870304476,0.0370659902600909,0.033230734613037494,0.02395294870304476,0.4953196856391119,0.4720346061646846,0.39920416137987547,0.4963572279746216,0.47187286211628926,0.39755065150403135,0.4963572279746216,0.47187286211628926,0.39755065150403135,0.4963572279746216,0.47187286211628926,0.39755065150403135,0.4963572279746216,0.47187286211628926,0.39755065150403135,0.4273351105642986,0.251463115203442,0.45332142553462756,0.2282177564988961,0.692815581587508,1.155628694144142,2.0,2.0,2.0,0.48298775094883584,0.8645274589339337,0.6823246971980171,1.235142742158059,-0.7026618155636266,-0.033230734613037494,-0.4273351105642986,-0.45332142553462756,9.451952718198552,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True
e2_typed_ast_sampler_crypto_adapter_s4_02594,E2_typed_AST_sampler_crypto_adapter,E2_typed_AST_sampler_crypto_adapter,4,2594,typed_ast_crypto,generated_candidate,original,"Mul(ZScore(quote_volume_mean_24),Rank(realized_vol_6))",13bbc5d4b53b67d2,24,quote_volume_mean_24;realized_vol_6,liquidity;volatility,Mul;Rank;ZScore,2,False,False,1.1959482000000001,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-11.046236607529138,1.186449967024917,1.8254856799182684,-10.775910969606965,1.1203924135537828,1.8322307449619242,-11.232032883505127,0.6407816412075188,1.4265168692741528,-10.769437269020212,0.9997685263933284,1.692950997512904,-10.30538178014125,1.0238773891686253,1.5371816625362091,-0.5503624462854495,-0.542382929599297,-0.6998360382766351,-0.5489644315523108,-0.5609921710323291,-0.6995867195228977,-0.5533165303839509,-0.5833706908574285,-0.7208990444957,-0.5497378982990093,-0.5561215876295397,-0.7035525405250505,-0.5475950532284749,-0.49413505269241986,-0.7005348433877301,0.05227193349621806,0.0547508942805013,0.04633341159506319,0.052068711632210066,0.054750088167381784,0.04631436937075016,0.052068711632210066,0.054750088167381784,0.04631436937075016,0.052068711632210066,0.054750088167381784,0.04631436937075016,0.052068711632210066,0.054750088167381784,0.04631436937075016,0.4986239249553788,0.4840048616063065,0.42562399323362626,0.4985604407367589,0.48413554849279977,0.42535283183191497,0.4985604407367589,0.48413554849279977,0.42535283183191497,0.4985604407367589,0.48413554849279977,0.42535283183191497,0.4985604407367589,0.48413554849279977,0.42535283183191497,0.3755324680270578,0.23200890764357898,0.4169529812245762,0.22038484291158464,1.8322307449619242,1.1203924135537828,1.5371816625362091,1.0238773891686253,0.9997685263933284,1.4265168692741528,0.6407816412075188,1.8254856799182684,1.186449967024917,-0.5609921710323291,-0.054750088167381784,-0.3755324680270578,-0.4169529812245762,9.419928730104884,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True
e3_ast_failure_aware_repair_s1_00213,E3_AST_failure_aware_repair,E3_AST_failure_aware_repair,1,213,ast_failure_aware_repair,generated_candidate,original,"Mul(Rank(realized_vol_24),Rank(quote_volume_mean_24))",d6cb725829040751,24,quote_volume_mean_24;realized_vol_24,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-11.549691392884506,2.401733344047897,3.1198309442242027,-11.328645311360756,2.3399786258271735,3.0524370009409507,-11.554533683139688,2.072456301693812,2.842041034219965,-8.383213969557724,4.66122266321357,5.282060486344458,-8.309796792023139,4.733633648256947,5.227198683186984,-0.5462179426921385,-0.77951267992288,-0.6783601399586379,-0.5447637680871691,-0.7806395428716824,-0.6746591374612639,-0.5457949417119792,-0.7833612921434998,-0.6788171316831577,-0.5400301703983568,-0.7296842315536395,-0.6207932541581785,-0.5404169684890702,-0.7180967284797778,-0.625428309418141,0.025771200052467694,0.030606882766939316,0.024042077471250537,0.025786343810380658,0.0305390780974157,0.024017804420203993,0.025786343810380658,0.0305390780974157,0.024017804420203993,0.025786343810380658,0.0305390780974157,0.024017804420203993,0.025786343810380658,0.0305390780974157,0.024017804420203993,0.4929968146677978,0.46896313210034357,0.4147662911713506,0.49323267167208446,0.46795816041644456,0.4142481548034215,0.49323267167208446,0.46795816041644456,0.4142481548034215,0.49323267167208446,0.46795816041644456,0.4142481548034215,0.49323267167208446,0.46795816041644456,0.4142481548034215,0.3675344177614674,0.21063232830126652,0.38828908687557806,0.19037927529580148,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.7806395428716824,-0.0305390780974157,-0.3675344177614674,-0.38828908687557806,15.709206327695185,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True
e3_ast_failure_aware_repair_s1_00417,E3_AST_failure_aware_repair,E3_AST_failure_aware_repair,1,417,ast_failure_aware_repair,generated_candidate,original,"Mul(Rank(quote_volume_mean_24),Rank(realized_vol_24))",9de0a97808d43acb,24,quote_volume_mean_24;realized_vol_24,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-11.549691392884506,2.401733344047897,3.1198309442242027,-11.328645311360756,2.3399786258271735,3.0524370009409507,-11.554533683139688,2.072456301693812,2.842041034219965,-8.383213969557724,4.66122266321357,5.282060486344458,-8.309796792023139,4.733633648256947,5.227198683186984,-0.5462179426921385,-0.77951267992288,-0.6783601399586379,-0.5447637680871691,-0.7806395428716824,-0.6746591374612639,-0.5457949417119792,-0.7833612921434998,-0.6788171316831577,-0.5400301703983568,-0.7296842315536395,-0.6207932541581785,-0.5404169684890702,-0.7180967284797778,-0.625428309418141,0.025771200052467694,0.030606882766939316,0.024042077471250537,0.025786343810380658,0.0305390780974157,0.024017804420203993,0.025786343810380658,0.0305390780974157,0.024017804420203993,0.025786343810380658,0.0305390780974157,0.024017804420203993,0.025786343810380658,0.0305390780974157,0.024017804420203993,0.4929968146677978,0.46896313210034357,0.4147662911713506,0.49323267167208446,0.46795816041644456,0.4142481548034215,0.49323267167208446,0.46795816041644456,0.4142481548034215,0.49323267167208446,0.46795816041644456,0.4142481548034215,0.49323267167208446,0.46795816041644456,0.4142481548034215,0.3675344177614674,0.21063232830126652,0.38828908687557806,0.19037927529580148,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.7806395428716824,-0.0305390780974157,-0.3675344177614674,-0.38828908687557806,15.709206327695185,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True
e3_ast_failure_aware_repair_s1_00018,E3_AST_failure_aware_repair,E3_AST_failure_aware_repair,1,18,ast_failure_aware_repair,generated_candidate,original,"Mul(Rank(realized_vol_24),Rank(quote_volume_mean_12))",c25834d0a68bcdc4,24,quote_volume_mean_12;realized_vol_24,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-11.196019100659532,2.571491111986435,2.1096384324068085,-11.036156128674342,2.5772704026733235,2.100429611634601,-11.325981445387505,2.274290035170718,1.8699325687691783,-8.071131573555176,4.887051541366634,4.314031665826665,-7.9669389347292086,4.963630840477665,4.247707594234316,-0.5428832989176906,-0.777641902599427,-0.6826702458376128,-0.5398080008142235,-0.7794111614311101,-0.6774072464899438,-0.5410037135721228,-0.7817744905903596,-0.6824409781622736,-0.5354465848742285,-0.7281151289426662,-0.6194210265775164,-0.5361968107158075,-0.7141515535101539,-0.6242250860755394,0.03285290331357292,0.03464066579868994,0.02635388990434169,0.03308508181657095,0.03458679994321986,0.026312447815687482,0.03308508181657095,0.03458679994321986,0.026312447815687482,0.03308508181657095,0.03458679994321986,0.026312447815687482,0.03308508181657095,0.03458679994321986,0.026312447815687482,0.49376662148514294,0.4715996478372174,0.4086473485755618,0.4942128082108669,0.4708703261871585,0.4079767374514495,0.4942128082108669,0.4708703261871585,0.4079767374514495,0.4942128082108669,0.4708703261871585,0.4079767374514495,0.4942128082108669,0.4708703261871585,0.4079767374514495,0.3915698827785628,0.22527132315773882,0.42597299535832334,0.20966028305138443,2.0,2.0,2.0,2.0,2.0,1.8699325687691783,2.0,2.0,2.0,-0.7794111614311101,-0.03458679994321986,-0.3915698827785628,-0.42597299535832334,15.560784827346138,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True
e3_ast_failure_aware_repair_s1_00645,E3_AST_failure_aware_repair,E3_AST_failure_aware_repair,1,645,ast_failure_aware_repair,generated_candidate,original,"Mul(Rank(quote_volume_mean_12),Rank(realized_vol_24))",6c6799735013f0e5,24,quote_volume_mean_12;realized_vol_24,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-11.196019100659532,2.571491111986435,2.1096384324068085,-11.036156128674342,2.5772704026733235,2.100429611634601,-11.325981445387505,2.274290035170718,1.8699325687691783,-8.071131573555176,4.887051541366634,4.314031665826665,-7.9669389347292086,4.963630840477665,4.247707594234316,-0.5428832989176906,-0.777641902599427,-0.6826702458376128,-0.5398080008142235,-0.7794111614311101,-0.6774072464899438,-0.5410037135721228,-0.7817744905903596,-0.6824409781622736,-0.5354465848742285,-0.7281151289426662,-0.6194210265775164,-0.5361968107158075,-0.7141515535101539,-0.6242250860755394,0.03285290331357292,0.03464066579868994,0.02635388990434169,0.03308508181657095,0.03458679994321986,0.026312447815687482,0.03308508181657095,0.03458679994321986,0.026312447815687482,0.03308508181657095,0.03458679994321986,0.026312447815687482,0.03308508181657095,0.03458679994321986,0.026312447815687482,0.49376662148514294,0.4715996478372174,0.4086473485755618,0.4942128082108669,0.4708703261871585,0.4079767374514495,0.4942128082108669,0.4708703261871585,0.4079767374514495,0.4942128082108669,0.4708703261871585,0.4079767374514495,0.4942128082108669,0.4708703261871585,0.4079767374514495,0.3915698827785628,0.22527132315773882,0.42597299535832334,0.20966028305138443,2.0,2.0,2.0,2.0,2.0,1.8699325687691783,2.0,2.0,2.0,-0.7794111614311101,-0.03458679994321986,-0.3915698827785628,-0.42597299535832334,15.560784827346138,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True
e3_ast_failure_aware_repair_s1_00453,E3_AST_failure_aware_repair,E3_AST_failure_aware_repair,1,453,ast_failure_aware_repair,generated_candidate,original,"Mul(Mul(Rank(realized_vol_24),ZScore(avg_trade_size_quote)),Rank(quote_volume_mean_24))",21837ebc89a5089a,24,avg_trade_size_quote;quote_volume_mean_24;realized_vol_24,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.2143670000000002,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-7.409851280731282,2.243433517714463,2.0803259860049717,-7.237863104114702,2.239060434330149,2.022370305971608,-7.587559962364333,1.9348721881600266,1.8101880489061368,-4.499772141538608,4.7769336023092075,4.530854755647718,-4.0092533245937245,4.809897490578261,4.362907352397037,-0.4849631658170026,-0.666785009737353,-0.7190851490734385,-0.48249684997112774,-0.6642777359641201,-0.7259527257944365,-0.4882875367229368,-0.6678872955678639,-0.7370720795512168,-0.4523634782166669,-0.6202086512493601,-0.6094705378374942,-0.4530740152148779,-0.5776574162748354,-0.6146216911466199,0.040114098230213474,0.034734659283827934,0.024319937919191674,0.03991973267689857,0.034724685635858704,0.02422171884309026,0.03991973267689857,0.034724685635858704,0.02422171884309026,0.03991973267689857,0.034724685635858704,0.02422171884309026,0.03991973267689857,0.034724685635858704,0.02422171884309026,0.4954887079845631,0.471000402141895,0.4045748256381841,0.49557311999993026,0.47071606292843227,0.40295872138888733,0.49557311999993026,0.47071606292843227,0.40295872138888733,0.49557311999993026,0.47071606292843227,0.40295872138888733,0.49557311999993026,0.47071606292843227,0.40295872138888733,0.4501663618629747,0.2634632267788461,0.47776185236885477,0.23921913068078457,2.0,2.0,2.0,2.0,2.0,1.8101880489061368,1.9348721881600266,2.0,2.0,-0.6642777359641201,-0.034724685635858704,-0.4501663618629747,-0.47776185236885477,15.438090556961845,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True
e3_ast_failure_aware_repair_s1_00429,E3_AST_failure_aware_repair,E3_AST_failure_aware_repair,1,429,ast_failure_aware_repair,generated_candidate,original,"Mul(Mul(Rank(realized_vol_12),ZScore(avg_trade_size_quote)),Rank(quote_volume_mean_24))",3e21b190b56517b9,24,avg_trade_size_quote;quote_volume_mean_24;realized_vol_12,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.2143670000000002,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-8.283097907185857,2.0886908763919845,2.4121986449490986,-7.977650807720537,2.023513752009713,2.371381366469274,-8.35493446156669,1.6599724483143874,2.124722064319109,-5.323896294172606,4.446688666889221,4.760710943648845,-4.781134731055456,4.484189648401857,4.574424200940605,-0.47755140703985755,-0.6395614239518113,-0.7162787550460619,-0.47597703833156946,-0.6430301390266321,-0.7090287941612097,-0.480174353875054,-0.6478037092828437,-0.72307798021142,-0.4486874675871768,-0.5955460999071824,-0.6007453033180236,-0.44577405780460155,-0.5690901588751096,-0.6066564616820066,0.043269230769230775,0.04150664991593169,0.028228238335421083,0.04306891025641027,0.04150014882366745,0.028157454583352195,0.04306891025641027,0.04150014882366745,0.028157454583352195,0.04306891025641027,0.04150014882366745,0.028157454583352195,0.04306891025641027,0.04150014882366745,0.028157454583352195,0.4987980769230769,0.4728358424632172,0.40421257602680827,0.4987980769230769,0.47265068456437953,0.4032626587718213,0.4987980769230769,0.47265068456437953,0.4032626587718213,0.4987980769230769,0.47265068456437953,0.4032626587718213,0.4987980769230769,0.47265068456437953,0.4032626587718213,0.4416215893182639,0.2587235968136911,0.48291016611851023,0.24204134810055858,2.0,2.0,2.0,2.0,2.0,2.0,1.6599724483143874,2.0,2.0,-0.6430301390266321,-0.04150014882366745,-0.4416215893182639,-0.48291016611851023,15.273923537441046,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True
