candidate_id,cell_id,ordinal,hypothesis_family,feature_family_set,operator_motif,temporal_horizon_class,normalization_scope,residualization_target,turnover_class,regime_fold_target,source_fields,source_field_families,expression,expr_hash,horizon,object_type,signal_mode,static_score,may_used_for_generation,may_used_for_static_score,selection_status
a7o_l1_C0036_0581,C0036,581,H06_liquidity_structure_ex_realized_vol_mul,P3_trade_size,TSStdZScore,H48,same_symbol_rank,FundingCore_and_Core4,low_turnover,F9_liquidity_shock,number_of_trades;quote_asset_volume,liquidity,"Sub(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(Add(ZScore(TSStd(quote_asset_volume,72)),ZScore(TSMean(number_of_trades,12))))),10),ZScore(TSStd(quote_asset_volume,10)))",a3003c5361dfbf73,48,generated_candidate,original,0.1998,False,False,selected_for_strict_replay
a7o_l1_C0036_0678,C0036,678,H06_liquidity_structure_ex_realized_vol_mul,P3_trade_size,TSStdZScore,H48,same_symbol_rank,FundingCore_and_Core4,low_turnover,F9_liquidity_shock,avg_trade_size_quote;number_of_trades,liquidity,"Sub(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(RollingMin(Add(ZScore(TSStd(number_of_trades,24)),Rank(TSMean(avg_trade_size_quote,12))),60))),30),ZScore(TSStd(number_of_trades,30)))",07c8dcaea61301a8,48,generated_candidate,original,0.1998,False,False,selected_for_strict_replay
a7o_l1_C0036_0775,C0036,775,H06_liquidity_structure_ex_realized_vol_mul,P3_trade_size,TSStdZScore,H48,same_symbol_rank,FundingCore_and_Core4,low_turnover,F9_liquidity_shock,quote_asset_volume,liquidity,"Sub(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(SafeDiv(ZScore(TSStd(quote_asset_volume,60)),Clip(Abs(ZScore(TSStd(quote_asset_volume,10))),0.05,6.0)))),24),ZScore(TSStd(quote_asset_volume,24)))",f67981d4f2613f11,48,generated_candidate,original,0.1998,False,False,selected_for_strict_replay
a7o_l1_C0036_0872,C0036,872,H06_liquidity_structure_ex_realized_vol_mul,P3_trade_size,TSStdZScore,H48,same_symbol_rank,FundingCore_and_Core4,low_turnover,F9_liquidity_shock,quote_asset_volume,liquidity,"Sub(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(TSRank(Sub(TSMean(ZScore(TSStd(quote_asset_volume,20)),24),TSMean(quote_asset_volume,30)),36))),8),ZScore(TSStd(quote_asset_volume,8)))",eea9c84bc8cd6b40,48,generated_candidate,original,0.1998,False,False,selected_for_strict_replay
a7o_l1_C0036_0949,C0036,949,H06_liquidity_structure_ex_realized_vol_mul,P3_trade_size,TSStdZScore,H48,same_symbol_rank,FundingCore_and_Core4,low_turnover,F9_liquidity_shock,number_of_trades,liquidity,"Sub(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(RegimeMaskNonMay(F5_funding_neutral,Add(ZScore(TSStd(number_of_trades,16)),ZScore(TSMean(number_of_trades,60)))))),36),ZScore(TSStd(number_of_trades,36)))",c637dff9f87863bd,48,generated_candidate,original,0.1998,False,False,selected_for_strict_replay
a7o_l1_C0036_0969,C0036,969,H06_liquidity_structure_ex_realized_vol_mul,P3_trade_size,TSStdZScore,H48,same_symbol_rank,FundingCore_and_Core4,low_turnover,F9_liquidity_shock,number_of_trades,liquidity,"Sub(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(Delta(ZScore(TSStd(number_of_trades,48)),72)))),36),ZScore(TSStd(number_of_trades,36)))",9177929c69f8c48e,48,generated_candidate,original,0.1998,False,False,selected_for_strict_replay
a7o_l1_C0036_1066,C0036,1066,H06_liquidity_structure_ex_realized_vol_mul,P3_trade_size,TSStdZScore,H48,same_symbol_rank,FundingCore_and_Core4,low_turnover,F9_liquidity_shock,avg_trade_size_quote;quote_asset_volume,liquidity,"Sub(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(SmoothInteraction(ZScore(TSStd(quote_asset_volume,16)),TSStd(quote_asset_volume,12))))),20),ZScore(TSStd(quote_asset_volume,20)))",2de0d484851b3b4e,48,generated_candidate,original,0.1998,False,False,selected_for_strict_replay
a7o_l1_C0036_1163,C0036,1163,H06_liquidity_structure_ex_realized_vol_mul,P3_trade_size,TSStdZScore,H48,same_symbol_rank,FundingCore_and_Core4,low_turnover,F9_liquidity_shock,avg_trade_size_quote;quote_asset_volume,liquidity,"Sub(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(WinsorZScore(ZScore(TSStd(avg_trade_size_quote,36)),3.0))),60),ZScore(TSStd(avg_trade_size_quote,60)))",b44150b6e53aea6e,48,generated_candidate,original,0.1998,False,False,selected_for_strict_replay
a7o_l1_C0036_1260,C0036,1260,H06_liquidity_structure_ex_realized_vol_mul,P3_trade_size,TSStdZScore,H48,same_symbol_rank,FundingCore_and_Core4,low_turnover,F9_liquidity_shock,number_of_trades;quote_asset_volume,liquidity,"Sub(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(Sub(WinsorZScore(TSMean(quote_asset_volume,4),1.25),WinsorZScore(TSMean(number_of_trades,10),1.25)))),4),ZScore(TSStd(quote_asset_volume,4)))",9092fe077f5bf505,48,generated_candidate,original,0.1998,False,False,selected_for_strict_replay
a7o_l1_C0036_1357,C0036,1357,H06_liquidity_structure_ex_realized_vol_mul,P3_trade_size,TSStdZScore,H48,same_symbol_rank,FundingCore_and_Core4,low_turnover,F9_liquidity_shock,number_of_trades;quote_asset_volume,liquidity,"Sub(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(Mul(ZScore(TSMean(quote_asset_volume,8)),ZScore(TSStd(quote_asset_volume,30))))),16),ZScore(TSStd(quote_asset_volume,16)))",d6a75d4781d026b1,48,generated_candidate,original,0.1998,False,False,selected_for_strict_replay
a7o_l1_C0042_2036,C0042,2036,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,SafeDivZScore,H72,same_symbol_rank,Core4,low_turnover,F4_basis_dislocation,quote_volume_mean_12;ret_6,liquidity;price,"Sub(TSMean(ResidualizeVsCore4(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(SafeDiv(ZScore(TSMean(ret_6,60)),Clip(Abs(ZScore(TSMean(quote_volume_mean_12,96))),0.02,2.0)),Rank(TSMean(ret_6,3))))),16),Rank(TSMean(quote_volume_mean_12,16)))",b730baba2072ba25,72,generated_candidate,original,0.30550000000000005,False,False,selected_for_strict_replay
a7o_l1_C0042_0181,C0042,181,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,SafeDivZScore,H72,same_symbol_rank,Core4,low_turnover,F4_basis_dislocation,quote_volume_mean_24;ret_6,liquidity;price,"Sub(TSMean(ResidualizeVsCore4(RegimeMaskNonMay(F5_funding_neutral,Add(SafeDiv(ZScore(TSMean(ret_6,48)),Clip(Abs(ZScore(TSMean(quote_volume_mean_24,84))),0.05,2.0)),ZScore(TSMean(quote_volume_mean_24,10))))),10),Rank(TSMean(quote_volume_mean_24,10)))",3faab8953a1dff2f,72,generated_candidate,original,0.29350000000000004,False,False,selected_for_strict_replay
a7o_l1_C0042_0180,C0042,180,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,SafeDivZScore,H72,same_symbol_rank,Core4,low_turnover,F4_basis_dislocation,quote_volume_mean_12;ret_6,liquidity;price,"Sub(TSMean(ResidualizeVsCore4(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(SafeDiv(ZScore(TSMean(ret_6,60)),Clip(Abs(ZScore(TSMean(quote_volume_mean_12,96))),0.02,1.5)),Rank(TSMean(ret_6,4))))),4),Rank(TSMean(quote_volume_mean_12,4)))",986a4253f73bb32b,72,generated_candidate,original,0.29250000000000004,False,False,selected_for_strict_replay
a7o_l1_C0042_0373,C0042,373,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,SafeDivZScore,H72,same_symbol_rank,Core4,low_turnover,F4_basis_dislocation,quote_volume_mean_24;ret_6,liquidity;price,"Sub(TSMean(ResidualizeVsCore4(RegimeMaskNonMay(F5_funding_neutral,Add(SafeDiv(ZScore(TSMean(ret_6,48)),Clip(Abs(ZScore(TSMean(quote_volume_mean_24,84))),0.05,3.0)),ZScore(TSMean(quote_volume_mean_24,60))))),24),Rank(TSMean(quote_volume_mean_24,24)))",c4c43d64947625db,72,generated_candidate,original,0.29150000000000004,False,False,selected_for_strict_replay
a7o_l1_C0042_0372,C0042,372,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,SafeDivZScore,H72,same_symbol_rank,Core4,low_turnover,F4_basis_dislocation,quote_volume_mean_12;ret_6,liquidity;price,"Sub(TSMean(ResidualizeVsCore4(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(SafeDiv(ZScore(TSMean(ret_6,60)),Clip(Abs(ZScore(TSMean(quote_volume_mean_12,96))),0.02,2.5)),Rank(TSMean(ret_6,24))))),10),Rank(TSMean(quote_volume_mean_12,10)))",4a058a1accdcaae0,72,generated_candidate,original,0.29050000000000004,False,False,selected_for_strict_replay
a7o_l1_C0042_0565,C0042,565,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,SafeDivZScore,H72,same_symbol_rank,Core4,low_turnover,F4_basis_dislocation,quote_volume_mean_24;ret_6,liquidity;price,"Sub(TSMean(ResidualizeVsCore4(RegimeMaskNonMay(F5_funding_neutral,Add(SafeDiv(ZScore(TSMean(ret_6,48)),Clip(Abs(ZScore(TSMean(quote_volume_mean_24,84))),0.05,1.5)),ZScore(TSMean(quote_volume_mean_24,10))))),6),Rank(TSMean(quote_volume_mean_24,6)))",1326a996423e5ee3,72,generated_candidate,original,0.28950000000000004,False,False,selected_for_strict_replay
a7o_l1_C0042_0564,C0042,564,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,SafeDivZScore,H72,same_symbol_rank,Core4,low_turnover,F4_basis_dislocation,quote_volume_mean_12;ret_6,liquidity;price,"Sub(TSMean(ResidualizeVsCore4(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(SafeDiv(ZScore(TSMean(ret_6,60)),Clip(Abs(ZScore(TSMean(quote_volume_mean_12,96))),0.02,4.0)),Rank(TSMean(ret_6,36))))),20),Rank(TSMean(quote_volume_mean_12,20)))",fe0ad8c0c694b238,72,generated_candidate,original,0.28850000000000003,False,False,selected_for_strict_replay
a7o_l1_C0042_0757,C0042,757,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,SafeDivZScore,H72,same_symbol_rank,Core4,low_turnover,F4_basis_dislocation,quote_volume_mean_24;ret_6,liquidity;price,"Sub(TSMean(ResidualizeVsCore4(RegimeMaskNonMay(F5_funding_neutral,Add(SafeDiv(ZScore(TSMean(ret_6,48)),Clip(Abs(ZScore(TSMean(quote_volume_mean_24,84))),0.05,2.5)),ZScore(TSMean(quote_volume_mean_24,10))))),16),Rank(TSMean(quote_volume_mean_24,16)))",7866832e57589d90,72,generated_candidate,original,0.28750000000000003,False,False,selected_for_strict_replay
a7o_l1_C0042_0756,C0042,756,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,SafeDivZScore,H72,same_symbol_rank,Core4,low_turnover,F4_basis_dislocation,quote_volume_mean_12;ret_6,liquidity;price,"Sub(TSMean(ResidualizeVsCore4(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(SafeDiv(ZScore(TSMean(ret_6,60)),Clip(Abs(ZScore(TSMean(quote_volume_mean_12,96))),0.02,2.0)),Rank(TSMean(ret_6,10))))),4),Rank(TSMean(quote_volume_mean_12,4)))",fa8b25476f1870fe,72,generated_candidate,original,0.28650000000000003,False,False,selected_for_strict_replay
a7o_l1_C0042_0096,C0042,96,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,SafeDivZScore,H72,same_symbol_rank,Core4,low_turnover,F4_basis_dislocation,quote_volume_mean_12;ret_6,liquidity;price,"Sub(TSMean(ResidualizeVsCore4(Mul(Neg(Rank(TSMean(quote_volume_mean_12,4))),SafeDiv(ZScore(TSMean(quote_volume_mean_12,24)),Clip(Abs(ZScore(TSMean(ret_6,48))),0.02,2.0)))),20),Rank(TSMean(ret_6,20)))",537d3a7db03a4070,72,generated_candidate,original,0.28550000000000003,False,False,selected_for_strict_replay
a7o_l1_C0042_0387,C0042,387,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,SafeDivZScore,H72,same_symbol_rank,Core4,low_turnover,F4_basis_dislocation,quote_volume_mean_24;ret_6,liquidity;price,"Sub(TSMean(ResidualizeVsCore4(Clip(SafeDiv(ZScore(TSMean(ret_6,72)),Clip(Abs(ZScore(TSMean(quote_volume_mean_24,24))),0.2,2.5)),-4.0,4.0)),60),Rank(TSMean(quote_volume_mean_24,60)))",1569be8ac3730ca7,72,generated_candidate,original,0.28550000000000003,False,False,selected_for_strict_replay
a7o_l1_C0042_0484,C0042,484,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,SafeDivZScore,H72,same_symbol_rank,Core4,low_turnover,F4_basis_dislocation,quote_volume_mean_24;ret_6,liquidity;price,"Sub(TSMean(ResidualizeVsCore4(SafeDiv(Sub(SafeDiv(ZScore(TSMean(quote_volume_mean_24,60)),Clip(Abs(ZScore(TSMean(ret_6,96))),0.02,4.0)),Rank(TSMean(quote_volume_mean_24,36))),Clip(Abs(TSRank(ret_6,72)),0.05,2.25))),12),Rank(TSMean(ret_6,12)))",058837799f80e03d,72,generated_candidate,original,0.28550000000000003,False,False,selected_for_strict_replay
a7o_l1_C0042_0775,C0042,775,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,SafeDivZScore,H72,same_symbol_rank,Core4,low_turnover,F4_basis_dislocation,quote_volume_mean_24;ret_12,liquidity;price,"Sub(TSMean(ResidualizeVsCore4(SafeDiv(SafeDiv(ZScore(TSMean(ret_12,30)),Clip(Abs(ZScore(TSMean(quote_volume_mean_24,60))),0.2,1.5)),Clip(Abs(ZScore(TSStd(quote_volume_mean_24,10))),0.05,6.0))),24),Rank(TSMean(quote_volume_mean_24,24)))",585094e4ccb299a1,72,generated_candidate,original,0.28550000000000003,False,False,selected_for_strict_replay
a7o_l1_C0042_0949,C0042,949,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,SafeDivZScore,H72,same_symbol_rank,Core4,low_turnover,F4_basis_dislocation,quote_volume_mean_24;ret_6,liquidity;price,"Sub(TSMean(ResidualizeVsCore4(RegimeMaskNonMay(F5_funding_neutral,Add(SafeDiv(ZScore(TSMean(ret_6,48)),Clip(Abs(ZScore(TSMean(quote_volume_mean_24,84))),0.05,4.0)),ZScore(TSMean(quote_volume_mean_24,60))))),36),Rank(TSMean(quote_volume_mean_24,36)))",43ff114ce0130b21,72,generated_candidate,original,0.28550000000000003,False,False,selected_for_strict_replay
a7o_l1_C0042_0969,C0042,969,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,SafeDivZScore,H72,same_symbol_rank,Core4,low_turnover,F4_basis_dislocation,quote_volume_mean_12;ret_12,liquidity;price,"Sub(TSMean(ResidualizeVsCore4(Rank(Delta(SafeDiv(ZScore(TSMean(quote_volume_mean_12,96)),Clip(Abs(ZScore(TSMean(ret_12,36))),0.05,4.0)),72))),36),Rank(TSMean(ret_12,36)))",af7c381210ae74ee,72,generated_candidate,original,0.28550000000000003,False,False,selected_for_strict_replay
a7o_l1_C0042_1066,C0042,1066,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,SafeDivZScore,H72,same_symbol_rank,Core4,low_turnover,F4_basis_dislocation,quote_volume_mean_12;ret_6,liquidity;price,"Sub(TSMean(ResidualizeVsCore4(Rank(SmoothInteraction(SafeDiv(ZScore(TSMean(ret_6,84)),Clip(Abs(ZScore(TSMean(quote_volume_mean_12,30))),0.1,2.0)),TSStd(ret_6,12)))),20),Rank(TSMean(quote_volume_mean_12,20)))",cbfb3eefa467ec35,72,generated_candidate,original,0.28550000000000003,False,False,selected_for_strict_replay
a7o_l1_C0042_1357,C0042,1357,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,SafeDivZScore,H72,same_symbol_rank,Core4,low_turnover,F4_basis_dislocation,quote_volume_mean_24;ret_12,liquidity;price,"Sub(TSMean(ResidualizeVsCore4(Mul(ZScore(TSMean(quote_volume_mean_24,8)),SafeDiv(ZScore(TSMean(quote_volume_mean_24,48)),Clip(Abs(ZScore(TSMean(ret_12,84))),0.05,2.5)))),16),Rank(TSMean(ret_12,16)))",31f93ebd693939bf,72,generated_candidate,original,0.28550000000000003,False,False,selected_for_strict_replay
a7o_l1_C0042_1454,C0042,1454,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,SafeDivZScore,H72,same_symbol_rank,Core4,low_turnover,F4_basis_dislocation,quote_volume_mean_12;ret_12,liquidity;price,"Sub(TSMean(ResidualizeVsCore4(Mul(SafeDiv(ZScore(TSMean(ret_12,24)),Clip(Abs(ZScore(TSMean(quote_volume_mean_12,48))),0.05,3.0)),SafeDiv(ZScore(TSMean(ret_12,36)),Clip(Abs(ZScore(TSMean(quote_volume_mean_12,72))),0.1,4.0)))),12),Rank(TSMean(quote_volume_mean_12,12)))",d400a63d6a7f25f4,72,generated_candidate,original,0.28550000000000003,False,False,selected_for_strict_replay
a7o_l1_C0042_1745,C0042,1745,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,SafeDivZScore,H72,same_symbol_rank,Core4,low_turnover,F4_basis_dislocation,quote_volume_mean_24;ret_12,liquidity;price,"Sub(TSMean(ResidualizeVsCore4(SmoothInteraction(SafeDiv(ZScore(TSMean(ret_12,96)),Clip(Abs(ZScore(TSMean(quote_volume_mean_24,36))),0.05,1.5)),TSMean(quote_volume_mean_24,10))),6),Rank(TSMean(quote_volume_mean_24,6)))",12a9ae67f32fbeba,72,generated_candidate,original,0.28550000000000003,False,False,selected_for_strict_replay
a7o_l1_C0042_1842,C0042,1842,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,SafeDivZScore,H72,same_symbol_rank,Core4,low_turnover,F4_basis_dislocation,quote_volume_mean_24;ret_6,liquidity;price,"Sub(TSMean(ResidualizeVsCore4(CrossSymbolRank(Add(SafeDiv(ZScore(TSMean(quote_volume_mean_24,84)),Clip(Abs(ZScore(TSMean(ret_6,30))),0.1,2.5)),TSMean(quote_volume_mean_24,24)))),60),Rank(TSMean(ret_6,60)))",c914a21d4e1de698,72,generated_candidate,original,0.28550000000000003,False,False,selected_for_strict_replay
a7o_l1_C0042_0289,C0042,289,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,SafeDivZScore,H72,same_symbol_rank,Core4,low_turnover,F4_basis_dislocation,quote_volume_mean_12;ret_12,liquidity;price,"Sub(TSMean(ResidualizeVsCore4(Add(Abs(ZScore(TSStd(quote_volume_mean_12,72))),SafeDiv(ZScore(TSMean(quote_volume_mean_12,96)),Clip(Abs(ZScore(TSMean(ret_12,36))),0.05,4.0)))),36),Rank(TSMean(ret_12,36)))",cc88d8e99b112934,72,generated_candidate,original,0.28450000000000003,False,False,selected_for_strict_replay
a7o_l1_C0042_0386,C0042,386,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,SafeDivZScore,H72,same_symbol_rank,Core4,low_turnover,F4_basis_dislocation,quote_volume_mean_12;ret_6,liquidity;price,"Sub(TSMean(ResidualizeVsCore4(ZScore(Decay(SafeDiv(ZScore(TSMean(ret_6,84)),Clip(Abs(ZScore(TSMean(quote_volume_mean_12,30))),0.1,2.0)),16))),24),Rank(TSMean(quote_volume_mean_12,24)))",eeb2e5c2e67f4954,72,generated_candidate,original,0.28450000000000003,False,False,selected_for_strict_replay
a7o_l1_C0042_0677,C0042,677,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,SafeDivZScore,H72,same_symbol_rank,Core4,low_turnover,F4_basis_dislocation,quote_volume_mean_24;ret_12,liquidity;price,"Sub(TSMean(ResidualizeVsCore4(RollingMax(Sub(SafeDiv(ZScore(TSMean(quote_volume_mean_24,48)),Clip(Abs(ZScore(TSMean(ret_12,84))),0.05,2.5)),ZScore(TSMean(quote_volume_mean_24,8))),10)),16),Rank(TSMean(ret_12,16)))",0f690e32cec41a8c,72,generated_candidate,original,0.28450000000000003,False,False,selected_for_strict_replay
a7o_l1_C0042_0774,C0042,774,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,SafeDivZScore,H72,same_symbol_rank,Core4,low_turnover,F4_basis_dislocation,quote_volume_mean_12;ret_12,liquidity;price,"Sub(TSMean(ResidualizeVsCore4(Mul(SafeDiv(ZScore(TSMean(ret_12,36)),Clip(Abs(ZScore(TSMean(quote_volume_mean_12,72))),0.1,4.0)),Rank(TSStd(ret_12,24)))),16),Rank(TSMean(quote_volume_mean_12,16)))",345298be30b1fdba,72,generated_candidate,original,0.28450000000000003,False,False,selected_for_strict_replay
a7o_l1_C0044_2036,C0044,2036,H01_cross_symbol_relative_strength,P0_price_return,RollingMinRank,H72,cross_symbol_rank,FundingCore,low_turnover,F11_cross_symbol_crowding,ret_12;ret_3,price,"CrossSymbolRank(TSMean(ResidualizeVsFundingCore(cross_symbol_rank(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Rank(RollingMin(ret_3,60)),Rank(TSMean(ret_3,3)))))),16))",453a5a1a37d1aa30,72,generated_candidate,original,0.22180000000000002,False,False,selected_for_strict_replay
a7o_l1_C0044_0181,C0044,181,H01_cross_symbol_relative_strength,P0_price_return,RollingMinRank,H72,cross_symbol_rank,FundingCore,low_turnover,F11_cross_symbol_crowding,ret_24;ret_3,price,"CrossSymbolRank(TSMean(ResidualizeVsFundingCore(cross_symbol_rank(RegimeMaskNonMay(F5_funding_neutral,Add(Rank(RollingMin(ret_3,48)),ZScore(TSMean(ret_24,10)))))),10))",d68bd61d477bae09,72,generated_candidate,original,0.20980000000000001,False,False,selected_for_strict_replay
a7o_l1_C0044_0180,C0044,180,H01_cross_symbol_relative_strength,P0_price_return,RollingMinRank,H72,cross_symbol_rank,FundingCore,low_turnover,F11_cross_symbol_crowding,ret_12;ret_3,price,"CrossSymbolRank(TSMean(ResidualizeVsFundingCore(cross_symbol_rank(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Rank(RollingMin(ret_3,60)),Rank(TSMean(ret_3,4)))))),4))",157b1a0f267cbed3,72,generated_candidate,original,0.2088,False,False,selected_for_strict_replay
a7o_l1_C0044_0373,C0044,373,H01_cross_symbol_relative_strength,P0_price_return,RollingMinRank,H72,cross_symbol_rank,FundingCore,low_turnover,F11_cross_symbol_crowding,ret_24;ret_3,price,"CrossSymbolRank(TSMean(ResidualizeVsFundingCore(cross_symbol_rank(RegimeMaskNonMay(F5_funding_neutral,Add(Rank(RollingMin(ret_3,48)),ZScore(TSMean(ret_24,60)))))),24))",15bb4221b7772d65,72,generated_candidate,original,0.2078,False,False,selected_for_strict_replay
a7o_l1_C0044_0372,C0044,372,H01_cross_symbol_relative_strength,P0_price_return,RollingMinRank,H72,cross_symbol_rank,FundingCore,low_turnover,F11_cross_symbol_crowding,ret_12;ret_3,price,"CrossSymbolRank(TSMean(ResidualizeVsFundingCore(cross_symbol_rank(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Rank(RollingMin(ret_3,60)),Rank(TSMean(ret_3,24)))))),10))",a94ea25cf94cea45,72,generated_candidate,original,0.2068,False,False,selected_for_strict_replay
a7o_l1_C0044_0565,C0044,565,H01_cross_symbol_relative_strength,P0_price_return,RollingMinRank,H72,cross_symbol_rank,FundingCore,low_turnover,F11_cross_symbol_crowding,ret_24;ret_3,price,"CrossSymbolRank(TSMean(ResidualizeVsFundingCore(cross_symbol_rank(RegimeMaskNonMay(F5_funding_neutral,Add(Rank(RollingMin(ret_3,48)),ZScore(TSMean(ret_24,10)))))),6))",7798f70dfd5c19d1,72,generated_candidate,original,0.2058,False,False,selected_for_strict_replay
a7o_l1_C0044_0564,C0044,564,H01_cross_symbol_relative_strength,P0_price_return,RollingMinRank,H72,cross_symbol_rank,FundingCore,low_turnover,F11_cross_symbol_crowding,ret_12;ret_3,price,"CrossSymbolRank(TSMean(ResidualizeVsFundingCore(cross_symbol_rank(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Rank(RollingMin(ret_3,60)),Rank(TSMean(ret_3,36)))))),20))",cfe648e5ddb77ac9,72,generated_candidate,original,0.2048,False,False,selected_for_strict_replay
a7o_l1_C0044_0757,C0044,757,H01_cross_symbol_relative_strength,P0_price_return,RollingMinRank,H72,cross_symbol_rank,FundingCore,low_turnover,F11_cross_symbol_crowding,ret_24;ret_3,price,"CrossSymbolRank(TSMean(ResidualizeVsFundingCore(cross_symbol_rank(RegimeMaskNonMay(F5_funding_neutral,Add(Rank(RollingMin(ret_3,48)),ZScore(TSMean(ret_24,10)))))),16))",c81781cdcc050f4a,72,generated_candidate,original,0.2038,False,False,selected_for_strict_replay
a7o_l1_C0044_0756,C0044,756,H01_cross_symbol_relative_strength,P0_price_return,RollingMinRank,H72,cross_symbol_rank,FundingCore,low_turnover,F11_cross_symbol_crowding,ret_12;ret_3,price,"CrossSymbolRank(TSMean(ResidualizeVsFundingCore(cross_symbol_rank(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Rank(RollingMin(ret_3,60)),Rank(TSMean(ret_3,10)))))),4))",aad88dc6da2c518b,72,generated_candidate,original,0.2028,False,False,selected_for_strict_replay
a7o_l1_C0044_0096,C0044,96,H01_cross_symbol_relative_strength,P0_price_return,RollingMinRank,H72,cross_symbol_rank,FundingCore,low_turnover,F11_cross_symbol_crowding,ret_12;ret_3,price,"CrossSymbolRank(TSMean(ResidualizeVsFundingCore(cross_symbol_rank(Mul(Neg(Rank(TSMean(ret_12,4))),Rank(RollingMin(ret_12,24))))),20))",f263b89278d78d6b,72,generated_candidate,original,0.2018,False,False,selected_for_strict_replay
a7o_l1_C0044_0193,C0044,193,H01_cross_symbol_relative_strength,P0_price_return,RollingMinRank,H72,cross_symbol_rank,FundingCore,low_turnover,F11_cross_symbol_crowding,ret_3;ret_6,price,"CrossSymbolRank(TSMean(ResidualizeVsFundingCore(cross_symbol_rank(Rank(TSMean(Rank(RollingMin(ret_3,96)),36)))),24))",24dac602aaeefe4b,72,generated_candidate,original,0.2018,False,False,selected_for_strict_replay
a7o_l1_C0044_0290,C0044,290,H01_cross_symbol_relative_strength,P0_price_return,RollingMinRank,H72,cross_symbol_rank,FundingCore,low_turnover,F11_cross_symbol_crowding,ret_12,price,"CrossSymbolRank(TSMean(ResidualizeVsFundingCore(cross_symbol_rank(Sub(Rank(RollingMin(ret_12,84)),Abs(ZScore(TSMean(ret_12,10)))))),48))",543de8c76b555594,72,generated_candidate,original,0.2018,False,False,selected_for_strict_replay
a7o_l1_C0044_0387,C0044,387,H01_cross_symbol_relative_strength,P0_price_return,RollingMinRank,H72,cross_symbol_rank,FundingCore,low_turnover,F11_cross_symbol_crowding,ret_24;ret_3,price,"CrossSymbolRank(TSMean(ResidualizeVsFundingCore(cross_symbol_rank(Clip(Rank(RollingMin(ret_3,72)),-4.0,4.0))),60))",7b2ed0761b1606a4,72,generated_candidate,original,0.2018,False,False,selected_for_strict_replay
a7o_l1_C0044_0484,C0044,484,H01_cross_symbol_relative_strength,P0_price_return,RollingMinRank,H72,cross_symbol_rank,FundingCore,low_turnover,F11_cross_symbol_crowding,ret_24;ret_3,price,"CrossSymbolRank(TSMean(ResidualizeVsFundingCore(cross_symbol_rank(SafeDiv(Sub(Rank(RollingMin(ret_24,60)),Rank(TSMean(ret_24,36))),Clip(Abs(TSRank(ret_3,72)),0.05,2.25)))),12))",3a885a93fb61c6be,72,generated_candidate,original,0.2018,False,False,selected_for_strict_replay
