candidate_id,family_id,dataset,motif,primary_field,partner_field,window_h,operator,expression,candidate_role,executes_numeric,primary_field_available,partner_field_available,materialization_preflight_pass,numeric_probe_id,executes_numeric_in_core30,authorized_for_core30e_numeric_probe
a7ffcore29e_0442,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,funding_rate,taker_buy_quote_volume,24,WinsorZ,"Clip(ZScore(Delta(funding_rate,24)),-3,3)*Sign(Delta(taker_buy_quote_volume,24))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0175,False,True
a7ffcore29e_0375,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,premium_close,trade_quote_volume,4,ZScore,"ZScore(premium_close,4)*ZScore(Delta(trade_quote_volume,4))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0176,False,True
a7ffcore29e_0376,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,mark_index_basis_bps,taker_buy_quote_volume,8,ZScore,"ZScore(mark_index_basis_bps,8)*ZScore(Delta(taker_buy_quote_volume,8))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0177,False,True
a7ffcore29e_0377,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,premium_close_bps,taker_buy_quote_volume,24,ZScore,"ZScore(premium_close_bps,24)*ZScore(Delta(taker_buy_quote_volume,24))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0178,False,True
a7ffcore29e_0378,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,funding_rate,taker_buy_quote_volume,72,ZScore,"ZScore(funding_rate,72)*ZScore(Delta(taker_buy_quote_volume,72))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0179,False,True
a7ffcore29e_0320,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,mark_index_basis_bps,kline_taker_buy_quote_share,4,Delta,"Delta(mark_index_basis_bps,4)*ZScore(Delta(kline_taker_buy_quote_share,4))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0180,False,True
a7ffcore29e_0321,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close_bps,kline_taker_buy_quote_share,8,Delta,"Delta(premium_close_bps,8)*ZScore(Delta(kline_taker_buy_quote_share,8))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0181,False,True
a7ffcore29e_0395,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close,taker_buy_quote_volume,4,Delta,"Delta(premium_close,4)*ZScore(Delta(taker_buy_quote_volume,4))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0182,False,True
a7ffcore29e_0396,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,mark_index_basis_bps,trade_volume,8,Delta,"Delta(mark_index_basis_bps,8)*ZScore(Delta(trade_volume,8))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0183,False,True
a7ffcore29e_0335,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close,trade_volume,4,SpreadShortLong,"Sub(ZScore(Mean(premium_close,4)),ZScore(Mean(trade_volume,16)))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0184,False,True
a7ffcore29e_0385,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close_bps,kline_taker_buy_quote_share,4,SpreadShortLong,"Sub(ZScore(Mean(premium_close_bps,4)),ZScore(Mean(kline_taker_buy_quote_share,16)))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0185,False,True
a7ffcore29e_0386,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,funding_rate,kline_taker_buy_quote_share,8,SpreadShortLong,"Sub(ZScore(Mean(funding_rate,8)),ZScore(Mean(kline_taker_buy_quote_share,32)))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0186,False,True
a7ffcore29e_0460,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,mark_index_basis_bps,trade_volume,4,SpreadShortLong,"Sub(ZScore(Mean(mark_index_basis_bps,4)),ZScore(Mean(trade_volume,16)))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0187,False,True
a7ffcore29e_0330,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,funding_rate,taker_buy_quote_volume,4,TSRank,"TSRank(funding_rate,4)*ZScore(Delta(taker_buy_quote_volume,4))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0188,False,True
a7ffcore29e_0331,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close,taker_buy_quote_volume,8,TSRank,"TSRank(premium_close,8)*ZScore(Delta(taker_buy_quote_volume,8))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0189,False,True
a7ffcore29e_0455,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close,trade_quote_volume,4,TSRank,"TSRank(premium_close,4)*ZScore(Delta(trade_quote_volume,4))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0190,False,True
a7ffcore29e_0456,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,mark_index_basis_bps,taker_buy_quote_volume,8,TSRank,"TSRank(mark_index_basis_bps,8)*ZScore(Delta(taker_buy_quote_volume,8))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0191,False,True
a7ffcore29e_0390,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,funding_rate,trade_quote_volume,4,WinsorZ,"Clip(ZScore(Delta(funding_rate,4)),-3,3)*Sign(Delta(trade_quote_volume,4))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0192,False,True
a7ffcore29e_0391,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close,trade_quote_volume,8,WinsorZ,"Clip(ZScore(Delta(premium_close,8)),-3,3)*Sign(Delta(trade_quote_volume,8))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0193,False,True
a7ffcore29e_0392,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,mark_index_basis_bps,taker_buy_quote_volume,24,WinsorZ,"Clip(ZScore(Delta(mark_index_basis_bps,24)),-3,3)*Sign(Delta(taker_buy_quote_volume,24))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0194,False,True
a7ffcore29e_0393,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close_bps,taker_buy_quote_volume,72,WinsorZ,"Clip(ZScore(Delta(premium_close_bps,72)),-3,3)*Sign(Delta(taker_buy_quote_volume,72))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0195,False,True
a7ffcore29e_0325,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close_bps,trade_quote_volume,4,ZScore,"ZScore(premium_close_bps,4)*ZScore(Delta(trade_quote_volume,4))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0196,False,True
a7ffcore29e_0326,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,funding_rate,trade_quote_volume,8,ZScore,"ZScore(funding_rate,8)*ZScore(Delta(trade_quote_volume,8))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0197,False,True
a7ffcore29e_0450,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,funding_rate,kline_taker_buy_quote_share,4,ZScore,"ZScore(funding_rate,4)*ZScore(Delta(kline_taker_buy_quote_share,4))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0198,False,True
a7ffcore29e_0451,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close,kline_taker_buy_quote_share,8,ZScore,"ZScore(premium_close,8)*ZScore(Delta(kline_taker_buy_quote_share,8))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0199,False,True
a7ffcore29e_0345,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close_bps,taker_buy_quote_volume,4,Delta,"Delta(premium_close_bps,4)*ZScore(Delta(taker_buy_quote_volume,4))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0200,False,True
a7ffcore29e_0346,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,funding_rate,taker_buy_quote_volume,8,Delta,"Delta(funding_rate,8)*ZScore(Delta(taker_buy_quote_volume,8))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0201,False,True
a7ffcore29e_0470,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,funding_rate,trade_quote_volume,4,Delta,"Delta(funding_rate,4)*ZScore(Delta(trade_quote_volume,4))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0202,False,True
a7ffcore29e_0471,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close,trade_quote_volume,8,Delta,"Delta(premium_close,8)*ZScore(Delta(trade_quote_volume,8))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0203,False,True
a7ffcore29e_0336,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,mark_index_basis_bps,kline_taker_buy_quote_share,8,SpreadShortLong,"Sub(ZScore(Mean(mark_index_basis_bps,8)),ZScore(Mean(kline_taker_buy_quote_share,32)))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0204,False,True
a7ffcore29e_0337,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close_bps,kline_taker_buy_quote_share,24,SpreadShortLong,"Sub(ZScore(Mean(premium_close_bps,24)),ZScore(Mean(kline_taker_buy_quote_share,96)))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0205,False,True
a7ffcore29e_0410,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,funding_rate,taker_buy_quote_volume,4,SpreadShortLong,"Sub(ZScore(Mean(funding_rate,4)),ZScore(Mean(taker_buy_quote_volume,16)))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0206,False,True
a7ffcore29e_0411,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close,taker_buy_quote_volume,8,SpreadShortLong,"Sub(ZScore(Mean(premium_close,8)),ZScore(Mean(taker_buy_quote_volume,32)))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0207,False,True
a7ffcore29e_0405,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close_bps,trade_quote_volume,4,TSRank,"TSRank(premium_close_bps,4)*ZScore(Delta(trade_quote_volume,4))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0208,False,True
a7ffcore29e_0406,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,funding_rate,trade_quote_volume,8,TSRank,"TSRank(funding_rate,8)*ZScore(Delta(trade_quote_volume,8))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0209,False,True
a7ffcore29e_0407,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close,trade_quote_volume,24,TSRank,"TSRank(premium_close,24)*ZScore(Delta(trade_quote_volume,24))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0210,False,True
a7ffcore29e_0408,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,mark_index_basis_bps,taker_buy_quote_volume,72,TSRank,"TSRank(mark_index_basis_bps,72)*ZScore(Delta(taker_buy_quote_volume,72))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0211,False,True
a7ffcore29e_0340,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,mark_index_basis_bps,trade_quote_volume,4,WinsorZ,"Clip(ZScore(Delta(mark_index_basis_bps,4)),-3,3)*Sign(Delta(trade_quote_volume,4))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0212,False,True
a7ffcore29e_0341,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close_bps,trade_quote_volume,8,WinsorZ,"Clip(ZScore(Delta(premium_close_bps,8)),-3,3)*Sign(Delta(trade_quote_volume,8))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0213,False,True
a7ffcore29e_0415,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close,trade_volume,4,WinsorZ,"Clip(ZScore(Delta(premium_close,4)),-3,3)*Sign(Delta(trade_volume,4))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0214,False,True
a7ffcore29e_0465,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close_bps,kline_taker_buy_quote_share,4,WinsorZ,"Clip(ZScore(Delta(premium_close_bps,4)),-3,3)*Sign(Delta(kline_taker_buy_quote_share,4))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0215,False,True
a7ffcore29e_0350,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,funding_rate,trade_volume,4,ZScore,"ZScore(funding_rate,4)*ZScore(Delta(trade_volume,4))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0216,False,True
a7ffcore29e_0351,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close,trade_volume,8,ZScore,"ZScore(premium_close,8)*ZScore(Delta(trade_volume,8))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0217,False,True
a7ffcore29e_0400,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,mark_index_basis_bps,kline_taker_buy_quote_share,4,ZScore,"ZScore(mark_index_basis_bps,4)*ZScore(Delta(kline_taker_buy_quote_share,4))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0218,False,True
a7ffcore29e_0475,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close,taker_buy_quote_volume,4,ZScore,"ZScore(premium_close,4)*ZScore(Delta(taker_buy_quote_volume,4))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0219,False,True
a7ffcore29e_0420,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,mark_index_basis_bps,trade_quote_volume,4,Delta,"Delta(mark_index_basis_bps,4)*ZScore(Delta(trade_quote_volume,4))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0220,False,True
a7ffcore29e_0421,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,premium_close_bps,trade_quote_volume,8,Delta,"Delta(premium_close_bps,8)*ZScore(Delta(trade_quote_volume,8))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0221,False,True
a7ffcore29e_0422,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,funding_rate,trade_quote_volume,24,Delta,"Delta(funding_rate,24)*ZScore(Delta(trade_quote_volume,24))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0222,False,True
a7ffcore29e_0423,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,premium_close,trade_quote_volume,72,Delta,"Delta(premium_close,72)*ZScore(Delta(trade_quote_volume,72))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0223,False,True
a7ffcore29e_0360,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,mark_index_basis_bps,taker_buy_quote_volume,4,SpreadShortLong,"Sub(ZScore(Mean(mark_index_basis_bps,4)),ZScore(Mean(taker_buy_quote_volume,16)))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0224,False,True
a7ffcore29e_0361,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,premium_close_bps,taker_buy_quote_volume,8,SpreadShortLong,"Sub(ZScore(Mean(premium_close_bps,8)),ZScore(Mean(taker_buy_quote_volume,32)))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0225,False,True
a7ffcore29e_0362,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,funding_rate,taker_buy_quote_volume,24,SpreadShortLong,"Sub(ZScore(Mean(funding_rate,24)),ZScore(Mean(taker_buy_quote_volume,96)))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0226,False,True
a7ffcore29e_0363,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,premium_close,taker_buy_quote_volume,72,SpreadShortLong,"Sub(ZScore(Mean(premium_close,72)),ZScore(Mean(taker_buy_quote_volume,288)))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0227,False,True
a7ffcore29e_0355,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,premium_close,kline_taker_buy_quote_share,4,TSRank,"TSRank(premium_close,4)*ZScore(Delta(kline_taker_buy_quote_share,4))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0228,False,True
a7ffcore29e_0356,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,mark_index_basis_bps,trade_quote_volume,8,TSRank,"TSRank(mark_index_basis_bps,8)*ZScore(Delta(trade_quote_volume,8))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0229,False,True
a7ffcore29e_0430,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,funding_rate,trade_volume,4,TSRank,"TSRank(funding_rate,4)*ZScore(Delta(trade_volume,4))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0230,False,True
a7ffcore29e_0431,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,premium_close,trade_volume,8,TSRank,"TSRank(premium_close,8)*ZScore(Delta(trade_volume,8))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0231,False,True
a7ffcore29e_0365,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,premium_close_bps,trade_volume,4,WinsorZ,"Clip(ZScore(Delta(premium_close_bps,4)),-3,3)*Sign(Delta(trade_volume,4))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0232,False,True
a7ffcore29e_0366,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,funding_rate,trade_volume,8,WinsorZ,"Clip(ZScore(Delta(funding_rate,8)),-3,3)*Sign(Delta(trade_volume,8))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0233,False,True
a7ffcore29e_0367,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,premium_close,trade_volume,24,WinsorZ,"Clip(ZScore(Delta(premium_close,24)),-3,3)*Sign(Delta(trade_volume,24))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0234,False,True
a7ffcore29e_0416,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,mark_index_basis_bps,kline_taker_buy_quote_share,8,WinsorZ,"Clip(ZScore(Delta(mark_index_basis_bps,8)),-3,3)*Sign(Delta(kline_taker_buy_quote_share,8))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0235,False,True
a7ffcore29e_0352,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,mark_index_basis_bps,kline_taker_buy_quote_share,24,ZScore,"ZScore(mark_index_basis_bps,24)*ZScore(Delta(kline_taker_buy_quote_share,24))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0236,False,True
a7ffcore29e_0425,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,premium_close_bps,taker_buy_quote_volume,4,ZScore,"ZScore(premium_close_bps,4)*ZScore(Delta(taker_buy_quote_volume,4))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0237,False,True
a7ffcore29e_0426,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,funding_rate,taker_buy_quote_volume,8,ZScore,"ZScore(funding_rate,8)*ZScore(Delta(taker_buy_quote_volume,8))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0238,False,True
a7ffcore29e_0427,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,premium_close,taker_buy_quote_volume,24,ZScore,"ZScore(premium_close,24)*ZScore(Delta(taker_buy_quote_volume,24))",preflight_blueprint_only,False,True,True,True,a7ffcore30_0239,False,True
