candidate_id,cell_id,ordinal,hypothesis_family,feature_family_set,operator_motif,temporal_horizon_class,normalization_scope,residualization_target,turnover_class,regime_fold_target,source_fields,source_field_families,expression,expr_hash,horizon,object_type,signal_mode,static_score,may_used_for_generation,may_used_for_static_score,selection_status
a7o_l1_C0101_0386,C0101,386,H10_range_breakout_failure,P12_liquidity_flow,DeltaRank,H24,same_symbol_zscore,FundingCore,lag_stable,F0_calendar_blocks,quote_volume_mean_12;taker_imbalance,flow;liquidity,"Sub(Decay(ResidualizeVsFundingCore(ZScore(Decay(Rank(Delta(quote_volume_mean_12,10)),16))),24),Sub(RollingMax(quote_volume_mean_12,24),RollingMin(taker_imbalance,36)))",7aea6bea8e418480,24,generated_candidate,original,0.27680000000000005,False,False,selected_for_strict_replay
a7o_l1_C0101_0677,C0101,677,H10_range_breakout_failure,P12_liquidity_flow,DeltaRank,H24,same_symbol_zscore,FundingCore,lag_stable,F0_calendar_blocks,quote_volume_mean_24;taker_buy_ratio,flow;liquidity,"Sub(Decay(ResidualizeVsFundingCore(RollingMax(Sub(Rank(Delta(taker_buy_ratio,48)),ZScore(TSMean(taker_buy_ratio,8))),10)),16),Sub(RollingMax(taker_buy_ratio,16),RollingMin(quote_volume_mean_24,20)))",3d2efef3c55d512f,24,generated_candidate,original,0.27680000000000005,False,False,selected_for_strict_replay
a7o_l1_C0101_0774,C0101,774,H10_range_breakout_failure,P12_liquidity_flow,DeltaRank,H24,same_symbol_zscore,FundingCore,lag_stable,F0_calendar_blocks,quote_volume_mean_24;taker_imbalance,flow;liquidity,"Sub(Decay(ResidualizeVsFundingCore(Mul(Rank(Delta(quote_volume_mean_24,36)),Rank(TSStd(quote_volume_mean_24,24)))),16),Sub(RollingMax(quote_volume_mean_24,16),RollingMin(taker_imbalance,24)))",2c92eb129938a8e9,24,generated_candidate,original,0.27680000000000005,False,False,selected_for_strict_replay
a7o_l1_C0102_0181,C0102,181,H13_symbol_tier_relative,P14_horizon_spread,TSRankMul,mixed_6_24,cross_symbol_rank,Core4,lag_stable,F10_volatility_compression,realized_vol_6;ret_6,price;volatility,"CrossSymbolZScore(Decay(ResidualizeVsCore4(cross_symbol_rank(RegimeMaskNonMay(F5_funding_neutral,Add(Mul(TSRank(realized_vol_6,20),ZScore(TSMean(ret_6,3))),ZScore(TSMean(ret_6,10)))))),10))",abbfab4f4a41eec5,12,generated_candidate,original,0.2867,False,False,selected_for_strict_replay
a7o_l1_C0102_0373,C0102,373,H13_symbol_tier_relative,P14_horizon_spread,TSRankMul,mixed_6_24,cross_symbol_rank,Core4,lag_stable,F10_volatility_compression,realized_vol_6;ret_12,price;volatility,"CrossSymbolZScore(Decay(ResidualizeVsCore4(cross_symbol_rank(RegimeMaskNonMay(F5_funding_neutral,Add(Mul(TSRank(realized_vol_6,16),ZScore(TSMean(ret_12,24))),ZScore(TSMean(ret_12,60)))))),24))",c8173aff1951ccbb,48,generated_candidate,original,0.2847,False,False,selected_for_strict_replay
a7o_l1_C0102_0372,C0102,372,H13_symbol_tier_relative,P14_horizon_spread,TSRankMul,mixed_6_24,cross_symbol_rank,Core4,lag_stable,F10_volatility_compression,realized_vol_6;ret_6,price;volatility,"CrossSymbolZScore(Decay(ResidualizeVsCore4(cross_symbol_rank(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Mul(TSRank(realized_vol_6,16),ZScore(TSMean(ret_6,20))),Rank(TSMean(realized_vol_6,24)))))),10))",f506520cb7b0e46b,24,generated_candidate,original,0.2837,False,False,selected_for_strict_replay
a7o_l1_C0102_0565,C0102,565,H13_symbol_tier_relative,P14_horizon_spread,TSRankMul,mixed_6_24,cross_symbol_rank,Core4,lag_stable,F10_volatility_compression,realized_vol_24;ret_6,price;volatility,"CrossSymbolZScore(Decay(ResidualizeVsCore4(cross_symbol_rank(RegimeMaskNonMay(F5_funding_neutral,Add(Mul(TSRank(ret_6,3),ZScore(TSMean(realized_vol_24,8))),ZScore(TSMean(realized_vol_24,10)))))),6))",3a7af192c0dc6e4d,6,generated_candidate,original,0.2827,False,False,selected_for_strict_replay
a7o_l1_C0102_0290,C0102,290,H13_symbol_tier_relative,P14_horizon_spread,TSRankMul,mixed_6_24,cross_symbol_rank,Core4,lag_stable,F10_volatility_compression,realized_vol_24;ret_24,price;volatility,"CrossSymbolZScore(Decay(ResidualizeVsCore4(cross_symbol_rank(Sub(Mul(TSRank(realized_vol_24,3),ZScore(TSMean(ret_24,8))),Abs(ZScore(TSMean(ret_24,10)))))),48))",0619ff39c898c491,6,generated_candidate,original,0.2787,False,False,selected_for_strict_replay
a7o_l1_C0102_0581,C0102,581,H13_symbol_tier_relative,P14_horizon_spread,TSRankMul,mixed_6_24,cross_symbol_rank,Core4,lag_stable,F10_volatility_compression,realized_vol_24;ret_24,price;volatility,"CrossSymbolZScore(Decay(ResidualizeVsCore4(cross_symbol_rank(Add(Mul(TSRank(realized_vol_24,24),ZScore(TSMean(ret_24,4))),ZScore(TSMean(ret_24,12))))),10))",20a493cc928a13d4,12,generated_candidate,original,0.2787,False,False,selected_for_strict_replay
a7o_l1_C0102_0872,C0102,872,H13_symbol_tier_relative,P14_horizon_spread,TSRankMul,mixed_6_24,cross_symbol_rank,Core4,lag_stable,F10_volatility_compression,realized_vol_6;ret_6,price;volatility,"CrossSymbolZScore(Decay(ResidualizeVsCore4(cross_symbol_rank(TSRank(Sub(TSMean(Mul(TSRank(realized_vol_6,16),ZScore(TSMean(ret_6,20))),24),TSMean(realized_vol_6,30)),36))),8))",9c3632f85955698f,24,generated_candidate,original,0.2787,False,False,selected_for_strict_replay
a7o_l1_C0102_0949,C0102,949,H13_symbol_tier_relative,P14_horizon_spread,TSRankMul,mixed_6_24,cross_symbol_rank,Core4,lag_stable,F10_volatility_compression,realized_vol_6;ret_12,price;volatility,"CrossSymbolZScore(Decay(ResidualizeVsCore4(cross_symbol_rank(RegimeMaskNonMay(F5_funding_neutral,Add(Mul(TSRank(ret_12,48),ZScore(TSMean(realized_vol_6,84))),ZScore(TSMean(realized_vol_6,60)))))),36))",62073420eb8e85a1,72,generated_candidate,original,0.2787,False,False,selected_for_strict_replay
a7o_l1_C0102_1163,C0102,1163,H13_symbol_tier_relative,P14_horizon_spread,TSRankMul,mixed_6_24,cross_symbol_rank,Core4,lag_stable,F10_volatility_compression,realized_vol_6;ret_6,price;volatility,"CrossSymbolZScore(Decay(ResidualizeVsCore4(cross_symbol_rank(WinsorZScore(Mul(TSRank(realized_vol_6,36),ZScore(TSMean(ret_6,60))),3.0))),60))",5e5293077c027577,48,generated_candidate,original,0.2787,False,False,selected_for_strict_replay
a7o_l1_C0102_1454,C0102,1454,H13_symbol_tier_relative,P14_horizon_spread,TSRankMul,mixed_6_24,cross_symbol_rank,Core4,lag_stable,F10_volatility_compression,realized_vol_6;ret_6,price;volatility,"CrossSymbolZScore(Decay(ResidualizeVsCore4(cross_symbol_rank(Mul(SafeDiv(ZScore(TSMean(realized_vol_6,24)),Clip(Abs(ZScore(TSMean(ret_6,48))),0.05,3.0)),Mul(TSRank(realized_vol_6,36),ZScore(TSMean(ret_6,72)))))),12))",ceca4098be8f947f,72,generated_candidate,original,0.2787,False,False,selected_for_strict_replay
a7o_l1_C0102_1842,C0102,1842,H13_symbol_tier_relative,P14_horizon_spread,TSRankMul,mixed_6_24,cross_symbol_rank,Core4,lag_stable,F10_volatility_compression,realized_vol_6;ret_12,price;volatility,"CrossSymbolZScore(Decay(ResidualizeVsCore4(CrossSymbolRank(Add(Mul(TSRank(ret_12,16),ZScore(TSMean(realized_vol_6,20))),TSMean(ret_12,24)))),60))",5ce80b12408eb634,24,generated_candidate,original,0.2787,False,False,selected_for_strict_replay
a7o_l1_C0102_0289,C0102,289,H13_symbol_tier_relative,P14_horizon_spread,TSRankMul,mixed_6_24,cross_symbol_rank,Core4,lag_stable,F10_volatility_compression,realized_vol_6;ret_12,price;volatility,"CrossSymbolZScore(Decay(ResidualizeVsCore4(cross_symbol_rank(Add(Abs(ZScore(TSStd(realized_vol_6,72))),Mul(TSRank(realized_vol_6,96),ZScore(TSMean(ret_12,36)))))),36))",4f11537ffed7834b,72,generated_candidate,original,0.2777,False,False,selected_for_strict_replay
a7o_l1_C0102_0580,C0102,580,H13_symbol_tier_relative,P14_horizon_spread,TSRankMul,mixed_6_24,cross_symbol_rank,Core4,lag_stable,F10_volatility_compression,realized_vol_24;ret_12,price;volatility,"CrossSymbolZScore(Decay(ResidualizeVsCore4(cross_symbol_rank(Sub(Mul(TSRank(realized_vol_24,3),ZScore(TSMean(ret_12,8))),Rank(TSMean(realized_vol_24,10))))),6))",756a545e59435900,6,generated_candidate,original,0.2777,False,False,selected_for_strict_replay
a7o_l1_C0102_0968,C0102,968,H13_symbol_tier_relative,P14_horizon_spread,TSRankMul,mixed_6_24,cross_symbol_rank,Core4,lag_stable,F10_volatility_compression,realized_vol_24;ret_12,price;volatility,"CrossSymbolZScore(Decay(ResidualizeVsCore4(cross_symbol_rank(Sub(TSMean(Mul(TSRank(ret_12,72),ZScore(TSMean(realized_vol_24,16))),24),TSMean(Mul(TSRank(ret_12,72),ZScore(TSMean(realized_vol_24,16))),36)))),3))",5f7a66d81ffd4e5a,48,generated_candidate,original,0.2777,False,False,selected_for_strict_replay
a7o_l1_C0102_1065,C0102,1065,H13_symbol_tier_relative,P14_horizon_spread,TSRankMul,mixed_6_24,cross_symbol_rank,Core4,lag_stable,F10_volatility_compression,realized_vol_24;ret_6,price;volatility,"CrossSymbolZScore(Decay(ResidualizeVsCore4(cross_symbol_rank(ZScore(HorizonSpread(realized_vol_24,4,10)))),6))",cd394699eeff2103,6,generated_candidate,original,0.2777,False,False,selected_for_strict_replay
a7o_l1_C0102_1259,C0102,1259,H13_symbol_tier_relative,P14_horizon_spread,TSRankMul,mixed_6_24,cross_symbol_rank,Core4,lag_stable,F10_volatility_compression,realized_vol_24;ret_12,price;volatility,"CrossSymbolZScore(Decay(ResidualizeVsCore4(cross_symbol_rank(Mul(Add(Rank(TSMean(ret_12,48)),ZScore(TSMean(realized_vol_24,84))),Clip(Mul(TSRank(ret_12,72),ZScore(TSMean(realized_vol_24,24))),-4.0,4.0)))),60))",455dc1b3f32ba3d3,72,generated_candidate,original,0.2777,False,False,selected_for_strict_replay
a7o_l1_C0102_1356,C0102,1356,H13_symbol_tier_relative,P14_horizon_spread,TSRankMul,mixed_6_24,cross_symbol_rank,Core4,lag_stable,F10_volatility_compression,realized_vol_24;ret_6,price;volatility,"CrossSymbolZScore(Decay(ResidualizeVsCore4(cross_symbol_rank(Neg(Clip(Mul(TSRank(ret_6,16),ZScore(TSMean(realized_vol_24,24))),-1.5,1.5)))),20))",31bd124a1087d193,12,generated_candidate,original,0.2777,False,False,selected_for_strict_replay
a7o_l1_C0102_1550,C0102,1550,H13_symbol_tier_relative,P14_horizon_spread,TSRankMul,mixed_6_24,cross_symbol_rank,Core4,lag_stable,F10_volatility_compression,realized_vol_24;ret_24,price;volatility,"CrossSymbolZScore(Decay(ResidualizeVsCore4(cross_symbol_rank(Mul(Rank(TSMean(realized_vol_24,10)),Mul(TSRank(ret_24,3),ZScore(TSMean(realized_vol_24,8)))))),48))",c95de106b7ed4572,6,generated_candidate,original,0.2777,False,False,selected_for_strict_replay
a7o_l1_C0102_1647,C0102,1647,H13_symbol_tier_relative,P14_horizon_spread,TSRankMul,mixed_6_24,cross_symbol_rank,Core4,lag_stable,F10_volatility_compression,realized_vol_24;ret_24,price;volatility,"CrossSymbolZScore(Decay(ResidualizeVsCore4(cross_symbol_rank(Clip(Add(Decay(Mul(TSRank(realized_vol_24,48),ZScore(TSMean(ret_24,6))),8),TSRank(realized_vol_24,10)),-4.0,4.0))),24))",47cab2aaea550f3d,24,generated_candidate,original,0.2777,False,False,selected_for_strict_replay
a7o_l1_C0102_1938,C0102,1938,H13_symbol_tier_relative,P14_horizon_spread,TSRankMul,mixed_6_24,cross_symbol_rank,Core4,lag_stable,F10_volatility_compression,realized_vol_24;ret_24,price;volatility,"CrossSymbolZScore(Decay(ResidualizeVsCore4(cross_symbol_rank(RollingMax(RollingMin(Mul(TSRank(realized_vol_24,24),ZScore(TSMean(ret_24,36))),60),12))),30))",ac7f272c6e562f3f,48,generated_candidate,original,0.2777,False,False,selected_for_strict_replay
a7o_l1_C0102_2035,C0102,2035,H13_symbol_tier_relative,P14_horizon_spread,TSRankMul,mixed_6_24,cross_symbol_rank,Core4,lag_stable,F10_volatility_compression,realized_vol_6;ret_24,price;volatility,"CrossSymbolZScore(Decay(ResidualizeVsCore4(CrossSymbolZScore(Sub(Mul(TSRank(realized_vol_6,3),ZScore(TSMean(ret_24,8))),TSMean(ret_24,10)))),60))",283390bf44f2592b,6,generated_candidate,original,0.2777,False,False,selected_for_strict_replay
a7o_l1_C0102_0288,C0102,288,H13_symbol_tier_relative,P14_horizon_spread,TSRankMul,mixed_6_24,cross_symbol_rank,Core4,lag_stable,F10_volatility_compression,realized_vol_6;ret_6,price;volatility,"CrossSymbolZScore(Decay(ResidualizeVsCore4(cross_symbol_rank(Mul(Neg(Rank(TSMean(realized_vol_6,30))),Mul(TSRank(realized_vol_6,12),ZScore(TSMean(ret_6,20)))))),4))",988af4e0fefacff3,48,generated_candidate,original,0.2767,False,False,selected_for_strict_replay
a7o_l1_C0102_0579,C0102,579,H13_symbol_tier_relative,P14_horizon_spread,TSRankMul,mixed_6_24,cross_symbol_rank,Core4,lag_stable,F10_volatility_compression,realized_vol_6;ret_6,price;volatility,"CrossSymbolZScore(Decay(ResidualizeVsCore4(cross_symbol_rank(Clip(Mul(TSRank(realized_vol_6,72),ZScore(TSMean(ret_6,24))),-1.5,1.5))),60))",cda0dea318333ca2,72,generated_candidate,original,0.2767,False,False,selected_for_strict_replay
a7o_l1_C0102_0967,C0102,967,H13_symbol_tier_relative,P14_horizon_spread,TSRankMul,mixed_6_24,cross_symbol_rank,Core4,lag_stable,F10_volatility_compression,realized_vol_6;ret_12,price;volatility,"CrossSymbolZScore(Decay(ResidualizeVsCore4(cross_symbol_rank(SafeDiv(Mul(TSRank(ret_12,48),ZScore(TSMean(realized_vol_6,6))),Clip(Abs(ZScore(TSStd(realized_vol_6,10))),0.05,3.5)))),24))",f38204f46e8cd4c7,24,generated_candidate,original,0.2767,False,False,selected_for_strict_replay
a7o_l1_C0103_2036,C0103,2036,H00_low_turnover_robust,P6_funding_observable,ResidualizeVsFundingCore,spread_12_vs_48,same_symbol_rank,FundingCore,lag_stable,F6_cross_symbol_dispersion,funding_rate_z_24,funding,"TSMean(Clip(Decay(ResidualizeVsFundingCore(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(ResidualizeVsFundingCore(Mul(Rank(TSMean(funding_rate_z_24,12)),ZScore(TSMean(funding_rate_z_24,20)))),Rank(TSMean(funding_rate_z_24,3))))),16),-3.0,3.0),24)",beef29e81c54bae3,12,generated_candidate,original,0.1204,False,False,selected_for_strict_replay
a7o_l1_C0103_0181,C0103,181,H00_low_turnover_robust,P6_funding_observable,ResidualizeVsFundingCore,spread_12_vs_48,same_symbol_rank,FundingCore,lag_stable,F6_cross_symbol_dispersion,funding_rate_persistence_3,funding,"TSMean(Clip(Decay(ResidualizeVsFundingCore(RegimeMaskNonMay(F5_funding_neutral,Add(ResidualizeVsFundingCore(Mul(Rank(TSMean(funding_rate_persistence_3,20)),ZScore(TSMean(funding_rate_persistence_3,3)))),ZScore(TSMean(funding_rate_persistence_3,10))))),10),-3.0,3.0),12)",607bc2d0af7c08a9,12,generated_candidate,original,0.10840000000000001,False,False,selected_for_strict_replay
a7o_l1_C0103_0180,C0103,180,H00_low_turnover_robust,P6_funding_observable,ResidualizeVsFundingCore,spread_12_vs_48,same_symbol_rank,FundingCore,lag_stable,F6_cross_symbol_dispersion,funding_rate_persistence_3;funding_rate_z_24,funding,"TSMean(Clip(Decay(ResidualizeVsFundingCore(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(ResidualizeVsFundingCore(Mul(Rank(TSMean(funding_rate_persistence_3,3)),ZScore(TSMean(funding_rate_z_24,8)))),Rank(TSMean(funding_rate_persistence_3,4))))),4),-3.0,3.0),8)",99fdc007028a3bda,6,generated_candidate,original,0.10740000000000001,False,False,selected_for_strict_replay
a7o_l1_C0103_0373,C0103,373,H00_low_turnover_robust,P6_funding_observable,ResidualizeVsFundingCore,spread_12_vs_48,same_symbol_rank,FundingCore,lag_stable,F6_cross_symbol_dispersion,funding_rate_persistence_3;latest_known_funding_rate,funding,"TSMean(Clip(Decay(ResidualizeVsFundingCore(RegimeMaskNonMay(F5_funding_neutral,Add(ResidualizeVsFundingCore(Mul(Rank(TSMean(latest_known_funding_rate,16)),ZScore(TSMean(funding_rate_persistence_3,24)))),ZScore(TSMean(funding_rate_persistence_3,60))))),24),-3.0,3.0),30)",92f8891076335b69,48,generated_candidate,original,0.10640000000000001,False,False,selected_for_strict_replay
a7o_l1_C0103_0372,C0103,372,H00_low_turnover_robust,P6_funding_observable,ResidualizeVsFundingCore,spread_12_vs_48,same_symbol_rank,FundingCore,lag_stable,F6_cross_symbol_dispersion,funding_rate_z_24;latest_known_funding_rate,funding,"TSMean(Clip(Decay(ResidualizeVsFundingCore(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(ResidualizeVsFundingCore(Mul(Rank(TSMean(latest_known_funding_rate,16)),ZScore(TSMean(funding_rate_z_24,20)))),Rank(TSMean(latest_known_funding_rate,24))))),10),-3.0,3.0),16)",41f3078b5552713f,24,generated_candidate,original,0.10540000000000001,False,False,selected_for_strict_replay
a7o_l1_C0103_0565,C0103,565,H00_low_turnover_robust,P6_funding_observable,ResidualizeVsFundingCore,spread_12_vs_48,same_symbol_rank,FundingCore,lag_stable,F6_cross_symbol_dispersion,funding_rate_persistence_3;funding_rate_z_24,funding,"TSMean(Clip(Decay(ResidualizeVsFundingCore(RegimeMaskNonMay(F5_funding_neutral,Add(ResidualizeVsFundingCore(Mul(Rank(TSMean(funding_rate_z_24,3)),ZScore(TSMean(funding_rate_persistence_3,8)))),ZScore(TSMean(funding_rate_persistence_3,10))))),6),-3.0,3.0),8)",cb1ef2645ba02f45,6,generated_candidate,original,0.1044,False,False,selected_for_strict_replay
a7o_l1_C0103_0564,C0103,564,H00_low_turnover_robust,P6_funding_observable,ResidualizeVsFundingCore,spread_12_vs_48,same_symbol_rank,FundingCore,lag_stable,F6_cross_symbol_dispersion,funding_rate_z_24,funding,"TSMean(Clip(Decay(ResidualizeVsFundingCore(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(ResidualizeVsFundingCore(Mul(Rank(TSMean(funding_rate_z_24,60)),ZScore(TSMean(funding_rate_z_24,96)))),Rank(TSMean(funding_rate_z_24,36))))),20),-3.0,3.0),3)",a6d8609e47051a48,72,generated_candidate,original,0.1034,False,False,selected_for_strict_replay
a7o_l1_C0103_0757,C0103,757,H00_low_turnover_robust,P6_funding_observable,ResidualizeVsFundingCore,spread_12_vs_48,same_symbol_rank,FundingCore,lag_stable,F6_cross_symbol_dispersion,funding_rate_z_24;latest_known_funding_rate,funding,"TSMean(Clip(Decay(ResidualizeVsFundingCore(RegimeMaskNonMay(F5_funding_neutral,Add(ResidualizeVsFundingCore(Mul(Rank(TSMean(latest_known_funding_rate,48)),ZScore(TSMean(funding_rate_z_24,6)))),ZScore(TSMean(funding_rate_z_24,10))))),16),-3.0,3.0),20)",07902d86ba7c4655,24,generated_candidate,original,0.1024,False,False,selected_for_strict_replay
a7o_l1_C0103_0756,C0103,756,H00_low_turnover_robust,P6_funding_observable,ResidualizeVsFundingCore,spread_12_vs_48,same_symbol_rank,FundingCore,lag_stable,F6_cross_symbol_dispersion,latest_known_funding_rate,funding,"TSMean(Clip(Decay(ResidualizeVsFundingCore(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(ResidualizeVsFundingCore(Mul(Rank(TSMean(latest_known_funding_rate,3)),ZScore(TSMean(latest_known_funding_rate,6)))),Rank(TSMean(latest_known_funding_rate,10))))),4),-3.0,3.0),8)",26fa746ef4effeb6,12,generated_candidate,original,0.1014,False,False,selected_for_strict_replay
a7o_l1_C0103_0096,C0103,96,H00_low_turnover_robust,P6_funding_observable,ResidualizeVsFundingCore,spread_12_vs_48,same_symbol_rank,FundingCore,lag_stable,F6_cross_symbol_dispersion,funding_rate_persistence_3;latest_known_funding_rate,funding,"TSMean(Clip(Decay(ResidualizeVsFundingCore(Mul(Neg(Rank(TSMean(latest_known_funding_rate,4))),ResidualizeVsFundingCore(Mul(Rank(TSMean(latest_known_funding_rate,16)),ZScore(TSMean(funding_rate_persistence_3,24)))))),20),-3.0,3.0),3)",fbfcb2ff3d8a88d0,12,generated_candidate,original,0.1004,False,False,selected_for_strict_replay
a7o_l1_C0103_0193,C0103,193,H00_low_turnover_robust,P6_funding_observable,ResidualizeVsFundingCore,spread_12_vs_48,same_symbol_rank,FundingCore,lag_stable,F6_cross_symbol_dispersion,funding_rate_z_24,funding,"TSMean(Clip(Decay(ResidualizeVsFundingCore(Rank(TSMean(ResidualizeVsFundingCore(Mul(Rank(TSMean(funding_rate_z_24,16)),ZScore(TSMean(funding_rate_z_24,24)))),36))),24),-3.0,3.0),30)",aff2fa44e870e62e,48,generated_candidate,original,0.1004,False,False,selected_for_strict_replay
a7o_l1_C0103_0290,C0103,290,H00_low_turnover_robust,P6_funding_observable,ResidualizeVsFundingCore,spread_12_vs_48,same_symbol_rank,FundingCore,lag_stable,F6_cross_symbol_dispersion,funding_rate_persistence_3;latest_known_funding_rate,funding,"TSMean(Clip(Decay(ResidualizeVsFundingCore(Sub(ResidualizeVsFundingCore(Mul(Rank(TSMean(funding_rate_persistence_3,3)),ZScore(TSMean(latest_known_funding_rate,8)))),Abs(ZScore(TSMean(latest_known_funding_rate,10))))),48),-3.0,3.0),72)",43b91a6ff344d948,6,generated_candidate,original,0.1004,False,False,selected_for_strict_replay
a7o_l1_C0103_0387,C0103,387,H00_low_turnover_robust,P6_funding_observable,ResidualizeVsFundingCore,spread_12_vs_48,same_symbol_rank,FundingCore,lag_stable,F6_cross_symbol_dispersion,funding_rate_persistence_3;funding_rate_z_24,funding,"TSMean(Clip(Decay(ResidualizeVsFundingCore(Clip(ResidualizeVsFundingCore(Mul(Rank(TSMean(funding_rate_z_24,48)),ZScore(TSMean(funding_rate_persistence_3,6)))),-4.0,4.0)),60),-3.0,3.0),96)",d483faf7ded1301c,24,generated_candidate,original,0.1004,False,False,selected_for_strict_replay
a7o_l1_C0103_0484,C0103,484,H00_low_turnover_robust,P6_funding_observable,ResidualizeVsFundingCore,spread_12_vs_48,same_symbol_rank,FundingCore,lag_stable,F6_cross_symbol_dispersion,funding_rate_persistence_3;funding_rate_z_24,funding,"TSMean(Clip(Decay(ResidualizeVsFundingCore(SafeDiv(Sub(ResidualizeVsFundingCore(Mul(Rank(TSMean(funding_rate_z_24,60)),ZScore(TSMean(funding_rate_persistence_3,96)))),Rank(TSMean(funding_rate_z_24,36))),Clip(Abs(TSRank(funding_rate_persistence_3,72)),0.05,2.25))),12),-3.0,3.0),20)",d13b890cd22c4f39,72,generated_candidate,original,0.1004,False,False,selected_for_strict_replay
a7o_l1_C0103_0581,C0103,581,H00_low_turnover_robust,P6_funding_observable,ResidualizeVsFundingCore,spread_12_vs_48,same_symbol_rank,FundingCore,lag_stable,F6_cross_symbol_dispersion,funding_rate_persistence_3;funding_rate_z_24,funding,"TSMean(Clip(Decay(ResidualizeVsFundingCore(Add(ResidualizeVsFundingCore(Mul(Rank(TSMean(funding_rate_persistence_3,24)),ZScore(TSMean(funding_rate_z_24,4)))),ZScore(TSMean(funding_rate_z_24,12)))),10),-3.0,3.0),12)",f92eb44b8135bb99,12,generated_candidate,original,0.1004,False,False,selected_for_strict_replay
a7o_l1_C0103_0678,C0103,678,H00_low_turnover_robust,P6_funding_observable,ResidualizeVsFundingCore,spread_12_vs_48,same_symbol_rank,FundingCore,lag_stable,F6_cross_symbol_dispersion,funding_rate_z_24;latest_known_funding_rate,funding,"TSMean(Clip(Decay(ResidualizeVsFundingCore(RollingMin(Add(ResidualizeVsFundingCore(Mul(Rank(TSMean(funding_rate_z_24,24)),ZScore(TSMean(latest_known_funding_rate,36)))),Rank(TSMean(latest_known_funding_rate,12))),60)),30),-3.0,3.0),48)",2846da48e04dd6bf,48,generated_candidate,original,0.1004,False,False,selected_for_strict_replay
a7o_l1_C0103_0775,C0103,775,H00_low_turnover_robust,P6_funding_observable,ResidualizeVsFundingCore,spread_12_vs_48,same_symbol_rank,FundingCore,lag_stable,F6_cross_symbol_dispersion,funding_rate_persistence_3,funding,"TSMean(Clip(Decay(ResidualizeVsFundingCore(SafeDiv(ResidualizeVsFundingCore(Mul(Rank(TSMean(funding_rate_persistence_3,3)),ZScore(TSMean(funding_rate_persistence_3,8)))),Clip(Abs(ZScore(TSStd(funding_rate_persistence_3,10))),0.05,6.0))),24),-3.0,3.0),48)",d05a156b32d5f1ab,6,generated_candidate,original,0.1004,False,False,selected_for_strict_replay
a7o_l1_C0103_0872,C0103,872,H00_low_turnover_robust,P6_funding_observable,ResidualizeVsFundingCore,spread_12_vs_48,same_symbol_rank,FundingCore,lag_stable,F6_cross_symbol_dispersion,funding_rate_persistence_3,funding,"TSMean(Clip(Decay(ResidualizeVsFundingCore(TSRank(Sub(TSMean(ResidualizeVsFundingCore(Mul(Rank(TSMean(funding_rate_persistence_3,16)),ZScore(TSMean(funding_rate_persistence_3,20)))),24),TSMean(funding_rate_persistence_3,30)),36)),8),-3.0,3.0),12)",fca935498a5b8941,24,generated_candidate,original,0.1004,False,False,selected_for_strict_replay
a7o_l1_C0103_0949,C0103,949,H00_low_turnover_robust,P6_funding_observable,ResidualizeVsFundingCore,spread_12_vs_48,same_symbol_rank,FundingCore,lag_stable,F6_cross_symbol_dispersion,funding_rate_z_24,funding,"TSMean(Clip(Decay(ResidualizeVsFundingCore(RegimeMaskNonMay(F5_funding_neutral,Add(ResidualizeVsFundingCore(Mul(Rank(TSMean(funding_rate_z_24,48)),ZScore(TSMean(funding_rate_z_24,84)))),ZScore(TSMean(funding_rate_z_24,60))))),36),-3.0,3.0),48)",c74a1d983b01634e,72,generated_candidate,original,0.1004,False,False,selected_for_strict_replay
a7o_l1_C0103_0969,C0103,969,H00_low_turnover_robust,P6_funding_observable,ResidualizeVsFundingCore,spread_12_vs_48,same_symbol_rank,FundingCore,lag_stable,F6_cross_symbol_dispersion,funding_rate_z_24,funding,"TSMean(Clip(Decay(ResidualizeVsFundingCore(Rank(Delta(ResidualizeVsFundingCore(Mul(Rank(TSMean(funding_rate_z_24,96)),ZScore(TSMean(funding_rate_z_24,36)))),72))),36),-3.0,3.0),48)",fcfef7d81e7920b5,72,generated_candidate,original,0.1004,False,False,selected_for_strict_replay
a7o_l1_C0103_1066,C0103,1066,H00_low_turnover_robust,P6_funding_observable,ResidualizeVsFundingCore,spread_12_vs_48,same_symbol_rank,FundingCore,lag_stable,F6_cross_symbol_dispersion,funding_rate_persistence_3;latest_known_funding_rate,funding,"TSMean(Clip(Decay(ResidualizeVsFundingCore(Rank(SmoothInteraction(ResidualizeVsFundingCore(Mul(Rank(TSMean(funding_rate_persistence_3,4)),ZScore(TSMean(latest_known_funding_rate,8)))),TSStd(funding_rate_persistence_3,12)))),20),-3.0,3.0),30)",257777191a7ec829,12,generated_candidate,original,0.1004,False,False,selected_for_strict_replay
