blueprint_id,a7ls_arm,semantic_pair,motif,skeleton_key,production_key,expression,eval_success,finite_share,nonzero_share,activity_ok,min_value,max_value,std_value,error,materialization_shard,materialization_score,a7input_queue,core58_queue,company_numeric_shard,checkpoint_key
a7ls1_2cc8555c4436e46e,A7LS_B,funding_state_like,single,skel_a311ee3fdacdeca2,prod_0644d92010f8b678,"ZScore(Mean(funding_rate_state_last_ffill_8h,72))",True,0.9717053111375348,1.0,True,-9.683448342716853,7.485825668647105,0.9947719083289988,,a7ls_b_materialization_s020,0.9830231866825208,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s014,a7ls3hr_s014::a7ls1_2cc8555c4436e46e
a7ls1_1ec07d825ae47072,A7LS_B,volatility_like,single,skel_a311ee3fdacdeca2,prod_87e790490ebb5004,"ZScore(Mean(realized_vol_24h,72))",True,0.971375346809354,1.0,True,-4.532020391863439,9.346495268251807,0.994774485879322,,a7ls_b_materialization_s020,0.9828252080856124,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s014,a7ls3hr_s014::a7ls1_1ec07d825ae47072
a7ls1_323c7dccf27ee6d3,A7LS_B,listing_age_like,single,skel_a311ee3fdacdeca2,prod_2e6c657a4c3c6a48,"ZScore(Mean(log1p_listing_age_days,72))",True,0.9709680935394372,1.0,True,-9.644196509600503,0.9946666286387916,0.9947745863004932,,a7ls_b_materialization_s020,0.9825808561236624,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s014,a7ls3hr_s014::a7ls1_323c7dccf27ee6d3
a7ls1_2e4b71a574513729,A7LS_B,liquidity_like,single,skel_a311ee3fdacdeca2,prod_a7014f3182828baa,"ZScore(Mean(median_quote_volume_168h,72))",True,0.9708521601268332,1.0,True,-0.2453542304653801,9.024753915632106,0.9947744839682304,,a7ls_b_materialization_s020,0.9825112960761,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s014,a7ls3hr_s014::a7ls1_2e4b71a574513729
a7ls1_5c75e65a6966adeb,A7LS_B,liquidity_like,single,skel_a311ee3fdacdeca2,prod_a7f06fee1a0be04f,"ZScore(Mean(liquidity_rank_active_universe,72))",True,0.9708521601268332,1.0,True,-2.029854397798126,1.8004263122244737,0.9947744839682304,,a7ls_b_materialization_s020,0.9825112960761,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s014,a7ls3hr_s014::a7ls1_5c75e65a6966adeb
a7ls1_45d542fb2ebd1efe,A7LS_B,listing_age_like,single,skel_a311ee3fdacdeca2,prod_a2742f81858756be,"ZScore(Mean(age_x_liquidity,72))",True,0.9708521601268332,1.0,True,-2.029828517815842,1.803836368481432,0.9947744839682304,,a7ls_b_materialization_s020,0.9825112960761,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s014,a7ls3hr_s014::a7ls1_45d542fb2ebd1efe
a7ls1_6c49c79d3abe1329,A7LS_B,volatility_like,single,skel_a311ee3fdacdeca2,prod_525b004057d70b57,"ZScore(Mean(realized_vol_72h,72))",True,0.9708045977011496,1.0,True,-4.61145425548562,9.509185037899014,0.9947744837943928,,a7ls_b_materialization_s020,0.9824827586206898,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s014,a7ls3hr_s014::a7ls1_6c49c79d3abe1329
a7ls1_a9d54968627cabb9,A7LS_B,listing_age_like,single,skel_ca36cd3eaf5a3a94,prod_e21d534f18a520e3,age_percentile_active_universe,True,0.9707570352754658,1.0,True,0.0054644808743169,0.8242971887550201,0.1165511027260798,,a7ls_b_materialization_s020,0.9824542211652796,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s014,a7ls3hr_s014::a7ls1_a9d54968627cabb9
a7ls1_00d328fa70ee3bcd,A7LS_B,listing_age_like,single,skel_ca36cd3eaf5a3a94,prod_008a40f55c0a55fa,log1p_listing_age_days,True,0.9707570352754658,0.9999510048096946,True,0.0,6.747537621095109,0.97325262084243,,a7ls_b_materialization_s020,0.9824346230891572,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s014,a7ls3hr_s014::a7ls1_00d328fa70ee3bcd
a7ls1_70f5cf45a6466986,A7LS_B,listing_age_like,single,skel_ca36cd3eaf5a3a94,prod_c5b79989c19330c6,sqrt_listing_age_days,True,0.9707570352754658,0.9999510048096946,True,0.0,29.171190125418835,6.874288797191258,,a7ls_b_materialization_s020,0.9824346230891572,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s014,a7ls3hr_s014::a7ls1_70f5cf45a6466986
a7ls1_9aba71ae3a01ade2,A7LS_B,listing_age_like,single,skel_ca36cd3eaf5a3a94,prod_2cde0e898c7335bf,listing_age_days,True,0.9707570352754658,0.9999510048096946,True,0.0,850.9583333333334,245.5119087666904,,a7ls_b_materialization_s020,0.9824346230891572,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s014,a7ls3hr_s014::a7ls1_9aba71ae3a01ade2
a7ls1_f7f99cfb27729338,A7LS_B,listing_age_like,single,skel_a311ee3fdacdeca2,prod_f36eed96f854d26b,"ZScore(Mean(sqrt_listing_age_days,72))",True,0.97064209274673,1.0,True,-9.644196509600514,0.9946666286387916,0.9947744680080352,,a7ls_b_materialization_s020,0.982385255648038,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s014,a7ls3hr_s014::a7ls1_f7f99cfb27729338
a7ls1_8db5c8648227dd9e,A7LS_B,funding_state_like,single,skel_f6a3f0b03e9258f2,prod_f1c1c050e2ef076a,CSRank(funding_rate_state_last_ffill_8h),True,0.9705038644470868,1.0,True,0.0104166666666666,1.0,0.2712489851857089,,a7ls_b_materialization_s020,0.982302318668252,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s014,a7ls3hr_s014::a7ls1_8db5c8648227dd9e
a7ls1_b063b8e1af228be0,A7LS_B,funding_state_like,single,skel_f6a3f0b03e9258f2,prod_37201325a6e6fdd9,CSRank(funding_rate_update_age_hours),True,0.9705038644470868,1.0,True,0.0104166666666666,1.0,0.1476029670263886,,a7ls_b_materialization_s020,0.982302318668252,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s014,a7ls3hr_s014::a7ls1_b063b8e1af228be0
a7ls1_e01b35f9e50460f6,A7LS_B,funding_state_like,single,skel_8a3e91f81074ce44,prod_743929e318726094,"Clip(ZScore(funding_rate_state_last_ffill_8h),-3,3)",True,0.9705038644470868,1.0,True,-5.0,5.0,0.8636709844796878,,a7ls_b_materialization_s020,0.982302318668252,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s014,a7ls3hr_s014::a7ls1_e01b35f9e50460f6
a7ls1_014982cbad294356,A7LS_B,funding_state_like,single,skel_a311ee3fdacdeca2,prod_652cc8c1b514e638,"ZScore(Mean(funding_rate_state_last_ffill_8h,4))",True,0.970359690844233,1.0,True,-9.69492305765048,9.402262572924409,0.9947718249866068,,a7ls_b_materialization_s020,0.9822158145065398,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s014,a7ls3hr_s014::a7ls1_014982cbad294356
a7ls1_53acc118fe187078,A7LS_B,volatility_like,single,skel_f6a3f0b03e9258f2,prod_dcc695db71f22d15,CSRank(realized_vol_24h),True,0.9701862861672612,1.0,True,0.0104166666666666,1.0,0.2886594517029671,,a7ls_b_materialization_s020,0.9821117717003568,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s014,a7ls3hr_s014::a7ls1_53acc118fe187078
a7ls1_891ec7b95755f533,A7LS_B,volatility_like,single,skel_8a3e91f81074ce44,prod_50e87a56ba766be5,"Clip(ZScore(realized_vol_24h),-3,3)",True,0.9701862861672612,1.0,True,-4.902116031529001,5.0,0.944445095008836,,a7ls_b_materialization_s020,0.9821117717003568,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s014,a7ls3hr_s014::a7ls1_891ec7b95755f533
a7ls1_a5c9f5b0756c66d5,A7LS_B,volatility_like,single,skel_ca36cd3eaf5a3a94,prod_4c32025375411b8e,realized_vol_24h,True,0.9701862861672612,1.0,True,0.0006891526004818,0.2450417663552327,0.0060463056602269,,a7ls_b_materialization_s020,0.9821117717003568,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s014,a7ls3hr_s014::a7ls1_a5c9f5b0756c66d5
a7ls1_a3172465a598bda1,A7LS_B,funding_state_like,single,skel_a311ee3fdacdeca2,prod_2b4530f0ac53f1fc,"ZScore(Mean(funding_rate_state_last_ffill_8h,8))",True,0.9701674593737614,1.0,True,-9.69485649595204,9.38994646338204,0.9947718130616772,,a7ls_b_materialization_s020,0.9821004756242568,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s014,a7ls3hr_s014::a7ls1_a3172465a598bda1
a7ls1_048ef43969c2334e,A7LS_B,volatility_like,single,skel_a311ee3fdacdeca2,prod_60e128e54a4958f7,"ZScore(Mean(realized_vol_24h,4))",True,0.97004359889021,1.0,True,-4.897626803054276,9.6209524714699,0.9947744810106708,,a7ls_b_materialization_s020,0.982026159334126,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s015,a7ls3hr_s015::a7ls1_048ef43969c2334e
a7ls1_68bfb1f58447fcd0,A7LS_B,volatility_like,single,skel_1d39996e97d5ace0,prod_3e60c70f9ce8786e,"Mean(realized_vol_24h,4)",True,0.97004359889021,1.0,True,0.0007288593327032,0.2448562672143346,0.0059910989233501,,a7ls_b_materialization_s020,0.982026159334126,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s015,a7ls3hr_s015::a7ls1_68bfb1f58447fcd0
a7ls1_168e1ce1dbe62b11,A7LS_B,volatility_like,single,skel_a311ee3fdacdeca2,prod_d43cc40fbc807e64,"ZScore(Mean(realized_vol_24h,8))",True,0.9698533491874752,1.0,True,-4.879230180998602,9.609407183396437,0.9947744803140576,,a7ls_b_materialization_s020,0.9819120095124853,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s015,a7ls3hr_s015::a7ls1_168e1ce1dbe62b11
a7ls1_2dd66d34ee47190d,A7LS_B,volatility_like,single,skel_1d39996e97d5ace0,prod_f1611f8a64cb860e,"Mean(realized_vol_24h,8)",True,0.9698533491874752,1.0,True,0.0007642326651664,0.2438769104058575,0.0059174584161663,,a7ls_b_materialization_s020,0.9819120095124853,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s015,a7ls3hr_s015::a7ls1_2dd66d34ee47190d
a7ls1_22c025090d2583d9,A7LS_B,funding_state_like,single,skel_a311ee3fdacdeca2,prod_4c1cd217f676772a,"ZScore(Mean(funding_state_x_basis_delta,72))",True,0.9698275862068966,1.0,True,-9.673472304495467,9.6958932094949,0.9947679218746476,,a7ls_b_materialization_s020,0.981896551724138,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s015,a7ls3hr_s015::a7ls1_22c025090d2583d9
a7ls1_1bbb77ed80608faf,A7LS_B,liquidity_like,single,skel_f6a3f0b03e9258f2,prod_699f7bfcfd04ed13,CSRank(median_quote_volume_168h),True,0.9696630994847404,1.0,True,0.0104166666666666,1.0,0.288659451691712,,a7ls_b_materialization_s020,0.9817978596908442,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s015,a7ls3hr_s015::a7ls1_1bbb77ed80608faf
a7ls1_2cd8fdc583ebe905,A7LS_B,liquidity_like,single,skel_8a3e91f81074ce44,prod_5b6d4a742869f43f,"Clip(ZScore(log_quote_volume_168h),-3,3)",True,0.9696630994847404,1.0,True,-1.9110586728082897,4.235749781594237,0.9947744796171712,,a7ls_b_materialization_s020,0.9817978596908442,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s015,a7ls3hr_s015::a7ls1_2cd8fdc583ebe905
a7ls1_3fef13f54da25f55,A7LS_B,liquidity_like,single,skel_a311ee3fdacdeca2,prod_71f6ae35d57fd9a7,"ZScore(Mean(volume_volatility_ratio_168h,72))",True,0.9696630994847404,1.0,True,-2.7755410045277924,8.231719801550252,0.9947744796171712,,a7ls_b_materialization_s020,0.9817978596908442,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s015,a7ls3hr_s015::a7ls1_3fef13f54da25f55
a7ls1_70f191cc44f147b2,A7LS_B,liquidity_like,single,skel_ca36cd3eaf5a3a94,prod_2d5e1eecead7f6bc,liquidity_rank_active_universe,True,0.9696630994847404,1.0,True,0.0021645021645021,1.0,0.2943977642961839,,a7ls_b_materialization_s020,0.9817978596908442,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s015,a7ls3hr_s015::a7ls1_70f191cc44f147b2
a7ls1_9564a9ed89800c25,A7LS_B,liquidity_like,single,skel_ca36cd3eaf5a3a94,prod_2546f7d0a040b754,median_quote_volume_168h,True,0.9696630994847404,1.0,True,11777.172105,1209330052.77,65573568.95049615,,a7ls_b_materialization_s020,0.9817978596908442,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s015,a7ls3hr_s015::a7ls1_9564a9ed89800c25
a7ls1_cd8d8f15b08721c8,A7LS_B,liquidity_like,single,skel_f6a3f0b03e9258f2,prod_56d157f13d7ea55b,CSRank(log_quote_volume_168h),True,0.9696630994847404,1.0,True,0.0104166666666666,1.0,0.288659451691712,,a7ls_b_materialization_s020,0.9817978596908442,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s015,a7ls3hr_s015::a7ls1_cd8d8f15b08721c8
a7ls1_d241f0e8b25e0eae,A7LS_B,liquidity_like,single,skel_8a3e91f81074ce44,prod_82cce0388a8e4893,"Clip(ZScore(median_quote_volume_168h),-3,3)",True,0.9696630994847404,1.0,True,-0.2521881168109347,5.0,0.7156766924351946,,a7ls_b_materialization_s020,0.9817978596908442,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s015,a7ls3hr_s015::a7ls1_d241f0e8b25e0eae
a7ls1_dac89f3f47974fad,A7LS_B,liquidity_like,single,skel_ca36cd3eaf5a3a94,prod_f4aab24b56440614,log_quote_volume_168h,True,0.9696630994847404,1.0,True,9.374003275810727,20.913332368650448,1.8526990762340163,,a7ls_b_materialization_s020,0.9817978596908442,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s015,a7ls3hr_s015::a7ls1_dac89f3f47974fad
a7ls1_1933d16382f9d834,A7LS_B,listing_age_like,single,skel_1d39996e97d5ace0,prod_35fae645e4ce72d6,"Mean(age_percentile_active_universe,24)",True,0.9696630994847404,1.0,True,0.0054644808743169,0.824297188755736,0.1164669389314373,,a7ls_b_materialization_s020,0.9817978596908442,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s015,a7ls3hr_s015::a7ls1_1933d16382f9d834
a7ls1_4d44c996c98eaa09,A7LS_B,listing_age_like,single,skel_1d39996e97d5ace0,prod_5990107e8645371f,"Mean(log1p_listing_age_days,24)",True,0.9696630994847404,1.0,True,0.3717814642171375,6.746974975806249,0.9646555415537984,,a7ls_b_materialization_s020,0.9817978596908442,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s015,a7ls3hr_s015::a7ls1_4d44c996c98eaa09
a7ls1_b6803784df87ed01,A7LS_B,listing_age_like,single,skel_a311ee3fdacdeca2,prod_7585d306da70db48,"ZScore(Mean(age_x_volatility,72))",True,0.9696630994847404,1.0,True,-4.511699954822611,9.302163367073398,0.9947744796171712,,a7ls_b_materialization_s020,0.9817978596908442,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s015,a7ls3hr_s015::a7ls1_b6803784df87ed01
a7ls1_e4e3f51e81305b57,A7LS_B,listing_age_like,single,skel_ca36cd3eaf5a3a94,prod_013aef1c7b855203,age_x_liquidity,True,0.9696630994847404,1.0,True,0.007637429220024,6.747537621095109,1.8175467467242536,,a7ls_b_materialization_s020,0.9817978596908442,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s015,a7ls3hr_s015::a7ls1_e4e3f51e81305b57
a7ls1_ec1bfb9adb5cb98a,A7LS_B,regime_state,single,skel_ca36cd3eaf5a3a94,prod_270e5d13eb7a5a1c,rolling_coverage_168h,True,0.9696630994847404,1.0,True,0.9404761904761904,1.0,0.0053275326082037,,a7ls_b_materialization_s020,0.9817978596908442,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s015,a7ls3hr_s015::a7ls1_ec1bfb9adb5cb98a
a7ls1_2844189b51f931b9,A7LS_B,volatility_like,single,skel_a311ee3fdacdeca2,prod_1e958b6c762423db,"ZScore(Mean(realized_vol_168h,72))",True,0.9696630994847404,1.0,True,-4.512820967723178,9.30798774741627,0.9947744796171712,,a7ls_b_materialization_s020,0.9817978596908442,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s015,a7ls3hr_s015::a7ls1_2844189b51f931b9
a7ls1_4a98a63b7c1e3dca,A7LS_B,volatility_like,single,skel_1d39996e97d5ace0,prod_91bdbf77bd2f2b29,"Mean(realized_vol_168h,72)",True,0.9696630994847404,1.0,True,0.0019680651302209,0.0944891964829099,0.0047639195292951,,a7ls_b_materialization_s020,0.9817978596908442,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s015,a7ls3hr_s015::a7ls1_4a98a63b7c1e3dca
a7ls1_0962bfbf2388e87b,A7LS_B,volatility_like|listing_age_like,gated_sign,skel_1a1b3fb29dff7328,prod_e039633cb33244e6,"Mul(CSRank(realized_vol_24h),Sign(Mean(listing_age_days,168)))",True,0.9696630994847404,1.0,True,0.0104166666666666,1.0,0.2886568028755878,,a7ls_b_materialization_s020,0.9817978596908442,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s015,a7ls3hr_s015::a7ls1_0962bfbf2388e87b
a7ls1_1fb226785c2fa549,A7LS_B,liquidity_like,single,skel_8a3e91f81074ce44,prod_020a69a9056894ca,"Clip(ZScore(liquidity_rank_active_universe),-3,3)",True,0.9696630994847404,0.9999698544018704,True,-2.045695439343648,1.806573509810232,0.9947744796171712,,a7ls_b_materialization_s020,0.9817858014515924,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s015,a7ls3hr_s015::a7ls1_1fb226785c2fa549
a7ls1_77c9500c0bdd0797,A7LS_B,listing_age_like,single,skel_1d39996e97d5ace0,prod_f5dd74ba3c770c7c,"Delta(listing_age_days,24)",True,0.9696155370590568,1.0,True,0.9999999999999432,1.0000000000000568,1.8388282609919964e-15,,a7ls_b_materialization_s020,0.981769322235434,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s015,a7ls3hr_s015::a7ls1_77c9500c0bdd0797
a7ls1_019e2a6b6db8919f,A7LS_B,volatility_like,single,skel_ca36cd3eaf5a3a94,prod_7e37c60401997d11,realized_vol_72h,True,0.9696155370590568,1.0,True,0.0011888041151431,0.1430263740132044,0.0054322550537005,,a7ls_b_materialization_s020,0.981769322235434,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s015,a7ls3hr_s015::a7ls1_019e2a6b6db8919f
a7ls1_0d78b2798329d258,A7LS_B,volatility_like,single,skel_8a3e91f81074ce44,prod_a1421fcf35e95fc1,"Clip(ZScore(realized_vol_72h),-3,3)",True,0.9696155370590568,1.0,True,-4.709987044738594,5.0,0.949046845049695,,a7ls_b_materialization_s020,0.981769322235434,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s015,a7ls3hr_s015::a7ls1_0d78b2798329d258
a7ls1_9499b1b78a0720b8,A7LS_B,volatility_like,single,skel_f6a3f0b03e9258f2,prod_8dad75d83d379e42,CSRank(realized_vol_72h),True,0.9696155370590568,1.0,True,0.0104166666666666,1.0,0.2886594516906881,,a7ls_b_materialization_s020,0.981769322235434,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s015,a7ls3hr_s015::a7ls1_9499b1b78a0720b8
a7ls1_3e9ee8ef2949ba7f,A7LS_B,liquidity_like,single,skel_1d39996e97d5ace0,prod_efbc1553b5bc55a6,"Mean(median_quote_volume_168h,4)",True,0.9695204122076893,1.0,True,11777.17210483551,1209330052.7700195,65575106.91933888,,a7ls_b_materialization_s020,0.9817122473246136,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s015,a7ls3hr_s015::a7ls1_3e9ee8ef2949ba7f
a7ls1_53e3bf20136c09fc,A7LS_B,liquidity_like,single,skel_a311ee3fdacdeca2,prod_ea98a07d8e6480a6,"ZScore(Mean(log_quote_volume_168h,4))",True,0.9695204122076893,1.0,True,-1.9051956279421969,4.233526210272481,0.9947744790943268,,a7ls_b_materialization_s020,0.9817122473246136,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s015,a7ls3hr_s015::a7ls1_53e3bf20136c09fc
a7ls1_6d2c160d80c0c2b9,A7LS_B,liquidity_like,single,skel_a311ee3fdacdeca2,prod_f56d8f6e43f7d8d7,"ZScore(Mean(median_quote_volume_168h,4))",True,0.9695204122076893,1.0,True,-0.2517185686161569,9.08897312832286,0.9947744790943268,,a7ls_b_materialization_s020,0.9817122473246136,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s015,a7ls3hr_s015::a7ls1_6d2c160d80c0c2b9
a7ls1_57daed24c48d617b,A7LS_B,liquidity_like,single,skel_a311ee3fdacdeca2,prod_fd33deba2ddccc12,"ZScore(Mean(liquidity_rank_active_universe,4))",True,0.9695204122076893,0.9999923347369282,True,-2.042469709882059,1.805702077783811,0.9947744790943268,,a7ls_b_materialization_s020,0.9817091812193848,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s015,a7ls3hr_s015::a7ls1_57daed24c48d617b
a7ls1_66e4ad416b38c686,A7LS_B,volatility_like,single,skel_1d39996e97d5ace0,prod_44ce0eefc38f97cf,"Mean(realized_vol_72h,4)",True,0.9694728497820057,1.0,True,0.0011960500099021,0.1430210201640989,0.0054194753059116,,a7ls_b_materialization_s020,0.9816837098692034,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s015,a7ls3hr_s015::a7ls1_66e4ad416b38c686
a7ls1_8a7f765433311170,A7LS_B,volatility_like,single,skel_a311ee3fdacdeca2,prod_b7b35f87be710e2d,"ZScore(Mean(realized_vol_72h,4))",True,0.9694728497820057,1.0,True,-4.701661472907705,9.53647782062261,0.9947744789200113,,a7ls_b_materialization_s020,0.9816837098692034,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s015,a7ls3hr_s015::a7ls1_8a7f765433311170
a7ls1_46938368b8a04785,A7LS_C,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_dc65ed6b4e3d2126,"ZScore(Mean(mark_trade_basis_bps,2))",True,0.999246928260008,1.0,True,-9.61286865420504,9.38003562769912,0.9947745847953484,,a7ls_c_materialization_s040,0.9995481569560049,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s016,a7ls3hr_s016::a7ls1_46938368b8a04785
a7ls1_a2384e5313745669,A7LS_C,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_f6039d77678b589f,"ZScore(Mean(mark_trade_basis_bps,4))",True,0.9991518034086404,1.0,True,-9.477141440501669,9.355200248397232,0.9947745844671364,,a7ls_c_materialization_s040,0.9994910820451842,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s016,a7ls3hr_s016::a7ls1_a2384e5313745669
a7ls1_41b01fb317541e5b,A7LS_C,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_e5558095cc4ca309,"ZScore(Mean(mark_trade_basis_bps,8))",True,0.9989615537059056,1.0,True,-9.3151792074289,9.38392475176019,0.9947745838105244,,a7ls_c_materialization_s040,0.9993769322235432,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s016,a7ls3hr_s016::a7ls1_41b01fb317541e5b
a7ls1_387c0ff880899f77,A7LS_C,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_4d8bf5a82cd8b2df,"ZScore(Mean(premium_close_bps,2))",True,0.9988733650416172,1.0,True,-9.691259113294636,9.469753755061928,0.994772625436162,,a7ls_c_materialization_s040,0.9993240190249704,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s016,a7ls3hr_s016::a7ls1_387c0ff880899f77
a7ls1_a640310f23de2a07,A7LS_C,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_7fbc3de3eb40bb93,"ZScore(Mean(premium_close_bps,4))",True,0.9987772493063812,1.0,True,-9.693339712345434,9.2296996104335,0.9947726197215256,,a7ls_c_materialization_s040,0.9992663495838288,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s016,a7ls3hr_s016::a7ls1_a640310f23de2a07
a7ls1_fc3c9cbd37248bf1,A7LS_C,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_c10ace9a6b32feb2,"ZScore(Mean(mark_trade_basis_bps,12))",True,0.9987713040031708,1.0,True,-9.059024350025426,9.322238289741172,0.9947745831536624,,a7ls_c_materialization_s040,0.9992627824019024,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s016,a7ls3hr_s016::a7ls1_fc3c9cbd37248bf1
a7ls1_347531a408e52fdc,A7LS_C,basis_premium_like,single,skel_1d39996e97d5ace0,prod_f2d635588942e575,"Mean(mark_trade_basis_bps,12)",True,0.9987713040031708,0.9999717250684552,True,-47.74870691938122,74.11666182498175,2.5219982481933103,,a7ls_c_materialization_s040,0.9992514724292846,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s016,a7ls3hr_s016::a7ls1_347531a408e52fdc
a7ls1_6ca4cb799b728a88,A7LS_C,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_914ef192843be82b,"ZScore(Mean(premium_close_bps,8))",True,0.9985850178359096,1.0,True,-9.691475169533073,8.488863501261429,0.9947726082889526,,a7ls_c_materialization_s040,0.9991510107015458,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s016,a7ls3hr_s016::a7ls1_6ca4cb799b728a88
