numeric_probe_id,candidate_id,family_id,dataset,motif,operator,label_family,horizon_h,ic,spread,control_ic,control_ratio,n,oriented_ic,oriented_spread,control_clean,non_l7_label
a7ffcore30_0101,a7ffcore29e_0161,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,Delta,L1,8,0.006270297780164356,0.0010872738203033805,-0.013078757919345322,2.085826908395345,252652,0.006270297780164356,0.0010872738203033805,False,True
a7ffcore30_0101,a7ffcore29e_0161,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,Delta,L5,8,0.006274250538506071,0.0744919553399086,-0.013078757919345322,2.084512844134304,252652,0.006274250538506071,0.0744919553399086,False,True
a7ffcore30_0101,a7ffcore29e_0161,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,Delta,L0,24,0.008949430405079539,0.00252929306589067,-0.024664351234926454,2.755968521187548,252475,0.008949430405079539,0.00252929306589067,False,True
a7ffcore30_0101,a7ffcore29e_0161,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,Delta,L1,24,0.00894943450290275,0.002523910254240036,-0.024664351234926454,2.7559672592675337,252475,0.00894943450290275,0.002523910254240036,False,True
a7ffcore30_0101,a7ffcore29e_0161,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,Delta,L5,24,0.00895109619848499,0.10236714780330658,-0.024664351234926454,2.7554556372263503,252475,0.00895109619848499,0.10236714780330658,False,True
a7ffcore30_0102,a7ffcore29e_0235,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,Delta,L0,4,0.016892840387423287,0.0009937742725014687,0.01157145120753122,0.6849914080260151,36812,0.016892840387423287,0.0009937742725014687,True,True
a7ffcore30_0102,a7ffcore29e_0235,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,Delta,L1,4,0.016892840387423287,0.0010956220794469118,0.01157145120753122,0.6849914080260151,36812,0.016892840387423287,0.0010956220794469118,True,True
a7ffcore30_0102,a7ffcore29e_0235,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,Delta,L5,4,0.01689461887398786,0.07324036955833435,0.01157145120753122,0.684919299388762,36812,0.01689461887398786,0.07324036955833435,True,True
a7ffcore30_0102,a7ffcore29e_0235,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,Delta,L0,8,0.01883006557885954,0.0020278494339436293,0.007707597262560631,0.4093239516855415,36804,0.01883006557885954,0.0020278494339436293,True,True
a7ffcore30_0102,a7ffcore29e_0235,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,Delta,L1,8,0.01883006557885954,0.002277236431837082,0.007707597262560631,0.4093239516855415,36804,0.01883006557885954,0.002277236431837082,True,True
a7ffcore30_0102,a7ffcore29e_0235,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,Delta,L5,8,0.01883964286320368,0.07657153159379959,0.007707597262560631,0.4091158685655725,36804,0.01883964286320368,0.07657153159379959,True,True
a7ffcore30_0102,a7ffcore29e_0235,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,Delta,L0,24,0.012563949041648523,-0.0016862694174051285,-0.002736103288630358,0.2177741299161798,36760,0.012563949041648523,0.0016862694174051285,True,True
a7ffcore30_0102,a7ffcore29e_0235,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,Delta,L1,24,0.012563949041648523,-0.001789310248568654,-0.002736103288630358,0.2177741299161798,36760,0.012563949041648523,0.001789310248568654,True,True
a7ffcore30_0102,a7ffcore29e_0235,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,Delta,L5,24,0.012561606626360957,-0.006588377058506012,-0.002736103288630358,0.21781473916511715,36760,0.012561606626360957,0.006588377058506012,True,True
a7ffcore30_0103,a7ffcore29e_0236,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,Delta,L0,4,0.00036441728291792326,-0.0004378219018690288,0.015070953691103672,41.35619533254333,252942,0.00036441728291792326,0.0004378219018690288,False,True
a7ffcore30_0103,a7ffcore29e_0236,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,Delta,L1,4,0.00036441728291792326,-0.0004438229079823941,0.015070953691103672,41.35619533254333,252942,0.00036441728291792326,0.0004438229079823941,False,True
a7ffcore30_0103,a7ffcore29e_0236,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,Delta,L5,4,0.00036388782435763003,-0.007933225482702255,0.015070953691103672,41.41636863321731,252942,0.00036388782435763003,0.007933225482702255,False,True
a7ffcore30_0103,a7ffcore29e_0236,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,Delta,L0,8,-0.0002002455506627425,-0.0006497717695310712,0.003687255577105008,18.413578485629575,252942,0.0002002455506627425,0.0006497717695310712,False,True
a7ffcore30_0103,a7ffcore29e_0236,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,Delta,L1,8,-0.0002002455506627425,-0.0006519596790894866,0.003687255577105008,18.413578485629575,252942,0.0002002455506627425,0.0006519596790894866,False,True
a7ffcore30_0103,a7ffcore29e_0236,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,Delta,L5,8,-0.00019805235485254708,-0.024330951273441315,0.003687255577105008,18.61748608020405,252942,0.00019805235485254708,0.024330951273441315,False,True
a7ffcore30_0103,a7ffcore29e_0236,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,Delta,L0,24,-0.0031159810191013276,-0.0009526294306851923,0.009856198842309495,3.163111591109918,252753,0.0031159810191013276,0.0009526294306851923,False,True
a7ffcore30_0103,a7ffcore29e_0236,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,Delta,L1,24,-0.003115983637316184,-0.000958013697527349,0.009856198842309495,3.163108933296506,252753,0.003115983637316184,0.000958013697527349,False,True
a7ffcore30_0103,a7ffcore29e_0236,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,Delta,L5,24,-0.0031133779211417884,-0.03563452512025833,0.009856198842309495,3.1657562705842666,252753,0.0031133779211417884,0.03563452512025833,False,True
a7ffcore30_0104,a7ffcore29e_0175,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L0,4,0.007490924332843787,-0.0001044970122165978,-0.05597509779144726,7.472387629606419,252998,0.007490924332843787,0.0001044970122165978,False,True
a7ffcore30_0104,a7ffcore29e_0175,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L1,4,0.007490924332843787,-0.00011048772284993902,-0.05597509779144726,7.472387629606419,252998,0.007490924332843787,0.00011048772284993902,False,True
a7ffcore30_0104,a7ffcore29e_0175,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L5,4,0.0074933239947902455,0.05557073652744293,-0.05597509779144726,7.46999467264053,252998,0.0074933239947902455,0.05557073652744293,False,True
a7ffcore30_0104,a7ffcore29e_0175,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L0,8,0.006268467560502521,0.000482190924230963,-0.10665792344792457,17.014988975134013,252998,0.006268467560502521,0.000482190924230963,False,True
a7ffcore30_0104,a7ffcore29e_0175,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L1,8,0.006268467560502521,0.0004801847680937499,-0.10665792344792457,17.014988975134013,252998,0.006268467560502521,0.0004801847680937499,False,True
a7ffcore30_0104,a7ffcore29e_0175,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L5,8,0.006269009999411828,0.06785152852535248,-0.10665792344792457,17.013516718654895,252998,0.006269009999411828,0.06785152852535248,False,True
a7ffcore30_0104,a7ffcore29e_0175,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L0,24,0.007494025663232523,-0.000279485248029232,-0.10073181590243183,13.441614292173,252906,0.007494025663232523,0.000279485248029232,False,True
a7ffcore30_0104,a7ffcore29e_0175,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L1,24,0.0074939726089074945,-0.00028463845956139266,-0.10073181590243183,13.44170945340665,252906,0.0074939726089074945,0.00028463845956139266,False,True
a7ffcore30_0104,a7ffcore29e_0175,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L5,24,0.007496382017958051,0.029549460858106613,-0.10073181590243183,13.437389159695082,252906,0.007496382017958051,0.029549460858106613,False,True
a7ffcore30_0105,a7ffcore29e_0225,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L0,4,0.009654546940829735,-4.2780855437740684e-05,0.036718529661260824,3.8032365561079957,252550,0.009654546940829735,4.2780855437740684e-05,False,True
a7ffcore30_0105,a7ffcore29e_0225,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L1,4,0.009654546940829735,-4.8752728616818786e-05,0.036718529661260824,3.8032365561079957,252550,0.009654546940829735,4.8752728616818786e-05,False,True
a7ffcore30_0105,a7ffcore29e_0225,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L5,4,0.009653296691199435,0.029487870633602142,0.036718529661260824,3.8037291333857643,252550,0.009653296691199435,0.029487870633602142,False,True
a7ffcore30_0105,a7ffcore29e_0225,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L0,8,0.006405225536805165,4.568335134536028e-05,0.010717175762036617,1.6731923063851837,252550,0.006405225536805165,4.568335134536028e-05,False,True
a7ffcore30_0105,a7ffcore29e_0225,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L1,8,0.006405225536805165,4.359983722679317e-05,0.010717175762036617,1.6731923063851837,252550,0.006405225536805165,4.359983722679317e-05,False,True
a7ffcore30_0105,a7ffcore29e_0225,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L5,8,0.006407192182621549,0.026661425828933716,0.010717175762036617,1.6726787310089513,252550,0.006407192182621549,0.026661425828933716,False,True
a7ffcore30_0105,a7ffcore29e_0225,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L0,24,0.0033005430481192546,-6.191594002302736e-05,-0.0020457963822045583,0.6198361095560329,252464,0.0033005430481192546,6.191594002302736e-05,True,True
a7ffcore30_0105,a7ffcore29e_0225,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L1,24,0.003300587826509398,-6.730109453201294e-05,-0.0020457963822045583,0.6198277003707032,252464,0.003300587826509398,6.730109453201294e-05,True,True
a7ffcore30_0105,a7ffcore29e_0225,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L5,24,0.003301955423251323,0.005383744835853577,-0.0020457963822045583,0.6195709815546666,252464,0.003301955423251323,0.005383744835853577,True,True
a7ffcore30_0106,a7ffcore29e_0226,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L0,4,0.01077715758825441,0.00024195117293857038,0.027474641629280004,2.549340014280156,252182,0.01077715758825441,0.00024195117293857038,False,True
a7ffcore30_0106,a7ffcore29e_0226,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L1,4,0.01077715758825441,0.00023598836560267955,0.027474641629280004,2.549340014280156,252182,0.01077715758825441,0.00023598836560267955,False,True
a7ffcore30_0106,a7ffcore29e_0226,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L5,4,0.010776355729531206,0.04658793658018112,0.027474641629280004,2.549529708309425,252182,0.010776355729531206,0.04658793658018112,False,True
a7ffcore30_0106,a7ffcore29e_0226,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L0,8,0.004030958528202568,-0.00023258378496393561,0.02828807654033853,7.017702942046747,252182,0.004030958528202568,0.00023258378496393561,False,True
a7ffcore30_0106,a7ffcore29e_0226,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L1,8,0.004030958528202568,-0.00023453531321138144,0.02828807654033853,7.017702942046747,252182,0.004030958528202568,0.00023453531321138144,False,True
a7ffcore30_0106,a7ffcore29e_0226,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L5,8,0.004027350243995077,0.0024018287658691406,0.02828807654033853,7.023990416161752,252182,0.004027350243995077,0.0024018287658691406,False,True
a7ffcore30_0106,a7ffcore29e_0226,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L0,24,0.0014205309800541198,-5.99064223933965e-05,0.01150779856957683,8.101048572759625,252182,0.0014205309800541198,5.99064223933965e-05,False,True
a7ffcore30_0106,a7ffcore29e_0226,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L1,24,0.0014204983112255426,-6.538016896229237e-05,0.01150779856957683,8.10123488173213,252182,0.0014204983112255426,6.538016896229237e-05,False,True
a7ffcore30_0106,a7ffcore29e_0226,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L5,24,0.0014190695122462888,0.00017224252223968506,0.01150779856957683,8.109391654795783,252182,0.0014190695122462888,0.00017224252223968506,False,True
a7ffcore30_0107,a7ffcore29e_0300,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L0,4,-0.003960197399005887,1.7634156392887235e-05,0.06214873564243859,15.693338914040151,252845,0.003960197399005887,1.7634156392887235e-05,False,True
a7ffcore30_0107,a7ffcore29e_0300,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L1,4,-0.003960197399005887,1.1626500054262578e-05,0.06214873564243859,15.693338914040151,252845,0.003960197399005887,1.1626500054262578e-05,False,True
a7ffcore30_0107,a7ffcore29e_0300,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L5,4,-0.003959155367336725,0.017408955842256546,0.06214873564243859,15.69746932835726,252845,0.003959155367336725,0.017408955842256546,False,True
a7ffcore30_0107,a7ffcore29e_0300,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L0,8,-0.0023070179929395593,0.00010607065632939339,-0.04442801690271959,19.25775948905833,252845,0.0023070179929395593,0.00010607065632939339,False,True
a7ffcore30_0107,a7ffcore29e_0300,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L1,8,-0.0023070179929395593,0.00010399539314676076,-0.04442801690271959,19.25775948905833,252845,0.0023070179929395593,0.00010399539314676076,False,True
a7ffcore30_0107,a7ffcore29e_0300,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L5,8,-0.00230493221661019,0.016361355781555176,-0.04442801690271959,19.275186188716916,252845,0.00230493221661019,0.016361355781555176,False,True
a7ffcore30_0107,a7ffcore29e_0300,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L0,24,0.0006686284336628049,0.0001675066159805283,-0.02183998296347434,32.66380728086286,252755,0.0006686284336628049,0.0001675066159805283,False,True
a7ffcore30_0107,a7ffcore29e_0300,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L1,24,0.0006686137440046782,0.00016212215996347368,-0.02183998296347434,32.66452491409841,252755,0.0006686137440046782,0.00016212215996347368,False,True
a7ffcore30_0107,a7ffcore29e_0300,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,SpreadShortLong,L5,24,0.0006695565370159553,0.02869146130979061,-0.02183998296347434,32.61853053108698,252755,0.0006695565370159553,0.02869146130979061,False,True
a7ffcore30_0108,a7ffcore29e_0170,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L0,4,0.015285329328118656,-8.437669021077454e-05,-0.018073025458362355,1.1823771596951032,36812,0.015285329328118656,8.437669021077454e-05,False,True
a7ffcore30_0108,a7ffcore29e_0170,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L1,4,0.015285329328118656,1.747149508446455e-05,-0.018073025458362355,1.1823771596951032,36812,0.015285329328118656,1.747149508446455e-05,False,True
a7ffcore30_0108,a7ffcore29e_0170,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L5,4,0.015290481844271842,-0.1296440213918686,-0.018073025458362355,1.1819787277111995,36812,0.015290481844271842,0.1296440213918686,False,True
a7ffcore30_0108,a7ffcore29e_0170,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L0,8,0.00876410846563945,-0.0007262264844030142,-0.007899233879478109,0.9013162045097485,36804,0.00876410846563945,0.0007262264844030142,True,True
a7ffcore30_0108,a7ffcore29e_0170,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L1,8,0.00876410846563945,-0.00047683948650956154,-0.007899233879478109,0.9013162045097485,36804,0.00876410846563945,0.00047683948650956154,True,True
a7ffcore30_0108,a7ffcore29e_0170,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L5,8,0.008766015946573454,-0.06977416574954987,-0.007899233879478109,0.9011200785512785,36804,0.008766015946573454,0.06977416574954987,True,True
a7ffcore30_0108,a7ffcore29e_0170,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L0,24,-0.006056061546104392,-0.0020981598645448685,-0.006562597090077081,1.0836409036591805,36760,0.006056061546104392,0.0020981598645448685,False,True
a7ffcore30_0108,a7ffcore29e_0170,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L1,24,-0.006056061546104392,-0.0022012009285390377,-0.006562597090077081,1.0836409036591805,36760,0.006056061546104392,0.0022012009285390377,False,True
a7ffcore30_0108,a7ffcore29e_0170,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L5,24,-0.006071931139940782,-0.0771704688668251,-0.006562597090077081,1.0808087012219283,36760,0.006071931139940782,0.0771704688668251,False,True
a7ffcore30_0109,a7ffcore29e_0171,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L0,4,-0.0030748543828515644,-0.0007243981235660613,-0.009671940800556857,3.145494534311164,49010,0.0030748543828515644,0.0007243981235660613,False,True
a7ffcore30_0109,a7ffcore29e_0171,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L1,4,-0.0030748543828515644,-0.0006921165040694177,-0.009671940800556857,3.145494534311164,49010,0.0030748543828515644,0.0006921165040694177,False,True
a7ffcore30_0109,a7ffcore29e_0171,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L5,4,-0.003075177872127642,-0.1807071566581726,-0.009671940800556857,3.145163648274247,49010,0.003075177872127642,0.1807071566581726,False,True
a7ffcore30_0109,a7ffcore29e_0171,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L0,8,0.004231680651878034,3.600679337978363e-05,-0.021939906716197832,5.184677988822914,49010,0.004231680651878034,3.600679337978363e-05,False,True
a7ffcore30_0109,a7ffcore29e_0171,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L1,8,0.004231680651878034,0.0001753152464516461,-0.021939906716197832,5.184677988822914,49010,0.004231680651878034,0.0001753152464516461,False,True
a7ffcore30_0109,a7ffcore29e_0171,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L5,8,0.00424043602788348,-0.057100117206573486,-0.021939906716197832,5.173973006067408,49010,0.00424043602788348,0.057100117206573486,False,True
a7ffcore30_0109,a7ffcore29e_0171,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L0,24,-0.007416985894884933,-0.0021035552490502596,-0.013895479951275934,1.8734669682184342,48966,0.007416985894884933,0.0021035552490502596,False,True
a7ffcore30_0109,a7ffcore29e_0171,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L1,24,-0.007416985894884933,-0.0022116797044873238,-0.013895479951275934,1.8734669682184342,48966,0.007416985894884933,0.0022116797044873238,False,True
a7ffcore30_0109,a7ffcore29e_0171,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L5,24,-0.0074302414456158,-0.06736636906862259,-0.013895479951275934,1.8701247035989967,48966,0.0074302414456158,0.06736636906862259,False,True
a7ffcore30_0110,a7ffcore29e_0295,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L0,4,0.0036736795597112587,-8.258456364274025e-05,-0.014265360675504438,3.8831249597340216,252957,0.0036736795597112587,8.258456364274025e-05,False,True
a7ffcore30_0110,a7ffcore29e_0295,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L1,4,0.0036736795597112587,-8.781076030572876e-05,-0.014265360675504438,3.8831249597340216,252957,0.0036736795597112587,8.781076030572876e-05,False,True
a7ffcore30_0110,a7ffcore29e_0295,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L5,4,0.003675723288836211,-0.011119775474071503,-0.014265360675504438,3.880965914345296,252957,0.003675723288836211,0.011119775474071503,False,True
a7ffcore30_0110,a7ffcore29e_0295,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L0,8,0.0035557218173055435,0.00020716735161840916,-0.003922234471385874,1.1030765537450036,252919,0.0035557218173055435,0.00020716735161840916,False,True
a7ffcore30_0110,a7ffcore29e_0295,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L1,8,0.0035557218173055435,0.00020827639673370868,-0.003922234471385874,1.1030765537450036,252919,0.0035557218173055435,0.00020827639673370868,False,True
a7ffcore30_0110,a7ffcore29e_0295,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L5,8,0.0035564781396078353,0.0018164962530136108,-0.003922234471385874,1.1028419730358294,252919,0.0035564781396078353,0.0018164962530136108,False,True
a7ffcore30_0110,a7ffcore29e_0295,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L0,24,0.0014811807069939793,0.0008056008955463767,-0.005811470583902561,3.923536563043837,252728,0.0014811807069939793,0.0008056008955463767,False,True
a7ffcore30_0110,a7ffcore29e_0295,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L1,24,0.0014812283620938998,0.0008046799339354038,-0.005811470583902561,3.9234103324061396,252728,0.0014812283620938998,0.0008046799339354038,False,True
a7ffcore30_0110,a7ffcore29e_0295,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L5,24,0.0014799077563601686,0.023553159087896347,-0.005811470583902561,3.926911411887214,252728,0.0014799077563601686,0.023553159087896347,False,True
a7ffcore30_0111,a7ffcore29e_0296,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L0,4,0.0005283352429297652,0.00031209219014272094,0.018870548897290784,35.71693055287778,48996,0.0005283352429297652,0.00031209219014272094,False,True
a7ffcore30_0111,a7ffcore29e_0296,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L1,4,0.0005283352429297652,0.0003443737223278731,0.018870548897290784,35.71693055287778,48996,0.0005283352429297652,0.0003443737223278731,False,True
a7ffcore30_0111,a7ffcore29e_0296,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L5,4,0.0005271883775365988,-0.022949546575546265,0.018870548897290784,35.79463035743876,48996,0.0005271883775365988,0.022949546575546265,False,True
a7ffcore30_0111,a7ffcore29e_0296,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L0,8,0.0010470111039620183,0.000564894056878984,0.010064457351465743,9.612551099820756,48996,0.0010470111039620183,0.000564894056878984,False,True
a7ffcore30_0111,a7ffcore29e_0296,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L1,8,0.0010470111039620183,0.000704202160704881,0.010064457351465743,9.612551099820756,48996,0.0010470111039620183,0.000704202160704881,False,True
a7ffcore30_0111,a7ffcore29e_0296,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L5,8,0.0010406457603644847,-0.035538867115974426,0.010064457351465743,9.671348371795906,48996,0.0010406457603644847,0.035538867115974426,False,True
a7ffcore30_0111,a7ffcore29e_0296,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L0,24,-0.006181617515769206,-0.00016217351367231458,0.013141212075034507,2.1258529690098946,48953,0.006181617515769206,0.00016217351367231458,False,True
a7ffcore30_0111,a7ffcore29e_0296,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L1,24,-0.006181617515769206,-0.0002702976926229894,0.013141212075034507,2.1258529690098946,48953,0.006181617515769206,0.0002702976926229894,False,True
a7ffcore30_0111,a7ffcore29e_0296,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,TSRank,L5,24,-0.006185497181716572,0.0075031667947769165,0.013141212075034507,2.1245195922743956,48953,0.006185497181716572,0.0075031667947769165,False,True
a7ffcore30_0112,a7ffcore29e_0230,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,WinsorZ,L0,4,-0.00046051254050865893,0.0003779252292588353,-0.0025719947158571376,5.585057744482927,252957,0.00046051254050865893,0.0003779252292588353,False,True
a7ffcore30_0112,a7ffcore29e_0230,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,WinsorZ,L1,4,-0.00046051254050865893,0.0003724954149220139,-0.0025719947158571376,5.585057744482927,252957,0.00046051254050865893,0.0003724954149220139,False,True
a7ffcore30_0112,a7ffcore29e_0230,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,WinsorZ,L5,4,-0.00046026498010717803,0.011960320174694061,-0.0025719947158571376,5.5880617447724905,252957,0.00046026498010717803,0.011960320174694061,False,True
a7ffcore30_0112,a7ffcore29e_0230,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,WinsorZ,L0,8,0.0031038573362684166,0.0010894987499341369,-0.009552309681885947,3.0775598133032447,252919,0.0031038573362684166,0.0010894987499341369,False,True
a7ffcore30_0112,a7ffcore29e_0230,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,WinsorZ,L1,8,0.0031038573362684166,0.001086669391952455,-0.009552309681885947,3.0775598133032447,252919,0.0031038573362684166,0.001086669391952455,False,True
a7ffcore30_0112,a7ffcore29e_0230,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,WinsorZ,L5,8,0.0031080338420265132,0.04450293630361557,-0.009552309681885947,3.0734242591880383,252919,0.0031080338420265132,0.04450293630361557,False,True
a7ffcore30_0112,a7ffcore29e_0230,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,WinsorZ,L0,24,0.007947649998366177,0.0016653563361614943,-0.011911788332802334,1.498781002745475,252728,0.007947649998366177,0.0016653563361614943,False,True
a7ffcore30_0112,a7ffcore29e_0230,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,WinsorZ,L1,24,0.00794764970402488,0.0016565397381782532,-0.011911788332802334,1.4987810582528396,252728,0.00794764970402488,0.0016565397381782532,False,True
a7ffcore30_0112,a7ffcore29e_0230,F1b_taker_flow_market_panel,top498_replay_v2,taker_flow_x_basis,WinsorZ,L5,24,0.007949050733019946,0.057528357952833176,-0.011911788332802334,1.4985168964646924,252728,0.007949050733019946,0.057528357952833176,False,True
