symbol,month,data_role,status,source_path,source_exists,source_sha256,raw_sha256,official_checksum,source_url,source_manifest,interpolated
BTCUSDT,2024-04,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=BTCUSDT\month=2024-04\part.parquet,True,B181FF6A3EF4F8BB163455CF7051145F5EB0153B74343138CB7702D3A9C49A8D,D1E56775ACAE2B93B387DF44F6074E94FB635DFDB65271537889E32E1556F05D,D1E56775ACAE2B93B387DF44F6074E94FB635DFDB65271537889E32E1556F05D,https://data.binance.vision/data/futures/um/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2024-04.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_raw_only_2024-04_2024-05_a7u0r_repair_20260522_btc_missing.csv,False
BTCUSDT,2024-05,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=BTCUSDT\month=2024-05\part.parquet,True,6B685C05DC694420931E251C40F505FDBEF9A6F01216BEC42CA2AB5EE7E31EB1,8FCA38CAC627BB1FB3A5C9982CE56351BE6783EC136369A3E856AE49BB971A43,8FCA38CAC627BB1FB3A5C9982CE56351BE6783EC136369A3E856AE49BB971A43,https://data.binance.vision/data/futures/um/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2024-05.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_raw_only_2024-05_2024-05_a7u0r_repair_20260522_btc_202405_retry2.csv,False
BTCUSDT,2024-06,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=BTCUSDT\month=2024-06\part.parquet,True,097E3CC2DED8268B9FBC5F610CA86FD4CF4145F1727F400397E8F0DF9779602B,5DED996C5EE1985B4E3D7935F9BE95C2E1F946A173FD87DBB0107C02FA68CA89,5DED996C5EE1985B4E3D7935F9BE95C2E1F946A173FD87DBB0107C02FA68CA89,https://data.binance.vision/data/futures/um/monthly/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2024-06.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_raw_latest_roundrobin_2024-06_2024-10_core3_202406_202410_20260521_company.csv,False
DOGEUSDT,2024-01,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=DOGEUSDT\month=2024-01\part.parquet,True,2C85CF6F9D1EA64D9BE57560575C5D763F8D523E22CC48744C3916C999EA6F35,9DC8E7CF36014BB7AD27F925D4389126029DC2804DB605D6FAF70D4E9B436D6B,9DC8E7CF36014BB7AD27F925D4389126029DC2804DB605D6FAF70D4E9B436D6B,https://data.binance.vision/data/futures/um/monthly/aggTrades/DOGEUSDT/DOGEUSDT-aggTrades-2024-01.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_robust_2024-01_2026-05_company_noproxy_resume_DOGEUSDT_p1_20260523_125630.csv,False
DOGEUSDT,2024-02,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=DOGEUSDT\month=2024-02\part.parquet,True,F290CAE8232923F4175699779B2EA5D6F9B07A7D2945D62F47049AD0E1C7D254,67C0D8B7E0805CEDB2A5DE3D10EA0C8E4471653A95BE9DA3AD582CEC520AAC72,67C0D8B7E0805CEDB2A5DE3D10EA0C8E4471653A95BE9DA3AD582CEC520AAC72,https://data.binance.vision/data/futures/um/monthly/aggTrades/DOGEUSDT/DOGEUSDT-aggTrades-2024-02.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_robust_2024-01_2026-05_company_noproxy_resume_DOGEUSDT_p1_20260523_125630.csv,False
DOGEUSDT,2024-03,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=DOGEUSDT\month=2024-03\part.parquet,True,1415062B6547B6A448E5FCB0FA822264D790FBA0F2BD7AB0144D24A7095F766B,9CD95A1A67F75022608F06C7F7D59305BBB7D1BBCC0DB18C7FB8327B57FF4733,9CD95A1A67F75022608F06C7F7D59305BBB7D1BBCC0DB18C7FB8327B57FF4733,https://data.binance.vision/data/futures/um/monthly/aggTrades/DOGEUSDT/DOGEUSDT-aggTrades-2024-03.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_robust_2024-01_2026-05_company_noproxy_resume_DOGEUSDT_p1_20260523_125630.csv,False
DOGEUSDT,2024-04,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=DOGEUSDT\month=2024-04\part.parquet,True,50F7DC4AFFD336B310043C58064BCF33A3F87AD6012705AC65BEBB08C558032E,ECEE0DD2819BFE7D94CD61C483D250EDF04B17AD9592F970D2712D234DC546E3,ECEE0DD2819BFE7D94CD61C483D250EDF04B17AD9592F970D2712D234DC546E3,https://data.binance.vision/data/futures/um/monthly/aggTrades/DOGEUSDT/DOGEUSDT-aggTrades-2024-04.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_robust_2024-01_2026-05_company_noproxy_resume_DOGEUSDT_p1_20260523_125630.csv,False
DOGEUSDT,2024-05,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=DOGEUSDT\month=2024-05\part.parquet,True,245143756F698EDF251848580EEB0F67A53B51C2D210A27EB1F2101AC9A207C1,1A7E057361A65F875A0B76D54EF31C970817E6D74D0282F0132309397D8B13CB,1A7E057361A65F875A0B76D54EF31C970817E6D74D0282F0132309397D8B13CB,https://data.binance.vision/data/futures/um/monthly/aggTrades/DOGEUSDT/DOGEUSDT-aggTrades-2024-05.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_robust_2024-01_2026-05_company_noproxy_resume_DOGEUSDT_p1_20260523_125630.csv,False
DOGEUSDT,2024-06,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=DOGEUSDT\month=2024-06\part.parquet,True,89BF26C1278399EFA7527658D26135E1CC7F88E9EDE1CD0960F7F75576ABDA83,08CA4B9073AB1DD9AD5353E13DE26DAFDD09E1CAFBCD217139E2506FB9BD13CE,08CA4B9073AB1DD9AD5353E13DE26DAFDD09E1CAFBCD217139E2506FB9BD13CE,https://data.binance.vision/data/futures/um/monthly/aggTrades/DOGEUSDT/DOGEUSDT-aggTrades-2024-06.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_robust_2024-01_2026-05_company_noproxy_resume_DOGEUSDT_p1_20260523_125630.csv,False
ETHUSDT,2024-01,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=ETHUSDT\month=2024-01\part.parquet,True,BC79FD5EA02A360604C3D4A565B60BB1FE1DC118F37F18157620908D78C3626E,603FB4E667AC9F62861FFF0DEF7DC84BFDBE8A9C5DA6D94165B6ECAE3D344155,603FB4E667AC9F62861FFF0DEF7DC84BFDBE8A9C5DA6D94165B6ECAE3D344155,https://data.binance.vision/data/futures/um/monthly/aggTrades/ETHUSDT/ETHUSDT-aggTrades-2024-01.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_raw_only_2024-01_2024-05_a7u0r_repair_20260522_early_missing.csv,False
ETHUSDT,2024-02,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=ETHUSDT\month=2024-02\part.parquet,True,85C726A7FB776636BECB3A86056F1B7EB19A20520057F6F3CE40E0C5BBA5B446,F4C7AAB36E02A6D4F30E068521CE09981FC2A59E42C3799B4CE5A7A09CFF0FF9,F4C7AAB36E02A6D4F30E068521CE09981FC2A59E42C3799B4CE5A7A09CFF0FF9,https://data.binance.vision/data/futures/um/monthly/aggTrades/ETHUSDT/ETHUSDT-aggTrades-2024-02.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_raw_only_2024-01_2024-05_a7u0r_repair_20260522_early_missing.csv,False
ETHUSDT,2024-03,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=ETHUSDT\month=2024-03\part.parquet,True,74D4171197CBBA367A87C38E11214C5423CBF48DFBDB866DF26858BFA364BBF1,0E17B68019A5AE08B3593AB6C0963AE2312DB97E788D1D2798CDB497C77D695D,0E17B68019A5AE08B3593AB6C0963AE2312DB97E788D1D2798CDB497C77D695D,https://data.binance.vision/data/futures/um/monthly/aggTrades/ETHUSDT/ETHUSDT-aggTrades-2024-03.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_raw_only_2024-01_2024-05_a7u0r_repair_20260522_early_missing.csv,False
ETHUSDT,2024-04,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=ETHUSDT\month=2024-04\part.parquet,True,3E24A54C7D5A54DD0CDD91CF6101460E737FE1588700C8042595B115523CF406,787793CB93A169AED6D5437A5A3D0DDADD68E4B4561BD47BF788923B0BEC78C8,787793CB93A169AED6D5437A5A3D0DDADD68E4B4561BD47BF788923B0BEC78C8,https://data.binance.vision/data/futures/um/monthly/aggTrades/ETHUSDT/ETHUSDT-aggTrades-2024-04.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_raw_only_2024-01_2024-05_a7u0r_repair_20260522_early_missing.csv,False
ETHUSDT,2024-05,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=ETHUSDT\month=2024-05\part.parquet,True,40FE42B9241D467743C78754F272A8C42CD1B2E368D9DEF85AC4277A9075AB86,EB21E225EDE0305279CFDED8A7848E8BF80B35467793ADCBF35D9B0DD75F2DF9,EB21E225EDE0305279CFDED8A7848E8BF80B35467793ADCBF35D9B0DD75F2DF9,https://data.binance.vision/data/futures/um/monthly/aggTrades/ETHUSDT/ETHUSDT-aggTrades-2024-05.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_raw_only_2024-01_2024-05_a7u0r_repair_20260522_early_missing.csv,False
ETHUSDT,2024-06,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=ETHUSDT\month=2024-06\part.parquet,True,9C3501A84AD6AE3823635880B7371E30FE80645A107510F94C072DE640528CA5,3B7A5C45592C4F619955D088F81EAB7EB1F870D09C843261B3793372C1E8B61E,3B7A5C45592C4F619955D088F81EAB7EB1F870D09C843261B3793372C1E8B61E,https://data.binance.vision/data/futures/um/monthly/aggTrades/ETHUSDT/ETHUSDT-aggTrades-2024-06.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_raw_latest_roundrobin_2024-06_2024-10_core3_202406_202410_20260521_company.csv,False
LINKUSDT,2024-01,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=LINKUSDT\month=2024-01\part.parquet,True,C0EBC51EA45C7C40EB745264C459A59229F2708C61831125A79FA74AABF7C529,0AD257EBBA1A313262109F88A2B2B01AD412140712CC4407CBDC136F097436ED,0AD257EBBA1A313262109F88A2B2B01AD412140712CC4407CBDC136F097436ED,https://data.binance.vision/data/futures/um/monthly/aggTrades/LINKUSDT/LINKUSDT-aggTrades-2024-01.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_raw_only_2024-01_2026-05_core12_rem9_20260522.csv,False
LINKUSDT,2024-02,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=LINKUSDT\month=2024-02\part.parquet,True,A2FF8FA382832D79541E2360538B88640692A0591A932561BA32AE52DEC2BBA1,699C42F8F02C3C233D464F51A949ADBBE5D1A703BFB62D2BC8D260320BA61878,699C42F8F02C3C233D464F51A949ADBBE5D1A703BFB62D2BC8D260320BA61878,https://data.binance.vision/data/futures/um/monthly/aggTrades/LINKUSDT/LINKUSDT-aggTrades-2024-02.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_raw_only_2024-01_2026-05_core12_rem9_20260522.csv,False
LINKUSDT,2024-03,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=LINKUSDT\month=2024-03\part.parquet,True,2152BDE3932E41667D0C4CD182B05FE26AE506F5BC6F5F45CD961F6E42DEF816,C977DE8161862BD1260EF06A862E8B8820BAC000F7E56B0D1B70D3278D686C9B,C977DE8161862BD1260EF06A862E8B8820BAC000F7E56B0D1B70D3278D686C9B,https://data.binance.vision/data/futures/um/monthly/aggTrades/LINKUSDT/LINKUSDT-aggTrades-2024-03.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_raw_only_2024-01_2026-05_core12_rem9_20260522.csv,False
LINKUSDT,2024-04,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=LINKUSDT\month=2024-04\part.parquet,True,3F8C95FFD2D7D1D38BEC7624C01992A5F02F4C9BB802D8E6DC605A313DA025C7,4B4CC629371BB7FCCB915154CC2A8D12EA77547DD48990957A9F79FF418386B6,4B4CC629371BB7FCCB915154CC2A8D12EA77547DD48990957A9F79FF418386B6,https://data.binance.vision/data/futures/um/monthly/aggTrades/LINKUSDT/LINKUSDT-aggTrades-2024-04.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_raw_only_2024-01_2026-05_core12_rem9_20260522.csv,False
LINKUSDT,2024-05,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=LINKUSDT\month=2024-05\part.parquet,True,6BB31DD5630A6309EF757472E7396CFF2CC237DD5C9CDD8DDB399203AEE7C370,09BB07903E794795F9C2DBE52907E9C9A385120484558F4584622FA3442CD0C6,09BB07903E794795F9C2DBE52907E9C9A385120484558F4584622FA3442CD0C6,https://data.binance.vision/data/futures/um/monthly/aggTrades/LINKUSDT/LINKUSDT-aggTrades-2024-05.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_raw_only_2024-01_2026-05_core12_rem9_20260522.csv,False
LINKUSDT,2024-06,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=LINKUSDT\month=2024-06\part.parquet,True,F885770678941CFAA8DCBF4ED0CA298A674BDFACF728C32397D1C9B5FC16402D,29B8F998566E50B51AA580676E5A57C4FE2F33E6007C48AE9B08EF3053133ADD,29B8F998566E50B51AA580676E5A57C4FE2F33E6007C48AE9B08EF3053133ADD,https://data.binance.vision/data/futures/um/monthly/aggTrades/LINKUSDT/LINKUSDT-aggTrades-2024-06.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_raw_only_2024-01_2026-05_core12_rem9_20260522.csv,False
LTCUSDT,2024-01,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=LTCUSDT\month=2024-01\part.parquet,True,7DBEB975DCC61DD6E9DBF723ECD3604AA34D0260194DC68034D097694A3C60AA,E6F909F2A672A8D30EF11DC600F67EAEA5FC999BB8EA077686D2E899D5DD3D55,E6F909F2A672A8D30EF11DC600F67EAEA5FC999BB8EA077686D2E899D5DD3D55,https://data.binance.vision/data/futures/um/monthly/aggTrades/LTCUSDT/LTCUSDT-aggTrades-2024-01.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_robust_2024-01_2026-05_company_noproxy_resume_LTCUSDT_p1_20260523_125630.csv,False
LTCUSDT,2024-02,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=LTCUSDT\month=2024-02\part.parquet,True,B0FB85CD4CAE8B34B3F0652C60F0D23E0DB7B001758AB01F58C54FC7C6B4B298,09E616B121145A76911CD54C1F63682861D4BD8EA1BE767200481073D1A841FF,09E616B121145A76911CD54C1F63682861D4BD8EA1BE767200481073D1A841FF,https://data.binance.vision/data/futures/um/monthly/aggTrades/LTCUSDT/LTCUSDT-aggTrades-2024-02.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_robust_2024-01_2026-05_company_noproxy_resume_LTCUSDT_p1_20260523_125630.csv,False
LTCUSDT,2024-03,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=LTCUSDT\month=2024-03\part.parquet,True,86FA52C53223B9FBDA16CC70F55F6FE43C7FBE4905D4F025F78E527E4BDB3160,C714D018A79B21F336B955362A0FFA2FC628A8A5A2054B79A45BC06A202E139F,C714D018A79B21F336B955362A0FFA2FC628A8A5A2054B79A45BC06A202E139F,https://data.binance.vision/data/futures/um/monthly/aggTrades/LTCUSDT/LTCUSDT-aggTrades-2024-03.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_robust_2024-01_2026-05_company_noproxy_resume_LTCUSDT_p1_20260523_125630.csv,False
LTCUSDT,2024-04,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=LTCUSDT\month=2024-04\part.parquet,True,1C8131B09DCE9C7371E22D1E683867243B861EBDA3A3F328EFFA6C47A71AEDC8,52085C898200B664A17D2949C5EF95F92C0609CEDB48A35D38FBD0C2A27560C8,52085C898200B664A17D2949C5EF95F92C0609CEDB48A35D38FBD0C2A27560C8,https://data.binance.vision/data/futures/um/monthly/aggTrades/LTCUSDT/LTCUSDT-aggTrades-2024-04.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_robust_2024-01_2026-05_company_noproxy_resume_LTCUSDT_p1_20260523_125630.csv,False
LTCUSDT,2024-05,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=LTCUSDT\month=2024-05\part.parquet,True,65D845A794D7DBC0B52CFA7AD59A138F2658E98C80466653A8B8BCBA07F9EB30,737B16A7430C74CF24AAC86DC9A2A6E5274A4F017BB4F653CA78DFB8E14E6F96,737B16A7430C74CF24AAC86DC9A2A6E5274A4F017BB4F653CA78DFB8E14E6F96,https://data.binance.vision/data/futures/um/monthly/aggTrades/LTCUSDT/LTCUSDT-aggTrades-2024-05.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_robust_2024-01_2026-05_company_noproxy_resume_LTCUSDT_p1_20260523_125630.csv,False
LTCUSDT,2024-06,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=LTCUSDT\month=2024-06\part.parquet,True,BA95A1BCECFD5B4B5386FBCF06F66ECFFCFF85FA0538A1098FF0B55C452A624E,8D3B672C8FCF8481250D7CCD19484E4C1623B3E67C14724B9EB540E91971EBBA,8D3B672C8FCF8481250D7CCD19484E4C1623B3E67C14724B9EB540E91971EBBA,https://data.binance.vision/data/futures/um/monthly/aggTrades/LTCUSDT/LTCUSDT-aggTrades-2024-06.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_robust_2024-01_2026-05_company_noproxy_resume_LTCUSDT_p1_20260523_125630.csv,False
SOLUSDT,2024-01,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=SOLUSDT\month=2024-01\part.parquet,True,F44427FF4993753D7F4E18CF589FBED9B09D104BB4F6F399BC8EC70C86C3FB6B,37238FABB9A620074B30690DDBCFB10D0163800736F7562878992CD49E5E5A61,37238FABB9A620074B30690DDBCFB10D0163800736F7562878992CD49E5E5A61,https://data.binance.vision/data/futures/um/monthly/aggTrades/SOLUSDT/SOLUSDT-aggTrades-2024-01.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_raw_only_2024-01_2024-05_a7u0r_repair_20260522_early_missing.csv,False
SOLUSDT,2024-02,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=SOLUSDT\month=2024-02\part.parquet,True,FC52878310F7FB3C752CCD269E2A0A69D91AE78761EE840C9CFA02C6CD77C3F1,19C1DD5F682C9FB70DD7DE795277C66D1BFDC6F4161CA667F589893456F6E00A,19C1DD5F682C9FB70DD7DE795277C66D1BFDC6F4161CA667F589893456F6E00A,https://data.binance.vision/data/futures/um/monthly/aggTrades/SOLUSDT/SOLUSDT-aggTrades-2024-02.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_raw_only_2024-01_2024-05_a7u0r_repair_20260522_early_missing.csv,False
SOLUSDT,2024-03,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=SOLUSDT\month=2024-03\part.parquet,True,596348E11133EA8C3B27FA4DAB4C41AEB5E95C0FFF347166B89B77842600DA4A,D36276E81C0F291CE1382E4E113011F6DCE86EDC7C13640D3685D1408C6108AE,D36276E81C0F291CE1382E4E113011F6DCE86EDC7C13640D3685D1408C6108AE,https://data.binance.vision/data/futures/um/monthly/aggTrades/SOLUSDT/SOLUSDT-aggTrades-2024-03.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_raw_only_2024-01_2024-05_a7u0r_repair_20260522_early_missing.csv,False
SOLUSDT,2024-04,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=SOLUSDT\month=2024-04\part.parquet,True,D6DBB143E6A07E357278D0D9607A84D4BE071E0C8534A8123683C13A9679CC5B,25BD0B740AC049F7BCE6816AD49EEA461F7A0B063B2BC192F6C6F67D0754A58D,25BD0B740AC049F7BCE6816AD49EEA461F7A0B063B2BC192F6C6F67D0754A58D,https://data.binance.vision/data/futures/um/monthly/aggTrades/SOLUSDT/SOLUSDT-aggTrades-2024-04.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_raw_only_2024-01_2024-05_a7u0r_repair_20260522_early_missing.csv,False
SOLUSDT,2024-05,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=SOLUSDT\month=2024-05\part.parquet,True,E60ACE02117DBB8E05180957AAC5B9FA7E56BDFA0CA4A7C26600310C9DF90DA7,09E3C5F30FCA374C9DC19C65853FE9CB8E984FF9BE0D736C84B04A245CE4BD8A,09E3C5F30FCA374C9DC19C65853FE9CB8E984FF9BE0D736C84B04A245CE4BD8A,https://data.binance.vision/data/futures/um/monthly/aggTrades/SOLUSDT/SOLUSDT-aggTrades-2024-05.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_raw_only_2024-01_2024-05_a7u0r_repair_20260522_early_missing.csv,False
SOLUSDT,2024-06,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=SOLUSDT\month=2024-06\part.parquet,True,911DBCE55C0BC3BC1AB890990FE4174FB441203D3C3C4C928B17656EAEE4AB05,775FCA5D9CC6D4386C4229A1FFBCDD923F31491EA9BECC357F61215CC7CFA202,775FCA5D9CC6D4386C4229A1FFBCDD923F31491EA9BECC357F61215CC7CFA202,https://data.binance.vision/data/futures/um/monthly/aggTrades/SOLUSDT/SOLUSDT-aggTrades-2024-06.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_raw_latest_roundrobin_2024-06_2024-10_core3_202406_202410_20260521_company.csv,False
SUIUSDT,2024-01,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=SUIUSDT\month=2024-01\part.parquet,True,B83AF0386BC2644C3BEDCB3D21B037A09D1BA6F7EBF367A6566183542B351E33,F433FBCB59B9247BF6DEFDB224E255A1B2D23726B56E05147F7EC33902E343A5,F433FBCB59B9247BF6DEFDB224E255A1B2D23726B56E05147F7EC33902E343A5,https://data.binance.vision/data/futures/um/monthly/aggTrades/SUIUSDT/SUIUSDT-aggTrades-2024-01.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_raw_only_2024-01_2026-05_core12_rem9_20260522.csv,False
SUIUSDT,2024-02,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=SUIUSDT\month=2024-02\part.parquet,True,F3BD94B11173FE08DE3D3B93D90C9EA4CF789DBA423F397544D3B8258130BE52,C4FEC134C21B40A74D81EDDABD8C4FB22D638CA42E07B1BC1B04D54C0B1E3F95,C4FEC134C21B40A74D81EDDABD8C4FB22D638CA42E07B1BC1B04D54C0B1E3F95,https://data.binance.vision/data/futures/um/monthly/aggTrades/SUIUSDT/SUIUSDT-aggTrades-2024-02.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_raw_only_2024-01_2026-05_core12_rem9_20260522.csv,False
SUIUSDT,2024-03,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=SUIUSDT\month=2024-03\part.parquet,True,D537E124F09DD2D7388C6EC4CFC143A3B38C72E9E0BAF0EB2402BB9D63DD72B9,EB15A885148DADCBC01D471E7038974519DA1FC63447EC3CC39FD3D959BF3C82,EB15A885148DADCBC01D471E7038974519DA1FC63447EC3CC39FD3D959BF3C82,https://data.binance.vision/data/futures/um/monthly/aggTrades/SUIUSDT/SUIUSDT-aggTrades-2024-03.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_raw_only_2024-01_2026-05_core12_rem9_20260522.csv,False
SUIUSDT,2024-04,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=SUIUSDT\month=2024-04\part.parquet,True,EB9E23926C97E14DA31DE21BA0EAE7109EC30DF4F1763879B9DBBE185D6118B4,02BF4FA5B3102AC6AC6EBC0DE62740CF7D48A099BF955F2BB15DF7E94882D010,02BF4FA5B3102AC6AC6EBC0DE62740CF7D48A099BF955F2BB15DF7E94882D010,https://data.binance.vision/data/futures/um/monthly/aggTrades/SUIUSDT/SUIUSDT-aggTrades-2024-04.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_raw_only_2024-01_2026-05_core12_rem9_20260522.csv,False
SUIUSDT,2024-05,DEVELOPMENT,QUALIFIED,G:\AlphaFactory_CryptoData\gold\microstructure\aggtrades_1h_flow_enhanced_v1\symbol=SUIUSDT\month=2024-05\part.parquet,True,4A71CB72DBE6122E492B8861873A2689EE380E1157BFA0FB037C4974B9D9CF30,4443B5AF62D7C3558524795D50A35C3D21A5E5DDD012A7EFBFE4D8DE3E1A8C71,4443B5AF62D7C3558524795D50A35C3D21A5E5DDD012A7EFBFE4D8DE3E1A8C71,https://data.binance.vision/data/futures/um/monthly/aggTrades/SUIUSDT/SUIUSDT-aggTrades-2024-05.zip,G:\AlphaFactory_CryptoData\manifests\aggtrades_raw_only_2024-01_2026-05_core12_rem9_20260522.csv,False
