field_id,surface_role,prior_max_redundancy_spearman,prior_redundancy_cluster_id,selection_samples,selection_normalized_value_entropy,selection_target_entropy,selection_target_conditional_entropy,selection_target_mutual_information,selection_target_null_q95,selection_target_mi_excess_q95,selection_residual_entropy,selection_residual_conditional_entropy,selection_residual_mutual_information,selection_residual_null_q95,selection_residual_mi_excess_q95,selection_positive_month_ratio,selection_residual_positive_month_ratio,stability_samples,stability_normalized_value_entropy,stability_target_entropy,stability_target_conditional_entropy,stability_target_mutual_information,stability_target_null_q95,stability_target_mi_excess_q95,stability_residual_entropy,stability_residual_conditional_entropy,stability_residual_mutual_information,stability_residual_null_q95,stability_residual_mi_excess_q95,stability_positive_month_ratio,stability_residual_positive_month_ratio,stable_target_information,stable_residual_information
listing_age_days,ADDED,0.7489525212884874,BROAD_PANEL_BASELINE:listing_age_days,200000,0.47540412239256236,2.6998255968048572,2.6957096603201918,0.00411593648466548,0.00443700760233001,-0.00032107111766453006,2.6987211398234088,2.6944465832962106,0.004274556527198157,0.004277708467873417,-3.1519406752597567e-06,0.0,0.5,200000,0.4564275745798789,2.766932717566088,2.7574107458661814,0.009521971699906505,0.009936727882500189,-0.00041475618259368373,2.765163367349921,2.7555369192996935,0.009626448050227328,0.009530099781371993,9.634826885533514e-05,0.5,1.0,False,False
open_interest_last_change_1h,ADDED,0.7025101102970588,BROAD_PANEL_BASELINE:open_interest_last_change_1h,200000,0.9998421121230245,2.700088277391703,2.6949735671572665,0.005114710234436639,0.0035566590291675362,0.001558051205269103,2.6990330767479125,2.6938533487329126,0.005179728015000045,0.003556906569204407,0.0016228214457956382,1.0,1.0,200000,0.99794900787937,2.767037192640757,2.7612862149041155,0.005750977736641353,0.004453643410813328,0.001297334325828025,2.765355965160508,2.759501099915157,0.005854865245351327,0.004371741931331151,0.0014831233140201756,1.0,1.0,True,True
open_interest_value_last_change_1h,ADDED,0.7025101102970588,BROAD_PANEL_BASELINE:open_interest_value_last_change_1h,200000,0.9931406185677141,2.700088277391703,2.691394256152835,0.0086940212388681,0.006232003092584526,0.0024620181462835745,2.6990330767479125,2.6903085775534388,0.008724499194473856,0.006221957255152157,0.002502541939321698,0.5,0.5,200000,0.999177515297876,2.767037192640757,2.758226223857579,0.008810968783177744,0.006584658190121559,0.0022263105930561845,2.765355965160508,2.7566106239153885,0.008745341245119654,0.006544201870419269,0.002201139374700385,1.0,1.0,True,True
top_long_short_position_ratio_mean,ADDED,0.9996422853794301,BROAD_PANEL_BASELINE:top_long_short_position_ratio_last,200000,0.7393284718251427,2.6998255968048572,2.6974587868201447,0.0023668099847126067,0.004372462878734206,-0.002005652894021599,2.6987211398234088,2.696033370583543,0.00268776923986597,0.004918346819513586,-0.002230577579647616,0.0,0.0,200000,0.8621595475637297,2.7668274105111528,2.7653791367853358,0.0014482737258170414,0.002091921679689302,-0.0006436479538722605,2.7650660958712283,2.7634124216407163,0.0016536742305119933,0.002107955433071742,-0.00045428120255974866,0.0,0.0,False,False
index_open,ADDED,0.9999915487649743,BROAD_PANEL_BASELINE:index_high,200000,0.9765912765155096,2.7002505602535742,2.694230445646086,0.0060201146074882386,0.006346457142115009,-0.00032634253462677024,2.699152715812656,2.692564914726348,0.006587801086308252,0.007011940157995844,-0.0004241390716875921,0.0,0.0,200000,0.9879433261767848,2.766932717566088,2.7599906184207534,0.006942099145334627,0.007089109694711316,-0.0001470105493766886,2.765163367349921,2.758587059395594,0.006576307954326622,0.006583070943731327,-6.762989404705301e-06,0.0,0.0,False,False
trade_return_1h,ADDED,0.6731798701044838,BROAD_PANEL_BASELINE:trade_return_1h,200000,0.9735503822945586,2.6998255968048572,2.6878733212142576,0.011952275590599767,0.009513400045690963,0.002438875544908804,2.6987211398234088,2.686329135611487,0.012392004211921782,0.009913577072599352,0.0024784271393224304,0.5,0.5,200000,0.9974885584901448,2.766932717566088,2.7541007260002317,0.012831991565856363,0.009494099271300275,0.003337892294556088,2.765163367349921,2.752555431810084,0.01260793553983677,0.009355654465435886,0.003252281074400884,1.0,1.0,True,True
trade_count,ADDED,0.9416448561318038,BROAD_PANEL_BASELINE:trade_count,200000,0.9227577955818669,2.6998255968048572,2.6759611246701693,0.02386447213468782,0.02159665278439808,0.0022678193502897424,2.6987211398234088,2.673195716780184,0.025525423043224856,0.022929322494583532,0.002596100548641324,1.0,1.0,200000,0.9992527139838415,2.766932717566088,2.7475354829211196,0.019397234644968668,0.017934109596505477,0.001463125048463191,2.765163367349921,2.746195485448109,0.018967881901811916,0.017606860713421157,0.0013610211883907583,1.0,1.0,True,True
top_long_short_account_ratio_mean,ADDED,0.9981880579901743,BROAD_PANEL_BASELINE:top_long_short_account_ratio_last,200000,0.8729161928893586,2.6998255968048572,2.6945024616242432,0.005323135180613798,0.007311716483313608,-0.00198858130269981,2.6987211398234088,2.693322721767368,0.005398418056041007,0.0074314436936302975,-0.0020330256375892903,0.0,0.0,200000,0.9703135165874622,2.7668274105111528,2.75884620112972,0.00798120938143263,0.010355880107368397,-0.002374670725935767,2.7650660958712283,2.757282805203424,0.007783290667804304,0.010320780901485612,-0.0025374902336813077,0.0,0.0,False,False
premium_open,ADDED,0.7279071294513969,BROAD_PANEL_BASELINE:premium_open,200000,0.9097481906397722,2.6998255968048572,2.695600553356129,0.004225043448728021,0.0071767734270686894,-0.002951729978340668,2.6987211398234088,2.694071073721262,0.004650066102146724,0.007725084988124053,-0.0030750188859773294,0.0,0.0,200000,0.8450196805168826,2.766932717566088,2.7647899460370926,0.0021427715289955027,0.00235841143010238,-0.00021563990110687716,2.765163367349921,2.762936167319978,0.002227200029942815,0.0022482819993374452,-2.1081969394630157e-05,0.0,0.0,False,False
history_length_hours,ADDED,0.716143356976472,BROAD_PANEL_BASELINE:history_length_hours,200000,0.11639030523323105,2.6998255968048572,2.697793362056762,0.0020322347480952237,0.0025073479039783267,-0.00047511315588310296,2.6987211398234088,2.696643887510521,0.0020772523128878197,0.0020036663003588106,7.358601252900913e-05,0.0,1.0,200000,0.05827344325348826,2.766932717566088,2.7627554615645935,0.004177256001494432,0.004556584038316547,-0.00037932803682211476,2.765163367349921,2.760950337240406,0.0042130301095149,0.003885644513554947,0.0003273855959599532,0.5,1.0,False,True
open_interest_last_change_4h,ADDED,0.7695788335197008,BROAD_PANEL_BASELINE:open_interest_last_change_4h,200000,0.999815410442371,2.7000208813344075,2.6934219403740465,0.006598940960360974,0.003907539186488602,0.002691401773872372,2.6989411647451864,2.6922826081184885,0.006658556626698019,0.0038230151329938632,0.002835541493704156,1.0,1.0,200000,0.9956227728745113,2.7672288636476674,2.7609393581519046,0.006289505495762664,0.004779202518490321,0.0015103029772723436,2.7654796039850824,2.7591586908807804,0.00632091310430183,0.004698932196203401,0.0016219809080984292,1.0,1.0,True,True
open_interest_value_last_change_4h,ADDED,0.7695788335197008,BROAD_PANEL_BASELINE:open_interest_value_last_change_4h,200000,0.9966955830863343,2.7000208813344075,2.6893206618951737,0.010700219439233665,0.005070561223011874,0.005629658216221791,2.6989411647451864,2.6881480841818486,0.010793080563337928,0.0050898552269402104,0.005703225336397718,1.0,1.0,200000,0.997864647956957,2.7672288636476674,2.757068064677962,0.010160798969705547,0.006319879780728954,0.003840919188976593,2.7654796039850824,2.755357760265631,0.010121843719451476,0.006258361068351751,0.003863482651099725,1.0,1.0,True,True
index_low,ADDED,0.9999912947523967,BROAD_PANEL_BASELINE:index_high,200000,0.9767667582197916,2.7002505602535742,2.6942275090090986,0.006023051244475778,0.006349873099639497,-0.00032682185516371906,2.699152715812656,2.6925587665108233,0.006593949301832819,0.007017988178197459,-0.00042403887636463956,0.0,0.0,200000,0.9878873978893952,2.766932717566088,2.7599861836767907,0.006946533889297307,0.0071296086466267426,-0.00018307475732943536,2.765163367349921,2.758595303845875,0.006568063504046196,0.00659076082299261,-2.2697318946413893e-05,0.0,0.0,False,False
taker_buy_sell_volume_ratio_last,ADDED,0.24308391381245184,BROAD_PANEL_BASELINE:taker_buy_sell_volume_ratio_last,200000,0.9846080292360493,2.6998255968048572,2.6952179528051254,0.004607643999731935,0.0036333509257155407,0.0009742930740163943,2.6987211398234088,2.69399518978245,0.004725950040958767,0.003886425062690834,0.0008395249782679332,0.5,0.5,200000,0.999391696475848,2.7668274105111528,2.7613367417606853,0.005490668750467378,0.0038917850164995613,0.0015988837339678168,2.7650660958712283,2.759596929885372,0.0054691659858561986,0.0038480481518996237,0.0016211178339565748,1.0,1.0,True,True
premium_low,ADDED,0.6600428591009387,BROAD_PANEL_BASELINE:premium_low,200000,0.9087345127302335,2.6998255968048572,2.6901255421310752,0.009700054673782049,0.00839476534746404,0.0013052893263180085,2.6987211398234088,2.688505151769063,0.01021598805434618,0.00875214211513171,0.0014638459392144702,0.5,0.5,200000,0.9919624958508572,2.766932717566088,2.7535045664422673,0.013428151123820852,0.011335854667287358,0.0020922964565334937,2.765163367349921,2.751984322430278,0.013179044919643217,0.01123947408960721,0.0019395708300360068,0.5,0.5,True,True
age_percentile_active_universe,ADDED,0.8369444820043631,BROAD_PANEL_BASELINE:age_percentile_active_universe,200000,-0.0,2.6998255968048572,2.6998255968048572,0.0,0.0,0.0,2.6987211398234088,2.6987211398234088,2.2204460492503128e-16,0.0,2.2204460492503128e-16,0.0,0.5,200000,-0.0,2.766932717566088,2.766932717566088,0.0,1.7763568394002498e-16,-1.7763568394002498e-16,2.765163367349921,2.765163367349921,0.0,0.0,0.0,0.0,0.5,False,False
open_interest_last_change_24h,ADDED,0.8311849264280818,BROAD_PANEL_BASELINE:open_interest_last_change_24h,200000,0.9993833213394657,2.699926297285389,2.69159080816184,0.008335489123549106,0.014649068745244851,-0.006313579621695745,2.6988432056941387,2.690507842371769,0.008335363322369645,0.014683276186827207,-0.006347912864457562,0.0,0.0,200000,0.9936273743473794,2.7670889545986137,2.7606095199906955,0.006479434607918307,0.014117930443096192,-0.0076384958351778855,2.765365304873118,2.758935388206885,0.0064299166662327295,0.014094742335621814,-0.007664825669389084,0.0,0.0,False,False
open_interest_value_last_change_24h,ADDED,0.8311849264280818,BROAD_PANEL_BASELINE:open_interest_value_last_change_24h,200000,0.9973023736036755,2.699926297285389,2.6858109947743354,0.014115302511053477,0.04335381523195336,-0.029238512720899886,2.6988432056941387,2.6846158567897542,0.014227348904384388,0.043304032627602684,-0.029076683723218297,0.0,0.0,200000,0.9970778910237326,2.7670889545986137,2.757623908042621,0.009465046555992703,0.0409898526922416,-0.0315248061362489,2.765365304873118,2.7558965173096466,0.009468787563471352,0.04085297818484521,-0.031384190621373854,0.0,0.0,False,False
index_high,ADDED,0.9999922742433613,BROAD_PANEL_BASELINE:index_high,200000,0.9765161316259651,2.7002505602535742,2.6942687074350413,0.005981852818532731,0.00629791586978932,-0.0003160630512565885,2.699152715812656,2.692596796331514,0.006555919481141784,0.007007608708544591,-0.00045168922740280743,0.0,0.0,200000,0.9881752586622777,2.766932717566088,2.759999016875581,0.00693370069050704,0.007122358353133466,-0.000188657662626426,2.765163367349921,2.7586196351189667,0.0065437322309541595,0.00659074817197991,-4.7015941025750456e-05,0.0,0.0,False,False
taker_buy_sell_volume_ratio_mean,ADDED,0.4077813227880819,BROAD_PANEL_BASELINE:taker_buy_sell_volume_ratio_mean,200000,0.9730653714870549,2.6998255968048572,2.6915749039907824,0.008250692814074898,0.0074753876120920255,0.0007753052019828727,2.6987211398234088,2.689809100188593,0.0089120396348161,0.008290154486181688,0.0006218851486344129,0.5,0.5,200000,0.9968763009564184,2.7668274105111528,2.7578967859943964,0.008930624516756632,0.007870356970226765,0.0010602675465298667,2.7650660958712283,2.756365171232057,0.00870092463917127,0.007539794226385288,0.0011611304127859823,1.0,1.0,True,True
mark_index_basis_bps,ADDED,0.9087746685434941,BROAD_PANEL_BASELINE:mark_index_basis_bps,200000,0.9316733391065849,2.7002505602535742,2.6959403713208028,0.004310188932771469,0.00892781825038107,-0.004617629317609602,2.699152715812656,2.6944155117283075,0.0047372040843486314,0.009427606999860776,-0.004690402915512144,0.0,0.0,200000,0.9749299430198546,2.7671411833144264,2.76536245658034,0.0017787267340865658,0.002704234399205544,-0.000925507665118978,2.7653629012156,2.7637046851567555,0.0016582160588445001,0.00258533821459775,-0.00092712215575325,0.0,0.0,False,False
open_interest_mean,ADDED,0.9995390538658431,BROAD_PANEL_BASELINE:open_interest_last,200000,0.9932434593160885,2.6998255968048572,2.69335757753812,0.00646801926673693,0.006749167701897006,-0.00028114843516007654,2.6987211398234088,2.691808222100395,0.0069129177230136864,0.007218269282407586,-0.00030535155939389984,1.0,1.0,200000,0.9892238414284613,2.7668274105111528,2.759949483815758,0.0068779266953948055,0.006654578589635838,0.0002233481057589675,2.7650660958712283,2.7582630036365603,0.006803092234667947,0.006417200351484646,0.000385891883183301,0.0,0.0,False,False
taker_buy_quote_volume,ADDED,0.9969492744321894,BROAD_PANEL_BASELINE:taker_buy_quote_volume,200000,0.9666099522274297,2.6998255968048572,2.68803345879255,0.011792138012307067,0.010726077450461977,0.0010660605618450902,2.6987211398234088,2.686339722288821,0.012381417534587623,0.01112144208869195,0.0012599754458956728,0.5,0.5,200000,0.9984801220629519,2.766932717566088,2.7540926980991265,0.012840019466961358,0.01246843521557837,0.00037158425138298853,2.765163367349921,2.752488361717513,0.012675005632408226,0.012406223176564844,0.00026878245584338253,1.0,1.0,True,True
premium_close,ADDED,0.9087746685434941,BROAD_PANEL_BASELINE:premium_close,200000,0.9104912659349351,2.6998255968048572,2.6956530177270612,0.004172579077795898,0.008110341314252069,-0.003937762236456171,2.6987211398234088,2.694071138478537,0.004650001344871612,0.008772033659220867,-0.004122032314349255,0.0,0.0,200000,0.8466072723403769,2.766932717566088,2.7646575827970974,0.0022751347689905633,0.002579076247907321,-0.00030394147891675766,2.765163367349921,2.7627922260899376,0.002371141259983386,0.0024293956300095896,-5.825437002620346e-05,0.0,0.0,False,False
open_interest_last,ADDED,0.9995390538658431,BROAD_PANEL_BASELINE:open_interest_last,200000,0.993315382860937,2.6998255968048572,2.6934413837523565,0.006384213052500693,0.006686355538977095,-0.0003021424864764026,2.6987211398234088,2.6918896355298823,0.006831504293526539,0.007143911642875474,-0.000312407349348935,1.0,1.0,200000,0.9892827246684445,2.7668274105111528,2.7599180055265755,0.006909404984577234,0.006667190564978613,0.00024221441959862075,2.7650660958712283,2.7582293918644614,0.006836704006766732,0.006431701171788014,0.0004050028349787179,0.0,0.0,False,False
trade_volume,ADDED,0.9989434948443431,BROAD_PANEL_BASELINE:taker_buy_volume,200000,0.9987822028898252,2.6998255968048572,2.689759307933371,0.010066288871486473,0.008705132411172305,0.0013611564603141675,2.6987211398234088,2.688638980453843,0.010082159369565594,0.00875664056087986,0.0013255188086857342,1.0,1.0,200000,0.991745932122235,2.766932717566088,2.7556511285041836,0.011281589061904651,0.010529759361004372,0.0007518297009002795,2.765163367349921,2.75413701535427,0.01102635199565108,0.01041960909326401,0.00060674290238707,1.0,1.0,True,True
