checkpoint_id,cell_id,strict_count,normal_count,control_count,hypothesis_family,feature_family_set,operator_motif,temporal_horizon_class,normalization_scope,residualization_target,turnover_class,regime_fold_target,source_field_families,pre_may_pass_normal_count,pre_may_pass_normal_rate,post_may_candidate_v3_count_stress_only,post_may_candidate_v3_rate_stress_only,negative_control_research_like_count,raw_validation_fail_rate,raw_recent_fail_rate,cost20_recent_fail_rate,lag1_recent_fail_rate,residual_funding_recent_fail_rate,may_stress_veto_rate_stress_only,liquidity_volatility_share,policy_uses_may
02,C0086,24,24,0,H04_basis_compression_expansion,P7_cross_symbol_relative,TSMeanRank,H6,cross_symbol_zscore,none,medium_turnover,F1_high_realized_vol,basis;price,0,0.0,0,0.0,0,0.875,1.0,1.0,1.0,0.875,0.9166666666666666,0.0,False
02,C0087,24,24,0,H13_symbol_tier_relative,P9_price_basis,ResidualizeVsCore4,mixed_6_24,same_symbol_rank,Core4,low_turnover,F3_high_liquidity_high_vol,basis;price,4,0.16666666666666666,1,0.041666666666666664,0,0.6666666666666666,0.625,0.7083333333333334,0.625,0.75,0.75,0.0,False
02,C0088,24,24,0,H14_open_ast_cem_diversity,P13_trade_size_volatility,TSStdZScore,H12,same_symbol_rank,none,low_turnover,F1_high_realized_vol,liquidity;volatility,4,0.16666666666666666,0,0.0,0,0.7916666666666666,0.4166666666666667,0.5416666666666666,0.4166666666666667,0.4166666666666667,0.9166666666666666,1.0,False
02,C0089,24,24,0,H06_liquidity_structure_ex_realized_vol_mul,P14_horizon_spread,ClipRank,spread_12_vs_48,cross_symbol_zscore,FundingCore,lag_stable,F7_trend_reversal,price;volatility,4,0.16666666666666666,1,0.041666666666666664,0,0.625,0.4583333333333333,0.5,0.4583333333333333,0.3333333333333333,0.7916666666666666,0.0,False
02,C0090,24,24,0,H12_horizon_ensemble_stability,P1_range_volatility,RollingMaxRank,H12,cross_symbol_rank,FundingCore,medium_turnover,F2_low_liquidity,volatility,3,0.125,0,0.0,0,0.7083333333333334,0.625,0.7083333333333334,0.625,0.4583333333333333,0.9166666666666666,0.0,False
02,C0091,24,24,0,H14_open_ast_cem_diversity,P7_cross_symbol_relative,HorizonSpread,H72,same_symbol_rank,none,lag_stable,F4_basis_dislocation,basis;price,4,0.16666666666666666,1,0.041666666666666664,0,0.5,0.7083333333333334,0.7916666666666666,0.7083333333333334,0.625,0.5,0.0,False
02,C0092,24,24,0,H12_horizon_ensemble_stability,P4_taker_flow,TSMeanRank,H12,cross_symbol_rank,FundingCore,lag_stable,F7_trend_reversal,flow,1,0.041666666666666664,0,0.0,0,0.875,0.875,0.9583333333333334,0.875,0.7083333333333334,0.75,0.0,False
02,C0093,24,0,24,H15_placebo_null_adversarial,P10_price_liquidity,DecayZScore,H6,cross_symbol_zscore,none,medium_turnover,F5_funding_neutral,liquidity;price,0,,0,,0,,,,,,,0.0,False
02,C0094,24,24,0,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,HorizonSpread,H48,cross_symbol_rank,FundingCore,low_turnover,F0_calendar_blocks,liquidity;price,14,0.5833333333333334,0,0.0,0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.7916666666666666,0.0,False
02,C0095,24,24,0,H07_taker_flow_lag_stable,P8_regime_state,RollingMaxRank,H6,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F8_low_vol_high_liquidity,liquidity;volatility,9,0.375,1,0.041666666666666664,0,0.375,0.5,0.5833333333333334,0.5,0.375,0.6666666666666666,1.0,False
02,C0096,24,24,0,H06_liquidity_structure_ex_realized_vol_mul,P10_price_liquidity,MulRankZScore,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore_and_Core4,low_turnover,F5_funding_neutral,liquidity;price,9,0.375,0,0.0,0,0.2916666666666667,0.5,0.5416666666666666,0.4583333333333333,0.375,0.9166666666666666,0.0,False
02,C0097,24,24,0,H11_regime_conditional_non_may,P9_price_basis,HorizonSpread,H24,cross_symbol_rank,FundingCore,low_turnover,F0_calendar_blocks,basis;price,7,0.2916666666666667,0,0.0,0,0.5,0.375,0.5833333333333334,0.4166666666666667,0.375,1.0,0.0,False
02,C0098,24,24,0,H13_symbol_tier_relative,P12_liquidity_flow,AddZScore,mixed_6_24,same_symbol_zscore,none,lag_stable,F7_trend_reversal,flow;liquidity,4,0.16666666666666666,0,0.0,0,0.5,0.625,0.8333333333333334,0.6666666666666666,0.4583333333333333,0.875,0.0,False
02,C0099,24,24,0,H12_horizon_ensemble_stability,P13_trade_size_volatility,HorizonSpread,H12,cross_symbol_zscore,Core4,medium_turnover,F8_low_vol_high_liquidity,liquidity;volatility,1,0.041666666666666664,0,0.0,0,0.8333333333333334,0.875,0.9166666666666666,0.875,0.6666666666666666,0.75,1.0,False
02,C0100,24,24,0,H09_trend_reversal_horizon_mix,P2_liquidity,DeltaRank,spread_12_vs_48,cross_symbol_zscore,none,medium_turnover,F11_cross_symbol_crowding,liquidity,2,0.08333333333333333,0,0.0,0,0.6666666666666666,0.875,0.9166666666666666,0.875,0.75,0.4166666666666667,0.0,False
02,C0101,24,24,0,H10_range_breakout_failure,P12_liquidity_flow,DeltaRank,H24,same_symbol_zscore,FundingCore,lag_stable,F0_calendar_blocks,flow;liquidity,10,0.4166666666666667,5,0.20833333333333334,0,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5,0.0,False
02,C0102,24,24,0,H13_symbol_tier_relative,P14_horizon_spread,TSRankMul,mixed_6_24,cross_symbol_rank,Core4,lag_stable,F10_volatility_compression,price;volatility,5,0.20833333333333334,1,0.041666666666666664,0,0.4583333333333333,0.5416666666666666,0.625,0.5416666666666666,0.4583333333333333,0.7083333333333334,0.0,False
02,C0103,24,24,0,H00_low_turnover_robust,P6_funding_observable,ResidualizeVsFundingCore,spread_12_vs_48,same_symbol_rank,FundingCore,lag_stable,F6_cross_symbol_dispersion,funding,3,0.125,1,0.041666666666666664,0,0.3333333333333333,0.5416666666666666,0.625,0.5416666666666666,0.75,0.7083333333333334,0.0,False
02,C0104,24,24,0,H11_regime_conditional_non_may,P11_volatility_basis,ResidualizeVsFundingCore,ensemble_6_12_24_48,same_symbol_rank,FundingCore,medium_turnover,F11_cross_symbol_crowding,basis;volatility,0,0.0,0,0.0,0,0.5416666666666666,0.875,0.9583333333333334,0.8333333333333334,0.875,1.0,0.0,False
02,C0105,24,24,0,H08_trade_size_microstructure_lite,P2_liquidity,MulRankRank,H12,same_symbol_rank,none,lag_stable,F7_trend_reversal,liquidity,7,0.2916666666666667,0,0.0,0,0.3333333333333333,0.5833333333333334,0.625,0.4583333333333333,0.4583333333333333,0.75,0.0,False
02,C0106,24,24,0,H04_basis_compression_expansion,P11_volatility_basis,ResidualizeVsCore4,mixed_6_24,cross_symbol_rank,Core4,lag_stable,F0_calendar_blocks,basis;volatility,3,0.125,1,0.041666666666666664,0,0.4583333333333333,0.7083333333333334,0.75,0.7083333333333334,0.6666666666666666,0.4166666666666667,0.0,False
02,C0107,24,24,0,H11_regime_conditional_non_may,P11_volatility_basis,RegimeMaskNonMay,H48,same_symbol_zscore,Core4,low_turnover,F5_funding_neutral,basis;volatility,9,0.375,0,0.0,0,0.375,0.375,0.375,0.375,0.375,1.0,0.0,False
02,C0108,24,24,0,H06_liquidity_structure_ex_realized_vol_mul,P12_liquidity_flow,CrossSymbolRank,mixed_12_48,same_symbol_zscore,Core4,low_turnover,F4_basis_dislocation,flow;liquidity,7,0.2916666666666667,2,0.08333333333333333,0,0.25,0.625,0.6666666666666666,0.5833333333333334,0.4166666666666667,0.875,0.0,False
02,C0109,24,24,0,H03_basis_premium_residual,P9_price_basis,SmoothInteraction,mixed_12_48,same_symbol_zscore,none,low_turnover,F1_high_realized_vol,basis;price,2,0.08333333333333333,1,0.041666666666666664,0,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.7083333333333334,0.875,0.0,False
02,C0110,24,24,0,H06_liquidity_structure_ex_realized_vol_mul,P5_basis_premium,SmoothInteraction,H6,same_symbol_zscore,FundingCore_and_Core4,low_turnover,F9_liquidity_shock,basis,4,0.16666666666666666,0,0.0,0,0.6666666666666666,0.5833333333333334,0.75,0.5833333333333334,0.2916666666666667,0.9583333333333334,0.0,False
02,C0111,24,24,0,H12_horizon_ensemble_stability,P7_cross_symbol_relative,RollingMaxRank,H24,cross_symbol_zscore,Core4,low_turnover,F3_high_liquidity_high_vol,basis;price,6,0.25,1,0.041666666666666664,0,0.4166666666666667,0.4166666666666667,0.5,0.375,0.5833333333333334,0.75,0.0,False
02,C0112,24,24,0,H12_horizon_ensemble_stability,P14_horizon_spread,ResidualizeVsCore4,H48,cross_symbol_zscore,FundingCore,lag_stable,F4_basis_dislocation,price;volatility,5,0.20833333333333334,0,0.0,0,0.5,0.5,0.5416666666666666,0.5,0.6666666666666666,0.5833333333333334,0.0,False
02,C0113,24,24,0,H04_basis_compression_expansion,P9_price_basis,ResidualizeVsFundingCore,mixed_12_48,same_symbol_zscore,FundingCore,low_turnover,F2_low_liquidity,basis;price,1,0.041666666666666664,1,0.041666666666666664,0,0.75,0.75,0.7916666666666666,0.75,0.75,0.7083333333333334,0.0,False
02,C0114,24,24,0,H06_liquidity_structure_ex_realized_vol_mul,P5_basis_premium,RegimeMaskNonMay,mixed_6_24,cross_symbol_zscore,FundingCore,medium_turnover,F11_cross_symbol_crowding,basis,0,0.0,0,0.0,0,0.9583333333333334,0.7916666666666666,0.875,0.7916666666666666,0.7916666666666666,1.0,0.0,False
02,C0115,24,24,0,H02_cross_symbol_dispersion_reversal,P5_basis_premium,RollingMaxRank,H6,same_symbol_zscore,Core4,medium_turnover,F10_volatility_compression,basis,0,0.0,0,0.0,0,1.0,1.0,1.0,1.0,0.75,0.7916666666666666,0.0,False
02,C0116,24,24,0,H10_range_breakout_failure,P8_regime_state,SafeDivZScore,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,lag_stable,F0_calendar_blocks,liquidity;volatility,0,0.0,0,0.0,0,0.75,1.0,1.0,1.0,0.875,0.5,1.0,False
02,C0117,24,24,0,H00_low_turnover_robust,P10_price_liquidity,AbsZScore,spread_6_vs_24,same_symbol_zscore,Core4,lag_stable,F7_trend_reversal,liquidity;price,5,0.20833333333333334,2,0.08333333333333333,0,0.5416666666666666,0.5416666666666666,0.625,0.5416666666666666,0.4583333333333333,0.5,0.0,False
02,C0118,24,24,0,H12_horizon_ensemble_stability,P8_regime_state,RollingMaxRank,H12,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F11_cross_symbol_crowding,liquidity;volatility,4,0.16666666666666666,0,0.0,0,0.5,0.75,0.75,0.7083333333333334,0.20833333333333334,0.6666666666666666,1.0,False
02,C0119,24,24,0,H01_cross_symbol_relative_strength,P7_cross_symbol_relative,ResidualizeVsFundingCore,H48,same_symbol_rank,FundingCore_and_Core4,low_turnover,F7_trend_reversal,basis;price,0,0.0,0,0.0,0,0.7083333333333334,0.5416666666666666,0.625,0.5416666666666666,0.7916666666666666,0.5416666666666666,0.0,False
02,C0120,24,24,0,H14_open_ast_cem_diversity,P2_liquidity,TSMeanRank,spread_12_vs_48,same_symbol_zscore,none,lag_stable,F10_volatility_compression,liquidity,3,0.125,2,0.08333333333333333,0,0.625,0.75,0.8333333333333334,0.75,0.625,0.25,0.0,False
02,C0121,24,24,0,H01_cross_symbol_relative_strength,P12_liquidity_flow,TSRankMul,mixed_6_24,same_symbol_zscore,FundingCore_and_Core4,low_turnover,F8_low_vol_high_liquidity,flow;liquidity,5,0.20833333333333334,1,0.041666666666666664,0,0.375,0.625,0.625,0.625,0.625,0.625,0.0,False
02,C0122,24,24,0,H02_cross_symbol_dispersion_reversal,P8_regime_state,AbsZScore,H12,cross_symbol_zscore,FundingCore_and_Core4,low_turnover,F6_cross_symbol_dispersion,liquidity;volatility,7,0.2916666666666667,5,0.20833333333333334,0,0.5,0.5,0.5833333333333334,0.5,0.375,0.2916666666666667,1.0,False
02,C0123,24,24,0,H01_cross_symbol_relative_strength,P6_funding_observable,MulRankZScore,mixed_6_24,same_symbol_zscore,Core4,medium_turnover,F1_high_realized_vol,funding,1,0.041666666666666664,0,0.0,0,0.7083333333333334,0.625,0.75,0.625,0.7083333333333334,0.875,0.0,False
02,C0124,24,24,0,H12_horizon_ensemble_stability,P6_funding_observable,DeltaRank,mixed_6_24,same_symbol_rank,none,low_turnover,F7_trend_reversal,funding,3,0.125,1,0.041666666666666664,0,0.5833333333333334,0.5833333333333334,0.625,0.5833333333333334,0.6666666666666666,0.9583333333333334,0.0,False
02,C0125,24,24,0,H08_trade_size_microstructure_lite,P3_trade_size,DecayZScore,H6,same_symbol_zscore,FundingCore_and_Core4,low_turnover,F11_cross_symbol_crowding,liquidity,1,0.041666666666666664,1,0.041666666666666664,0,0.625,0.875,0.9166666666666666,0.7916666666666666,0.7083333333333334,0.6666666666666666,0.0,False
02,C0126,24,24,0,H12_horizon_ensemble_stability,P9_price_basis,ResidualizeVsFundingCore,H12,cross_symbol_zscore,FundingCore_and_Core4,low_turnover,F2_low_liquidity,basis;price,2,0.08333333333333333,1,0.041666666666666664,0,0.6666666666666666,0.5833333333333334,0.8333333333333334,0.5,0.6666666666666666,0.5416666666666666,0.0,False
02,C0127,24,24,0,H00_low_turnover_robust,P10_price_liquidity,CrossSymbolRank,H6,same_symbol_rank,FundingCore_and_Core4,lag_stable,F3_high_liquidity_high_vol,liquidity;price,4,0.16666666666666666,2,0.08333333333333333,0,0.4166666666666667,0.6666666666666666,0.75,0.7083333333333334,0.5416666666666666,0.5416666666666666,0.0,False
03,C0128,24,24,0,H03_basis_premium_residual,P12_liquidity_flow,Rank,mixed_6_24,same_symbol_rank,Core4,low_turnover,F3_high_liquidity_high_vol,flow;liquidity,2,0.08333333333333333,0,0.0,0,0.5,0.7083333333333334,0.8333333333333334,0.75,0.625,0.625,0.0,False
03,C0129,24,24,0,H12_horizon_ensemble_stability,P4_taker_flow,WinsorZScore,H24,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F4_basis_dislocation,flow,1,0.041666666666666664,0,0.0,0,0.8333333333333334,0.7916666666666666,0.8333333333333334,0.7916666666666666,0.5833333333333334,0.6666666666666666,0.0,False
03,C0130,24,24,0,H09_trend_reversal_horizon_mix,P0_price_return,DecayZScore,H6,cross_symbol_rank,none,lag_stable,F7_trend_reversal,price,0,0.0,0,0.0,0,0.9166666666666666,1.0,1.0,1.0,0.5833333333333334,0.875,0.0,False
03,C0131,24,24,0,H03_basis_premium_residual,P15_open_ast_diverse,RollingMinRank,H72,cross_symbol_zscore,FundingCore,low_turnover,F8_low_vol_high_liquidity,liquidity;volatility,12,0.5,3,0.125,0,0.20833333333333334,0.125,0.125,0.125,0.4583333333333333,0.6666666666666666,1.0,False
03,C0132,24,24,0,H02_cross_symbol_dispersion_reversal,P1_range_volatility,ResidualizeVsCore4,H72,cross_symbol_rank,FundingCore,lag_stable,F4_basis_dislocation,volatility,16,0.6666666666666666,0,0.0,0,0.25,0.08333333333333333,0.125,0.08333333333333333,0.125,0.9583333333333334,0.0,False
03,C0133,24,24,0,H02_cross_symbol_dispersion_reversal,P2_liquidity,NegRank,spread_6_vs_24,same_symbol_zscore,Core4,low_turnover,F5_funding_neutral,liquidity,3,0.125,1,0.041666666666666664,0,0.8333333333333334,0.75,0.7916666666666666,0.75,0.625,0.5833333333333334,0.0,False
03,C0134,24,24,0,H05_volatility_structure_ex_liquidity_mul,P1_range_volatility,DecayZScore,mixed_12_48,cross_symbol_rank,Core4,low_turnover,F9_liquidity_shock,volatility,11,0.4583333333333333,1,0.041666666666666664,0,0.3333333333333333,0.4166666666666667,0.4583333333333333,0.4166666666666667,0.3333333333333333,0.9583333333333334,0.0,False
03,C0135,24,24,0,H04_basis_compression_expansion,P1_range_volatility,DeltaRank,H6,cross_symbol_zscore,none,low_turnover,F5_funding_neutral,volatility,0,0.0,0,0.0,0,0.875,0.9166666666666666,1.0,0.875,0.9166666666666666,0.7916666666666666,0.0,False
03,C0136,24,24,0,H07_taker_flow_lag_stable,P0_price_return,SubRank,spread_6_vs_24,cross_symbol_zscore,FundingCore_and_Core4,medium_turnover,F8_low_vol_high_liquidity,price,2,0.08333333333333333,1,0.041666666666666664,0,0.625,0.5416666666666666,0.6666666666666666,0.5833333333333334,0.5416666666666666,0.4583333333333333,0.0,False
03,C0137,24,24,0,H06_liquidity_structure_ex_realized_vol_mul,P7_cross_symbol_relative,SafeDivZScore,H48,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F7_trend_reversal,basis;price,8,0.3333333333333333,2,0.08333333333333333,0,0.5,0.375,0.5,0.375,0.25,0.8333333333333334,0.0,False
03,C0138,24,24,0,H13_symbol_tier_relative,P3_trade_size,AddZScore,H48,same_symbol_zscore,Core4,lag_stable,F9_liquidity_shock,liquidity,6,0.25,4,0.16666666666666666,0,0.625,0.5833333333333334,0.625,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.0,False
03,C0139,24,24,0,H09_trend_reversal_horizon_mix,P5_basis_premium,MulRankZScore,mixed_6_24,same_symbol_rank,FundingCore,lag_stable,F7_trend_reversal,basis,1,0.041666666666666664,0,0.0,0,0.8333333333333334,0.9166666666666666,0.9583333333333334,0.9166666666666666,0.875,0.75,0.0,False
03,C0140,24,24,0,H10_range_breakout_failure,P1_range_volatility,SafeDivZScore,H72,cross_symbol_rank,none,low_turnover,F9_liquidity_shock,volatility,10,0.4166666666666667,1,0.041666666666666664,0,0.5416666666666666,0.5,0.5,0.5,0.5,0.875,0.0,False
03,C0141,24,24,0,H11_regime_conditional_non_may,P5_basis_premium,SafeDivZScore,ensemble_6_12_24_48,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F0_calendar_blocks,basis,1,0.041666666666666664,0,0.0,0,0.875,0.7916666666666666,0.9166666666666666,0.7916666666666666,0.7916666666666666,1.0,0.0,False
03,C0142,24,0,24,H15_placebo_null_adversarial,P4_taker_flow,ClipRank,H6,cross_symbol_zscore,Core4,lag_stable,F2_low_liquidity,flow,0,,0,,0,,,,,,,0.0,False
03,C0143,24,24,0,H11_regime_conditional_non_may,P8_regime_state,SubRank,H48,same_symbol_rank,FundingCore,medium_turnover,F3_high_liquidity_high_vol,liquidity;volatility,5,0.20833333333333334,0,0.0,0,0.625,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,1.0,1.0,False
03,C0144,24,0,24,H15_placebo_null_adversarial,P14_horizon_spread,ResidualizeVsFundingCore,mixed_12_48,same_symbol_rank,FundingCore,medium_turnover,F1_high_realized_vol,price;volatility,0,,0,,0,,,,,,,0.0,False
03,C0145,24,24,0,H05_volatility_structure_ex_liquidity_mul,P3_trade_size,CrossSymbolRank,mixed_6_24,same_symbol_zscore,none,medium_turnover,F3_high_liquidity_high_vol,liquidity,6,0.25,2,0.08333333333333333,0,0.4583333333333333,0.6666666666666666,0.7083333333333334,0.6666666666666666,0.5833333333333334,0.4166666666666667,0.0,False
03,C0146,24,24,0,H05_volatility_structure_ex_liquidity_mul,P8_regime_state,RegimeMaskNonMay,mixed_12_48,same_symbol_rank,none,lag_stable,F9_liquidity_shock,liquidity;volatility,15,0.625,0,0.0,0,0.20833333333333334,0.20833333333333334,0.2916666666666667,0.20833333333333334,0.20833333333333334,0.9166666666666666,0.9166666666666666,False
03,C0147,24,24,0,H02_cross_symbol_dispersion_reversal,P3_trade_size,ZScore,H72,cross_symbol_rank,none,medium_turnover,F9_liquidity_shock,liquidity,9,0.375,4,0.16666666666666666,0,0.16666666666666666,0.5,0.5,0.4166666666666667,0.4166666666666667,0.5,0.0,False
03,C0148,24,24,0,H10_range_breakout_failure,P12_liquidity_flow,DecayZScore,H24,cross_symbol_rank,none,medium_turnover,F4_basis_dislocation,flow;liquidity,10,0.4166666666666667,0,0.0,0,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.7083333333333334,0.0,False
03,C0149,24,24,0,H05_volatility_structure_ex_liquidity_mul,P2_liquidity,TSMeanRank,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore,medium_turnover,F6_cross_symbol_dispersion,liquidity,4,0.16666666666666666,0,0.0,0,0.375,0.75,0.75,0.75,0.6666666666666666,0.5833333333333334,0.0,False
03,C0150,24,24,0,H07_taker_flow_lag_stable,P11_volatility_basis,SafeDivZScore,spread_6_vs_24,same_symbol_zscore,FundingCore_and_Core4,low_turnover,F7_trend_reversal,basis;volatility,6,0.25,0,0.0,0,0.625,0.5833333333333334,0.625,0.5833333333333334,0.5416666666666666,0.4583333333333333,0.0,False
03,C0151,24,24,0,H11_regime_conditional_non_may,P12_liquidity_flow,TSStdZScore,spread_6_vs_24,cross_symbol_rank,none,lag_stable,F2_low_liquidity,flow;liquidity,10,0.4166666666666667,0,0.0,0,0.2916666666666667,0.375,0.4166666666666667,0.375,0.375,1.0,0.0,False
03,C0152,24,24,0,H06_liquidity_structure_ex_realized_vol_mul,P1_range_volatility,NegRank,H12,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F3_high_liquidity_high_vol,volatility,1,0.041666666666666664,0,0.0,0,0.625,0.7083333333333334,0.8333333333333334,0.625,0.375,1.0,0.0,False
03,C0153,24,24,0,H12_horizon_ensemble_stability,P1_range_volatility,SubRank,mixed_12_48,cross_symbol_zscore,FundingCore,medium_turnover,F5_funding_neutral,volatility,3,0.125,1,0.041666666666666664,0,0.75,0.625,0.625,0.5833333333333334,0.5,0.8333333333333334,0.0,False
03,C0154,24,24,0,H07_taker_flow_lag_stable,P4_taker_flow,AddZScore,spread_12_vs_48,same_symbol_rank,Core4,lag_stable,F3_high_liquidity_high_vol,flow,1,0.041666666666666664,1,0.041666666666666664,0,0.4583333333333333,0.75,0.9166666666666666,0.7916666666666666,0.7916666666666666,0.75,0.0,False
03,C0155,24,24,0,H02_cross_symbol_dispersion_reversal,P6_funding_observable,RollingMinRank,H12,same_symbol_rank,FundingCore_and_Core4,low_turnover,F9_liquidity_shock,funding,2,0.08333333333333333,0,0.0,0,0.5,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.8333333333333334,0.0,False
03,C0156,24,0,24,H15_placebo_null_adversarial,P11_volatility_basis,AddZScore,H48,same_symbol_rank,FundingCore_and_Core4,lag_stable,F5_funding_neutral,basis;volatility,0,,0,,0,,,,,,,0.0,False
03,C0157,24,24,0,H11_regime_conditional_non_may,P10_price_liquidity,AbsZScore,ensemble_6_12_24_48,same_symbol_rank,Core4,low_turnover,F7_trend_reversal,liquidity;price,2,0.08333333333333333,0,0.0,0,0.75,0.6666666666666666,0.7916666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,False
03,C0158,24,24,0,H12_horizon_ensemble_stability,P3_trade_size,SafeDivZScore,ensemble_6_12_24_48,cross_symbol_rank,FundingCore_and_Core4,low_turnover,F10_volatility_compression,liquidity,2,0.08333333333333333,0,0.0,0,0.75,0.7916666666666666,0.875,0.7916666666666666,0.7083333333333334,0.875,0.0,False
03,C0159,24,24,0,H06_liquidity_structure_ex_realized_vol_mul,P3_trade_size,TSMeanRank,spread_6_vs_24,same_symbol_rank,FundingCore,low_turnover,F9_liquidity_shock,liquidity,9,0.375,1,0.041666666666666664,0,0.375,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.9583333333333334,0.0,False
03,C0160,24,24,0,H10_range_breakout_failure,P1_range_volatility,NegRank,H24,same_symbol_zscore,Core4,lag_stable,F6_cross_symbol_dispersion,volatility,17,0.7083333333333334,2,0.08333333333333333,0,0.25,0.25,0.25,0.25,0.20833333333333334,0.7083333333333334,0.0,False
03,C0161,24,24,0,H07_taker_flow_lag_stable,P7_cross_symbol_relative,TSRankMul,H12,cross_symbol_zscore,none,medium_turnover,F1_high_realized_vol,basis;price,2,0.08333333333333333,0,0.0,0,0.625,0.6666666666666666,0.7916666666666666,0.6666666666666666,0.7083333333333334,0.7083333333333334,0.0,False
03,C0162,24,24,0,H11_regime_conditional_non_may,P11_volatility_basis,AbsZScore,H24,same_symbol_rank,none,low_turnover,F11_cross_symbol_crowding,basis;volatility,5,0.20833333333333334,0,0.0,0,0.2916666666666667,0.625,0.6666666666666666,0.625,0.625,1.0,0.0,False
03,C0163,24,24,0,H06_liquidity_structure_ex_realized_vol_mul,P7_cross_symbol_relative,TSMeanRank,H12,same_symbol_zscore,none,low_turnover,F2_low_liquidity,basis;price,3,0.125,0,0.0,0,0.6666666666666666,0.7916666666666666,0.8333333333333334,0.7916666666666666,0.375,0.8333333333333334,0.0,False
03,C0164,24,24,0,H01_cross_symbol_relative_strength,P14_horizon_spread,ClipRank,H12,cross_symbol_rank,FundingCore_and_Core4,low_turnover,F3_high_liquidity_high_vol,price;volatility,10,0.4166666666666667,1,0.041666666666666664,0,0.5416666666666666,0.4166666666666667,0.5,0.4166666666666667,0.375,0.8333333333333334,0.0,False
03,C0165,24,24,0,H00_low_turnover_robust,P13_trade_size_volatility,RollingMaxRank,H24,cross_symbol_zscore,Core4,lag_stable,F2_low_liquidity,liquidity;volatility,11,0.4583333333333333,1,0.041666666666666664,0,0.375,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.7916666666666666,1.0,False
03,C0166,24,24,0,H02_cross_symbol_dispersion_reversal,P1_range_volatility,SafeDivZScore,mixed_6_24,cross_symbol_zscore,FundingCore,lag_stable,F8_low_vol_high_liquidity,volatility,12,0.5,2,0.08333333333333333,0,0.375,0.25,0.3333333333333333,0.25,0.20833333333333334,0.8333333333333334,0.0,False
03,C0167,24,24,0,H02_cross_symbol_dispersion_reversal,P7_cross_symbol_relative,RollingMinRank,H72,cross_symbol_rank,FundingCore_and_Core4,lag_stable,F5_funding_neutral,basis;price,5,0.20833333333333334,0,0.0,0,0.5,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.625,0.0,False
03,C0168,24,24,0,H03_basis_premium_residual,P1_range_volatility,Rank,H6,same_symbol_rank,FundingCore,low_turnover,F11_cross_symbol_crowding,volatility,7,0.2916666666666667,0,0.0,0,0.5416666666666666,0.4166666666666667,0.5833333333333334,0.4166666666666667,0.3333333333333333,0.9166666666666666,0.0,False
03,C0169,24,24,0,H14_open_ast_cem_diversity,P3_trade_size,WinsorZScore,H48,same_symbol_rank,FundingCore,lag_stable,F8_low_vol_high_liquidity,liquidity,14,0.5833333333333334,6,0.25,0,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.375,0.5416666666666666,0.0,False
03,C0170,24,24,0,H10_range_breakout_failure,P0_price_return,TSStdZScore,H12,same_symbol_rank,Core4,medium_turnover,F5_funding_neutral,price,0,0.0,0,0.0,0,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.625,0.5416666666666666,0.9166666666666666,0.0,False
03,C0171,24,24,0,H00_low_turnover_robust,P11_volatility_basis,ResidualizeVsCore4,ensemble_6_12_24_48,cross_symbol_rank,FundingCore,medium_turnover,F1_high_realized_vol,basis;volatility,6,0.25,0,0.0,0,0.5,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5833333333333334,0.7916666666666666,0.0,False
03,C0172,24,24,0,H05_volatility_structure_ex_liquidity_mul,P15_open_ast_diverse,DeltaRank,H12,cross_symbol_zscore,Core4,lag_stable,F10_volatility_compression,liquidity;volatility,7,0.2916666666666667,0,0.0,0,0.625,0.4583333333333333,0.5833333333333334,0.4583333333333333,0.25,0.7916666666666666,1.0,False
