candidate_id,cluster_id,corr_to_representative,interval,horizon,motif_family,expression,score_proxy,recent_ls_annualized,recent_turnover
crypto_a1_5m_3_price_momentum_continuation_64c925ce4e15,crypto_a3_5m_010,1.0,5m,3,price_momentum_continuation,Rank(ret_12),0.33736348189092485,2.3799305746157664,0.4847536483497238
crypto_a1_5m_6_price_momentum_continuation_abcfea373c82,crypto_a3_5m_008,1.0,5m,6,price_momentum_continuation,Rank(ret_3),0.3240200340984423,1.8457314813091648,0.8886134938492992
crypto_a1_5m_1_price_funding_state_8d0f23b892de,crypto_a3_5m_012,1.0,5m,1,price_funding_state,"Mul(Rank(ret_6),ZScore(latest_known_funding_rate))",0.32368360218066927,1.2439813647584852,0.3079005379721534
crypto_a1_5m_6_price_momentum_continuation_cacb057e4ee5,crypto_a3_5m_010,1.0,5m,6,price_momentum_continuation,Rank(ret_12),0.3168428054576279,1.770905191829617,0.4847346118262498
crypto_a1_5m_3_momentum_liquidity_state_50811edeca0a,crypto_a3_5m_011,0.9186057735007047,5m,3,momentum_liquidity_state,"Mul(Rank(ret_6),ZScore(avg_trade_size_quote))",0.3139946983708305,1.189434523499768,0.3979471013085706
crypto_a1_5m_12_price_basis_confirmation_b9931680b9ab,crypto_a3_5m_001,1.0,5m,12,price_basis_confirmation,"Mul(Rank(ret_6),Rank(premium_index))",0.3097235429409757,1.0867639406529674,0.9325041023708088
crypto_a1_5m_1_price_funding_state_0acfc41307ca,crypto_a3_5m_013,1.0,5m,1,price_funding_state,"Mul(Rank(ret_6),ZScore(funding_rate_persistence_3))",0.3085851698612949,1.1676548896952077,0.3298686860610768
crypto_a1_5m_3_price_funding_state_5f6bddf25f04,crypto_a3_5m_012,1.0,5m,3,price_funding_state,"Mul(Rank(ret_6),ZScore(latest_known_funding_rate))",0.30775906866663344,1.2728153548031238,0.3079005379721534
crypto_a1_5m_1_price_funding_state_65a3f002e936,crypto_a3_5m_012,0.909373098777434,5m,1,price_funding_state,"Mul(Rank(ret_3),ZScore(latest_known_funding_rate))",0.30190423459945215,1.2178666206276167,0.4020704122930253
crypto_a1_5m_6_momentum_volatility_state_421160228649,crypto_a3_5m_014,1.0,5m,6,momentum_volatility_state,"Mul(Rank(ret_6),ZScore(quote_volume_mean_24))",0.30108077033300884,0.9015284075594155,0.3143653413439024
crypto_a1_5m_12_price_momentum_continuation_bb5edd10d922,crypto_a3_5m_007,1.0,5m,12,price_momentum_continuation,Rank(ret_6),0.29733751012713994,1.3044930776296204,0.6565658873113956
crypto_a1_5m_6_price_funding_state_16a24ac9b137,crypto_a3_5m_012,1.0,5m,6,price_funding_state,"Mul(Rank(ret_6),ZScore(latest_known_funding_rate))",0.2970700916229575,1.0879307895099577,0.3078929233627638
crypto_a1_5m_6_price_funding_state_5e68f197cc9e,crypto_a3_5m_012,0.909373098777434,5m,6,price_funding_state,"Mul(Rank(ret_3),ZScore(latest_known_funding_rate))",0.29492367533012087,0.9839785192500768,0.4020551830742462
crypto_a1_5m_3_price_funding_state_6ef860a28018,crypto_a3_5m_012,0.909373098777434,5m,3,price_funding_state,"Mul(Rank(ret_3),ZScore(latest_known_funding_rate))",0.2909141030865385,1.0576633643919604,0.4020666049883306
crypto_a1_5m_12_price_basis_confirmation_890e24a23432,crypto_a3_5m_001,0.8599536287209768,5m,12,price_basis_confirmation,"Mul(Rank(ret_6),Rank(mark_index_ratio))",0.2898436500191178,1.0958656842462742,0.8728588670222688
crypto_a1_5m_12_price_basis_confirmation_14a2e9170773,crypto_a3_5m_002,0.9999999999999998,5m,12,price_basis_confirmation,"Mul(Rank(ret_3),Rank(premium_index))",0.2874804987451069,1.0432747342987423,1.028817489234846
crypto_a1_5m_3_momentum_liquidity_state_6df076fe9287,crypto_a3_5m_011,1.0,5m,3,momentum_liquidity_state,"Mul(Rank(ret_3),ZScore(avg_trade_size_quote))",0.2844146392354791,1.0365518488081906,0.4696729144536707
crypto_a1_5m_12_price_funding_state_b987e15a2541,crypto_a3_5m_012,0.8627295469217503,5m,12,price_funding_state,"Mul(Rank(ret_24),ZScore(latest_known_funding_rate))",0.2836914613812321,1.11994226175678,0.1833826379291308
crypto_a1_5m_1_price_funding_state_80326d0f1c39,crypto_a3_5m_015,1.0,5m,1,price_funding_state,"Mul(Rank(ret_1),ZScore(latest_known_funding_rate))",0.2823932529127141,0.9065067906319734,0.6464460714326506
crypto_a1_5m_6_basis_premium_continuation_6d9e1c774126,crypto_a3_5m_006,1.0,5m,6,basis_premium_continuation,Rank(premium_index),0.28005830865299997,0.6934560962434198,0.9457230642711104
crypto_a1_5m_12_price_funding_state_0d824710e2ba,crypto_a3_5m_012,0.909373098777434,5m,12,price_funding_state,"Mul(Rank(ret_3),ZScore(latest_known_funding_rate))",0.27822257968609043,1.010004672749884,0.4020323392460774
crypto_a1_5m_6_price_funding_state_8511f1afe71d,crypto_a3_5m_012,0.9088138449007895,5m,6,price_funding_state,"Mul(Rank(ret_12),ZScore(latest_known_funding_rate))",0.27776364303202467,1.0958211256149923,0.2374197134622486
crypto_a1_5m_12_price_funding_state_8bb3bb249f5e,crypto_a3_5m_012,1.0,5m,12,price_funding_state,"Mul(Rank(ret_6),ZScore(latest_known_funding_rate))",0.2752548667908497,1.0474128874325703,0.3078738868392898
crypto_a1_5m_6_basis_premium_continuation_ae40545216f5,crypto_a3_5m_004,0.9999999999999998,5m,6,basis_premium_continuation,Rank(mark_index_ratio),0.27517977405104194,0.7974244984275626,0.8460173689240175
crypto_a1_5m_3_price_funding_state_95b7397fd767,crypto_a3_5m_012,0.9088138449007895,5m,3,price_funding_state,"Mul(Rank(ret_12),ZScore(latest_known_funding_rate))",0.2729300538871616,1.1519167888819648,0.2374235207669434
crypto_a1_5m_6_momentum_liquidity_state_761475c0582a,crypto_a3_5m_011,0.9186057735007047,5m,6,momentum_liquidity_state,"Mul(Rank(ret_6),ZScore(avg_trade_size_quote))",0.27085297735698355,0.8426997048477781,0.3979318720897914
crypto_a1_5m_6_momentum_volatility_state_57d537586ce9,crypto_a3_5m_014,0.9226913167973203,5m,6,momentum_volatility_state,"Mul(Rank(ret_3),ZScore(quote_volume_mean_24))",0.2655412223688614,0.7862409616502914,0.4173757771660707
crypto_a1_5m_3_price_funding_state_70021f22b73b,crypto_a3_5m_013,1.0,5m,3,price_funding_state,"Mul(Rank(ret_6),ZScore(funding_rate_persistence_3))",0.2648360573730014,0.9163496976112312,0.329864878756382
crypto_a1_5m_12_price_basis_confirmation_4bb0297624ef,crypto_a3_5m_002,0.8622242175699248,5m,12,price_basis_confirmation,"Mul(Rank(ret_3),Rank(mark_index_ratio))",0.2606618479168328,1.0057103055201395,0.9747766063970332
crypto_a1_5m_1_price_funding_state_e42ddffb632b,crypto_a3_5m_013,0.9117871503140361,5m,1,price_funding_state,"Mul(Rank(ret_3),ZScore(funding_rate_persistence_3))",0.2555552222643711,0.8968585584839921,0.4435243458098708
crypto_a1_5m_12_price_momentum_continuation_077dccd77b94,crypto_a3_5m_010,1.0,5m,12,price_momentum_continuation,Rank(ret_12),0.25234220101007193,1.014758545525582,0.4847003460839967
crypto_a1_5m_12_price_momentum_continuation_cb4f0e6d6e2b,crypto_a3_5m_008,1.0,5m,12,price_momentum_continuation,Rank(ret_3),0.2513058431580602,1.0643549317455687,0.8885373477554036
crypto_a1_5m_1_basis_funding_state_7f72e6ecfaf2,crypto_a3_5m_016,1.0,5m,1,basis_funding_state,"Mul(Rank(mark_index_ratio),ZScore(latest_known_funding_rate))",0.2480318647972447,0.6948867928280874,0.419629701545385
crypto_a1_5m_1_basis_funding_state_d73ebd1b7def,crypto_a3_5m_016,0.9399327138083942,5m,1,basis_funding_state,"Mul(Rank(premium_index),ZScore(latest_known_funding_rate))",0.24037748263356978,0.9200397770239716,0.4629834801049293
crypto_a1_5m_12_price_basis_confirmation_0aaa53790f21,crypto_a3_5m_017,1.0,5m,12,price_basis_confirmation,"Mul(Rank(ret_24),Rank(premium_index))",0.23650198988432877,0.9915125515698476,0.8185628947699055
crypto_a1_5m_6_momentum_liquidity_state_306080f260ec,crypto_a3_5m_011,1.0,5m,6,momentum_liquidity_state,"Mul(Rank(ret_3),ZScore(avg_trade_size_quote))",0.23621657850636843,0.7245375147805436,0.4696614925395864
crypto_a1_5m_6_price_funding_state_62e212ef4bb9,crypto_a3_5m_013,0.9117871503140361,5m,6,price_funding_state,"Mul(Rank(ret_3),ZScore(funding_rate_persistence_3))",0.23404283480466137,0.7825227136729992,0.4435053092863968
crypto_a1_5m_6_price_funding_state_5fee409f09cb,crypto_a3_5m_013,1.0,5m,6,price_funding_state,"Mul(Rank(ret_6),ZScore(funding_rate_persistence_3))",0.23068225472231912,0.7234064190395153,0.3298534568422976
crypto_a1_5m_6_basis_funding_state_fa5d0f0db105,crypto_a3_5m_016,1.0,5m,6,basis_funding_state,"Mul(Rank(mark_index_ratio),ZScore(latest_known_funding_rate))",0.23013171816394945,0.831805552195654,0.4195878211937422
crypto_a1_5m_12_basis_funding_state_2ea8bfaaf660,crypto_a3_5m_016,1.0,5m,12,basis_funding_state,"Mul(Rank(mark_index_ratio),ZScore(latest_known_funding_rate))",0.22284821866658427,0.8369857457135357,0.4195383262327101
crypto_a1_5m_12_price_funding_state_d6df2119f39b,crypto_a3_5m_013,0.9117871503140361,5m,12,price_funding_state,"Mul(Rank(ret_3),ZScore(funding_rate_persistence_3))",0.21741221372296732,0.7061014943869851,0.4434748508488385
crypto_a1_5m_3_price_funding_state_ce6a9fa532f1,crypto_a3_5m_013,0.9117871503140361,5m,3,price_funding_state,"Mul(Rank(ret_3),ZScore(funding_rate_persistence_3))",0.21708967052896033,0.8782790420078296,0.4435129238957864
crypto_a1_5m_6_price_funding_state_9e0adc9cd285,crypto_a3_5m_013,0.9105889644909564,5m,6,price_funding_state,"Mul(Rank(ret_12),ZScore(funding_rate_persistence_3))",0.21535347995979076,0.7313900954901619,0.2470407724259764
crypto_a1_5m_3_price_funding_state_42f50f17e23d,crypto_a3_5m_013,0.9105889644909564,5m,3,price_funding_state,"Mul(Rank(ret_12),ZScore(funding_rate_persistence_3))",0.21350550531676307,0.7025330136023005,0.2470521943400608
crypto_a1_5m_12_momentum_liquidity_state_131fc257f419,crypto_a3_5m_011,0.9186057735007047,5m,12,momentum_liquidity_state,"Mul(Rank(ret_6),ZScore(avg_trade_size_quote))",0.20822128864036604,0.5972656663282708,0.397905220956928
crypto_a1_5m_3_basis_funding_state_631beb473183,crypto_a3_5m_016,1.0,5m,3,basis_funding_state,"Mul(Rank(mark_index_ratio),ZScore(latest_known_funding_rate))",0.2075129547856304,0.678992393011658,0.4196106650219109
crypto_a1_5m_12_price_funding_state_4dcabe2f786c,crypto_a3_5m_013,1.0,5m,12,price_funding_state,"Mul(Rank(ret_6),ZScore(funding_rate_persistence_3))",0.2064477768718476,0.6535424207897258,0.329826805709434
crypto_a1_5m_12_price_basis_confirmation_9694040c5917,crypto_a3_5m_017,0.8610100877502225,5m,12,price_basis_confirmation,"Mul(Rank(ret_24),Rank(mark_index_ratio))",0.20522341762424717,0.9831382879141014,0.7510441533125455
crypto_a1_5m_1_price_funding_state_a7cfcdf47105,crypto_a3_5m_018,1.0,5m,1,price_funding_state,"Mul(Rank(ret_1),ZScore(funding_rate_persistence_3))",0.20185791114903806,0.402632332297529,0.7346537066014855
crypto_a1_5m_1_basis_funding_state_bb27b67dd166,crypto_a3_5m_019,1.0,5m,1,basis_funding_state,"Mul(Rank(mark_index_ratio),ZScore(funding_rate_persistence_3))",0.20076961806218077,0.3367741080724953,0.4673352293710713
crypto_a1_5m_12_price_funding_state_ddb018e8ec4e,crypto_a3_5m_013,0.8654923040396065,5m,12,price_funding_state,"Mul(Rank(ret_24),ZScore(funding_rate_persistence_3))",0.19794657789214717,0.7517639272873656,0.1862571529736953
crypto_a1_5m_12_basis_funding_state_e0c6530f2b88,crypto_a3_5m_016,0.9399327138083942,5m,12,basis_funding_state,"Mul(Rank(premium_index),ZScore(latest_known_funding_rate))",0.19547896456424085,0.7599336581741557,0.4629301778392023
crypto_a1_5m_12_basis_funding_state_cbee5c288251,crypto_a3_5m_019,0.9438280462056963,5m,12,basis_funding_state,"Mul(Rank(premium_index),ZScore(funding_rate_persistence_3))",0.19389288823825718,0.5541127919837643,0.5199483729483387
crypto_a1_5m_1_basis_premium_continuation_540c3d1d5b59,crypto_a3_5m_020,1.0,5m,1,basis_premium_continuation,Rank(mark_minus_index),0.1935417273647047,0.2904112008299842,0.178166630497272
crypto_a1_5m_6_basis_funding_state_e24eb99eeead,crypto_a3_5m_019,0.9438280462056963,5m,6,basis_funding_state,"Mul(Rank(premium_index),ZScore(funding_rate_persistence_3))",0.19016336452479787,0.5265436382422887,0.5199826386905918
crypto_a1_5m_6_basis_funding_state_501f50c740ea,crypto_a3_5m_016,0.9399327138083942,5m,6,basis_funding_state,"Mul(Rank(premium_index),ZScore(latest_known_funding_rate))",0.18787918130318415,0.6500368173942027,0.462953021667371
crypto_a1_5m_3_basis_funding_state_1a435a75759c,crypto_a3_5m_019,0.9438280462056963,5m,3,basis_funding_state,"Mul(Rank(premium_index),ZScore(funding_rate_persistence_3))",0.18650549850056272,0.4357760944860261,0.5199902532999813
crypto_a1_5m_3_basis_funding_state_b0c06fc26c73,crypto_a3_5m_019,1.0,5m,3,basis_funding_state,"Mul(Rank(mark_index_ratio),ZScore(funding_rate_persistence_3))",0.18438911776024614,0.5169934485915483,0.4673238074569869
crypto_a1_5m_6_basis_funding_state_160d9862d4b2,crypto_a3_5m_019,1.0,5m,6,basis_funding_state,"Mul(Rank(mark_index_ratio),ZScore(funding_rate_persistence_3))",0.18271502911894422,0.5079122977828049,0.4673161928475974
crypto_a1_5m_3_basis_funding_state_e29c2b05bfd4,crypto_a3_5m_016,0.9399327138083942,5m,3,basis_funding_state,"Mul(Rank(premium_index),ZScore(latest_known_funding_rate))",0.1785076984814604,0.4997241779809025,0.462972058190845
crypto_a1_5m_3_basis_premium_continuation_d50742583d8e,crypto_a3_5m_020,1.0,5m,3,basis_premium_continuation,Rank(mark_minus_index),0.1771687060308396,0.4458215241004497,0.178166630497272
crypto_a1_5m_12_basis_funding_state_27c735d68144,crypto_a3_5m_019,1.0,5m,12,basis_funding_state,"Mul(Rank(mark_index_ratio),ZScore(funding_rate_persistence_3))",0.16897753226746004,0.4603721985608542,0.4672819271053443
crypto_a1_5m_12_basis_premium_continuation_22dddd585146,crypto_a3_5m_006,1.0,5m,12,basis_premium_continuation,Rank(premium_index),0.16428050350699652,0.4096461172926223,0.9456354962631304
crypto_a1_5m_12_momentum_liquidity_state_fab70a94b4e5,crypto_a3_5m_011,0.8534268738653622,5m,12,momentum_liquidity_state,"Mul(Rank(ret_24),ZScore(avg_trade_size_quote))",0.16026646692103155,0.6544768086065378,0.3172893513494991
crypto_a1_5m_1_basis_funding_state_3f54e72c0b92,crypto_a3_5m_019,0.9438280462056963,5m,1,basis_funding_state,"Mul(Rank(premium_index),ZScore(funding_rate_persistence_3))",0.14352296555038532,0.1969857799556341,0.5200016752140657
crypto_a1_5m_6_basis_premium_continuation_bc6ca47e32f3,crypto_a3_5m_020,1.0,5m,6,basis_premium_continuation,Rank(mark_minus_index),0.13775802481085192,0.3571335336668282,0.178166630497272
crypto_a1_5m_12_basis_premium_continuation_7171e995988a,crypto_a3_5m_004,0.9999999999999998,5m,12,basis_premium_continuation,Rank(mark_index_ratio),0.1302546662304704,0.3896578421496509,0.8459526447442063
crypto_a1_5m_1_momentum_volatility_state_21b47af08a7e,crypto_a3_5m_021,1.0,5m,1,momentum_volatility_state,"Mul(Rank(ret_3),ZScore(realized_vol_24))",0.10594498482892005,0.7311182526702338,0.3889199818772296
crypto_a1_5m_12_basis_premium_continuation_12285304e744,crypto_a3_5m_020,1.0,5m,12,basis_premium_continuation,Rank(mark_minus_index),0.09537794180258619,0.2062769790950123,0.178166630497272
crypto_a1_5m_12_momentum_volatility_state_81c3e1cb2b02,crypto_a3_5m_021,0.8959306003958061,5m,12,momentum_volatility_state,"Mul(Rank(ret_6),ZScore(realized_vol_24))",0.07624479855145197,0.3485181079745231,0.3153019382988201
crypto_a1_5m_1_momentum_volatility_state_7805a377f6b2,crypto_a3_5m_022,1.0,5m,1,momentum_volatility_state,"Mul(Rank(ret_6),ZScore(realized_vol_12))",0.07114864054261118,0.5871799151870707,0.3783699405679737
crypto_a1_5m_1_momentum_volatility_state_2a475914f204,crypto_a3_5m_022,0.8914773950595261,5m,1,momentum_volatility_state,"Mul(Rank(ret_3),ZScore(realized_vol_12))",0.06662846894421476,0.4676431217313748,0.4403909340460608
crypto_a1_5m_3_momentum_volatility_state_8f515f0c7560,crypto_a3_5m_021,1.0,5m,3,momentum_volatility_state,"Mul(Rank(ret_3),ZScore(realized_vol_24))",0.057863828586239556,0.36974935507164,0.3889047526584505
