field_name,field_family,source_family,feature_class,transform,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,atlas_candidate,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,avg_n_obs_recent,error,strict_non_basis_candidate,near_miss_non_basis,lane
trade_quote_volume,liquidity,trade_ohlcv,raw_source,level,L3_liquidity_tier_relative_return,8,-1.0,2,False,43.52073662892244,0.0029840664412695,True,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,712,-0.0010544761982485,-2.9095149117751813,-1.1481249721865383,-1.658660512503155,0.4789325842696629,712,5.737561391266263e-05,0.2507336074012954,-0.026581926277936,-1.53480783887536,0.4957865168539326,712,-0.0005181825491522,-1.4733508757217972,-0.6231042385545715,-1.093966857581275,0.4438202247191011,712,-0.0028205595565992,-3.894858359112256,-1.353698223523724,-2.192880975012635,0.4410112359550562,94.93333333333334,,False,False,reject
trade_quote_volume,liquidity,trade_ohlcv,raw_source,level,L5_vol_adjusted_return,8,1.0,2,False,10.015802723588562,-0.2980900305086551,False,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,712,0.007321295167679,0.1752926188959349,0.0382920076948491,-0.3409143920614725,0.5070224719101124,712,0.0263816895820635,0.7976005198078185,0.1381891054783731,-0.4751013201851309,0.5112359550561798,712,0.128247401057014,3.190115392627909,1.0358523229987748,0.5482111968619654,0.5941011235955056,712,-0.2672515936544876,-5.239233588059417,-1.8373738792933816,-2.426165176799175,0.425561797752809,94.93333333333334,,False,False,reject
trade_quote_volume,liquidity,trade_ohlcv,raw_source,level,L0_raw_forward_return,24,-1.0,1,False,21.30782510086727,0.0098449506019259,True,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,696,-0.0005267063689055,-0.4597966038692225,-0.1272645600144152,-0.6423112601119905,0.5402298850574713,696,0.0004561166990374,0.8589455395311636,0.2184933732732153,-1.161798043818174,0.4827586206896552,696,0.0010845314799067,1.815011814546457,0.4849904314740794,-1.159843236852978,0.5186781609195402,696,-0.0101320440217321,-11.119451592585516,-2.072453161197569,-3.630731508824353,0.3663793103448275,92.8,,False,False,reject
trade_quote_volume,liquidity,trade_ohlcv,raw_source,level,L1_cross_sectional_relative_return,24,-1.0,1,False,21.307825100867262,0.0098449506019259,True,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,696,-0.0005267063689055,-0.4597966038692228,-0.127264560014415,-0.6423112601119902,0.5402298850574713,696,0.0004561166990374,0.8589455395311638,0.2184933732732157,-1.161798043818174,0.4827586206896552,696,0.0010845314799067,1.8150118145464555,0.484990431474079,-1.1598432368529774,0.5186781609195402,696,-0.0101320440217321,-11.119451592585516,-2.0724531611975694,-3.630731508824353,0.3663793103448275,92.8,,False,False,reject
trade_quote_volume,liquidity,trade_ohlcv,raw_source,level,L3_liquidity_tier_relative_return,24,-1.0,2,False,41.263338647582806,0.0074115760814623,True,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,696,-0.0033020745832922,-5.502666335417807,-1.3057568401164552,-2.5910939215037736,0.418103448275862,696,0.0002215232558886,0.5976079896487181,0.2009297973824392,-1.7364378478690576,0.4885057471264368,696,-0.0013289893581472,-2.188729930290687,-0.3579987413556295,-2.355043337623105,0.4454022988505747,696,-0.0076980193624296,-8.475216666461732,-1.5685117405938072,-3.50912942991985,0.3807471264367816,92.8,,False,False,reject
trade_quote_volume,liquidity,trade_ohlcv,raw_source,level,L5_vol_adjusted_return,24,-1.0,1,False,8.604159391478163,0.8155837708289257,True,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,696,-0.0162663306612432,-0.2099878880218163,-0.0849488766008413,-0.3644673235879973,0.5244252873563219,696,0.1085545705866129,1.851176174610527,0.3658606532257529,-0.946952177476969,0.5057471264367817,696,0.4557729282461304,6.710999221216074,1.587782081822918,-0.2177867408231381,0.6005747126436781,696,-0.8257810640565101,-9.189573267580872,-1.79790396653507,-2.8768212579368586,0.3936781609195402,92.8,,False,False,reject
trade_quote_volume,liquidity,trade_ohlcv,raw_source,delta_1h,L0_raw_forward_return,1,-1.0,2,False,3.129697465683725,0.0004384861322859,True,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,718,-0.000227782154474,-1.0083991037978264,-1.0083991037978264,-1.0083991037978264,0.4582172701949861,719,0.0002141998117619,1.3985716553453371,1.3985716553453371,1.3985716553453371,0.5104311543810849,719,-2.792126612457566e-05,-0.1596015094793542,-0.1596015094793542,-0.1596015094793542,0.4867872044506258,719,-0.0001774667420128,-0.5685126543846136,-0.5685126543846136,-0.5685126543846136,0.5062586926286509,95.86666666666666,,False,False,reject
trade_quote_volume,liquidity,trade_ohlcv,raw_source,delta_1h,L1_cross_sectional_relative_return,1,-1.0,2,False,3.129697465683724,0.0004384861322859,True,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,718,-0.000227782154474,-1.0083991037978264,-1.0083991037978264,-1.0083991037978264,0.4582172701949861,719,0.0002141998117619,1.3985716553453371,1.3985716553453371,1.3985716553453371,0.5104311543810849,719,-2.792126612457568e-05,-0.1596015094793542,-0.1596015094793542,-0.1596015094793542,0.4867872044506258,719,-0.0001774667420128,-0.5685126543846138,-0.5685126543846138,-0.5685126543846138,0.5062586926286509,95.86666666666666,,False,False,reject
trade_quote_volume,liquidity,trade_ohlcv,raw_source,delta_1h,L3_liquidity_tier_relative_return,1,-1.0,2,False,1.656637571255307,0.0003406581726336,True,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,718,-0.0001900791038936,-0.9995208122428344,-0.9995208122428344,-0.9995208122428344,0.4749303621169916,719,0.0001438583706705,1.1054048407265515,1.1054048407265515,1.1054048407265515,0.5132127955493742,719,-0.0001000440486861,-0.6561794158883888,-0.6561794158883888,-0.6561794158883888,0.474269819193324,719,-0.0002218084908086,-0.777540575381378,-0.777540575381378,-0.777540575381378,0.502086230876217,95.86666666666666,,False,False,reject
trade_quote_volume,liquidity,trade_ohlcv,raw_source,delta_1h,L5_vol_adjusted_return,1,-1.0,1,False,5.136547157540166,0.0271082923048447,True,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,718,-0.0100545097264055,-0.7304831160243688,-0.7304831160243688,-0.7304831160243688,0.467966573816156,719,0.0115106779390857,0.7562413958146987,0.7562413958146987,0.7562413958146987,0.5159944367176634,719,0.0018128965941177,0.109507865499143,0.109507865499143,0.109507865499143,0.474269819193324,719,-0.0059896147403325,-0.265135094321246,-0.265135094321246,-0.265135094321246,0.497913769123783,95.86666666666666,,False,False,reject
trade_quote_volume,liquidity,trade_ohlcv,raw_source,delta_1h,L0_raw_forward_return,4,-1.0,2,False,42.163484932268496,-0.000280694747078,False,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,715,-0.0002884646427778,-0.7051883432882127,-0.0481333985948872,-1.847246419566595,0.4783216783216783,716,0.0001969922516394,0.741808192622953,0.3182068799378726,-0.3504248179897228,0.5195530726256983,716,-0.0001558046591201,-0.5231263039300055,-0.4496477727361858,-1.4467545346066992,0.5125698324022346,716,-2.207059805218847e-05,-0.0384861958250361,-0.1428410164718258,-0.7197741186440239,0.473463687150838,95.46666666666668,,False,False,reject
trade_quote_volume,liquidity,trade_ohlcv,raw_source,delta_1h,L1_cross_sectional_relative_return,4,-1.0,2,False,42.16348493226871,-0.000280694747078,False,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,715,-0.0002884646427778,-0.7051883432882122,-0.0481333985948871,-1.847246419566595,0.4783216783216783,716,0.0001969922516394,0.7418081926229533,0.3182068799378727,-0.3504248179897228,0.5195530726256983,716,-0.0001558046591201,-0.523126303930005,-0.4496477727361855,-1.446754534606699,0.5125698324022346,716,-2.207059805218836e-05,-0.0384861958250359,-0.1428410164718256,-0.7197741186440242,0.473463687150838,95.46666666666668,,False,False,reject
trade_quote_volume,liquidity,trade_ohlcv,raw_source,delta_1h,L3_liquidity_tier_relative_return,4,-1.0,1,False,110.18544443966115,-0.0003097590049865,False,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,715,-0.0001390441580084,-0.4102142725120096,0.2903626099693895,-1.9996407476819305,0.4853146853146853,716,0.0001516964747334,0.6385288141278048,0.4301036332887381,-0.4638129899940474,0.5153631284916201,716,-0.0002945486326465,-1.088148480328493,-0.7742964411487888,-1.918246812008443,0.4804469273743016,716,8.210151449484277e-06,0.0155881120698272,-0.0966921182842808,-1.32668066976566,0.4636871508379888,95.46666666666668,,False,False,reject
trade_quote_volume,liquidity,trade_ohlcv,raw_source,delta_1h,L5_vol_adjusted_return,4,-1.0,2,False,14.366362944073304,-0.0054118447936667,False,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,715,-0.0047950364552211,-0.1889239222636045,-0.1312333096929439,-1.1340746356089646,0.4993006993006993,716,0.0062354924855608,0.234510286181649,0.1595007317837581,-0.9093616585189374,0.5041899441340782,716,-0.0047463821423893,-0.1664178595500376,-0.2003194613948227,-0.8369997975403031,0.4776536312849162,716,-0.0069065365926508,-0.1498952573746451,-0.199219469728737,-1.176013153102758,0.4818435754189944,95.46666666666668,,False,False,reject
trade_quote_volume,liquidity,trade_ohlcv,raw_source,delta_1h,L0_raw_forward_return,8,-1.0,2,False,2.9900682629575406,-0.0012968280357302,False,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,711,-0.0006152246576998,-1.0700358145692657,0.1448392075441233,-2.105206920969656,0.4908579465541491,712,-8.899672896412105e-05,-0.2603508153718435,0.0643857433781464,-1.6636207469531727,0.4929775280898876,712,-0.0006459579828051,-1.4919868395231737,-0.429134972393639,-2.6253448024611648,0.4662921348314606,712,0.0007338644184797,0.8920204518350259,0.2128632058556892,-0.8148317169847812,0.5084269662921348,94.93333333333334,,False,False,reject
trade_quote_volume,liquidity,trade_ohlcv,raw_source,delta_1h,L1_cross_sectional_relative_return,8,-1.0,2,False,2.990068262957542,-0.0012968280357302,False,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,711,-0.0006152246576998,-1.070035814569266,0.1448392075441232,-2.105206920969656,0.4908579465541491,712,-8.899672896412107e-05,-0.2603508153718436,0.0643857433781463,-1.6636207469531727,0.4929775280898876,712,-0.0006459579828051,-1.491986839523174,-0.429134972393639,-2.6253448024611648,0.4662921348314606,712,0.0007338644184797,0.8920204518350254,0.2128632058556893,-0.8148317169847812,0.5084269662921348,94.93333333333334,,False,False,reject
trade_quote_volume,liquidity,trade_ohlcv,raw_source,delta_1h,L3_liquidity_tier_relative_return,8,-1.0,2,False,3.14469340033174,-0.0012980289638022,False,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,711,-0.0002233683007702,-0.4714287704153475,0.1892588906447038,-2.319224414110053,0.4964838255977497,712,-5.415802230113054e-05,-0.1746795526097337,-0.0588491037292207,-2.4934424080797624,0.4887640449438202,712,-0.0006160718073918,-1.5638306209483617,-0.5736025847431322,-2.7637779142016745,0.4831460674157303,712,0.0007129978732181,0.9458351567679274,-0.0175090844987312,-0.8409927575783683,0.5,94.93333333333334,,False,False,reject
trade_quote_volume,liquidity,trade_ohlcv,raw_source,delta_1h,L5_vol_adjusted_return,8,-1.0,2,False,5.098768977398074,-0.062888761534196,False,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,711,-0.0197229363677613,-0.5490213727325376,-0.018302173623968,-1.7100883271270997,0.4992967651195499,712,-0.0194236110713552,-0.5677464221891113,-0.638267533258818,-1.6854665648770455,0.4929775280898876,712,-0.047532931165073,-1.1453721607382743,-0.1351251820927503,-2.243005694636809,0.4817415730337078,712,0.0508265759884549,0.7627056887704902,0.4662841135877895,-1.339039462775244,0.5084269662921348,94.93333333333334,,False,False,reject
trade_quote_volume,liquidity,trade_ohlcv,raw_source,delta_1h,L0_raw_forward_return,24,-1.0,2,False,6.041281201084628,-0.001103073710016,False,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,695,-0.0014704841666006,-1.4573800608289031,-0.383355727072831,-2.317150178329954,0.4575539568345323,696,-0.0001228398898897,-0.232034617004842,-0.0283975243339361,-3.0657795727056105,0.4956896551724138,696,-0.0002735889985156,-0.3851202357214981,0.1922646368606999,-1.788152482082243,0.4770114942528735,696,0.0003424056580461,0.295861863528575,0.2360258025534567,-2.90745902394444,0.492816091954023,92.8,,False,False,reject
trade_quote_volume,liquidity,trade_ohlcv,raw_source,delta_1h,L1_cross_sectional_relative_return,24,-1.0,2,False,6.041281201084614,-0.001103073710016,False,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,695,-0.0014704841666006,-1.4573800608289031,-0.3833557270728311,-2.317150178329954,0.4575539568345323,696,-0.0001228398898897,-0.2320346170048426,-0.0283975243339363,-3.0657795727056105,0.4956896551724138,696,-0.0002735889985156,-0.3851202357214984,0.1922646368607,-1.7881524820822428,0.4770114942528735,696,0.0003424056580461,0.2958618635285757,0.2360258025534568,-2.907459023944438,0.492816091954023,92.8,,False,False,reject
trade_quote_volume,liquidity,trade_ohlcv,raw_source,delta_1h,L3_liquidity_tier_relative_return,24,-1.0,2,False,6.047069139505677,-0.0011882925432739,False,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,695,-0.0009307462133858,-1.1935159337677477,-0.1127018263067393,-1.8823295238711848,0.4733812949640287,696,-0.0001028697347321,-0.2204968425762989,0.014088631382101,-3.360858789141482,0.4841954022988505,696,-0.000123502813993,-0.2033433958654629,0.1290325548140533,-2.112030933273391,0.4813218390804598,696,0.0004007548382397,0.3849639670187346,0.2382050067930913,-2.916552782033066,0.4971264367816091,92.8,,False,False,reject
trade_quote_volume,liquidity,trade_ohlcv,raw_source,delta_1h,L5_vol_adjusted_return,24,-1.0,2,False,4.5926113653702485,-0.0601739870700388,False,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,695,-0.0770976096066042,-1.2605069448833544,-0.3243228263540175,-2.127025193876639,0.4532374100719424,696,-0.0319150737188217,-0.5976053400153741,-0.3180091899010157,-2.5316031656790408,0.4841954022988505,696,-0.0384063284621495,-0.5295917354233138,-0.0832051792439297,-2.1623727563583826,0.4712643678160919,696,0.0629978244182902,0.620004080323279,0.1585982901505223,-2.5854308099923475,0.5158045977011494,92.8,,False,False,reject
trade_quote_volume,liquidity,trade_ohlcv,raw_source,delta_4h,L0_raw_forward_return,1,-1.0,3,True,34.89495656783431,-0.0003910984137934,False,False,HOLD_A7FFCORE16E_CONTROL_LIKE,715,-0.0001909214423219,-0.8322506505489663,-0.8322506505489663,-0.8322506505489663,0.4909090909090909,719,-2.586265094595196e-06,-0.0193846305004699,-0.0193846305004699,-0.0193846305004699,0.5006954102920723,719,-4.627745322590324e-05,-0.2808916809333828,-0.2808916809333828,-0.2808916809333828,0.4840055632823365,719,-0.000106272989263,-0.3378236255752309,-0.3378236255752309,-0.3378236255752309,0.497913769123783,95.86666666666666,,False,False,reject
trade_quote_volume,liquidity,trade_ohlcv,raw_source,delta_4h,L1_cross_sectional_relative_return,1,-1.0,3,True,34.89495656783513,-0.0003910984137934,False,False,HOLD_A7FFCORE16E_CONTROL_LIKE,715,-0.0001909214423219,-0.8322506505489665,-0.8322506505489665,-0.8322506505489665,0.4909090909090909,719,-2.5862650945951376e-06,-0.0193846305004694,-0.0193846305004694,-0.0193846305004694,0.5006954102920723,719,-4.627745322590322e-05,-0.2808916809333827,-0.2808916809333827,-0.2808916809333827,0.4840055632823365,719,-0.000106272989263,-0.3378236255752304,-0.3378236255752304,-0.3378236255752304,0.497913769123783,95.86666666666666,,False,False,reject
trade_quote_volume,liquidity,trade_ohlcv,raw_source,delta_4h,L3_liquidity_tier_relative_return,1,-1.0,2,False,2.7557569133751008,-0.0004624685499598,False,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,715,-0.0001046976370439,-0.5726686636470063,-0.5726686636470063,-0.5726686636470063,0.4853146853146853,719,4.831946675202487e-05,0.4190859572339838,0.4190859572339838,0.4190859572339838,0.5048678720445062,719,-0.0001589799932855,-1.0786602017903777,-1.0786602017903777,-1.0786602017903777,0.4673157162726008,719,-0.0001077771777373,-0.3634523974515558,-0.3634523974515558,-0.3634523974515558,0.4993045897079277,95.86666666666666,,False,False,reject
trade_quote_volume,liquidity,trade_ohlcv,raw_source,delta_4h,L5_vol_adjusted_return,1,-1.0,1,False,27.26361693100383,-0.0243564321816368,False,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,715,-0.0080636197632216,-0.5931665833329843,-0.5931665833329843,-0.5931665833329843,0.4909090909090909,719,-0.0008720165392742,-0.0621173379477924,-0.0621173379477924,-0.0621173379477924,0.4909596662030598,719,0.0011005523868451,0.0670204193229472,0.0670204193229472,0.0670204193229472,0.4937413073713491,719,0.0009125885325866,0.040670591005787,0.040670591005787,0.040670591005787,0.4840055632823365,95.86666666666666,,False,False,reject
trade_quote_volume,liquidity,trade_ohlcv,raw_source,delta_4h,L0_raw_forward_return,4,-1.0,1,False,11.385681041356175,-0.0018761482285946,False,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,712,-0.001695933450335,-3.92208907129207,-1.8070298897948915,-2.943983873138401,0.446629213483146,716,3.0323915443264227e-05,0.1153678487275547,0.0251005774921187,-0.2136836832066565,0.5181564245810056,716,-0.0001862002016092,-0.6140442080784999,-0.2306005886862362,-1.184808748460216,0.4804469273743016,716,0.0012184902054024,2.0834607662662834,1.0481290384079505,0.8076275818371724,0.505586592178771,95.46666666666668,,False,False,reject
trade_quote_volume,liquidity,trade_ohlcv,raw_source,delta_4h,L1_cross_sectional_relative_return,4,-1.0,1,False,11.38568104135616,-0.0018761482285946,False,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,712,-0.001695933450335,-3.92208907129207,-1.807029889794892,-2.9439838731384014,0.446629213483146,716,3.0323915443264265e-05,0.1153678487275549,0.0251005774921188,-0.2136836832066566,0.5181564245810056,716,-0.0001862002016092,-0.6140442080785001,-0.2306005886862362,-1.1848087484602157,0.4804469273743016,716,0.0012184902054024,2.0834607662662834,1.0481290384079505,0.8076275818371722,0.505586592178771,95.46666666666668,,False,False,reject
trade_quote_volume,liquidity,trade_ohlcv,raw_source,delta_4h,L3_liquidity_tier_relative_return,4,-1.0,1,False,4.058493536009208,-0.0019703727039619,False,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,712,-0.0010236551219902,-2.944335733405833,-1.518862434110903,-1.859080472427469,0.4592696629213483,716,5.148362868501797e-05,0.2234685500426357,0.155665718734305,-0.1914747028007741,0.4986033519553072,716,-0.000295121392821,-1.0803042215427705,-0.207512449933909,-1.804141014810412,0.4706703910614525,716,0.0013347065002253,2.411982528567277,1.1881779603468137,1.0646697597406136,0.4986033519553072,95.46666666666668,,False,False,reject
trade_quote_volume,liquidity,trade_ohlcv,raw_source,delta_4h,L5_vol_adjusted_return,4,-1.0,1,False,19.617294584269565,-0.1038891342613869,False,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,712,-0.1084531811678239,-4.005612803810557,-2.0472002212169422,-2.571971341773419,0.4578651685393258,716,-0.0030054044663243,-0.1127506743923157,-0.0176117713585181,-0.6622898756575478,0.505586592178771,716,0.0018630657529214,0.059872762702697,-0.1368431555782046,-1.0518141801050724,0.4902234636871508,716,0.0886168868836993,1.838275333032993,0.914320209191293,0.818485668344593,0.4958100558659218,95.46666666666668,,False,False,reject
