signal_name,field_family,neutralization_mode,split,n_dates,avg_n_obs,valid_row_share,valid_rows,mean_ic,ic_tstat,positive_ic_rate,mean_decile_spread,decile_spread_tstat,positive_spread_rate
oi_x_price_move,positioning,raw_latent_neutral,validation_2025H1,254,165.748031496063,0.6346778907985502,217136,-0.01243869788771365,-2.328855186246186,0.4330708661417323,-0.0009142610789859501,-1.105419406846158,0.44881889763779526
age_x_liquidity,age_interaction,global,recent_2025H2_2026Apr,382,459.72774869109946,0.9916578978136327,339266,-0.027541629097769818,-4.286985389472291,0.4476439790575916,-0.0028645906971823637,-3.5982864284906704,0.43455497382198954
age_x_liquidity,age_interaction,global,train_2024,381,213.61942257217848,0.9916578978136327,339266,-0.037469587706770176,-5.259752139242738,0.3989501312335958,-0.0018564965033530736,-1.8702765143816653,0.4435695538057743
age_x_liquidity,age_interaction,global,validation_2025H1,254,323.8622047244094,0.9916578978136327,339266,-0.01220645266527107,-1.434243465830871,0.46062992125984253,7.565798687279556e-05,0.08258557421828276,0.4645669291338583
age_x_liquidity,age_interaction,age_neutral,recent_2025H2_2026Apr,382,459.57068062827227,0.9908570092365252,338992,-0.03656122973336825,-6.069029946847325,0.39528795811518325,-0.004637849639507069,-4.895632195673274,0.39790575916230364
age_x_liquidity,age_interaction,age_neutral,train_2024,381,213.05774278215222,0.9908570092365252,338992,-0.039532984069702126,-5.5070703195941935,0.3910761154855643,-0.001956123853109164,-1.9102325385769945,0.45144356955380577
age_x_liquidity,age_interaction,age_neutral,validation_2025H1,254,323.8622047244094,0.9908570092365252,338992,-0.025147452962667346,-2.9224740994333778,0.4330708661417323,-0.0007076742106066771,-0.669349642423875,0.4645669291338583
age_x_liquidity,age_interaction,coarse_latent_neutral,recent_2025H2_2026Apr,382,428.0732984293194,0.9073307611364434,310416,-0.013043883210174568,-3.027156389723846,0.46596858638743455,-0.0010229011235066148,-1.407386987655361,0.468586387434555
age_x_liquidity,age_interaction,coarse_latent_neutral,train_2024,381,193.86089238845145,0.9073307611364434,310416,-0.01048083163233338,-2.3100341947976424,0.47244094488188976,0.00019380630498405635,0.24294728379816932,0.5196850393700787
age_x_liquidity,age_interaction,coarse_latent_neutral,validation_2025H1,254,287.5236220472441,0.9073307611364434,310416,-0.010192983715476197,-2.138820459006249,0.42913385826771655,-0.0009439295353839717,-1.2604742126999153,0.468503937007874
age_x_liquidity,age_interaction,raw_latent_neutral,recent_2025H2_2026Apr,382,311.0157068062827,0.6358646089091546,217542,-0.014200722997842846,-2.924727272507272,0.4424083769633508,0.0005028641031934401,0.6435164743877636,0.5104712041884817
age_x_liquidity,age_interaction,raw_latent_neutral,train_2024,381,148.6246719160105,0.6358646089091546,217542,-0.014822903675580966,-2.979776198477853,0.4645669291338583,-6.202405401417806e-05,-0.06827784502455664,0.5328083989501312
age_x_liquidity,age_interaction,raw_latent_neutral,validation_2025H1,254,165.7795275590551,0.6358646089091546,217542,-0.019336080604502894,-3.1899348023149683,0.43700787401574803,-0.0016302533855374298,-2.299682542905955,0.42913385826771655
age_x_volatility,age_interaction,global,recent_2025H2_2026Apr,382,459.31151832460733,0.9894189173389454,338500,-0.07652556717444113,-9.96047053953686,0.29581151832460734,-0.007540792415277107,-4.732257380420653,0.387434554973822
age_x_volatility,age_interaction,global,train_2024,379,213.532981530343,0.9894189173389454,338500,-0.0731617254592446,-6.723287473929457,0.33509234828496043,-0.0016189874821779355,-1.0520099663186036,0.44063324538258575
age_x_volatility,age_interaction,global,validation_2025H1,254,323.2834645669291,0.9894189173389454,338500,-0.05274908681541201,-3.5219058555013567,0.41338582677165353,-0.004004162518163118,-1.7560008304162231,0.4448818897637795
age_x_volatility,age_interaction,age_neutral,recent_2025H2_2026Apr,382,459.1544502617801,0.9886151058108266,338225,-0.07271433643277052,-9.651215193163841,0.3010471204188482,-0.007560508901725832,-5.187443287539576,0.38219895287958117
age_x_volatility,age_interaction,age_neutral,train_2024,379,212.96569920844328,0.9886151058108266,338225,-0.07674625150584372,-7.243238136329099,0.33509234828496043,-0.002076286870204785,-1.3691947257812997,0.42216358839050133
age_x_volatility,age_interaction,age_neutral,validation_2025H1,254,323.2834645669291,0.9886151058108266,338225,-0.05943850484312465,-4.078058487584461,0.40551181102362205,-0.0046397177458541074,-2.142838086715363,0.42913385826771655
age_x_volatility,age_interaction,coarse_latent_neutral,recent_2025H2_2026Apr,382,428.0732984293194,0.9062872676253946,310059,-0.02010357710529342,-3.949541951744267,0.418848167539267,-0.002307560192167351,-2.2799884634746594,0.4162303664921466
age_x_volatility,age_interaction,coarse_latent_neutral,train_2024,379,193.9419525065963,0.9062872676253946,310059,-0.0346856144895125,-5.351362857310687,0.37467018469656993,-0.0017830033738319446,-1.7201534511889334,0.44854881266490765
age_x_volatility,age_interaction,coarse_latent_neutral,validation_2025H1,254,287.5236220472441,0.9062872676253946,310059,-0.02302200256439887,-3.005639545702067,0.4330708661417323,-0.0023399307764536046,-1.5410819715801363,0.44881889763779526
age_x_volatility,age_interaction,raw_latent_neutral,recent_2025H2_2026Apr,382,311.0157068062827,0.6349146498304689,217217,-0.02104866239799933,-2.947932285193856,0.4293193717277487,-0.0016819411172404458,-1.5221674894232227,0.4790575916230366
age_x_volatility,age_interaction,raw_latent_neutral,train_2024,379,148.5514511873351,0.6349146498304689,217217,-0.034124789452690436,-4.664337014579228,0.37730870712401055,-0.0010159155199625921,-0.9305600832265013,0.46437994722955145
age_x_volatility,age_interaction,raw_latent_neutral,validation_2025H1,254,165.7795275590551,0.6349146498304689,217217,-0.02647534721644989,-2.482087546503078,0.47244094488188976,-0.001810087179184423,-1.3745581395797595,0.468503937007874
