candidate_id,arm,family,horizon,expression,expr_hash,field_list,field_family_combo,operator_combo,formula_depth,object_type
L2_cross_symbol_relative_0050,L2_cross_symbol_relative,cross_symbol_relative,24,"Mul(Rank(cs_z_ret_6),ZScore(ret_12))",43bd0771dbd8d469,cs_z_ret_6;ret_12,cross_symbol;price,Mul;Rank;ZScore,2,candidate
L2_cross_symbol_relative_0051,L2_cross_symbol_relative,cross_symbol_relative,24,"Mul(Mul(Rank(cs_z_ret_6),ZScore(ret_24)),ZScore(cs_z_ret_12))",47532d1d606b529a,cs_z_ret_12;cs_z_ret_6;ret_24,cross_symbol;price,Mul;Rank;ZScore,3,candidate
L2_cross_symbol_relative_0052,L2_cross_symbol_relative,cross_symbol_relative,24,"Mul(Rank(cs_z_ret_6),ZScore(realized_vol_24))",83ab53eaaa03cef2,cs_z_ret_6;realized_vol_24,cross_symbol;volatility,Mul;Rank;ZScore,2,candidate
L2_cross_symbol_relative_0053,L2_cross_symbol_relative,cross_symbol_relative,24,"Mul(Rank(cs_z_ret_6),ZScore(quote_volume_mean_12))",c42f55bf50d74045,cs_z_ret_6;quote_volume_mean_12,cross_symbol;liquidity,Mul;Rank;ZScore,2,candidate
L2_cross_symbol_relative_0054,L2_cross_symbol_relative,cross_symbol_relative,24,"Mul(Mul(Rank(cs_z_ret_6),ZScore(avg_trade_size_quote)),ZScore(cs_z_ret_12))",531af3a9bde12bd7,avg_trade_size_quote;cs_z_ret_12;cs_z_ret_6,cross_symbol;liquidity,Mul;Rank;ZScore,3,candidate
L2_cross_symbol_relative_0055,L2_cross_symbol_relative,cross_symbol_relative,24,"Mul(Rank(cs_z_ret_12),ZScore(ret_12))",565f4cc8f3649f7b,cs_z_ret_12;ret_12,cross_symbol;price,Mul;Rank;ZScore,2,candidate
L2_cross_symbol_relative_0056,L2_cross_symbol_relative,cross_symbol_relative,24,"Mul(Rank(cs_z_ret_12),ZScore(ret_24))",4ccb407bf3cd89a9,cs_z_ret_12;ret_24,cross_symbol;price,Mul;Rank;ZScore,2,candidate
L2_cross_symbol_relative_0057,L2_cross_symbol_relative,cross_symbol_relative,24,"Mul(Mul(Rank(cs_z_ret_12),ZScore(realized_vol_24)),ZScore(cs_z_ret_12))",a746c9f41601bba4,cs_z_ret_12;realized_vol_24,cross_symbol;volatility,Mul;Rank;ZScore,3,candidate
L2_cross_symbol_relative_0058,L2_cross_symbol_relative,cross_symbol_relative,24,"Mul(Rank(cs_z_ret_12),ZScore(quote_volume_mean_12))",d54c71b2a57684da,cs_z_ret_12;quote_volume_mean_12,cross_symbol;liquidity,Mul;Rank;ZScore,2,candidate
L2_cross_symbol_relative_0059,L2_cross_symbol_relative,cross_symbol_relative,24,"Mul(Rank(cs_z_ret_12),ZScore(avg_trade_size_quote))",c3c18239525bca19,avg_trade_size_quote;cs_z_ret_12,cross_symbol;liquidity,Mul;Rank;ZScore,2,candidate
L2_cross_symbol_relative_0060,L2_cross_symbol_relative,cross_symbol_relative,24,"Mul(Mul(Rank(cs_z_ret_24),ZScore(ret_12)),ZScore(cs_z_ret_12))",9fd032188045cdfe,cs_z_ret_12;cs_z_ret_24;ret_12,cross_symbol;price,Mul;Rank;ZScore,3,candidate
L2_cross_symbol_relative_0061,L2_cross_symbol_relative,cross_symbol_relative,24,"Mul(Rank(cs_z_ret_24),ZScore(ret_24))",d55899f37f8bd2ef,cs_z_ret_24;ret_24,cross_symbol;price,Mul;Rank;ZScore,2,candidate
L2_cross_symbol_relative_0062,L2_cross_symbol_relative,cross_symbol_relative,24,"Mul(Rank(cs_z_ret_24),ZScore(realized_vol_24))",8d3f20e744c2ab6a,cs_z_ret_24;realized_vol_24,cross_symbol;volatility,Mul;Rank;ZScore,2,candidate
L2_cross_symbol_relative_0063,L2_cross_symbol_relative,cross_symbol_relative,24,"Mul(Mul(Rank(cs_z_ret_24),ZScore(quote_volume_mean_12)),ZScore(cs_z_ret_12))",0a47db2eddf9640c,cs_z_ret_12;cs_z_ret_24;quote_volume_mean_12,cross_symbol;liquidity,Mul;Rank;ZScore,3,candidate
L2_cross_symbol_relative_0064,L2_cross_symbol_relative,cross_symbol_relative,24,"Mul(Rank(cs_z_ret_24),ZScore(avg_trade_size_quote))",1ce89bfd7e74e414,avg_trade_size_quote;cs_z_ret_24,cross_symbol;liquidity,Mul;Rank;ZScore,2,candidate
L2_cross_symbol_relative_0065,L2_cross_symbol_relative,cross_symbol_relative,24,"Mul(Rank(cs_z_mark_index_ratio),ZScore(ret_12))",a93b44f33b1714a9,cs_z_mark_index_ratio;ret_12,cross_symbol;price,Mul;Rank;ZScore,2,candidate
L2_cross_symbol_relative_0066,L2_cross_symbol_relative,cross_symbol_relative,24,"Mul(Mul(Rank(cs_z_mark_index_ratio),ZScore(ret_24)),ZScore(cs_z_ret_12))",6abf5b1e9d405493,cs_z_mark_index_ratio;cs_z_ret_12;ret_24,cross_symbol;price,Mul;Rank;ZScore,3,candidate
L2_cross_symbol_relative_0067,L2_cross_symbol_relative,cross_symbol_relative,24,"Mul(Rank(cs_z_mark_index_ratio),ZScore(realized_vol_24))",1bc54db306e3da66,cs_z_mark_index_ratio;realized_vol_24,cross_symbol;volatility,Mul;Rank;ZScore,2,candidate
L2_cross_symbol_relative_0068,L2_cross_symbol_relative,cross_symbol_relative,24,"Mul(Rank(cs_z_mark_index_ratio),ZScore(quote_volume_mean_12))",2bc65da9671426fd,cs_z_mark_index_ratio;quote_volume_mean_12,cross_symbol;liquidity,Mul;Rank;ZScore,2,candidate
L2_cross_symbol_relative_0069,L2_cross_symbol_relative,cross_symbol_relative,24,"Mul(Mul(Rank(cs_z_mark_index_ratio),ZScore(avg_trade_size_quote)),ZScore(cs_z_ret_12))",74d5316942c697a4,avg_trade_size_quote;cs_z_mark_index_ratio;cs_z_ret_12,cross_symbol;liquidity,Mul;Rank;ZScore,3,candidate
L2_cross_symbol_relative_0070,L2_cross_symbol_relative,cross_symbol_relative,24,"Mul(Rank(cs_z_premium_index),ZScore(ret_12))",a674b0514a3e03e1,cs_z_premium_index;ret_12,cross_symbol;price,Mul;Rank;ZScore,2,candidate
L2_cross_symbol_relative_0071,L2_cross_symbol_relative,cross_symbol_relative,24,"Mul(Rank(cs_z_premium_index),ZScore(ret_24))",189454c61ab2c400,cs_z_premium_index;ret_24,cross_symbol;price,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0000,L3_regime_conditional_no_may,regime_conditional_no_may,12,"Mul(Mul(Rank(ret_12),ZScore(realized_vol_24)),ZScore(ret_12))",ffbf36c64d72b68e,realized_vol_24;ret_12,price;volatility,Mul;Rank;ZScore,3,candidate
L3_regime_conditional_no_may_0001,L3_regime_conditional_no_may,regime_conditional_no_may,12,"Mul(Rank(ret_12),ZScore(quote_volume_mean_24))",bec92176de20ab00,quote_volume_mean_24;ret_12,liquidity;price,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0002,L3_regime_conditional_no_may,regime_conditional_no_may,12,"Mul(Rank(ret_12),ZScore(hl_range))",9d7407fa4a2aebe4,hl_range;ret_12,price;volatility,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0003,L3_regime_conditional_no_may,regime_conditional_no_may,12,"Mul(Mul(Rank(ret_12),ZScore(abs_ret_1)),ZScore(ret_12))",737d2a9d3b196e56,abs_ret_1;ret_12,price;volatility,Mul;Rank;ZScore,3,candidate
L3_regime_conditional_no_may_0004,L3_regime_conditional_no_may,regime_conditional_no_may,12,"Mul(Rank(ret_24),ZScore(realized_vol_24))",4ec4d02453dc066c,realized_vol_24;ret_24,price;volatility,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0005,L3_regime_conditional_no_may,regime_conditional_no_may,12,"Mul(Rank(ret_24),ZScore(quote_volume_mean_24))",be9ae58045ae71e7,quote_volume_mean_24;ret_24,liquidity;price,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0006,L3_regime_conditional_no_may,regime_conditional_no_may,12,"Mul(Mul(Rank(ret_24),ZScore(hl_range)),ZScore(ret_12))",106ec931e14d5475,hl_range;ret_12;ret_24,price;volatility,Mul;Rank;ZScore,3,candidate
L3_regime_conditional_no_may_0007,L3_regime_conditional_no_may,regime_conditional_no_may,12,"Mul(Rank(ret_24),ZScore(abs_ret_1))",5d30d4018c8d49c0,abs_ret_1;ret_24,price;volatility,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0008,L3_regime_conditional_no_may,regime_conditional_no_may,12,"Mul(Rank(mark_index_ratio),ZScore(realized_vol_24))",888d719e1fe3552f,mark_index_ratio;realized_vol_24,basis;volatility,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0009,L3_regime_conditional_no_may,regime_conditional_no_may,12,"Mul(Mul(Rank(mark_index_ratio),ZScore(quote_volume_mean_24)),ZScore(ret_12))",d7f74c89f72e63e7,mark_index_ratio;quote_volume_mean_24;ret_12,basis;liquidity;price,Mul;Rank;ZScore,3,candidate
L3_regime_conditional_no_may_0010,L3_regime_conditional_no_may,regime_conditional_no_may,12,"Mul(Rank(mark_index_ratio),ZScore(hl_range))",41abfd59ee103f47,hl_range;mark_index_ratio,basis;volatility,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0011,L3_regime_conditional_no_may,regime_conditional_no_may,12,"Mul(Rank(mark_index_ratio),ZScore(abs_ret_1))",8db845046da25cac,abs_ret_1;mark_index_ratio,basis;volatility,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0012,L3_regime_conditional_no_may,regime_conditional_no_may,12,"Mul(Mul(Rank(premium_index),ZScore(realized_vol_24)),ZScore(ret_12))",02be67a7f8cb1286,premium_index;realized_vol_24;ret_12,basis;price;volatility,Mul;Rank;ZScore,3,candidate
L3_regime_conditional_no_may_0013,L3_regime_conditional_no_may,regime_conditional_no_may,12,"Mul(Rank(premium_index),ZScore(quote_volume_mean_24))",d1592e6d112dde07,premium_index;quote_volume_mean_24,basis;liquidity,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0014,L3_regime_conditional_no_may,regime_conditional_no_may,12,"Mul(Rank(premium_index),ZScore(hl_range))",d53db9e7f8c453f5,hl_range;premium_index,basis;volatility,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0015,L3_regime_conditional_no_may,regime_conditional_no_may,12,"Mul(Mul(Rank(premium_index),ZScore(abs_ret_1)),ZScore(ret_12))",9f30fd78d07f56dc,abs_ret_1;premium_index;ret_12,basis;price;volatility,Mul;Rank;ZScore,3,candidate
L3_regime_conditional_no_may_0016,L3_regime_conditional_no_may,regime_conditional_no_may,12,"Mul(Rank(realized_vol_24),ZScore(quote_volume_mean_24))",efe53c47a646ac60,quote_volume_mean_24;realized_vol_24,liquidity;volatility,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0017,L3_regime_conditional_no_may,regime_conditional_no_may,12,"Mul(Rank(realized_vol_24),ZScore(hl_range))",cd3628fff041fbe0,hl_range;realized_vol_24,volatility,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0018,L3_regime_conditional_no_may,regime_conditional_no_may,12,"Mul(Mul(Rank(realized_vol_24),ZScore(abs_ret_1)),ZScore(ret_12))",5e63ecd3949c94f2,abs_ret_1;realized_vol_24;ret_12,price;volatility,Mul;Rank;ZScore,3,candidate
L3_regime_conditional_no_may_0019,L3_regime_conditional_no_may,regime_conditional_no_may,24,"Mul(Rank(ret_12),ZScore(realized_vol_24))",08d42b337cbb501a,realized_vol_24;ret_12,price;volatility,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0020,L3_regime_conditional_no_may,regime_conditional_no_may,24,"Mul(Rank(ret_12),ZScore(quote_volume_mean_24))",fa771411e3abf3b9,quote_volume_mean_24;ret_12,liquidity;price,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0021,L3_regime_conditional_no_may,regime_conditional_no_may,24,"Mul(Mul(Rank(ret_12),ZScore(hl_range)),ZScore(ret_12))",ae6ed6ed55d059b8,hl_range;ret_12,price;volatility,Mul;Rank;ZScore,3,candidate
L3_regime_conditional_no_may_0022,L3_regime_conditional_no_may,regime_conditional_no_may,24,"Mul(Rank(ret_12),ZScore(abs_ret_1))",0bf81ec0de0e86e4,abs_ret_1;ret_12,price;volatility,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0023,L3_regime_conditional_no_may,regime_conditional_no_may,24,"Mul(Rank(ret_24),ZScore(realized_vol_24))",62a07aa43bd9ca96,realized_vol_24;ret_24,price;volatility,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0024,L3_regime_conditional_no_may,regime_conditional_no_may,24,"Mul(Mul(Rank(ret_24),ZScore(quote_volume_mean_24)),ZScore(ret_12))",5c9f1a232fe1fbaa,quote_volume_mean_24;ret_12;ret_24,liquidity;price,Mul;Rank;ZScore,3,candidate
L3_regime_conditional_no_may_0025,L3_regime_conditional_no_may,regime_conditional_no_may,24,"Mul(Rank(ret_24),ZScore(hl_range))",dc97cc2cdaaa1ff2,hl_range;ret_24,price;volatility,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0026,L3_regime_conditional_no_may,regime_conditional_no_may,24,"Mul(Rank(ret_24),ZScore(abs_ret_1))",0fdb0981c151501a,abs_ret_1;ret_24,price;volatility,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0027,L3_regime_conditional_no_may,regime_conditional_no_may,24,"Mul(Mul(Rank(mark_index_ratio),ZScore(realized_vol_24)),ZScore(ret_12))",0e9e9725e7081d9d,mark_index_ratio;realized_vol_24;ret_12,basis;price;volatility,Mul;Rank;ZScore,3,candidate
L3_regime_conditional_no_may_0028,L3_regime_conditional_no_may,regime_conditional_no_may,24,"Mul(Rank(mark_index_ratio),ZScore(quote_volume_mean_24))",f84ac790ca48e45c,mark_index_ratio;quote_volume_mean_24,basis;liquidity,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0029,L3_regime_conditional_no_may,regime_conditional_no_may,24,"Mul(Rank(mark_index_ratio),ZScore(hl_range))",2ae8d18c1841bb00,hl_range;mark_index_ratio,basis;volatility,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0030,L3_regime_conditional_no_may,regime_conditional_no_may,24,"Mul(Mul(Rank(mark_index_ratio),ZScore(abs_ret_1)),ZScore(ret_12))",f776a08624f54029,abs_ret_1;mark_index_ratio;ret_12,basis;price;volatility,Mul;Rank;ZScore,3,candidate
L3_regime_conditional_no_may_0031,L3_regime_conditional_no_may,regime_conditional_no_may,24,"Mul(Rank(premium_index),ZScore(realized_vol_24))",ea14a07bb8490dd0,premium_index;realized_vol_24,basis;volatility,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0032,L3_regime_conditional_no_may,regime_conditional_no_may,24,"Mul(Rank(premium_index),ZScore(quote_volume_mean_24))",cffcee9935558d05,premium_index;quote_volume_mean_24,basis;liquidity,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0033,L3_regime_conditional_no_may,regime_conditional_no_may,24,"Mul(Mul(Rank(premium_index),ZScore(hl_range)),ZScore(ret_12))",f9b8945d4e5754b4,hl_range;premium_index;ret_12,basis;price;volatility,Mul;Rank;ZScore,3,candidate
L3_regime_conditional_no_may_0034,L3_regime_conditional_no_may,regime_conditional_no_may,24,"Mul(Rank(premium_index),ZScore(abs_ret_1))",4874a89b4edc8c68,abs_ret_1;premium_index,basis;volatility,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0035,L3_regime_conditional_no_may,regime_conditional_no_may,24,"Mul(Rank(realized_vol_24),ZScore(quote_volume_mean_24))",f8bb2cb0dbeb3b15,quote_volume_mean_24;realized_vol_24,liquidity;volatility,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0036,L3_regime_conditional_no_may,regime_conditional_no_may,24,"Mul(Mul(Rank(realized_vol_24),ZScore(hl_range)),ZScore(ret_12))",a01903694b6c5b95,hl_range;realized_vol_24;ret_12,price;volatility,Mul;Rank;ZScore,3,candidate
L3_regime_conditional_no_may_0037,L3_regime_conditional_no_may,regime_conditional_no_may,24,"Mul(Rank(realized_vol_24),ZScore(abs_ret_1))",362c554311a4396e,abs_ret_1;realized_vol_24,volatility,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0038,L3_regime_conditional_no_may,regime_conditional_no_may,48,"Mul(Rank(ret_12),ZScore(realized_vol_24))",8604dd821b17a753,realized_vol_24;ret_12,price;volatility,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0039,L3_regime_conditional_no_may,regime_conditional_no_may,48,"Mul(Mul(Rank(ret_12),ZScore(quote_volume_mean_24)),ZScore(ret_12))",cd61adc4601b3717,quote_volume_mean_24;ret_12,liquidity;price,Mul;Rank;ZScore,3,candidate
L3_regime_conditional_no_may_0040,L3_regime_conditional_no_may,regime_conditional_no_may,48,"Mul(Rank(ret_12),ZScore(hl_range))",d7fad03c141b57ab,hl_range;ret_12,price;volatility,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0041,L3_regime_conditional_no_may,regime_conditional_no_may,48,"Mul(Rank(ret_12),ZScore(abs_ret_1))",e7f46cbfed039912,abs_ret_1;ret_12,price;volatility,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0042,L3_regime_conditional_no_may,regime_conditional_no_may,48,"Mul(Mul(Rank(ret_24),ZScore(realized_vol_24)),ZScore(ret_12))",07ee87d4540bd5ee,realized_vol_24;ret_12;ret_24,price;volatility,Mul;Rank;ZScore,3,candidate
L3_regime_conditional_no_may_0043,L3_regime_conditional_no_may,regime_conditional_no_may,48,"Mul(Rank(ret_24),ZScore(quote_volume_mean_24))",4b1e0b296336de83,quote_volume_mean_24;ret_24,liquidity;price,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0044,L3_regime_conditional_no_may,regime_conditional_no_may,48,"Mul(Rank(ret_24),ZScore(hl_range))",60432df91bf1ae04,hl_range;ret_24,price;volatility,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0045,L3_regime_conditional_no_may,regime_conditional_no_may,48,"Mul(Mul(Rank(ret_24),ZScore(abs_ret_1)),ZScore(ret_12))",83b950099a13bc71,abs_ret_1;ret_12;ret_24,price;volatility,Mul;Rank;ZScore,3,candidate
L3_regime_conditional_no_may_0046,L3_regime_conditional_no_may,regime_conditional_no_may,48,"Mul(Rank(mark_index_ratio),ZScore(realized_vol_24))",5bba944a42e49e76,mark_index_ratio;realized_vol_24,basis;volatility,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0047,L3_regime_conditional_no_may,regime_conditional_no_may,48,"Mul(Rank(mark_index_ratio),ZScore(quote_volume_mean_24))",7b37c00f634f5976,mark_index_ratio;quote_volume_mean_24,basis;liquidity,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0048,L3_regime_conditional_no_may,regime_conditional_no_may,48,"Mul(Mul(Rank(mark_index_ratio),ZScore(hl_range)),ZScore(ret_12))",4fdbba97423d84a6,hl_range;mark_index_ratio;ret_12,basis;price;volatility,Mul;Rank;ZScore,3,candidate
L3_regime_conditional_no_may_0049,L3_regime_conditional_no_may,regime_conditional_no_may,48,"Mul(Rank(mark_index_ratio),ZScore(abs_ret_1))",6b861c046a4dea5b,abs_ret_1;mark_index_ratio,basis;volatility,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0050,L3_regime_conditional_no_may,regime_conditional_no_may,48,"Mul(Rank(premium_index),ZScore(realized_vol_24))",1a8ff1410c07a8d5,premium_index;realized_vol_24,basis;volatility,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0051,L3_regime_conditional_no_may,regime_conditional_no_may,48,"Mul(Mul(Rank(premium_index),ZScore(quote_volume_mean_24)),ZScore(ret_12))",92d9f7de61f90b90,premium_index;quote_volume_mean_24;ret_12,basis;liquidity;price,Mul;Rank;ZScore,3,candidate
L3_regime_conditional_no_may_0052,L3_regime_conditional_no_may,regime_conditional_no_may,48,"Mul(Rank(premium_index),ZScore(hl_range))",63f312100ea56bce,hl_range;premium_index,basis;volatility,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0053,L3_regime_conditional_no_may,regime_conditional_no_may,48,"Mul(Rank(premium_index),ZScore(abs_ret_1))",cbe0980302ba0b07,abs_ret_1;premium_index,basis;volatility,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0054,L3_regime_conditional_no_may,regime_conditional_no_may,48,"Mul(Mul(Rank(realized_vol_24),ZScore(quote_volume_mean_24)),ZScore(ret_12))",c746d905e2037ce6,quote_volume_mean_24;realized_vol_24;ret_12,liquidity;price;volatility,Mul;Rank;ZScore,3,candidate
L3_regime_conditional_no_may_0055,L3_regime_conditional_no_may,regime_conditional_no_may,48,"Mul(Rank(realized_vol_24),ZScore(hl_range))",45e45efc89651c0d,hl_range;realized_vol_24,volatility,Mul;Rank;ZScore,2,candidate
L3_regime_conditional_no_may_0056,L3_regime_conditional_no_may,regime_conditional_no_may,48,"Mul(Rank(realized_vol_24),ZScore(abs_ret_1))",a194784acf91e435,abs_ret_1;realized_vol_24,volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0000,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,6,"Mul(Mul(Rank(realized_vol_6),ZScore(quote_volume_mean_12)),ZScore(ret_6))",49f3c7613fba4517,quote_volume_mean_12;realized_vol_6;ret_6,liquidity;price;volatility,Mul;Rank;ZScore,3,candidate
L4_microstructure_lite_lag_stable_0001,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,6,"Mul(Rank(realized_vol_6),ZScore(quote_volume_mean_24))",3a32d82a99d2980b,quote_volume_mean_24;realized_vol_6,liquidity;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0002,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,6,"Mul(Rank(realized_vol_6),ZScore(avg_trade_size_quote))",041f3717d8ce35dc,avg_trade_size_quote;realized_vol_6,liquidity;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0003,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,6,"Mul(Mul(Rank(realized_vol_6),ZScore(taker_imbalance)),ZScore(ret_6))",a92f2da999600da8,realized_vol_6;ret_6;taker_imbalance,flow;price;volatility,Mul;Rank;ZScore,3,candidate
L4_microstructure_lite_lag_stable_0004,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,6,"Mul(Rank(realized_vol_6),ZScore(cs_z_taker_imbalance))",078ede20b53ece1f,cs_z_taker_imbalance;realized_vol_6,cross_symbol;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0005,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,6,"Mul(Rank(realized_vol_12),ZScore(quote_volume_mean_12))",fb41cba123cd818b,quote_volume_mean_12;realized_vol_12,liquidity;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0006,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,6,"Mul(Mul(Rank(realized_vol_12),ZScore(quote_volume_mean_24)),ZScore(ret_6))",6f5d9ad2166b7341,quote_volume_mean_24;realized_vol_12;ret_6,liquidity;price;volatility,Mul;Rank;ZScore,3,candidate
L4_microstructure_lite_lag_stable_0007,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,6,"Mul(Rank(realized_vol_12),ZScore(avg_trade_size_quote))",52d571cd9441cd62,avg_trade_size_quote;realized_vol_12,liquidity;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0008,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,6,"Mul(Rank(realized_vol_12),ZScore(taker_imbalance))",32ce44309175c669,realized_vol_12;taker_imbalance,flow;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0009,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,6,"Mul(Mul(Rank(realized_vol_12),ZScore(cs_z_taker_imbalance)),ZScore(ret_6))",e7ac903b4b36432e,cs_z_taker_imbalance;realized_vol_12;ret_6,cross_symbol;price;volatility,Mul;Rank;ZScore,3,candidate
L4_microstructure_lite_lag_stable_0010,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,6,"Mul(Rank(realized_vol_24),ZScore(quote_volume_mean_12))",592590cf973b75ae,quote_volume_mean_12;realized_vol_24,liquidity;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0011,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,6,"Mul(Rank(realized_vol_24),ZScore(quote_volume_mean_24))",83eae8aa0bad9f64,quote_volume_mean_24;realized_vol_24,liquidity;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0012,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,6,"Mul(Mul(Rank(realized_vol_24),ZScore(avg_trade_size_quote)),ZScore(ret_6))",4e1d8743c1601a37,avg_trade_size_quote;realized_vol_24;ret_6,liquidity;price;volatility,Mul;Rank;ZScore,3,candidate
L4_microstructure_lite_lag_stable_0013,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,6,"Mul(Rank(realized_vol_24),ZScore(taker_imbalance))",6509a8ad4dd9c9c5,realized_vol_24;taker_imbalance,flow;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0014,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,6,"Mul(Rank(realized_vol_24),ZScore(cs_z_taker_imbalance))",743874d929cf7380,cs_z_taker_imbalance;realized_vol_24,cross_symbol;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0015,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,6,"Mul(Mul(Rank(hl_range),ZScore(quote_volume_mean_12)),ZScore(ret_6))",f5e591900ad9b3db,hl_range;quote_volume_mean_12;ret_6,liquidity;price;volatility,Mul;Rank;ZScore,3,candidate
L4_microstructure_lite_lag_stable_0016,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,6,"Mul(Rank(hl_range),ZScore(quote_volume_mean_24))",2ccec7f623f6d48a,hl_range;quote_volume_mean_24,liquidity;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0017,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,6,"Mul(Rank(hl_range),ZScore(avg_trade_size_quote))",2815fc8cefabf4ba,avg_trade_size_quote;hl_range,liquidity;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0018,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,6,"Mul(Mul(Rank(hl_range),ZScore(taker_imbalance)),ZScore(ret_6))",1023a4971e32a8dc,hl_range;ret_6;taker_imbalance,flow;price;volatility,Mul;Rank;ZScore,3,candidate
L4_microstructure_lite_lag_stable_0019,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,6,"Mul(Rank(hl_range),ZScore(cs_z_taker_imbalance))",0312043acefa469d,cs_z_taker_imbalance;hl_range,cross_symbol;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0020,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,6,"Mul(Rank(abs_ret_1),ZScore(quote_volume_mean_12))",a0b4afea404cbab4,abs_ret_1;quote_volume_mean_12,liquidity;volatility,Mul;Rank;ZScore,2,candidate
