symbol,path,file_exists,manifest_status,manifest_rows,manifest_min_timestamp,manifest_max_timestamp,read_ok,error,actual_rows,row_count_match,actual_min_timestamp,actual_max_timestamp,min_timestamp_match,max_timestamp_match,duplicate_timestamp_count,monotonic_timestamp,gap_hours,inf_cell_count,nan_cell_count,negative_value_count
DEXEUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=DEXEUSDT\part.csv.gz,True,ok,12374,2024-12-24 11:00:00+00:00,2026-05-24 00:00:00+00:00,True,,12374,True,2024-12-24 11:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
DIAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=DIAUSDT\part.csv.gz,True,ok,14365,2024-10-02 12:00:00+00:00,2026-05-24 00:00:00+00:00,True,,14365,True,2024-10-02 12:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
DODOXUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=DODOXUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
DOGEUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=DOGEUSDT\part.csv.gz,True,ok,20943,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,True,,20943,True,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,True,True,0,True,10,0,4,0
DOGSUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=DOGSUSDT\part.csv.gz,True,ok,15253,2024-08-26 12:00:00+00:00,2026-05-24 00:00:00+00:00,True,,15253,True,2024-08-26 12:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
DOLOUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=DOLOUSDT\part.csv.gz,True,ok,9310,2025-05-01 03:00:00+00:00,2026-05-24 00:00:00+00:00,True,,9310,True,2025-05-01 03:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
DOODUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=DOODUSDT\part.csv.gz,True,ok,9108,2025-05-09 13:00:00+00:00,2026-05-24 00:00:00+00:00,True,,9108,True,2025-05-09 13:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
DOTUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=DOTUSDT\part.csv.gz,True,ok,20943,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,True,,20943,True,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,True,True,0,True,10,0,4,0
DRIFTUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=DRIFTUSDT\part.csv.gz,True,ok,13474,2024-11-08 15:00:00+00:00,2026-05-24 00:00:00+00:00,True,,13474,True,2024-11-08 15:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
DUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=DUSDT\part.csv.gz,True,ok,11991,2025-01-09 10:00:00+00:00,2026-05-24 00:00:00+00:00,True,,11991,True,2025-01-09 10:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
DUSKUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=DUSKUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
DYDXUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=DYDXUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
DYMUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=DYMUSDT\part.csv.gz,True,ok,20072,2024-02-07 07:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20072,True,2024-02-07 07:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
EDENUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=EDENUSDT\part.csv.gz,True,ok,5654,2025-09-30 11:00:00+00:00,2026-05-24 00:00:00+00:00,True,,5654,True,2025-09-30 11:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,0,0
EDUUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=EDUUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
EGLDUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=EGLDUSDT\part.csv.gz,True,ok,20943,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,True,,20943,True,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,True,True,0,True,10,0,4,0
EIGENUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=EIGENUSDT\part.csv.gz,True,ok,14395,2024-10-01 06:00:00+00:00,2026-05-24 00:00:00+00:00,True,,14395,True,2024-10-01 06:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
ELSAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=ELSAUSDT\part.csv.gz,True,ok,2922,2026-01-22 07:00:00+00:00,2026-05-24 00:00:00+00:00,True,,2922,True,2026-01-22 07:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,0,0
ENAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=ENAUSDT\part.csv.gz,True,ok,18757,2024-04-02 12:00:00+00:00,2026-05-24 00:00:00+00:00,True,,18757,True,2024-04-02 12:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
ENJUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=ENJUSDT\part.csv.gz,True,ok,20943,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,True,,20943,True,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,True,True,0,True,10,0,4,0
ENSOUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=ENSOUSDT\part.csv.gz,True,ok,5320,2025-10-14 09:00:00+00:00,2026-05-24 00:00:00+00:00,True,,5320,True,2025-10-14 09:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,0,0
ENSUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=ENSUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
EPICUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=EPICUSDT\part.csv.gz,True,ok,10481,2025-03-13 08:00:00+00:00,2026-05-24 00:00:00+00:00,True,,10481,True,2025-03-13 08:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
ERAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=ERAUSDT\part.csv.gz,True,ok,7450,2025-07-17 15:00:00+00:00,2026-05-24 00:00:00+00:00,True,,7450,True,2025-07-17 15:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
ESPORTSUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=ESPORTSUSDT\part.csv.gz,True,ok,7167,2025-07-29 10:00:00+00:00,2026-05-24 00:00:00+00:00,True,,7167,True,2025-07-29 10:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,0,0
ETCUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=ETCUSDT\part.csv.gz,True,ok,20943,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,True,,20943,True,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,True,True,0,True,10,0,4,0
ETHFIUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=ETHFIUSDT\part.csv.gz,True,ok,19114,2024-03-18 15:00:00+00:00,2026-05-24 00:00:00+00:00,True,,19114,True,2024-03-18 15:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
ETHUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=ETHUSDT\part.csv.gz,True,ok,20943,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,True,,20943,True,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,True,True,0,True,10,0,4,0
ETHWUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=ETHWUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
EULUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=EULUSDT\part.csv.gz,True,ok,5339,2025-10-13 14:00:00+00:00,2026-05-24 00:00:00+00:00,True,,5339,True,2025-10-13 14:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,0,0
EVAAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=EVAAUSDT\part.csv.gz,True,ok,5583,2025-10-03 10:00:00+00:00,2026-05-24 00:00:00+00:00,True,,5583,True,2025-10-03 10:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,0,0
FARTCOINUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=FARTCOINUSDT\part.csv.gz,True,ok,12463,2024-12-20 18:00:00+00:00,2026-05-24 00:00:00+00:00,True,,12463,True,2024-12-20 18:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
FETUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=FETUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
FFUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=FFUSDT\part.csv.gz,True,ok,5676,2025-09-29 13:00:00+00:00,2026-05-24 00:00:00+00:00,True,,5676,True,2025-09-29 13:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,0,0
FHEUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=FHEUSDT\part.csv.gz,True,ok,9754,2025-04-12 15:00:00+00:00,2026-05-24 00:00:00+00:00,True,,9754,True,2025-04-12 15:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
FIDAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=FIDAUSDT\part.csv.gz,True,ok,14677,2024-09-19 12:00:00+00:00,2026-05-24 00:00:00+00:00,True,,14677,True,2024-09-19 12:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
FILUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=FILUSDT\part.csv.gz,True,ok,20943,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,True,,20943,True,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,True,True,0,True,10,0,4,0
FLOCKUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=FLOCKUSDT\part.csv.gz,True,ok,6163,2025-09-09 06:00:00+00:00,2026-05-24 00:00:00+00:00,True,,6163,True,2025-09-09 06:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,0,0
FLOWUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=FLOWUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
FLUIDUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=FLUIDUSDT\part.csv.gz,True,ok,5799,2025-09-24 10:00:00+00:00,2026-05-24 00:00:00+00:00,True,,5799,True,2025-09-24 10:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,0,0
FLUXUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=FLUXUSDT\part.csv.gz,True,ok,15066,2024-09-03 07:00:00+00:00,2026-05-24 00:00:00+00:00,True,,15066,True,2024-09-03 07:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
FOGOUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=FOGOUSDT\part.csv.gz,True,ok,3203,2026-01-10 14:00:00+00:00,2026-05-24 00:00:00+00:00,True,,3203,True,2026-01-10 14:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,0,0
FOLKSUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=FOLKSUSDT\part.csv.gz,True,ok,4765,2025-11-06 12:00:00+00:00,2026-05-24 00:00:00+00:00,True,,4765,True,2025-11-06 12:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,0,0
FORMUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=FORMUSDT\part.csv.gz,True,ok,10337,2025-03-19 08:00:00+00:00,2026-05-24 00:00:00+00:00,True,,10337,True,2025-03-19 08:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
FRAXUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=FRAXUSDT\part.csv.gz,True,ok,3089,2026-01-15 08:00:00+00:00,2026-05-24 00:00:00+00:00,True,,3089,True,2026-01-15 08:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,0,0
FUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=FUSDT\part.csv.gz,True,ok,8149,2025-06-18 12:00:00+00:00,2026-05-24 00:00:00+00:00,True,,8149,True,2025-06-18 12:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
GALAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=GALAUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
GASUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=GASUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
GIGGLEUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=GIGGLEUSDT\part.csv.gz,True,ok,5440,2025-10-09 09:00:00+00:00,2026-05-24 00:00:00+00:00,True,,5440,True,2025-10-09 09:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,0,0
GLMUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=GLMUSDT\part.csv.gz,True,ok,19719,2024-02-22 10:00:00+00:00,2026-05-24 00:00:00+00:00,True,,19719,True,2024-02-22 10:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
GMTUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=GMTUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
GMXUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=GMXUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
GOATUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=GOATUSDT\part.csv.gz,True,ok,13836,2024-10-24 13:00:00+00:00,2026-05-24 00:00:00+00:00,True,,13836,True,2024-10-24 13:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
GPSUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=GPSUSDT\part.csv.gz,True,ok,11048,2025-02-17 17:00:00+00:00,2026-05-24 00:00:00+00:00,True,,11048,True,2025-02-17 17:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
GRASSUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=GRASSUSDT\part.csv.gz,True,ok,13474,2024-11-08 15:00:00+00:00,2026-05-24 00:00:00+00:00,True,,13474,True,2024-11-08 15:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
GRIFFAINUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=GRIFFAINUSDT\part.csv.gz,True,ok,12156,2025-01-02 13:00:00+00:00,2026-05-24 00:00:00+00:00,True,,12156,True,2025-01-02 13:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
GRTUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=GRTUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
GTCUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=GTCUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
GUAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=GUAUSDT\part.csv.gz,True,ok,3687,2025-12-21 10:00:00+00:00,2026-05-24 00:00:00+00:00,True,,3687,True,2025-12-21 10:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,0,0
GUNUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=GUNUSDT\part.csv.gz,True,ok,10044,2025-03-31 13:00:00+00:00,2026-05-24 00:00:00+00:00,True,,10044,True,2025-03-31 13:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
GUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=GUSDT\part.csv.gz,True,ok,15517,2024-08-15 12:00:00+00:00,2026-05-24 00:00:00+00:00,True,,15517,True,2024-08-15 12:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
HAEDALUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=HAEDALUSDT\part.csv.gz,True,ok,9310,2025-05-01 03:00:00+00:00,2026-05-24 00:00:00+00:00,True,,9310,True,2025-05-01 03:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
HANAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=HANAUSDT\part.csv.gz,True,ok,5750,2025-09-26 11:00:00+00:00,2026-05-24 00:00:00+00:00,True,,5750,True,2025-09-26 11:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,0,0
HBARUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=HBARUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
HEIUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=HEIUSDT\part.csv.gz,True,ok,11152,2025-02-13 09:00:00+00:00,2026-05-24 00:00:00+00:00,True,,11152,True,2025-02-13 09:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
HEMIUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=HEMIUSDT\part.csv.gz,True,ok,6429,2025-08-29 04:00:00+00:00,2026-05-24 00:00:00+00:00,True,,6429,True,2025-08-29 04:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,0,0
HFTUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=HFTUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
HIGHUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=HIGHUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
HIVEUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=HIVEUSDT\part.csv.gz,True,ok,12398,2024-12-23 11:00:00+00:00,2026-05-24 00:00:00+00:00,True,,12398,True,2024-12-23 11:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
HMSTRUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=HMSTRUSDT\part.csv.gz,True,ok,14509,2024-09-26 12:00:00+00:00,2026-05-24 00:00:00+00:00,True,,14509,True,2024-09-26 12:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
HOLOUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=HOLOUSDT\part.csv.gz,True,ok,6109,2025-09-11 12:00:00+00:00,2026-05-24 00:00:00+00:00,True,,6109,True,2025-09-11 12:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,0,0
