symbol,path,file_exists,manifest_status,manifest_rows,manifest_min_timestamp,manifest_max_timestamp,read_ok,error,actual_rows,row_count_match,actual_min_timestamp,actual_max_timestamp,min_timestamp_match,max_timestamp_match,duplicate_timestamp_count,monotonic_timestamp,gap_hours,inf_cell_count,nan_cell_count,negative_value_count,metrics_read_ok,metrics_gap_hours,metrics_rows,metrics_min_timestamp,metrics_max_timestamp,is_core12,market_full_2024_2026apr,metrics_available,search_tier
BCHUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=BCHUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20943,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,True,True,True,core12_full_history_with_agg_overlay
BEAMXUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=BEAMXUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,30636,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
BELUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=BELUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20943,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
BERAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=BERAUSDT\part.csv.gz,True,ok,10762,2025-02-06 14:00:00+00:00,2026-04-30 23:00:00+00:00,True,,10762,True,2025-02-06 14:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,16149,0,True,0,11314,2025-02-06 15:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
BICOUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=BICOUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
BIGTIMEUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=BIGTIMEUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,30636,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
BIOUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=BIOUSDT\part.csv.gz,True,ok,11582,2025-01-03 10:00:00+00:00,2026-04-30 23:00:00+00:00,True,,11582,True,2025-01-03 10:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,15762,0,True,0,12133,2025-01-03 12:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
BLURUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=BLURUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35478,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
BNBUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=BNBUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20943,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,True,True,True,core12_full_history_with_agg_overlay
BNTUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=BNTUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
BOMEUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=BOMEUSDT\part.csv.gz,True,ok,18624,2024-03-16 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,18624,True,2024-03-16 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,28000,0,True,0,19165,2024-03-16 12:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
BRETTUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=BRETTUSDT\part.csv.gz,True,ok,14846,2024-08-20 10:00:00+00:00,2026-04-30 23:00:00+00:00,True,,14846,True,2024-08-20 10:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,22270,0,True,0,15399,2024-08-20 10:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
BSVUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=BSVUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,30636,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
BTCUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=BTCUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20943,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,True,True,True,core12_full_history_with_agg_overlay
C98USDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=C98USDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
CAKEUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=CAKEUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,30636,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
CATIUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=CATIUSDT\part.csv.gz,True,ok,14107,2024-09-18 16:00:00+00:00,2026-04-30 23:00:00+00:00,True,,14107,True,2024-09-18 16:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,37,0,21242,0,True,0,14654,2024-09-20 11:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
CELOUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=CELOUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
CELRUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=CELRUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35922,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
CETUSUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=CETUSUSDT\part.csv.gz,True,ok,12972,2024-11-06 12:00:00+00:00,2026-04-30 23:00:00+00:00,True,,12972,True,2024-11-06 12:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,19470,0,True,0,13523,2024-11-06 14:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
CFXUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=CFXUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
CGPTUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=CGPTUSDT\part.csv.gz,True,ok,11911,2024-12-20 17:00:00+00:00,2026-04-30 23:00:00+00:00,True,,11911,True,2024-12-20 17:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,17878,0,True,0,12462,2024-12-20 19:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
CHILLGUYUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=CHILLGUYUSDT\part.csv.gz,True,ok,12467,2024-11-27 13:00:00+00:00,2026-04-30 23:00:00+00:00,True,,12467,True,2024-11-27 13:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,18707,0,True,0,13019,2024-11-27 14:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
CHRUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=CHRUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,39462,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
CHZUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=CHZUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
CKBUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=CKBUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,39342,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
COMPUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=COMPUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20943,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
COOKIEUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=COOKIEUSDT\part.csv.gz,True,ok,11486,2025-01-07 10:00:00+00:00,2026-04-30 23:00:00+00:00,True,,11486,True,2025-01-07 10:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,17235,0,True,0,12038,2025-01-07 11:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
COSUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=COSUSDT\part.csv.gz,True,ok,13872,2024-09-30 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,13872,True,2024-09-30 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,20774,0,True,0,14412,2024-09-30 13:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
COTIUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=COTIUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
COWUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=COWUSDT\part.csv.gz,True,ok,12972,2024-11-06 12:00:00+00:00,2026-04-30 23:00:00+00:00,True,,12972,True,2024-11-06 12:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,19465,0,True,0,13524,2024-11-06 13:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
CRVUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=CRVUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20943,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
CTSIUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=CTSIUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
CYBERUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=CYBERUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,30636,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
DASHUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=DASHUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20943,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
DEXEUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=DEXEUSDT\part.csv.gz,True,ok,11832,2024-12-24 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,11832,True,2024-12-24 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,17859,0,True,0,12374,2024-12-24 11:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
DIAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=DIAUSDT\part.csv.gz,True,ok,13824,2024-10-02 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,13824,True,2024-10-02 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,20859,0,True,0,14365,2024-10-02 12:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
DODOXUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=DODOXUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,30636,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
DOGEUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=DOGEUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20943,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,True,True,True,core12_full_history_with_agg_overlay
DOGSUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=DOGSUSDT\part.csv.gz,True,ok,14700,2024-08-26 12:00:00+00:00,2026-04-30 23:00:00+00:00,True,,14700,True,2024-08-26 12:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,25652,0,True,0,15253,2024-08-26 12:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
DOTUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=DOTUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20943,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
DRIFTUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=DRIFTUSDT\part.csv.gz,True,ok,12921,2024-11-08 15:00:00+00:00,2026-04-30 23:00:00+00:00,True,,12921,True,2024-11-08 15:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,19082,0,True,0,13474,2024-11-08 15:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
DUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=DUSDT\part.csv.gz,True,ok,11439,2025-01-09 09:00:00+00:00,2026-04-30 23:00:00+00:00,True,,11439,True,2025-01-09 09:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,16979,0,True,0,11991,2025-01-09 10:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
DUSKUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=DUSKUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,34964,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
DYDXUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=DYDXUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
DYMUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=DYMUSDT\part.csv.gz,True,ok,19533,2024-02-07 03:00:00+00:00,2026-04-30 23:00:00+00:00,True,,19533,True,2024-02-07 03:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,29322,0,True,10,20072,2024-02-07 07:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
EDUUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=EDUUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
EGLDUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=EGLDUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20943,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
EIGENUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=EIGENUSDT\part.csv.gz,True,ok,13843,2024-10-01 05:00:00+00:00,2026-04-30 23:00:00+00:00,True,,13843,True,2024-10-01 05:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,20771,0,True,0,14395,2024-10-01 06:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
ENAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=ENAUSDT\part.csv.gz,True,ok,18208,2024-04-02 08:00:00+00:00,2026-04-30 23:00:00+00:00,True,,18208,True,2024-04-02 08:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,27336,0,True,0,18757,2024-04-02 12:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
ENJUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=ENJUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,34940,0,True,10,20943,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
ENSUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=ENSUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
ETCUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=ETCUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20943,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
