blueprint_id,a7ls_arm,semantic_pair,motif,skeleton_key,production_key,expression,eval_success,finite_share,nonzero_share,activity_ok,min_value,max_value,std_value,error,materialization_shard,materialization_score,a7input_queue,core58_queue,company_shard
a7ls1_1065e15e541c900f,A7LS_B,taker_flow_like,single,skel_1d39996e97d5ace0,prod_f0f66c55cd2b12de,"Mean(taker_buy_quote_volume,4)",True,0.9991518034086404,1.0,True,1521.5816497802734,3599408696.912964,55973519.691511534,,a7ls_b_materialization_s020,0.9994910820451842,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_4929fb36cae6a233,A7LS_B,taker_flow_like,single,skel_1d39996e97d5ace0,prod_feecb375243d954a,"Delta(taker_buy_quote_volume,4)",True,0.9991042409829568,1.0,True,-6624370167.56158,6896579963.12046,55567893.21695699,,a7ls_b_materialization_s020,0.9994625445897741,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_24ac194059b185e9,A7LS_B,liquidity_like,single,skel_1d39996e97d5ace0,prod_2bd1d601094d999b,"Delta(trade_count,1)",True,0.999246928260008,0.9995993812224824,True,-2414803.0,3425194.0,25565.42390015215,,a7ls_b_materialization_s020,0.9993879094449978,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_062c77b2051aea47,A7LS_B,liquidity_like,single,skel_a311ee3fdacdeca2,prod_eba655eb1eca3a28,"ZScore(Mean(trade_quote_volume,8))",True,0.9989615537059056,1.0,True,-0.3788244447161998,9.495302053164238,0.9947745838105244,,a7ls_b_materialization_s020,0.9993769322235433,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_3f135c922ee84cc9,A7LS_B,liquidity_like,single,skel_1d39996e97d5ace0,prod_9417c50a1d2e6a2a,"Mean(trade_volume,8)",True,0.9989615537059056,1.0,True,509.6499999985099,689081467754.625,4885163235.333778,,a7ls_b_materialization_s020,0.9993769322235433,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_111af2941444671f,A7LS_B,price_like,gated_sign,skel_af8c1327eb17d836,prod_30a77eec5109b211,"Mul(ZScore(Mean(trade_close,4)),Sign(ZScore(Mean(mark_close,8))))",True,0.9989615537059056,1.0,True,-0.0013674646014681,9.694064495754644,0.9729484584984932,,a7ls_b_materialization_s020,0.9993769322235433,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_46e885a777bbc802,A7LS_B,price_like,gated_sign,skel_156d0fafafecde17,prod_d957b8b5f91c778a,"Mul(Mean(trade_close,4),Sign(ZScore(Mean(mark_close,8))))",True,0.9989615537059056,1.0,True,-1315.980000000447,125499.07499998808,8649.901473206011,,a7ls_b_materialization_s020,0.9993769322235433,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_1ba8df32e663f986,A7LS_B,taker_flow_like,single,skel_a311ee3fdacdeca2,prod_86d4da3bd86c2ec0,"ZScore(Mean(taker_buy_quote_volume,8))",True,0.9989615537059056,1.0,True,-0.378041231006779,9.499661003224723,0.9947745838105244,,a7ls_b_materialization_s020,0.9993769322235433,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_43fb12aa764edb20,A7LS_B,taker_flow_like,single,skel_a311ee3fdacdeca2,prod_9b188f3df8c76d48,"ZScore(Mean(kline_taker_buy_quote_share,4))",True,0.9989615537059056,1.0,True,-6.9600996547354805,6.620540191303575,0.9947745838105244,,a7ls_b_materialization_s020,0.9993769322235433,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_46938368b8a04785,A7LS_C,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_dc65ed6b4e3d2126,"ZScore(Mean(mark_trade_basis_bps,2))",True,0.999246928260008,1.0,True,-9.61286865420504,9.38003562769912,0.9947745847953484,,a7ls_c_materialization_s040,0.9995481569560049,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_a2384e5313745669,A7LS_C,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_f6039d77678b589f,"ZScore(Mean(mark_trade_basis_bps,4))",True,0.9991518034086404,1.0,True,-9.477141440501669,9.355200248397232,0.9947745844671364,,a7ls_c_materialization_s040,0.9994910820451842,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_41b01fb317541e5b,A7LS_C,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_e5558095cc4ca309,"ZScore(Mean(mark_trade_basis_bps,8))",True,0.9989615537059056,1.0,True,-9.3151792074289,9.38392475176019,0.9947745838105244,,a7ls_c_materialization_s040,0.9993769322235433,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_347531a408e52fdc,A7LS_C,basis_premium_like,single,skel_1d39996e97d5ace0,prod_f2d635588942e575,"Mean(mark_trade_basis_bps,12)",True,0.9987713040031708,0.9999717250684552,True,-47.74870691938122,74.11666182498175,2.5219982481933103,,a7ls_c_materialization_s040,0.9992514724292846,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_01ba6bee10e0da79,A7LS_C,basis_premium_like,single,skel_1d39996e97d5ace0,prod_11aba9d8908c691f,"Mean(mark_index_basis_bps,4)",True,0.9984235037653588,0.9998238403984084,True,-1010.8721855770782,110.24896719781827,10.923270803421042,,a7ls_c_materialization_s040,0.9989836384185786,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_1f4614b4d6d97d2f,A7LS_C,basis_premium_like,single,skel_1d39996e97d5ace0,prod_47b6b7f0ca3f8784,"Mean(mark_trade_basis_bps,72)",True,0.99824811732065,1.0,True,-24.740479680472266,36.45126588609836,1.7550244271248563,,a7ls_c_materialization_s040,0.99894887039239,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_ca3e6c008ef1816b,A7LS_C,basis_premium_like,single,skel_ca36cd3eaf5a3a94,prod_c250c39bb4701947,mark_index_basis_bps,True,0.998569163694015,0.9880859057152724,True,-2236.5719900454283,288.78896560908805,13.191242440078064,,a7ls_c_materialization_s040,0.994375860502518,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_73474ddf4dffb7bb,A7LS_C,basis_premium_like,single,skel_ca36cd3eaf5a3a94,prod_46b755d5ee89ec33,mark_trade_basis_bps,True,0.9992944906856916,0.7100461284616177,True,-349.9947662247038,518.0271280758197,6.014349064020936,,a7ls_c_materialization_s040,0.883595145796062,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_7d6741ea99ffe85f,A7LS_C,basis_premium_like,single,skel_ca36cd3eaf5a3a94,prod_010162f1ef39a53d,premium_close_bps,True,0.998921422909235,0.6808473070687121,True,-2157.6656,417.8422,11.519164744269853,,a7ls_c_materialization_s040,0.8716917765730259,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_387c0ff880899f77,A7LS_C,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_4d8bf5a82cd8b2df,"ZScore(Mean(premium_close_bps,2))",True,0.9988733650416172,1.0,True,-9.691259113294636,9.469753755061928,0.994772625436162,,a7ls_c_materialization_s040,0.9993240190249703,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_a640310f23de2a07,A7LS_C,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_7fbc3de3eb40bb93,"ZScore(Mean(premium_close_bps,4))",True,0.9987772493063812,1.0,True,-9.693339712345434,9.2296996104335,0.9947726197215256,,a7ls_c_materialization_s040,0.9992663495838288,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_fc3c9cbd37248bf1,A7LS_C,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_c10ace9a6b32feb2,"ZScore(Mean(mark_trade_basis_bps,12))",True,0.9987713040031708,1.0,True,-9.059024350025426,9.322238289741172,0.9947745831536624,,a7ls_c_materialization_s040,0.9992627824019025,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_6ca4cb799b728a88,A7LS_C,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_914ef192843be82b,"ZScore(Mean(premium_close_bps,8))",True,0.9985850178359096,1.0,True,-9.691475169533073,8.488863501261429,0.9947726082889526,,a7ls_c_materialization_s040,0.9991510107015458,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_259f82741a266878,A7LS_C,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_67f81b6f4c463a61,"ZScore(Mean(mark_index_basis_bps,2))",True,0.9985206103844628,1.0,True,-9.69080792558158,8.322945330018314,0.994770773869616,,a7ls_c_materialization_s040,0.9991123662306777,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_78a28eb0219117d9,A7LS_C,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_7f4d518ff55b6441,"ZScore(Mean(mark_index_basis_bps,4))",True,0.9984235037653588,1.0,True,-9.69085631833646,8.103931081572043,0.9947707627713204,,a7ls_c_materialization_s040,0.9990541022592153,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_e2753bccbc7293be,A7LS_C,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_def276bac43293a8,"ZScore(Mean(premium_close_bps,12))",True,0.998392786365438,1.0,True,-9.688520324404454,7.6389740074999795,0.9947725968519768,,a7ls_c_materialization_s040,0.9990356718192628,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_53910a9ca0fcb26e,A7LS_C,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_062ac2ae9e84ea5b,"ZScore(Mean(mark_trade_basis_bps,72))",True,0.99824811732065,1.0,True,-8.03380439260006,8.619162057741626,0.9947745813460014,,a7ls_c_materialization_s040,0.99894887039239,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_9b1b64aff7a35b71,A7LS_C,basis_premium_like,single,skel_1d39996e97d5ace0,prod_14605458d9b27f9b,"Mean(mark_trade_basis_bps,48)",True,0.99824811732065,1.0,True,-32.98694587385413,38.40520216834435,1.8691503917502463,,a7ls_c_materialization_s040,0.99894887039239,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_c6c253a7adf4f3bc,A7LS_C,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_37fcc383bbb6a00d,"ZScore(Mean(mark_trade_basis_bps,168))",True,0.99824811732065,1.0,True,-7.135484189261406,8.71504074324677,0.9947745813460014,,a7ls_c_materialization_s040,0.99894887039239,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_e240218e5590fe50,A7LS_C,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_74fa403c4f3aee32,"ZScore(Mean(mark_trade_basis_bps,48))",True,0.99824811732065,1.0,True,-8.459407434857352,8.78568838815818,0.9947745813460014,,a7ls_c_materialization_s040,0.99894887039239,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_7f7b0bc4ed568a9f,A7LS_C,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_1519bd7e08b4a118,"ZScore(Mean(mark_index_basis_bps,8))",True,0.9982292905271504,1.0,True,-9.687679298862731,7.335270227706502,0.9947707405682512,,a7ls_c_materialization_s040,0.9989375743162903,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_5ea24086bfcb8f3d,A7LS_C,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_6d0c9e083ba75d14,"ZScore(Mean(mark_trade_basis_bps,24))",True,0.9982005548949664,1.0,True,-8.529028343705615,9.188040670440524,0.9947745811815746,,a7ls_c_materialization_s040,0.9989203329369798,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_83f20d0c6fa1f8dd,A7LS_C,basis_premium_like,single,skel_1d39996e97d5ace0,prod_7f6ae8ee51650c98,"Mean(mark_trade_basis_bps,24)",True,0.9982005548949664,1.0,True,-36.32978897637425,49.3619834804208,2.1331677213781983,,a7ls_c_materialization_s040,0.9989203329369798,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_57915c7c70a477c8,A7LS_C,basis_premium_like,single,skel_1d39996e97d5ace0,prod_1932ff98a2fe181f,"Mean(mark_index_basis_bps,12)",True,0.9980350772889416,1.0,True,-629.7478162211349,69.41595245307447,9.739985535179889,,a7ls_c_materialization_s040,0.998821046373365,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_a6ce3fa689ed09ef,A7LS_C,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_c3e92cbcbb371358,"ZScore(Mean(mark_index_basis_bps,12))",True,0.9980350772889416,1.0,True,-9.683398996509396,7.4189429056029725,0.9947707183565404,,a7ls_c_materialization_s040,0.998821046373365,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_0bedfbcbde305f2e,A7LS_C,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_03e7ad01ef47f9e9,"ZScore(Mean(premium_close_bps,168))",True,0.9979349980182324,1.0,True,-9.506608350709696,6.146565252980561,0.9947729374732852,,a7ls_c_materialization_s040,0.9987609988109394,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_5e981747988d7a7c,A7LS_C,basis_premium_like,single,skel_1d39996e97d5ace0,prod_3eafea6377ddb19e,"Mean(premium_close_bps,168)",True,0.9979349980182324,1.0,True,-135.08203988095244,20.638152380952366,5.766705735562381,,a7ls_c_materialization_s040,0.9987609988109394,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_bc64cb69e91154cf,A7LS_C,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_605fb9e4b04cbb00,"ZScore(Mean(premium_close_bps,72))",True,0.9978874355925486,1.0,True,-9.625611022831862,6.627966152251809,0.9947726876806088,,a7ls_c_materialization_s040,0.9987324613555292,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_bf7b3077f47b21b6,A7LS_C,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_42e42ee7f889a0c5,"ZScore(Mean(premium_close_bps,48))",True,0.9978755449861276,1.0,True,-9.654333990703288,6.802734549665556,0.9947726252287096,,a7ls_c_materialization_s040,0.9987253269916766,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_9039b1a9bd523023,A7LS_C,basis_premium_like,single,skel_1d39996e97d5ace0,prod_29be95f27f91a386,"Delta(mark_index_basis_bps,2)",True,0.9984720570749108,0.9990884804169669,True,-2234.93166509676,2135.053964647328,12.5294531503203,,a7ls_c_materialization_s040,0.9987186264117333,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_a11cdd870327f337,A7LS_C,basis_premium_like,single,skel_1d39996e97d5ace0,prod_47fb727a9b47c0a6,"Delta(mark_index_basis_bps,1)",True,0.9985206103844628,0.9989927627772756,True,-2248.424744016522,1862.735258635964,11.411868819015336,,a7ls_c_materialization_s040,0.9987094713415878,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_a84edb925b0e9add,A7LS_C,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_a632c1afeb49e403,"ZScore(Mean(premium_close_bps,24))",True,0.997816091954023,1.0,True,-9.67860065559442,7.024600998983913,0.9947725625146088,,a7ls_c_materialization_s040,0.9986896551724138,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_715e382b9d47cf17,A7LS_C,basis_premium_like,single,skel_1d39996e97d5ace0,prod_6584dfb56597ebc4,"Mean(premium_close_bps,72)",True,0.9978874355925486,0.9998128229672674,True,-192.19367916666675,24.55412222222223,6.462041961847822,,a7ls_c_materialization_s040,0.9986575905424362,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_489aec3a21cda502,A7LS_C,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_02c1aaadc35ee68f,"ZScore(Mean(mark_index_basis_bps,168))",True,0.9976426872770512,1.0,True,-9.3130045310768,6.405427282856601,0.9947714019115156,,a7ls_c_materialization_s040,0.9985856123662307,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_96f7ef744418821f,A7LS_C,basis_premium_like,single,skel_1d39996e97d5ace0,prod_a0e811adc2383ee0,"Mean(mark_index_basis_bps,168)",True,0.9976426872770512,1.0,True,-137.28132074942863,39.0108807472572,7.639573306386189,,a7ls_c_materialization_s040,0.9985856123662307,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_c38230b279993d09,A7LS_C,basis_premium_like,single,skel_1d39996e97d5ace0,prod_ac03fe6252e81b73,"Mean(premium_close_bps,48)",True,0.9978755449861276,0.999532300090561,True,-242.2168791666668,27.53580416666664,6.840003920460439,,a7ls_c_materialization_s040,0.998538247027901,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_45ebcaa359a77f67,A7LS_C,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_87c89e4e956e0a90,"ZScore(Mean(mark_index_basis_bps,72))",True,0.9975475624256838,1.0,True,-9.544217024343174,6.58972438333454,0.9947709020086865,,a7ls_c_materialization_s040,0.9985285374554103,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_b0d743a92f6429e8,A7LS_C,basis_premium_like,single,skel_1d39996e97d5ace0,prod_576962eeb8cfe47e,"Mean(mark_index_basis_bps,48)",True,0.997523781212842,1.0,True,-243.3146262708868,47.8087806963728,8.573240390398343,,a7ls_c_materialization_s040,0.9985142687277052,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_c9468e3aee67fac3,A7LS_C,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_a503e087fe1b6ba4,"ZScore(Mean(mark_index_basis_bps,48))",True,0.997523781212842,1.0,True,-9.60899411015392,6.844175954387572,0.9947707770180428,,a7ls_c_materialization_s040,0.9985142687277052,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_5f348987f59d4042,A7LS_C,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_862733b8ac6b4075,"ZScore(Mean(mark_index_basis_bps,24))",True,0.9974524375743165,1.0,True,-9.671195301384698,6.985376409302323,0.9947706516695068,,a7ls_c_materialization_s040,0.9984714625445898,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_bffff6cdc70fc548,A7LS_C,basis_premium_like,single,skel_1d39996e97d5ace0,prod_c92a45135221ca2b,"Mean(mark_index_basis_bps,24)",True,0.9974524375743165,1.0,True,-386.0385890300393,52.22366374415651,9.146702868581157,,a7ls_c_materialization_s040,0.9984714625445898,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_12a10b4f6406b9f3,A7LS_C,basis_premium_like,single,skel_1d39996e97d5ace0,prod_c4ad44df1a9e8b16,"Delta(mark_index_basis_bps,12)",True,0.9979865239793896,0.998810526148567,True,-2243.854339580373,2074.5076036970345,14.273148120188557,,a7ls_c_materialization_s040,0.9983161248470604,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_5b3343a3bc2ddd00,A7LS_C,basis_premium_like,single,skel_1d39996e97d5ace0,prod_2ebeafed99ad92d1,"Delta(mark_index_basis_bps,8)",True,0.998180737217598,0.9979163440424712,True,-2221.785211308895,2120.917601094165,14.06034624111634,,a7ls_c_materialization_s040,0.9980749799475473,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_bdd9ce9542b38b9e,A7LS_C,basis_premium_like,single,skel_1d39996e97d5ace0,prod_b798e96f4de65021,"Mean(premium_close_bps,24)",True,0.997816091954023,0.9977457705889596,True,-387.56132916666667,34.84351250000024,7.486609065396777,,a7ls_c_materialization_s040,0.9977879634079977,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_82df5af3bcd046c2,A7LS_C,basis_premium_like,single,skel_1d39996e97d5ace0,prod_feaa3df8a375ab98,"Delta(mark_index_basis_bps,24)",True,0.997403884264764,0.9980095968527092,True,-2221.8833516817426,2219.9942134002204,14.941929839422304,,a7ls_c_materialization_s040,0.9976461692999421,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_ce34b64a91fcda31,A7LS_C,basis_premium_like,single,skel_1d39996e97d5ace0,prod_197163d8f3c0ebda,"Delta(mark_index_basis_bps,48)",True,0.9962386048355132,0.9980336262835636,True,-2255.5612101485644,2236.751602988696,15.548897611897432,,a7ls_c_materialization_s040,0.9969566134147334,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_8409810bd4e875da,A7LS_C,basis_premium_like,single,skel_1d39996e97d5ace0,prod_ea5057b024db34c0,"Delta(mark_index_basis_bps,72)",True,0.9950733254062624,0.9980397877772776,True,-2220.6097434829394,2231.6431211016693,15.741655825102884,,a7ls_c_materialization_s040,0.9962599103546685,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_8d757e3545a5dceb,A7LS_C,basis_premium_like,single,skel_1d39996e97d5ace0,prod_250d5daf555c844f,"Mean(premium_close_bps,12)",True,0.998392786365438,0.989654895204143,True,-640.8548333333333,55.0306166666669,8.131720277454527,,a7ls_c_materialization_s040,0.99489762990092,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_1daddabba5ffa858,A7LS_D,low_prior_axes,single,skel_ca36cd3eaf5a3a94,prod_e0ae786b8c04b6cf,source_market_funding,True,0.9993420531113754,0.9999524062601632,True,0.0,1.0,0.0068986574543661,,a7ls_d_materialization_s060,0.9995861943708906,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_28adeabebba4b6a9,A7LS_D,liquidity_like,single,skel_ca36cd3eaf5a3a94,prod_85fe0bc6b2f2162b,trade_quote_volume,True,0.9992944906856916,0.9999524039948914,True,0.0,14480884725.8013,126987053.96605588,,a7ls_d_materialization_s060,0.9995576560093715,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_f6371ce07f731fc5,A7LS_D,liquidity_like,single,skel_ca36cd3eaf5a3a94,prod_10094eaf99fae8f7,trade_count,True,0.9992944906856916,0.9999524039948914,True,0.0,4350774.0,47723.61134618172,,a7ls_d_materialization_s060,0.9995576560093715,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_3f59ae483c6ba7ca,A7LS_D,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_ce66dc0afbb2717d,"ZScore(Mean(mark_trade_basis_bps,2))",True,0.999246928260008,1.0,True,-9.61286865420504,9.38003562769912,0.9947745847953484,,a7ls_d_materialization_s060,0.9995481569560049,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_1bbe9d82fdaa6797,A7LS_D,liquidity_like,single,skel_a311ee3fdacdeca2,prod_8bf4d9241a41fc0e,"ZScore(Mean(trade_quote_volume,2))",True,0.999246928260008,1.0,True,-0.4312452578249935,9.591185421938905,0.9947745847953484,,a7ls_d_materialization_s060,0.9995481569560049,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_3194651d6ea9ad87,A7LS_D,liquidity_like,single,skel_a311ee3fdacdeca2,prod_68303d75d286191a,"ZScore(Mean(trade_volume,2))",True,0.999246928260008,1.0,True,-0.251077512943035,9.695894208872614,0.9947745847953484,,a7ls_d_materialization_s060,0.9995481569560049,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_348941879ae63479,A7LS_D,low_prior_axes|basis_premium_like,control_flip,skel_b3b832e70085d952,prod_69f9cdb4ed57ee15,"Neg(Mul(premium_count,ZScore(Mean(mark_trade_basis_bps,4))))",True,0.9987802219579864,1.0,True,-6735.744178846006,6823.541837161201,716.2665069318965,,a7ls_d_materialization_s060,0.9992681331747919,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_35aeef6c7f39fdfc,A7LS_D,low_prior_axes|basis_premium_like,control_flip,skel_b3b832e70085d952,prod_6fa9fce54e519ca3,"Neg(Mul(premium_count,ZScore(Mean(premium_close_bps,4))))",True,0.9987772493063812,1.0,True,-6645.38371951212,6979.204592888713,716.1861448666153,,a7ls_d_materialization_s060,0.9992663495838288,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_b541407fc001a01f,A7LS_D,basis_premium_like,single,skel_1d39996e97d5ace0,prod_07e2a6563c2bb19c,"Mean(mark_trade_basis_bps,12)",True,0.9987713040031708,0.9999717250684552,True,-47.74870691938122,74.11666182498175,2.5219982481933103,,a7ls_d_materialization_s060,0.9992514724292846,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_5bf21b2b8f2278b5,A7LS_D,basis_premium_like,single,skel_1d39996e97d5ace0,prod_b18ec72f69cf25f4,"Mean(mark_trade_basis_bps,8)",True,0.9989615537059056,0.9994475039478172,True,-55.70966296604274,83.09803661292847,2.822119946799457,,a7ls_d_materialization_s060,0.9991559338026702,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
