candidate_id,family_id,split,split_pass_count,median_repaired_net_book_return,median_repaired_control_ratio,chosen_sign_flip_count
a7ffcore33_008,F1a_aggtrades_flow_microstructure,validation_2025H1,4,0.07079340960830445,2.2729489456811462,0
a7ffcore33_009,F2a_basis_funding_independent,recent_2026JanApr,0,-0.0035650798492133503,4.643936812556257,3
a7ffcore33_009,F2a_basis_funding_independent,test_2025H2,0,0.11979007226787505,3.44015102572501,3
a7ffcore33_009,F2a_basis_funding_independent,train_2024,0,0.019508536366745752,1.5671583520660972,3
a7ffcore33_009,F2a_basis_funding_independent,validation_2025H1,1,-0.01713340731663625,0.9118478127152734,3
a7ffcore33_010,F2a_basis_funding_independent,recent_2026JanApr,0,-0.38559070266876366,2.6614672514606923,4
a7ffcore33_010,F2a_basis_funding_independent,test_2025H2,2,0.06323706384282556,1.558122853649225,4
a7ffcore33_010,F2a_basis_funding_independent,train_2024,0,0.0095313061792403,5.205821931051409,4
a7ffcore33_010,F2a_basis_funding_independent,validation_2025H1,1,-0.0178403835962526,0.7308187808692149,4
a7ffcore33_011,F2a_basis_funding_independent,recent_2026JanApr,0,0.0470404097745195,1.6449573518172351,2
a7ffcore33_011,F2a_basis_funding_independent,test_2025H2,0,0.00915079910587515,2.249563034880305,2
a7ffcore33_011,F2a_basis_funding_independent,train_2024,1,0.05413490183046085,1.7124087467412268,2
a7ffcore33_011,F2a_basis_funding_independent,validation_2025H1,0,-0.00697079901583495,4.56588664650501,2
a7ffcore33_012,F1b_taker_flow_market_panel,recent_2026JanApr,0,0.012798704572953299,1.1247907004954327,1
a7ffcore33_012,F1b_taker_flow_market_panel,test_2025H2,0,0.00031928789429365,2.1211783950893617,1
a7ffcore33_012,F1b_taker_flow_market_panel,train_2024,0,0.06333350598206736,2.5084765043950896,1
a7ffcore33_012,F1b_taker_flow_market_panel,validation_2025H1,0,0.0228408897169865,1.3431241329358738,1
a7ffcore33_013,F2a_basis_funding_independent,recent_2026JanApr,0,0.02637672551441935,1.3741943267454269,0
a7ffcore33_013,F2a_basis_funding_independent,test_2025H2,0,-0.1115496068103238,0.8211025948079562,0
a7ffcore33_013,F2a_basis_funding_independent,train_2024,0,0.1924168413816951,1.1943897859354395,0
a7ffcore33_013,F2a_basis_funding_independent,validation_2025H1,0,-0.0275488658002577,1.382875086220409,0
a7ffcore33_014,F1b_taker_flow_market_panel,recent_2026JanApr,0,-0.7117590162912384,0.4072420108817151,8
a7ffcore33_014,F1b_taker_flow_market_panel,test_2025H2,0,-0.05322705020755525,4.973633730495134,8
a7ffcore33_014,F1b_taker_flow_market_panel,train_2024,1,0.1483493741983547,1.131357805748951,8
a7ffcore33_014,F1b_taker_flow_market_panel,validation_2025H1,0,-0.0304309129933826,0.8229063544020634,8
a7ffcore33_015,F1a_aggtrades_flow_microstructure,recent_2026JanApr,0,0.01032296915398905,1.769803317290761,5
a7ffcore33_015,F1a_aggtrades_flow_microstructure,test_2025H2,0,-0.00014306052122264998,4.390244307051862,5
a7ffcore33_015,F1a_aggtrades_flow_microstructure,train_2024,0,-0.0002062717974185,2.48084685702558,5
a7ffcore33_015,F1a_aggtrades_flow_microstructure,validation_2025H1,4,0.0143549950188025,1.1221249674265157,5
a7ffcore33_016,F1a_aggtrades_flow_microstructure,recent_2026JanApr,1,-0.0135762115065008,1.6627794013170991,1
a7ffcore33_016,F1a_aggtrades_flow_microstructure,test_2025H2,0,-2.133983303794992e-05,2.662046879252376,1
a7ffcore33_016,F1a_aggtrades_flow_microstructure,train_2024,0,0.03793169710924845,3.5786750651413683,1
a7ffcore33_016,F1a_aggtrades_flow_microstructure,validation_2025H1,1,0.0010723476638668,1.6950965332274193,1
a7ffcore33_017,F1a_aggtrades_flow_microstructure,recent_2026JanApr,4,0.0228996632099151,0.6759829747842705,1
a7ffcore33_017,F1a_aggtrades_flow_microstructure,test_2025H2,0,0.0018852720363065,4.643006229836469,1
a7ffcore33_017,F1a_aggtrades_flow_microstructure,train_2024,2,0.10902201509475705,1.4618216406761966,1
a7ffcore33_017,F1a_aggtrades_flow_microstructure,validation_2025H1,1,0.0324136717570945,1.4210058892289636,1
a7ffcore33_018,F1a_aggtrades_flow_microstructure,recent_2026JanApr,1,0.034274166584014845,1.4906758958233557,1
a7ffcore33_018,F1a_aggtrades_flow_microstructure,test_2025H2,4,0.04131450109183785,1.1012569716492866,1
a7ffcore33_018,F1a_aggtrades_flow_microstructure,train_2024,1,0.016875514892395548,4.622702477250501,1
a7ffcore33_018,F1a_aggtrades_flow_microstructure,validation_2025H1,6,0.11042399495840069,0.9391630640112273,1
a7ffcore33_019,F1b_taker_flow_market_panel,recent_2026JanApr,0,-0.977796391026117,0.9183749851228807,8
a7ffcore33_019,F1b_taker_flow_market_panel,test_2025H2,7,1.3736693468736483,0.43923397051033863,8
a7ffcore33_019,F1b_taker_flow_market_panel,train_2024,5,0.05546752603910855,0.9620444160847654,8
a7ffcore33_019,F1b_taker_flow_market_panel,validation_2025H1,3,0.007788638562429649,3.747626732196962,8
a7ffcore33_020,F1a_aggtrades_flow_microstructure,recent_2026JanApr,2,0.00903036831319325,3.488483069340821,0
a7ffcore33_020,F1a_aggtrades_flow_microstructure,test_2025H2,0,0.077436381727457,1.9557276544941427,0
a7ffcore33_020,F1a_aggtrades_flow_microstructure,train_2024,0,0.046784964710474,3.0025014859443693,0
a7ffcore33_020,F1a_aggtrades_flow_microstructure,validation_2025H1,6,0.03943731173407285,0.8087118899700095,0
