candidate_id,arm,family,expression,pass_cost20_validation_nonnegative,pass_cost20_recent_nonnegative,pass_lag1_validation_nonnegative,pass_lag1_recent_nonnegative,a7k_preselection_pass,first_a7k_preselection_fail
i1_flow_liquidity_158,I1_flow_liquidity,flow_liquidity,"Mul(ZScore(avg_trade_size_quote),ZScore(taker_imbalance))",False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_205,I1_flow_liquidity,flow_liquidity,"Mul(Rank(quote_volume_mean_6),Rank(quote_volume_mean_12))",False,False,False,False,False,raw_validation_positive
i0_basis_premium_224,I0_basis_premium,basis_premium,"Mul(ZScore(ret_6),ZScore(hl_range))",False,False,False,False,False,raw_validation_positive
i0_basis_premium_086,I0_basis_premium,basis_premium,"Mul(Rank(premium_index),Rank(mark_index_ratio))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_008,I3_placebo_random,placebo_random,Rank(avg_trade_size_quote),False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_000,I1_flow_liquidity,flow_liquidity,taker_imbalance,False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_002,I1_flow_liquidity,flow_liquidity,ZScore(taker_imbalance),False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_004,I1_flow_liquidity,flow_liquidity,Rank(taker_buy_ratio),False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_064,I1_flow_liquidity,flow_liquidity,"Mul(Rank(taker_buy_ratio),Rank(taker_imbalance))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_020,I3_placebo_random,placebo_random,Rank(taker_imbalance),False,False,False,False,False,raw_validation_positive
i3_placebo_random_070,I3_placebo_random,placebo_random,Rank(taker_imbalance),False,False,False,False,False,raw_validation_positive
i3_placebo_random_120,I3_placebo_random,placebo_random,Rank(taker_imbalance),False,False,False,False,False,raw_validation_positive
i3_placebo_random_170,I3_placebo_random,placebo_random,Rank(taker_imbalance),False,False,False,False,False,raw_validation_positive
i3_placebo_random_220,I3_placebo_random,placebo_random,Rank(taker_imbalance),False,False,False,False,False,raw_validation_positive
i3_placebo_random_018,I3_placebo_random,placebo_random,Rank(avg_trade_size_quote),False,False,False,False,False,raw_validation_positive
i3_placebo_random_068,I3_placebo_random,placebo_random,Rank(avg_trade_size_quote),False,False,False,False,False,raw_validation_positive
i3_placebo_random_118,I3_placebo_random,placebo_random,Rank(avg_trade_size_quote),False,False,False,False,False,raw_validation_positive
i3_placebo_random_168,I3_placebo_random,placebo_random,Rank(avg_trade_size_quote),False,False,False,False,False,raw_validation_positive
i3_placebo_random_218,I3_placebo_random,placebo_random,Rank(avg_trade_size_quote),False,False,False,False,False,raw_validation_positive
i3_placebo_random_212,I3_placebo_random,placebo_random,Rank(hl_range),False,False,False,False,False,raw_validation_positive
i3_placebo_random_103,I3_placebo_random,placebo_random,RandomNoise(103),False,False,False,False,False,raw_validation_positive
i3_placebo_random_164,I3_placebo_random,placebo_random,"Mul(Rank(mark_index_ratio),Rank(ret_12))",False,False,False,False,False,raw_validation_positive
i0_basis_premium_212,I0_basis_premium,basis_premium,"Mul(Rank(ret_6),Rank(ret_1))",False,False,False,False,False,raw_validation_positive
i2_microstructure_lite_190,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_1),Rank(ret_6))",False,False,False,False,False,raw_validation_positive
i2_microstructure_lite_242,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_6),Rank(ret_1))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_151,I3_placebo_random,placebo_random,RandomNoise(151),False,False,False,False,False,raw_validation_positive
i3_placebo_random_201,I3_placebo_random,placebo_random,RandomNoise(201),False,False,False,False,False,raw_validation_positive
i3_placebo_random_202,I3_placebo_random,placebo_random,RandomNoise(202),False,False,False,False,False,raw_validation_positive
i0_basis_premium_081,I0_basis_premium,basis_premium,"Mul(ZScore(mark_minus_index),ZScore(realized_vol_12))",True,False,True,False,False,raw_recent_positive
i3_placebo_random_035,I3_placebo_random,placebo_random,Rank(taker_imbalance),False,False,False,False,False,raw_validation_positive
i3_placebo_random_126,I3_placebo_random,placebo_random,RandomNoise(126),False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_066,I1_flow_liquidity,flow_liquidity,"Mul(Rank(taker_buy_ratio),ZScore(taker_imbalance))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_231,I3_placebo_random,placebo_random,Rank(mark_index_ratio),False,False,False,False,False,raw_validation_positive
i3_placebo_random_211,I3_placebo_random,placebo_random,Rank(mark_index_ratio),False,False,False,False,False,raw_validation_positive
i3_placebo_random_129,I3_placebo_random,placebo_random,RandomNoise(129),False,False,False,False,False,raw_validation_positive
i3_placebo_random_049,I3_placebo_random,placebo_random,"Mul(Rank(mark_index_ratio),Rank(ret_12))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_099,I3_placebo_random,placebo_random,"Mul(Rank(mark_index_ratio),Rank(ret_12))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_149,I3_placebo_random,placebo_random,"Mul(Rank(mark_index_ratio),Rank(ret_12))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_199,I3_placebo_random,placebo_random,"Mul(Rank(mark_index_ratio),Rank(ret_12))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_249,I3_placebo_random,placebo_random,"Mul(Rank(mark_index_ratio),Rank(ret_12))",False,False,False,False,False,raw_validation_positive
i0_basis_premium_214,I0_basis_premium,basis_premium,"Mul(Rank(ret_6),ZScore(ret_1))",False,False,False,False,False,raw_validation_positive
i2_microstructure_lite_244,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_6),ZScore(ret_1))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_055,I3_placebo_random,placebo_random,Rank(taker_imbalance),False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_007,I1_flow_liquidity,flow_liquidity,Rank(quote_asset_volume),False,False,False,False,False,raw_validation_positive
i3_placebo_random_134,I3_placebo_random,placebo_random,"Mul(Rank(mark_index_ratio),Rank(ret_12))",False,False,False,False,False,raw_validation_positive
i0_basis_premium_088,I0_basis_premium,basis_premium,"Mul(Rank(premium_index),ZScore(mark_index_ratio))",False,False,False,False,False,raw_validation_positive
i0_basis_premium_150,I0_basis_premium,basis_premium,"Mul(Rank(ret_1),ZScore(premium_index))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_128,I3_placebo_random,placebo_random,RandomNoise(128),False,False,False,False,False,raw_validation_positive
i0_basis_premium_190,I0_basis_premium,basis_premium,"Mul(ZScore(ret_3),ZScore(ret_12))",False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_209,I1_flow_liquidity,flow_liquidity,"Mul(ZScore(quote_volume_mean_6),ZScore(volume))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_080,I3_placebo_random,placebo_random,Rank(taker_imbalance),False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_118,I1_flow_liquidity,flow_liquidity,"Mul(Rank(quote_asset_volume),Rank(ret_1))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_200,I3_placebo_random,placebo_random,RandomNoise(200),False,False,False,False,False,raw_validation_positive
i0_basis_premium_042,I0_basis_premium,basis_premium,"Mul(Rank(mark_index_ratio),ZScore(ret_1))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_208,I3_placebo_random,placebo_random,Rank(avg_trade_size_quote),False,False,False,False,False,raw_validation_positive
i0_basis_premium_096,I0_basis_premium,basis_premium,"Mul(Rank(premium_index),Rank(ret_1))",False,False,False,False,False,raw_validation_positive
i0_basis_premium_148,I0_basis_premium,basis_premium,"Mul(Rank(ret_1),Rank(premium_index))",False,False,False,False,False,raw_validation_positive
i0_basis_premium_087,I0_basis_premium,basis_premium,"Mul(ZScore(premium_index),ZScore(mark_index_ratio))",False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_054,I1_flow_liquidity,flow_liquidity,"Mul(ZScore(taker_imbalance),ZScore(volume))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_132,I3_placebo_random,placebo_random,Rank(hl_range),False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_074,I1_flow_liquidity,flow_liquidity,"Mul(Rank(taker_buy_ratio),Rank(avg_trade_size_quote))",False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_160,I1_flow_liquidity,flow_liquidity,"Mul(Rank(avg_trade_size_quote),Rank(taker_buy_ratio))",False,False,False,False,False,raw_validation_positive
i0_basis_premium_040,I0_basis_premium,basis_premium,"Mul(Rank(mark_index_ratio),Rank(ret_1))",False,False,False,False,False,raw_validation_positive
i0_basis_premium_142,I0_basis_premium,basis_premium,"Mul(Rank(ret_1),Rank(mark_index_ratio))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_021,I3_placebo_random,placebo_random,Rank(mark_index_ratio),False,False,False,False,False,raw_validation_positive
i3_placebo_random_071,I3_placebo_random,placebo_random,Rank(mark_index_ratio),False,False,False,False,False,raw_validation_positive
i3_placebo_random_121,I3_placebo_random,placebo_random,Rank(mark_index_ratio),False,False,False,False,False,raw_validation_positive
i3_placebo_random_171,I3_placebo_random,placebo_random,Rank(mark_index_ratio),False,False,False,False,False,raw_validation_positive
i3_placebo_random_221,I3_placebo_random,placebo_random,Rank(mark_index_ratio),False,False,False,False,False,raw_validation_positive
i0_basis_premium_213,I0_basis_premium,basis_premium,"Mul(ZScore(ret_6),ZScore(ret_1))",False,False,False,False,False,raw_validation_positive
i2_microstructure_lite_191,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(ret_1),ZScore(ret_6))",False,False,False,False,False,raw_validation_positive
i2_microstructure_lite_243,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(ret_6),ZScore(ret_1))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_086,I3_placebo_random,placebo_random,Rank(mark_index_ratio),False,False,False,False,False,raw_validation_positive
i0_basis_premium_160,I0_basis_premium,basis_premium,"Mul(ZScore(ret_1),ZScore(ret_6))",False,False,False,False,False,raw_validation_positive
i2_microstructure_lite_102,I2_microstructure_lite,microstructure_lite,"Mul(Rank(realized_vol_6),ZScore(ret_1))",False,False,False,False,False,raw_validation_positive
i2_microstructure_lite_094,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(realized_vol_6),ZScore(realized_vol_12))",False,False,False,False,False,raw_validation_positive
i2_microstructure_lite_122,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(realized_vol_12),ZScore(realized_vol_6))",False,False,False,False,False,raw_validation_positive
i0_basis_premium_062,I0_basis_premium,basis_premium,"Mul(ZScore(mark_minus_index),ZScore(premium_index))",False,False,False,False,False,raw_validation_positive
i0_basis_premium_090,I0_basis_premium,basis_premium,"Mul(ZScore(premium_index),ZScore(mark_minus_index))",False,False,False,False,False,raw_validation_positive
i0_basis_premium_084,I0_basis_premium,basis_premium,"Mul(ZScore(mark_minus_index),ZScore(hl_range))",False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_109,I1_flow_liquidity,flow_liquidity,"Mul(Rank(quote_asset_volume),Rank(quote_volume_mean_6))",False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_195,I1_flow_liquidity,flow_liquidity,"Mul(Rank(quote_volume_mean_6),Rank(quote_asset_volume))",False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_182,I1_flow_liquidity,flow_liquidity,"Mul(Rank(avg_trade_size_quote),ZScore(ret_1))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_052,I3_placebo_random,placebo_random,RandomNoise(52),False,False,False,False,False,raw_validation_positive
i3_placebo_random_234,I3_placebo_random,placebo_random,"Mul(Rank(mark_index_ratio),Rank(ret_12))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_206,I3_placebo_random,placebo_random,Rank(mark_index_ratio),False,False,False,False,False,raw_validation_positive
i3_placebo_random_051,I3_placebo_random,placebo_random,RandomNoise(51),False,False,False,False,False,raw_validation_positive
i0_basis_premium_012,I0_basis_premium,basis_premium,ret_1,False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_024,I1_flow_liquidity,flow_liquidity,ret_1,False,False,False,False,False,raw_validation_positive
i2_microstructure_lite_016,I2_microstructure_lite,microstructure_lite,Rank(ret_1),False,False,False,False,False,raw_validation_positive
i0_basis_premium_014,I0_basis_premium,basis_premium,ZScore(ret_1),False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_026,I1_flow_liquidity,flow_liquidity,ZScore(ret_1),False,False,False,False,False,raw_validation_positive
i3_placebo_random_015,I3_placebo_random,placebo_random,Rank(taker_imbalance),False,False,False,False,False,raw_validation_positive
i3_placebo_random_065,I3_placebo_random,placebo_random,Rank(taker_imbalance),False,False,False,False,False,raw_validation_positive
i3_placebo_random_115,I3_placebo_random,placebo_random,Rank(taker_imbalance),False,False,False,False,False,raw_validation_positive
i3_placebo_random_165,I3_placebo_random,placebo_random,Rank(taker_imbalance),False,False,False,False,False,raw_validation_positive
i3_placebo_random_215,I3_placebo_random,placebo_random,Rank(taker_imbalance),False,False,False,False,False,raw_validation_positive
i3_placebo_random_002,I3_placebo_random,placebo_random,RandomNoise(2),False,False,False,False,False,raw_validation_positive
i0_basis_premium_044,I0_basis_premium,basis_premium,"Mul(ZScore(mark_index_ratio),ZScore(ret_3))",False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_043,I1_flow_liquidity,flow_liquidity,"Mul(Rank(taker_imbalance),Rank(avg_trade_size_quote))",False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_157,I1_flow_liquidity,flow_liquidity,"Mul(Rank(avg_trade_size_quote),Rank(taker_imbalance))",False,False,False,False,False,raw_validation_positive
i0_basis_premium_063,I0_basis_premium,basis_premium,"Mul(Rank(mark_minus_index),ZScore(premium_index))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_178,I3_placebo_random,placebo_random,RandomNoise(178),False,False,False,False,False,raw_validation_positive
i0_basis_premium_064,I0_basis_premium,basis_premium,"Mul(ZScore(mark_minus_index),Rank(ret_12))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_161,I3_placebo_random,placebo_random,Rank(mark_index_ratio),False,False,False,False,False,raw_validation_positive
i3_placebo_random_158,I3_placebo_random,placebo_random,Rank(avg_trade_size_quote),False,False,False,False,False,raw_validation_positive
i3_placebo_random_102,I3_placebo_random,placebo_random,RandomNoise(102),False,False,False,False,False,raw_validation_positive
i3_placebo_random_159,I3_placebo_random,placebo_random,"Mul(Rank(mark_index_ratio),Rank(ret_12))",False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_150,I1_flow_liquidity,flow_liquidity,"Mul(Rank(number_of_trades),ZScore(ret_1))",False,False,False,False,False,raw_validation_positive
i0_basis_premium_007,I0_basis_premium,basis_premium,Rank(premium_index),False,False,False,False,False,raw_validation_positive
i3_placebo_random_108,I3_placebo_random,placebo_random,Rank(avg_trade_size_quote),False,False,False,False,False,raw_validation_positive
i3_placebo_random_236,I3_placebo_random,placebo_random,Rank(mark_index_ratio),False,False,False,False,False,raw_validation_positive
i0_basis_premium_006,I0_basis_premium,basis_premium,premium_index,False,False,False,False,False,raw_validation_positive
i0_basis_premium_008,I0_basis_premium,basis_premium,ZScore(premium_index),False,False,False,False,False,raw_validation_positive
i0_basis_premium_158,I0_basis_premium,basis_premium,"Mul(ZScore(ret_1),Rank(ret_12))",False,False,False,False,False,raw_validation_positive
i2_microstructure_lite_186,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(ret_1),Rank(ret_12))",False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_129,I1_flow_liquidity,flow_liquidity,"Mul(ZScore(number_of_trades),Rank(ret_12))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_010,I3_placebo_random,placebo_random,Rank(taker_imbalance),False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_035,I1_flow_liquidity,flow_liquidity,"Mul(Rank(taker_imbalance),ZScore(taker_buy_ratio))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_135,I3_placebo_random,placebo_random,Rank(taker_imbalance),False,False,False,False,False,raw_validation_positive
i3_placebo_random_000,I3_placebo_random,placebo_random,RandomNoise(0),False,False,False,False,False,raw_validation_positive
i2_microstructure_lite_128,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(realized_vol_12),ZScore(ret_1))",False,False,False,False,False,raw_validation_positive
i0_basis_premium_068,I0_basis_premium,basis_premium,"Mul(Rank(mark_minus_index),Rank(ret_1))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_078,I3_placebo_random,placebo_random,RandomNoise(78),False,False,False,False,False,raw_validation_positive
i3_placebo_random_081,I3_placebo_random,placebo_random,Rank(mark_index_ratio),False,False,False,False,False,raw_validation_positive
i0_basis_premium_053,I0_basis_premium,basis_premium,"Mul(ZScore(mark_index_ratio),ZScore(realized_vol_12))",False,False,False,False,False,raw_validation_positive
i0_basis_premium_168,I0_basis_premium,basis_premium,"Mul(ZScore(ret_1),ZScore(hl_range))",False,False,False,False,False,raw_validation_positive
i2_microstructure_lite_044,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(hl_range),ZScore(ret_1))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_136,I3_placebo_random,placebo_random,Rank(mark_index_ratio),False,False,False,False,False,raw_validation_positive
i3_placebo_random_101,I3_placebo_random,placebo_random,RandomNoise(101),False,False,False,False,False,raw_validation_positive
i3_placebo_random_032,I3_placebo_random,placebo_random,Rank(hl_range),False,False,False,False,False,raw_validation_positive
i3_placebo_random_152,I3_placebo_random,placebo_random,RandomNoise(152),False,False,False,False,False,raw_validation_positive
i2_microstructure_lite_097,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(realized_vol_6),ZScore(realized_vol_24))",False,False,True,False,False,raw_recent_positive
i2_microstructure_lite_149,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(realized_vol_24),ZScore(realized_vol_6))",False,False,True,False,False,raw_recent_positive
i3_placebo_random_059,I3_placebo_random,placebo_random,"Mul(Rank(mark_index_ratio),Rank(ret_12))",False,False,False,False,False,raw_validation_positive
i0_basis_premium_072,I0_basis_premium,basis_premium,"Mul(ZScore(mark_minus_index),ZScore(ret_3))",False,False,False,False,False,raw_validation_positive
i0_basis_premium_174,I0_basis_premium,basis_premium,"Mul(ZScore(ret_3),ZScore(mark_minus_index))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_125,I3_placebo_random,placebo_random,RandomNoise(125),False,False,False,False,False,raw_validation_positive
i3_placebo_random_104,I3_placebo_random,placebo_random,RandomNoise(104),False,False,False,False,False,raw_validation_positive
i3_placebo_random_110,I3_placebo_random,placebo_random,Rank(taker_imbalance),False,False,False,False,False,raw_validation_positive
i3_placebo_random_226,I3_placebo_random,placebo_random,RandomNoise(226),False,False,False,False,False,raw_validation_positive
i3_placebo_random_011,I3_placebo_random,placebo_random,Rank(mark_index_ratio),False,False,False,False,False,raw_validation_positive
i0_basis_premium_109,I0_basis_premium,basis_premium,"Mul(ZScore(premium_index),ZScore(realized_vol_12))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_183,I3_placebo_random,placebo_random,Rank(avg_trade_size_quote),False,False,False,False,False,raw_validation_positive
i3_placebo_random_176,I3_placebo_random,placebo_random,RandomNoise(176),False,False,False,False,False,raw_validation_positive
i3_placebo_random_210,I3_placebo_random,placebo_random,Rank(taker_imbalance),False,False,False,False,False,raw_validation_positive
i0_basis_premium_035,I0_basis_premium,basis_premium,"Mul(Rank(mark_index_ratio),ZScore(premium_index))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_175,I3_placebo_random,placebo_random,RandomNoise(175),False,False,False,False,False,raw_validation_positive
i3_placebo_random_026,I3_placebo_random,placebo_random,RandomNoise(26),False,False,False,False,False,raw_validation_positive
i0_basis_premium_171,I0_basis_premium,basis_premium,"Mul(ZScore(ret_3),ZScore(mark_index_ratio))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_054,I3_placebo_random,placebo_random,RandomNoise(54),False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_159,I1_flow_liquidity,flow_liquidity,"Mul(Rank(avg_trade_size_quote),ZScore(taker_imbalance))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_205,I3_placebo_random,placebo_random,Rank(taker_imbalance),False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_001,I1_flow_liquidity,flow_liquidity,Rank(taker_imbalance),False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_003,I1_flow_liquidity,flow_liquidity,taker_buy_ratio,False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_005,I1_flow_liquidity,flow_liquidity,ZScore(taker_buy_ratio),False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_033,I1_flow_liquidity,flow_liquidity,"Mul(Rank(taker_imbalance),Rank(taker_buy_ratio))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_076,I3_placebo_random,placebo_random,RandomNoise(76),False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_120,I1_flow_liquidity,flow_liquidity,"Mul(Rank(quote_asset_volume),ZScore(ret_1))",False,False,False,False,False,raw_validation_positive
i2_microstructure_lite_072,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(abs_ret_1),ZScore(ret_1))",False,False,False,False,False,raw_validation_positive
i2_microstructure_lite_174,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(ret_1),ZScore(abs_ret_1))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_127,I3_placebo_random,placebo_random,RandomNoise(127),False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_244,I1_flow_liquidity,flow_liquidity,"Mul(Rank(quote_volume_mean_12),ZScore(ret_1))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_084,I3_placebo_random,placebo_random,"Mul(Rank(mark_index_ratio),Rank(ret_12))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_180,I3_placebo_random,placebo_random,Rank(taker_imbalance),False,False,False,False,False,raw_validation_positive
i3_placebo_random_007,I3_placebo_random,placebo_random,Rank(hl_range),False,False,False,False,False,raw_validation_positive
i3_placebo_random_114,I3_placebo_random,placebo_random,"Mul(Rank(mark_index_ratio),Rank(ret_12))",False,False,False,False,False,raw_validation_positive
i2_microstructure_lite_084,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(abs_ret_1),ZScore(quote_volume_mean_12))",False,False,False,False,False,raw_validation_positive
i2_microstructure_lite_156,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(realized_vol_24),ZScore(ret_1))",False,False,False,False,False,raw_validation_positive
i2_microstructure_lite_184,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(ret_1),ZScore(realized_vol_24))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_006,I3_placebo_random,placebo_random,Rank(mark_index_ratio),False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_231,I1_flow_liquidity,flow_liquidity,"Mul(Rank(quote_volume_mean_12),ZScore(number_of_trades))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_027,I3_placebo_random,placebo_random,RandomNoise(27),False,False,False,False,False,raw_validation_positive
i3_placebo_random_040,I3_placebo_random,placebo_random,Rank(taker_imbalance),False,False,False,False,False,raw_validation_positive
i3_placebo_random_090,I3_placebo_random,placebo_random,Rank(taker_imbalance),False,False,False,False,False,raw_validation_positive
i3_placebo_random_140,I3_placebo_random,placebo_random,Rank(taker_imbalance),False,False,False,False,False,raw_validation_positive
i3_placebo_random_190,I3_placebo_random,placebo_random,Rank(taker_imbalance),False,False,False,False,False,raw_validation_positive
i3_placebo_random_240,I3_placebo_random,placebo_random,Rank(taker_imbalance),False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_166,I1_flow_liquidity,flow_liquidity,"Mul(Rank(avg_trade_size_quote),Rank(ret_12))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_153,I3_placebo_random,placebo_random,RandomNoise(153),False,False,False,False,False,raw_validation_positive
i3_placebo_random_056,I3_placebo_random,placebo_random,Rank(mark_index_ratio),False,False,False,False,False,raw_validation_positive
i3_placebo_random_235,I3_placebo_random,placebo_random,Rank(taker_imbalance),False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_229,I1_flow_liquidity,flow_liquidity,"Mul(Rank(quote_volume_mean_12),Rank(number_of_trades))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_064,I3_placebo_random,placebo_random,"Mul(Rank(mark_index_ratio),Rank(ret_12))",False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_062,I1_flow_liquidity,flow_liquidity,"Mul(ZScore(taker_imbalance),ZScore(ret_12))",False,False,False,False,False,raw_validation_positive
i2_microstructure_lite_178,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(ret_1),ZScore(realized_vol_6))",False,False,False,False,False,raw_validation_positive
i2_microstructure_lite_134,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(realized_vol_12),ZScore(ret_6))",False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_139,I1_flow_liquidity,flow_liquidity,"Mul(Rank(number_of_trades),Rank(quote_volume_mean_6))",False,False,False,False,False,raw_validation_positive
i2_microstructure_lite_076,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(abs_ret_1),ZScore(ret_3))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_053,I3_placebo_random,placebo_random,RandomNoise(53),False,False,False,False,False,raw_validation_positive
i3_placebo_random_034,I3_placebo_random,placebo_random,"Mul(Rank(mark_index_ratio),Rank(ret_12))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_186,I3_placebo_random,placebo_random,Rank(mark_index_ratio),False,False,False,False,False,raw_validation_positive
i3_placebo_random_228,I3_placebo_random,placebo_random,RandomNoise(228),False,False,False,False,False,raw_validation_positive
i3_placebo_random_061,I3_placebo_random,placebo_random,Rank(mark_index_ratio),False,False,False,False,False,raw_validation_positive
i3_placebo_random_100,I3_placebo_random,placebo_random,RandomNoise(100),False,False,False,False,False,raw_validation_positive
i3_placebo_random_085,I3_placebo_random,placebo_random,Rank(taker_imbalance),False,False,False,False,False,raw_validation_positive
i3_placebo_random_043,I3_placebo_random,placebo_random,Rank(avg_trade_size_quote),False,False,False,False,False,raw_validation_positive
i3_placebo_random_093,I3_placebo_random,placebo_random,Rank(avg_trade_size_quote),False,False,False,False,False,raw_validation_positive
i3_placebo_random_143,I3_placebo_random,placebo_random,Rank(avg_trade_size_quote),False,False,False,False,False,raw_validation_positive
i3_placebo_random_193,I3_placebo_random,placebo_random,Rank(avg_trade_size_quote),False,False,False,False,False,raw_validation_positive
i3_placebo_random_243,I3_placebo_random,placebo_random,Rank(avg_trade_size_quote),False,False,False,False,False,raw_validation_positive
i2_microstructure_lite_193,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(ret_1),ZScore(ret_12))",False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_093,I1_flow_liquidity,flow_liquidity,"Mul(ZScore(taker_buy_ratio),ZScore(ret_12))",False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_034,I1_flow_liquidity,flow_liquidity,"Mul(ZScore(taker_imbalance),ZScore(taker_buy_ratio))",False,False,False,False,False,raw_validation_positive
i0_basis_premium_034,I0_basis_premium,basis_premium,"Mul(ZScore(mark_index_ratio),ZScore(premium_index))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_227,I3_placebo_random,placebo_random,RandomNoise(227),False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_162,I1_flow_liquidity,flow_liquidity,"Mul(Rank(avg_trade_size_quote),ZScore(taker_buy_ratio))",False,False,False,False,False,raw_validation_positive
i0_basis_premium_162,I0_basis_premium,basis_premium,"Mul(ZScore(ret_1),ZScore(ret_12))",False,False,False,False,False,raw_validation_positive
