candidate_id,seed,algorithm,first_evaluation,cache_hit,blocked,feasible,distance,sort_key,reason,violations,mapped_net_metric,benchmark_increment,worst_block_margin,positive_block_fraction,turnover,cost,concentration,support,gross_proxy_diagnostic_only,alignment_rule,alignment_pass,recomputed_blocked,recomputed_feasible,recomputed_violations,recomputed_distance,recomputed_sort_key,recomputed_reason
crypto-candidate:356a2532a9edc045021781d6a6f0abe48b8c0d1cf3008a51ef3fc7ecf406f307,20260715,uct_ucb_like,false,true,false,false,-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-7.966158104503185e-05,-7.966158104503185e-05,0.0005162044673641076,0.5,0.000621034930826263,3.1051746541313155e-07,0.12506688068485822,0.9997707473635947,0.5161482552646885,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT
crypto-candidate:12af5e649eead2aa8db1fa3d15a449059517a8dad8f2698acd23c97b96a3eefa,20260715,uct_ucb_like,true,false,false,false,-0.8722908564210042,"[1,0,6,-0.8722908564210042,-0.8722908564210042,-0.8722908564210042,5.250019158136276,0.9999999999999998,3.998167947600295,5.9972519214004425,2.7141346934276576,1.9472718936267763]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-8.722908564210043e-05,-8.722908564210043e-05,0.0005250019158136276,0.5,0.0005496157199114201,2.7480785995571005e-07,0.1142932653286171,0.9947271893626777,0.37822797621469206,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-0.8722908564210042,"[1,0,6,-0.8722908564210042,-0.8722908564210042,-0.8722908564210042,5.250019158136276,0.9999999999999998,3.998167947600295,5.9972519214004425,2.7141346934276576,1.9472718936267763]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT
crypto-candidate:7d8a006cea9b42a3b2e1a418348c1d2c7fc0745979457d2be3e3694227df218b,20260715,uct_ucb_like,true,false,false,false,-2.0253903355647735,"[1,0,6,-2.0253903355647735,-2.0253903355647735,-2.0253903355647735,5.031233238147102,0.9999999999999998,3.9981308286437156,5.997196242965573,2.7107123545551035,1.947308132875143]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-0.00020253903355647735,-0.00020253903355647735,0.0005031233238147102,0.5,0.0005607514068852261,2.803757034426131e-07,0.1144643822722448,0.9947308132875143,0.19683275120387475,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-2.0253903355647735,"[1,0,6,-2.0253903355647735,-2.0253903355647735,-2.0253903355647735,5.031233238147102,0.9999999999999998,3.9981308286437156,5.997196242965573,2.7107123545551035,1.947308132875143]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT
crypto-candidate:356a2532a9edc045021781d6a6f0abe48b8c0d1cf3008a51ef3fc7ecf406f307,20260715,uct_ucb_like,false,true,false,false,-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-7.966158104503185e-05,-7.966158104503185e-05,0.0005162044673641076,0.5,0.000621034930826263,3.1051746541313155e-07,0.12506688068485822,0.9997707473635947,0.5161482552646885,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT
crypto-candidate:356a2532a9edc045021781d6a6f0abe48b8c0d1cf3008a51ef3fc7ecf406f307,20260715,uct_ucb_like,false,true,false,false,-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-7.966158104503185e-05,-7.966158104503185e-05,0.0005162044673641076,0.5,0.000621034930826263,3.1051746541313155e-07,0.12506688068485822,0.9997707473635947,0.5161482552646885,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT
crypto-candidate:356a2532a9edc045021781d6a6f0abe48b8c0d1cf3008a51ef3fc7ecf406f307,20260715,uct_ucb_like,false,true,false,false,-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-7.966158104503185e-05,-7.966158104503185e-05,0.0005162044673641076,0.5,0.000621034930826263,3.1051746541313155e-07,0.12506688068485822,0.9997707473635947,0.5161482552646885,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT
crypto-candidate:356a2532a9edc045021781d6a6f0abe48b8c0d1cf3008a51ef3fc7ecf406f307,20260715,uct_ucb_like,false,true,false,false,-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-7.966158104503185e-05,-7.966158104503185e-05,0.0005162044673641076,0.5,0.000621034930826263,3.1051746541313155e-07,0.12506688068485822,0.9997707473635947,0.5161482552646885,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT
crypto-candidate:356a2532a9edc045021781d6a6f0abe48b8c0d1cf3008a51ef3fc7ecf406f307,20260715,uct_ucb_like,false,true,false,false,-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-7.966158104503185e-05,-7.966158104503185e-05,0.0005162044673641076,0.5,0.000621034930826263,3.1051746541313155e-07,0.12506688068485822,0.9997707473635947,0.5161482552646885,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT
crypto-candidate:58dbf273041286f1db1a287fa98bcb9f15d1bf693c3e3346b0c78d51ba117abf,20260715,uct_ucb_like,true,false,false,false,-0.9672028751033396,"[1,0,6,-0.9672028751033396,-0.9672028751033396,-0.9672028751033396,6.6447827333934315,0.9999999999999998,3.896528372662009,5.844792558993013,0.6234838173602775,1.784502521779]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-9.672028751033396e-05,-9.672028751033396e-05,0.0006644782733393432,0.5,0.031041488201397294,1.5520744100698644e-05,0.21882580913198613,0.9784502521779,-0.04228779009878225,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-0.9672028751033396,"[1,0,6,-0.9672028751033396,-0.9672028751033396,-0.9672028751033396,6.6447827333934315,0.9999999999999998,3.896528372662009,5.844792558993013,0.6234838173602775,1.784502521779]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT
crypto-candidate:e10fbb9d3967ffc459ca500e184242c478cb511dbeab5ce5a1049a7161bc6458,20260715,uct_ucb_like,false,true,false,false,-1.9528488254795053,"[1,0,6,-1.9528488254795053,-1.9528488254795053,-1.9528488254795053,4.945314108300203,0.9999999999999998,3.99732661167125,5.995989917506873,2.497517567980446,1.9977090492554406]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-0.00019528488254795054,-0.00019528488254795054,0.0004945314108300204,0.5,0.0008020164986251146,4.010082493125573e-07,0.1251241216009777,0.9997709049255441,0.2632623265579544,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-1.9528488254795053,"[1,0,6,-1.9528488254795053,-1.9528488254795053,-1.9528488254795053,4.945314108300203,0.9999999999999998,3.99732661167125,5.995989917506873,2.497517567980446,1.9977090492554406]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT
crypto-candidate:a0a3d12870fad6af59e50e7dbadfc771349deda8e5661e93e5acb24985f4120b,20260715,uct_ucb_like,true,false,false,false,-1.1276516643985801,"[1,0,6,-1.1276516643985801,-1.1276516643985801,-1.1276516643985801,5.442913298454963,2.666666666666666,3.980802714938385,5.971204072407577,0.6881483488522039,1.5578465063001146]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-0.00011276516643985803,-0.00011276516643985803,0.0005442913298454963,0.6666666666666666,0.005759185518484364,2.8795927592421824e-06,0.2155925825573898,0.9557846506300115,0.8118526374175837,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-1.1276516643985801,"[1,0,6,-1.1276516643985801,-1.1276516643985801,-1.1276516643985801,5.442913298454963,2.666666666666666,3.980802714938385,5.971204072407577,0.6881483488522039,1.5578465063001146]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT
crypto-candidate:eecc4109b61e504430386fa606939403c15f875c3369bd7d94535697490b6987,20260715,uct_ucb_like,true,false,false,false,-1.9013588110235298,"[1,0,6,-1.9013588110235298,-1.9013588110235298,-1.9013588110235298,6.157025390464575,0.9999999999999998,3.8944928676039465,5.8417393014059185,0.5615268429436426,1.784650630011454]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-0.000190135881102353,-0.000190135881102353,0.0006157025390464575,0.5,0.031652139718816155,1.5826069859408078e-05,0.22192365785281787,0.9784650630011454,-0.05048036127547379,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-1.9013588110235298,"[1,0,6,-1.9013588110235298,-1.9013588110235298,-1.9013588110235298,6.157025390464575,0.9999999999999998,3.8944928676039465,5.8417393014059185,0.5615268429436426,1.784650630011454]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT
crypto-candidate:356a2532a9edc045021781d6a6f0abe48b8c0d1cf3008a51ef3fc7ecf406f307,20260715,uct_ucb_like,false,true,false,false,-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-7.966158104503185e-05,-7.966158104503185e-05,0.0005162044673641076,0.5,0.000621034930826263,3.1051746541313155e-07,0.12506688068485822,0.9997707473635947,0.5161482552646885,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT
crypto-candidate:356a2532a9edc045021781d6a6f0abe48b8c0d1cf3008a51ef3fc7ecf406f307,20260715,uct_ucb_like,false,true,false,false,-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-7.966158104503185e-05,-7.966158104503185e-05,0.0005162044673641076,0.5,0.000621034930826263,3.1051746541313155e-07,0.12506688068485822,0.9997707473635947,0.5161482552646885,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT
crypto-candidate:356a2532a9edc045021781d6a6f0abe48b8c0d1cf3008a51ef3fc7ecf406f307,20260715,uct_ucb_like,false,true,false,false,-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-7.966158104503185e-05,-7.966158104503185e-05,0.0005162044673641076,0.5,0.000621034930826263,3.1051746541313155e-07,0.12506688068485822,0.9997707473635947,0.5161482552646885,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT
crypto-candidate:356a2532a9edc045021781d6a6f0abe48b8c0d1cf3008a51ef3fc7ecf406f307,20260715,uct_ucb_like,false,true,false,false,-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-7.966158104503185e-05,-7.966158104503185e-05,0.0005162044673641076,0.5,0.000621034930826263,3.1051746541313155e-07,0.12506688068485822,0.9997707473635947,0.5161482552646885,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT
crypto-candidate:356a2532a9edc045021781d6a6f0abe48b8c0d1cf3008a51ef3fc7ecf406f307,20260715,uct_ucb_like,false,true,false,false,-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-7.966158104503185e-05,-7.966158104503185e-05,0.0005162044673641076,0.5,0.000621034930826263,3.1051746541313155e-07,0.12506688068485822,0.9997707473635947,0.5161482552646885,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT
crypto-candidate:356a2532a9edc045021781d6a6f0abe48b8c0d1cf3008a51ef3fc7ecf406f307,20260715,uct_ucb_like,false,true,false,false,-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-7.966158104503185e-05,-7.966158104503185e-05,0.0005162044673641076,0.5,0.000621034930826263,3.1051746541313155e-07,0.12506688068485822,0.9997707473635947,0.5161482552646885,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT
crypto-candidate:356a2532a9edc045021781d6a6f0abe48b8c0d1cf3008a51ef3fc7ecf406f307,20260715,uct_ucb_like,false,true,false,false,-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-7.966158104503185e-05,-7.966158104503185e-05,0.0005162044673641076,0.5,0.000621034930826263,3.1051746541313155e-07,0.12506688068485822,0.9997707473635947,0.5161482552646885,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT
crypto-candidate:356a2532a9edc045021781d6a6f0abe48b8c0d1cf3008a51ef3fc7ecf406f307,20260715,uct_ucb_like,false,true,false,false,-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-7.966158104503185e-05,-7.966158104503185e-05,0.0005162044673641076,0.5,0.000621034930826263,3.1051746541313155e-07,0.12506688068485822,0.9997707473635947,0.5161482552646885,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT
crypto-candidate:3835f813d9858df443846861a3c725b74627e4f41d153eead97ce1c0c343fb55,20260715,uct_ucb_like,true,false,false,false,-2.3723195341095575,"[1,0,6,-2.3723195341095575,-2.3723195341095575,-2.3723195341095575,5.1421809669984295,0.9999999999999998,3.8307889518211877,5.74618342773178,0.7864042108576313,1.9839633447880867]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-0.00023723195341095575,-0.00023723195341095575,0.000514218096699843,0.5,0.0507633144536437,2.5381657226821854e-05,0.21067978945711843,0.9983963344788087,0.043972135210116614,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-2.3723195341095575,"[1,0,6,-2.3723195341095575,-2.3723195341095575,-2.3723195341095575,5.1421809669984295,0.9999999999999998,3.8307889518211877,5.74618342773178,0.7864042108576313,1.9839633447880867]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT
crypto-candidate:356a2532a9edc045021781d6a6f0abe48b8c0d1cf3008a51ef3fc7ecf406f307,20260715,uct_ucb_like,false,true,false,false,-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-7.966158104503185e-05,-7.966158104503185e-05,0.0005162044673641076,0.5,0.000621034930826263,3.1051746541313155e-07,0.12506688068485822,0.9997707473635947,0.5161482552646885,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT
crypto-candidate:356a2532a9edc045021781d6a6f0abe48b8c0d1cf3008a51ef3fc7ecf406f307,20260715,uct_ucb_like,false,true,false,false,-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-7.966158104503185e-05,-7.966158104503185e-05,0.0005162044673641076,0.5,0.000621034930826263,3.1051746541313155e-07,0.12506688068485822,0.9997707473635947,0.5161482552646885,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT
crypto-candidate:356a2532a9edc045021781d6a6f0abe48b8c0d1cf3008a51ef3fc7ecf406f307,20260715,uct_ucb_like,false,true,false,false,-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-7.966158104503185e-05,-7.966158104503185e-05,0.0005162044673641076,0.5,0.000621034930826263,3.1051746541313155e-07,0.12506688068485822,0.9997707473635947,0.5161482552646885,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-0.7966158104503185,"[1,0,6,-0.7966158104503185,-0.7966158104503185,-0.7966158104503185,5.162044673641076,0.9999999999999998,3.9979298835639128,5.996894825345868,2.4986623863028354,1.9977074736359468]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT
