field_id,representation_id,primitive_id,mechanism_family,mapping_id,target_horizon_hours,proposals,first_evaluations,cache_hits
large_trade_count_ratio_100k_plus,logit_clip_1e6,LastHit,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
large_trade_count_ratio_100k_plus,logit_clip_1e6,MultiScaleRelation,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
large_trade_count_ratio_100k_plus,logit_clip_1e6,MultiScaleRelation,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
large_trade_count_ratio_100k_plus,logit_clip_1e6,PathShape,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
large_trade_count_ratio_100k_plus,logit_clip_1e6,Persistence,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,3,2,1
large_trade_count_ratio_100k_plus,logit_clip_1e6,Slope,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
large_trade_count_ratio_100k_plus,logit_clip_1e6,Slope,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
large_trade_count_ratio_100k_plus,logit_clip_1e6,StateAge,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
large_trade_count_ratio_100k_plus,logit_clip_1e6,TimeSince,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
large_trade_count_ratio_100k_plus,logit_clip_1e6,TimeSince,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,1,1,1,0
notional,identity,EventWindow,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
notional,identity,EventWindow,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
notional,identity,EventWindow,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,1,1,1,0
notional,identity,Persistence,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
notional,identity,Persistence,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,1,1,1,0
notional,identity,Transition,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,1,1,0
notional,log1p_nonnegative,Acceleration,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
notional,log1p_nonnegative,Acceleration,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
notional,log1p_nonnegative,Duration,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
notional,log1p_nonnegative,MultiScaleRelation,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
notional,log1p_nonnegative,MultiScaleRelation,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
notional,log1p_nonnegative,Persistence,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
notional,log1p_nonnegative,Persistence,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
notional,log1p_nonnegative,Persistence,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
notional,log1p_nonnegative,Slope,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
notional,log1p_nonnegative,Transition,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
price_range_bps,identity,EventWindow,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
price_range_bps,identity,EventWindow,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,1,1,0
price_range_bps,identity,MultiScaleRelation,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,2,2,0
price_range_bps,identity,Persistence,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,2,2,0
price_range_bps,identity,Persistence,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,1,1,0
price_range_bps,identity,TimeSince,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
price_range_bps,identity,Transition,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
price_range_bps,identity,Transition,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,1,1,0
price_range_bps,log1p_nonnegative,Acceleration,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
price_range_bps,log1p_nonnegative,Delta,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
price_range_bps,log1p_nonnegative,EventWindow,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
price_range_bps,log1p_nonnegative,EventWindow,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,2,2,0
price_range_bps,log1p_nonnegative,PathShape,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
price_range_bps,log1p_nonnegative,Persistence,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
price_range_bps,log1p_nonnegative,Persistence,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,2,1,1
price_range_bps,log1p_nonnegative,Persistence,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,1,1,0
price_range_bps,log1p_nonnegative,Slope,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
price_range_bps,log1p_nonnegative,Slope,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
price_range_bps,log1p_nonnegative,TimeSince,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
quantity,identity,Acceleration,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
quantity,identity,Delta,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
quantity,identity,Delta,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
quantity,identity,Duration,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
quantity,identity,FirstHit,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
quantity,identity,MultiScaleRelation,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
quantity,identity,MultiScaleRelation,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,4,4,0
quantity,identity,Persistence,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
quantity,identity,Persistence,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,2,2,0
quantity,identity,Slope,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
quantity,identity,Slope,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
quantity,identity,Slope,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,2,1,1
quantity,identity,Slope,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,3,2,1
quantity,identity,StateAge,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
quantity,identity,Transition,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,1,1,1,0
quantity,log1p_nonnegative,Acceleration,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
quantity,log1p_nonnegative,EventWindow,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
quantity,log1p_nonnegative,MultiScaleRelation,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
quantity,log1p_nonnegative,MultiScaleRelation,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
quantity,log1p_nonnegative,MultiScaleRelation,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
quantity,log1p_nonnegative,Persistence,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,2,2,0
quantity,log1p_nonnegative,Slope,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
sell_agg_trade_count,identity,Delta,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
sell_agg_trade_count,identity,Duration,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
sell_agg_trade_count,identity,EventWindow,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,1,1,1,0
sell_agg_trade_count,identity,LastHit,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
sell_agg_trade_count,identity,MultiScaleRelation,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
sell_agg_trade_count,identity,Persistence,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
sell_agg_trade_count,identity,Persistence,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,1,1,0
sell_agg_trade_count,identity,Slope,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,3,1,2
sell_agg_trade_count,identity,Slope,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
sell_agg_trade_count,identity,TimeSince,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,1,1,1,0
sell_agg_trade_count,identity,Transition,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
sell_agg_trade_count,log1p_nonnegative,Acceleration,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
sell_agg_trade_count,log1p_nonnegative,EventWindow,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
sell_agg_trade_count,log1p_nonnegative,FirstHit,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
sell_agg_trade_count,log1p_nonnegative,MultiScaleRelation,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
sell_agg_trade_count,log1p_nonnegative,MultiScaleRelation,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
sell_agg_trade_count,log1p_nonnegative,PathShape,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
sell_agg_trade_count,log1p_nonnegative,Persistence,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
sell_agg_trade_count,log1p_nonnegative,Slope,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
sell_agg_trade_count,log1p_nonnegative,Slope,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
sell_agg_trade_count,log1p_nonnegative,TimeSince,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
sell_notional,identity,FirstHit,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
sell_notional,identity,MultiScaleRelation,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,2,2,0
sell_notional,identity,PathShape,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
sell_notional,identity,Persistence,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,2,1,1
sell_notional,identity,Persistence,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,2,2,0
sell_notional,identity,Persistence,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,1,1,1,0
sell_notional,log1p_nonnegative,Delta,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
sell_notional,log1p_nonnegative,Delta,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
sell_notional,log1p_nonnegative,EventWindow,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
sell_notional,log1p_nonnegative,FirstHit,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
sell_notional,log1p_nonnegative,LastHit,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,2,1,1
sell_notional,log1p_nonnegative,MultiScaleRelation,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
sell_notional,log1p_nonnegative,MultiScaleRelation,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
sell_notional,log1p_nonnegative,PathShape,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
sell_notional,log1p_nonnegative,Persistence,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,2,1,1
sell_notional,log1p_nonnegative,Persistence,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,5,2,3
sell_notional,log1p_nonnegative,Persistence,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,7,2,5
sell_notional,log1p_nonnegative,Persistence,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,3,2,1
sell_notional,log1p_nonnegative,Persistence,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,1,2,2,0
sell_notional,log1p_nonnegative,Persistence,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,2,2,0
sell_notional,log1p_nonnegative,Slope,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
sell_notional,log1p_nonnegative,Transition,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
sell_quantity,identity,Acceleration,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
sell_quantity,identity,Acceleration,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
sell_quantity,identity,Delta,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
sell_quantity,identity,MultiScaleRelation,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
sell_quantity,identity,Persistence,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,1,1,0
sell_quantity,identity,Slope,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
sell_quantity,identity,StateAge,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
sell_quantity,log1p_nonnegative,Delta,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,2,2,0
sell_quantity,log1p_nonnegative,EventWindow,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
sell_quantity,log1p_nonnegative,EventWindow,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
sell_quantity,log1p_nonnegative,FirstHit,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,1,1,0
sell_quantity,log1p_nonnegative,LastHit,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
sell_quantity,log1p_nonnegative,MultiScaleRelation,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
sell_quantity,log1p_nonnegative,MultiScaleRelation,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,2,2,0
sell_quantity,log1p_nonnegative,MultiScaleRelation,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,2,2,0
sell_quantity,log1p_nonnegative,PathShape,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
sell_quantity,log1p_nonnegative,Persistence,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
sell_quantity,log1p_nonnegative,Persistence,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,2,2,0
sell_quantity,log1p_nonnegative,Persistence,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,5,3,2
sell_quantity,log1p_nonnegative,Persistence,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,1,1,0
sell_quantity,log1p_nonnegative,Slope,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
sell_quantity,log1p_nonnegative,Slope,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
sell_vwap,identity,Delta,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
sell_vwap,identity,FirstHit,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
sell_vwap,identity,Slope,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,2,2,0
sell_vwap,identity,Slope,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
sell_vwap,identity,StateAge,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
sell_vwap,log_positive,Acceleration,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
sell_vwap,log_positive,Delta,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
sell_vwap,log_positive,EventWindow,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,2,2,0
sell_vwap,log_positive,FirstHit,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
sell_vwap,log_positive,MultiScaleRelation,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
sell_vwap,log_positive,MultiScaleRelation,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,2,2,0
sell_vwap,log_positive,PathShape,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
sell_vwap,log_positive,PathShape,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
sell_vwap,log_positive,Persistence,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
sell_vwap,log_positive,Slope,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
signed_aggressor_notional,identity,Acceleration,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
signed_aggressor_notional,identity,Acceleration,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
signed_aggressor_notional,identity,Delta,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
signed_aggressor_notional,identity,Delta,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
signed_aggressor_notional,identity,Duration,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
signed_aggressor_notional,identity,EventWindow,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
signed_aggressor_notional,identity,EventWindow,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
signed_aggressor_notional,identity,EventWindow,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
signed_aggressor_notional,identity,EventWindow,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,3,2,1
signed_aggressor_notional,identity,EventWindow,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,1,1,1,0
signed_aggressor_notional,identity,EventWindow,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,3,2,1
signed_aggressor_notional,identity,FirstHit,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
signed_aggressor_notional,identity,FirstHit,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
signed_aggressor_notional,identity,LastHit,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
signed_aggressor_notional,identity,LastHit,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
signed_aggressor_notional,identity,MultiScaleRelation,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,2,2,0
signed_aggressor_notional,identity,MultiScaleRelation,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,2,1,1
signed_aggressor_notional,identity,PathShape,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
signed_aggressor_notional,identity,PathShape,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
signed_aggressor_notional,identity,Persistence,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,2,2,0
signed_aggressor_notional,identity,Persistence,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
signed_aggressor_notional,identity,Persistence,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,1,1,0
signed_aggressor_notional,identity,Slope,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,2,2,0
signed_aggressor_notional,identity,Slope,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,2,2,0
signed_aggressor_notional,identity,TimeSince,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
signed_aggressor_notional,identity,Transition,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
signed_aggressor_notional,identity,Transition,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
signed_aggressor_notional,signed_log1p_abs,Acceleration,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,2,2,0
signed_aggressor_notional,signed_log1p_abs,Acceleration,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
signed_aggressor_notional,signed_log1p_abs,Delta,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
signed_aggressor_notional,signed_log1p_abs,Duration,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
signed_aggressor_notional,signed_log1p_abs,Duration,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
signed_aggressor_notional,signed_log1p_abs,EventWindow,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,2,2,0
signed_aggressor_notional,signed_log1p_abs,EventWindow,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
signed_aggressor_notional,signed_log1p_abs,EventWindow,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
signed_aggressor_notional,signed_log1p_abs,EventWindow,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,10,3,7
signed_aggressor_notional,signed_log1p_abs,EventWindow,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,1,2,2,0
signed_aggressor_notional,signed_log1p_abs,EventWindow,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,4,3,1
signed_aggressor_notional,signed_log1p_abs,FirstHit,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
signed_aggressor_notional,signed_log1p_abs,FirstHit,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,2,1,1
signed_aggressor_notional,signed_log1p_abs,FirstHit,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,1,2,1,1
signed_aggressor_notional,signed_log1p_abs,FirstHit,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,1,1,0
signed_aggressor_notional,signed_log1p_abs,LastHit,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,1,1,0
signed_aggressor_notional,signed_log1p_abs,MultiScaleRelation,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
signed_aggressor_notional,signed_log1p_abs,MultiScaleRelation,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
signed_aggressor_notional,signed_log1p_abs,PathShape,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
signed_aggressor_notional,signed_log1p_abs,PathShape,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
signed_aggressor_notional,signed_log1p_abs,PathShape,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,2,1,1
signed_aggressor_notional,signed_log1p_abs,Persistence,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
signed_aggressor_notional,signed_log1p_abs,Persistence,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,1,1,1,0
signed_aggressor_notional,signed_log1p_abs,Persistence,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,2,1,1
signed_aggressor_notional,signed_log1p_abs,Slope,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
signed_aggressor_notional,signed_log1p_abs,Slope,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
