candidate_id,lane,horizon,month,net10,active_hours
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_1c5043146de8,core3_agg_metrics,24,2024-10,0.3715013163134761,744
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_1c5043146de8,core3_agg_metrics,24,2024-11,0.37005066333175757,720
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_1c5043146de8,core3_agg_metrics,24,2024-12,-1.0220964211413366,744
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_1c5043146de8,core3_agg_metrics,24,2025-01,2.2817519136620046,744
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_1c5043146de8,core3_agg_metrics,24,2025-02,-1.655838896523826,672
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_1c5043146de8,core3_agg_metrics,24,2025-03,-0.01120393573810223,744
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_1c5043146de8,core3_agg_metrics,24,2025-04,1.3538753235276966,718
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_1c5043146de8,core3_agg_metrics,24,2025-05,0.5131921281374339,744
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_1c5043146de8,core3_agg_metrics,24,2025-06,-1.8620367696163511,720
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_1c5043146de8,core3_agg_metrics,24,2025-07,1.282810687851784,740
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_1c5043146de8,core3_agg_metrics,24,2025-08,1.0909157943554855,744
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_1c5043146de8,core3_agg_metrics,24,2025-09,-1.1419161262276898,720
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_1c5043146de8,core3_agg_metrics,24,2025-10,0.2309239340768571,744
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_1c5043146de8,core3_agg_metrics,24,2025-11,-0.7019521398862814,720
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_1c5043146de8,core3_agg_metrics,24,2025-12,-0.01300129227271136,744
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_1c5043146de8,core3_agg_metrics,24,2026-01,-0.02728273560443141,744
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_1c5043146de8,core3_agg_metrics,24,2026-02,0.8677189714895621,672
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_1c5043146de8,core3_agg_metrics,24,2026-03,-0.03028324824431266,744
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_1c5043146de8,core3_agg_metrics,24,2026-04,0.26456050094638683,720
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_1c5043146de8,core3_agg_metrics,24,2026-05,1.0285978368972457,480
