candidate_id,object_type,control_mode,production_family,active_hours__fresh_may_2026,active_hours__recent_oos_2025H2_2026Apr,active_hours__train_2024,active_hours__validation_2025H1,mean_ic__fresh_may_2026,mean_ic__recent_oos_2025H2_2026Apr,mean_ic__train_2024,mean_ic__validation_2025H1,net_sum_10bps__fresh_may_2026,net_sum_10bps__recent_oos_2025H2_2026Apr,net_sum_10bps__train_2024,net_sum_10bps__validation_2025H1,fresh_may_status,validation_positive,recent_positive,control_non_promotable,smoke_label
a7v3_interaction_self_reproduction_12_05bb4df8e337__ctrl_sign_flip_0f501bb8,control,sign_flip,interaction_self_reproduction,480,7296,8778,4344,-0.0072916666666663155,-0.005345394736841719,0.0005126452494877222,-0.02060313075506407,-0.35687033177953653,-4.511719725452391,-5.196591083786675,-0.9916304969426315,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_05bb4df8e337__ctrl_time_shuffle_55dbd5bf,control,time_shuffle,interaction_self_reproduction,480,7284,8774,4335,0.004166666666667073,-0.004873695771553725,0.004444950991566339,0.012802768166090306,-0.3056244310142302,-4.598918687878313,-6.791754688997405,-3.22566200845741,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_05bb4df8e337__ctrl_wrong_lag_458d549e,control,wrong_lag,interaction_self_reproduction,480,7296,8754,4344,0.056250000000000334,0.0005482456140354295,0.007767877541695572,-0.00863259668508251,-0.5583959505041554,-4.568606576057963,-7.023372272906373,-2.1651095451694315,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_070b69edeb3b,candidate,original,interaction_self_reproduction,480,7296,8778,4344,0.09791666666666722,0.041461074561404146,0.08658008658008708,0.04822744014733028,-0.24250850411280211,0.5062687448236415,0.11506654916971665,0.5854372547337406,HAS_MAY_AGG_DATA_STRESS_ONLY,True,True,False,A7V5_SIGNAL_SMOKE_POSITIVE_NOT_PROOF
a7v3_interaction_self_reproduction_12_070b69edeb3b__ctrl_row_shuffle_c9df99d9,control,row_shuffle,interaction_self_reproduction,480,7296,8778,4344,0.03645833333333366,0.009457236842105633,0.0006835269993168362,0.014387661141805133,-0.3015935762611788,-3.6525523964845394,-5.872911162422825,-1.8673527173698345,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_070b69edeb3b__ctrl_sign_flip_413d292c,control,sign_flip,interaction_self_reproduction,480,7296,8778,4344,-0.09791666666666651,-0.0414610745614035,-0.08658008658008637,-0.048227440147329555,0.10050850411280188,-2.9702687448236436,-2.138066549169718,-1.7304372547337419,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_070b69edeb3b__ctrl_time_shuffle_3de141fc,control,time_shuffle,interaction_self_reproduction,480,7287,8770,4336,0.06875000000000057,0.04748181693426717,0.052508551881414456,0.06146217712177182,-0.4002281424886212,-0.9415391025275462,-3.8009184191695917,-0.05222123703931081,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_070b69edeb3b__ctrl_wrong_lag_11fd78f5,control,wrong_lag,interaction_self_reproduction,480,7296,8754,4344,0.07916666666666725,0.04714912280701818,0.06545579163810882,0.056975138121547586,-0.27830555914165167,0.5337705248030117,-1.926788205326635,-0.15907545747407603,HAS_MAY_AGG_DATA_STRESS_ONLY,False,True,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_0979984cc839,candidate,original,interaction_self_reproduction,480,7296,8784,4344,0.08854166666666724,0.04906798245614099,0.08105646630236844,0.0539825046040522,-0.3010944677461234,0.9664092344368995,-0.5569699958350738,0.150698008458517,HAS_MAY_AGG_DATA_STRESS_ONLY,True,True,False,A7V5_SIGNAL_SMOKE_POSITIVE_NOT_PROOF
a7v3_interaction_self_reproduction_12_0979984cc839__ctrl_row_shuffle_8b1f27bf,control,row_shuffle,interaction_self_reproduction,480,7296,8784,4344,0.040625000000000334,-0.004385964912280344,0.011555100182149695,0.0072513812154699885,-0.16705418822603868,-5.952653593700596,-3.702023440488551,-2.78564368418826,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_0979984cc839__ctrl_sign_flip_39385c3b,control,sign_flip,interaction_self_reproduction,480,7296,8784,4344,-0.0885416666666665,-0.04906798245614033,-0.08105646630236776,-0.05398250460405148,0.13809446774612327,-3.4824092344369015,-1.373030004164928,-1.2766980084585178,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_0979984cc839__ctrl_time_shuffle_639f0433,control,time_shuffle,interaction_self_reproduction,480,7288,8772,4339,0.09166666666666722,0.04404500548847487,0.05688554491564121,0.04309748790043853,-0.3295287074762627,-0.5424414978830525,-2.6649555758597154,-0.8990532190734544,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_0979984cc839__ctrl_wrong_lag_b1d2c6d8,control,wrong_lag,interaction_self_reproduction,480,7296,8760,4344,0.058333333333333924,0.04447642543859714,0.06558219178082245,0.0509898710865568,-0.35489288682601033,-0.3016907482897721,-1.9194783203102475,-0.6066486323341667,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_144cc168716a,candidate,original,interaction_self_reproduction,480,7296,8778,4344,0.07708333333333393,0.03858278508771993,0.08521303258145412,0.05789594843462309,-0.3142947652515549,0.4991941865204221,-0.3109416700454411,0.7528508918140459,HAS_MAY_AGG_DATA_STRESS_ONLY,True,True,False,A7V5_SIGNAL_SMOKE_POSITIVE_NOT_PROOF
a7v3_interaction_self_reproduction_12_144cc168716a__ctrl_row_shuffle_620f9af7,control,row_shuffle,interaction_self_reproduction,480,7296,8778,4344,-0.014583333333332997,0.0072642543859652705,-0.00603782182729515,0.01001381215469649,-0.3171653046199492,-4.651563659802873,-6.394055657373291,-2.269708068943329,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_144cc168716a__ctrl_sign_flip_71680644,control,sign_flip,interaction_self_reproduction,480,7296,8778,4344,-0.07708333333333318,-0.03858278508771928,-0.08521303258145341,-0.05789594843462237,0.13029476525155476,-3.0421941865204243,-2.0660583299545605,-2.0408508918140473,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_144cc168716a__ctrl_time_shuffle_6b26a406,control,time_shuffle,interaction_self_reproduction,480,7288,8771,4334,0.053125000000000595,0.04136937431394136,0.044749743472808676,0.03334102445777636,-0.45800278526368365,-1.3176809600989776,-3.0786862682183713,-2.100607033989287,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_144cc168716a__ctrl_wrong_lag_6dc3a3be,control,wrong_lag,interaction_self_reproduction,480,7296,8754,4344,0.031250000000000625,0.040364583333333974,0.07242403472698244,0.04581031307550707,-0.402472397993185,0.10760914885867684,-1.1889473084326891,-0.9540039985854506,HAS_MAY_AGG_DATA_STRESS_ONLY,False,True,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_159dcd65ce28,candidate,original,interaction_self_reproduction,480,7296,8772,4344,0.03645833333333369,0.012129934210526706,0.007010943912449079,0.008632596685083246,-0.24528951587385117,-3.977885399430048,-5.334565045032017,-1.8635697173736812,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,False,A7V5_SIGNAL_SMOKE_WEAK_OR_NEGATIVE
a7v3_interaction_self_reproduction_12_159dcd65ce28__ctrl_row_shuffle_7a37d5c3,control,row_shuffle,interaction_self_reproduction,480,7296,8772,4344,-0.0635416666666663,0.011033442982456513,0.009119927040584012,-0.0028775322283605994,-0.42939092703483733,-3.9609976316103435,-5.782552650369711,-2.994065527729255,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_159dcd65ce28__ctrl_sign_flip_7bb64ccb,control,sign_flip,interaction_self_reproduction,480,7296,8772,4344,-0.036458333333332954,-0.012129934210525965,-0.007010943912448361,-0.008632596685082533,-0.36271048412614915,-5.3071146005699585,-6.153434954967992,-3.871430282626323,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_159dcd65ce28__ctrl_time_shuffle_d3686e73,control,time_shuffle,interaction_self_reproduction,479,7283,8768,4337,0.04279749478079368,-0.004805711931895793,0.00011405109489089183,0.0010375835831223554,-0.17263130051778733,-4.6681139476659945,-6.274167836204972,-3.3685297812953525,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_159dcd65ce28__ctrl_wrong_lag_e260a564,control,wrong_lag,interaction_self_reproduction,480,7296,8748,4344,0.0739583333333337,-0.0002741228070171533,0.0176611796982171,0.004604051565377925,-0.02099974919346495,-5.328713162179301,-4.921882299554067,-3.5756720167846487,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_20e05d6d98bf,candidate,original,interaction_self_reproduction,480,7296,8772,4344,0.10416666666666721,0.04296875000000064,0.09707022343821296,0.046385819521179275,-0.2367993202930071,0.7277313287313583,0.7468795381532913,0.6766006588002098,HAS_MAY_AGG_DATA_STRESS_ONLY,True,True,False,A7V5_SIGNAL_SMOKE_POSITIVE_NOT_PROOF
a7v3_interaction_self_reproduction_12_20e05d6d98bf__ctrl_row_shuffle_0874ea18,control,row_shuffle,interaction_self_reproduction,480,7296,8772,4344,-0.029166666666666285,0.0021929824561407133,0.0074669402644782275,-0.014387661141804418,-0.4745351093138198,-4.594446236203124,-5.084594833690573,-3.1963344657784774,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_20e05d6d98bf__ctrl_sign_flip_8ae223ba,control,sign_flip,interaction_self_reproduction,480,7296,8772,4344,-0.1041666666666665,-0.04296874999999998,-0.09707022343821226,-0.04638581952117856,0.10679932029300682,-3.089731328731361,-2.6268795381532932,-1.777600658800211,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_20e05d6d98bf__ctrl_time_shuffle_d806c1e2,control,time_shuffle,interaction_self_reproduction,479,7284,8769,4335,0.1033402922755746,0.04365733113673871,0.05108906374729214,0.05236447520184606,-0.26933478211465883,-1.1244515757202125,-3.539127738004714,-0.5819796973461105,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_20e05d6d98bf__ctrl_wrong_lag_a5105cba,control,wrong_lag,interaction_self_reproduction,480,7296,8748,4344,0.08229166666666725,0.044339364035088376,0.0668724279835396,0.05444290976058994,-0.25906654092890036,0.31611618003037684,-1.4707488952424863,-0.02340069062341099,HAS_MAY_AGG_DATA_STRESS_ONLY,False,True,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_26feffa1405b,candidate,original,interaction_self_reproduction,480,7296,8772,4344,0.025000000000000362,0.006236293859649478,-0.003932968536251355,0.01887661141804821,-0.3270460794579386,-4.784171617465724,-6.354978251916547,-4.781922879820419,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,False,A7V5_SIGNAL_SMOKE_WEAK_OR_NEGATIVE
a7v3_interaction_self_reproduction_12_26feffa1405b__ctrl_row_shuffle_9b090b82,control,row_shuffle,interaction_self_reproduction,480,7296,8772,4344,-0.003124999999999663,-0.0003426535087715622,-0.0011969904240762461,0.00023020257826923034,-0.3221790263156997,-5.073164162095614,-5.059369771833729,-2.224120042758609,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_26feffa1405b__ctrl_sign_flip_8876db1a,control,sign_flip,interaction_self_reproduction,480,7296,8772,4344,-0.02499999999999963,-0.006236293859648732,0.00393296853625207,-0.01887661141804749,-0.28295392054206164,-4.6008283825342815,-5.395021748083462,-0.9710771201795851,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_26feffa1405b__ctrl_time_shuffle_ae5d3ef1,control,time_shuffle,interaction_self_reproduction,479,7281,8770,4337,0.011482254697286363,-0.004944375772558353,-0.0034207525655640717,0.00691722388748017,-0.23107283538406556,-4.360082974958807,-5.325476030599917,-3.0619502106596395,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_26feffa1405b__ctrl_wrong_lag_0baf5585,control,wrong_lag,interaction_self_reproduction,480,7296,8748,4344,0.051041666666667034,0.0012335526315792854,0.0056012802926386634,-0.011395027624309027,-0.5362887443521038,-4.733855903480961,-6.843851786018439,-2.2023705926561084,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_28aec55269db,candidate,original,interaction_self_reproduction,480,7296,8778,4344,0.08020833333333385,0.035635964912281375,0.0749031670084307,0.07136279926335234,-0.17880706319801337,-0.5208485821068813,-0.9440128418876568,1.2066183396948582,HAS_MAY_AGG_DATA_STRESS_ONLY,True,False,False,A7V5_SIGNAL_SMOKE_WEAK_OR_NEGATIVE
a7v3_interaction_self_reproduction_12_28aec55269db__ctrl_row_shuffle_cc26ad16,control,row_shuffle,interaction_self_reproduction,480,7296,8778,4344,-0.013541666666666285,0.004248903508772282,-0.006835269993164366,0.001726519337016927,-0.3698548325921823,-4.949928184631521,-7.612410152145181,-1.3327212443493273,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_28aec55269db__ctrl_sign_flip_41f4bc4e,control,sign_flip,interaction_self_reproduction,480,7296,8778,4344,-0.08020833333333313,-0.035635964912280625,-0.07490316700843001,-0.07136279926335161,-0.17519293680198694,-1.690151417893121,0.18101284188765593,-2.170618339694859,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_28aec55269db__ctrl_time_shuffle_38b78d70,control,time_shuffle,interaction_self_reproduction,480,7285,8770,4338,0.10312500000000054,0.0391214824982848,0.07092360319270292,0.064545873674505,-0.2332442511124002,-0.4442848984861736,-1.6575459212804193,0.6473170700598003,HAS_MAY_AGG_DATA_STRESS_ONLY,True,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_28aec55269db__ctrl_wrong_lag_971bece0,control,wrong_lag,interaction_self_reproduction,480,7296,8754,4344,0.0635416666666672,0.030359100877193648,0.07270961846013305,0.07170810313075564,-0.2738892695367597,-1.2250691041991488,-0.9319496384466812,1.2609695830743524,HAS_MAY_AGG_DATA_STRESS_ONLY,True,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_38e9d54d47cb,candidate,original,interaction_self_reproduction,480,7296,8773,4344,-0.02604166666666631,-0.004865679824561018,-0.014248261712070751,0.016459484346225024,-0.20674567460117435,-4.045765007272506,-5.056168884114738,-4.24064658531885,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,False,A7V5_SIGNAL_SMOKE_WEAK_OR_NEGATIVE
a7v3_interaction_self_reproduction_12_38e9d54d47cb__ctrl_row_shuffle_a8a1319a,control,row_shuffle,interaction_self_reproduction,480,7296,8773,4344,-0.007291666666666288,-0.004180372807017171,-0.004958395075800401,-0.005409760589318222,-0.25348272336000116,-4.631613199775719,-4.871210703770491,-2.5531685465042844,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_38e9d54d47cb__ctrl_sign_flip_67d033e3,control,sign_flip,interaction_self_reproduction,480,7296,8773,4344,0.026041666666667032,0.004865679824561762,0.014248261712071478,-0.01645948434622431,-0.4072543253988259,-5.2182349927275,-6.43983111588527,-1.4693534146811542,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_38e9d54d47cb__ctrl_time_shuffle_d96434e1,control,time_shuffle,interaction_self_reproduction,479,7281,8770,4338,-0.028183716075156132,-0.0038456256008786356,0.006499429874572744,0.0034578146611345217,-0.1916941307337295,-4.677590853859894,-6.7281845742454935,-3.377159183981566,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_38e9d54d47cb__ctrl_wrong_lag_b5dc2772,control,wrong_lag,interaction_self_reproduction,480,7296,8749,4344,0.004166666666667057,0.009525767543860012,0.004343353526117623,0.006445672191528915,-0.34988158425317095,-5.160728034702084,-5.320639689727313,-2.9869916395591254,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_3c48acd5d15b,candidate,original,interaction_self_reproduction,480,7296,8784,4344,-0.031249999999999747,-0.02693256578947348,-0.04263433515482677,-0.053291896869244716,-0.20508149101516393,-2.5498208288794473,-4.360369629191547,-0.11220074248537215,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,False,A7V5_SIGNAL_SMOKE_WEAK_OR_NEGATIVE
a7v3_interaction_self_reproduction_12_3c48acd5d15b__ctrl_row_shuffle_23e132b6,control,row_shuffle,interaction_self_reproduction,480,7296,8784,4344,-0.01458333333333298,0.0004797149122810777,0.002504553734062277,-0.004258747697973871,-0.24191887675797352,-4.880101557799751,-5.849520438330803,-2.3855066608858895,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_3c48acd5d15b__ctrl_sign_flip_2c876baa,control,sign_flip,interaction_self_reproduction,480,7296,8784,4344,0.03125000000000051,0.026932565789474252,0.04263433515482748,0.05329189686924547,-0.1129185089848363,-1.9821791711205567,-0.6606303708084573,-2.19679925751463,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_3c48acd5d15b__ctrl_time_shuffle_14d9a85d,control,time_shuffle,interaction_self_reproduction,480,7285,8773,4341,-0.11458333333333312,-0.03466026080988317,-0.06537102473498209,-0.05056438608615508,-0.19166517226786572,-1.9344978908420156,-2.677049801187525,0.005585493963895072,HAS_MAY_AGG_DATA_STRESS_ONLY,True,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_3c48acd5d15b__ctrl_wrong_lag_bcc28936,control,wrong_lag,interaction_self_reproduction,480,7296,8760,4344,-0.11354166666666635,-0.02727521929824541,-0.05593607305936055,-0.049493554327808255,-0.026969930511160367,-1.3519117731512567,-3.109723881295265,-0.44022707480480217,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_51b74dc9feec,candidate,original,interaction_self_reproduction,480,7296,8772,4344,0.06770833333333387,0.034059758771930494,0.07677838577291435,0.07285911602210002,-0.20703805210171172,-0.594116576649167,-0.7424453561502504,1.4323499106590087,HAS_MAY_AGG_DATA_STRESS_ONLY,True,False,False,A7V5_SIGNAL_SMOKE_WEAK_OR_NEGATIVE
a7v3_interaction_self_reproduction_12_51b74dc9feec__ctrl_row_shuffle_94c7f9e3,control,row_shuffle,interaction_self_reproduction,480,7296,8772,4344,-0.028124999999999557,-0.0023985745614031446,0.012482900136799256,-0.0024171270718228656,-0.3504356784317341,-5.316419785282487,-3.3926057491862385,-2.289266909286887,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_51b74dc9feec__ctrl_sign_flip_c323ffa0,control,sign_flip,interaction_self_reproduction,480,7296,8772,4344,-0.06770833333333312,-0.034059758771929745,-0.07677838577291365,-0.07285911602209931,-0.1419619478982886,-1.6498834233508348,-0.012554643849750358,-2.38834991065901,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_51b74dc9feec__ctrl_time_shuffle_eb2dafc9,control,time_shuffle,interaction_self_reproduction,478,7283,8773,4333,0.09518828451882899,0.03892626664835987,0.07118431551350787,0.06104315716593646,-0.26455258093721046,-0.6792883732560698,-1.7390950922430857,0.26998978958599174,HAS_MAY_AGG_DATA_STRESS_ONLY,True,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_51b74dc9feec__ctrl_wrong_lag_3dbd5f44,control,wrong_lag,interaction_self_reproduction,480,7296,8748,4344,0.05625000000000054,0.03166118421052698,0.07121627800640201,0.06698895027624367,-0.30889678250874386,-0.8730514549891544,-1.0482725049630457,0.8938257749081516,HAS_MAY_AGG_DATA_STRESS_ONLY,True,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_574af0aca9eb,candidate,original,interaction_self_reproduction,480,7296,8778,4344,0.08333333333333386,0.036732456140351546,0.07558669400774719,0.06848526703499139,-0.132921076218469,-0.16241693823859615,-0.6471399697186504,1.0606624668827154,HAS_MAY_AGG_DATA_STRESS_ONLY,True,False,False,A7V5_SIGNAL_SMOKE_WEAK_OR_NEGATIVE
a7v3_interaction_self_reproduction_12_574af0aca9eb__ctrl_row_shuffle_377e839b,control,row_shuffle,interaction_self_reproduction,480,7296,8778,4344,0.02083333333333366,-0.0032209429824557757,0.004158122579175546,-0.00460405156537719,-0.3891827301987887,-4.619050040144286,-5.266594041223682,-4.015805311870969,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_574af0aca9eb__ctrl_sign_flip_64cbc37f,control,sign_flip,interaction_self_reproduction,480,7296,8778,4344,-0.08333333333333309,-0.03673245614035078,-0.07558669400774648,-0.06848526703499065,-0.17107892378153128,-1.5725830617614058,-0.019860030281349417,-1.8506624668827165,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_574af0aca9eb__ctrl_time_shuffle_b200e267,control,time_shuffle,interaction_self_reproduction,479,7282,8778,4334,0.09185803757828867,0.04456193353474386,0.07359307359307411,0.06610521458237256,-0.2743798777445146,-0.05251420457382738,-1.2334717085691604,0.5182002349739819,HAS_MAY_AGG_DATA_STRESS_ONLY,True,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_interaction_self_reproduction_12_574af0aca9eb__ctrl_wrong_lag_9b2cd537,control,wrong_lag,interaction_self_reproduction,480,7296,8754,4344,0.09166666666666715,0.04009046052631644,0.07213845099383193,0.07619705340699874,-0.12845296448920673,-0.20448379883213785,-1.0247702134949452,1.4519019307824603,HAS_MAY_AGG_DATA_STRESS_ONLY,True,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_00b278cfd69c,candidate,original,rolling_self_reproduction,480,7296,8781,4344,0.11145833333333388,0.05030153508771994,0.04549595718027609,0.0314226519337023,-0.18903741542169222,1.7878792184874763,-0.82145289939762,-0.14404048288748994,HAS_MAY_AGG_DATA_STRESS_ONLY,False,True,False,A7V5_SIGNAL_SMOKE_WEAK_OR_NEGATIVE
a7v3_rolling_self_reproduction_12_00b278cfd69c__ctrl_row_shuffle_49eff82e,control,row_shuffle,rolling_self_reproduction,480,7296,8781,4344,0.054166666666666995,0.010142543859649501,-0.005238583304862427,0.0013812154696136473,-0.20271460828963023,-4.335849692339201,-6.2161882039302725,-2.3296711562522026,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_00b278cfd69c__ctrl_sign_flip_e86aaa23,control,sign_flip,rolling_self_reproduction,480,7296,8781,4344,-0.11145833333333321,-0.050301535087719285,-0.0454959571802754,-0.03142265193370166,0.1540374154216922,-2.212879218487477,-0.6845471006023813,-0.24895951711251096,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_00b278cfd69c__ctrl_time_shuffle_8b19121c,control,time_shuffle,rolling_self_reproduction,479,7285,8773,4339,0.009394572025052785,0.04420041180507954,0.025988829362818287,0.03975570407928154,-0.6268703496937866,-0.8382056647198166,-3.983206841280764,-1.2212799815575859,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_00b278cfd69c__ctrl_wrong_lag_d00b7801,control,wrong_lag,rolling_self_reproduction,480,7296,8757,4344,0.06979166666666727,0.04379111842105328,0.016443987667009774,0.019452117863720735,-0.25024139580884625,1.2008358294073191,-4.0829520626938764,-1.369119296169882,HAS_MAY_AGG_DATA_STRESS_ONLY,False,True,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_214b62a005b2,candidate,original,rolling_self_reproduction,480,7296,8781,4344,0.10000000000000053,0.05825109649122873,0.0781801617127895,0.06860036832412586,-0.201036899747709,1.7905286885339136,-0.26325110629504506,1.4115516274858848,HAS_MAY_AGG_DATA_STRESS_ONLY,True,True,False,A7V5_SIGNAL_SMOKE_POSITIVE_NOT_PROOF
a7v3_rolling_self_reproduction_12_214b62a005b2__ctrl_row_shuffle_68240259,control,row_shuffle,rolling_self_reproduction,480,7296,8781,4344,0.016666666666667013,0.008703399122807378,0.003985878601526369,0.006100368324125581,-0.31520079129002543,-4.117716208719698,-5.133053366284885,-2.4305686649620335,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_214b62a005b2__ctrl_sign_flip_c0912793,control,sign_flip,rolling_self_reproduction,480,7296,8781,4344,-0.09999999999999987,-0.058251096491228026,-0.07818016171278884,-0.06860036832412512,0.17003689974770897,-2.5325286885339144,0.2202511062950449,-1.543551627485885,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_214b62a005b2__ctrl_time_shuffle_bba8dbeb,control,time_shuffle,rolling_self_reproduction,480,7285,8770,4341,0.10000000000000055,0.04927934111187438,0.06339794754846122,0.062197650310988895,-0.27846716709132874,0.01250480266411591,-1.5818874943269317,0.6600180694397071,HAS_MAY_AGG_DATA_STRESS_ONLY,True,True,True,A7V5_CONTROL_NON_PROMOTABLE
