candidate_id,semantic_bucket,motif_bucket,replay_rows,median_spread,median_cost_adjusted_spread,max_tstat,min_control_ratio,validation_recent_clean_splits,replay_clean,shard_id
a7ffcore11e_4ee210eb705472cf94,liquidity_like|volatility_like,liquidity_shock,12,-7.442743513350897e-05,-0.0005067289848306,1.1530905599714576,0.4941232152756522,0,False,5
a7ffcore11e_7bd1bb9089595953e0,taker_flow_like|open_interest_like,flow_x_leverage,12,0.0004484766743223,-0.0002515233256776,0.9245558885490722,1.2566475612473151,0,False,5
a7ffcore11e_5797ede140d362ffce,taker_flow_like|open_interest_like,flow_x_leverage,12,0.0003280587004515,-0.0006358288623812,0.5335236126974188,2.784541858203938,0,False,5
a7ffcore11e_3170d54fa686383546,liquidity_like|volatility_like,liquidity_shock,12,-0.0001834904827844,-0.0008627673681023,-0.2147970643138778,0.3267723979622949,0,False,5
a7ffcore11e_20eecb5636ab8e3aa6,taker_flow_like|basis_premium_like,gated_sign,12,0.0195555726861791,0.0188555726861791,1.475549486272933,1.956885555189409,0,False,6
a7ffcore11e_3ec57ea3f99c39e17e,liquidity_like|volatility_like,liquidity_shock,12,0.0001310218494782,-0.0006404720411853,1.461097445609024,0.7558404024597258,0,False,6
a7ffcore11e_00be7384a5748c067d,open_interest_like|positioning_like,delta_x_divergence,12,0.0003664375885347,-0.0005166648746662,1.3011077213731013,0.7448913287510517,0,False,6
a7ffcore11e_569efbd1f4836d446c,open_interest_like|positioning_like,delta_x_divergence,12,0.0001549429541559,-0.0005076975407925,1.2124225824011967,2.426611631051341,0,False,6
a7ffcore11e_620048b49bc3dfd43f,taker_flow_like|basis_premium_like,gated_sign,12,-9.206969898652844e-05,-0.0005379173215885,1.16572922641939,1.847447951518293,0,False,6
a7ffcore11e_7036d028e1478c3480,liquidity_like,single,12,-0.0001602391619923,-0.0008871711163994,0.7465123681046002,2.1902048802200813,0,False,6
a7ffcore11e_3f9b525882214df808,liquidity_like|volatility_like,liquidity_shock,12,-0.0017394095363656,-0.0024394095363656,0.5867289526647034,0.9733816196535012,0,False,6
a7ffcore11e_420e99b8a278dc4c8e,open_interest_like|positioning_like,delta_x_divergence,12,0.0046495696301666,0.0034607755902875,0.5390592101008785,2.159102494390833,0,False,6
a7ffcore11e_d1dbc4fba532ff5c83,open_interest_like|positioning_like,delta_x_divergence,12,0.0001282774850568,-0.0005316192495705,1.5551344127750064,1.0170811656866865,0,False,7
a7ffcore11e_3ff6e83f7edc4df79d,taker_flow_like|open_interest_like,flow_x_leverage,12,0.0001420879899267,-0.0004314545987776,1.396509080478253,1.834159569067389,0,False,7
a7ffcore11e_54790864840dc185ed,taker_flow_like|open_interest_like,flow_x_leverage,12,0.0144981179262138,0.0137981179262138,1.0714111051132804,1.5518874884768183,0,False,7
a7ffcore11e_0e361fe8b6d1b5a25e,liquidity_like,single,12,-0.0561813115345144,-0.0568813115345144,0.9250850192463066,1.5435948359539662,0,False,7
a7ffcore11e_7b72349fd51af1e863,taker_flow_like|open_interest_like,flow_x_leverage,12,-0.0001029177526888,-0.0006931488267211,0.8617865556153108,2.5705758115001824,0,False,7
a7ffcore11e_1912a535f0533e1786,liquidity_like|volatility_like,liquidity_shock,12,0.0158585846925868,0.0151585846925868,0.6827076799238583,0.7755769131494982,0,False,7
a7ffcore11e_7ba27cc9e55fb01b78,open_interest_like|positioning_like,delta_x_divergence,12,0.0027173429872524,0.0020173429872524,0.4159219364539626,2.684547463448661,0,False,7
a7ffcore11e_0dc6c3e8b869e22675,liquidity_like,single,12,-0.0257602300056713,-0.0264602300056713,0.0452648072066093,1.0378747688875103,0,False,7
a7ffcore11e_0e0f0e07398f95176c,taker_flow_like|basis_premium_like,gated_sign,12,0.0003242979540321,-0.0004959585524001,2.7768818230023027,2.3429652931911407,0,False,8
a7ffcore11e_609ef14715bcbaddaa,taker_flow_like|basis_premium_like,gated_sign,12,0.0001739495608849,-0.0002533200572004,2.006945061342857,1.8998297935967023,0,False,8
a7ffcore11e_e4eff4e076eb8cbc67,open_interest_like|positioning_like,delta_x_divergence,12,0.0001324619541207,-0.0004083676766502,1.6082937980217422,2.04892764250968,0,False,8
a7ffcore11e_9bd6c6bf10234667f4,liquidity_like,single,12,-0.0002330380935747,-0.0007111179827719,1.4399907975533486,2.231735506916684,0,False,8
a7ffcore11e_5d75bda63e8f7deae8,taker_flow_like|open_interest_like,flow_x_leverage,12,-0.0065068195567591,-0.0072068195567591,1.4020590299487588,1.805701513880117,0,False,8
a7ffcore11e_ef8ceadfa18fba4a43,open_interest_like|positioning_like,delta_x_divergence,12,-0.0004019636322211,-0.0009975877644793,0.5349006086520907,3.244756501684836,0,False,8
a7ffcore11e_1a890ab9e1ac037f7e,liquidity_like|volatility_like,liquidity_shock,12,-0.0407415786225054,-0.0414415786225054,0.5115596755374527,1.3587019361145536,0,False,8
a7ffcore11e_1f4cb6abf09e6f74da,liquidity_like|volatility_like,liquidity_shock,12,-0.000263063885603,-0.0008932468703686,-0.5322931073982772,0.9126590252477365,0,False,8
a7ffcore11e_a8d20b6bdd9fb53e86,taker_flow_like|basis_premium_like,gated_sign,12,0.0010297212115561,-3.830349778676404e-05,2.857048713028969,0.6609048761514368,2,True,9
a7ffcore11e_deb04a6b50a738278b,taker_flow_like|basis_premium_like,gated_sign,12,0.0003213557395609,-0.0002729757303437,1.830483061329864,2.1856465969389527,0,False,9
a7ffcore11e_55b15e2549d259e1de,open_interest_like|positioning_like,delta_x_divergence,12,0.0001126903432241,-0.0004753109957019,1.154475471168358,2.4034052473213072,0,False,9
a7ffcore11e_0c92d2de8de14dfa9b,open_interest_like|positioning_like,delta_x_divergence,12,0.0003499741518163,-0.0002259711943418,0.8096642886536202,1.4267792591714128,0,False,9
a7ffcore11e_cfcfbc2592d847facd,liquidity_like,single,12,-0.0001092244162483,-0.0010179661360385,0.4844450291553481,2.7076753370389004,0,False,9
a7ffcore11e_5232b14de4a03ae851,liquidity_like|volatility_like,liquidity_shock,12,0.0103517585517009,0.0093136452072619,0.4352610705592662,1.0024645311069944,0,False,9
a7ffcore11e_578b81923bbfd24556,liquidity_like|volatility_like,liquidity_shock,12,0.0074468038574954,0.0067468038574954,0.3724947440491271,1.6630120173160368,0,False,9
a7ffcore11e_0dd768582f272b13e9,open_interest_like,single,12,-0.0131622771240732,-0.0138622771240732,-0.1696391371267847,0.8481361324828979,0,False,9
a7ffcore11e_4010809000c2176ff9,taker_flow_like|basis_premium_like,gated_sign,12,0.0004012776088345,-0.0004673464662443,3.368815084268339,1.6264192178744004,0,False,10
a7ffcore11e_7572ab199d54ee55bd,taker_flow_like|open_interest_like,flow_x_leverage,12,0.0020155162955289,0.0013155162955289,2.213747562169309,1.3384324566930816,0,False,10
a7ffcore11e_1a7a1b7524df8afa77,taker_flow_like|open_interest_like,flow_x_leverage,12,0.0077316644695192,0.0070316644695192,1.63106844564314,1.4291379423077806,0,False,10
a7ffcore11e_808636e7cc38f48be5,taker_flow_like|basis_premium_like,gated_sign,12,0.0001051350028972,-0.000398168976494,1.0923469604014822,3.279749773759612,0,False,10
a7ffcore11e_49f6cb873f83ad1d4b,liquidity_like|volatility_like,liquidity_shock,12,0.0161992041193111,0.0154992041193111,0.8076749599762314,1.1738573805307035,0,False,10
a7ffcore11e_01b7a408bae766f6b9,open_interest_like,single,12,0.0001026130167132,-0.0008183211677637,0.8014980589160713,1.643014760952198,0,False,10
a7ffcore11e_94fc8621dfeb133185,liquidity_like,single,12,8.287126629043544e-05,-0.0009377744379671,0.3989064051380406,2.6524384697432923,0,False,10
a7ffcore11e_0479a53abe29d8b423,open_interest_like|positioning_like,delta_x_divergence,12,-7.789619019413822e-05,-0.0008357343590375,0.0314818536118732,3.0717702828356392,0,False,10
a7ffcore11e_5eeb3173819f50e614,taker_flow_like|open_interest_like,flow_x_leverage,12,0.0055784967020568,0.0048784967020568,2.389178928503915,1.3045282300821135,0,False,11
a7ffcore11e_1bcf38afa05684b577,open_interest_like,single,12,0.0002934591077707,-0.0006101850021256,1.675777025450727,1.3830569215796948,0,False,11
a7ffcore11e_bd0ecbd08308313888,open_interest_like|positioning_like,delta_x_divergence,12,0.0001250405614563,-0.0005242123958659,1.628803108318169,0.8722072116838284,0,False,11
a7ffcore11e_6a9a26e403c6125043,taker_flow_like|open_interest_like,flow_x_leverage,12,-0.0049689163916647,-0.0056689163916647,1.2921470985780363,1.398298254715946,0,False,11
a7ffcore11e_3f3c7ae2e99bb0f5b8,taker_flow_like|open_interest_like,flow_x_leverage,12,-1.4302736564686156e-05,-0.0006524558797525,1.1887274198903466,1.9223661431843504,0,False,11
a7ffcore11e_649733921153c9d703,liquidity_like,single,12,-0.0026947966662949,-0.0033947966662949,0.8449082712352755,2.6153860396611672,0,False,11
a7ffcore11e_401dba8a0d92d2b684,taker_flow_like|open_interest_like,flow_x_leverage,12,-0.0001493140685814,-0.000808790361436,0.8349205214872033,1.146301171282341,0,False,11
a7ffcore11e_1c294ee13a07d9e36a,liquidity_like,single,12,0.0001708932467183,-0.0009033854238714,0.583497289277817,2.489487490069909,0,False,11
a7ffcore11e_fc6bdefcaa18d8c47f,open_interest_like|positioning_like,delta_x_divergence,12,0.0001923339153861,-0.0002693172751975,2.403625302520676,0.6870673681226342,1,False,12
a7ffcore11e_af11f81ccebb87b897,open_interest_like|positioning_like,delta_x_divergence,12,0.0001742084633424,-0.0005662760063856,1.9534119619778605,0.7264445930177321,0,False,12
a7ffcore11e_ddc7af9711beac20b7,open_interest_like|positioning_like,delta_x_divergence,12,7.87648834866142e-05,-0.0004020892804107,1.7183184455439435,0.8800213636654498,1,False,12
a7ffcore11e_465f7bfa7dc84e38bc,taker_flow_like|open_interest_like,flow_x_leverage,12,-0.0231988851083823,-0.0238988851083823,0.8111468335909757,0.9091539724394084,1,False,12
a7ffcore11e_6dfea25769981420cd,liquidity_like,single,12,0.0001296748685265,-0.0005158370604159,0.7871192301074421,4.224914612382752,0,False,12
a7ffcore11e_31ccb7f2f91aa7e9d2,open_interest_like|positioning_like,delta_x_divergence,12,0.0044205835175772,0.003784234306874,0.5968971661523885,3.416250604254349,0,False,12
a7ffcore11e_ceecd13760f1f015e9,liquidity_like,single,12,-0.0006574545998627,-0.0015011707212033,0.4457584212711565,0.9911227167338096,0,False,12
a7ffcore11e_e1c2883b278209d9b5,liquidity_like,single,12,0.0005662776950439,-0.000133722304956,0.3749740988641407,2.030969544240338,0,False,12
a7ffcore11e_4e7b517b4c814fa61d,taker_flow_like|open_interest_like,flow_x_leverage,12,0.0170135384822545,0.0163135384822545,3.3913171199138112,0.9174644993107236,0,False,13
a7ffcore11e_51a74f307e719e43d3,liquidity_like|volatility_like,liquidity_shock,12,0.0111251374132697,0.0104251374132697,2.5125504892869186,1.34110603606959,0,False,13
a7ffcore11e_a4d5de17fe7d2743f6,open_interest_like|positioning_like,delta_x_divergence,12,0.0003196193018494,-0.0002994444319138,2.4500357206403955,0.5389778151644538,1,False,13
a7ffcore11e_98aa19f1e45c8bab15,taker_flow_like|open_interest_like,flow_x_leverage,12,0.0001692111004395,-0.0007219678263637,0.9955978655199618,1.7630179184602783,0,False,13
a7ffcore11e_b50799eaf4f797bc7c,liquidity_like,single,12,0.0002257967292672,-0.0005011028074945,0.7599288143073072,4.078654868107379,0,False,13
a7ffcore11e_9f7d56ec455eafc3b3,taker_flow_like|basis_premium_like,gated_sign,12,-0.0314485749162245,-0.0321485749162245,0.5586784148717637,0.6867159316702103,0,False,13
a7ffcore11e_72425732c25c5581c6,liquidity_like,single,12,-0.0007221902680132,-0.0014661961454336,0.0868484875055768,0.8936919397827776,0,False,13
a7ffcore11e_b83343f0b5d2a912a3,liquidity_like,single,12,-0.0123484615202649,-0.0130624959178311,-0.9025592862036076,6.755439101917639,0,False,13
a7ffcore11e_4b1d4e93461662a639,taker_flow_like|basis_premium_like,gated_sign,12,0.0005372500537984,-0.000263925652754,3.027865794997967,0.7231342460626466,0,False,14
a7ffcore11e_53398432f11d66ec78,liquidity_like|volatility_like,liquidity_shock,12,0.0001347057038698,-0.0005834941677445,1.8745223310289791,0.3686640710734756,0,False,14
a7ffcore11e_c21abf533e137c4adb,taker_flow_like|basis_premium_like,gated_sign,12,0.0002611397900105,-0.0002764854149962,1.5881201753894143,0.8151633711343254,0,False,14
a7ffcore11e_a4af4b33c8e3583f45,open_interest_like|positioning_like,delta_x_divergence,12,0.0002502262587823,-0.0005192319714642,1.3387162033907976,2.066746461188639,0,False,14
a7ffcore11e_243f32b909d9469672,liquidity_like,single,12,-0.000192740358261,-0.0008803947412304,0.7826253631838036,1.6745167636076466,0,False,14
a7ffcore11e_232dfcce9285c35713,taker_flow_like|basis_premium_like,gated_sign,12,0.0149586197418632,0.0142586197418632,0.6468684062196238,2.0853229023734627,0,False,14
a7ffcore11e_7ac5f3f71a00807f00,taker_flow_like|open_interest_like,flow_x_leverage,12,-0.0089253625946673,-0.0096253625946673,0.520647974070143,0.5424221248605083,0,False,14
a7ffcore11e_249d2f15f6613eda70,open_interest_like,single,12,-0.0580928731213302,-0.0587928731213302,0.033792118887523,0.6461250821605751,0,False,14
a7ffcore11e_55201ad5e75aa11f6b,taker_flow_like|basis_premium_like,gated_sign,12,0.0007957378505516,-4.782360913782718e-05,2.896720635483529,1.2000880319270737,0,False,15
a7ffcore11e_72b29b5706d6db936b,taker_flow_like|open_interest_like,flow_x_leverage,12,-0.024666708126729,-0.025366708126729,1.7292613410245752,0.8023990947851894,1,False,15
a7ffcore11e_a00dcc5b97bfdd5d9c,open_interest_like|positioning_like,delta_x_divergence,12,0.0002866217775163,-0.0002186333610886,1.5178516075693624,1.0266344425231877,0,False,15
a7ffcore11e_a01a8daf0ec6df52a7,taker_flow_like|open_interest_like,flow_x_leverage,12,-0.007882380167809,-0.008582380167809,1.2902920034154175,1.2846195693031932,0,False,15
a7ffcore11e_b22e934b8b01b76133,taker_flow_like|basis_premium_like,gated_sign,12,0.0002274116096766,-0.0003285858676254,1.2030062414142302,1.454215663834166,0,False,15
a7ffcore11e_128fbfeb466690f7c9,liquidity_like|volatility_like,liquidity_shock,12,0.0010253005218606,0.0001834305007426,1.2016063214133856,0.7753252722239335,1,False,15
a7ffcore11e_5547922f53cc90e0a1,liquidity_like,single,12,-0.0002488326579619,-0.0009435954042866,0.7030675715294842,1.4274756679585632,0,False,15
a7ffcore11e_5fcd7ebabb6db4aee5,liquidity_like,single,12,-0.0141284595179707,-0.0148284595179707,-0.9062413569341508,7.183506753422371,0,False,15
