candidate_id,family_id,objective_id,horizon_h,split,score_variant,book_return,book_cost,row_count,timestamp_count,gross_weight,net_book_return,max_abs_control_net,control_ratio,positive_net,control_clean,split_pass
a7ffcore33_005,F2a_basis_funding_independent,OB1_cross_sectional_relative_book,8,train_2024,residual_null,0.052017167,0.0104,832,20,20.800003,0.041617166,0.076604284,1.8406895,True,False,False
a7ffcore33_005,F2a_basis_funding_independent,OB1_cross_sectional_relative_book,8,validation_2025H1,residual_null,0.0072813947,0.007925,634,10,15.850002,-0.00064360537,0.03592902,55.82461,False,False,False
a7ffcore33_005,F2a_basis_funding_independent,OB1_cross_sectional_relative_book,24,recent_2026JanApr,residual_null,0.016251732,0.007999999,782,8,16.0,0.008251732,0.04646392,5.6308084,True,False,False
a7ffcore33_005,F2a_basis_funding_independent,OB1_cross_sectional_relative_book,24,test_2025H2,residual_null,-0.008255161,0.009875,860,10,19.75,-0.01813016,0.12907016,7.1190853,False,False,False
a7ffcore33_005,F2a_basis_funding_independent,OB1_cross_sectional_relative_book,24,train_2024,residual_null,0.04324766,0.0104,832,20,20.800003,0.032847658,0.05472388,1.6659904,True,False,False
a7ffcore33_005,F2a_basis_funding_independent,OB1_cross_sectional_relative_book,24,validation_2025H1,residual_null,0.052163087,0.007925,634,10,15.850002,0.044238087,0.06466841,1.4618266,True,False,False
a7ffcore33_005,F2a_basis_funding_independent,OB2_market_beta_residual_book,8,recent_2026JanApr,residual_null,-0.013904865,0.007999999,782,8,16.0,-0.021904863,0.03358368,1.5331608,False,False,False
a7ffcore33_005,F2a_basis_funding_independent,OB2_market_beta_residual_book,8,test_2025H2,residual_null,0.024369283,0.009875,860,10,19.75,0.014494282,0.05693812,3.9283159,True,False,False
a7ffcore33_005,F2a_basis_funding_independent,OB2_market_beta_residual_book,8,train_2024,residual_null,0.052017167,0.0104,832,20,20.800003,0.041617166,0.076604284,1.8406895,True,False,False
a7ffcore33_005,F2a_basis_funding_independent,OB2_market_beta_residual_book,8,validation_2025H1,residual_null,0.0072813937,0.007925,634,10,15.850002,-0.0006436063,0.03592902,55.82453,False,False,False
a7ffcore33_005,F2a_basis_funding_independent,OB2_market_beta_residual_book,24,recent_2026JanApr,residual_null,0.016251732,0.007999999,782,8,16.0,0.008251732,0.04646392,5.6308084,True,False,False
a7ffcore33_005,F2a_basis_funding_independent,OB2_market_beta_residual_book,24,test_2025H2,residual_null,-0.00825517,0.009875,860,10,19.75,-0.01813017,0.12907016,7.1190815,False,False,False
a7ffcore33_005,F2a_basis_funding_independent,OB2_market_beta_residual_book,24,train_2024,residual_null,0.04324766,0.0104,832,20,20.800003,0.032847658,0.05472388,1.6659904,True,False,False
a7ffcore33_005,F2a_basis_funding_independent,OB2_market_beta_residual_book,24,validation_2025H1,residual_null,0.052163087,0.007925,634,10,15.850002,0.044238087,0.06466841,1.4618266,True,False,False
a7ffcore33_005,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,8,recent_2026JanApr,residual_null,-0.014161586,0.007999999,782,8,16.0,-0.022161584,0.034850337,1.5725561,False,False,False
a7ffcore33_005,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,8,test_2025H2,residual_null,0.02795028,0.009875,860,10,19.75,0.01807528,0.058883667,3.2576904,True,False,False
a7ffcore33_005,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,8,train_2024,residual_null,0.055975724,0.0104,832,20,20.800003,0.045575723,0.08049967,1.766284,True,False,False
a7ffcore33_005,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,8,validation_2025H1,residual_null,0.007536087,0.007925,634,10,15.850002,-0.00038891286,0.035511926,91.31075,False,False,False
a7ffcore33_005,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,24,recent_2026JanApr,residual_null,0.014614129,0.007999999,782,8,16.0,0.00661413,0.054754578,8.278425,True,False,False
a7ffcore33_005,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,24,test_2025H2,residual_null,-0.0034372213,0.009875,860,10,19.75,-0.0133122215,0.12971932,9.744378,False,False,False
a7ffcore33_005,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,24,train_2024,residual_null,0.03923605,0.0104,832,20,20.800003,0.02883605,0.052404575,1.8173286,True,False,False
a7ffcore33_005,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,24,validation_2025H1,residual_null,0.052525107,0.007925,634,10,15.850002,0.044600107,0.06608697,1.481767,True,False,False
a7ffcore33_005,F2a_basis_funding_independent,OB4_vol_adjusted_book,8,recent_2026JanApr,residual_null,-0.8323875,0.007999999,782,8,16.0,-0.8403875,1.9084547,2.2709222,False,False,False
a7ffcore33_005,F2a_basis_funding_independent,OB4_vol_adjusted_book,8,test_2025H2,residual_null,3.1637857,0.009875,860,10,19.75,3.1539106,4.052134,1.2847967,True,False,False
a7ffcore33_005,F2a_basis_funding_independent,OB4_vol_adjusted_book,8,train_2024,residual_null,1.6227434,0.0104,832,20,20.800003,1.6123433,2.4377043,1.5119015,True,False,False
a7ffcore33_005,F2a_basis_funding_independent,OB4_vol_adjusted_book,8,validation_2025H1,residual_null,0.06505417,0.007925,634,10,15.850002,0.05712917,1.2154723,21.275862,True,False,False
a7ffcore33_005,F2a_basis_funding_independent,OB4_vol_adjusted_book,24,recent_2026JanApr,residual_null,0.67864734,0.007999999,782,8,16.0,0.6706473,3.256152,4.8552375,True,False,False
a7ffcore33_005,F2a_basis_funding_independent,OB4_vol_adjusted_book,24,test_2025H2,residual_null,0.9155641,0.009875,860,10,19.75,0.9056891,8.602947,9.498786,True,False,False
a7ffcore33_005,F2a_basis_funding_independent,OB4_vol_adjusted_book,24,train_2024,residual_null,1.0617824,0.0104,832,20,20.800003,1.0513823,2.9153063,2.772832,True,False,False
a7ffcore33_005,F2a_basis_funding_independent,OB4_vol_adjusted_book,24,validation_2025H1,residual_null,3.515426,0.007925,634,10,15.850002,3.507501,3.8271127,1.0911224,True,False,False
a7ffcore33_006,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,8,recent_2026JanApr,residual_null,-0.015773065,0.007999999,782,8,16.0,-0.023773065,0.014741706,0.6201012,False,True,False
a7ffcore33_006,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,8,test_2025H2,residual_null,-0.0803761,0.009875,860,10,19.75,-0.0902511,0.08396052,0.9302991,False,True,False
a7ffcore33_006,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,8,train_2024,residual_null,0.06612473,0.0104,832,20,20.800003,0.05572473,0.0859154,1.5417823,True,False,False
a7ffcore33_006,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,8,validation_2025H1,residual_null,0.0085198395,0.007925,634,10,15.850002,0.00059483945,0.023196258,38.99583,True,False,False
a7ffcore33_006,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,recent_2026JanApr,residual_null,0.04287807,0.007999999,782,8,16.0,0.034878068,0.050068446,1.435528,True,False,False
a7ffcore33_006,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,test_2025H2,residual_null,-0.0674531,0.009875,860,10,19.75,-0.0773281,0.11524179,1.4902964,False,False,False
a7ffcore33_006,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,train_2024,residual_null,0.013773496,0.0104,832,20,20.800003,0.0033734962,0.06264631,18.570143,True,False,False
a7ffcore33_006,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,validation_2025H1,residual_null,0.035752658,0.007925,634,10,15.850002,0.027827658,0.05181555,1.8620162,True,False,False
a7ffcore33_006,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,recent_2026JanApr,residual_null,-0.015773064,0.007999999,782,8,16.0,-0.023773063,0.014741706,0.6201012,False,True,False
a7ffcore33_006,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,test_2025H2,residual_null,-0.0803761,0.009875,860,10,19.75,-0.0902511,0.08396052,0.9302991,False,True,False
a7ffcore33_006,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,train_2024,residual_null,0.06612473,0.0104,832,20,20.800003,0.05572473,0.0859154,1.5417823,True,False,False
a7ffcore33_006,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,validation_2025H1,residual_null,0.008519838,0.007925,634,10,15.850002,0.0005948376,0.023196258,38.995953,True,False,False
a7ffcore33_006,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,recent_2026JanApr,residual_null,0.04287807,0.007999999,782,8,16.0,0.034878068,0.050068446,1.435528,True,False,False
a7ffcore33_006,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,test_2025H2,residual_null,-0.0674531,0.009875,860,10,19.75,-0.0773281,0.115241796,1.4902965,False,False,False
a7ffcore33_006,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,train_2024,residual_null,0.013773498,0.0104,832,20,20.800003,0.003373498,0.06264631,18.570133,True,False,False
a7ffcore33_006,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,validation_2025H1,residual_null,0.035752658,0.007925,634,10,15.850002,0.027827658,0.05181555,1.8620162,True,False,False
a7ffcore33_006,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,recent_2026JanApr,residual_null,-0.018468792,0.007999999,782,8,16.0,-0.026468791,0.016024275,0.6054026,False,True,False
a7ffcore33_006,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,test_2025H2,residual_null,-0.07754955,0.009875,860,10,19.75,-0.08742455,0.08816257,1.0084418,False,False,False
a7ffcore33_006,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,train_2024,residual_null,0.069887504,0.0104,832,20,20.800003,0.059487503,0.08953985,1.5051875,True,False,False
a7ffcore33_006,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,validation_2025H1,residual_null,0.010158455,0.007925,634,10,15.850002,0.002233455,0.024202324,10.836271,True,False,False
a7ffcore33_006,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,recent_2026JanApr,residual_null,0.045324605,0.007999999,782,8,16.0,0.037324607,0.050209187,1.3452034,True,False,False
a7ffcore33_006,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,test_2025H2,residual_null,-0.07030032,0.009875,860,10,19.75,-0.08017532,0.1197814,1.4939934,False,False,False
a7ffcore33_006,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,train_2024,residual_null,0.014090517,0.0104,832,20,20.800003,0.0036905166,0.060738534,16.458004,True,False,False
a7ffcore33_006,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,validation_2025H1,residual_null,0.03876685,0.007925,634,10,15.850002,0.03084185,0.053746372,1.7426443,True,False,False
a7ffcore33_006,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,recent_2026JanApr,residual_null,-2.1428757,0.007999999,782,8,16.0,-2.1508756,1.2688258,0.5899113,False,True,False
a7ffcore33_006,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,test_2025H2,residual_null,1.8010268,0.009875,860,10,19.75,1.7911518,4.419076,2.46717,True,False,False
a7ffcore33_006,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,train_2024,residual_null,4.7695065,0.0104,832,20,20.800003,4.7591066,5.1728277,1.0869325,True,False,False
a7ffcore33_006,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,validation_2025H1,residual_null,0.053162664,0.007925,634,10,15.850002,0.045237664,1.3397487,29.61578,True,False,False
a7ffcore33_006,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,24,recent_2026JanApr,residual_null,0.1457808,0.007999999,782,8,16.0,0.1377808,1.8553141,13.465694,True,False,False
a7ffcore33_006,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,24,test_2025H2,residual_null,1.1488466,0.009875,860,10,19.75,1.1389716,3.320963,2.9157557,True,False,False
a7ffcore33_006,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,24,train_2024,residual_null,3.6691015,0.0104,832,20,20.800003,3.6587014,4.569694,1.2489934,True,False,False
a7ffcore33_006,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,24,validation_2025H1,residual_null,2.032372,0.007925,634,10,15.850002,2.024447,2.8148365,1.3904225,True,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,OB1_cross_sectional_relative_book,8,recent_2026JanApr,residual_null,-3.4898563e-05,0.0002,16,7,0.4,-0.00023489856,0.0017436735,7.4230914,False,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,OB1_cross_sectional_relative_book,8,test_2025H2,residual_null,-2.437408e-05,0.00024999998,20,10,0.5,-0.00027437406,0.0014456064,5.2687426,False,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,OB1_cross_sectional_relative_book,8,train_2024,residual_null,0.0014463714,0.00055,44,21,1.0999999,0.00089637144,0.0058246152,6.497993,True,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,OB1_cross_sectional_relative_book,8,validation_2025H1,residual_null,-0.0005954126,0.00024999998,20,10,0.5,-0.0008454126,0.0021144515,2.5010881,False,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,OB1_cross_sectional_relative_book,24,recent_2026JanApr,residual_null,-0.0007910433,0.0002,16,7,0.4,-0.0009910433,0.0021699162,2.189527,False,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,OB1_cross_sectional_relative_book,24,test_2025H2,residual_null,0.0012187404,0.00024999998,20,10,0.5,0.0009687404,0.004148282,4.2821403,True,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,OB1_cross_sectional_relative_book,24,train_2024,residual_null,-0.0047401586,0.00055,44,21,1.0999999,-0.0052901586,0.0096032815,1.8153107,False,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,OB1_cross_sectional_relative_book,24,validation_2025H1,residual_null,-0.000635987,0.00024999998,20,10,0.5,-0.00088598696,0.0045977808,5.189445,False,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,OB2_market_beta_residual_book,8,recent_2026JanApr,residual_null,-3.489848e-05,0.0002,16,7,0.4,-0.00023489847,0.0017436735,7.4230943,False,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,OB2_market_beta_residual_book,8,test_2025H2,residual_null,-2.4374167e-05,0.00024999998,20,10,0.5,-0.00027437415,0.0014456061,5.26874,False,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,OB2_market_beta_residual_book,8,train_2024,residual_null,0.0014463713,0.00055,44,21,1.0999999,0.0008963713,0.005824615,6.4979935,True,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,OB2_market_beta_residual_book,8,validation_2025H1,residual_null,-0.0005954125,0.00024999998,20,10,0.5,-0.0008454125,0.0021144513,2.5010884,False,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,OB2_market_beta_residual_book,24,recent_2026JanApr,residual_null,-0.0007910431,0.0002,16,7,0.4,-0.000991043,0.0021699162,2.1895278,False,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,OB2_market_beta_residual_book,24,test_2025H2,residual_null,0.0012187404,0.00024999998,20,10,0.5,0.0009687404,0.004148282,4.2821403,True,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,OB2_market_beta_residual_book,24,train_2024,residual_null,-0.004740159,0.00055,44,21,1.0999999,-0.005290159,0.0096032815,1.8153106,False,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,OB2_market_beta_residual_book,24,validation_2025H1,residual_null,-0.000635987,0.00024999998,20,10,0.5,-0.00088598696,0.0045977808,5.189445,False,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,OB3_liquidity_tier_relative_book,8,recent_2026JanApr,residual_null,0.0003530562,0.0002,16,7,0.4,0.00015305621,0.0014377326,9.393494,True,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,OB3_liquidity_tier_relative_book,8,test_2025H2,residual_null,0.0014086959,0.00024999998,20,10,0.5,0.0011586959,0.0010652791,0.9193777,True,True,True
a7ffcore33_007,F1a_aggtrades_flow_microstructure,OB3_liquidity_tier_relative_book,8,train_2024,residual_null,-6.0942406e-05,0.00055,44,21,1.0999999,-0.0006109424,0.004160838,6.810524,False,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,OB3_liquidity_tier_relative_book,8,validation_2025H1,residual_null,-0.0015321746,0.00024999998,20,10,0.5,-0.0017821747,0.0029835794,1.6741229,False,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,OB3_liquidity_tier_relative_book,24,recent_2026JanApr,residual_null,0.0003780383,0.0002,16,7,0.4,0.0001780383,0.0018670103,10.486566,True,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,OB3_liquidity_tier_relative_book,24,test_2025H2,residual_null,0.0035886045,0.00024999998,20,10,0.5,0.0033386045,0.0029387826,0.8802428,True,True,True
a7ffcore33_007,F1a_aggtrades_flow_microstructure,OB3_liquidity_tier_relative_book,24,train_2024,residual_null,-0.004511934,0.00055,44,21,1.0999999,-0.005061934,0.0059156427,1.1686528,False,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,OB3_liquidity_tier_relative_book,24,validation_2025H1,residual_null,-0.00368731,0.00024999998,20,10,0.5,-0.00393731,0.0034942336,0.8874672,False,True,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,OB4_vol_adjusted_book,8,recent_2026JanApr,residual_null,-0.069589995,0.0002,16,7,0.4,-0.06979,0.21939878,3.1436994,False,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,OB4_vol_adjusted_book,8,test_2025H2,residual_null,-0.2569157,0.00024999998,20,10,0.5,-0.2571657,0.23163435,0.90072024,False,True,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,OB4_vol_adjusted_book,8,train_2024,residual_null,-0.059196442,0.00055,44,21,1.0999999,-0.059746444,0.8272107,13.845355,False,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,OB4_vol_adjusted_book,8,validation_2025H1,residual_null,-0.017916206,0.00024999998,20,10,0.5,-0.018166207,0.19222052,10.581214,False,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,OB4_vol_adjusted_book,24,recent_2026JanApr,residual_null,-0.0952688,0.0002,16,7,0.4,-0.095468804,0.22181153,2.3233929,False,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,OB4_vol_adjusted_book,24,test_2025H2,residual_null,-0.0989584,0.00024999998,20,10,0.5,-0.0992084,0.52494586,5.2913446,False,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,OB4_vol_adjusted_book,24,train_2024,residual_null,-1.0974505,0.00055,44,21,1.0999999,-1.0980005,1.4405488,1.3119745,False,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,OB4_vol_adjusted_book,24,validation_2025H1,residual_null,-0.3685695,0.00024999998,20,10,0.5,-0.3688195,0.55083424,1.4935063,False,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,OB1_cross_sectional_relative_book,8,recent_2026JanApr,residual_null,-0.0005032708,0.0002,16,7,0.4,-0.00070327084,0.0020790433,2.9562485,False,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,OB1_cross_sectional_relative_book,8,test_2025H2,residual_null,-0.0003032846,0.000275,22,10,0.54999995,-0.0005782846,0.0018999047,3.2854145,False,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,OB1_cross_sectional_relative_book,8,train_2024,residual_null,5.003542e-05,0.00055,44,21,1.0999999,-0.0004999646,0.0016959824,3.3922052,False,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,OB1_cross_sectional_relative_book,8,validation_2025H1,residual_null,0.0016721739,0.00024999998,20,10,0.5,0.0014221738,0.0029160604,2.0504248,True,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,OB1_cross_sectional_relative_book,24,recent_2026JanApr,residual_null,-0.0020339896,0.0002,16,7,0.4,-0.0022339895,0.0035140913,1.5730115,False,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,OB1_cross_sectional_relative_book,24,test_2025H2,residual_null,-0.0031922217,0.000275,22,10,0.54999995,-0.0034672217,0.001374925,0.3965495,False,True,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,OB1_cross_sectional_relative_book,24,train_2024,residual_null,-0.006957162,0.00055,44,21,1.0999999,-0.007507162,0.009160884,1.2202859,False,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,OB1_cross_sectional_relative_book,24,validation_2025H1,residual_null,0.0017611778,0.00024999998,20,10,0.5,0.0015111777,0.006342343,4.196954,True,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,OB2_market_beta_residual_book,8,recent_2026JanApr,residual_null,-0.0005032709,0.0002,16,7,0.4,-0.0007032709,0.0020790433,2.9562483,False,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,OB2_market_beta_residual_book,8,test_2025H2,residual_null,-0.00030328456,0.000275,22,10,0.54999995,-0.00057828455,0.0018999047,3.285415,False,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,OB2_market_beta_residual_book,8,train_2024,residual_null,5.003541e-05,0.00055,44,21,1.0999999,-0.0004999646,0.0016959824,3.3922052,False,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,OB2_market_beta_residual_book,8,validation_2025H1,residual_null,0.0016721739,0.00024999998,20,10,0.5,0.0014221738,0.0029160604,2.0504248,True,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,OB2_market_beta_residual_book,24,recent_2026JanApr,residual_null,-0.0020339896,0.0002,16,7,0.4,-0.0022339895,0.0035140913,1.5730115,False,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,OB2_market_beta_residual_book,24,test_2025H2,residual_null,-0.0031922215,0.000275,22,10,0.54999995,-0.0034672215,0.001374925,0.39654952,False,True,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,OB2_market_beta_residual_book,24,train_2024,residual_null,-0.006957162,0.00055,44,21,1.0999999,-0.007507162,0.009160884,1.2202859,False,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,OB2_market_beta_residual_book,24,validation_2025H1,residual_null,0.001761178,0.00024999998,20,10,0.5,0.001511178,0.006342343,4.1969533,True,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,OB3_liquidity_tier_relative_book,8,recent_2026JanApr,residual_null,-0.00046496722,0.0002,16,7,0.4,-0.0006649672,0.0011653218,1.75245,False,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,OB3_liquidity_tier_relative_book,8,test_2025H2,residual_null,0.000615337,0.000275,22,10,0.54999995,0.000340337,0.0016611923,4.881022,True,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,OB3_liquidity_tier_relative_book,8,train_2024,residual_null,0.0009290439,0.00055,44,21,1.0999999,0.00037904392,0.003086066,8.141711,True,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,OB3_liquidity_tier_relative_book,8,validation_2025H1,residual_null,0.0019975745,0.00024999998,20,10,0.5,0.0017475744,0.0024362816,1.3940932,True,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,OB3_liquidity_tier_relative_book,24,recent_2026JanApr,residual_null,-0.0015373554,0.0002,16,7,0.4,-0.0017373554,0.0015631367,0.8997219,False,True,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,OB3_liquidity_tier_relative_book,24,test_2025H2,residual_null,-0.0022616694,0.000275,22,10,0.54999995,-0.0025366694,0.0022263105,0.87765104,False,True,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,OB3_liquidity_tier_relative_book,24,train_2024,residual_null,-0.004161081,0.00055,44,21,1.0999999,-0.004711081,0.014253263,3.0254762,False,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,OB3_liquidity_tier_relative_book,24,validation_2025H1,residual_null,0.0014576006,0.00024999998,20,10,0.5,0.0012076006,0.0058055227,4.807486,True,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,OB4_vol_adjusted_book,8,recent_2026JanApr,residual_null,-0.14467427,0.0002,16,7,0.4,-0.14487427,0.29217598,2.0167553,False,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,OB4_vol_adjusted_book,8,test_2025H2,residual_null,-0.3092273,0.000275,22,10,0.54999995,-0.30950227,0.49717447,1.6063677,False,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,OB4_vol_adjusted_book,8,train_2024,residual_null,0.7351162,0.00055,44,21,1.0999999,0.7345662,0.3868576,0.5266477,True,True,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,OB4_vol_adjusted_book,8,validation_2025H1,residual_null,0.22385724,0.00024999998,20,10,0.5,0.22360724,0.34616068,1.5480746,True,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,OB4_vol_adjusted_book,24,recent_2026JanApr,residual_null,-0.34961084,0.0002,16,7,0.4,-0.34981084,0.68135494,1.9477811,False,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,OB4_vol_adjusted_book,24,test_2025H2,residual_null,-0.55546635,0.000275,22,10,0.54999995,-0.55574137,0.35950798,0.646898,False,True,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,OB4_vol_adjusted_book,24,train_2024,residual_null,-0.042646468,0.00055,44,21,1.0999999,-0.04319647,1.0960661,25.373974,False,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,OB4_vol_adjusted_book,24,validation_2025H1,residual_null,0.13335347,0.00024999998,20,10,0.5,0.13310347,0.5246283,3.941507,True,False,False
a7ffcore33_009,F2a_basis_funding_independent,OB1_cross_sectional_relative_book,8,recent_2026JanApr,residual_null,0.0055058594,1e-04,8,4,0.2,0.0054058596,0.056336854,10.421442,True,False,False
a7ffcore33_009,F2a_basis_funding_independent,OB1_cross_sectional_relative_book,8,test_2025H2,residual_null,0.0020440395,0.000175,14,7,0.35000002,0.0018690396,0.05395258,28.866472,True,False,False
a7ffcore33_009,F2a_basis_funding_independent,OB1_cross_sectional_relative_book,8,validation_2025H1,residual_null,-0.0025108564,7.4999996e-05,6,3,0.15,-0.0025858565,0.020949159,8.101439,False,False,False
a7ffcore33_009,F2a_basis_funding_independent,OB1_cross_sectional_relative_book,24,recent_2026JanApr,residual_null,0.0005020987,1e-04,8,4,0.2,0.0004020987,0.14436473,359.0281,True,False,False
a7ffcore33_009,F2a_basis_funding_independent,OB1_cross_sectional_relative_book,24,test_2025H2,residual_null,0.01245426,0.000175,14,7,0.35000002,0.01227926,0.11596187,9.443718,True,False,False
a7ffcore33_009,F2a_basis_funding_independent,OB1_cross_sectional_relative_book,24,validation_2025H1,residual_null,-0.0009258278,7.4999996e-05,6,3,0.15,-0.0010008278,0.023887154,23.867397,False,False,False
a7ffcore33_009,F2a_basis_funding_independent,OB2_market_beta_residual_book,8,recent_2026JanApr,residual_null,0.00550586,1e-04,8,4,0.2,0.00540586,0.056336854,10.421441,True,False,False
a7ffcore33_009,F2a_basis_funding_independent,OB2_market_beta_residual_book,8,test_2025H2,residual_null,0.0020440395,0.000175,14,7,0.35000002,0.0018690396,0.05395258,28.866472,True,False,False
a7ffcore33_009,F2a_basis_funding_independent,OB2_market_beta_residual_book,8,validation_2025H1,residual_null,-0.0025108564,7.4999996e-05,6,3,0.15,-0.0025858565,0.020949159,8.101439,False,False,False
a7ffcore33_009,F2a_basis_funding_independent,OB2_market_beta_residual_book,24,recent_2026JanApr,residual_null,0.0005020982,1e-04,8,4,0.2,0.00040209817,0.14436471,359.02853,True,False,False
a7ffcore33_009,F2a_basis_funding_independent,OB2_market_beta_residual_book,24,test_2025H2,residual_null,0.012454258,0.000175,14,7,0.35000002,0.012279258,0.11596187,9.44372,True,False,False
