blueprint_id,expression,semantic_pair,motif,parse_ok,roundtrip_ok,rendered_expression,error,node_count,max_depth,field_count,operator_count,raw_inputs,operator_path
a7ff55r3_d2d3551a9f9a6407,"Mul(ZScore(taker_buy_quote_volume),Delta(ZScore(Mean(open_interest_value_last,4)),24))",taker_flow_like|open_interest_like,flow_x_leverage,True,True,"Mul(ZScore(taker_buy_quote_volume),Delta(ZScore(Mean(open_interest_value_last,4)),24))",,9,5,2,5,open_interest_value_last;taker_buy_quote_volume,Mul>ZScore>Delta>ZScore>Mean
a7ff55r3_92410db8d5776b83,"Mul(Delta(taker_buy_quote_volume,4),ZScore(ZScore(Mean(open_interest_value_last,4))))",taker_flow_like|open_interest_like,relative_shock,True,True,"Mul(Delta(taker_buy_quote_volume,4),ZScore(ZScore(Mean(open_interest_value_last,4))))",,9,5,2,5,open_interest_value_last;taker_buy_quote_volume,Mul>Delta>ZScore>ZScore>Mean
a7ff55r3_4e313ac778081d84,"Mul(taker_buy_quote_volume,Sign(ZScore(Mean(open_interest_value_last,4))))",taker_flow_like|open_interest_like,gated_sign,True,True,"Mul(taker_buy_quote_volume,Sign(ZScore(Mean(open_interest_value_last,4))))",,7,5,2,4,open_interest_value_last;taker_buy_quote_volume,Mul>Sign>ZScore>Mean
a7ff55r3_9d812314eb691ceb,"Mean(Mul(taker_buy_quote_volume,ZScore(Mean(open_interest_value_last,4))),4)",taker_flow_like|open_interest_like,smooth_mul,True,True,"Mean(Mul(taker_buy_quote_volume,ZScore(Mean(open_interest_value_last,4))),4)",,8,5,2,4,open_interest_value_last;taker_buy_quote_volume,Mean>Mul>ZScore>Mean
a7ff55r3_3018c576db8d418a,"SafeDiv(taker_buy_quote_volume,Abs(ZScore(Mean(open_interest_value_last,4))))",taker_flow_like|open_interest_like,safe_div_abs,True,True,"SafeDiv(taker_buy_quote_volume,Abs(ZScore(Mean(open_interest_value_last,4))))",,7,5,2,4,open_interest_value_last;taker_buy_quote_volume,SafeDiv>Abs>ZScore>Mean
a7ff55r3_719eb15c7f12e941,"Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_value_last,8),24))",taker_flow_like|open_interest_like,flow_x_leverage,True,True,"Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_value_last,8),24))",,8,4,2,4,open_interest_value_last;taker_buy_quote_volume,Mul>ZScore>Delta>Delta
a7ff55r3_3814d5c08b2d0da4,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Delta(open_interest_value_last,8)))",taker_flow_like|open_interest_like,relative_shock,True,True,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Delta(open_interest_value_last,8)))",,8,4,2,4,open_interest_value_last;taker_buy_quote_volume,Mul>Delta>ZScore>Delta
a7ff55r3_3a0f3e2dc020adc9,"Mul(taker_buy_quote_volume,Sign(Delta(open_interest_value_last,8)))",taker_flow_like|open_interest_like,gated_sign,True,True,"Mul(taker_buy_quote_volume,Sign(Delta(open_interest_value_last,8)))",,6,4,2,3,open_interest_value_last;taker_buy_quote_volume,Mul>Sign>Delta
a7ff55r3_2abb0e00097525a0,"Mean(Mul(taker_buy_quote_volume,Delta(open_interest_value_last,8)),4)",taker_flow_like|open_interest_like,smooth_mul,True,True,"Mean(Mul(taker_buy_quote_volume,Delta(open_interest_value_last,8)),4)",,7,4,2,3,open_interest_value_last;taker_buy_quote_volume,Mean>Mul>Delta
a7ff55r3_841ee3d8ca26f9e3,"SafeDiv(taker_buy_quote_volume,Abs(Delta(open_interest_value_last,8)))",taker_flow_like|open_interest_like,safe_div_abs,True,True,"SafeDiv(taker_buy_quote_volume,Abs(Delta(open_interest_value_last,8)))",,6,4,2,3,open_interest_value_last;taker_buy_quote_volume,SafeDiv>Abs>Delta
a7ff55r3_a56e053853c06dfd,"Mul(ZScore(taker_buy_quote_volume),Delta(Mean(open_interest_value_last,8),24))",taker_flow_like|open_interest_like,flow_x_leverage,True,True,"Mul(ZScore(taker_buy_quote_volume),Delta(Mean(open_interest_value_last,8),24))",,8,4,2,4,open_interest_value_last;taker_buy_quote_volume,Mul>ZScore>Delta>Mean
a7ff55r3_347304978a78c0d3,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Mean(open_interest_value_last,8)))",taker_flow_like|open_interest_like,relative_shock,True,True,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Mean(open_interest_value_last,8)))",,8,4,2,4,open_interest_value_last;taker_buy_quote_volume,Mul>Delta>ZScore>Mean
a7ff55r3_cc9ade26d2f30037,"Mul(taker_buy_quote_volume,Sign(Mean(open_interest_value_last,8)))",taker_flow_like|open_interest_like,gated_sign,True,True,"Mul(taker_buy_quote_volume,Sign(Mean(open_interest_value_last,8)))",,6,4,2,3,open_interest_value_last;taker_buy_quote_volume,Mul>Sign>Mean
a7ff55r3_d0a1ae69adfc56d6,"Mean(Mul(taker_buy_quote_volume,Mean(open_interest_value_last,8)),4)",taker_flow_like|open_interest_like,smooth_mul,True,True,"Mean(Mul(taker_buy_quote_volume,Mean(open_interest_value_last,8)),4)",,7,4,2,3,open_interest_value_last;taker_buy_quote_volume,Mean>Mul>Mean
a7ff55r3_ddecb473d9c83761,"SafeDiv(taker_buy_quote_volume,Abs(Mean(open_interest_value_last,8)))",taker_flow_like|open_interest_like,safe_div_abs,True,True,"SafeDiv(taker_buy_quote_volume,Abs(Mean(open_interest_value_last,8)))",,6,4,2,3,open_interest_value_last;taker_buy_quote_volume,SafeDiv>Abs>Mean
a7ff55r3_942b654e04fd6ffb,"Mul(ZScore(taker_buy_quote_volume),Delta(ZScore(Mean(open_interest_value_last,8)),24))",taker_flow_like|open_interest_like,flow_x_leverage,True,True,"Mul(ZScore(taker_buy_quote_volume),Delta(ZScore(Mean(open_interest_value_last,8)),24))",,9,5,2,5,open_interest_value_last;taker_buy_quote_volume,Mul>ZScore>Delta>ZScore>Mean
a7ff55r3_faeeedd1005e019c,"Mul(Delta(taker_buy_quote_volume,4),ZScore(ZScore(Mean(open_interest_value_last,8))))",taker_flow_like|open_interest_like,relative_shock,True,True,"Mul(Delta(taker_buy_quote_volume,4),ZScore(ZScore(Mean(open_interest_value_last,8))))",,9,5,2,5,open_interest_value_last;taker_buy_quote_volume,Mul>Delta>ZScore>ZScore>Mean
a7ff55r3_67f57379ff7ff90b,"Mul(taker_buy_quote_volume,Sign(ZScore(Mean(open_interest_value_last,8))))",taker_flow_like|open_interest_like,gated_sign,True,True,"Mul(taker_buy_quote_volume,Sign(ZScore(Mean(open_interest_value_last,8))))",,7,5,2,4,open_interest_value_last;taker_buy_quote_volume,Mul>Sign>ZScore>Mean
a7ff55r3_2aef29a684e8e4e9,"Mean(Mul(taker_buy_quote_volume,ZScore(Mean(open_interest_value_last,8))),4)",taker_flow_like|open_interest_like,smooth_mul,True,True,"Mean(Mul(taker_buy_quote_volume,ZScore(Mean(open_interest_value_last,8))),4)",,8,5,2,4,open_interest_value_last;taker_buy_quote_volume,Mean>Mul>ZScore>Mean
a7ff55r3_c7b4223d11029e02,"SafeDiv(taker_buy_quote_volume,Abs(ZScore(Mean(open_interest_value_last,8))))",taker_flow_like|open_interest_like,safe_div_abs,True,True,"SafeDiv(taker_buy_quote_volume,Abs(ZScore(Mean(open_interest_value_last,8))))",,7,5,2,4,open_interest_value_last;taker_buy_quote_volume,SafeDiv>Abs>ZScore>Mean
a7ff55r3_3adfbd494853415d,"Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_value_last,24),24))",taker_flow_like|open_interest_like,flow_x_leverage,True,True,"Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_value_last,24),24))",,8,4,2,4,open_interest_value_last;taker_buy_quote_volume,Mul>ZScore>Delta>Delta
a7ff55r3_0439970f69bc76d8,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Delta(open_interest_value_last,24)))",taker_flow_like|open_interest_like,relative_shock,True,True,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Delta(open_interest_value_last,24)))",,8,4,2,4,open_interest_value_last;taker_buy_quote_volume,Mul>Delta>ZScore>Delta
a7ff55r3_eb70fe6f05ccb94d,"Mul(taker_buy_quote_volume,Sign(Delta(open_interest_value_last,24)))",taker_flow_like|open_interest_like,gated_sign,True,True,"Mul(taker_buy_quote_volume,Sign(Delta(open_interest_value_last,24)))",,6,4,2,3,open_interest_value_last;taker_buy_quote_volume,Mul>Sign>Delta
a7ff55r3_b78ecc6ddf7fc8b3,"Mean(Mul(taker_buy_quote_volume,Delta(open_interest_value_last,24)),4)",taker_flow_like|open_interest_like,smooth_mul,True,True,"Mean(Mul(taker_buy_quote_volume,Delta(open_interest_value_last,24)),4)",,7,4,2,3,open_interest_value_last;taker_buy_quote_volume,Mean>Mul>Delta
a7ff55r3_a16bbbb8ee4243d0,"SafeDiv(taker_buy_quote_volume,Abs(Delta(open_interest_value_last,24)))",taker_flow_like|open_interest_like,safe_div_abs,True,True,"SafeDiv(taker_buy_quote_volume,Abs(Delta(open_interest_value_last,24)))",,6,4,2,3,open_interest_value_last;taker_buy_quote_volume,SafeDiv>Abs>Delta
a7ff55r3_f6ed5398b55c1e47,"Mul(ZScore(taker_buy_quote_volume),Delta(Mean(open_interest_value_last,24),24))",taker_flow_like|open_interest_like,flow_x_leverage,True,True,"Mul(ZScore(taker_buy_quote_volume),Delta(Mean(open_interest_value_last,24),24))",,8,4,2,4,open_interest_value_last;taker_buy_quote_volume,Mul>ZScore>Delta>Mean
a7ff55r3_c8778d5293941f55,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Mean(open_interest_value_last,24)))",taker_flow_like|open_interest_like,relative_shock,True,True,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Mean(open_interest_value_last,24)))",,8,4,2,4,open_interest_value_last;taker_buy_quote_volume,Mul>Delta>ZScore>Mean
a7ff55r3_97a88851f627889e,"Mul(taker_buy_quote_volume,Sign(Mean(open_interest_value_last,24)))",taker_flow_like|open_interest_like,gated_sign,True,True,"Mul(taker_buy_quote_volume,Sign(Mean(open_interest_value_last,24)))",,6,4,2,3,open_interest_value_last;taker_buy_quote_volume,Mul>Sign>Mean
a7ff55r3_5b2bcbcfcb95b246,"Mean(Mul(taker_buy_quote_volume,Mean(open_interest_value_last,24)),4)",taker_flow_like|open_interest_like,smooth_mul,True,True,"Mean(Mul(taker_buy_quote_volume,Mean(open_interest_value_last,24)),4)",,7,4,2,3,open_interest_value_last;taker_buy_quote_volume,Mean>Mul>Mean
a7ff55r3_ad2ccc5f372c956c,"SafeDiv(taker_buy_quote_volume,Abs(Mean(open_interest_value_last,24)))",taker_flow_like|open_interest_like,safe_div_abs,True,True,"SafeDiv(taker_buy_quote_volume,Abs(Mean(open_interest_value_last,24)))",,6,4,2,3,open_interest_value_last;taker_buy_quote_volume,SafeDiv>Abs>Mean
a7ff55r3_4b869039ef923f4f,"Mul(ZScore(taker_buy_quote_volume),Delta(ZScore(Mean(open_interest_value_last,24)),24))",taker_flow_like|open_interest_like,flow_x_leverage,True,True,"Mul(ZScore(taker_buy_quote_volume),Delta(ZScore(Mean(open_interest_value_last,24)),24))",,9,5,2,5,open_interest_value_last;taker_buy_quote_volume,Mul>ZScore>Delta>ZScore>Mean
a7ff55r3_40d472780202dfe1,"Mul(Delta(taker_buy_quote_volume,4),ZScore(ZScore(Mean(open_interest_value_last,24))))",taker_flow_like|open_interest_like,relative_shock,True,True,"Mul(Delta(taker_buy_quote_volume,4),ZScore(ZScore(Mean(open_interest_value_last,24))))",,9,5,2,5,open_interest_value_last;taker_buy_quote_volume,Mul>Delta>ZScore>ZScore>Mean
a7ff55r3_3ed4a1d8dc04aad3,"Mul(taker_buy_quote_volume,Sign(ZScore(Mean(open_interest_value_last,24))))",taker_flow_like|open_interest_like,gated_sign,True,True,"Mul(taker_buy_quote_volume,Sign(ZScore(Mean(open_interest_value_last,24))))",,7,5,2,4,open_interest_value_last;taker_buy_quote_volume,Mul>Sign>ZScore>Mean
a7ff55r3_f85bed8a66a10ca0,"Mean(Mul(taker_buy_quote_volume,ZScore(Mean(open_interest_value_last,24))),4)",taker_flow_like|open_interest_like,smooth_mul,True,True,"Mean(Mul(taker_buy_quote_volume,ZScore(Mean(open_interest_value_last,24))),4)",,8,5,2,4,open_interest_value_last;taker_buy_quote_volume,Mean>Mul>ZScore>Mean
a7ff55r3_f63f3cf0068e5cbb,"SafeDiv(taker_buy_quote_volume,Abs(ZScore(Mean(open_interest_value_last,24))))",taker_flow_like|open_interest_like,safe_div_abs,True,True,"SafeDiv(taker_buy_quote_volume,Abs(ZScore(Mean(open_interest_value_last,24))))",,7,5,2,4,open_interest_value_last;taker_buy_quote_volume,SafeDiv>Abs>ZScore>Mean
a7ff55r3_78cb6404b62f5a48,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(open_interest_value_last,24))",taker_flow_like|open_interest_like,flow_x_leverage,True,True,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(open_interest_value_last,24))",,8,4,2,4,open_interest_value_last;taker_buy_quote_volume,Mul>ZScore>Delta>Delta
a7ff55r3_df4cf811c8e56ba7,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(open_interest_value_last))",taker_flow_like|open_interest_like,relative_shock,True,True,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(open_interest_value_last))",,8,4,2,4,open_interest_value_last;taker_buy_quote_volume,Mul>Delta>Delta>ZScore
a7ff55r3_9d1605028915a00b,"Mul(Delta(taker_buy_quote_volume,4),Sign(open_interest_value_last))",taker_flow_like|open_interest_like,gated_sign,True,True,"Mul(Delta(taker_buy_quote_volume,4),Sign(open_interest_value_last))",,6,3,2,3,open_interest_value_last;taker_buy_quote_volume,Mul>Delta>Sign
a7ff55r3_76efed1309891d24,"Mean(Mul(Delta(taker_buy_quote_volume,4),open_interest_value_last),4)",taker_flow_like|open_interest_like,smooth_mul,True,True,"Mean(Mul(Delta(taker_buy_quote_volume,4),open_interest_value_last),4)",,7,4,2,3,open_interest_value_last;taker_buy_quote_volume,Mean>Mul>Delta
a7ff55r3_fe675d93f12c70bc,"SafeDiv(Delta(taker_buy_quote_volume,4),Abs(open_interest_value_last))",taker_flow_like|open_interest_like,safe_div_abs,True,True,"SafeDiv(Delta(taker_buy_quote_volume,4),Abs(open_interest_value_last))",,6,3,2,3,open_interest_value_last;taker_buy_quote_volume,SafeDiv>Delta>Abs
a7ff55r3_c0ec25c4ee8b1508,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_value_last,4),24))",taker_flow_like|open_interest_like,flow_x_leverage,True,True,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_value_last,4),24))",,10,4,2,5,open_interest_value_last;taker_buy_quote_volume,Mul>ZScore>Delta>Delta>Delta
a7ff55r3_a7b3761837938c71,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(Delta(open_interest_value_last,4)))",taker_flow_like|open_interest_like,relative_shock,True,True,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(Delta(open_interest_value_last,4)))",,10,4,2,5,open_interest_value_last;taker_buy_quote_volume,Mul>Delta>Delta>ZScore>Delta
a7ff55r3_9f723ee1d315b7ba,"Mul(Delta(taker_buy_quote_volume,4),Sign(Delta(open_interest_value_last,4)))",taker_flow_like|open_interest_like,gated_sign,True,True,"Mul(Delta(taker_buy_quote_volume,4),Sign(Delta(open_interest_value_last,4)))",,8,4,2,4,open_interest_value_last;taker_buy_quote_volume,Mul>Delta>Sign>Delta
a7ff55r3_91a694552dc82a87,"Mean(Mul(Delta(taker_buy_quote_volume,4),Delta(open_interest_value_last,4)),4)",taker_flow_like|open_interest_like,smooth_mul,True,True,"Mean(Mul(Delta(taker_buy_quote_volume,4),Delta(open_interest_value_last,4)),4)",,9,4,2,4,open_interest_value_last;taker_buy_quote_volume,Mean>Mul>Delta>Delta
a7ff55r3_b863150265eae297,"SafeDiv(Delta(taker_buy_quote_volume,4),Abs(Delta(open_interest_value_last,4)))",taker_flow_like|open_interest_like,safe_div_abs,True,True,"SafeDiv(Delta(taker_buy_quote_volume,4),Abs(Delta(open_interest_value_last,4)))",,8,4,2,4,open_interest_value_last;taker_buy_quote_volume,SafeDiv>Delta>Abs>Delta
a7ff55r3_7a6cd3cd2a4b05d3,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Mean(open_interest_value_last,4),24))",taker_flow_like|open_interest_like,flow_x_leverage,True,True,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Mean(open_interest_value_last,4),24))",,10,4,2,5,open_interest_value_last;taker_buy_quote_volume,Mul>ZScore>Delta>Delta>Mean
a7ff55r3_2dbc69dd23b08863,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(Mean(open_interest_value_last,4)))",taker_flow_like|open_interest_like,relative_shock,True,True,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(Mean(open_interest_value_last,4)))",,10,4,2,5,open_interest_value_last;taker_buy_quote_volume,Mul>Delta>Delta>ZScore>Mean
a7ff55r3_c9226b445c2f6ea1,"Mul(Delta(taker_buy_quote_volume,4),Sign(Mean(open_interest_value_last,4)))",taker_flow_like|open_interest_like,gated_sign,True,True,"Mul(Delta(taker_buy_quote_volume,4),Sign(Mean(open_interest_value_last,4)))",,8,4,2,4,open_interest_value_last;taker_buy_quote_volume,Mul>Delta>Sign>Mean
a7ff55r3_86f6d5fb477a7c2f,"Mean(Mul(Delta(taker_buy_quote_volume,4),Mean(open_interest_value_last,4)),4)",taker_flow_like|open_interest_like,smooth_mul,True,True,"Mean(Mul(Delta(taker_buy_quote_volume,4),Mean(open_interest_value_last,4)),4)",,9,4,2,4,open_interest_value_last;taker_buy_quote_volume,Mean>Mul>Delta>Mean
a7ff55r3_746ad42861e6cacb,"SafeDiv(Delta(taker_buy_quote_volume,4),Abs(Mean(open_interest_value_last,4)))",taker_flow_like|open_interest_like,safe_div_abs,True,True,"SafeDiv(Delta(taker_buy_quote_volume,4),Abs(Mean(open_interest_value_last,4)))",,8,4,2,4,open_interest_value_last;taker_buy_quote_volume,SafeDiv>Delta>Abs>Mean
a7ff55r3_766c235ff413ac6e,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(ZScore(Mean(open_interest_value_last,4)),24))",taker_flow_like|open_interest_like,flow_x_leverage,True,True,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(ZScore(Mean(open_interest_value_last,4)),24))",,11,5,2,6,open_interest_value_last;taker_buy_quote_volume,Mul>ZScore>Delta>Delta>ZScore>Mean
a7ff55r3_d74fb53100a096ad,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(ZScore(Mean(open_interest_value_last,4))))",taker_flow_like|open_interest_like,relative_shock,True,True,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(ZScore(Mean(open_interest_value_last,4))))",,11,5,2,6,open_interest_value_last;taker_buy_quote_volume,Mul>Delta>Delta>ZScore>ZScore>Mean
a7ff55r3_089cdd47fbe30220,"Mul(Delta(taker_buy_quote_volume,4),Sign(ZScore(Mean(open_interest_value_last,4))))",taker_flow_like|open_interest_like,gated_sign,True,True,"Mul(Delta(taker_buy_quote_volume,4),Sign(ZScore(Mean(open_interest_value_last,4))))",,9,5,2,5,open_interest_value_last;taker_buy_quote_volume,Mul>Delta>Sign>ZScore>Mean
a7ff55r3_58a7f571ffee744e,"Mean(Mul(Delta(taker_buy_quote_volume,4),ZScore(Mean(open_interest_value_last,4))),4)",taker_flow_like|open_interest_like,smooth_mul,True,True,"Mean(Mul(Delta(taker_buy_quote_volume,4),ZScore(Mean(open_interest_value_last,4))),4)",,10,5,2,5,open_interest_value_last;taker_buy_quote_volume,Mean>Mul>Delta>ZScore>Mean
a7ff55r3_5936d4d25eba8e57,"SafeDiv(Delta(taker_buy_quote_volume,4),Abs(ZScore(Mean(open_interest_value_last,4))))",taker_flow_like|open_interest_like,safe_div_abs,True,True,"SafeDiv(Delta(taker_buy_quote_volume,4),Abs(ZScore(Mean(open_interest_value_last,4))))",,9,5,2,5,open_interest_value_last;taker_buy_quote_volume,SafeDiv>Delta>Abs>ZScore>Mean
a7ff55r3_d16ec7fa433b224f,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_value_last,8),24))",taker_flow_like|open_interest_like,flow_x_leverage,True,True,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_value_last,8),24))",,10,4,2,5,open_interest_value_last;taker_buy_quote_volume,Mul>ZScore>Delta>Delta>Delta
a7ff55r3_303e72aaa58b193c,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(Delta(open_interest_value_last,8)))",taker_flow_like|open_interest_like,relative_shock,True,True,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(Delta(open_interest_value_last,8)))",,10,4,2,5,open_interest_value_last;taker_buy_quote_volume,Mul>Delta>Delta>ZScore>Delta
a7ff55r3_658bb24123ec6c3a,"Mul(Delta(taker_buy_quote_volume,4),Sign(Delta(open_interest_value_last,8)))",taker_flow_like|open_interest_like,gated_sign,True,True,"Mul(Delta(taker_buy_quote_volume,4),Sign(Delta(open_interest_value_last,8)))",,8,4,2,4,open_interest_value_last;taker_buy_quote_volume,Mul>Delta>Sign>Delta
a7ff55r3_f6e5fb905b3ed98e,"Mean(Mul(Delta(taker_buy_quote_volume,4),Delta(open_interest_value_last,8)),4)",taker_flow_like|open_interest_like,smooth_mul,True,True,"Mean(Mul(Delta(taker_buy_quote_volume,4),Delta(open_interest_value_last,8)),4)",,9,4,2,4,open_interest_value_last;taker_buy_quote_volume,Mean>Mul>Delta>Delta
a7ff55r3_066e35e839b5cfa2,"SafeDiv(Delta(taker_buy_quote_volume,4),Abs(Delta(open_interest_value_last,8)))",taker_flow_like|open_interest_like,safe_div_abs,True,True,"SafeDiv(Delta(taker_buy_quote_volume,4),Abs(Delta(open_interest_value_last,8)))",,8,4,2,4,open_interest_value_last;taker_buy_quote_volume,SafeDiv>Delta>Abs>Delta
a7ff55r3_32288e606394cc07,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Mean(open_interest_value_last,8),24))",taker_flow_like|open_interest_like,flow_x_leverage,True,True,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Mean(open_interest_value_last,8),24))",,10,4,2,5,open_interest_value_last;taker_buy_quote_volume,Mul>ZScore>Delta>Delta>Mean
a7ff55r3_55a6b27e096ab6ac,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(Mean(open_interest_value_last,8)))",taker_flow_like|open_interest_like,relative_shock,True,True,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(Mean(open_interest_value_last,8)))",,10,4,2,5,open_interest_value_last;taker_buy_quote_volume,Mul>Delta>Delta>ZScore>Mean
a7ff55r3_c068ac0adfe04aa8,"Mul(Delta(taker_buy_quote_volume,4),Sign(Mean(open_interest_value_last,8)))",taker_flow_like|open_interest_like,gated_sign,True,True,"Mul(Delta(taker_buy_quote_volume,4),Sign(Mean(open_interest_value_last,8)))",,8,4,2,4,open_interest_value_last;taker_buy_quote_volume,Mul>Delta>Sign>Mean
a7ff55r3_b7efe133a77f737f,"Mean(Mul(Delta(taker_buy_quote_volume,4),Mean(open_interest_value_last,8)),4)",taker_flow_like|open_interest_like,smooth_mul,True,True,"Mean(Mul(Delta(taker_buy_quote_volume,4),Mean(open_interest_value_last,8)),4)",,9,4,2,4,open_interest_value_last;taker_buy_quote_volume,Mean>Mul>Delta>Mean
a7ff55r3_e938022f931e7a91,"SafeDiv(Delta(taker_buy_quote_volume,4),Abs(Mean(open_interest_value_last,8)))",taker_flow_like|open_interest_like,safe_div_abs,True,True,"SafeDiv(Delta(taker_buy_quote_volume,4),Abs(Mean(open_interest_value_last,8)))",,8,4,2,4,open_interest_value_last;taker_buy_quote_volume,SafeDiv>Delta>Abs>Mean
a7ff55r3_673f6c88b1dbe133,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(ZScore(Mean(open_interest_value_last,8)),24))",taker_flow_like|open_interest_like,flow_x_leverage,True,True,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(ZScore(Mean(open_interest_value_last,8)),24))",,11,5,2,6,open_interest_value_last;taker_buy_quote_volume,Mul>ZScore>Delta>Delta>ZScore>Mean
a7ff55r3_d336ce04ac79e009,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(ZScore(Mean(open_interest_value_last,8))))",taker_flow_like|open_interest_like,relative_shock,True,True,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(ZScore(Mean(open_interest_value_last,8))))",,11,5,2,6,open_interest_value_last;taker_buy_quote_volume,Mul>Delta>Delta>ZScore>ZScore>Mean
a7ff55r3_1987aa29a431503c,"Mul(Delta(taker_buy_quote_volume,4),Sign(ZScore(Mean(open_interest_value_last,8))))",taker_flow_like|open_interest_like,gated_sign,True,True,"Mul(Delta(taker_buy_quote_volume,4),Sign(ZScore(Mean(open_interest_value_last,8))))",,9,5,2,5,open_interest_value_last;taker_buy_quote_volume,Mul>Delta>Sign>ZScore>Mean
a7ff55r3_5ca1e834e25e5f56,"Mean(Mul(Delta(taker_buy_quote_volume,4),ZScore(Mean(open_interest_value_last,8))),4)",taker_flow_like|open_interest_like,smooth_mul,True,True,"Mean(Mul(Delta(taker_buy_quote_volume,4),ZScore(Mean(open_interest_value_last,8))),4)",,10,5,2,5,open_interest_value_last;taker_buy_quote_volume,Mean>Mul>Delta>ZScore>Mean
a7ff55r3_26ded95aecb99fac,"SafeDiv(Delta(taker_buy_quote_volume,4),Abs(ZScore(Mean(open_interest_value_last,8))))",taker_flow_like|open_interest_like,safe_div_abs,True,True,"SafeDiv(Delta(taker_buy_quote_volume,4),Abs(ZScore(Mean(open_interest_value_last,8))))",,9,5,2,5,open_interest_value_last;taker_buy_quote_volume,SafeDiv>Delta>Abs>ZScore>Mean
a7ff55r3_4e8a9755fe21dd8b,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_value_last,24),24))",taker_flow_like|open_interest_like,flow_x_leverage,True,True,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_value_last,24),24))",,10,4,2,5,open_interest_value_last;taker_buy_quote_volume,Mul>ZScore>Delta>Delta>Delta
a7ff55r3_5ae15a34f39c4fb5,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(Delta(open_interest_value_last,24)))",taker_flow_like|open_interest_like,relative_shock,True,True,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(Delta(open_interest_value_last,24)))",,10,4,2,5,open_interest_value_last;taker_buy_quote_volume,Mul>Delta>Delta>ZScore>Delta
a7ff55r3_5f175a651eceb6d6,"Mul(Delta(taker_buy_quote_volume,4),Sign(Delta(open_interest_value_last,24)))",taker_flow_like|open_interest_like,gated_sign,True,True,"Mul(Delta(taker_buy_quote_volume,4),Sign(Delta(open_interest_value_last,24)))",,8,4,2,4,open_interest_value_last;taker_buy_quote_volume,Mul>Delta>Sign>Delta
a7ff55r3_6449be378ef54557,"Mean(Mul(Delta(taker_buy_quote_volume,4),Delta(open_interest_value_last,24)),4)",taker_flow_like|open_interest_like,smooth_mul,True,True,"Mean(Mul(Delta(taker_buy_quote_volume,4),Delta(open_interest_value_last,24)),4)",,9,4,2,4,open_interest_value_last;taker_buy_quote_volume,Mean>Mul>Delta>Delta
