blueprint_id,node_type,node_value,semantic_pair,motif
a7ff55r3_de26b122d3b10527,Operator,ZScore,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_de26b122d3b10527,Operator,Mean,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_989bc2050a8f10a3,Field,age_x_volatility,liquidity_like|volatility_like,smooth_mul
a7ff55r3_989bc2050a8f10a3,Field,trade_count,liquidity_like|volatility_like,smooth_mul
a7ff55r3_989bc2050a8f10a3,Operator,Mean,liquidity_like|volatility_like,smooth_mul
a7ff55r3_989bc2050a8f10a3,Operator,Mul,liquidity_like|volatility_like,smooth_mul
a7ff55r3_989bc2050a8f10a3,Operator,ZScore,liquidity_like|volatility_like,smooth_mul
a7ff55r3_989bc2050a8f10a3,Operator,Mean,liquidity_like|volatility_like,smooth_mul
a7ff55r3_989bc2050a8f10a3,Operator,ZScore,liquidity_like|volatility_like,smooth_mul
a7ff55r3_989bc2050a8f10a3,Operator,Mean,liquidity_like|volatility_like,smooth_mul
a7ff55r3_43e82e2110197e64,Field,age_x_volatility,liquidity_like|volatility_like,spread_rank
a7ff55r3_43e82e2110197e64,Field,trade_count,liquidity_like|volatility_like,spread_rank
a7ff55r3_43e82e2110197e64,Operator,Sub,liquidity_like|volatility_like,spread_rank
a7ff55r3_43e82e2110197e64,Operator,CSRank,liquidity_like|volatility_like,spread_rank
a7ff55r3_43e82e2110197e64,Operator,ZScore,liquidity_like|volatility_like,spread_rank
a7ff55r3_43e82e2110197e64,Operator,Mean,liquidity_like|volatility_like,spread_rank
a7ff55r3_43e82e2110197e64,Operator,CSRank,liquidity_like|volatility_like,spread_rank
a7ff55r3_43e82e2110197e64,Operator,ZScore,liquidity_like|volatility_like,spread_rank
a7ff55r3_43e82e2110197e64,Operator,Mean,liquidity_like|volatility_like,spread_rank
a7ff55r3_d0e45afce87aeed8,Field,age_x_volatility,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_d0e45afce87aeed8,Field,trade_count,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_d0e45afce87aeed8,Operator,Mul,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_d0e45afce87aeed8,Operator,Neg,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_d0e45afce87aeed8,Operator,ZScore,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_d0e45afce87aeed8,Operator,ZScore,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_d0e45afce87aeed8,Operator,Mean,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_d0e45afce87aeed8,Operator,Sign,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_d0e45afce87aeed8,Operator,ZScore,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_d0e45afce87aeed8,Operator,Mean,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_1c506b13f609161a,Field,age_x_volatility,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_1c506b13f609161a,Field,trade_count,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_1c506b13f609161a,Operator,SafeDiv,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_1c506b13f609161a,Operator,ZScore,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_1c506b13f609161a,Operator,Mean,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_1c506b13f609161a,Operator,Abs,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_1c506b13f609161a,Operator,ZScore,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_1c506b13f609161a,Operator,Mean,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_10ab003ea74df85b,Field,realized_vol_168h,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_10ab003ea74df85b,Field,trade_count,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_10ab003ea74df85b,Operator,Mul,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_10ab003ea74df85b,Operator,Delta,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_10ab003ea74df85b,Operator,Abs,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_10ab003ea74df85b,Operator,ZScore,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_3414c5f72c19b9b0,Field,realized_vol_168h,liquidity_like|volatility_like,smooth_mul
a7ff55r3_3414c5f72c19b9b0,Field,trade_count,liquidity_like|volatility_like,smooth_mul
a7ff55r3_3414c5f72c19b9b0,Operator,Mean,liquidity_like|volatility_like,smooth_mul
a7ff55r3_3414c5f72c19b9b0,Operator,Mul,liquidity_like|volatility_like,smooth_mul
a7ff55r3_51cb264159c26e3c,Field,realized_vol_168h,liquidity_like|volatility_like,spread_rank
a7ff55r3_51cb264159c26e3c,Field,trade_count,liquidity_like|volatility_like,spread_rank
a7ff55r3_51cb264159c26e3c,Operator,Sub,liquidity_like|volatility_like,spread_rank
a7ff55r3_51cb264159c26e3c,Operator,CSRank,liquidity_like|volatility_like,spread_rank
a7ff55r3_51cb264159c26e3c,Operator,CSRank,liquidity_like|volatility_like,spread_rank
a7ff55r3_84c987a259d0e1e1,Field,realized_vol_168h,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_84c987a259d0e1e1,Field,trade_count,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_84c987a259d0e1e1,Operator,Mul,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_84c987a259d0e1e1,Operator,Neg,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_84c987a259d0e1e1,Operator,ZScore,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_84c987a259d0e1e1,Operator,Sign,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_e4e688416e30e151,Field,realized_vol_168h,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_e4e688416e30e151,Field,trade_count,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_e4e688416e30e151,Operator,SafeDiv,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_e4e688416e30e151,Operator,Abs,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_abca1d1ea72b318e,Field,realized_vol_168h,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_abca1d1ea72b318e,Field,trade_count,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_abca1d1ea72b318e,Operator,Mul,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_abca1d1ea72b318e,Operator,Delta,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_abca1d1ea72b318e,Operator,Abs,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_abca1d1ea72b318e,Operator,ZScore,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_abca1d1ea72b318e,Operator,Delta,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_6064153dfbe8786f,Field,realized_vol_168h,liquidity_like|volatility_like,smooth_mul
a7ff55r3_6064153dfbe8786f,Field,trade_count,liquidity_like|volatility_like,smooth_mul
a7ff55r3_6064153dfbe8786f,Operator,Mean,liquidity_like|volatility_like,smooth_mul
a7ff55r3_6064153dfbe8786f,Operator,Mul,liquidity_like|volatility_like,smooth_mul
a7ff55r3_6064153dfbe8786f,Operator,Delta,liquidity_like|volatility_like,smooth_mul
a7ff55r3_41935bfe91c05d96,Field,realized_vol_168h,liquidity_like|volatility_like,spread_rank
a7ff55r3_41935bfe91c05d96,Field,trade_count,liquidity_like|volatility_like,spread_rank
a7ff55r3_41935bfe91c05d96,Operator,Sub,liquidity_like|volatility_like,spread_rank
a7ff55r3_41935bfe91c05d96,Operator,CSRank,liquidity_like|volatility_like,spread_rank
a7ff55r3_41935bfe91c05d96,Operator,CSRank,liquidity_like|volatility_like,spread_rank
a7ff55r3_41935bfe91c05d96,Operator,Delta,liquidity_like|volatility_like,spread_rank
a7ff55r3_66711f214f0f347a,Field,realized_vol_168h,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_66711f214f0f347a,Field,trade_count,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_66711f214f0f347a,Operator,Mul,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_66711f214f0f347a,Operator,Neg,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_66711f214f0f347a,Operator,ZScore,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_66711f214f0f347a,Operator,Sign,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_66711f214f0f347a,Operator,Delta,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_a9c2016bdc99519c,Field,realized_vol_168h,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_a9c2016bdc99519c,Field,trade_count,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_a9c2016bdc99519c,Operator,SafeDiv,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_a9c2016bdc99519c,Operator,Abs,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_a9c2016bdc99519c,Operator,Delta,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_b57bbd806e2ecdac,Field,realized_vol_168h,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_b57bbd806e2ecdac,Field,trade_count,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_b57bbd806e2ecdac,Operator,Mul,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_b57bbd806e2ecdac,Operator,Delta,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_b57bbd806e2ecdac,Operator,Abs,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_b57bbd806e2ecdac,Operator,ZScore,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_b57bbd806e2ecdac,Operator,Mean,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_8a0f33c882f95b5b,Field,realized_vol_168h,liquidity_like|volatility_like,smooth_mul
a7ff55r3_8a0f33c882f95b5b,Field,trade_count,liquidity_like|volatility_like,smooth_mul
a7ff55r3_8a0f33c882f95b5b,Operator,Mean,liquidity_like|volatility_like,smooth_mul
a7ff55r3_8a0f33c882f95b5b,Operator,Mul,liquidity_like|volatility_like,smooth_mul
a7ff55r3_8a0f33c882f95b5b,Operator,Mean,liquidity_like|volatility_like,smooth_mul
a7ff55r3_3e4778d2a183b6b8,Field,realized_vol_168h,liquidity_like|volatility_like,spread_rank
a7ff55r3_3e4778d2a183b6b8,Field,trade_count,liquidity_like|volatility_like,spread_rank
a7ff55r3_3e4778d2a183b6b8,Operator,Sub,liquidity_like|volatility_like,spread_rank
a7ff55r3_3e4778d2a183b6b8,Operator,CSRank,liquidity_like|volatility_like,spread_rank
a7ff55r3_3e4778d2a183b6b8,Operator,CSRank,liquidity_like|volatility_like,spread_rank
a7ff55r3_3e4778d2a183b6b8,Operator,Mean,liquidity_like|volatility_like,spread_rank
a7ff55r3_d15c532032e577ed,Field,realized_vol_168h,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_d15c532032e577ed,Field,trade_count,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_d15c532032e577ed,Operator,Mul,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_d15c532032e577ed,Operator,Neg,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_d15c532032e577ed,Operator,ZScore,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_d15c532032e577ed,Operator,Sign,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_d15c532032e577ed,Operator,Mean,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_bb02de24d471e91d,Field,realized_vol_168h,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_bb02de24d471e91d,Field,trade_count,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_bb02de24d471e91d,Operator,SafeDiv,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_bb02de24d471e91d,Operator,Abs,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_bb02de24d471e91d,Operator,Mean,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_c5dc973ba6b0da80,Field,realized_vol_168h,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_c5dc973ba6b0da80,Field,trade_count,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_c5dc973ba6b0da80,Operator,Mul,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_c5dc973ba6b0da80,Operator,Delta,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_c5dc973ba6b0da80,Operator,Abs,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_c5dc973ba6b0da80,Operator,ZScore,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_c5dc973ba6b0da80,Operator,ZScore,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_c5dc973ba6b0da80,Operator,Mean,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_a13d5dd10cba5fd3,Field,realized_vol_168h,liquidity_like|volatility_like,smooth_mul
a7ff55r3_a13d5dd10cba5fd3,Field,trade_count,liquidity_like|volatility_like,smooth_mul
a7ff55r3_a13d5dd10cba5fd3,Operator,Mean,liquidity_like|volatility_like,smooth_mul
a7ff55r3_a13d5dd10cba5fd3,Operator,Mul,liquidity_like|volatility_like,smooth_mul
a7ff55r3_a13d5dd10cba5fd3,Operator,ZScore,liquidity_like|volatility_like,smooth_mul
a7ff55r3_a13d5dd10cba5fd3,Operator,Mean,liquidity_like|volatility_like,smooth_mul
a7ff55r3_c9e95e51ea11bf28,Field,realized_vol_168h,liquidity_like|volatility_like,spread_rank
a7ff55r3_c9e95e51ea11bf28,Field,trade_count,liquidity_like|volatility_like,spread_rank
a7ff55r3_c9e95e51ea11bf28,Operator,Sub,liquidity_like|volatility_like,spread_rank
a7ff55r3_c9e95e51ea11bf28,Operator,CSRank,liquidity_like|volatility_like,spread_rank
a7ff55r3_c9e95e51ea11bf28,Operator,CSRank,liquidity_like|volatility_like,spread_rank
a7ff55r3_c9e95e51ea11bf28,Operator,ZScore,liquidity_like|volatility_like,spread_rank
a7ff55r3_c9e95e51ea11bf28,Operator,Mean,liquidity_like|volatility_like,spread_rank
a7ff55r3_693947eb5e52de0e,Field,realized_vol_168h,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_693947eb5e52de0e,Field,trade_count,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_693947eb5e52de0e,Operator,Mul,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_693947eb5e52de0e,Operator,Neg,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_693947eb5e52de0e,Operator,ZScore,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_693947eb5e52de0e,Operator,Sign,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_693947eb5e52de0e,Operator,ZScore,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_693947eb5e52de0e,Operator,Mean,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_94a2268bab2cce89,Field,realized_vol_168h,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_94a2268bab2cce89,Field,trade_count,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_94a2268bab2cce89,Operator,SafeDiv,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_94a2268bab2cce89,Operator,Abs,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_94a2268bab2cce89,Operator,ZScore,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_94a2268bab2cce89,Operator,Mean,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_bfab6aa9b8ebd0db,Field,realized_vol_168h,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_bfab6aa9b8ebd0db,Field,trade_count,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_bfab6aa9b8ebd0db,Operator,Mul,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_bfab6aa9b8ebd0db,Operator,Delta,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_bfab6aa9b8ebd0db,Operator,Abs,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_bfab6aa9b8ebd0db,Operator,ZScore,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_bfab6aa9b8ebd0db,Operator,Delta,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_ba131bf38a4c5245,Field,realized_vol_168h,liquidity_like|volatility_like,smooth_mul
a7ff55r3_ba131bf38a4c5245,Field,trade_count,liquidity_like|volatility_like,smooth_mul
a7ff55r3_ba131bf38a4c5245,Operator,Mean,liquidity_like|volatility_like,smooth_mul
a7ff55r3_ba131bf38a4c5245,Operator,Mul,liquidity_like|volatility_like,smooth_mul
a7ff55r3_ba131bf38a4c5245,Operator,Delta,liquidity_like|volatility_like,smooth_mul
a7ff55r3_aed13bc3bcc94985,Field,realized_vol_168h,liquidity_like|volatility_like,spread_rank
a7ff55r3_aed13bc3bcc94985,Field,trade_count,liquidity_like|volatility_like,spread_rank
a7ff55r3_aed13bc3bcc94985,Operator,Sub,liquidity_like|volatility_like,spread_rank
a7ff55r3_aed13bc3bcc94985,Operator,CSRank,liquidity_like|volatility_like,spread_rank
a7ff55r3_aed13bc3bcc94985,Operator,CSRank,liquidity_like|volatility_like,spread_rank
a7ff55r3_aed13bc3bcc94985,Operator,Delta,liquidity_like|volatility_like,spread_rank
a7ff55r3_32df706b5912daa2,Field,realized_vol_168h,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_32df706b5912daa2,Field,trade_count,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_32df706b5912daa2,Operator,Mul,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_32df706b5912daa2,Operator,Neg,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_32df706b5912daa2,Operator,ZScore,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_32df706b5912daa2,Operator,Sign,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_32df706b5912daa2,Operator,Delta,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_2e87bb557b22e8d3,Field,realized_vol_168h,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_2e87bb557b22e8d3,Field,trade_count,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_2e87bb557b22e8d3,Operator,SafeDiv,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_2e87bb557b22e8d3,Operator,Abs,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_2e87bb557b22e8d3,Operator,Delta,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_24ebc966084b7024,Field,realized_vol_168h,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_24ebc966084b7024,Field,trade_count,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_24ebc966084b7024,Operator,Mul,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_24ebc966084b7024,Operator,Delta,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_24ebc966084b7024,Operator,Abs,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_24ebc966084b7024,Operator,ZScore,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_24ebc966084b7024,Operator,Mean,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_10086104dab2f958,Field,realized_vol_168h,liquidity_like|volatility_like,smooth_mul
a7ff55r3_10086104dab2f958,Field,trade_count,liquidity_like|volatility_like,smooth_mul
a7ff55r3_10086104dab2f958,Operator,Mean,liquidity_like|volatility_like,smooth_mul
a7ff55r3_10086104dab2f958,Operator,Mul,liquidity_like|volatility_like,smooth_mul
a7ff55r3_10086104dab2f958,Operator,Mean,liquidity_like|volatility_like,smooth_mul
a7ff55r3_5e41c7856e2667d4,Field,realized_vol_168h,liquidity_like|volatility_like,spread_rank
a7ff55r3_5e41c7856e2667d4,Field,trade_count,liquidity_like|volatility_like,spread_rank
a7ff55r3_5e41c7856e2667d4,Operator,Sub,liquidity_like|volatility_like,spread_rank
a7ff55r3_5e41c7856e2667d4,Operator,CSRank,liquidity_like|volatility_like,spread_rank
a7ff55r3_5e41c7856e2667d4,Operator,CSRank,liquidity_like|volatility_like,spread_rank
a7ff55r3_5e41c7856e2667d4,Operator,Mean,liquidity_like|volatility_like,spread_rank
a7ff55r3_1a6d7ecdb132e3cf,Field,realized_vol_168h,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_1a6d7ecdb132e3cf,Field,trade_count,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_1a6d7ecdb132e3cf,Operator,Mul,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_1a6d7ecdb132e3cf,Operator,Neg,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_1a6d7ecdb132e3cf,Operator,ZScore,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_1a6d7ecdb132e3cf,Operator,Sign,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_1a6d7ecdb132e3cf,Operator,Mean,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_1f312c527cdd3cc7,Field,realized_vol_168h,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_1f312c527cdd3cc7,Field,trade_count,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_1f312c527cdd3cc7,Operator,SafeDiv,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_1f312c527cdd3cc7,Operator,Abs,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_1f312c527cdd3cc7,Operator,Mean,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_d79b9dd8d0ffce04,Field,realized_vol_168h,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_d79b9dd8d0ffce04,Field,trade_count,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_d79b9dd8d0ffce04,Operator,Mul,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_d79b9dd8d0ffce04,Operator,Delta,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_d79b9dd8d0ffce04,Operator,Abs,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_d79b9dd8d0ffce04,Operator,ZScore,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_d79b9dd8d0ffce04,Operator,ZScore,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_d79b9dd8d0ffce04,Operator,Mean,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_da326d2a46b6a5ee,Field,realized_vol_168h,liquidity_like|volatility_like,smooth_mul
a7ff55r3_da326d2a46b6a5ee,Field,trade_count,liquidity_like|volatility_like,smooth_mul
a7ff55r3_da326d2a46b6a5ee,Operator,Mean,liquidity_like|volatility_like,smooth_mul
a7ff55r3_da326d2a46b6a5ee,Operator,Mul,liquidity_like|volatility_like,smooth_mul
a7ff55r3_da326d2a46b6a5ee,Operator,ZScore,liquidity_like|volatility_like,smooth_mul
a7ff55r3_da326d2a46b6a5ee,Operator,Mean,liquidity_like|volatility_like,smooth_mul
a7ff55r3_94f4a204be599c4f,Field,realized_vol_168h,liquidity_like|volatility_like,spread_rank
a7ff55r3_94f4a204be599c4f,Field,trade_count,liquidity_like|volatility_like,spread_rank
a7ff55r3_94f4a204be599c4f,Operator,Sub,liquidity_like|volatility_like,spread_rank
a7ff55r3_94f4a204be599c4f,Operator,CSRank,liquidity_like|volatility_like,spread_rank
a7ff55r3_94f4a204be599c4f,Operator,CSRank,liquidity_like|volatility_like,spread_rank
a7ff55r3_94f4a204be599c4f,Operator,ZScore,liquidity_like|volatility_like,spread_rank
a7ff55r3_94f4a204be599c4f,Operator,Mean,liquidity_like|volatility_like,spread_rank
a7ff55r3_05950e28cce4dc85,Field,realized_vol_168h,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_05950e28cce4dc85,Field,trade_count,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_05950e28cce4dc85,Operator,Mul,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_05950e28cce4dc85,Operator,Neg,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_05950e28cce4dc85,Operator,ZScore,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_05950e28cce4dc85,Operator,Sign,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_05950e28cce4dc85,Operator,ZScore,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_05950e28cce4dc85,Operator,Mean,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_43e4bcee0103d882,Field,realized_vol_168h,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_43e4bcee0103d882,Field,trade_count,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_43e4bcee0103d882,Operator,SafeDiv,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_43e4bcee0103d882,Operator,Abs,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_43e4bcee0103d882,Operator,ZScore,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_43e4bcee0103d882,Operator,Mean,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_858fb9e0b8a1bfea,Field,realized_vol_168h,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_858fb9e0b8a1bfea,Field,trade_count,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_858fb9e0b8a1bfea,Operator,Mul,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_858fb9e0b8a1bfea,Operator,Delta,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_858fb9e0b8a1bfea,Operator,Abs,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_858fb9e0b8a1bfea,Operator,ZScore,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_858fb9e0b8a1bfea,Operator,Delta,liquidity_like|volatility_like,liquidity_shock
a7ff55r3_41b840ae28c5c6e4,Field,realized_vol_168h,liquidity_like|volatility_like,smooth_mul
a7ff55r3_41b840ae28c5c6e4,Field,trade_count,liquidity_like|volatility_like,smooth_mul
a7ff55r3_41b840ae28c5c6e4,Operator,Mean,liquidity_like|volatility_like,smooth_mul
a7ff55r3_41b840ae28c5c6e4,Operator,Mul,liquidity_like|volatility_like,smooth_mul
a7ff55r3_41b840ae28c5c6e4,Operator,Delta,liquidity_like|volatility_like,smooth_mul
a7ff55r3_05302cf12fd657c1,Field,realized_vol_168h,liquidity_like|volatility_like,spread_rank
a7ff55r3_05302cf12fd657c1,Field,trade_count,liquidity_like|volatility_like,spread_rank
a7ff55r3_05302cf12fd657c1,Operator,Sub,liquidity_like|volatility_like,spread_rank
a7ff55r3_05302cf12fd657c1,Operator,CSRank,liquidity_like|volatility_like,spread_rank
a7ff55r3_05302cf12fd657c1,Operator,CSRank,liquidity_like|volatility_like,spread_rank
a7ff55r3_05302cf12fd657c1,Operator,Delta,liquidity_like|volatility_like,spread_rank
a7ff55r3_a8127f8170ade4ba,Field,realized_vol_168h,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_a8127f8170ade4ba,Field,trade_count,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_a8127f8170ade4ba,Operator,Mul,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_a8127f8170ade4ba,Operator,Neg,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_a8127f8170ade4ba,Operator,ZScore,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_a8127f8170ade4ba,Operator,Sign,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_a8127f8170ade4ba,Operator,Delta,liquidity_like|volatility_like,mean_reversion_gate
a7ff55r3_b68875c4b949e4ea,Field,realized_vol_168h,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_b68875c4b949e4ea,Field,trade_count,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_b68875c4b949e4ea,Operator,SafeDiv,liquidity_like|volatility_like,safe_div_abs
a7ff55r3_b68875c4b949e4ea,Operator,Abs,liquidity_like|volatility_like,safe_div_abs
