candidate_id,family,expression,horizon,source_fields,raw_validation_2025H1_ann_10bps_lag0,raw_validation_2025H1_sharpe_10bps_lag0,raw_validation_2025H1_sum_10bps_lag0,raw_validation_2025H1_active_hours_10bps_lag0,raw_recent_2025H2_2026Apr_ann_10bps_lag0,raw_recent_2025H2_2026Apr_sharpe_10bps_lag0,raw_recent_2025H2_2026Apr_sum_10bps_lag0,raw_recent_2025H2_2026Apr_active_hours_10bps_lag0,raw_may_2026_stress_ann_10bps_lag0,raw_may_2026_stress_sharpe_10bps_lag0,raw_may_2026_stress_sum_10bps_lag0,raw_may_2026_stress_active_hours_10bps_lag0,raw_validation_2025H1_ann_20bps_lag0,raw_validation_2025H1_sharpe_20bps_lag0,raw_validation_2025H1_sum_20bps_lag0,raw_validation_2025H1_active_hours_20bps_lag0,raw_recent_2025H2_2026Apr_ann_20bps_lag0,raw_recent_2025H2_2026Apr_sharpe_20bps_lag0,raw_recent_2025H2_2026Apr_sum_20bps_lag0,raw_recent_2025H2_2026Apr_active_hours_20bps_lag0,raw_may_2026_stress_ann_20bps_lag0,raw_may_2026_stress_sharpe_20bps_lag0,raw_may_2026_stress_sum_20bps_lag0,raw_may_2026_stress_active_hours_20bps_lag0,raw_validation_2025H1_ann_10bps_lag1,raw_validation_2025H1_sharpe_10bps_lag1,raw_validation_2025H1_sum_10bps_lag1,raw_validation_2025H1_active_hours_10bps_lag1,raw_recent_2025H2_2026Apr_ann_10bps_lag1,raw_recent_2025H2_2026Apr_sharpe_10bps_lag1,raw_recent_2025H2_2026Apr_sum_10bps_lag1,raw_recent_2025H2_2026Apr_active_hours_10bps_lag1,raw_may_2026_stress_ann_10bps_lag1,raw_may_2026_stress_sharpe_10bps_lag1,raw_may_2026_stress_sum_10bps_lag1,raw_may_2026_stress_active_hours_10bps_lag1,residual_funding_validation_2025H1_ann_10bps_lag0,residual_funding_validation_2025H1_sharpe_10bps_lag0,residual_funding_validation_2025H1_sum_10bps_lag0,residual_funding_validation_2025H1_active_hours_10bps_lag0,residual_funding_recent_2025H2_2026Apr_ann_10bps_lag0,residual_funding_recent_2025H2_2026Apr_sharpe_10bps_lag0,residual_funding_recent_2025H2_2026Apr_sum_10bps_lag0,residual_funding_recent_2025H2_2026Apr_active_hours_10bps_lag0,residual_funding_may_2026_stress_ann_10bps_lag0,residual_funding_may_2026_stress_sharpe_10bps_lag0,residual_funding_may_2026_stress_sum_10bps_lag0,residual_funding_may_2026_stress_active_hours_10bps_lag0,residual_funding_validation_2025H1_ann_20bps_lag0,residual_funding_validation_2025H1_sharpe_20bps_lag0,residual_funding_validation_2025H1_sum_20bps_lag0,residual_funding_validation_2025H1_active_hours_20bps_lag0,residual_funding_recent_2025H2_2026Apr_ann_20bps_lag0,residual_funding_recent_2025H2_2026Apr_sharpe_20bps_lag0,residual_funding_recent_2025H2_2026Apr_sum_20bps_lag0,residual_funding_recent_2025H2_2026Apr_active_hours_20bps_lag0,residual_funding_may_2026_stress_ann_20bps_lag0,residual_funding_may_2026_stress_sharpe_20bps_lag0,residual_funding_may_2026_stress_sum_20bps_lag0,residual_funding_may_2026_stress_active_hours_20bps_lag0,residual_funding_validation_2025H1_ann_10bps_lag1,residual_funding_validation_2025H1_sharpe_10bps_lag1,residual_funding_validation_2025H1_sum_10bps_lag1,residual_funding_validation_2025H1_active_hours_10bps_lag1,residual_funding_recent_2025H2_2026Apr_ann_10bps_lag1,residual_funding_recent_2025H2_2026Apr_sharpe_10bps_lag1,residual_funding_recent_2025H2_2026Apr_sum_10bps_lag1,residual_funding_recent_2025H2_2026Apr_active_hours_10bps_lag1,residual_funding_may_2026_stress_ann_10bps_lag1,residual_funding_may_2026_stress_sharpe_10bps_lag1,residual_funding_may_2026_stress_sum_10bps_lag1,residual_funding_may_2026_stress_active_hours_10bps_lag1,decision,reject_reasons,control_research_like_count,max_control_recent_ann_10bps_lag0
a7af1_G1_crowding_x_basis_dynamic_24_030ccc9f4545,G1_crowding_x_basis_dynamic,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(premium_index_change_24h))",24,global_long_short_account_ratio_zscore_168h;premium_index_change_24h,-3.128193937179986,-4.275996758813661,-1.5512413770673357,4344,-7.853913162408443,-13.461669252445265,-6.541341373622374,7296,-0.6115622617080227,-1.594230765151695,-0.0351857739612835,504,-9.024296701726007,-12.321718522387764,-4.475062200033992,4344,-13.239200072095313,-22.691713478703967,-11.026621429909522,7296,-5.9369853688411,-15.45810202662939,-0.3415799801251044,504,-3.4429058380427935,-4.678813512582242,-1.7073039909198509,4344,-7.90823128537294,-13.618379870522919,-6.586581673296915,7296,-0.4522409061304124,-1.1797376780233195,-0.026019339804763453,504,-0.30049943098800813,-0.35291839526040186,-0.1490147863255602,4344,-9.016649638367218,-12.983179522005075,-7.509757507023656,7296,-0.6117958696169729,-1.2165031299037388,-0.035199214416318986,504,-5.949871005663804,-6.978313411267403,-2.950483978151092,4344,-14.137090068526065,-20.360522828230227,-11.774453098169655,7296,-5.678737552691335,-11.255418191609525,-0.3267218865932001,504,-0.7769465357479837,-0.9109130187632766,-0.3852803369051645,4344,-9.122512056072297,-13.187885021007613,-7.597927849441037,7296,-0.21748401739874448,-0.4371978894097164,-0.012512779083215436,504,A7AF1_REJECTED,cost20_recent_nonpositive;lag1_recent_nonpositive;raw_recent_nonpositive;raw_validation_nonpositive;residual_funding_recent_nonpositive,0,-2.9166606569652975
a7af1_G1_crowding_x_basis_dynamic_24_c34a78c4f4de,G1_crowding_x_basis_dynamic,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(mark_index_basis_change_24h))",24,mark_index_basis_change_24h;top_long_short_account_ratio_zscore_168h,-4.598800590828565,-6.440353226146574,-2.280501114904028,4344,-8.42337429639018,-14.64067114747325,-7.013709145875568,7294,4.850527717230935,11.0295250449623,0.2790714577036976,504,-10.2895185741677,-14.389740636788817,-5.102473594313297,4344,-13.68019293314708,-23.780410004092055,-11.390790782462876,7294,-0.4338306166744611,-0.9847904410932447,-0.024960117671681326,504,-4.841602228800984,-6.800545326830456,-2.4009041189396663,4344,-8.46731957155558,-14.800338091270298,-7.0503001090098625,7294,4.994448202927529,11.410062655763664,0.28735181441500857,504,-2.2117286234756364,-2.6711221782665704,-1.0967750160249046,4344,-9.057842653476895,-13.070749453591059,-7.541998209413295,7294,7.1405777451452925,12.723795044654143,0.41082776067959215,504,-7.58788349925068,-9.150089891398894,-3.762758666751707,4344,-13.942791975621779,-20.12988575444529,-11.6094434555006,7294,2.2360661589057433,3.9668712221990097,0.12865038174526194,504,-2.572994651115651,-3.1041801044025377,-1.2759233749368024,4344,-9.184146794121109,-13.3522121733921,-7.647165150264769,7294,7.516696782290701,13.567337902230339,0.4324674861043965,504,A7AF1_REJECTED,cost20_recent_nonpositive;lag1_recent_nonpositive;raw_recent_nonpositive;raw_validation_nonpositive;residual_funding_recent_nonpositive,0,-2.09026297712361
a7af1_G1_crowding_x_basis_dynamic_24_11344efd1559,G1_crowding_x_basis_dynamic,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(mark_index_basis_zscore_168h))",24,mark_index_basis_zscore_168h;top_long_short_account_ratio_zscore_168h,-4.6267476253311415,-6.287012594002882,-2.2943597813285934,4344,-8.316688993692019,-14.218842209458716,-6.924877799085569,7294,5.513793953837255,12.287136940181204,0.3172319809057051,504,-10.196150017063816,-13.846675899379306,-5.056173022160413,4344,-13.48342869278894,-23.05055827465106,-11.226955352192071,7294,0.1950901669676829,0.43436564980789805,0.0112243657707434,504,-5.051406554211675,-6.872234804402824,-2.504944072088529,4344,-8.404449051200372,-14.438678189363399,-6.9979510707141,7294,5.864430273227022,13.153880863935177,0.3374055773637465,504,-2.5589368692135794,-3.000692526292544,-1.2689522556922133,4344,-9.213299413526455,-13.101186759385204,-7.671439032221686,7294,8.001916804786418,13.80557953885333,0.4603842545219583,504,-8.04770189138796,-9.43026492078582,-3.9907781981951254,4344,-14.350254736568074,-20.40252918673601,-11.948716672206338,7294,2.6538021469241473,4.5679291279924,0.1526845070833071,504,-3.0643788533066516,-3.605484609087901,-1.5195960889000106,4344,-9.377812636040854,-13.423116180493519,-7.808420704027625,7294,8.654556059274231,15.17779586960312,0.49793336231440777,504,A7AF1_REJECTED,cost20_recent_nonpositive;lag1_recent_nonpositive;raw_recent_nonpositive;raw_validation_nonpositive;residual_funding_recent_nonpositive,0,-2.016790404501832
a7af1_G1_crowding_x_basis_dynamic_24_726363f1b1b7,G1_crowding_x_basis_dynamic,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(premium_index_change_24h))",24,premium_index_change_24h;top_long_short_account_ratio_zscore_168h,-5.173774317381227,-7.31444941119244,-2.5656250724548,4344,-8.401204237925452,-15.253128244370565,-6.995249282126512,7294,1.6202319075070033,3.932232974155871,0.09321882207574539,504,-10.993387266349533,-15.52193293827655,-5.451515329340453,4344,-13.756928430827223,-24.98149015316961,-11.454684471969607,7294,-3.727945655257548,-9.041473535600378,-0.2144845445490644,504,-5.447207611178487,-7.689435985185152,-2.7012180208857703,4344,-8.38967138174234,-15.343586353569703,-6.9856464678571495,7294,1.6715796856743832,4.068403350124728,0.09617307780592341,504,-2.4977878452344497,-3.064426085058246,-1.2386290410614669,4344,-9.059417152689091,-13.600216872848929,-7.543309213666008,7294,2.173720574081288,4.108939308184355,0.1250633754950878,504,-8.07224562618449,-9.888097255480833,-4.002949200929843,4344,-14.160769534440204,-21.268643659949745,-11.7909421214848,7294,-2.8900909577465534,-5.449095191523399,-0.16627920578815789,504,-2.8841280625672794,-3.528007681141135,-1.430211450204596,4344,-9.10123155217245,-13.763003241906372,-7.578125906569162,7294,2.508479744718627,4.806728754685335,0.1443234921618936,504,A7AF1_REJECTED,cost20_recent_nonpositive;lag1_recent_nonpositive;raw_recent_nonpositive;raw_validation_nonpositive;residual_funding_recent_nonpositive,0,-2.3102441478780906
a7af1_G1_crowding_x_basis_dynamic_24_4c04054bcb80,G1_crowding_x_basis_dynamic,"Mul(Neg(ZScore(top_long_short_position_ratio_zscore_168h)),Rank(mark_index_basis_change_24h))",24,mark_index_basis_change_24h;top_long_short_position_ratio_zscore_168h,-9.96783725198989,-15.91979894603143,-4.94295491126074,4344,-7.096866608464726,-16.544038893929166,-5.910814928693909,7296,-5.226744932761092,-16.02517056430364,-0.3007168317478984,504,-15.349859707388916,-24.50644586569395,-7.611848238458613,4344,-12.386957012379892,-28.868218728814753,-10.316808032228732,7296,-10.538868650309444,-32.23595040008998,-0.6063458675520502,504,-9.88693595235775,-15.731143338780686,-4.902836732539049,4344,-7.136856926975229,-16.643489981485633,-5.9441219336999165,7296,-5.527800632036139,-17.32035716426857,-0.3180378445829012,504,-8.937441785980631,-11.550319681796736,-4.431991680171218,4344,-6.152744395189898,-11.207839518440633,-5.124477523665011,7296,-3.8318246180686435,-10.431488040476387,-0.22046114240942882,504,-14.088237965140712,-18.19595758396332,-6.986222114220462,4344,-11.068935732707013,-20.154617489939607,-9.21905880203543,7296,-8.945232503335895,-24.326522773990245,-0.5146572125206954,504,-8.970483354185818,-11.495067367552856,-4.448376677007214,4344,-6.220465592479626,-11.336333389482904,-5.180880931818647,7296,-3.91740069300342,-10.586310604203973,-0.22538469740567624,504,A7AF1_REJECTED,cost20_recent_nonpositive;lag1_recent_nonpositive;raw_recent_nonpositive;raw_validation_nonpositive;residual_funding_recent_nonpositive,0,-3.4833141993656036
a7af1_G1_crowding_x_basis_dynamic_24_8e3e113815a1,G1_crowding_x_basis_dynamic,"Mul(Neg(ZScore(top_long_short_position_ratio_zscore_168h)),Rank(mark_index_basis_zscore_168h))",24,mark_index_basis_zscore_168h;top_long_short_position_ratio_zscore_168h,-10.397212574231462,-16.517351449837037,-5.155878016262725,4344,-6.3238816534163105,-14.062036212471238,-5.267013760653585,7296,-6.341113325807207,-20.43281028998171,-0.36483117764918177,504,-15.602568170213283,-24.773233406799175,-7.737163941941382,4344,-11.459253948367287,-25.477033195606488,-9.54414575425659,7296,-11.685820325772383,-37.64618430387567,-0.6723348680581371,504,-10.426940464385616,-16.51424014567253,-5.1706197919282095,4344,-6.310855358258677,-14.06814102773394,-5.25616446276887,7296,-6.712976903498727,-22.065859654198107,-0.3862260684204747,504,-10.02516599270613,-12.913252628030671,-4.971383684054273,4344,-5.302089686684238,-9.307782647955513,-4.415987026717831,7296,-4.767079499966385,-12.147181925204402,-0.27427032739532625,504,-15.258870377890021,-19.64592008258889,-7.566727502460531,4344,-10.44226892915117,-18.314240117526133,-8.697122614964263,7296,-10.292505461149151,-26.258737255956763,-0.5921715470798141,504,-10.18592072239089,-12.96971532266288,-5.051100413021236,4344,-5.33604749805897,-9.398942947539842,-4.444269697013498,7296,-5.077200160774975,-12.926745709521322,-0.2921128859623958,504,A7AF1_REJECTED,cost20_recent_nonpositive;lag1_recent_nonpositive;raw_recent_nonpositive;raw_validation_nonpositive;residual_funding_recent_nonpositive,0,-2.938519665676275
a7af1_G1_crowding_x_basis_dynamic_24_3ef3d654f9fc,G1_crowding_x_basis_dynamic,"Mul(Neg(ZScore(top_long_short_position_ratio_zscore_168h)),Rank(premium_index_change_24h))",24,premium_index_change_24h;top_long_short_position_ratio_zscore_168h,-11.015183000550834,-17.454352496925342,-5.462323624930688,4344,-6.67917905190169,-15.70226451702362,-5.562932689803051,7296,-5.074375495330331,-15.219361901881822,-0.29195037096421084,504,-16.551036203401083,-26.214052321177018,-8.207500144700262,4344,-12.067965720859705,-28.361064549934785,-10.05112761408589,7296,-10.555033159750986,-31.58092338818308,-0.6072758804240292,504,-10.958964317860127,-17.382770771526662,-5.434445319267625,4344,-6.690083566907269,-15.67045535611439,-5.572014806410437,7296,-5.264181689938195,-16.087768322059652,-0.3028707273663071,504,-10.315182907658441,-13.133710585712814,-5.115200291195007,4344,-5.705895385876381,-10.452079978616931,-4.752307389880602,7296,-5.066107637693885,-12.69813372106484,-0.2914746860043057,504,-15.722169209016485,-19.998967790158755,-7.796472950224613,4344,-10.863718594322837,-19.889236660748818,-9.0481382265045,7296,-10.475126780556593,-26.17035310426901,-0.6026785271005163,504,-10.332219285823529,-13.084098356862643,-5.123648467764545,4344,-5.7393766005313,-10.466857909341416,-4.780193113867165,7296,-4.9889047104098765,-12.522970337249117,-0.28703287374960934,504,A7AF1_REJECTED,cost20_recent_nonpositive;lag1_recent_nonpositive;raw_recent_nonpositive;raw_validation_nonpositive;residual_funding_recent_nonpositive,0,-4.046813404910883
a7af1_G1_crowding_x_basis_dynamic_24_34fa2585bb2b,G1_crowding_x_basis_dynamic,"Mul(Neg(ZScore(taker_buy_sell_volume_ratio_zscore_168h)),Rank(mark_index_basis_change_24h))",24,mark_index_basis_change_24h;taker_buy_sell_volume_ratio_zscore_168h,-13.253967303248348,-23.23401417661311,-6.572515292843702,4344,-12.541164144526519,-23.702028404757918,-10.445243561468661,7296,-10.284553853639384,-28.55411970664389,-0.5917140573326769,504,-26.173894642245322,-45.8231170181071,-12.979383370538091,4344,-25.38473348044194,-47.90433937892538,-21.142353364532465,7296,-23.1866872269169,-64.10324622206318,-1.3340285801787806,504,-13.105719956293509,-22.980209931620905,-6.499000855038699,4344,-12.454722977035994,-23.457959325852524,-10.373248726079293,7296,-10.739222852561344,-29.342474355334208,-0.617873095626817,504,-12.941609550677105,-18.06572526671705,-6.417620078554948,4344,-11.770428886566817,-18.957392828557268,-9.803316113743323,7296,-9.331181906286945,-19.44561394489029,-0.5368625206356872,504,-25.684232183215894,-35.80594515282832,-12.73656445249884,4344,-24.39835207458488,-39.2326963734227,-20.32081926212001,7296,-21.973354657369395,-45.619362461102845,-1.2642204049445405,504,-13.01283006632066,-18.364598124568506,-6.4529376493261354,4344,-11.699253629271244,-18.772594126471777,-9.74403589944783,7296,-10.003101275060883,-20.56680874541357,-0.5755208952774755,504,A7AF1_REJECTED,cost20_recent_nonpositive;lag1_recent_nonpositive;raw_recent_nonpositive;raw_validation_nonpositive;residual_funding_recent_nonpositive,0,-11.970456822834397
a7af1_G1_crowding_x_basis_dynamic_24_28fa02f8f2a0,G1_crowding_x_basis_dynamic,"Mul(Neg(ZScore(taker_buy_sell_volume_ratio_zscore_168h)),Rank(mark_index_basis_zscore_168h))",24,mark_index_basis_zscore_168h;taker_buy_sell_volume_ratio_zscore_168h,-12.9622840102263,-22.317284570769935,-6.4278723447971515,4344,-12.4258784971577,-22.994627160153087,-10.349224830509428,7296,-10.746504879893862,-30.857322685282433,-0.6182920615829346,504,-25.821235090690205,-44.390901236397426,-12.804502880588842,4344,-25.2507713089059,-46.66257182942049,-21.030779391527105,7296,-23.637325563560207,-67.5995616503013,-1.3599557173555188,504,-12.79410330645385,-22.11570957908243,-6.344473146488074,4344,-12.309676611092566,-22.77037627527165,-10.252442985677096,7296,-11.73393291833758,-34.17449984079469,-0.6751029898221621,504,-13.070578895393572,-18.144597196533535,-6.481574739907497,4344,-11.590502855177903,-18.25701782105964,-9.65345991225776,7296,-9.624100704300336,-21.617761482291673,-0.5537153829871426,504,-25.818060078594495,-35.792508720807,-12.8029284225359,4344,-24.26565282835089,-38.163008562337765,-20.21029715018814,7296,-22.29813796841267,-49.934631007395176,-1.2829065680456604,504,-13.062910293055722,-18.419128174638548,-6.4777719535427005,4344,-11.525995546806104,-18.116634007478112,-9.599733277339878,7296,-10.728094685043958,-24.025655765575703,-0.6172328448929401,504,A7AF1_REJECTED,cost20_recent_nonpositive;lag1_recent_nonpositive;raw_recent_nonpositive;raw_validation_nonpositive;residual_funding_recent_nonpositive,0,-11.962687167723168
a7af1_G1_crowding_x_basis_dynamic_24_0631fa273c80,G1_crowding_x_basis_dynamic,"Mul(Neg(ZScore(taker_buy_sell_volume_ratio_zscore_168h)),Rank(premium_index_change_24h))",24,premium_index_change_24h;taker_buy_sell_volume_ratio_zscore_168h,-13.16369458025694,-23.006288824400638,-6.527749915141113,4344,-12.570454669003636,-23.650715792827953,-10.46963895719755,7296,-10.659485619616268,-30.98450355180137,-0.6132854740053195,504,-26.0949031769631,-45.55520663725828,-12.940212260357043,4344,-25.44882859785864,-47.81629640717989,-21.19573669520281,7296,-23.600923640557994,-68.44788276762078,-1.357861360141693,504,-13.06957805684064,-22.96508757912772,-6.48107843366618,4344,-12.529087265020374,-23.51561236105602,-10.435185009770393,7296,-11.229115991596977,-32.414891486723384,-0.6460587282836616,504,-12.819989792213217,-17.944747666068093,-6.357310006549568,4344,-11.740781910259964,-18.701307593987043,-9.77862383758638,7296,-10.348474030908472,-22.368842715147775,-0.5953916565728161,504,-25.587597942941514,-35.77688015505798,-12.688644459376476,4344,-24.42352051002422,-38.85168730045624,-20.341781465883187,7296,-23.059331331872606,-49.700880998944825,-1.3267012547104788,504,-12.992129048947106,-18.347348075071682,-6.442672213313497,4344,-11.731188963646652,-18.65348705705881,-9.77063409574954,7296,-10.879157622365017,-23.147600273237117,-0.6259241371771653,504,A7AF1_REJECTED,cost20_recent_nonpositive;lag1_recent_nonpositive;raw_recent_nonpositive;raw_validation_nonpositive;residual_funding_recent_nonpositive,0,-12.202774037318116
a7af1_G2_oi_dynamic_x_basis_dynamic_24_5d2709997bd7,G2_oi_dynamic_x_basis_dynamic,"Mul(ZScore(open_interest_change_24h),Rank(mark_index_basis_change_24h))",24,mark_index_basis_change_24h;open_interest_change_24h,-12.406400924646269,-19.526762510192963,-6.1522152530437655,4344,-8.039760976755867,-14.44824722076191,-6.694294128362705,7294,-2.340712805122979,-8.648093314158988,-0.134671147692007,504,-18.18072149284971,-28.608617379990648,-9.015645452618623,4344,-13.565550937380587,-24.372994723329658,-11.295334307905708,7294,-8.197530259705406,-30.325262442435317,-0.471638727270722,504,-12.016956203446238,-19.18108279003835,-5.959093350202107,4344,-7.885558675050382,-14.139863436015913,-6.565897828289668,7294,-2.5972802693055326,-9.493278675208034,-0.1494325634394964,504,-14.371951396258234,-18.461132902266254,-7.126912884171891,4344,-6.147857830930033,-9.22244797951675,-5.119003997580327,7294,-0.4231317526489206,-1.0861272041929009,-0.024344566590759814,504,-19.809609619814147,-25.442757155493677,-9.823395455305096,4344,-11.233634714132009,-16.85257177049898,-9.35366799142453,7294,-5.636672549785545,-14.458370227923824,-0.3243017083438259,504,-14.057909103169637,-18.228771004684642,-6.971182322393711,4344,-6.141312610972632,-9.194306108339154,-5.113554130643193,7294,-0.44690133247611946,-1.1114347939014988,-0.02571213145753016,504,A7AF1_REJECTED,cost20_recent_nonpositive;lag1_recent_nonpositive;raw_recent_nonpositive;raw_validation_nonpositive;residual_funding_recent_nonpositive,0,-3.0118189444935775
a7af1_G2_oi_dynamic_x_basis_dynamic_24_f393cd6a8a74,G2_oi_dynamic_x_basis_dynamic,"Mul(ZScore(open_interest_change_24h),Rank(mark_index_basis_zscore_168h))",24,mark_index_basis_zscore_168h;open_interest_change_24h,-11.254386855401242,-17.0883434750122,-5.580942522815411,4344,-8.359819495593817,-14.337948468186195,-6.960790342564075,7294,-3.226059542579031,-11.244614385727752,-0.18560890518947848,504,-16.796495677529887,-25.50807008380737,-8.329221144199753,4344,-13.68690774995283,-23.46233536394781,-11.396381863944741,7294,-8.817232349971441,-30.626345743669578,-0.5072928201353432,504,-10.967670609777743,-16.888575374101602,-5.438762685944579,4344,-8.26937798586323,-14.115173512974353,-6.885484364028128,7294,-3.454743840355517,-12.263868960265638,-0.19876608396565987,504,-12.718816235661029,-15.932361959960227,-6.30713901001273,4344,-6.749922356619944,-9.815839624737183,-5.6203120626924505,7294,-1.643323177563205,-4.175015119730903,-0.09454736090089672,504,-18.169773625688826,-22.75991068118901,-9.01021651027309,4344,-11.988507812152314,-17.433241688879143,-9.982211870072943,7294,-7.193294395304861,-18.219692777576537,-0.4138607734284988,504,-12.592178033229315,-15.903854684365932,-6.24434033976577,4344,-6.816430844530629,-9.862541290965043,-5.675690248859179,7294,-1.672017020432809,-4.149590247862823,-0.09619823953175066,504,A7AF1_REJECTED,cost20_recent_nonpositive;lag1_recent_nonpositive;raw_recent_nonpositive;raw_validation_nonpositive;residual_funding_recent_nonpositive,0,-2.2943570131242104
a7af1_G2_oi_dynamic_x_basis_dynamic_24_044e7404996d,G2_oi_dynamic_x_basis_dynamic,"Mul(ZScore(open_interest_change_24h),Rank(premium_index_change_24h))",24,open_interest_change_24h;premium_index_change_24h,-11.273637482171479,-18.57317651871824,-5.590488724035719,4344,-9.403876329938447,-17.063245812882986,-7.830122597097149,7294,-4.9919570478077055,-17.49536945273991,-0.2872084876820872,504,-17.176905385429592,-28.283634194457385,-8.517862670582893,4344,-15.058138495971903,-27.314219029326026,-12.538134953152861,7294,-11.053620899192381,-38.78290035064672,-0.6359617503644932,504,-11.028323702014982,-18.314212167363994,-5.468839972780032,4344,-9.346714782197417,-16.924709543535776,-7.782527125724652,7294,-5.493230846722679,-19.01726119405726,-0.3160488980306199,504,-12.177651211940104,-16.439000106527818,-6.038780464003175,4344,-8.464634318921853,-12.638610307627008,-7.04806423769589,7294,-5.755249860395788,-14.347097827417949,-0.3311239645707165,504,-17.816002371457746,-24.031670885483596,-8.834784737626991,4344,-13.818151162517369,-20.62848373593664,-11.50566148166686,7294,-11.334357779865085,-28.256833447867812,-0.652113735279909,504,-12.018891255357365,-16.284866712351185,-5.960052923889543,4344,-8.568668300185061,-12.754674532586515,-7.134687965930347,7294,-5.923567005506309,-14.33108608647447,-0.340807964700363,504,A7AF1_REJECTED,cost20_recent_nonpositive;lag1_recent_nonpositive;raw_recent_nonpositive;raw_validation_nonpositive;residual_funding_recent_nonpositive,0,-1.9046480021284669
a7af1_G2_oi_dynamic_x_basis_dynamic_24_8d70e06ef3da,G2_oi_dynamic_x_basis_dynamic,"Mul(ZScore(open_interest_zscore_168h),Rank(mark_index_basis_change_24h))",24,mark_index_basis_change_24h;open_interest_zscore_168h,-8.29020972267286,-16.382191412519244,-4.1110355063117465,4344,-8.571362919904855,-18.087642118030498,-7.138888568907057,7296,-0.7579457765539216,-2.6101877762055024,-0.04360783919899275,504,-13.640216695582811,-26.9418943303671,-6.764052662741065,4344,-13.663814784719133,-28.810115391751577,-11.380273135766071,7296,-5.992784157755939,-20.531271000742464,-0.3447903214051362,504,-8.099422092820811,-16.07316352145465,-4.01642575013854,4344,-8.500243194167918,-17.957932615083497,-7.079654605553554,7296,-0.7494063271719434,-2.609005589049264,-0.04311652841263236,504,-10.282546239628747,-15.069708616596241,-5.099016080473434,4344,-7.469594692159573,-12.469378587276998,-6.221251469634274,7296,1.0244500386761983,2.660756986826519,0.05894096112931552,504,-15.388415756379791,-22.55430119955108,-7.63096781343765,4344,-12.234404493427201,-20.41184146364206,-10.189750591785943,7296,-3.9250395805568097,-10.139241199478253,-0.22582419504573426,504,-10.08568378440963,-14.771955644776215,-5.001393876652447,4344,-7.5606569595893145,-12.581886731181042,-6.29709511154836,7296,1.5054332799156167,3.8708086950185416,0.08661396952939165,504,A7AF1_REJECTED,cost20_recent_nonpositive;lag1_recent_nonpositive;raw_recent_nonpositive;raw_validation_nonpositive;residual_funding_recent_nonpositive,0,-1.6135408097237007
a7af1_G2_oi_dynamic_x_basis_dynamic_24_a38ee07b59b3,G2_oi_dynamic_x_basis_dynamic,"Mul(ZScore(open_interest_zscore_168h),Rank(mark_index_basis_zscore_168h))",24,mark_index_basis_zscore_168h;open_interest_zscore_168h,-6.967148172114579,-13.704750536047232,-3.4549419702814763,4344,-8.882084311617197,-17.592654906750955,-7.397681180086653,7296,-1.716023887763622,-5.558338061882345,-0.09873014148777004,504,-12.150503892358994,-23.88478843655647,-6.025318368539666,4344,-13.830638744293422,-27.35902330721131,-11.519216926753973,7296,-7.003497750304609,-22.59177216266132,-0.4029409664558816,504,-6.806517995810957,-13.475756666928666,-3.3752870061418716,4344,-8.881850874135239,-17.567754255073968,-7.397486755444145,7296,-1.6806598919395033,-5.541413144260206,-0.0966955006321358,504,-8.248730631651467,-11.907592653069281,-4.090466422818947,4344,-7.740793289409051,-12.25144252893034,-6.4471264656995935,7296,-0.8927873123721952,-2.340515780097636,-0.051365845369359175,504,-13.416598459517616,-19.35773159571768,-6.65316252376079,4344,-12.67394638612091,-20.043820071274403,-10.555834798303444,7296,-6.251309348351252,-16.314276343056033,-0.3596643734667843,504,-8.18692448922147,-11.839778047695981,-4.059817349449551,4344,-7.917133218523537,-12.487727649183876,-6.593995886112754,7296,-0.48771733114829513,-1.2698794619256482,-0.028060449189353964,504,A7AF1_REJECTED,cost20_recent_nonpositive;lag1_recent_nonpositive;raw_recent_nonpositive;raw_validation_nonpositive;residual_funding_recent_nonpositive,0,-1.0150245537352507
