seed_id,semantic_pair,operator,operator_origin,expression,materialization_status,rows,non_null_rows,finite_rows,nan_rows,inf_rows,active_rows,non_null_ratio,active_ratio,std,stale_signal,sign_flip_signal,time_shuffle_signal,symbol_shuffle_signal,stale_signal_corr,sign_flip_signal_corr,time_shuffle_signal_corr,symbol_shuffle_signal_corr
a7ffcore48se_1001,positioning_like|price_like,AbsDelta,repaired_native_proxy,"Mul(Abs(Delta(global_long_short_account_ratio_last,72)),Sign(Delta(trade_return_1h,72)))",pass,6949596,6903533,6903533,46063,0,6891701,0.993372,0.991669,0.40776221,6903533,6903533,6892079,6882604,-0.027366151489595633,-1.0,0.003338236973247591,0.18745622219206928
a7ffcore48se_1002,positioning_like|price_like,CSRank,native,"Mul(CSRank(global_long_short_account_ratio_last),Sign(Delta(trade_return_1h,72)))",pass,6949596,6906157,6906157,43439,0,6894403,0.993749,0.992058,0.5786071839,6906157,6906157,6894703,6885218,-0.02544088902134297,-0.9999999999999998,-0.00618012570839248,0.32227026981995716
a7ffcore48se_1003,positioning_like|price_like,Delta,native,"Mul(Delta(taker_buy_sell_volume_ratio_last,72),ZScore(Delta(trade_return_1h,72)))",pass,6949596,6903533,6903533,46063,0,6903504,0.993372,0.993368,363.2135536656,6903533,6903533,6892079,6882604,1.9591096076010646e-06,-1.0,6.582309368232121e-07,-7.904075579054236e-07
a7ffcore48se_1004,positioning_like|price_like,Identity,native,"Mul(ZScore(taker_buy_sell_volume_ratio_last),Sign(Delta(trade_return_1h,72)))",pass,6949596,6906157,6906157,43439,0,6894403,0.993749,0.992058,0.9946688137,6906157,6906157,6894703,6885218,0.00024643637436496584,-1.0,0.002137116070269507,-0.0007768399239634572
a7ffcore48se_1005,positioning_like|price_like,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(global_long_short_account_ratio_last,72)),Sign(Delta(trade_return_1h,72)))",pass,6949596,6903533,6903533,46063,0,6891782,0.993372,0.991681,0.5781096756,6903533,6903533,6892079,6882604,-0.026811640325528914,-1.0,-0.005787654439329553,0.2857844131614707
a7ffcore48se_1006,positioning_like|price_like,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(global_long_short_account_ratio_last,72)),ZScore(Mean(trade_return_1h,288)))",pass,6949596,6933381,6933381,16215,0,6933381,0.997667,0.997667,1.5237657208,6932883,6933381,6921429,6912380,0.9981532737373857,-1.0,0.9539643494156287,0.021012845958299192
a7ffcore48se_1007,positioning_like|price_like,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(global_long_short_account_ratio_last,72)),-3,3),Sign(Delta(trade_return_1h,72)))",pass,6949596,6903533,6903533,46063,0,6891782,0.993372,0.991681,0.9226392838,6903533,6903533,6892079,6882604,-0.02542612845533507,-0.9999999999999999,-0.0009832157293488309,0.001426067473030841
a7ffcore48se_1008,positioning_like|state_or_taxonomy,AbsDelta,repaired_native_proxy,"Mul(Abs(Delta(global_long_short_account_ratio_last,72)),Sign(Delta(kline_taker_buy_quote_share,72)))",pass,6949596,6904543,6904543,45053,0,6904462,0.993517,0.993506,0.4080066908,6904543,6904543,6893089,6883613,0.026647319216190162,-0.9999999999999999,0.006794840285964974,0.04720273336842882
a7ffcore48se_1009,positioning_like|state_or_taxonomy,CSRank,native,"Mul(CSRank(global_long_short_account_ratio_last),Sign(Delta(kline_taker_buy_quote_share,72)))",pass,6949596,6906519,6906519,43077,0,6906519,0.993802,0.993802,0.5792370686,6906519,6906519,6895065,6885579,0.02171637343859507,-1.0,0.00016853426057682688,0.06670990806919407
a7ffcore48se_1010,positioning_like|state_or_taxonomy,Delta,native,"Mul(Delta(kline_taker_buy_quote_share,72),ZScore(Delta(open_interest_last,72)))",pass,6949596,6904543,6904543,45053,0,6904543,0.993517,0.993517,0.102628136,6904543,6904543,6893089,6883613,0.00426745174120916,-1.0,-0.0008772863265698291,-0.0003619004656775673
a7ffcore48se_1011,positioning_like|state_or_taxonomy,Identity,native,"Mul(ZScore(age_percentile_active_universe),Sign(Delta(global_long_short_account_ratio_last,72)))",pass,6949596,6582634,6582634,366962,0,6579867,0.947197,0.946798,0.9895982197,6582634,6582634,6582634,6562436,0.8510889437862886,-1.0,0.3655785682408494,0.0036326683927245156
a7ffcore48se_1012,positioning_like|state_or_taxonomy,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(global_long_short_account_ratio_last,72)),Sign(Delta(kline_taker_buy_quote_share,72)))",pass,6949596,6904543,6904543,45053,0,6904543,0.993517,0.993517,0.5785488592,6904543,6904543,6893089,6883613,0.02485896090483881,-1.0,0.001160385687504045,0.05872283877172086
a7ffcore48se_1013,positioning_like|state_or_taxonomy,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(global_long_short_account_ratio_last,72)),ZScore(Mean(kline_taker_buy_quote_share,288)))",pass,6949596,6933869,6933869,15727,0,6933869,0.997737,0.997737,1.5139096131,6933371,6933869,6921917,6912867,0.9995955664461447,-1.0,0.9829770826578595,0.005294789162295766
a7ffcore48se_1014,positioning_like|state_or_taxonomy,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(global_long_short_account_ratio_last,72)),-3,3),Sign(Delta(kline_taker_buy_quote_share,72)))",pass,6949596,6904543,6904543,45053,0,6904543,0.993517,0.993517,0.9230614879,6904543,6904543,6893089,6883613,0.025646047902303844,-0.9999999999999999,0.0027646136076675803,0.0005217312934890228
a7ffcore48se_1015,positioning_like|volatility_like,AbsDelta,repaired_native_proxy,"Mul(Abs(Delta(global_long_short_account_ratio_last,72)),Sign(Delta(realized_vol_168h,72)))",pass,6949596,6582746,6582746,366850,0,6582671,0.947213,0.947202,0.4059516909,6582746,6582746,6582746,6562462,0.9411102890809395,-1.0,0.4762152465099428,0.17683299917330783
a7ffcore48se_1016,positioning_like|volatility_like,CSRank,native,"Mul(CSRank(global_long_short_account_ratio_last),Sign(Delta(realized_vol_168h,72)))",pass,6949596,6585370,6585370,364226,0,6585370,0.94759,0.94759,0.5789262272,6585370,6585370,6585370,6565076,0.959032664011804,-1.0,0.5922886711368185,0.29205325887606826
a7ffcore48se_1017,positioning_like|volatility_like,Delta,native,"Mul(Delta(taker_buy_sell_volume_ratio_last,72),ZScore(Delta(trade_high,72)))",pass,6949596,6905018,6905018,44578,0,6904989,0.993586,0.993581,82.0238245639,6905018,6905018,6893564,6884086,1.4532289115810452e-05,-1.0,1.5047941909041684e-05,6.367376467741853e-08
a7ffcore48se_1018,positioning_like|volatility_like,Identity,native,"Mul(ZScore(taker_buy_sell_volume_ratio_last),Sign(Delta(trade_high,72)))",pass,6949596,6907642,6907642,41954,0,6894158,0.993963,0.992023,0.9966284015,6907642,6907642,6896188,6886700,0.03764997509152967,-1.0,0.013348177180552211,-0.0006366150926691497
a7ffcore48se_1019,positioning_like|volatility_like,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(global_long_short_account_ratio_last,72)),Sign(Delta(realized_vol_168h,72)))",pass,6949596,6582746,6582746,366850,0,6582746,0.947213,0.947213,0.5765118154,6582746,6582746,6582746,6562462,0.9490268360613191,-1.0,0.5216956789572461,0.2563284911067782
a7ffcore48se_1020,positioning_like|volatility_like,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(global_long_short_account_ratio_last,72)),ZScore(Mean(realized_vol_168h,288)))",pass,6949596,6742572,6742572,207024,0,6742572,0.970211,0.970211,1.5527455397,6742572,6742572,6742572,6721955,0.9999699297304918,-1.0,0.9935020354139783,0.020155447494464556
a7ffcore48se_1021,positioning_like|volatility_like,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(global_long_short_account_ratio_last,72)),-3,3),Sign(Delta(realized_vol_168h,72)))",pass,6949596,6582746,6582746,366850,0,6582746,0.947213,0.947213,0.9221783303,6582746,6582746,6582746,6562462,0.9311944098685704,-1.0,0.33083283941193203,0.003938996702757015
a7ffcore48se_1022,price_like,AbsDelta,repaired_native_proxy,"Abs(Delta(trade_close,72))",pass,6949596,6913242,6913242,36354,0,6895841,0.994769,0.992265,182.7236888795,6913242,6913242,6901788,6892290,0.9857226194542242,-1.0,0.769345449602106,-0.0018676880068005945
a7ffcore48se_1023,price_like,Delta,native,"Delta(trade_return_1h,72)",pass,6949596,6911748,6911748,37848,0,6896373,0.994554,0.992342,0.0206643837,6911748,6911748,6900294,6890799,-0.002653185733408984,-1.0,-0.011764868372789072,0.33124325442330804
a7ffcore48se_1024,price_like,SignedRankDelta,repaired_native_proxy,"CSRank(Delta(trade_close,72))",pass,6949596,6913242,6913242,36354,0,6913242,0.994769,0.994769,0.2886739587,6913242,6913242,6901788,6892290,0.939334224322323,-1.0,0.5053509353997222,0.019482462717718616
a7ffcore48se_1025,price_like,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(trade_close,72)),ZScore(Mean(trade_close,288)))",pass,6949596,6938142,6938142,11454,0,6929518,0.998352,0.997111,0.0037338813,6937644,6938142,6926190,6917140,0.999894522053403,-1.0,0.9470990493830691,-0.004385405633602887
a7ffcore48se_1026,price_like,WinsorZ,repaired_native_proxy,"Clip(ZScore(Delta(trade_close,72)),-3,3)",pass,6949596,6913242,6913242,36354,0,6913242,0.994769,0.994769,0.2342220188,6913242,6913242,6901788,6892290,0.9132030072386053,-0.9999999999999999,0.4540081712615749,0.031047281265644284
a7ffcore48se_1027,price_like|price_like,AbsDelta,repaired_native_proxy,"Mul(Abs(Delta(trade_close,72)),Sign(Delta(trade_return_1h,72)))",pass,6949596,6911748,6911748,37848,0,6883312,0.994554,0.990462,182.9833764151,6911748,6911748,6900294,6890799,-0.03417433860319981,-1.0,0.011126470868630054,0.0003887580448386063
a7ffcore48se_1028,price_like|price_like,CSRank,native,"Mul(CSRank(trade_close),Sign(Delta(trade_return_1h,72)))",pass,6949596,6911748,6911748,37848,0,6896379,0.994554,0.992342,0.5781488598,6911748,6911748,6900294,6890799,-0.024601914365989967,-1.0,-0.006176879619358897,0.2807392702710626
a7ffcore48se_1029,price_like|price_like,Delta,native,"Mul(Delta(trade_return_1h,72),ZScore(Delta(trade_return_24h,72)))",pass,6949596,6602490,6602490,347106,0,6587844,0.950054,0.947946,0.0918548439,6602490,6602490,6602490,6582162,0.027154383026708095,-1.0,0.00996934093076018,0.0015311288789655831
a7ffcore48se_1030,price_like|price_like,Identity,native,"Mul(ZScore(trade_close),Sign(Delta(trade_return_1h,72)))",pass,6949596,6911748,6911748,37848,0,6896379,0.994554,0.992342,1.0001719359,6911748,6911748,6900294,6890799,-0.00944687373520236,-1.0,0.010121770743943806,-0.0015651376499445637
a7ffcore48se_1031,price_like|price_like,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(trade_close,72)),Sign(Delta(trade_return_1h,72)))",pass,6949596,6911748,6911748,37848,0,6896379,0.994554,0.992342,0.5780075142,6911748,6911748,6900294,6890799,-0.024042980898935928,-1.0,-0.006505967486095672,0.27690305576007945
a7ffcore48se_1032,price_like|price_like,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(trade_close,72)),ZScore(Mean(trade_return_1h,288)))",pass,6949596,6937644,6937644,11952,0,6937644,0.99828,0.99828,1.4087426846,6937146,6937644,6925692,6916643,0.9978430290404685,-1.0,0.9531812098164951,0.007529991150326418
a7ffcore48se_1033,price_like|price_like,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(trade_close,72)),-3,3),Sign(Delta(trade_return_1h,72)))",pass,6949596,6911748,6911748,37848,0,6896379,0.994554,0.992342,0.2342181543,6911748,6911748,6900294,6890799,-0.02415980827875277,-1.0,0.0016764862028807563,0.010847873559648644
a7ffcore48se_1034,price_like|state_or_taxonomy,AbsDelta,repaired_native_proxy,"Mul(Abs(Delta(age_percentile_active_universe,72)),Sign(Delta(trade_return_1h,72)))",pass,6949596,6613944,6613944,335652,0,3566446,0.951702,0.513188,0.0030583986,6613944,6613944,6613944,6593593,-0.020349592390505288,-1.0,-0.006473481377863474,0.3054621126559944
a7ffcore48se_1035,price_like|state_or_taxonomy,CSRank,native,"Mul(CSRank(age_percentile_active_universe),Sign(Delta(trade_return_1h,72)))",pass,6949596,6613944,6613944,335652,0,6599107,0.951702,0.949567,0.5624452405,6613944,6613944,6613944,6593593,-0.023755927439361335,-1.0,-0.0064630994484428375,0.344585142260528
a7ffcore48se_1036,price_like|state_or_taxonomy,Delta,native,"Mul(Delta(kline_taker_buy_quote_share,72),ZScore(Delta(trade_return_1h,72)))",pass,6949596,6907010,6907010,42586,0,6907010,0.993872,0.993872,0.0814802108,6907010,6907010,6895556,6886063,0.05101535429188832,-1.0,0.04086435983456246,0.0059263365103886505
a7ffcore48se_1037,price_like|state_or_taxonomy,Identity,native,"Mul(ZScore(age_percentile_active_universe),Sign(Delta(trade_return_1h,72)))",pass,6949596,6590536,6590536,359060,0,6573013,0.948334,0.945812,0.9885436254,6590536,6590536,6590536,6570318,-0.02701296276241093,-1.0,-0.007701377138669768,0.004877018172852062
a7ffcore48se_1038,price_like|state_or_taxonomy,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(age_percentile_active_universe,72)),Sign(Delta(trade_return_1h,72)))",pass,6949596,6613944,6613944,335652,0,6599107,0.951702,0.949567,0.5350209845,6613944,6613944,6613944,6593593,-0.026427314118239897,-1.0,-0.007071517538169336,0.3094177988432841
a7ffcore48se_1039,price_like|state_or_taxonomy,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(age_percentile_active_universe,72)),ZScore(Mean(trade_return_1h,288)))",pass,6949596,6626170,6626170,323426,0,6626170,0.953461,0.953461,1.4198802562,6626170,6626170,6626170,6605927,0.997870329482736,-1.0,0.9536413827690313,0.0013294401210005846
a7ffcore48se_1040,price_like|state_or_taxonomy,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(age_percentile_active_universe,72)),-3,3),Sign(Delta(trade_return_1h,72)))",pass,6949596,3579433,3579433,3370163,0,3569956,0.515056,0.513693,0.9830297375,3579433,3579433,3579433,3568463,-0.024724004781047873,-0.9999999999999999,-0.008404614887284839,0.005102860261404074
a7ffcore48se_1041,price_like|volatility_like,AbsDelta,repaired_native_proxy,"Mul(Abs(Delta(trade_close,72)),Sign(Delta(trade_high,72)))",pass,6949596,6913242,6913242,36354,0,6883489,0.994769,0.990488,182.9655085077,6913242,6913242,6901788,6892290,0.9835688703617723,-1.0,0.6371209543472325,0.0006842696657925927
a7ffcore48se_1042,price_like|volatility_like,CSRank,native,"Mul(CSRank(trade_close),Sign(Delta(trade_high,72)))",pass,6949596,6913242,6913242,36354,0,6896133,0.994769,0.992307,0.5765810488,6913242,6913242,6901788,6892290,0.9047841253122229,-1.0,0.44549965830338206,0.30315869418677915
a7ffcore48se_1043,price_like|volatility_like,Delta,native,"Mul(Delta(realized_vol_168h,72),ZScore(Delta(trade_return_1h,72)))",pass,6949596,6590538,6590538,359058,0,6587346,0.948334,0.947875,0.0133876294,6590538,6590538,6590538,6570234,0.013602796447234701,-1.0,0.011461974770286472,0.0014526225398717914
a7ffcore48se_1044,price_like|volatility_like,Identity,native,"Mul(ZScore(trade_close),Sign(Delta(trade_high,72)))",pass,6949596,6913242,6913242,36354,0,6896133,0.994769,0.992307,1.0001049304,6913242,6913242,6901788,6892290,0.9081629477274435,-1.0,0.4363349259643889,-0.001861877735611493
a7ffcore48se_1045,price_like|volatility_like,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(trade_close,72)),Sign(Delta(trade_high,72)))",pass,6949596,6913242,6913242,36354,0,6896133,0.994769,0.992307,0.5707366867,6913242,6913242,6901788,6892290,0.8990219523275721,-1.0,0.49799115796211585,0.34055846516604654
a7ffcore48se_1046,price_like|volatility_like,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(trade_close,72)),ZScore(Mean(trade_high,288)))",pass,6949596,6938142,6938142,11454,0,6938142,0.998352,0.998352,0.0037616214,6937644,6938142,6926190,6917140,0.9998959323850457,-1.0,0.9479095825000665,-0.004442697074295681
a7ffcore48se_1047,price_like|volatility_like,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(trade_close,72)),-3,3),Sign(Delta(trade_high,72)))",pass,6949596,6913242,6913242,36354,0,6896133,0.994769,0.992307,0.2341238779,6913242,6913242,6901788,6892290,0.9005021714138839,-1.0,0.7510789072703657,0.006924965219891237
a7ffcore48se_1048,state_or_taxonomy,AbsDelta,repaired_native_proxy,"Abs(Delta(age_percentile_active_universe,72))",pass,6949596,6614442,6614442,335154,0,3574019,0.951774,0.514277,0.0025233055,6614442,6614442,6614442,6594090,0.9902895230167064,-0.9999999999999998,0.7589592686828508,0.707083202232812
a7ffcore48se_1049,state_or_taxonomy,CSRank,native,CSRank(listing_age_hours),pass,6949596,6650298,6650298,299298,0,6650298,0.956933,0.956933,0.2539119047,6650298,6650298,6650298,6629874,0.9999995053405445,-1.0,0.9999871720927823,-0.009241637944138905
a7ffcore48se_1050,state_or_taxonomy,Delta,native,"Delta(kline_taker_buy_quote_share,72)",pass,6949596,6908495,6908495,41101,0,6908495,0.994086,0.994086,0.0974339572,6908495,6908495,6897041,6887545,0.04122884058936384,-1.0,0.0010262196377891373,0.09215634097067134
a7ffcore48se_1051,state_or_taxonomy,Identity,native,ZScore(listing_age_hours),pass,6949596,6614042,6614042,335554,0,6614042,0.951716,0.951716,0.9984704908,6614042,6614042,6614042,6593824,0.9999875579657485,-1.0,0.9996896674445745,0.004425923162127456
a7ffcore48se_1052,state_or_taxonomy,SignedRankDelta,repaired_native_proxy,"CSRank(Delta(age_percentile_active_universe,72))",pass,6949596,6614442,6614442,335154,0,6614442,0.951774,0.951774,0.1884926099,6614442,6614442,6614442,6594090,0.9921040427992669,-1.0,0.8418576307455015,-0.003305745128085643
a7ffcore48se_1053,state_or_taxonomy,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(age_percentile_active_universe,72)),ZScore(Mean(age_percentile_active_universe,288)))",pass,6949596,6626492,6626492,323104,0,5221642,0.953508,0.751359,0.0031454075,6626492,6626492,6626492,6606249,0.9998715307036679,-0.9999999999999999,0.9811518091700746,0.010690060503823838
a7ffcore48se_1054,state_or_taxonomy,WinsorZ,repaired_native_proxy,"Clip(ZScore(Delta(age_percentile_active_universe,72)),-3,3)",pass,6949596,3579669,3579669,3369927,0,3577583,0.51509,0.51479,0.9850196509,3579669,3579669,3579669,3568699,0.9992133443685337,-0.9999999999999999,0.9876909371583894,-0.0084203934905112
a7ffcore48se_1055,state_or_taxonomy|state_or_taxonomy,AbsDelta,repaired_native_proxy,"Mul(Abs(Delta(age_percentile_active_universe,72)),Sign(Delta(kline_taker_buy_quote_share,72)))",pass,6949596,6609695,6609695,339901,0,3570508,0.951091,0.513772,0.0030596045,6609695,6609695,6609695,6589345,0.02362074417862588,-1.0,0.0016332998477592913,0.07070938965952861
a7ffcore48se_1056,state_or_taxonomy|state_or_taxonomy,CSRank,native,"Mul(CSRank(age_percentile_active_universe),Sign(Delta(kline_taker_buy_quote_share,72)))",pass,6949596,6609695,6609695,339901,0,6609695,0.951091,0.951091,0.5634211591,6609695,6609695,6609695,6589345,0.023855347327146018,-1.0,0.0018662232806354914,0.07034424806358508
a7ffcore48se_1057,state_or_taxonomy|state_or_taxonomy,Delta,native,"Mul(Delta(kline_taker_buy_quote_share,72),ZScore(Delta(listing_age_days,72)))",pass,6949596,6249476,6249476,700120,0,641943,0.899257,0.092371,0.0897784212,6249476,6249476,6249476,6230766,-0.026633628643101724,-1.0,0.0007403971079923861,0.0007116365376415391
a7ffcore48se_1058,state_or_taxonomy|state_or_taxonomy,Identity,native,"Mul(ZScore(age_percentile_active_universe),Sign(Delta(kline_taker_buy_quote_share,72)))",pass,6949596,6586111,6586111,363485,0,6583419,0.947697,0.94731,0.9897204605,6586111,6586111,6586111,6565895,0.02728918557212121,-1.0,0.0016858330288144884,0.0013914478754928571
a7ffcore48se_1059,state_or_taxonomy|state_or_taxonomy,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(age_percentile_active_universe,72)),Sign(Delta(kline_taker_buy_quote_share,72)))",pass,6949596,6609695,6609695,339901,0,6609695,0.951091,0.951091,0.5354838651,6609695,6609695,6609695,6589345,0.026859660547886733,-1.0,0.0008648869292757985,0.06520499072985429
a7ffcore48se_1060,state_or_taxonomy|state_or_taxonomy,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(age_percentile_active_universe,72)),ZScore(Mean(kline_taker_buy_quote_share,288)))",pass,6949596,6622219,6622219,327377,0,6622219,0.952893,0.952893,1.3553806626,6622219,6622219,6622219,6601976,0.9995114768904512,-0.9999999999999999,0.9843384941731238,0.00565950050407389
a7ffcore48se_1061,state_or_taxonomy|state_or_taxonomy,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(age_percentile_active_universe,72)),-3,3),Sign(Delta(kline_taker_buy_quote_share,72)))",pass,6949596,3576131,3576131,3373465,0,3574045,0.514581,0.514281,0.9838938821,3576131,3576131,3576131,3565162,0.026220729786437278,-0.9999999999999999,0.0009456311228806558,0.0011788815294573088
a7ffcore48se_1062,state_or_taxonomy|volatility_like,AbsDelta,repaired_native_proxy,"Mul(Abs(Delta(age_x_volatility,72)),Sign(Delta(kline_taker_buy_quote_share,72)))",pass,6949596,6586227,6586227,363369,0,6586227,0.947714,0.947714,0.0237022652,6586227,6586227,6586227,6565925,0.04303266797610532,-1.0,0.005173707447912634,0.026417156938228374
a7ffcore48se_1063,state_or_taxonomy|volatility_like,CSRank,native,"Mul(CSRank(age_x_volatility),Sign(Delta(kline_taker_buy_quote_share,72)))",pass,6949596,6609695,6609695,339901,0,6609695,0.951091,0.951091,0.5789037444,6609695,6609695,6609695,6589345,0.023181863487867313,-1.0,0.0014643587321115906,0.06521851390136799
a7ffcore48se_1064,state_or_taxonomy|volatility_like,Delta,native,"Mul(Delta(realized_vol_168h,72),ZScore(Delta(rolling_coverage_168h,72)))",pass,6949596,1053519,1053519,5896077,0,1052696,0.151594,0.151476,0.1297359643,1053519,1053519,1053519,1050192,0.9931212148544132,-1.0,0.7997840668369967,1.2403188808159577e-05
a7ffcore48se_1065,state_or_taxonomy|volatility_like,Identity,native,"Mul(ZScore(age_x_volatility),Sign(Delta(kline_taker_buy_quote_share,72)))",pass,6949596,6609695,6609695,339901,0,6609695,0.951091,0.951091,0.9926925261,6609695,6609695,6609695,6589345,0.03835257150437514,-1.0,0.006741778909401122,0.004850458223856347
a7ffcore48se_1066,state_or_taxonomy|volatility_like,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(age_x_volatility,72)),Sign(Delta(kline_taker_buy_quote_share,72)))",pass,6949596,6586227,6586227,363369,0,6586227,0.947714,0.947714,0.578631723,6586227,6586227,6586227,6565925,0.02598229833676234,-1.0,0.001646162424191141,0.05999800772072342
a7ffcore48se_1067,state_or_taxonomy|volatility_like,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(age_x_volatility,72)),ZScore(Mean(kline_taker_buy_quote_share,288)))",pass,6949596,6635004,6635004,314592,0,6635004,0.954732,0.954732,1.4135219856,6635004,6635004,6635004,6614603,0.9995395505147958,-1.0,0.9761930970827781,0.01232267624252964
a7ffcore48se_1068,state_or_taxonomy|volatility_like,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(age_x_volatility,72)),-3,3),Sign(Delta(kline_taker_buy_quote_share,72)))",pass,6949596,6586227,6586227,363369,0,6586227,0.947714,0.947714,0.759409927,6586227,6586227,6586227,6565925,0.02836794407149532,-1.0,0.0034709464420227126,0.0032050635252388092
a7ffcore48se_1069,volatility_like,AbsDelta,repaired_native_proxy,"Abs(Delta(trade_high,72))",pass,6949596,6913242,6913242,36354,0,6896133,0.994769,0.992307,181.9214453923,6913242,6913242,6901788,6892290,0.9881343406919906,-1.0,0.7714506437111883,-0.00187557704982731
a7ffcore48se_1070,volatility_like,CSRank,native,CSRank(realized_vol_168h),pass,6949596,6626394,6626394,323202,0,6626394,0.953493,0.953493,0.2886741494,6626394,6626394,6626394,6606018,0.9990994977018813,-0.9999999999999998,0.9661326721136277,0.006035328208807682
a7ffcore48se_1071,volatility_like,Delta,native,"Delta(realized_vol_168h,72)",pass,6949596,6590538,6590538,359058,0,6587346,0.948334,0.947875,0.0051519431,6590538,6590538,6590538,6570234,0.9923658972878028,-1.0,0.7359092145780003,0.14130706010755528
a7ffcore48se_1072,volatility_like,Identity,native,ZScore(realized_vol_168h),pass,6949596,6626394,6626394,323202,0,6626394,0.953493,0.953493,0.9984614038,6626394,6626394,6626394,6606018,0.9988389541185326,-1.0,0.9557533051312116,0.015686673737856486
a7ffcore48se_1073,volatility_like,SignedRankDelta,repaired_native_proxy,"CSRank(Delta(trade_high,72))",pass,6949596,6913242,6913242,36354,0,6913242,0.994769,0.994769,0.2886739663,6913242,6913242,6901788,6892290,0.946334616475612,-1.0,0.5053133676047878,0.01909914007221719
a7ffcore48se_1074,volatility_like,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(trade_high,72)),ZScore(Mean(trade_high,288)))",pass,6949596,6938142,6938142,11454,0,6929517,0.998352,0.997111,0.0037766563,6937644,6938142,6926190,6917140,0.9998934714944557,-1.0,0.9468122293523666,-0.004358342875043354
a7ffcore48se_1075,volatility_like,WinsorZ,repaired_native_proxy,"Clip(ZScore(Delta(trade_high,72)),-3,3)",pass,6949596,6913242,6913242,36354,0,6913242,0.994769,0.994769,0.2348149845,6913242,6913242,6901788,6892290,0.9237542748006674,-1.0,0.45779466925977064,0.030873736658066666
a7ffcore48se_1076,volatility_like|volatility_like,AbsDelta,repaired_native_proxy,"Mul(Abs(Delta(age_x_volatility,72)),Sign(Delta(realized_vol_168h,72)))",pass,6949596,6590538,6590538,359058,0,6587346,0.948334,0.947875,0.0244004504,6590538,6590538,6590538,6570234,0.9934273296751359,-1.0,0.7459753782888706,0.18701267770154
a7ffcore48se_1077,volatility_like|volatility_like,CSRank,native,"Mul(CSRank(age_x_volatility),Sign(Delta(realized_vol_168h,72)))",pass,6949596,6590538,6590538,359058,0,6587346,0.948334,0.947875,0.5787996141,6590538,6590538,6590538,6570234,0.9634510076892409,-0.9999999999999998,0.6101038666630129,0.21254010134719165
a7ffcore48se_1078,volatility_like|volatility_like,Delta,native,"Mul(Delta(realized_vol_168h,72),ZScore(Delta(realized_vol_24h,72)))",pass,6949596,6590538,6590538,359058,0,6587346,0.948334,0.947875,0.029302164,6590538,6590538,6590538,6570234,0.9740997603289204,-1.0,0.2544058559126075,0.0012628612772499187
a7ffcore48se_1079,volatility_like|volatility_like,Identity,native,"Mul(ZScore(age_x_volatility),Sign(Delta(realized_vol_168h,72)))",pass,6949596,6590538,6590538,359058,0,6587346,0.948334,0.947875,0.987179025,6590538,6590538,6590538,6570234,0.9701056363804548,-1.0,0.624662648272689,0.022705408400446426
a7ffcore48se_1080,volatility_like|volatility_like,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(age_x_volatility,72)),Sign(Delta(realized_vol_168h,72)))",pass,6949596,6590538,6590538,359058,0,6587346,0.948334,0.947875,0.5627910981,6590538,6590538,6590538,6570234,0.9595122222386475,-1.0,0.5847418992758526,0.2779748721640638
a7ffcore48se_1081,volatility_like|volatility_like,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(age_x_volatility,72)),ZScore(Mean(realized_vol_168h,288)))",pass,6949596,6638844,6638844,310752,0,6638844,0.955285,0.955285,0.8279326057,6638844,6638844,6638844,6618443,0.9998849897371657,-0.9999999999999999,0.9700460390056094,0.012743352920792936
