seed_id,semantic_pair,operator,stale_risk_tier,metric_rows,clean_label_count,min_control_ratio,median_control_ratio,max_original_spread,median_original_spread,max_original_tstat,clean_label_families,clean_horizons,arbitration_status
a7ffcore48se_0219,price_like|price_like,Identity,low,8,8,0.9939924220832212,0.9955865867840621,0.0002739727236391,0.0001343647887298,2.3239409406335865,2,4,diagnostic_clue
a7ffcore48se_1397,basis_premium_like|price_like,Identity,low,8,8,0.9929077964100816,0.9965697931827215,0.0002746777773361,0.00013324112495775,2.3060172498027063,2,4,diagnostic_clue
a7ffcore48se_0248,state_or_taxonomy|state_or_taxonomy,SignedRankDelta,low,8,6,0.7880125372922985,0.8829837651727406,0.0003375051388064,9.457648063826341e-05,3.1181507684735434,2,3,strict_replay_clue
a7ffcore48se_1159,funding_like|funding_like,WinsorZ,medium,8,6,0.9444484924250162,0.9684016692838455,0.0018563000938473,0.0007077951971748,3.5932684867623523,2,3,diagnostic_clue
a7ffcore48se_0824,basis_premium_like|basis_premium_like,Identity,medium,8,6,0.9961456973866712,0.9985147926596885,0.0003714883750779,0.00017570652402,8.577826347932586,2,3,diagnostic_clue
a7ffcore48se_0545,basis_premium_like,Delta,high,8,6,0.9988639828528516,0.9994415556572671,0.0006403198115579,0.0005992267305502,22.72852243730104,2,3,diagnostic_clue
a7ffcore48se_0274,basis_premium_like,Delta,high,8,6,0.9988302332005524,0.9995126804216385,0.0007570525176162,0.0007366030307918499,23.440599994610075,2,3,diagnostic_clue
a7ffcore48se_1446,funding_like|positioning_like,Identity,medium,8,4,0.7158992088154902,0.9649860951179887,0.0013652481756405,0.0007053955450037,3.4726394395690336,2,2,diagnostic_clue
a7ffcore48se_1540,positioning_like|state_or_taxonomy,Identity,medium,8,4,0.9434494018175402,1.0160331129538587,0.0012892804033839,0.00049769115603305,8.368158230024012,2,2,diagnostic_clue
a7ffcore48se_1456,funding_like|price_like,WinsorZ,low,8,4,0.9772762505741288,2.9471855537070466,0.0002577028790302,3.016117069832893e-05,1.243633925633977,2,2,diagnostic_clue
a7ffcore48se_1566,price_like|state_or_taxonomy,SpreadShortLong,high,8,2,0.9994652219325342,1.0000000705125187,0.0004326285932313,2.2073500918503813e-05,2.6750443873758414,2,1,diagnostic_clue
a7ffcore48se_0010,basis_premium_like|basis_premium_like,Identity,low,8,2,0.9981291952276736,1.0003199306849244,0.0002216831407128,0.00019244961161799998,10.618228196740178,2,1,diagnostic_clue
a7ffcore48se_0013,basis_premium_like|basis_premium_like,WinsorZ,low,8,2,0.999263829267396,1.003412651847056,0.0006052710554738,0.00018412379987019998,5.110217248453211,2,1,diagnostic_clue
a7ffcore48se_0001,basis_premium_like,CSRank,low,8,2,0.9972979890989828,1.004154337323003,0.0008878047972042,0.0007336946163769,29.494329373462023,2,1,diagnostic_clue
a7ffcore48se_1355,basis_premium_like,Identity,medium,8,2,0.9972979890989828,1.004154337323003,0.0008878047972042,0.0007336946163769,29.494329373462023,2,1,diagnostic_clue
a7ffcore48se_1557,price_like|price_like,Identity,medium,8,2,0.9973267772301404,1.0111659022049588,0.0001714943145553,8.110388947320805e-05,2.2317844874095987,2,1,diagnostic_clue
a7ffcore48se_1509,liquidity_like|state_or_taxonomy,SpreadShortLong,high,8,2,0.9998115002066608,1.0122843737920193,0.0004306439101126,0.00018092983104249998,1.9716987200910367,2,1,diagnostic_clue
a7ffcore48se_0090,funding_like|liquidity_like,WinsorZ,low,8,2,0.99808428812331,1.0129810432528294,0.0015323718097072,0.0007639283578881,2.613471589332614,2,1,diagnostic_clue
a7ffcore48se_1188,funding_like|state_or_taxonomy,AbsDelta,low,8,2,0.9801672809854658,1.0327098021811734,0.0010150337368827,0.00047626365560965,2.172372615557331,2,1,diagnostic_clue
a7ffcore48se_0147,liquidity_like|positioning_like,CSRank,medium,8,2,0.9999342305808092,1.0527279776767817,0.00011671589437,3.3851630800370006e-05,1.2571025129247697,2,1,diagnostic_clue
a7ffcore48se_0740,positioning_like|state_or_taxonomy,Identity,high,8,2,0.949673127767186,1.0545850685253662,0.0009457963097221,0.0005131292395073,7.561424441105445,2,1,diagnostic_clue
a7ffcore48se_0029,basis_premium_like|liquidity_like,CSRank,low,8,2,0.9585804183457146,1.1329328061673276,0.0002102525140473,-4.7328671007326076e-05,1.7635364625251124,2,1,diagnostic_clue
a7ffcore48se_1704,funding_like|positioning_like,WinsorZ,medium,8,2,0.947724775732408,1.1811068498775539,0.0010875085865339,0.00021752352739495,1.7228646925733409,2,1,diagnostic_clue
a7ffcore48se_0671,generic_numeric|price_like,Identity,high,8,2,0.9834681763919854,1.316924321302099,0.0002077170971018,6.787856833991894e-05,1.4336356761568096,2,1,diagnostic_clue
a7ffcore48se_0775,price_like|volatility_like,Identity,high,8,2,0.9998040757555784,1.3300223986185036,0.000370956386023,7.841701885112402e-05,2.572525849575972,2,1,diagnostic_clue
a7ffcore48se_1195,funding_like|volatility_like,AbsDelta,high,8,2,0.8717253352667041,1.626964649152273,0.0004533884499814,3.235965365698691e-05,1.4922924553564734,2,1,diagnostic_clue
a7ffcore48se_1249,liquidity_like|state_or_taxonomy,WinsorZ,medium,8,2,0.7969328766619961,1.8814819567704573,8.13583161477525e-05,6.908182504377638e-05,1.1694653086195057,2,1,diagnostic_clue
a7ffcore48se_0176,positioning_like,Delta,low,8,2,0.9995995076731392,2.1993540146726125,9.860361484408636e-05,1.5361892537902284e-05,1.206795808238648,2,1,diagnostic_clue
a7ffcore48se_0682,generic_numeric|volatility_like,AbsDelta,high,8,2,0.9540656539976634,3.147040118725246,9.300686788783856e-06,2.124670557520082e-06,0.1414786964826389,2,1,diagnostic_clue
a7ffcore48se_1393,basis_premium_like|positioning_like,WinsorZ,medium,8,2,0.9996158636067284,3.5044416608367808,0.0001358086614396,1.1175474983278698e-06,1.1360660386433508,2,1,diagnostic_clue
a7ffcore48se_0681,generic_numeric|state_or_taxonomy,WinsorZ,high,8,2,0.7791506753445784,4.076405208882539,0.0004715746051294,5.2737446791410543e-05,1.1255673198828209,2,1,diagnostic_clue
a7ffcore48se_0785,state_or_taxonomy,WinsorZ,high,8,2,0.7791506753445784,4.076405208882539,0.0004715746051294,5.2737446791410543e-05,1.1255673198828209,2,1,diagnostic_clue
a7ffcore48se_0381,funding_like|state_or_taxonomy,SignedRankDelta,low,8,2,0.7862962143664061,4.281566795059296,0.0001350802769589,4.3924523987978897e-05,0.4708876866490715,2,1,diagnostic_clue
a7ffcore48se_1466,funding_like|volatility_like,Delta,medium,8,2,0.9966925022007836,5.731682111506381,0.000176387352181,3.1670939018925215e-06,1.3924059965418538,2,1,diagnostic_clue
a7ffcore48se_0182,positioning_like|positioning_like,CSRank,medium,8,2,0.998709326380601,16.262302431257357,7.351489650021532e-05,1.881285440847519e-05,2.3144128903081818,2,1,diagnostic_clue
a7ffcore48se_0906,funding_like|positioning_like,CSRank,high,8,0,0.7141658710929897,0.8659393085762674,-0.0002594324202612,-0.000784530186774,-2.361879923694416,0,0,rejected
a7ffcore48se_1388,basis_premium_like|positioning_like,CSRank,medium,8,0,0.902358178172584,0.909537009669982,-6.968403586951872e-05,-0.00017521996075345,-1.889275956185772,0,0,rejected
a7ffcore48se_0384,funding_like|volatility_like,AbsDelta,medium,8,0,0.9351162702137538,0.950364385028492,-0.0003183189576842,-0.0013995071322910001,-2.428911547453715,0,0,rejected
a7ffcore48se_1450,funding_like|price_like,AbsDelta,low,8,0,0.7488217744559431,0.967129655281201,-3.833282282951898e-05,-0.00011089381925717104,-0.7603340077391536,0,0,rejected
a7ffcore48se_0638,funding_like|positioning_like,SignedRankDelta,high,8,0,0.9467015243152292,0.9774288845560842,-0.0002024626292011,-0.0006788707684349,-1.5282611293473312,0,0,rejected
a7ffcore48se_1419,funding_like,SignedRankDelta,high,8,0,0.9757644788518768,0.9871634204835559,-9.095299263977746e-05,-0.0004466596134154,-2.164985926392393,0,0,rejected
a7ffcore48se_1421,funding_like,WinsorZ,high,8,0,0.9757644788518768,0.9871634204835559,-9.095299263977746e-05,-0.0004466596134154,-2.164985926392393,0,0,rejected
a7ffcore48se_1503,liquidity_like|price_like,WinsorZ,low,8,0,0.9858975640795864,0.9893274495801602,-9.094644060405298e-05,-0.000268453635325,-3.299005796688477,0,0,rejected
a7ffcore48se_0173,liquidity_like|volatility_like,WinsorZ,low,8,0,0.9852542968374032,0.9899503854990763,-8.110078318510877e-05,-0.00029937533273015,-3.001324683269152,0,0,rejected
a7ffcore48se_0710,liquidity_like|volatility_like,AbsDelta,medium,8,0,0.9872207598033746,0.9920652256208804,-2.1473145601623168e-05,-0.00011170312788075,-0.8270680207022982,0,0,rejected
a7ffcore48se_1457,funding_like|state_or_taxonomy,AbsDelta,medium,8,0,0.639904116098397,0.993302628604989,-0.0001190434300286,-0.001098916525723,-0.8733908762827526,0,0,rejected
a7ffcore48se_0688,generic_numeric|volatility_like,WinsorZ,high,8,0,0.9899882565325332,0.9943749911864519,-6.45424151454437e-05,-0.0002842771032156,-2.3053061125628136,0,0,rejected
a7ffcore48se_0634,funding_like|positioning_like,AbsDelta,medium,8,0,0.955529396906675,0.9956685926787274,-0.0004077140601254,-0.0010819053869054501,-1.6105599739160987,0,0,rejected
a7ffcore48se_0686,generic_numeric|volatility_like,SignedRankDelta,high,8,0,0.9918917374179336,0.996113236880326,-5.900882941650855e-05,-0.00013814635171294998,-1.7754008802204688,0,0,rejected
a7ffcore48se_0211,price_like,Delta,low,8,0,0.9950110953857056,0.9971316591379839,-0.0001294475318129,-0.000309921846457,-2.806076978108404,0,0,rejected
a7ffcore48se_1552,price_like,SignedRankDelta,low,8,0,0.9950110953857056,0.9971975765850896,-0.0001294475318129,-0.000309921846457,-2.806076978108404,0,0,rejected
a7ffcore48se_1554,price_like,WinsorZ,low,8,0,0.9954849539331092,0.9974221058583941,-0.0001294283452021,-0.00030986425652400004,-2.8056753992312,0,0,rejected
a7ffcore48se_0034,basis_premium_like|liquidity_like,WinsorZ,low,8,0,0.9978941343998924,0.9985439830519796,-8.613816431530487e-05,-0.0002856175834337,-3.236177611944272,0,0,rejected
a7ffcore48se_0878,funding_like,CSRank,high,8,0,0.9374048757553242,0.9988251422953823,-7.532620053312381e-05,-0.00034763949267525,-1.7037598250350146,0,0,rejected
a7ffcore48se_0217,price_like|price_like,CSRank,low,8,0,0.9972808625476226,0.9992283271387126,-7.604985131056312e-05,-0.00011100013344922635,-1.6017874394358882,0,0,rejected
a7ffcore48se_1401,basis_premium_like|state_or_taxonomy,AbsDelta,high,8,0,0.9968667221404096,0.9993389315648951,-3.0463929928687354e-05,-0.00018829310182945,-1.264133768245596,0,0,rejected
a7ffcore48se_0000,basis_premium_like,AbsDelta,high,8,0,0.996535847165455,0.9993834559364909,-2.756849662278835e-05,-0.00017118314120925,-1.1630302064419749,0,0,rejected
a7ffcore48se_0752,price_like,CSRank,high,8,0,0.999241975608836,0.9994081108265958,-6.521248399919821e-05,-0.00027437469785915,-1.4680261126540617,0,0,rejected
a7ffcore48se_0754,price_like,Identity,high,8,0,0.9990792971142202,0.9995087975054139,-6.521248399919821e-05,-0.00027437469785915,-1.4680261126540617,0,0,rejected
a7ffcore48se_1414,basis_premium_like|volatility_like,WinsorZ,medium,8,0,0.9979673507552034,0.9995151721904223,-2.55848550440968e-05,-0.00016197914137269998,-0.92960088284332,0,0,rejected
a7ffcore48se_0192,positioning_like|price_like,SignedRankDelta,low,8,0,0.998997902832885,0.9995849353860253,-7.942078717863637e-05,-0.0001221014476643,-1.0160692678730114,0,0,rejected
a7ffcore48se_1561,price_like|state_or_taxonomy,AbsDelta,low,8,0,0.9998294437347818,0.9999824031859683,-5.5212239177653925e-05,-7.680315044187788e-05,-1.219278796597397,0,0,rejected
a7ffcore48se_0910,funding_like|positioning_like,SpreadShortLong,high,8,0,1.0,1.0,0.0324440789258119,0.00999738220477155,8.2919797893617,0,0,rejected
a7ffcore48se_1434,funding_like|generic_numeric,SpreadShortLong,high,8,0,1.0,1.0,0.0222555101030017,0.008747013409250999,6.666238189510239,0,0,rejected
a7ffcore48se_1186,funding_like|price_like,SpreadShortLong,high,8,0,1.0,1.0,0.002788239912625,0.000788138758677,10.17396734407764,0,0,rejected
a7ffcore48se_0158,liquidity_like|price_like,SpreadShortLong,high,8,0,1.0,1.0,0.0011733599111874,0.00036667182527835,6.307029802508418,0,0,rejected
a7ffcore48se_1385,basis_premium_like|liquidity_like,SpreadShortLong,high,8,0,1.0,1.0,0.0010754436598862,0.00033539861247570003,5.818773074052484,0,0,rejected
a7ffcore48se_0492,price_like|price_like,SpreadShortLong,high,8,0,1.0,1.0,0.0008632437645708,0.00043028345286070006,4.635605420850721,0,0,rejected
a7ffcore48se_1656,basis_premium_like|price_like,SpreadShortLong,high,8,0,1.0,1.0,0.0008594138431994,0.00042920464887444997,4.623173251494693,0,0,rejected
a7ffcore48se_1575,state_or_taxonomy,AbsDelta,low,8,0,1.0,1.0,0.0004971947945803,0.00015217895074085,4.625522272057851,0,0,rejected
a7ffcore48se_1590,state_or_taxonomy|volatility_like,Delta,high,8,0,1.0,1.0,0.0004710027506984,0.00029569321881595004,3.632529407553492,0,0,rejected
a7ffcore48se_1183,funding_like|price_like,Delta,low,8,0,1.0,1.0,0.0002779827047542,0.00011882555525175437,1.714228302527685,0,0,rejected
a7ffcore48se_0199,positioning_like|state_or_taxonomy,SignedRankDelta,low,8,0,1.0,1.0,1.864793860268022e-05,-3.459796254279265e-05,0.1762575122880763,0,0,rejected
a7ffcore48se_0121,generic_numeric|positioning_like,Delta,low,8,0,1.0,1.0,-2.0621764514361453e-05,-2.3949283581362017e-05,-0.2537633872732646,0,0,rejected
a7ffcore48se_0999,positioning_like|positioning_like,SpreadShortLong,high,8,0,1.0,1.0,-2.3640743450353266e-05,-0.00013030985410348903,-0.8762701075935029,0,0,rejected
a7ffcore48se_0187,positioning_like|positioning_like,WinsorZ,medium,8,0,1.0,1.0,-2.7027990123262496e-05,-0.0001266877523315,-1.082650635239654,0,0,rejected
a7ffcore48se_0174,positioning_like,AbsDelta,medium,8,0,1.0,1.0,-2.7805652627463385e-05,-9.607721361009795e-05,-1.0833544269791011,0,0,rejected
a7ffcore48se_0119,generic_numeric|positioning_like,AbsDelta,medium,8,0,1.0,1.0,-3.224800701687102e-05,-0.00013126841413162342,-1.2335320754629857,0,0,rejected
a7ffcore48se_1537,positioning_like|state_or_taxonomy,AbsDelta,medium,8,0,1.0,1.0,-3.224800701687102e-05,-0.00013126841413162342,-1.2335320754629857,0,0,rejected
a7ffcore48se_0181,positioning_like|positioning_like,AbsDelta,medium,8,0,1.0,1.0,-3.607087998546618e-05,-0.00024651171893825,-1.3180209282403546,0,0,rejected
a7ffcore48se_1605,volatility_like|volatility_like,Identity,medium,8,0,1.0,1.0,-3.626118747226005e-05,-0.00019176859297510352,-1.0822021456458348,0,0,rejected
a7ffcore48se_1579,state_or_taxonomy,SpreadShortLong,high,8,0,1.0,1.0,-4.2068006150279936e-05,-9.74226058475461e-05,-0.4608954417874827,0,0,rejected
a7ffcore48se_0009,basis_premium_like|basis_premium_like,Delta,medium,8,0,1.0,1.0,-4.399314894556571e-05,-8.695291055256169e-05,-1.027157329206051,0,0,rejected
a7ffcore48se_1169,funding_like|liquidity_like,Delta,medium,8,0,1.0,1.0,-5.036789980437532e-05,-0.00040474372675055,-1.1021821680598982,0,0,rejected
a7ffcore48se_0452,positioning_like|positioning_like,AbsDelta,high,8,0,1.0,1.0,-5.842704553381236e-05,-0.00029316451230465,-2.113759574972835,0,0,rejected
a7ffcore48se_0179,positioning_like,SpreadShortLong,high,8,0,1.0,1.0,-5.859340692489186e-05,-0.00013759525413665,-0.7722094735768882,0,0,rejected
a7ffcore48se_0032,basis_premium_like|liquidity_like,SignedRankDelta,medium,8,0,1.0,1.0,-6.664924959250898e-05,-0.0002653757470066,-2.397132902447707,0,0,rejected
a7ffcore48se_0395,generic_numeric|positioning_like,SignedRankDelta,high,8,0,1.0,1.0,-6.719755866329652e-05,-0.0002862175088821,-2.387046493864032,0,0,rejected
a7ffcore48se_0397,generic_numeric|positioning_like,WinsorZ,high,8,0,1.0,1.0,-6.719755866329652e-05,-0.0002862175088821,-2.387046493864032,0,0,rejected
a7ffcore48se_0449,positioning_like,SignedRankDelta,high,8,0,1.0,1.0,-6.820764664527854e-05,-0.00029240776502855,-2.468658909198924,0,0,rejected
a7ffcore48se_1148,funding_like,Delta,high,8,0,1.0,1.0,-7.077493370160583e-05,-0.00033513799764465,-1.6737493815204494,0,0,rejected
a7ffcore48se_0239,state_or_taxonomy,Delta,low,8,0,1.0,1.0,-7.446529546878401e-05,-9.70040058639096e-05,-1.1863323625659656,0,0,rejected
a7ffcore48se_1578,state_or_taxonomy,SignedRankDelta,low,8,0,1.0,1.0,-7.446529546878401e-05,-9.70040058639096e-05,-1.1863323625659656,0,0,rejected
a7ffcore48se_1580,state_or_taxonomy,WinsorZ,low,8,0,1.0,1.0,-7.446529546878401e-05,-9.70040058639096e-05,-1.1863323625659656,0,0,rejected
a7ffcore48se_0509,state_or_taxonomy,CSRank,low,8,0,1.0,1.0,-0.0001264500093112,-0.00013888503632445,-1.5788347992631862,0,0,rejected
a7ffcore48se_0511,state_or_taxonomy,Identity,low,8,0,1.0,1.0,-0.0001264500093112,-0.00013888503632445,-1.5788347992631862,0,0,rejected
a7ffcore48se_0550,basis_premium_like|basis_premium_like,AbsDelta,medium,8,0,1.0,1.0,-0.0001417140364819,-0.00017682647608095,-1.577888978876854,0,0,rejected
a7ffcore48se_0007,basis_premium_like|basis_premium_like,AbsDelta,low,8,0,1.0,1.0,-0.0001577628149703,-0.0001713431520577,-1.5558219722005426,0,0,rejected
a7ffcore48se_1611,basis_premium_like,Delta,medium,8,0,1.0,1.0,-0.0002634852809269,-0.00028764848190705,-2.021919328412076,0,0,rejected
a7ffcore48se_1354,basis_premium_like,Delta,medium,8,0,1.0,1.0,-0.0003194001944171,-0.00039868767302795,-2.757858548823206,0,0,rejected
a7ffcore48se_0464,positioning_like|price_like,SpreadShortLong,high,8,0,1.000003130000208,1.0000344846866307,0.0004661090627759,0.00027146751575425,2.9705291932116573,0,0,rejected
a7ffcore48se_0603,basis_premium_like|volatility_like,SignedRankDelta,high,8,0,0.9974660317420594,1.0000432475927914,-4.987416023008204e-05,-0.0002413671003635,-1.6734725717408443,0,0,rejected
a7ffcore48se_0178,positioning_like,SignedRankDelta,medium,8,0,1.0,1.0002303149443486,-2.9737828074428302e-05,-0.00023875869146489998,-1.0876434829843946,0,0,rejected
a7ffcore48se_0180,positioning_like,WinsorZ,medium,8,0,1.0,1.0002303149443486,-2.9737828074428302e-05,-0.00023875869146489998,-1.0876434829843946,0,0,rejected
a7ffcore48se_1565,price_like|state_or_taxonomy,SignedRankDelta,low,8,0,1.0003270664407191,1.0004023741251806,-2.835688061016221e-05,-4.6935582413465556e-05,-0.602352192940073,0,0,rejected
a7ffcore48se_1400,basis_premium_like|price_like,WinsorZ,low,8,0,0.9994065170792892,1.000555915682233,-6.41163628536169e-05,-0.0001748343068773,-1.9980540012463448,0,0,rejected
a7ffcore48se_1412,basis_premium_like|volatility_like,SignedRankDelta,medium,8,0,0.9977912672786716,1.000559630206241,-5.703563387306349e-05,-0.000158552684767,-1.964152170372614,0,0,rejected
a7ffcore48se_1155,funding_like|funding_like,Delta,high,8,0,1.0,1.0006729812516735,0.0068533011295104,0.0017313805891321001,29.265188533463835,0,0,rejected
a7ffcore48se_1562,price_like|state_or_taxonomy,CSRank,low,8,0,1.0001487987926183,1.0011837498589238,-4.668842672764872e-05,-6.276107348820542e-05,-0.7466380619274904,0,0,rejected
a7ffcore48se_0403,generic_numeric|price_like,WinsorZ,medium,8,0,1.0010782441079558,1.0015147512932945,-2.5823375954709164e-05,-0.0002129628080312,-0.9279066447040074,0,0,rejected
a7ffcore48se_1493,liquidity_like|positioning_like,Identity,low,8,0,1.00071472279518,1.0019910804535206,-3.3507410799354504e-05,-4.171835592761526e-05,-0.5003136709479191,0,0,rejected
a7ffcore48se_0776,price_like|volatility_like,SignedRankDelta,high,8,0,0.9992323987828056,1.0024113834630586,-4.1507254822152726e-05,-0.00016797064505515,-1.4249736899799688,0,0,rejected
a7ffcore48se_0684,generic_numeric|volatility_like,Delta,high,8,0,1.0,1.0029989807102484,0.0028872451578847,-0.00121273992148605,1.9032751247945163,0,0,rejected
a7ffcore48se_1613,basis_premium_like,SignedRankDelta,medium,8,0,1.0002367119639413,1.0032042339728304,0.000165428212761,-8.020286005322366e-05,1.1239190320571422,0,0,rejected
a7ffcore48se_0672,generic_numeric|price_like,SignedRankDelta,high,8,0,0.9982501371791132,1.0034811551863898,-4.6161036889468735e-05,-0.0001131745340522259,-1.3740523444213046,0,0,rejected
a7ffcore48se_0696,liquidity_like|price_like,AbsDelta,medium,8,0,0.9920424276009604,1.003537906879001,-3.460521065774123e-05,-0.00014660514730625,-1.311421051911679,0,0,rejected
a7ffcore48se_0674,generic_numeric|price_like,WinsorZ,high,8,0,0.9997329469647264,1.0037385863773711,-5.553441871128653e-05,-0.0002737423370976,-1.9549205071635736,0,0,rejected
a7ffcore48se_0220,price_like|price_like,SignedRankDelta,low,8,0,0.9988959988500768,1.0044271088942676,-8.009279038755478e-05,-0.00013515730057091083,-1.654264595309872,0,0,rejected
a7ffcore48se_1398,basis_premium_like|price_like,SignedRankDelta,low,8,0,0.9990875809248312,1.0047598834346152,-7.792582529989443e-05,-0.00013750987142124594,-1.661191608865497,0,0,rejected
a7ffcore48se_0415,generic_numeric|volatility_like,SignedRankDelta,medium,8,0,1.0024248940990814,1.0053979651548013,-5.026671816470639e-05,-0.00020070855382175,-1.7204317978623878,0,0,rejected
a7ffcore48se_0175,positioning_like,CSRank,high,8,0,0.9992991443335756,1.0056391734464243,-4.718681615205371e-05,-0.0002229468206484,-1.4287442739879916,0,0,rejected
a7ffcore48se_0126,generic_numeric|price_like,AbsDelta,medium,8,0,0.9885910114607128,1.0057661943989893,0.0001873378651528,-0.00010448278409358865,1.3688885829895985,0,0,rejected
a7ffcore48se_0123,generic_numeric|positioning_like,SignedRankDelta,medium,8,0,1.0,1.0065433369183534,-2.736719458338352e-05,-0.00022291664870995,-0.9821045165492832,0,0,rejected
a7ffcore48se_0125,generic_numeric|positioning_like,WinsorZ,medium,8,0,1.0,1.0065433369183534,-2.736719458338352e-05,-0.00022291664870995,-0.9821045165492832,0,0,rejected
a7ffcore48se_1541,positioning_like|state_or_taxonomy,SignedRankDelta,medium,8,0,1.0,1.0065433369183534,-2.736719458338352e-05,-0.00022291664870995,-0.9821045165492832,0,0,rejected
a7ffcore48se_1543,positioning_like|state_or_taxonomy,WinsorZ,medium,8,0,1.0,1.0065433369183534,-2.736719458338352e-05,-0.00022291664870995,-0.9821045165492832,0,0,rejected
a7ffcore48se_0222,price_like|price_like,WinsorZ,low,8,0,0.9986289645939572,1.0070898280764005,-6.588144545784384e-05,-0.00017296679787784998,-1.861777288931852,0,0,rejected
a7ffcore48se_0755,price_like,SignedRankDelta,high,8,0,1.0051907064658785,1.0073661026910496,-3.985475696258316e-05,-6.445090594540286e-05,-0.7081230928955143,0,0,rejected
a7ffcore48se_0778,price_like|volatility_like,WinsorZ,high,8,0,1.001149875925885,1.0074036872768954,-7.530053243816988e-05,-0.00035862323041070004,-2.679849373211963,0,0,rejected
a7ffcore48se_0417,generic_numeric|volatility_like,WinsorZ,medium,8,0,0.9951251470375704,1.0074482224686458,-2.7849794905964688e-05,-0.00029105578559345,-1.0189776126387844,0,0,rejected
a7ffcore48se_0898,funding_like|liquidity_like,AbsDelta,medium,8,0,0.965610093691788,1.007507593256983,-0.0002066968037469,-0.00057159459081105,-1.679233318010133,0,0,rejected
a7ffcore48se_0483,price_like,Identity,low,8,0,0.9999684038323214,1.0092659611197228,-0.0002273397460389,-0.00027474795024465,-1.2091005834291608,0,0,rejected
