candidate_id,interval,horizon,motif_family,expression,gross_recent_ls_annualized,turnover_mean,net_low_1bp,net_normal_5bp,net_stress_2x_10bp,net_stress_5x_25bp
crypto_a1_5m_1_basis_funding_state_d73ebd1b7def,5m,1,basis_funding_state,"Mul(Rank(premium_index),ZScore(latest_known_funding_rate))",0.9200397770239716,0.4629834801049293,-3.946842565839045,-23.41437193729111,-47.748783651606196,-120.75201879455145
crypto_a1_5m_1_basis_funding_state_3f54e72c0b92,5m,1,basis_funding_state,"Mul(Rank(premium_index),ZScore(funding_rate_persistence_3))",0.1969857799556341,0.5200016752140657,-5.269271829894625,-27.13430226929566,-54.46559031854696,-136.45945446630083
crypto_a1_5m_1_momentum_volatility_state_7805a377f6b2,5m,1,momentum_volatility_state,"Mul(Rank(ret_6),ZScore(realized_vol_12))",0.5871799151870707,0.3783699405679737,-3.3902449000634682,-19.299944161065625,-39.18706823731832,-98.84844046607643
crypto_a1_5m_1_momentum_volatility_state_21b47af08a7e,5m,1,momentum_volatility_state,"Mul(Rank(ret_3),ZScore(realized_vol_24))",0.7311182526702338,0.3889199818772296,-3.357208596823204,-19.71051599479695,-40.152150242264135,-101.4770529846657
crypto_a1_5m_1_momentum_volatility_state_2a475914f204,5m,1,momentum_volatility_state,"Mul(Rank(ret_3),ZScore(realized_vol_12))",0.4676431217313748,0.4403909340460608,-4.161746376960816,-22.679304371729582,-45.826251865190535,-115.2670943455734
crypto_a1_5m_1_momentum_liquidity_state_d7d5931b0574,5m,1,momentum_liquidity_state,"Mul(Rank(ret_6),ZScore(avg_trade_size_quote))",1.509104653371352,0.3979509086132654,-2.674155297971294,-19.407195103341877,-40.323494860055106,-103.0723941301948
crypto_a1_5m_1_momentum_liquidity_state_6ac032c57bbf,5m,1,momentum_liquidity_state,"Mul(Rank(ret_3),ZScore(avg_trade_size_quote))",1.5792474244856298,0.4696919509771447,-3.3581543641861162,-23.107761518873097,-47.794770462231824,-121.855797292308
crypto_a1_5m_3_price_momentum_continuation_a8e876750c29,5m,3,price_momentum_continuation,Rank(ret_6),3.151935357978757,0.6566344187959018,0.8510883545179166,-8.352299659325443,-19.856534676629643,-54.36923972854224
crypto_a1_5m_3_price_momentum_continuation_293a621a412a,5m,3,price_momentum_continuation,Rank(ret_3),2.7856831031742413,0.8886439522868577,-0.32812530563890796,-12.783358940891505,-28.35240098495725,-75.05952711715449
crypto_a1_5m_3_price_momentum_continuation_64c925ce4e15,5m,3,price_momentum_continuation,Rank(ret_12),2.3799305746157664,0.4847536483497238,0.6813537907983342,-6.112953344471395,-14.605837263558556,-40.084489020820044
crypto_a1_5m_3_price_momentum_continuation_6d680d240e85,5m,3,price_momentum_continuation,Rank(ret_1),2.3154195054293774,1.4908834089083314,-2.9086359593854154,-23.80485781864459,-49.92513514271856,-128.28596711494043
crypto_a1_5m_3_basis_premium_continuation_28eb4f27e726,5m,3,basis_premium_continuation,Rank(mark_index_ratio),1.5124640715801954,0.8460440200568812,-1.4520741746991164,-13.310227159816362,-28.13291839121292,-72.6009920854026
crypto_a1_5m_3_basis_premium_continuation_60cb13a9aa5b,5m,3,basis_premium_continuation,Rank(premium_index),1.2920582577213977,0.9457573300133636,-2.021875426645429,-15.277610164112733,-31.847278585946864,-81.55628385144925
crypto_a1_5m_3_basis_premium_continuation_d50742583d8e,5m,3,basis_premium_continuation,Rank(mark_minus_index),0.4458215241004497,0.178166630497272,-0.1784743491619914,-2.6756578422117556,-5.797137208523961,-15.161575307460577
crypto_a1_5m_3_price_basis_confirmation_599a8a707e2f,5m,3,price_basis_confirmation,"Mul(Rank(ret_6),Rank(mark_index_ratio))",3.0232275669897817,0.872965471553723,-0.0356434453344634,-12.271127494631445,-27.56548255625267,-73.44854774111636
crypto_a1_5m_3_price_basis_confirmation_ca6bc6ca4b5c,5m,3,price_basis_confirmation,"Mul(Rank(ret_6),Rank(premium_index))",3.0316553314652417,0.9326221288163472,-0.23625260790723912,-13.307884365397161,-29.647424062259564,-78.66604315284678
crypto_a1_5m_3_price_basis_confirmation_900851cca6b1,5m,3,price_basis_confirmation,"Mul(Rank(ret_3),Rank(mark_index_ratio))",2.8627149412248944,0.9748832109284874,-0.5532758298685256,-14.217238914242206,-31.297192769709305,-82.5370543361106
crypto_a1_5m_3_price_basis_confirmation_0b32e646c855,5m,3,price_basis_confirmation,"Mul(Rank(ret_3),Rank(premium_index))",2.905637834671924,1.028939322985079,-0.6997655530677931,-15.121379104026659,-33.148396042725246,-87.229446858821
crypto_a1_5m_3_price_basis_confirmation_9338a241fcb8,5m,3,price_basis_confirmation,"Mul(Rank(ret_12),Rank(mark_index_ratio))",2.7338898327281407,0.8015328208701215,-0.0746811716007647,-11.308965188916387,-25.351820210560913,-67.4803852754945
crypto_a1_5m_3_price_basis_confirmation_0fc6f321b88d,5m,3,price_basis_confirmation,"Mul(Rank(ret_12),Rank(premium_index))",2.8431882898441017,0.868792665608236,-0.20106121044715763,-12.378059211612193,-27.59930671306849,-73.26304921743737
crypto_a1_5m_3_price_funding_state_5f6bddf25f04,5m,3,price_funding_state,"Mul(Rank(ret_6),ZScore(latest_known_funding_rate))",1.2728153548031238,0.3079005379721534,0.19393186974869825,-4.121602070469004,-9.516019495741132,-25.699271771557513
crypto_a1_5m_3_price_funding_state_70021f22b73b,5m,3,price_funding_state,"Mul(Rank(ret_6),ZScore(funding_rate_persistence_3))",0.9163496976112312,0.329864878756382,-0.23949683755113138,-4.862882978200581,-10.642115654012393,-27.979813681447833
crypto_a1_5m_3_price_funding_state_6ef860a28018,5m,3,price_funding_state,"Mul(Rank(ret_3),ZScore(latest_known_funding_rate))",1.0576633643919604,0.4020666049883306,-0.3511780194871499,-5.986543555003591,-13.030750474399143,-34.163371232585796
crypto_a1_5m_3_price_funding_state_ce6a9fa532f1,5m,3,price_funding_state,"Mul(Rank(ret_3),ZScore(funding_rate_persistence_3))",0.8782790420078296,0.4435129238957864,-0.675790243323006,-6.8920673846463485,-14.662413811300526,-37.97345309126306
crypto_a1_5m_3_price_funding_state_95b7397fd767,5m,3,price_funding_state,"Mul(Rank(ret_12),ZScore(latest_known_funding_rate))",1.1519167888819648,0.2374235207669434,0.3199847721145951,-3.0077432949548832,-7.1674033787917315,-19.646383630302275
crypto_a1_5m_3_price_funding_state_42f50f17e23d,5m,3,price_funding_state,"Mul(Rank(ret_12),ZScore(funding_rate_persistence_3))",0.7025330136023005,0.2470521943400608,-0.16313787536527258,-3.6258214312355648,-7.95417587607343,-20.939239210587026
crypto_a1_5m_3_basis_funding_state_631beb473183,5m,3,basis_funding_state,"Mul(Rank(mark_index_ratio),ZScore(latest_known_funding_rate))",0.678992393011658,0.4196106650219109,-0.7913233772251177,-6.672586458172221,-14.0241653093561,-36.078901862907735
crypto_a1_5m_3_basis_funding_state_b0c06fc26c73,5m,3,basis_funding_state,"Mul(Rank(mark_index_ratio),ZScore(funding_rate_persistence_3))",0.5169934485915483,0.4673238074569869,-1.1205091727377336,-7.670519658054862,-15.85803276470127,-40.420572084640504
crypto_a1_5m_3_basis_funding_state_e29c2b05bfd4,5m,3,basis_funding_state,"Mul(Rank(premium_index),ZScore(latest_known_funding_rate))",0.4997241779809025,0.462972058190845,-1.1225299139198186,-7.611546281522702,-15.722816741026307,-40.05662811953712
crypto_a1_5m_3_basis_funding_state_1a435a75759c,5m,3,basis_funding_state,"Mul(Rank(premium_index),ZScore(funding_rate_persistence_3))",0.4357760944860261,0.5199902532999813,-1.3862697530771084,-8.674453143329645,-17.784682381145316,-45.115370094592336
crypto_a1_5m_3_momentum_volatility_state_8f515f0c7560,5m,3,momentum_volatility_state,"Mul(Rank(ret_3),ZScore(realized_vol_24))",0.36974935507164,0.3889047526584505,-0.9929728982435706,-6.4438619115044125,-13.257473178080465,-33.69830697780862
crypto_a1_5m_3_momentum_liquidity_state_50811edeca0a,5m,3,momentum_liquidity_state,"Mul(Rank(ret_6),ZScore(avg_trade_size_quote))",1.189434523499768,0.3979471013085706,-0.20497211948546323,-5.782598691426388,-12.754631906352545,-33.67073155113101
crypto_a1_5m_3_momentum_liquidity_state_6df076fe9287,5m,3,momentum_liquidity_state,"Mul(Rank(ret_3),ZScore(avg_trade_size_quote))",1.0365518488081906,0.4696729144536707,-0.6091820434374715,-7.19211761242012,-15.42078707364843,-40.10679545733337
crypto_a1_5m_6_price_momentum_continuation_f2112fe7da5a,5m,6,price_momentum_continuation,Rank(ret_6),2.119769640620751,0.6566115749677331,0.9693861612772823,-3.6321477560965914,-9.384065152813934,-26.639817342965962
crypto_a1_5m_6_price_momentum_continuation_abcfea373c82,5m,6,price_momentum_continuation,Rank(ret_3),1.8457314813091648,0.8886134938492992,0.28888064008519243,-5.938522724810697,-13.722776930930557,-37.07553954929014
crypto_a1_5m_6_price_momentum_continuation_cacb057e4ee5,5m,6,price_momentum_continuation,Rank(ret_12),1.770905191829617,0.4847346118262498,0.9216501519100273,-2.4753700077683307,-6.7216452073662785,-19.460470806160124
crypto_a1_5m_6_basis_premium_continuation_ae40545216f5,5m,6,basis_premium_continuation,Rank(mark_index_ratio),0.7974244984275626,0.8460173689240175,-0.6847979319273162,-6.61368765334683,-14.024799805121223,-36.25813626044441
crypto_a1_5m_6_basis_premium_continuation_6d9e1c774126,5m,6,basis_premium_continuation,Rank(premium_index),0.6934560962434198,0.9457230642711104,-0.9634507123595659,-7.591077946771508,-15.875611989786435,-40.72921411883121
crypto_a1_5m_6_basis_premium_continuation_bc6ca47e32f3,5m,6,basis_premium_continuation,Rank(mark_minus_index),0.3571335336668282,0.178166630497272,0.04498559703560767,-1.2036061494892745,-2.764345832645377,-7.446564882113685
crypto_a1_5m_6_price_basis_confirmation_37d79e99589a,5m,6,price_basis_confirmation,"Mul(Rank(ret_6),Rank(mark_index_ratio))",1.87450587041375,0.8729312058114699,0.3451303978320548,-5.7723714924947265,-13.419248855403204,-36.359880944128626
crypto_a1_5m_6_price_basis_confirmation_1b02d8fa7f47,5m,6,price_basis_confirmation,"Mul(Rank(ret_6),Rank(premium_index))",1.870680658150228,0.9325802484647044,0.23680006284006594,-6.298722318400584,-14.468125294951395,-38.976334224603825
crypto_a1_5m_6_price_basis_confirmation_5bf6afc8e54c,5m,6,price_basis_confirmation,"Mul(Rank(ret_3),Rank(mark_index_ratio))",1.7780185233208237,0.9748527524909292,0.07007650095671569,-6.761691588499716,-15.301401700320255,-40.920532035781875
crypto_a1_5m_6_price_basis_confirmation_c63feec600f6,5m,6,price_basis_confirmation,"Mul(Rank(ret_3),Rank(premium_index))",1.7875174069574098,1.0288974426334363,-0.015110912536370646,-7.225624190511493,-16.238765787980395,-43.2781905803871
crypto_a1_5m_6_price_basis_confirmation_96bc764636cb,5m,6,price_basis_confirmation,"Mul(Rank(ret_12),Rank(mark_index_ratio))",1.8611650294199296,0.8014947478231734,0.45694623123372957,-5.15992896151107,-12.181022952442069,-33.24430492523507
crypto_a1_5m_6_price_basis_confirmation_19da80452df9,5m,6,price_basis_confirmation,"Mul(Rank(ret_12),Rank(premium_index))",1.9298849157924007,0.8687698217800673,0.40780018803372253,-5.680538723000989,-13.290962361794378,-36.122233278174555
crypto_a1_5m_6_price_funding_state_16a24ac9b137,5m,6,price_funding_state,"Mul(Rank(ret_6),ZScore(latest_known_funding_rate))",1.0879307895099577,0.3078929233627638,0.5485023877783956,-1.6092112191478531,-4.306353227805664,-12.397779253779097
crypto_a1_5m_6_price_funding_state_5fee409f09cb,5m,6,price_funding_state,"Mul(Rank(ret_6),ZScore(funding_rate_persistence_3))",0.7234064190395153,0.3298534568422976,0.14550316265180996,-2.166109862899012,-5.0556261448375395,-13.724174990653122
crypto_a1_5m_6_price_funding_state_5e68f197cc9e,5m,6,price_funding_state,"Mul(Rank(ret_3),ZScore(latest_known_funding_rate))",0.9839785192500768,0.4020551830742462,0.27957783850399753,-2.53802488448032,-6.060028288210717,-16.626038499401908
crypto_a1_5m_6_price_funding_state_62e212ef4bb9,5m,6,price_funding_state,"Mul(Rank(ret_3),ZScore(funding_rate_persistence_3))",0.7825227136729992,0.4435053092863968,0.005501411803231937,-3.102583795675837,-6.987690305024673,-18.64300983307118
crypto_a1_5m_6_price_funding_state_8511f1afe71d,5m,6,price_funding_state,"Mul(Rank(ret_12),ZScore(latest_known_funding_rate))",1.0958211256149923,0.2374197134622486,0.6798617876291329,-0.9839755643143053,-3.063772254243603,-9.303162324031495
crypto_a1_5m_6_price_funding_state_9e0adc9cd285,5m,6,price_funding_state,"Mul(Rank(ret_12),ZScore(funding_rate_persistence_3))",0.7313900954901619,0.2470407724259764,0.2985746621998512,-1.4326870709613915,-3.5967642374129447,-10.088995736767604
crypto_a1_5m_6_basis_funding_state_fa5d0f0db105,5m,6,basis_funding_state,"Mul(Rank(mark_index_ratio),ZScore(latest_known_funding_rate))",0.831805552195654,0.4195878211937422,0.09668768946421757,-2.843783761461528,-6.519373075118709,-17.546141016090257
crypto_a1_5m_6_basis_funding_state_160d9862d4b2,5m,6,basis_funding_state,"Mul(Rank(mark_index_ratio),ZScore(funding_rate_persistence_3))",0.5079122977828049,0.4673161928475974,-0.3108256720861857,-3.585777551562148,-7.679467400907101,-19.96053694894196
crypto_a1_5m_6_basis_funding_state_501f50c740ea,5m,6,basis_funding_state,"Mul(Rank(premium_index),ZScore(latest_known_funding_rate))",0.6500368173942027,0.462953021667371,-0.16105687656703138,-3.4054316524119677,-7.4609001222181375,-19.627305531636647
crypto_a1_5m_6_basis_funding_state_e24eb99eeead,5m,6,basis_funding_state,"Mul(Rank(premium_index),ZScore(funding_rate_persistence_3))",0.5265436382422887,0.5199826386905918,-0.3844659447436283,-4.028504276687296,-8.58355219161688,-22.248695936405635
crypto_a1_5m_6_momentum_volatility_state_421160228649,5m,6,momentum_volatility_state,"Mul(Rank(ret_6),ZScore(quote_volume_mean_24))",0.9015284075594155,0.3143653413439024,0.35076032952489844,-1.8523119826131702,-4.606152372785756,-12.86767354330351
crypto_a1_5m_6_momentum_volatility_state_57d537586ce9,5m,6,momentum_volatility_state,"Mul(Rank(ret_3),ZScore(quote_volume_mean_24))",0.7862409616502914,0.4173757771660707,0.05499860005533552,-2.869970846324488,-6.5261826542992685,-17.494818078223602
crypto_a1_5m_6_momentum_liquidity_state_761475c0582a,5m,6,momentum_liquidity_state,"Mul(Rank(ret_6),ZScore(avg_trade_size_quote))",0.8426997048477781,0.3979318720897914,0.1455230649464635,-2.643183494658795,-6.129066694165368,-16.586716292685086
crypto_a1_5m_6_momentum_liquidity_state_306080f260ec,5m,6,momentum_liquidity_state,"Mul(Rank(ret_3),ZScore(avg_trade_size_quote))",0.7245375147805436,0.4696614925395864,-0.09830942014881183,-3.3896971598662327,-7.5039318345130095,-19.846635858453343
crypto_a1_5m_12_price_momentum_continuation_bb5edd10d922,5m,12,price_momentum_continuation,Rank(ret_6),1.3044930776296204,0.6565658873113956,0.7293413603448378,-1.5712655087942928,-4.447024095218206,-13.074299854489944
crypto_a1_5m_12_price_momentum_continuation_cb4f0e6d6e2b,5m,12,price_momentum_continuation,Rank(ret_3),1.0643549317455687,0.8885373477554036,0.28599621511183515,-2.8274386514230994,-6.719232234591767,-18.39461298409777
crypto_a1_5m_12_price_momentum_continuation_077dccd77b94,5m,12,price_momentum_continuation,Rank(ret_12),1.014758545525582,0.4847003460839967,0.590161042356001,-1.1082289703223234,-3.231216486170229,-9.600179033713944
crypto_a1_5m_12_basis_premium_continuation_22dddd585146,5m,12,basis_premium_continuation,Rank(premium_index),0.4096461172926223,0.9456354962631304,-0.41873057743388004,-3.7322373563398887,-7.8741208299724,-20.299771250869934
crypto_a1_5m_12_basis_premium_continuation_7171e995988a,5m,12,basis_premium_continuation,Rank(mark_index_ratio),0.3896578421496509,0.8459526447442063,-0.35139667464627383,-3.3156147418299726,-7.020887325809596,-18.13670507774847
crypto_a1_5m_12_basis_premium_continuation_12285304e744,5m,12,basis_premium_continuation,Rank(mark_minus_index),0.2062769790950123,0.178166630497272,0.050203010779402035,-0.574092862483039,-1.3544627040610904,-3.6955722287952444
crypto_a1_5m_12_price_basis_confirmation_b9931680b9ab,5m,12,price_basis_confirmation,"Mul(Rank(ret_6),Rank(premium_index))",1.0867639406529674,0.9325041023708088,0.2698903469761389,-2.9976040277311755,-7.0819719961153185,-19.335075901267746
crypto_a1_5m_12_price_basis_confirmation_890e24a23432,5m,12,price_basis_confirmation,"Mul(Rank(ret_6),Rank(mark_index_ratio))",1.0958656842462742,0.8728588670222688,0.33124131673476676,-2.727256153311263,-6.5503779908688,-18.019743503541413
crypto_a1_5m_12_price_basis_confirmation_0aaa53790f21,5m,12,price_basis_confirmation,"Mul(Rank(ret_24),Rank(premium_index))",0.9915125515698476,0.8185628947699055,0.2744514557514104,-2.5937929275223386,-6.179098406614525,-16.935014843891082
crypto_a1_5m_12_price_basis_confirmation_9694040c5917,5m,12,price_basis_confirmation,"Mul(Rank(ret_24),Rank(mark_index_ratio))",0.9831382879141014,0.7510441533125455,0.32522360961231156,-2.306435103594848,-5.5960084951037965,-15.464728669630645
crypto_a1_5m_12_price_basis_confirmation_14a2e9170773,5m,12,price_basis_confirmation,"Mul(Rank(ret_3),Rank(premium_index))",1.0432747342987423,1.028817489234846,0.14203061372901715,-3.462945868549883,-7.969166471398508,-21.487828279944388
crypto_a1_5m_12_price_basis_confirmation_4bb0297624ef,5m,12,price_basis_confirmation,"Mul(Rank(ret_3),Rank(mark_index_ratio))",1.0057103055201395,0.9747766063970332,0.15180599831633834,-3.2638112304988667,-7.533332766517873,-20.341897374574888
crypto_a1_5m_12_price_funding_state_8bb3bb249f5e,5m,12,price_funding_state,"Mul(Rank(ret_6),ZScore(latest_known_funding_rate))",1.0474128874325703,0.3078738868392898,0.7777153625613524,-0.30107473692351894,-1.6495623612796082,-5.695025234347876
crypto_a1_5m_12_price_funding_state_4dcabe2f786c,5m,12,price_funding_state,"Mul(Rank(ret_6),ZScore(funding_rate_persistence_3))",0.6535424207897258,0.329826805709434,0.3646141389882616,-0.7910989882175954,-2.235740397224917,-6.5696646242468795
crypto_a1_5m_12_price_funding_state_b987e15a2541,5m,12,price_funding_state,"Mul(Rank(ret_24),ZScore(latest_known_funding_rate))",1.11994226175678,0.1833826379291308,0.9592990709308614,0.3167263076271871,-0.4864896465024058,-2.8961375088911847
crypto_a1_5m_12_price_funding_state_ddb018e8ec4e,5m,12,price_funding_state,"Mul(Rank(ret_24),ZScore(funding_rate_persistence_3))",0.7517639272873656,0.1862571529736953,0.5886026612824086,-0.06404240273741979,-0.8798487327622052,-3.3272677228365612
crypto_a1_5m_12_price_funding_state_0d824710e2ba,5m,12,price_funding_state,"Mul(Rank(ret_3),ZScore(latest_known_funding_rate))",1.010004672749884,0.4020323392460774,0.6578243435703202,-0.7508969731479351,-2.511798619045754,-7.794503556739211
crypto_a1_5m_12_price_funding_state_d6df2119f39b,5m,12,price_funding_state,"Mul(Rank(ret_3),ZScore(funding_rate_persistence_3))",0.7061014943869851,0.4434748508488385,0.31761752504340257,-1.2363183523309274,-3.17873819904884,-9.005997739202577
crypto_a1_5m_12_basis_funding_state_e0c6530f2b88,5m,12,basis_funding_state,"Mul(Rank(premium_index),ZScore(latest_known_funding_rate))",0.7599336581741557,0.4629301778392023,0.35440682238701443,-1.2677005207615504,-3.2953346996972566,-9.378237236504376
crypto_a1_5m_12_basis_funding_state_cbee5c288251,5m,12,basis_funding_state,"Mul(Rank(premium_index),ZScore(funding_rate_persistence_3))",0.5541127919837643,0.5199483729483387,0.09863801728101956,-1.7232610815299596,-4.000634955043683,-10.832756575584854
crypto_a1_5m_12_basis_funding_state_2ea8bfaaf660,5m,12,basis_funding_state,"Mul(Rank(mark_index_ratio),ZScore(latest_known_funding_rate))",0.8369857457135357,0.4195383262327101,0.4694701719336816,-1.0005921231857346,-2.838169992085005,-8.350903598782814
crypto_a1_5m_12_basis_funding_state_27c735d68144,5m,12,basis_funding_state,"Mul(Rank(mark_index_ratio),ZScore(funding_rate_persistence_3))",0.4603721985608542,0.4672819271053443,0.051033230416572595,-1.5863226421605539,-3.6330174828819617,-9.773102005046185
crypto_a1_5m_12_momentum_volatility_state_81c3e1cb2b02,5m,12,momentum_volatility_state,"Mul(Rank(ret_6),ZScore(realized_vol_24))",0.3485181079745231,0.3153019382988201,0.07231361002475672,-1.032504381774309,-2.413526871523141,-6.556594340769637
crypto_a1_5m_12_momentum_liquidity_state_131fc257f419,5m,12,momentum_liquidity_state,"Mul(Rank(ret_6),ZScore(avg_trade_size_quote))",0.5972656663282708,0.397905220956928,0.2487006927700019,-1.1455592014630738,-2.888384069254418,-8.116858672628451
crypto_a1_5m_12_momentum_liquidity_state_fab70a94b4e5,5m,12,momentum_liquidity_state,"Mul(Rank(ret_24),ZScore(avg_trade_size_quote))",0.6544768086065378,0.3172893513494991,0.37653133682437656,-0.7352505503042681,-2.1249779092150742,-6.294159985947492
