a7ls_arm,arm_name,search_role,level,candidate_role,generation_priority,semantic_pair,motif,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_transform,secondary_transform,modifier_guard_required,expression,skeleton_key,production_key,blueprint_id,in_materialization_queue,in_company_numeric_wave_queue,materialization_shard,checkpoint_key
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,taker_flow_like,single,taker_buy_sell_volume_ratio_mean,,taker_flow_like,,mean_8h,,False,"Mean(taker_buy_sell_volume_ratio_mean,8)",skel_1d39996e97d5ace0,prod_5ab24640b101ec07,a7ls1_29eb0f045497c8a3,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_29eb0f045497c8a3
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,volatility_like,single,realized_vol_72h,,volatility_like,,delta_72h,,False,"Delta(realized_vol_72h,72)",skel_1d39996e97d5ace0,prod_889095aa241c4e10,a7ls1_2ab95903c6e9962a,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_2ab95903c6e9962a
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,basis_premium_like,gated_sign,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,zmean_1h,delta_4h,False,"Mul(ZScore(Mean(mark_index_basis_bps,1)),Sign(Delta(mark_trade_basis_bps,4)))",skel_bcb165b7818f5d85,prod_f243db83605ad20e,a7ls1_21e91b2813780876,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_21e91b2813780876
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,funding_state_like,single,funding_rate_delta_state_24h,,funding_state_like,,zmean_24h,,False,"ZScore(Mean(funding_rate_delta_state_24h,24))",skel_a311ee3fdacdeca2,prod_e9c66d102971aa07,a7ls1_2c42b38b3c225427,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_2c42b38b3c225427
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,liquidity_like,single,trade_count,,liquidity_like,,zmean_1h,,False,"ZScore(Mean(trade_count,1))",skel_a311ee3fdacdeca2,prod_42951e6e96cbf519,a7ls1_1de8cbdaaae686f4,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_1de8cbdaaae686f4
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,listing_age_like,single,age_x_volatility,,listing_age_like,,zmean_168h,,True,"ZScore(Mean(age_x_volatility,168))",skel_a311ee3fdacdeca2,prod_3e915af42986d2fc,a7ls1_3c36d00c9e737a31,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_3c36d00c9e737a31
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,open_interest_like,gated_sign,open_interest_last,open_interest_mean,open_interest_like,open_interest_like,zmean_1h,zmean_72h,False,"Mul(ZScore(Mean(open_interest_last,1)),Sign(ZScore(Mean(open_interest_mean,72))))",skel_af8c1327eb17d836,prod_0b52fa3d7c72a864,a7ls1_0e883e3e50f9fe3e,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_0e883e3e50f9fe3e
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,positioning_like,single,global_long_short_account_ratio_mean,,positioning_like,,delta_4h,,False,"Delta(global_long_short_account_ratio_mean,4)",skel_1d39996e97d5ace0,prod_71658e490542796b,a7ls1_2ba24d5bc0c2c8bc,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_2ba24d5bc0c2c8bc
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,price_like,gated_sign,trade_close,mark_close,price_like,price_like,delta_1h,zmean_1h,False,"Mul(Delta(trade_close,1),Sign(ZScore(Mean(mark_close,1))))",skel_156d0fafafecde17,prod_039d8a3719bb3b03,a7ls1_152713c73cfa848c,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_152713c73cfa848c
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,regime_state,single,liquidity_state,,regime_state,,delta_24h,,True,"Delta(liquidity_state,24)",skel_1d39996e97d5ace0,prod_279b23323c3416c6,a7ls1_3a243250a1b71a14,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_3a243250a1b71a14
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,taker_flow_like,single,taker_buy_sell_volume_ratio_last,,taker_flow_like,,zmean_1h,,False,"ZScore(Mean(taker_buy_sell_volume_ratio_last,1))",skel_a311ee3fdacdeca2,prod_30dbd2670e64ab2a,a7ls1_2b7113e5dfb551ba,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_2b7113e5dfb551ba
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,volatility_like,single,realized_vol_24h,,volatility_like,,mean_8h,,False,"Mean(realized_vol_24h,8)",skel_1d39996e97d5ace0,prod_f1611f8a64cb860e,a7ls1_2dd66d34ee47190d,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_2dd66d34ee47190d
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,basis_premium_like,gated_sign,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,delta_1h,level,False,"Mul(Delta(mark_index_basis_bps,1),Sign(mark_trade_basis_bps))",skel_136259b72205469f,prod_f2b12b097a1b9e5c,a7ls1_25440f02a4a23758,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_25440f02a4a23758
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,funding_state_like,single,funding_rate_abs_state_168h_z,,funding_state_like,,mean_4h,,False,"Mean(funding_rate_abs_state_168h_z,4)",skel_1d39996e97d5ace0,prod_177c9103e27f8bcd,a7ls1_2c4ee41be28839c3,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_2c4ee41be28839c3
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,liquidity_like,single,liquidity_rank_active_universe,,liquidity_like,,clip_z,,False,"Clip(ZScore(liquidity_rank_active_universe),-3,3)",skel_8a3e91f81074ce44,prod_020a69a9056894ca,a7ls1_1fb226785c2fa549,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_1fb226785c2fa549
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,listing_age_like,single,age_x_volatility,,listing_age_like,,delta_168h,,True,"Delta(age_x_volatility,168)",skel_1d39996e97d5ace0,prod_14855aa6ee62b07a,a7ls1_42c230121c629459,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_42c230121c629459
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,open_interest_like,gated_sign,open_interest_last,open_interest_mean,open_interest_like,open_interest_like,mean_1h,delta_1h,False,"Mul(Mean(open_interest_last,1),Sign(Delta(open_interest_mean,1)))",skel_3afee12eb6a9078f,prod_02ad0e88f33cb449,a7ls1_180b59f460b13ff8,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_180b59f460b13ff8
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,positioning_like,single,top_long_short_position_ratio_mean,,positioning_like,,clip_z,,False,"Clip(ZScore(top_long_short_position_ratio_mean),-3,3)",skel_8a3e91f81074ce44,prod_df0abfae2c56ba56,a7ls1_2da9a1a1cc01d8b1,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_2da9a1a1cc01d8b1
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,price_like,gated_sign,trade_close,mark_close,price_like,price_like,zmean_1h,clip_z,False,"Mul(ZScore(Mean(trade_close,1)),Sign(Clip(ZScore(mark_close),-3,3)))",skel_00fa107e5b1b71eb,prod_04890a4748e2b485,a7ls1_17d8d08f4abaa4cd,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_17d8d08f4abaa4cd
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,regime_state,single,liquidity_state,,regime_state,,zmean_24h,,True,"ZScore(Mean(liquidity_state,24))",skel_a311ee3fdacdeca2,prod_5860c8a2ce284375,a7ls1_3c0dd1025b68b261,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_3c0dd1025b68b261
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,taker_flow_like,single,taker_buy_sell_volume_ratio_mean,,taker_flow_like,,delta_1h,,False,"Delta(taker_buy_sell_volume_ratio_mean,1)",skel_1d39996e97d5ace0,prod_4ef886da146f6aeb,a7ls1_2c0e87fde5fe1327,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_2c0e87fde5fe1327
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,volatility_like,single,realized_vol_168h,,volatility_like,,zmean_8h,,False,"ZScore(Mean(realized_vol_168h,8))",skel_a311ee3fdacdeca2,prod_be49051f348c237b,a7ls1_33051e746395c7cc,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_33051e746395c7cc
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,basis_premium_like,gated_sign,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,mean_1h,csrank,False,"Mul(Mean(mark_index_basis_bps,1),Sign(CSRank(mark_trade_basis_bps)))",skel_069f2015163fa7ef,prod_06635368d0ddca93,a7ls1_262aacf0a88e9fe3,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_262aacf0a88e9fe3
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,funding_state_like,single,funding_rate_delta_state_24h,,funding_state_like,,clip_z,,False,"Clip(ZScore(funding_rate_delta_state_24h),-3,3)",skel_8a3e91f81074ce44,prod_25b64712ce4759a1,a7ls1_2cab55a46d4b7d8d,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_2cab55a46d4b7d8d
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,liquidity_like,single,trade_count,,liquidity_like,,delta_1h,,False,"Delta(trade_count,1)",skel_1d39996e97d5ace0,prod_2bd1d601094d999b,a7ls1_24ac194059b185e9,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_24ac194059b185e9
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,listing_age_like,single,age_x_liquidity,,listing_age_like,,zmean_24h,,True,"ZScore(Mean(age_x_liquidity,24))",skel_a311ee3fdacdeca2,prod_f047f240a6cf0896,a7ls1_42d3f15ac0ed69ce,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_42d3f15ac0ed69ce
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,open_interest_like,gated_sign,open_interest_last,open_interest_mean,open_interest_like,open_interest_like,delta_4h,mean_72h,False,"Mul(Delta(open_interest_last,4),Sign(Mean(open_interest_mean,72)))",skel_3afee12eb6a9078f,prod_f42748da113e8e87,a7ls1_21e162025123d220,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_21e162025123d220
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,positioning_like,single,global_long_short_account_ratio_mean,,positioning_like,,mean_1h,,False,"Mean(global_long_short_account_ratio_mean,1)",skel_1d39996e97d5ace0,prod_ee3694b79847c375,a7ls1_32a12345ba3e3193,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_32a12345ba3e3193
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,price_like,gated_sign,trade_close,mark_close,price_like,price_like,level,mean_1h,False,"Mul(trade_close,Sign(Mean(mark_close,1)))",skel_a2f58ee62d9e7ad2,prod_4c2e15106832e2d3,a7ls1_19d22d422fc597c7,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_19d22d422fc597c7
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,regime_state,single,basis_abs_state,,regime_state,,level,,True,basis_abs_state,skel_ca36cd3eaf5a3a94,prod_81ad63bd83b00b4b,a7ls1_3ef8b99f670aa9d4,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_3ef8b99f670aa9d4
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,taker_flow_like,single,kline_taker_buy_quote_share,,taker_flow_like,,mean_8h,,False,"Mean(kline_taker_buy_quote_share,8)",skel_1d39996e97d5ace0,prod_a436d3abfac7b972,a7ls1_2ff0164867725ffa,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_2ff0164867725ffa
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,volatility_like,single,realized_vol_168h,,volatility_like,,delta_72h,,False,"Delta(realized_vol_168h,72)",skel_1d39996e97d5ace0,prod_e61d7656824ae769,a7ls1_3d5f36a28bef50d5,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_3d5f36a28bef50d5
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,basis_premium_like,gated_sign,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,mean_1h,mean_4h,False,"Mul(Mean(mark_index_basis_bps,1),Sign(Mean(mark_trade_basis_bps,4)))",skel_3afee12eb6a9078f,prod_3bddd4682b118f43,a7ls1_28f458f630fa5417,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_28f458f630fa5417
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,funding_state_like,single,funding_rate_state_last_ffill_8h,,funding_state_like,,zmean_72h,,False,"ZScore(Mean(funding_rate_state_last_ffill_8h,72))",skel_a311ee3fdacdeca2,prod_0644d92010f8b678,a7ls1_2cc8555c4436e46e,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_2cc8555c4436e46e
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,liquidity_like,single,trade_count,,liquidity_like,,delta_72h,,False,"Delta(trade_count,72)",skel_1d39996e97d5ace0,prod_4b228dd5023ffcd0,a7ls1_266571d75865764e,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_266571d75865764e
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,listing_age_like,single,age_x_liquidity,,listing_age_like,,zmean_72h,,True,"ZScore(Mean(age_x_liquidity,72))",skel_a311ee3fdacdeca2,prod_a2742f81858756be,a7ls1_45d542fb2ebd1efe,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_45d542fb2ebd1efe
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,open_interest_like,gated_sign,open_interest_last,open_interest_mean,open_interest_like,open_interest_like,mean_4h,mean_8h,False,"Mul(Mean(open_interest_last,4),Sign(Mean(open_interest_mean,8)))",skel_3afee12eb6a9078f,prod_d4db7a337f678804,a7ls1_26f0a471fdd749eb,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_26f0a471fdd749eb
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,positioning_like,single,top_long_short_position_ratio_last,,positioning_like,,delta_72h,,False,"Delta(top_long_short_position_ratio_last,72)",skel_1d39996e97d5ace0,prod_a5f9904f5d13fca9,a7ls1_3615ede57513fb3e,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_3615ede57513fb3e
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,price_like,gated_sign,trade_close,mark_close,price_like,price_like,delta_1h,delta_4h,False,"Mul(Delta(trade_close,1),Sign(Delta(mark_close,4)))",skel_3afee12eb6a9078f,prod_babb60589e386d66,a7ls1_1b48072624b95765,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_1b48072624b95765
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,regime_state,single,funding_abs_state,,regime_state,,delta_24h,,True,"Delta(funding_abs_state,24)",skel_1d39996e97d5ace0,prod_479cb77f9311911c,a7ls1_3f759773e838f081,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_3f759773e838f081
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,taker_flow_like,single,taker_buy_sell_volume_ratio_last,,taker_flow_like,,mean_24h,,False,"Mean(taker_buy_sell_volume_ratio_last,24)",skel_1d39996e97d5ace0,prod_2832945cc517a3d2,a7ls1_31feba2b9a32898a,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_31feba2b9a32898a
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,volatility_like,single,realized_vol_168h,,volatility_like,,mean_72h,,False,"Mean(realized_vol_168h,72)",skel_1d39996e97d5ace0,prod_91bdbf77bd2f2b29,a7ls1_4a98a63b7c1e3dca,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_4a98a63b7c1e3dca
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,basis_premium_like,gated_sign,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,mean_4h,mean_72h,False,"Mul(Mean(mark_index_basis_bps,4),Sign(Mean(mark_trade_basis_bps,72)))",skel_3afee12eb6a9078f,prod_582ea9c92d9a329c,a7ls1_294324045a04ff87,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_294324045a04ff87
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,funding_state_like,single,funding_rate_state_last_ffill_8h,,funding_state_like,,delta_72h,,False,"Delta(funding_rate_state_last_ffill_8h,72)",skel_1d39996e97d5ace0,prod_13dbd1e16233dd05,a7ls1_2d4bd3dfa736c156,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_2d4bd3dfa736c156
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,liquidity_like,single,liquidity_rank_active_universe,,liquidity_like,,mean_8h,,False,"Mean(liquidity_rank_active_universe,8)",skel_1d39996e97d5ace0,prod_007ff4ce42a57fd0,a7ls1_26aa34c16405ccf1,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_26aa34c16405ccf1
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,listing_age_like,single,log1p_listing_age_days,,listing_age_like,,mean_24h,,True,"Mean(log1p_listing_age_days,24)",skel_1d39996e97d5ace0,prod_5990107e8645371f,a7ls1_4d44c996c98eaa09,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_4d44c996c98eaa09
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,open_interest_like,gated_sign,open_interest_last,open_interest_mean,open_interest_like,open_interest_like,zmean_1h,zmean_4h,False,"Mul(ZScore(Mean(open_interest_last,1)),Sign(ZScore(Mean(open_interest_mean,4))))",skel_af8c1327eb17d836,prod_ff684a213752f46e,a7ls1_27f36dcd366dfd60,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_27f36dcd366dfd60
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,positioning_like,single,global_long_short_account_ratio_mean,,positioning_like,,delta_1h,,False,"Delta(global_long_short_account_ratio_mean,1)",skel_1d39996e97d5ace0,prod_1e28ff14826bdc43,a7ls1_368a3f50eb5ac6d2,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_368a3f50eb5ac6d2
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,price_like,gated_sign,trade_close,mark_close,price_like,price_like,mean_4h,delta_4h,False,"Mul(Mean(trade_close,4),Sign(Delta(mark_close,4)))",skel_3afee12eb6a9078f,prod_15d4d3a33c920c72,a7ls1_1e5d95d959db6771,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_1e5d95d959db6771
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,regime_state,single,coverage_state,,regime_state,,mean_72h,,True,"Mean(coverage_state,72)",skel_1d39996e97d5ace0,prod_b246fa7c473bc008,a7ls1_412f04fff8b26410,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_412f04fff8b26410
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,taker_flow_like,single,taker_buy_sell_volume_ratio_mean,,taker_flow_like,,mean_4h,,False,"Mean(taker_buy_sell_volume_ratio_mean,4)",skel_1d39996e97d5ace0,prod_de2c46f3481dc1b2,a7ls1_3446450da6fa2c76,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_3446450da6fa2c76
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,volatility_like,single,realized_vol_72h,,volatility_like,,zmean_1h,,False,"ZScore(Mean(realized_vol_72h,1))",skel_a311ee3fdacdeca2,prod_2c7d80a6f97abddb,a7ls1_4f648691430ac5a6,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_4f648691430ac5a6
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,basis_premium_like,gated_sign,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,level,delta_1h,False,"Mul(mark_index_basis_bps,Sign(Delta(mark_trade_basis_bps,1)))",skel_a2f58ee62d9e7ad2,prod_1e922206244ce7fd,a7ls1_29e57441feec3bd0,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_29e57441feec3bd0
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,funding_state_like,single,funding_rate_update_age_hours,,funding_state_like,,zmean_24h,,False,"ZScore(Mean(funding_rate_update_age_hours,24))",skel_a311ee3fdacdeca2,prod_5eea60460847beeb,a7ls1_2e87a8257f4b508d,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_2e87a8257f4b508d
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,liquidity_like,single,trade_count,,liquidity_like,,clip_z,,False,"Clip(ZScore(trade_count),-3,3)",skel_8a3e91f81074ce44,prod_4e0c59f82497649f,a7ls1_2996c2d007b8b1ab,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_2996c2d007b8b1ab
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,listing_age_like,single,age_percentile_active_universe,,listing_age_like,,delta_168h,,True,"Delta(age_percentile_active_universe,168)",skel_1d39996e97d5ace0,prod_84943174c77f0f7b,a7ls1_4f5b664386281929,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_4f5b664386281929
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,open_interest_like,gated_sign,open_interest_last,open_interest_mean,open_interest_like,open_interest_like,mean_4h,mean_1h,False,"Mul(Mean(open_interest_last,4),Sign(Mean(open_interest_mean,1)))",skel_3afee12eb6a9078f,prod_cee42945e2da10c4,a7ls1_2904ae624ba74518,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_2904ae624ba74518
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,positioning_like,single,top_long_short_account_ratio_last,,positioning_like,,mean_72h,,False,"Mean(top_long_short_account_ratio_last,72)",skel_1d39996e97d5ace0,prod_76a46b13e8915202,a7ls1_37781275af76d494,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_37781275af76d494
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,price_like,gated_sign,trade_close,mark_close,price_like,price_like,delta_8h,zmean_1h,False,"Mul(Delta(trade_close,8),Sign(ZScore(Mean(mark_close,1))))",skel_156d0fafafecde17,prod_308be163f26f8792,a7ls1_1fbcbc28cd9a6b63,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_1fbcbc28cd9a6b63
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,regime_state,single,basis_abs_state,,regime_state,,delta_168h,,True,"Delta(basis_abs_state,168)",skel_1d39996e97d5ace0,prod_058912ae920acfc8,a7ls1_41bb4bf86704242a,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_41bb4bf86704242a
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,taker_flow_like,single,taker_buy_quote_volume,,taker_flow_like,,zmean_24h,,False,"ZScore(Mean(taker_buy_quote_volume,24))",skel_a311ee3fdacdeca2,prod_87d27321633a5f6c,a7ls1_3599e5cd0de5c5a0,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_3599e5cd0de5c5a0
A7LS_B,raw_multi_axis_discovery,raw_discovery,L1_single_axis_raw_transform,ordinary_alpha_probe,P0,volatility_like,single,realized_vol_24h,,volatility_like,,mean_24h,,False,"Mean(realized_vol_24h,24)",skel_1d39996e97d5ace0,prod_08c8acac1c6d3983,a7ls1_4f6f584128b1fbd0,True,False,a7ls_b_materialization_s020,a7ls_b_materialization_s020::a7ls1_4f6f584128b1fbd0
