candidate_id,generator,status,production_family,derived_feature_id,expression,horizon,source_fields,source_field_families,transform,window_hours,availability_mask,cross_symbol_scope,feature_available_lag_bars,feature_timestamp_rule,execution_rule,requires_residual_baselines,required_negative_controls,paired_ablation_plan,decision,reject_reasons
a7v3_rolling_self_reproduction_12_eed0709a7f77,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,rolling_self_reproduction,Delta_4h__agg_flow_minus_ethusdt_4h,"Delta(agg_flow_minus_ethusdt_4h,4)",12,agg_flow_minus_ethusdt_4h,cross_symbol,Delta,4,agg_features_available,same_symbol,4,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_rolling_self_reproduction_12_47a372e75428,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,rolling_self_reproduction,Delta_4h__agg_universe_large_notional,"Delta(agg_universe_large_notional,4)",12,agg_universe_large_notional,cross_symbol,Delta,4,agg_features_available,same_symbol,4,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_rolling_self_reproduction_12_49ed86284ffb,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,rolling_self_reproduction,Delta_4h__agg_buy_agg_trade_count,"Delta(agg_buy_agg_trade_count,4)",12,agg_buy_agg_trade_count,flow,Delta,4,agg_features_available,same_symbol,4,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_rolling_self_reproduction_12_c42b2ca603c7,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,rolling_self_reproduction,Delta_4h__agg_buy_notional,"Delta(agg_buy_notional,4)",12,agg_buy_notional,flow,Delta,4,agg_features_available,same_symbol,4,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_rolling_self_reproduction_12_a4e8c5bb4e66,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,rolling_self_reproduction,Delta_4h__agg_buy_notional_share,"Delta(agg_buy_notional_share,4)",12,agg_buy_notional_share,flow,Delta,4,agg_features_available,same_symbol,4,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_rolling_self_reproduction_12_d391ebe76a88,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,rolling_self_reproduction,Delta_4h__agg_buy_quantity,"Delta(agg_buy_quantity,4)",12,agg_buy_quantity,flow,Delta,4,agg_features_available,same_symbol,4,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_rolling_self_reproduction_12_0397fc8a4ada,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,rolling_self_reproduction,Delta_4h__agg_buy_sell_notional_ratio,"Delta(agg_buy_sell_notional_ratio,4)",12,agg_buy_sell_notional_ratio,flow,Delta,4,agg_features_available,same_symbol,4,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_rolling_self_reproduction_12_c2840fce52e7,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,rolling_self_reproduction,Delta_4h__agg_buy_underlying_trade_count,"Delta(agg_buy_underlying_trade_count,4)",12,agg_buy_underlying_trade_count,flow,Delta,4,agg_features_available,same_symbol,4,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_rolling_self_reproduction_12_036244059f53,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,rolling_self_reproduction,Delta_4h__agg_flow_imbalance_notional,"Delta(agg_flow_imbalance_notional,4)",12,agg_flow_imbalance_notional,flow,Delta,4,agg_features_available,same_symbol,4,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_rolling_self_reproduction_12_48c96a8c73a5,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,rolling_self_reproduction,Delta_4h__agg_flow_imbalance_qty,"Delta(agg_flow_imbalance_qty,4)",12,agg_flow_imbalance_qty,flow,Delta,4,agg_features_available,same_symbol,4,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_rolling_self_reproduction_12_d11c816fed03,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,rolling_self_reproduction,Delta_4h__agg_sell_agg_trade_count,"Delta(agg_sell_agg_trade_count,4)",12,agg_sell_agg_trade_count,flow,Delta,4,agg_features_available,same_symbol,4,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_rolling_self_reproduction_12_4076db4191a8,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,rolling_self_reproduction,Delta_4h__agg_sell_notional,"Delta(agg_sell_notional,4)",12,agg_sell_notional,flow,Delta,4,agg_features_available,same_symbol,4,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_rolling_self_reproduction_12_53250b011c06,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,rolling_self_reproduction,Delta_4h__agg_sell_notional_share,"Delta(agg_sell_notional_share,4)",12,agg_sell_notional_share,flow,Delta,4,agg_features_available,same_symbol,4,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_rolling_self_reproduction_12_df17fd1669c2,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,rolling_self_reproduction,Delta_4h__agg_sell_quantity,"Delta(agg_sell_quantity,4)",12,agg_sell_quantity,flow,Delta,4,agg_features_available,same_symbol,4,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_rolling_self_reproduction_12_728a225c91f3,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,rolling_self_reproduction,Delta_4h__agg_sell_underlying_trade_count,"Delta(agg_sell_underlying_trade_count,4)",12,agg_sell_underlying_trade_count,flow,Delta,4,agg_features_available,same_symbol,4,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_rolling_self_reproduction_12_8a0b1089e7ee,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,rolling_self_reproduction,Delta_4h__agg_signed_aggressor_notional,"Delta(agg_signed_aggressor_notional,4)",12,agg_signed_aggressor_notional,flow,Delta,4,agg_features_available,same_symbol,4,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_rolling_self_reproduction_12_326f0bf3595c,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,rolling_self_reproduction,Delta_4h__agg_signed_aggressor_quantity,"Delta(agg_signed_aggressor_quantity,4)",12,agg_signed_aggressor_quantity,flow,Delta,4,agg_features_available,same_symbol,4,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_rolling_self_reproduction_12_884eb7d070d4,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,rolling_self_reproduction,Delta_4h__agg_volume_imbalance,"Delta(agg_volume_imbalance,4)",12,agg_volume_imbalance,flow,Delta,4,agg_features_available,same_symbol,4,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_rolling_self_reproduction_12_f6ab7e6dd801,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,rolling_self_reproduction,Delta_8h__agg_buy_agg_trade_count,"Delta(agg_buy_agg_trade_count,8)",12,agg_buy_agg_trade_count,flow,Delta,8,agg_features_available,same_symbol,8,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_rolling_self_reproduction_12_d75d988c32d5,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,rolling_self_reproduction,Delta_8h__agg_buy_notional,"Delta(agg_buy_notional,8)",12,agg_buy_notional,flow,Delta,8,agg_features_available,same_symbol,8,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_rolling_self_reproduction_12_0301a5a557f5,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,rolling_self_reproduction,Delta_8h__agg_buy_notional_share,"Delta(agg_buy_notional_share,8)",12,agg_buy_notional_share,flow,Delta,8,agg_features_available,same_symbol,8,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_rolling_self_reproduction_12_7ecad0e91df9,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,rolling_self_reproduction,Delta_8h__agg_buy_quantity,"Delta(agg_buy_quantity,8)",12,agg_buy_quantity,flow,Delta,8,agg_features_available,same_symbol,8,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_rolling_self_reproduction_12_c3d9f2a0cf7f,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,rolling_self_reproduction,Delta_8h__agg_buy_sell_notional_ratio,"Delta(agg_buy_sell_notional_ratio,8)",12,agg_buy_sell_notional_ratio,flow,Delta,8,agg_features_available,same_symbol,8,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_rolling_self_reproduction_12_0962c2162f57,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,rolling_self_reproduction,Delta_8h__agg_buy_underlying_trade_count,"Delta(agg_buy_underlying_trade_count,8)",12,agg_buy_underlying_trade_count,flow,Delta,8,agg_features_available,same_symbol,8,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_rolling_self_reproduction_12_516cbfa992f0,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,rolling_self_reproduction,Delta_4h__agg_large_count_share_100k_plus,"Delta(agg_large_count_share_100k_plus,4)",12,agg_large_count_share_100k_plus,large_trade,Delta,4,agg_features_available,same_symbol,4,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_rolling_self_reproduction_12_06bc331f04b7,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,rolling_self_reproduction,Delta_4h__agg_large_notional_100k_plus,"Delta(agg_large_notional_100k_plus,4)",12,agg_large_notional_100k_plus,large_trade,Delta,4,agg_features_available,same_symbol,4,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_rolling_self_reproduction_12_d97b2990ece1,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,rolling_self_reproduction,Delta_4h__agg_large_notional_ratio_100k_plus,"Delta(agg_large_notional_ratio_100k_plus,4)",12,agg_large_notional_ratio_100k_plus,large_trade,Delta,4,agg_features_available,same_symbol,4,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_rolling_self_reproduction_12_50711bbdb709,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,rolling_self_reproduction,Delta_4h__agg_large_notional_share_100k_plus,"Delta(agg_large_notional_share_100k_plus,4)",12,agg_large_notional_share_100k_plus,large_trade,Delta,4,agg_features_available,same_symbol,4,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
